L,V,W,sample_count,mu_star,mu_star_sem,omega_av,omega_av_sem,omega_typ,omega_typ_sem,gap_ratio,gap_ratio_sem,ipr,ipr_sem,chi_typ_r,chi_typ_r_sem,chi_av_r,chi_av_r_sem,chi_typ,chi_typ_sem,tilde_chi_typ_r,tilde_chi_typ_r_sem,tilde_chi_av_r,tilde_chi_av_r_sem,tilde_chi_typ,tilde_chi_typ_sem
6,216,14.0,3,0.7998440435955474,0.03743336284788986,0.07440024338573233,0.0034819929321593325,0.05763859227349039,0.002223450441238842,0.49536738756004617,0.03249908248013951,0.12757881205653163,0.007187387003105887,0.27729337660562386,0.031075159590430827,0.28969871709123457,0.03227430203450624,15.209539065574655,3.1195539012606717,0.22046362047068999,0.02150966973862463,0.23046178210111898,0.02287278662158559,0.8635481950558788,0.15133741960011113
6,216,16.5,3,0.8592850266969219,0.04197746565082924,0.07992935077265405,0.0039046782759029593,0.05761851489224561,0.0017895682775692413,0.4426009714478343,0.06755590751396799,0.17023133716088593,0.008387519844744274,0.27998777623339727,0.014900521434689071,0.2974949882858085,0.016512955358626877,12.779030156587787,1.3876667822427422,0.2394363616731154,0.004848708645999787,0.2543898139049214,0.006124123348593029,0.736656011680099,0.08273513329704689
6,216,20.0,3,0.9475695013775892,0.04555588299225591,0.08814143468578321,0.004237537066650542,0.06548427012554665,0.0036344331831656544,0.47114053562809083,0.01696662937844158,0.20177818564781425,0.029698665966818024,0.273240639731868,0.0249354358316917,0.29466621714808844,0.026684598846659763,14.476225813062298,2.283443922365448,0.2566769435201876,0.012339590778449368,0.276847335314182,0.013517706031835447,0.9330996053758795,0.10361525821392953
6,216,25.0,3,1.21286649147477,0.09912370377128989,0.11281894624666612,0.009220332069645806,0.08079744509128181,0.008364691485651965,0.46915207017559185,0.007322274942069984,0.36199053957232746,0.02097952070481809,0.1818348651549171,0.03827586624418369,0.20421569926514596,0.038492190437560636,4.41333464775358,1.1638626181681035,0.21390351255559925,0.03120353167332434,0.24094700428557925,0.029647738762347928,0.3453459574797127,0.07694222698822761
6,216,30.0,3,1.5342592640999486,0.18029654076573115,0.1427143998631463,0.01677090255529745,0.08974465598983479,0.012610381623682774,0.40014659059242436,0.02138142928420342,0.4142113970057091,0.07223597161268665,0.12215090270960989,0.023518625368789976,0.14002428076237194,0.026585801132686594,5.343157409317745,2.5099061735623214,0.17903823477588776,0.01820067912577703,0.20540452199988776,0.02026692042747869,0.4300367404110101,0.19520325731526916
6,216,40.0,3,2.155049622988568,0.217031899257246,0.20045934922252975,0.020187968212678115,0.1135631196430265,0.009638459087425905,0.38704023896633927,0.04620106707216288,0.5550303695106997,0.057238229498551604,0.06796209460158904,0.014073243463801273,0.07966614747581899,0.015180038302023403,1.7373091783815846,0.6839143953722462,0.14035344715699447,0.014156329332446187,0.1650971799290948,0.013598688958396792,0.1940686592016229,0.07229848016179043
7,343,0.2,2,0.24985931609660422,0.0003042174503603417,0.021400381394614084,2.6056140576689174e-05,0.007868380734932309,9.125746445098936e-05,0.4085096807291385,0.01088770690836746,0.01018805819610099,7.078137888286238e-05,0.4033113440485142,0.010402422705994147,0.5026485764408957,0.0054972110736208335,145.94175237467965,3.122102673881784,0.10076793199945083,0.0024764478742796414,0.12558975719891696,0.0012206149309414716,1.1480403576334166,0.011247618252404721
7,343,0.35,2,0.24574272104779568,0.0013766802704631154,0.021047796165982374,0.00011791228482735566,0.009131566781311488,0.0003068911780601856,0.4148321062729574,0.025155371995442072,0.009730646241286611,6.665980273845313e-05,0.539541013391472,0.02817782493871118,0.6163190932994982,0.03260078815729128,173.9131206106427,30.689077157815174,0.1325494848920478,0.006181719905405613,0.15141105015927125,0.007162932054020382,1.578681067959821,0.22686695505908694
7,343,0.5,2,0.2433891946206571,0.0012441635034896453,0.020846217277710723,0.00010656226034671221,0.012043850898138296,2.8229477827103677e-05,0.4656654652627945,0.03521209161071378,0.009667991129439476,0.00019968431714608746,0.7449318875617099,0.03859197872686559,0.8155218255417459,0.021561334874721446,131.26564240694827,2.2076044514344915,0.18126035742943108,0.008466053554059425,0.19846237448823595,0.00423315343846646,1.581006144718537,0.030293619396930867
7,343,0.75,2,0.23530756683416423,0.001229131839283193,0.020154028090522722,0.00010527480246025343,0.013017793581320266,0.00021870544946641678,0.46633568391704383,0.023771318817786297,0.009110245892244503,0.00022051094257132927,1.1103072576042512,0.011201368540056045,1.1809388826099174,0.005955153073221475,162.82973983236246,11.973467314341148,0.2612774671838861,0.004000480778081933,0.2778765353785463,5.023700107861794e-05,2.1170652794871225,0.12025637451424175
7,343,1.0,2,0.23263085061845018,0.0001875417672446006,0.019924768086147775,1.606290055201562e-05,0.014238165343402904,0.00023523821013608087,0.481826617638328,0.004952911350287775,0.009034746006544742,6.468451743131369e-05,1.328651553492783,0.03168497134492109,1.3960224265101457,0.030194494163710336,128.16379229800734,1.4901882289681865,0.30909128332007246,0.00762007949618454,0.32476354729028456,0.007285983374278575,1.8251678149883244,0.05136656750127744
7,343,1.5,2,0.2307968588071868,0.00022264490479816101,0.01976768719419312,1.9069474585475116e-05,0.01565820236261032,0.0004439503764844662,0.49595630313205785,0.015206995428840825,0.008879596120955258,3.4506707686197957e-07,1.7189213593954822,0.014054279317224803,1.7787634741786131,0.02229963505483323,138.9241868777684,19.846994522441463,0.3967185211713762,0.002860974436796171,0.41052805750125865,0.004750653098835184,2.1664919505028677,0.2490928114548234
