ky,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-0.66000000000000003,0.66000000000000003,0,-0.66000000000000003,-0
-0.65600000000000003,0.65600000000000003,0,-0.65600000000000003,-0
-0.65200000000000002,0.65200000000000002,0,-0.65200000000000002,-0
-0.64800000000000002,0.64800000000000002,0,-0.64800000000000002,-0
-0.64400000000000002,0.64400000000000002,0,-0.64400000000000002,-0
-0.64000000000000012,0.64000000000000012,0,-0.64000000000000012,-0
-0.63600000000000012,0.63600000000000012,0,-0.63600000000000012,-0
-0.63200000000000012,0.63200000000000012,0,-0.63200000000000012,-0
-0.62800000000000011,0.62800000000000011,0,-0.62800000000000011,-0
-0.62400000000000011,0.62400000000000011,0,-0.62400000000000011,-0
-0.62000000000000011,0.62000000000000011,0,-0.62000000000000011,-0
-0.6160000000000001,0.6160000000000001,0,-0.6160000000000001,-0
-0.6120000000000001,0.6120000000000001,0,-0.6120000000000001,-0
-0.6080000000000001,0.6080000000000001,0,-0.6080000000000001,-0
-0.60400000000000009,0.60400000000000009,0,-0.60400000000000009,-0
-0.60000000000000009,0.60000000000000009,0,-0.60000000000000009,-0
-0.59600000000000009,0.59600000000000009,0,-0.59600000000000009,-0
-0.59200000000000008,0.59200000000000008,0,-0.59200000000000008,-0
-0.58800000000000008,0.58800000000000008,0,-0.58800000000000008,-0
-0.58400000000000007,0.58400000000000007,0,-0.58400000000000007,-0
-0.58000000000000007,0.58000000000000007,0,-0.58000000000000007,-0
-0.57600000000000007,0.57600000000000007,0,-0.57600000000000007,-0
-0.57200000000000006,0.57200000000000006,0,-0.57200000000000006,-0
-0.56800000000000006,0.56800000000000006,0,-0.56800000000000006,-0
-0.56400000000000006,0.56400000000000006,0,-0.56400000000000006,-0
-0.56000000000000005,0.56000000000000005,0,-0.56000000000000005,-0
-0.55600000000000005,0.55600000000000005,0,-0.55600000000000005,-0
-0.55200000000000005,0.55200000000000005,0,-0.55200000000000005,-0
-0.54800000000000004,0.54800000000000004,0,-0.54800000000000004,-0
-0.54400000000000004,0.54400000000000004,0,-0.54400000000000004,-0
-0.54000000000000004,0.54000000000000004,0,-0.54000000000000004,-0
-0.53600000000000003,0.53600000000000003,0,-0.53600000000000003,-0
-0.53200000000000003,0.53200000000000003,0,-0.53200000000000003,-0
-0.52800000000000002,0.52800000000000002,0,-0.52800000000000002,-0
-0.52400000000000002,0.52400000000000002,0,-0.52400000000000002,-0
-0.52000000000000002,0.52000000000000002,0,-0.52000000000000002,-0
-0.51600000000000001,0.51600000000000001,0,-0.51600000000000001,-0
-0.51200000000000001,0.51200000000000001,0,-0.51200000000000001,-0
-0.50800000000000001,0.50800000000000001,0,-0.50800000000000001,-0
-0.504,0.504,0,-0.504,-0
-0.5,0.5,0,-0.5,-0
-0.496,0.496,0,-0.496,-0
-0.49199999999999999,0.49199999999999999,0,-0.49199999999999999,-0
-0.48799999999999999,0.48799999999999999,0,-0.48799999999999999,-0
-0.48399999999999999,0.48399999999999999,0,-0.48399999999999999,-0
-0.47999999999999998,0.47999999999999998,0,-0.47999999999999998,-0
-0.47599999999999998,0.47599999999999998,0,-0.47599999999999998,-0
-0.47199999999999998,0.47199999999999998,0,-0.47199999999999998,-0
-0.46799999999999997,0.46799999999999997,0,-0.46799999999999997,-0
-0.46399999999999997,0.46399999999999997,0,-0.46399999999999997,-0
-0.45999999999999996,0.45999999999999996,0,-0.45999999999999996,-0
-0.45599999999999996,0.45599999999999996,0,-0.45599999999999996,-0
-0.45199999999999996,0.45199999999999996,0,-0.45199999999999996,-0
-0.44799999999999995,0.44799999999999995,0,-0.44799999999999995,-0
-0.44400000000000017,0.44400000000000017,0,-0.44400000000000017,-0
-0.44000000000000017,0.44000000000000017,0,-0.44000000000000017,-0
-0.43600000000000017,0.43600000000000017,0,-0.43600000000000017,-0
-0.43200000000000016,0.43200000000000016,0,-0.43200000000000016,-0
-0.42800000000000016,0.42800000000000016,0,-0.42800000000000016,-0
-0.42400000000000015,0.42400000000000015,0,-0.42400000000000015,-0
-0.42000000000000015,0.42000000000000015,0,-0.42000000000000015,-0
-0.41600000000000015,0.41600000000000015,0,-0.41600000000000015,-0
-0.41200000000000014,0.41200000000000014,0,-0.41200000000000014,-0
-0.40800000000000014,0.40800000000000014,0,-0.40800000000000014,-0
-0.40400000000000014,0.40400000000000014,0,-0.40400000000000014,-0
-0.40000000000000013,0.40000000000000013,0,-0.40000000000000013,-0
-0.39600000000000013,0.39600000000000013,0,-0.39600000000000013,-0
-0.39200000000000013,0.39200000000000013,0,-0.39200000000000013,-0
-0.38800000000000012,0.38800000000000012,0,-0.38800000000000012,-0
-0.38400000000000012,0.38400000000000012,0,-0.38400000000000012,-0
-0.38000000000000012,0.38000000000000012,0,-0.38000000000000012,-0
-0.37600000000000011,0.37600000000000011,0,-0.37600000000000011,-0
-0.37200000000000011,0.37200000000000011,0,-0.37200000000000011,-0
-0.3680000000000001,0.3680000000000001,0,-0.3680000000000001,-0
-0.3640000000000001,0.3640000000000001,0,-0.3640000000000001,-0
-0.3600000000000001,0.3600000000000001,0,-0.3600000000000001,-0
-0.35600000000000009,0.35600000000000009,0,-0.35600000000000009,-0
-0.35200000000000009,0.35200000000000009,0,-0.35200000000000009,-0
-0.34800000000000009,0.34800000000000009,0,-0.34800000000000009,-0
-0.34400000000000008,0.34400000000000008,0,-0.34400000000000008,-0
-0.34000000000000008,0.34000000000000008,0,-0.34000000000000008,-0
-0.33600000000000008,0.33600000000000008,0,-0.33600000000000008,-0
-0.33200000000000007,0.33200000000000007,0,-0.33200000000000007,-0
-0.32800000000000007,0.32800000000000007,0,-0.32800000000000007,-0
-0.32400000000000007,0.32400000000000007,0,-0.32400000000000007,-0
-0.32000000000000006,0.32000000000000006,0,-0.32000000000000006,-0
-0.31600000000000006,0.31600000000000006,0,-0.31600000000000006,-0
-0.31200000000000006,0.31200000000000006,0,-0.31200000000000006,-0
-0.30800000000000005,0.30800000000000005,0,-0.30800000000000005,-0
-0.30400000000000005,0.30400000000000005,0,-0.30400000000000005,-0
-0.30000000000000004,0.30000000000000004,0,-0.30000000000000004,-0
-0.29600000000000004,0.29600000000000004,0,-0.29600000000000004,-0
-0.29200000000000004,0.29200000000000004,0,-0.29200000000000004,-0
-0.28800000000000003,0.28800000000000003,0,-0.28800000000000003,-0
-0.28400000000000003,0.28400000000000003,0,-0.28400000000000003,-0
-0.28000000000000003,0.28000000000000003,0,-0.28000000000000003,-0
-0.27600000000000002,0.27600000000000002,0,-0.27600000000000002,-0
-0.27200000000000002,0.27200000000000002,0,-0.27200000000000002,-0
-0.26800000000000002,0.26800000000000002,0,-0.26800000000000002,-0
-0.26400000000000001,0.26400000000000001,0,-0.26400000000000001,-0
-0.26000000000000001,0.26000000000000001,0,-0.26000000000000001,-0
-0.25600000000000001,0.25600000000000001,0,-0.25600000000000001,-0
-0.252,0.252,0,-0.252,-0
-0.248,0.248,0,-0.248,-0
-0.24399999999999999,0.24399999999999999,0,-0.24399999999999999,-0
-0.23999999999999999,0.23999999999999999,0,-0.23999999999999999,-0
-0.23599999999999999,0.23599999999999999,0,-0.23599999999999999,-0
-0.23199999999999998,0.23199999999999998,0,-0.23199999999999998,-0
-0.22799999999999998,0.22799999999999998,0,-0.22799999999999998,-0
-0.22399999999999998,0.22399999999999998,0,-0.22399999999999998,-0
-0.21999999999999997,0.21999999999999997,0,-0.21999999999999997,-0
-0.21599999999999997,0.21599999999999997,0,-0.21599999999999997,-0
-0.21199999999999997,0.21199999999999997,0,-0.21199999999999997,-0
-0.20799999999999996,0.20799999999999996,0,-0.20799999999999996,-0
-0.20399999999999996,0.20399999999999996,0,-0.20399999999999996,-0
-0.19999999999999996,0.19999999999999996,0,-0.19999999999999996,-0
-0.19599999999999995,0.19599999999999995,0,-0.19599999999999995,-0
-0.19200000000000017,0.19200000000000017,0,-0.19200000000000017,-0
-0.18800000000000017,0.18800000000000017,0,-0.18800000000000017,-0
-0.18400000000000016,0.18400000000000016,0,-0.18400000000000016,-0
-0.18000000000000016,0.18000000000000016,0,-0.18000000000000016,-0
-0.17600000000000016,0.17600000000000016,0,-0.17600000000000016,-0
-0.17200000000000015,0.17200000000000015,0,-0.17200000000000015,-0
-0.16800000000000015,0.16800000000000015,0,-0.16800000000000015,-0
-0.16400000000000015,0.16400000000000015,0,-0.16400000000000015,-0
-0.16000000000000014,0.16000000000000014,0,-0.16000000000000014,-0
-0.15600000000000014,0.15600000000000014,0,-0.15600000000000014,-0
-0.15200000000000014,0.15200000000000014,0,-0.15200000000000014,-0
-0.14800000000000013,0.14800000000000013,0,-0.14800000000000013,-0
-0.14400000000000013,0.14400000000000013,0,-0.14400000000000013,-0
-0.14000000000000012,0.14000000000000012,0,-0.14000000000000012,-0
-0.13600000000000012,0.13600000000000012,0,-0.13600000000000012,-0
-0.13200000000000012,0.13200000000000012,0,-0.13200000000000012,-0
-0.12800000000000011,0.12800000000000011,0,-0.12800000000000011,-0
-0.12400000000000011,0.12400000000000011,0,-0.12400000000000011,-0
-0.12000000000000011,0.12000000000000011,0,-0.12000000000000011,-0
-0.1160000000000001,0.1160000000000001,0,-0.1160000000000001,-0
-0.1120000000000001,0.1120000000000001,0,-0.1120000000000001,-0
-0.1080000000000001,0.1080000000000001,0,-0.1080000000000001,-0
-0.10400000000000009,0.10400000000000009,0,-0.10400000000000009,-0
-0.10000000000000009,0.10000000000000009,0,-0.10000000000000009,-0
-0.096000000000000085,0.096000000000000085,0,-0.096000000000000085,-0
-0.092000000000000082,0.092000000000000082,0,-0.092000000000000082,-0
-0.088000000000000078,0.088000000000000078,0,-0.088000000000000078,-0
-0.084000000000000075,0.084000000000000075,0,-0.084000000000000075,-0
-0.080000000000000071,0.080000000000000071,0,-0.080000000000000071,-0
-0.076000000000000068,0.076000000000000068,0,-0.076000000000000068,-0
-0.072000000000000064,0.072000000000000064,0,-0.072000000000000064,-0
-0.06800000000000006,0.06800000000000006,0,-0.06800000000000006,-0
-0.064000000000000057,0.064000000000000057,0,-0.064000000000000057,-0
-0.060000000000000053,0.060000000000000053,0,-0.060000000000000053,-0
-0.05600000000000005,0.05600000000000005,0,-0.05600000000000005,-0
-0.052000000000000046,0.052000000000000046,0,-0.052000000000000046,-0
-0.048000000000000043,0.048000000000000043,0,-0.048000000000000043,-0
-0.044000000000000039,0.044000000000000039,0,-0.044000000000000039,-0
-0.040000000000000036,0.040000000000000036,0,-0.040000000000000036,-0
-0.036000000000000032,0.036000000000000032,0,-0.036000000000000032,-0
-0.032000000000000028,0.032000000000000028,0,-0.032000000000000028,-0
-0.028000000000000025,0.028000000000000025,0,-0.028000000000000025,-0
-0.024000000000000021,0.024000000000000021,0,-0.024000000000000021,-0
-0.020000000000000018,0.020000000000000018,0,-0.020000000000000018,-0
-0.016000000000000014,0.016000000000000014,0,-0.016000000000000014,-0
-0.012000000000000011,0.012000000000000011,0,-0.012000000000000011,-0
-0.0080000000000000071,0.0080000000000000071,0,-0.0080000000000000071,-0
-0.0040000000000000036,0.0040000000000000036,0,-0.0040000000000000036,-0
0,0,0,-0,-0
0.0040000000000000036,0.0040000000000000036,0,-0.0040000000000000036,-0
0.0080000000000000071,0.0080000000000000071,0,-0.0080000000000000071,-0
0.012000000000000011,0.012000000000000011,0,-0.012000000000000011,-0
0.016000000000000014,0.016000000000000014,0,-0.016000000000000014,-0
0.020000000000000018,0.020000000000000018,0,-0.020000000000000018,-0
0.024000000000000021,0.024000000000000021,0,-0.024000000000000021,-0
0.028000000000000025,0.028000000000000025,0,-0.028000000000000025,-0
0.032000000000000028,0.032000000000000028,0,-0.032000000000000028,-0
0.036000000000000032,0.036000000000000032,0,-0.036000000000000032,-0
0.040000000000000036,0.040000000000000036,0,-0.040000000000000036,-0
0.044000000000000039,0.044000000000000039,0,-0.044000000000000039,-0
0.048000000000000043,0.048000000000000043,0,-0.048000000000000043,-0
0.052000000000000046,0.052000000000000046,0,-0.052000000000000046,-0
0.05600000000000005,0.05600000000000005,0,-0.05600000000000005,-0
0.060000000000000053,0.060000000000000053,0,-0.060000000000000053,-0
0.064000000000000057,0.064000000000000057,0,-0.064000000000000057,-0
0.067999999999999838,0.067999999999999838,0,-0.067999999999999838,-0
0.071999999999999842,0.071999999999999842,0,-0.071999999999999842,-0
0.075999999999999845,0.075999999999999845,0,-0.075999999999999845,-0
0.079999999999999849,0.079999999999999849,0,-0.079999999999999849,-0
0.083999999999999853,0.083999999999999853,0,-0.083999999999999853,-0
0.087999999999999856,0.087999999999999856,0,-0.087999999999999856,-0
0.09199999999999986,0.09199999999999986,0,-0.09199999999999986,-0
0.095999999999999863,0.095999999999999863,0,-0.095999999999999863,-0
0.099999999999999867,0.099999999999999867,0,-0.099999999999999867,-0
0.10399999999999987,0.10399999999999987,0,-0.10399999999999987,-0
0.10799999999999987,0.10799999999999987,0,-0.10799999999999987,-0
0.11199999999999988,0.11199999999999988,0,-0.11199999999999988,-0
0.11599999999999988,0.11599999999999988,0,-0.11599999999999988,-0
0.11999999999999988,0.11999999999999988,0,-0.11999999999999988,-0
0.12399999999999989,0.12399999999999989,0,-0.12399999999999989,-0
0.12799999999999989,0.12799999999999989,0,-0.12799999999999989,-0
0.1319999999999999,0.1319999999999999,0,-0.1319999999999999,-0
0.1359999999999999,0.1359999999999999,0,-0.1359999999999999,-0
0.1399999999999999,0.1399999999999999,0,-0.1399999999999999,-0
0.14399999999999991,0.14399999999999991,0,-0.14399999999999991,-0
