kx,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-1.4440000000000002,1.6803578608581307,-0.85934075927289288,-1.6803578608581307,0.85934075927289288
-1.4400000000000002,1.6766683009606662,-0.85884608134771545,-1.6766683009606662,0.85884608134771545
-1.4360000000000002,1.672979100210898,-0.85834903724677492,-1.672979100210898,0.85834903724677492
-1.4320000000000002,1.6692902559172598,-0.85784961298604667,-1.6692902559172598,0.85784961298604667
-1.4280000000000002,1.6656017653399677,-0.85734779448227205,-1.6656017653399677,0.85734779448227205
-1.4240000000000002,1.6619136256903979,-0.85684356755209656,-1.6619136256903979,0.85684356755209656
-1.4200000000000002,1.658225834130457,-0.85633691791119748,-1.658225834130457,0.85633691791119748
-1.4160000000000001,1.6545383877719406,-0.85582783117340377,-1.6545383877719406,0.85582783117340377
-1.4120000000000001,1.6508512836758891,-0.85531629284980315,-1.6508512836758891,0.85531629284980315
-1.4080000000000001,1.647164518851929,-0.85480228834784144,-1.647164518851929,0.85480228834784144
-1.4040000000000001,1.6434780902576098,-0.85428580297041123,-1.6434780902576098,0.85428580297041123
-1.4000000000000001,1.6397919947977302,-0.85376682191492914,-1.6397919947977302,0.85376682191492914
-1.3960000000000001,1.6361062293236541,-0.85324533027240479,-1.6361062293236541,0.85324533027240479
-1.3920000000000001,1.6324207906326214,-0.85272131302649634,-1.6324207906326214,0.85272131302649634
-1.3880000000000001,1.6287356754670443,-0.85219475505255782,-1.6287356754670443,0.85219475505255782
-1.3840000000000001,1.6250508805137993,-0.85166564111667376,-1.6250508805137993,0.85166564111667376
-1.3800000000000001,1.6213664024035062,-0.85113395587468343,-1.6213664024035062,0.85113395587468343
-1.3760000000000001,1.617682237709797,-0.85059968387119467,-1.617682237709797,0.85059968387119467
-1.3720000000000001,1.6139983829485798,-0.85006280953858337,-1.6139983829485798,0.85006280953858337
-1.3680000000000001,1.6103148345772857,-0.84952331719598528,-1.6103148345772857,0.84952331719598528
-1.3640000000000001,1.6066315889941118,-0.84898119104827274,-1.6066315889941118,0.84898119104827274
-1.3600000000000001,1.6029486425372494,-0.84843641518502133,-1.6029486425372494,0.84843641518502133
-1.3560000000000001,1.5992659914841045,-0.84788897357946336,-1.5992659914841045,0.84788897357946336
-1.3520000000000001,1.5955836320505068,-0.84733885008742915,-1.5955836320505068,0.84733885008742915
-1.3480000000000001,1.5919015603899065,-0.84678602844627704,-1.5919015603899065,0.84678602844627704
-1.3440000000000001,1.5882197725925629,-0.84623049227380809,-1.5882197725925629,0.84623049227380809
-1.3400000000000001,1.5845382646847188,-0.84567222506717099,-1.5845382646847188,0.84567222506717099
-1.3360000000000001,1.5808570326277667,-0.84511121020175051,-1.5808570326277667,0.84511121020175051
-1.3320000000000001,1.5771760723174,-0.84454743093004569,-1.5771760723174,0.84454743093004569
-1.3280000000000001,1.5734953795827558,-0.84398087038053216,-1.5734953795827558,0.84398087038053216
-1.3240000000000001,1.5698149501855436,-0.84341151155651206,-1.5698149501855436,0.84341151155651206
-1.3200000000000001,1.5661347798191625,-0.84283933733494953,-1.5661347798191625,0.84283933733494953
-1.3160000000000001,1.5624548641078069,-0.84226433046529159,-1.5624548641078069,0.84226433046529159
-1.3120000000000001,1.5587751986055585,-0.84168647356827508,-1.5587751986055585,0.84168647356827508
-1.3080000000000001,1.555095778795466,-0.84110574913471925,-1.555095778795466,0.84110574913471925
-1.304,1.5514166000886129,-0.84052213952430244,-1.5514166000886129,0.84052213952430244
-1.3,1.5477376578231705,-0.83993562696432467,-1.5477376578231705,0.83993562696432467
-1.296,1.5440589472634387,-0.83934619354845375,-1.5440589472634387,0.83934619354845375
-1.292,1.5403804635988738,-0.83875382123545694,-1.5403804635988738,0.83875382123545694
-1.288,1.5367022019431003,-0.83815849184791569,-1.5367022019431003,0.83815849184791569
-1.284,1.5330241573329113,-0.83756018707092483,-1.5330241573329113,0.83756018707092483
-1.28,1.5293463247272532,-0.83695888845077515,-1.5293463247272532,0.83695888845077515
-1.276,1.5256686990061963,-0.83635457739361918,-1.5256686990061963,0.83635457739361918
-1.272,1.5219912749698901,-0.83574723516412031,-1.5219912749698901,0.83574723516412031
-1.268,1.518314047337505,-0.8351368428840843,-1.518314047337505,0.8351368428840843
-1.264,1.514637010746158,-0.83452338153107308,-1.514637010746158,0.83452338153107308
-1.26,1.5109601597498217,-0.83390683193700188,-1.5109601597498217,0.83390683193700188
-1.256,1.5072834888182207,-0.8332871747867161,-1.5072834888182207,0.8332871747867161
-1.252,1.5036069923357083,-0.83266439061655262,-1.5036069923357083,0.83266439061655262
-1.2480000000000002,1.4999306646001302,-0.83203845981287894,-1.4999306646001302,0.83203845981287894
-1.2440000000000002,1.4962544998216687,-0.83140936261061638,-1.4962544998216687,0.83140936261061638
-1.2400000000000002,1.4925784921216732,-0.83077707909174192,-1.4925784921216732,0.83077707909174192
-1.2360000000000002,1.4889026355314703,-0.83014158918377134,-1.4889026355314703,0.83014158918377134
-1.2320000000000002,1.4852269239911595,-0.82950287265822109,-1.4852269239911595,0.82950287265822109
-1.2280000000000002,1.4815513513483889,-0.8288609091290513,-1.4815513513483889,0.8288609091290513
-1.2240000000000002,1.4778759113571145,-0.82821567805108665,-1.4778759113571145,0.82821567805108665
-1.2200000000000002,1.4742005976763388,-0.82756715871841724,-1.4742005976763388,0.82756715871841724
-1.2160000000000002,1.470525403868834,-0.82691533026277686,-1.470525403868834,0.82691533026277686
-1.2120000000000002,1.4668503233998442,-0.82626017165189991,-1.4668503233998442,0.82626017165189991
-1.2080000000000002,1.4631753496357673,-0.82560166168785665,-1.4631753496357673,0.82560166168785665
-1.2040000000000002,1.4595004758428205,-0.82493977900536419,-1.4595004758428205,0.82493977900536419
-1.2000000000000002,1.4558256951856814,-0.82427450207007624,-1.4558256951856814,0.82427450207007624
-1.1960000000000002,1.4521510007261129,-0.82360580917684822,-1.4521510007261129,0.82360580917684822
-1.1920000000000002,1.4484763854215648,-0.82293367844797849,-1.4484763854215648,0.82293367844797849
-1.1880000000000002,1.4448018421237543,-0.82225808783142607,-1.4448018421237543,0.82225808783142607
-1.1840000000000002,1.4411273635772266,-0.82157901509900266,-1.4411273635772266,0.82157901509900266
-1.1800000000000002,1.4374529424178917,-0.82089643784454014,-1.4374529424178917,0.82089643784454014
-1.1760000000000002,1.4337785711715409,-0.82021033348203143,-1.4337785711715409,0.82021033348203143
-1.1720000000000002,1.4301042422523378,-0.81952067924374716,-1.4301042422523378,0.81952067924374716
-1.1680000000000001,1.4264299479612885,-0.81882745217832331,-1.4264299479612885,0.81882745217832331
-1.1640000000000001,1.4227556804846886,-0.81813062914882306,-1.4227556804846886,0.81813062914882306
-1.1600000000000001,1.4190814318925429,-0.81743018683077151,-1.4190814318925429,0.81743018683077151
-1.1560000000000001,1.415407194136965,-0.8167261017101608,-1.415407194136965,0.8167261017101608
-1.1520000000000001,1.4117329590505479,-0.81601835008142798,-1.4117329590505479,0.81601835008142798
-1.1480000000000001,1.4080587183447126,-0.81530690804540262,-1.4080587183447126,0.81530690804540262
-1.1440000000000001,1.4043844636080287,-0.81459175150722596,-1.4043844636080287,0.81459175150722596
-1.1400000000000001,1.4007101863045091,-0.81387285617423821,-1.4007101863045091,0.81387285617423821
-1.1360000000000001,1.3970358777718785,-0.81315019755383633,-1.3970358777718785,0.81315019755383633
-1.1320000000000001,1.3933615292198143,-0.81242375095129948,-1.3933615292198143,0.81242375095129948
-1.1280000000000001,1.3896871317281583,-0.81169349146758329,-1.3896871317281583,0.81169349146758329
-1.1240000000000001,1.3860126762451028,-0.81095939399708039,-1.3860126762451028,0.81095939399708039
-1.1200000000000001,1.3823381535853443,-0.8102214332253489,-1.3823381535853443,0.8102214332253489
-1.1160000000000001,1.3786635544282106,-0.80947958362680583,-1.3786635544282106,0.80947958362680583
-1.1120000000000001,1.3749888693157559,-0.80873381946238698,-1.3749888693157559,0.80873381946238698
-1.1080000000000001,1.3713140886508268,-0.80798411477717014,-1.3713140886508268,0.80798411477717014
-1.1040000000000001,1.3676392026950948,-0.80723044339796457,-1.3676392026950948,0.80723044339796457
-1.1000000000000001,1.3639642015670597,-0.80647277893086133,-1.3639642015670597,0.80647277893086133
-1.0960000000000001,1.3602890752400172,-0.80571109475874869,-1.3602890752400172,0.80571109475874869
-1.0920000000000001,1.3566138135399974,-0.8049453640387868,-1.3566138135399974,0.8049453640387868
-1.0880000000000001,1.3529384061436651,-0.80417555969984644,-1.3529384061436651,0.80417555969984644
-1.0840000000000001,1.349262842576189,-0.80340165443990552,-1.349262842576189,0.80340165443990552
-1.0800000000000001,1.345587112209073,-0.80262362072340743,-1.345587112209073,0.80262362072340743
-1.0760000000000001,1.3419112042579546,-0.80184143077857584,-1.3419112042579546,0.80184143077857584
-1.0720000000000001,1.3382351077803638,-0.80105505659468978,-1.3382351077803638,0.80105505659468978
-1.0680000000000001,1.3345588116734461,-0.8002644699193141,-1.3345588116734461,0.8002644699193141
-1.0640000000000001,1.3308823046716476,-0.79946964225548689,-1.3308823046716476,0.79946964225548689
-1.0600000000000001,1.3272055753443597,-0.79867054485886269,-1.3272055753443597,0.79867054485886269
-1.056,1.3235286120935255,-0.79786714873480891,-1.3235286120935255,0.79786714873480891
-1.052,1.3198514031512054,-0.79705942463545676,-1.3198514031512054,0.79705942463545676
-1.048,1.3161739365771006,-0.79624734305670464,-1.3161739365771006,0.79624734305670464
-1.044,1.3124962002560352,-0.79543087423517245,-1.3124962002560352,0.79543087423517245
-1.04,1.308818181895395,-0.79460998814510675,-1.308818181895395,0.79460998814510675
-1.036,1.3051398690225207,-0.79378465449523672,-1.3051398690225207,0.79378465449523672
-1.032,1.3014612489820594,-0.79295484272557559,-1.3014612489820594,0.79295484272557559
-1.028,1.2977823089332674,-0.79212052200417249,-1.2977823089332674,0.79212052200417249
-1.024,1.2941030358472665,-0.79128166122380938,-1.2941030358472665,0.79128166122380938
-1.02,1.2904234165042536,-0.79043822899864258,-1.2904234165042536,0.79043822899864258
-1.016,1.2867434374906608,-0.78959019366078886,-1.2867434374906608,0.78959019366078886
-1.012,1.2830630851962646,-0.78873752325685431,-1.2830630851962646,0.78873752325685431
-1.008,1.2793823458112457,-0.78788018554440475,-1.2793823458112457,0.78788018554440475
-1.004,1.2757012053231953,-0.78701814798837588,-1.2757012053231953,0.78701814798837588
-1,1.272019649514069,-0.78615137775742328,-1.272019649514069,0.78615137775742328
-0.99600000000000011,1.2683376639570856,-0.78527984172020926,-1.2683376639570856,0.78527984172020926
-0.9920000000000001,1.2646552340135704,-0.78440350644162637,-1.2646552340135704,0.78440350644162637
-0.9880000000000001,1.2609723448297421,-0.78352233817895589,-1.2609723448297421,0.78352233817895589
-0.9840000000000001,1.2572889813334409,-0.7826363028779596,-1.2572889813334409,0.7826363028779596
-0.98000000000000009,1.2536051282307972,-0.78174536616890378,-1.2536051282307972,0.78174536616890378
-0.97600000000000009,1.2499207700028403,-0.78084949336251308,-1.2499207700028403,0.78084949336251308
-0.97200000000000009,1.2462358909020443,-0.77994864944585396,-1.2462358909020443,0.77994864944585396
-0.96800000000000008,1.2425504749488097,-0.77904279907814578,-1.2425504749488097,0.77904279907814578
-0.96400000000000008,1.238864505927882,-0.77813190658649589,-1.238864505927882,0.77813190658649589
-0.96000000000000008,1.2351779673847025,-0.77721593596156102,-1.2351779673847025,0.77721593596156102
-0.95600000000000007,1.2314908426216908,-0.77629485085312933,-1.2314908426216908,0.77629485085312933
-0.95200000000000007,1.227803114694459,-0.77536861456562356,-1.227803114694459,0.77536861456562356
-0.94800000000000006,1.224114766407953,-0.77443719005352318,-1.224114766407953,0.77443719005352318
-0.94400000000000006,1.2204257803125231,-0.77350053991670287,-1.2204257803125231,0.77350053991670287
-0.94000000000000006,1.2167361386999191,-0.77255862639568573,-1.2167361386999191,0.77255862639568573
-0.93600000000000005,1.2130458235992081,-0.77161141136681055,-1.2130458235992081,0.77161141136681055
-0.93200000000000005,1.2093548167726165,-0.77065885633730868,-1.2093548167726165,0.77065885633730868
-0.92800000000000005,1.2056630997112896,-0.76970092244029087,-1.2056630997112896,0.76970092244029087
-0.92400000000000004,1.201970653630972,-0.76873757042964019,-1.201970653630972,0.76873757042964019
-0.92000000000000004,1.1982774594676027,-0.76776876067480904,-1.1982774594676027,0.76776876067480904
-0.91600000000000004,1.1945834978728245,-0.76679445315551942,-1.1945834978728245,0.76679445315551942
-0.91200000000000003,1.1908887492094058,-0.76581460745636287,-1.1908887492094058,0.76581460745636287
-0.90800000000000003,1.187193193546574,-0.76482918276129663,-1.187193193546574,0.76482918276129663
-0.90400000000000003,1.1834968106552537,-0.76383813784803722,-1.1834968106552537,0.76383813784803722
-0.90000000000000002,1.1797995800032135,-0.76284143108234415,-1.1797995800032135,0.76284143108234415
-0.89600000000000013,1.1761014807501153,-0.7618390204121952,-1.1761014807501153,0.7618390204121952
-0.89200000000000013,1.1724024917424629,-0.76083086336184813,-1.1724024917424629,0.76083086336184813
-0.88800000000000012,1.1687025915084523,-0.75981691702578713,-1.1687025915084523,0.75981691702578713
-0.88400000000000012,1.1650017582527155,-0.75879713806255078,-1.1650017582527155,0.75879713806255078
-0.88000000000000012,1.1612999698509578,-0.75777148268843919,-1.1612999698509578,0.75777148268843919
-0.87600000000000011,1.1575972038444888,-0.75673990667109592,-1.1575972038444888,0.75673990667109592
-0.87200000000000011,1.1538934374346368,-0.75570236532296353,-1.1538934374346368,0.75570236532296353
-0.8680000000000001,1.150188647477052,-0.75465881349460806,-1.150188647477052,0.75465881349460806
-0.8640000000000001,1.1464828104758904,-0.75360920556790967,-1.1464828104758904,0.75360920556790967
-0.8600000000000001,1.1427759025778774,-0.75255349544911598,-1.1427759025778774,0.75255349544911598
-0.85600000000000009,1.1390678995662482,-0.75149163656175455,-1.1390678995662482,0.75149163656175455
-0.85200000000000009,1.1353587768545581,-0.75042358183940228,-1.1353587768545581,0.75042358183940228
-0.84800000000000009,1.131648509480367,-0.74934928371830467,-1.131648509480367,0.74934928371830467
-0.84400000000000008,1.1279370720987869,-0.74826869412984498,-1.1279370720987869,0.74826869412984498
-0.84000000000000008,1.1242244389758924,-0.74718176449285745,-1.1242244389758924,0.74718176449285745
-0.83600000000000008,1.1205105839819927,-0.74608844570577937,-1.1205105839819927,0.74608844570577937
-0.83200000000000007,1.1167954805847551,-0.74498868813864128,-1.1167954805847551,0.74498868813864128
-0.82800000000000007,1.1130791018421842,-0.74388244162488681,-1.1130791018421842,0.74388244162488681
-0.82400000000000007,1.1093614203954456,-0.74276965545302187,-1.1093614203954456,0.74276965545302187
-0.82000000000000006,1.1056424084615351,-0.74165027835808417,-1.1056424084615351,0.74165027835808417
-0.81600000000000006,1.1019220378257848,-0.74052425851293358,-1.1019220378257848,0.74052425851293358
-0.81200000000000006,1.0982002798342074,-0.73939154351935299,-1.0982002798342074,0.73939154351935299
-0.80800000000000005,1.0944771053856681,-0.73825208039895884,-1.0944771053856681,0.73825208039895884
-0.80400000000000005,1.0907524849238837,-0.73710581558391397,-1.0907524849238837,0.73710581558391397
-0.80000000000000004,1.0870263884292419,-0.73595269490743798,-1.0870263884292419,0.73595269490743798
-0.79600000000000004,1.083298785410437,-0.73479266359411077,-1.083298785410437,0.73479266359411077
-0.79200000000000004,1.0795696448959176,-0.73362566624995984,-1.0795696448959176,0.73362566624995984
-0.78800000000000003,1.0758389354251368,-0.732451646852331,-1.0758389354251368,0.732451646852331
-0.78400000000000003,1.0721066250396065,-0.73127054873953135,-1.0721066250396065,0.73127054873953135
-0.78000000000000003,1.0683726812737426,-0.73008231460024142,-1.0683726812737426,0.73008231460024142
-0.77600000000000002,1.0646370711455015,-0.72888688646268818,-1.0646370711455015,0.72888688646268818
-0.77200000000000002,1.0608997611467978,-0.72768420568357306,-1.0608997611467978,0.72768420568357306
-0.76800000000000002,1.0571607172336988,-0.72647421293674863,-1.0571607172336988,0.72647421293674863
-0.76400000000000012,1.0534199048163886,-0.72525684820163483,-1.0534199048163886,0.72525684820163483
-0.76000000000000012,1.0496772887488961,-0.72403205075136901,-1.0496772887488961,0.72403205075136901
-0.75600000000000012,1.0459328333185782,-0.72279975914068262,-1.0459328333185782,0.72279975914068262
-0.75200000000000011,1.0421865022353545,-0.72155991119349361,-1.0421865022353545,0.72155991119349361
-0.74800000000000011,1.03843825862068,-0.72031244399021033,-1.03843825862068,0.72031244399021033
-0.74400000000000011,1.0346880649962555,-0.71905729385473538,-1.0346880649962555,0.71905729385473538
-0.7400000000000001,1.0309358832724629,-0.71779439634116193,-1.0309358832724629,0.71779439634116193
-0.7360000000000001,1.0271816747365177,-0.71652368622015328,-1.0271816747365177,0.71652368622015328
-0.7320000000000001,1.0234254000403316,-0.71524509746499665,-1.0234254000403316,0.71524509746499665
-0.72800000000000009,1.019667019188077,-0.71395856323731988,-1.019667019188077,0.71395856323731988
-0.72400000000000009,1.0159064915234408,-0.71266401587246342,-1.0159064915234408,0.71266401587246342
-0.72000000000000008,1.0121437757165619,-0.71136138686449524,-1.0121437757165619,0.71136138686449524
-0.71600000000000008,1.0083788297506406,-0.71005060685085764,-1.0083788297506406,0.71005060685085764
-0.71200000000000008,1.0046116109082095,-0.70873160559663784,-1.0046116109082095,0.70873160559663784
-0.70800000000000007,1.0008420757570582,-0.70740431197844456,-1.0008420757570582,0.70740431197844456
-0.70400000000000007,0.9970701801357944,-0.70606865396788809,-0.9970701801357944,0.70606865396788809
-0.70000000000000007,0.99329587913903994,-0.70472455861463934,-0.99329587913903994,0.70472455861463934
-0.69600000000000006,0.98951912710223988,-0.70337195202906611,-0.98951912710223988,0.70337195202906611
-0.69200000000000006,0.98573987758607917,-0.70201075936442625,-0.98573987758607917,0.70201075936442625
-0.68800000000000006,0.98195808336049151,-0.7006409047986063,-0.98195808336049151,0.7006409047986063
-0.68400000000000005,0.97817369638824758,-0.69926231151539076,-0.97817369638824758,0.69926231151539076
-0.68000000000000005,0.97438666780811034,-0.69787490168524657,-0.97438666780811034,0.69787490168524657
-0.67600000000000005,0.97059694791754048,-0.69647859644560861,-0.97059694791754048,0.69647859644560861
-0.67200000000000004,0.96680448615494041,-0.69507331588064758,-0.96680448615494041,0.69507331588064758
-0.66800000000000004,0.96300923108141878,-0.69365897900050677,-0.96300923108141878,0.69365897900050677
-0.66400000000000003,0.95921113036206185,-0.69223550371998699,-0.95921113036206185,0.69223550371998699
-0.66000000000000003,0.95541013074669323,-0.69080280683666417,-0.95541013074669323,0.69080280683666417
-0.65600000000000003,0.9516061780501075,-0.68936080400841815,-0.9516061780501075,0.68936080400841815
-0.65200000000000002,0.94779921713175508,-0.68790940973035697,-0.94779921713175508,0.68790940973035697
-0.64800000000000002,0.94398919187486663,-0.68644853731111111,-0.94398919187486663,0.68644853731111111
-0.64400000000000002,0.94017604516499009,-0.6849780988484826,-0.94017604516499009,0.6849780988484826
-0.64000000000000012,0.93635971886792668,-0.68349800520442072,-0.93635971886792668,0.68349800520442072
-0.63600000000000012,0.93254015380704003,-0.68200816597930691,-0.93254015380704003,0.68200816597930691
-0.63200000000000012,0.92871728973992118,-0.68050848948552034,-0.92871728973992118,0.68050848948552034
-0.62800000000000011,0.92489106533438159,-0.67899888272026432,-0.92489106533438159,0.67899888272026432
-0.62400000000000011,0.92106141814375531,-0.67747925133762243,-0.92106141814375531,0.67747925133762243
-0.62000000000000011,0.91722828458148165,-0.67594949961982187,-0.91722828458148165,0.67594949961982187
-0.6160000000000001,0.913391599894947,-0.67440953044767304,-0.913391599894947,0.67440953044767304
-0.6120000000000001,0.9095512981385534,-0.67285924527015861,-0.9095512981385534,0.67285924527015861
-0.6080000000000001,0.90570731214599143,-0.67129854407313905,-0.90570731214599143,0.67129854407313905
-0.60400000000000009,0.90185957350168466,-0.66972732534714485,-0.90185957350168466,0.66972732534714485
-0.60000000000000009,0.89800801251137685,-0.66814548605422242,-0.89800801251137685,0.66814548605422242
-0.59600000000000009,0.89415255817182915,-0.66655292159379687,-0.89415255817182915,0.66655292159379687
-0.59200000000000008,0.89029313813959521,-0.66494952576751898,-0.89029313813959521,0.66494952576751898
-0.58800000000000008,0.88642967869883882,-0.66333519074305602,-0.88642967869883882,0.66333519074305602
-0.58400000000000007,0.88256210472815777,-0.66170980701678861,-0.88256210472815777,0.66170980701678861
-0.58000000000000007,0.87869033966637733,-0.66007326337537231,-0.87869033966637733,0.66007326337537231
-0.57600000000000007,0.87481430547727235,-0.65842544685612081,-0.87481430547727235,0.65842544685612081
-0.57200000000000006,0.87093392261317737,-0.6567662427061669,-0.87093392261317737,0.6567662427061669
-0.56800000000000006,0.86704910997744145,-0.65509553434035361,-0.86704910997744145,0.65509553434035361
-0.56400000000000006,0.8631597848856839,-0.65341320329780617,-0.8631597848856839,0.65341320329780617
-0.56000000000000005,0.85926586302580021,-0.65171912919713604,-0.85926586302580021,0.65171912919713604
-0.55600000000000005,0.85536725841667227,-0.65001318969022026,-0.85536725841667227,0.65001318969022026
-0.55200000000000005,0.85146388336552969,-0.64829526041450292,-0.85146388336552969,0.64829526041450292
-0.54800000000000004,0.84755564842390674,-0.64656521494375874,-0.84755564842390674,0.64656521494375874
-0.54400000000000004,0.84364246234214046,-0.64482292473725678,-0.84364246234214046,0.64482292473725678
-0.54000000000000004,0.83972423202234825,-0.64306825908726262,-0.83972423202234825,0.64306825908726262
-0.53600000000000003,0.8358008624698231,-0.6413010850648081,-0.8358008624698231,0.6413010850648081
-0.53200000000000003,0.83187225674278154,-0.63952126746366145,-0.83187225674278154,0.63952126746366145
-0.52800000000000002,0.8279383159003938,-0.63772866874242085,-0.8279383159003938,0.63772866874242085
-0.52400000000000002,0.82399893894902743,-0.63592314896465496,-0.82399893894902743,0.63592314896465496
-0.52000000000000002,0.82005402278662276,-0.63410456573701057,-0.82005402278662276,0.63410456573701057
-0.51600000000000001,0.81610346214512774,-0.63227277414519745,-0.81610346214512774,0.63227277414519745
-0.51200000000000001,0.8121471495309015,-0.63042762668776542,-0.8121471495309015,0.63042762668776542
-0.50800000000000001,0.80818497516300458,-0.62856897320757588,-0.80818497516300458,0.62856897320757588
-0.504,0.80421682690927832,-0.62669666082086961,-0.80421682690927832,0.62669666082086961
-0.5,0.80024259022012045,-0.62481053384382657,-0.80024259022012045,0.62481053384382657
-0.496,0.79626214805985096,-0.62291043371650789,-0.79626214805985096,0.62291043371650789
-0.49199999999999999,0.79227538083556281,-0.62099619892406432,-0.79227538083556281,0.62099619892406432
-0.48799999999999999,0.78828216632334247,-0.61906766491508969,-0.78828216632334247,0.61906766491508969
-0.48399999999999999,0.78428237959174152,-0.6171246640169914,-0.78428237959174152,0.6171246640169914
-0.47999999999999998,0.78027589292237254,-0.61516702534824286,-0.78027589292237254,0.61516702534824286
-0.47599999999999998,0.77626257572749668,-0.61319457472737615,-0.77626257572749668,0.61319457472737615
-0.47199999999999998,0.77224229446446313,-0.61120713457856379,-0.77224229446446313,0.61120713457856379
-0.46799999999999997,0.76821491254684982,-0.60920452383363344,-0.76821491254684982,0.60920452383363344
-0.46399999999999997,0.76418029025215306,-0.60718655783034658,-0.76418029025215306,0.60718655783034658
-0.45999999999999996,0.7601382846258572,-0.6051530482067663,-0.7601382846258572,0.6051530482067663
-0.45599999999999996,0.75608874938171167,-0.60310380279152676,-0.75608874938171167,0.60310380279152676
-0.45199999999999996,0.75203153479802964,-0.60103862548981002,-0.75203153479802964,0.60103862548981002
-0.44799999999999995,0.74796648760981399,-0.59895731616481818,-0.74796648760981399,0.59895731616481818
-0.44400000000000017,0.74389345089650305,-0.59685967051452549,-0.74389345089650305,0.59685967051452549
-0.44000000000000017,0.73981226396511668,-0.59474547994347238,-0.73981226396511668,0.59474547994347238
-0.43600000000000017,0.73572276222857236,-0.59261453142936038,-0.73572276222857236,0.59261453142936038
-0.43200000000000016,0.73162477707892393,-0.59046660738418133,-0.73162477707892393,0.59046660738418133
-0.42800000000000016,0.72751813575526114,-0.58830148550960715,-0.72751813575526114,0.58830148550960715
-0.42400000000000015,0.72340266120599661,-0.5861189386463449,-0.72340266120599661,0.5861189386463449
-0.42000000000000015,0.71927817194524235,-0.58391873461714638,-0.71927817194524235,0.58391873461714638
-0.41600000000000015,0.7151444819029662,-0.58170063606314004,-0.7151444819029662,0.58170063606314004
