ky,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-1.5800000000000001,1.8060329111984386,-0.87484563000103432,-1.8060329111984386,0.87484563000103432
-1.575,1.8014041459617356,-0.87431796109203319,-1.8014041459617356,0.87431796109203319
-1.5700000000000001,1.7967760457042137,-0.87378725008806934,-1.7967760457042137,0.87378725008806934
-1.5649999999999999,1.7921486077253794,-0.87325347532776332,-1.7921486077253794,0.87325347532776332
-1.5600000000000001,1.7875218292480972,-0.87271661496642983,-1.7875218292480972,0.87271661496642983
-1.5549999999999999,1.7828957074173466,-0.87217664697422481,-1.7828957074173466,0.87217664697422481
-1.55,1.7782702392989655,-0.87163354913426727,-1.7782702392989655,0.87163354913426727
-1.5449999999999999,1.773645421878367,-0.87108729904073967,-1.773645421878367,0.87108729904073967
-1.54,1.7690212520592445,-0.87053787409696159,-1.7690212520592445,0.87053787409696159
-1.5349999999999999,1.7643977266622473,-0.86998525151344164,-1.7643977266622473,0.86998525151344164
-1.53,1.7597748424236415,-0.86942940830590287,-1.7597748424236415,0.86942940830590287
-1.5249999999999999,1.7551525959939471,-0.86887032129328268,-1.7551525959939471,0.86887032129328268
-1.52,1.7505309839365546,-0.86830796709570846,-1.7505309839365546,0.86830796709570846
-1.5150000000000001,1.7459100027263177,-0.86774232213244606,-1.7459100027263177,0.86774232213244606
-1.51,1.7412896487481251,-0.86717336261982181,-1.7412896487481251,0.86717336261982181
-1.5049999999999999,1.7366699182954506,-0.86660106456911756,-1.7366699182954506,0.86660106456911756
-1.5,1.7320508075688772,-0.86602540378443871,-1.7320508075688772,0.86602540378443871
-1.4950000000000001,1.7274323126745985,-0.86544635586055385,-1.7274323126745985,0.86544635586055385
-1.49,1.722814429622898,-0.8648638961807058,-1.722814429622898,0.8648638961807058
-1.4849999999999999,1.7181971543266004,-0.86427799991439536,-1.7181971543266004,0.86427799991439536
-1.48,1.7135804825995025,-0.86368864201513273,-1.7135804825995025,0.86368864201513273
-1.4750000000000001,1.7089644101547738,-0.86309579721816176,-1.7089644101547738,0.86309579721816176
-1.47,1.704348932603335,-0.86249944003815293,-1.704348932603335,0.86249944003815293
-1.4649999999999999,1.6997340454522081,-0.86189954476686492,-1.6997340454522081,0.86189954476686492
-1.46,1.6951197441028412,-0.86129608547077563,-1.6951197441028412,0.86129608547077563
-1.4550000000000001,1.6905060238494045,-0.86068903598867974,-1.6905060238494045,0.86068903598867974
-1.45,1.6858928798770596,-0.86007836992925568,-1.6858928798770596,0.86007836992925568
-1.4449999999999998,1.6812803072602007,-0.85946406066859771,-1.6812803072602007,0.85946406066859771
-1.4399999999999999,1.676668300960666,-0.85884608134771545,-1.676668300960666,0.85884608134771545
-1.4350000000000001,1.6720568558259201,-0.85822440486999785,-1.6720568558259201,0.85822440486999785
-1.4299999999999999,1.6674459665872072,-0.85759900389864363,-1.6674459665872072,0.85759900389864363
-1.4249999999999998,1.6628356278576732,-0.85696985085405541,-1.6628356278576732,0.85696985085405541
-1.4199999999999999,1.6582258341304568,-0.85633691791119748,-1.6582258341304568,0.85633691791119748
-1.415,1.6536165797767495,-0.85570017699691636,-1.6536165797767495,0.85570017699691636
-1.4100000000000001,1.6490078590438224,-0.85505959978722534,-1.6490078590438224,0.85505959978722534
-1.405,1.6443996660530216,-0.8544151577045489,-1.6443996660530216,0.8544151577045489
-1.3999999999999999,1.6397919947977297,-0.85376682191492925,-1.6397919947977297,0.85376682191492925
-1.395,1.6351848391412926,-0.85311456332519309,-1.6351848391412926,0.85311456332519309
-1.3900000000000001,1.630578192814911,-0.85245835258007818,-1.630578192814911,0.85245835258007818
-1.385,1.6259720494154992,-0.85179816005931752,-1.6259720494154992,0.85179816005931752
-1.3799999999999999,1.6213664024035059,-0.85113395587468343,-1.6213664024035059,0.85113395587468343
-1.375,1.6167612451006981,-0.85046570986698766,-1.6167612451006981,0.85046570986698766
-1.3700000000000001,1.6121565706879077,-0.84979339160303802,-1.6121565706879077,0.84979339160303802
-1.365,1.6075523722027412,-0.84911697037255163,-1.6075523722027412,0.84911697037255163
-1.3599999999999999,1.602948642537249,-0.84843641518502144,-1.602948642537249,0.84843641518502144
-1.355,1.598345374435556,-0.84775169476653833,-1.598345374435556,0.84775169476653833
-1.3500000000000001,1.5937425604914501,-0.84706277755656534,-1.5937425604914501,0.84706277755656534
-1.345,1.5891401931459312,-0.84636963170466373,-1.5891401931459312,0.84636963170466373
-1.3399999999999999,1.5845382646847186,-0.84567222506717099,-1.5845382646847186,0.84567222506717099
-1.335,1.5799367672357125,-0.84497052520382909,-1.5799367672357125,0.84497052520382909
-1.3300000000000001,1.5753356927664151,-0.84426449937436132,-1.5753356927664151,0.84426449937436132
-1.325,1.5707350330813037,-0.84355411453499807,-1.5707350330813037,0.84355411453499807
-1.3199999999999998,1.5661347798191625,-0.84283933733494942,-1.5661347798191625,0.84283933733494942
-1.3149999999999999,1.5615349244503633,-0.84212013411282494,-1.5615349244503633,0.84212013411282494
-1.3100000000000001,1.5569354582741024,-0.84139647089299652,-1.5569354582741024,0.84139647089299652
-1.3049999999999999,1.5523363724155861,-0.84066831338190784,-1.5523363724155861,0.84066831338190784
-1.2999999999999998,1.5477376578231701,-0.83993562696432467,-1.5477376578231701,0.83993562696432467
-1.2949999999999999,1.5431393052654458,-0.83919837669952824,-1.5431393052654458,0.83919837669952824
-1.29,1.5385413053282759,-0.83845652731744824,-1.5385413053282759,0.83845652731744824
-1.2850000000000001,1.5339436484117777,-0.83771004321473608,-1.5339436484117777,0.83771004321473608
-1.28,1.5293463247272532,-0.83695888845077515,-1.5293463247272532,0.83695888845077515
-1.2749999999999999,1.5247493242940646,-0.83620302674362901,-1.5247493242940646,0.83620302674362901
-1.27,1.5201526369364518,-0.83544242146592473,-1.5201526369364518,0.83544242146592473
-1.2650000000000001,1.5155562522802959,-0.83467703564066953,-1.5155562522802959,0.83467703564066953
-1.26,1.5109601597498217,-0.83390683193700188,-1.5109601597498217,0.83390683193700188
-1.2549999999999999,1.5063643485642437,-0.83313177266587202,-1.5063643485642437,0.83313177266587202
-1.25,1.5017688077343478,-0.83235181977565487,-1.5017688077343478,0.83235181977565487
-1.2450000000000001,1.4971735260590138,-0.83156693484768862,-1.4971735260590138,0.83156693484768862
-1.24,1.4925784921216729,-0.83077707909174192,-1.4925784921216729,0.83077707909174192
-1.2349999999999999,1.4879836942867015,-0.82998221334140687,-1.4879836942867015,0.82998221334140687
-1.23,1.4833891206957486,-0.82918229804941379,-1.4833891206957486,0.82918229804941379
-1.2250000000000001,1.4787947592639941,-0.82837729328286958,-1.4787947592639941,0.82837729328286958
-1.22,1.4742005976763386,-0.82756715871841713,-1.4742005976763386,0.82756715871841713
-1.2149999999999999,1.4696066233835263,-0.82675185363731096,-1.4696066233835263,0.82675185363731096
-1.21,1.4650128235981892,-0.82593133692041187,-1.4650128235981892,0.82593133692041187
-1.2050000000000001,1.4604191852908222,-0.82510556704309601,-1.4604191852908222,0.82510556704309601
-1.2,1.4558256951856812,-0.82427450207007624,-1.4558256951856812,0.82427450207007624
-1.1949999999999998,1.4512323397566043,-0.82343809965013681,-1.4512323397566043,0.82343809965013681
-1.1899999999999999,1.4466391052227541,-0.82259631701077462,-1.4466391052227541,0.82259631701077462
-1.1850000000000001,1.4420459775442787,-0.82174911095274983,-1.4420459775442787,0.82174911095274983
-1.1799999999999999,1.4374529424178917,-0.82089643784454003,-1.4374529424178917,0.82089643784454003
