ky,energy_real,energy_imag,inverse_left_real,inverse_left_imag,inverse_right_real,inverse_right_imag,equation_residual,localization_margin,nearest_bulk_distance,visible_gap_segment,nearest_bulk_sheet
-3.9049999999999998,3.974235781112303,-0.1288201149097945,0.89391176471673273,0.57272040732536589,-0.88435389317394075,0.97711503289501789,1.831026719408895e-15,0.88435389317394075,0.00082141608999114621,0,plus
-3.8999999999999999,3.9691852311593196,-0.12884155553734064,0.89406054605588792,0.5719925811002492,-0.88420511183478556,0.9763872066699012,8.8845593210174178e-15,0.88420511183478556,0.0045936609447009046,0,plus
-3.895,3.9641346812063349,-0.12886299616488689,0.89420932739504322,0.57126475487513251,-0.88405633049563037,0.97565938044478451,8.9811484543374774e-15,0.88405633049563037,0.0087044493837054784,0,plus
-3.8900000000000001,3.9590841312533498,-0.12888443679243297,0.89435810873419841,0.57053692865001593,-0.88390754915647496,0.97493155421966793,5.3475422218306682e-15,0.88390754915647496,0.0036595390772932437,0,plus
-3.8849999999999998,3.9540335813003651,-0.12890587741997914,0.89450689007335371,0.56980910242489924,-0.88375876781731977,0.97420372799455124,1.2452327962373347e-14,0.88375876781731977,0.0014261986184246763,0,plus
-3.8799999999999999,3.9489830313473799,-0.12892731804752522,0.89465567141250901,0.56908127619978255,-0.88360998647816458,0.97347590176943455,8.8928794970136893e-15,0.88360998647816458,0.0064570030042093909,0,plus
-3.875,3.9439324813943948,-0.1289487586750715,0.8948044527516642,0.56835344997466586,-0.88346120513900916,0.97274807554431786,5.4025784115714076e-15,0.88346120513900916,0.0067930055275607394,0,plus
-3.8700000000000001,3.9388819314414083,-0.12897019930261758,0.8949532340908195,0.56762562374954906,-0.88331242379985397,0.97202024931920106,5.3336944414291991e-15,0.88331242379985397,0.0017453874026504236,0,plus
-3.8650000000000002,3.9338313814884236,-0.12899163993016369,0.89510201542997481,0.56689779752443237,-0.88316364246069878,0.97129242309408437,5.3705425095741715e-15,0.88316364246069878,0.0033113228971850097,0,plus
-3.8599999999999999,3.9287808315354402,-0.12901308055770994,0.89525079676913,0.56616997129931568,-0.88301486112154337,0.97056459686896768,1.0715809139595271e-14,0.88301486112154337,0.0083606441456204293,0,plus
-3.855,3.9237302815824542,-0.12903452118525605,0.8953995781082853,0.56544214507419899,-0.88286607978238818,0.96983677064385099,1.831026719408895e-15,0.88286607978238818,0.0049055155086005688,0,plus
-3.8500000000000001,3.918679731629469,-0.12905596181280216,0.89554835944744049,0.56471431884908241,-0.88271729844323299,0.96910894441873441,2.6214329353557944e-15,0.88271729844323299,0.00053635719398699173,0,plus
-3.8450000000000002,3.9136291816764848,-0.12907740244034832,0.89569714078659579,0.56398649262396572,-0.88256851710407758,0.96838111819361772,2.8291973140570793e-15,0.88256851710407758,0.0052467422969085234,0,plus
-3.8399999999999999,3.9085786317235005,-0.12909884306789451,0.89584592212575109,0.56325866639884903,-0.88241973576492239,0.96765329196850103,1.067893742893049e-14,0.88241973576492239,0.0080629554011788073,0,plus
-3.835,3.9035280817705145,-0.12912028369544082,0.89599470346490628,0.56253084017373234,-0.8822709544257672,0.96692546574338434,3.972054645195637e-15,0.8822709544257672,0.0030368756014855442,0,plus
-3.8300000000000001,3.8984775318175311,-0.12914172432298685,0.89614348480406159,0.56180301394861554,-0.88212217308661178,0.96619763951826754,1.248396301611496e-14,0.88212217308661178,0.0021012811853226526,0,plus
-3.8250000000000002,3.8934269818645459,-0.1291631649505329,0.89629226614321689,0.56107518772349885,-0.88197339174745659,0.96546981329315085,1.0667388882858398e-14,0.88197339174745659,0.0071151374460996092,0,plus
-3.8199999999999998,3.8883764319115603,-0.12918460557807904,0.89644104748237208,0.56034736149838216,-0.8818246104083014,0.96474198706803416,1.0660453750117863e-14,0.8818246104083014,0.006130453634480601,0,plus
-3.8149999999999999,3.8833258819585752,-0.1292060462056252,0.89658982882152738,0.55961953527326547,-0.88167582906914599,0.96401416084291747,7.1088959579333461e-15,0.88167582906914599,0.0010814760679139887,0,plus
-3.8100000000000001,3.8782753320055914,-0.12922748683317142,0.89673861016068257,0.55889170904814889,-0.8815270477299908,0.96328633461780089,1.4238583238573986e-14,0.8815270477299908,0.003971617839449079,0,plus
-3.8050000000000002,3.8732247820526045,-0.12924892746071745,0.89688739149983787,0.5581638828230322,-0.88137826639083561,0.9625585083926842,1.9860273225978185e-15,0.88137826639083561,0.0090219141592033855,0,plus
-3.7999999999999998,3.8681742320996193,-0.12927036808826359,0.89703617283899317,0.55743605659791551,-0.88122948505168042,0.96183068216756751,2.2377260456559048e-15,0.88122948505168042,0.0042172927450774556,0,plus
-3.7949999999999999,3.863123682146635,-0.12929180871580986,0.89718495417814847,0.55670823037279871,-0.881080703712525,0.96110285594245071,3.5958202506018213e-15,0.881080703712525,0.00091190231692912002,0,plus
-3.79,3.8580731321936494,-0.12931324934335592,0.89733373551730367,0.55598040414768202,-0.88093192237336981,0.96037502971733402,1.9389211565826713e-15,0.88093192237336981,0.0059071653633339348,0,plus
-3.7850000000000001,3.8530225822406643,-0.12933468997090208,0.89748251685645897,0.55525257792256533,-0.88078314103421462,0.95964720349221733,3.6146242879064219e-15,0.88078314103421462,0.0073610314098119895,0,plus
-3.7799999999999998,3.8479720322876805,-0.1293561305984483,0.89763129819561427,0.55452475169744864,-0.88063435969505921,0.95891937726710064,7.1270784144168584e-15,0.88063435969505921,0.0023918287956418193,0,plus
-3.7749999999999999,3.8429214823346936,-0.12937757122599436,0.89778007953476946,0.55379692547233184,-0.88048557835590402,0.95819155104198384,8.9378125179079207e-15,0.88048557835590402,0.0028764449612830221,0,plus
-3.77,3.8378709323817111,-0.12939901185354061,0.89792886087392465,0.55306909924721537,-0.88033679701674883,0.95746372481686737,1.0672587275020413e-14,0.88033679701674883,0.007835819945477383,0,plus
-3.7650000000000001,3.832820382428725,-0.12942045248108688,0.89807764221307995,0.55234127302209868,-0.88018801567759342,0.95673589859175068,1.9389211565826713e-15,0.88018801567759342,0.0054627509769534762,0,plus
-3.7599999999999998,3.8277698324757394,-0.12944189310863286,0.89822642355223525,0.55161344679698199,-0.88003923433843823,0.95600807236663399,3.6146242879064219e-15,0.88003923433843823,0.00065465328673883075,0,plus
-3.7549999999999999,3.8227192825227543,-0.12946333373617896,0.89837520489139044,0.55088562057186519,-0.87989045299928303,0.95528024614151719,3.6367218912223716e-15,0.87989045299928303,0.0046938814079278222,0,plus
-3.75,3.81766873256977,-0.12948477436372516,0.89852398623054575,0.5501577943467485,-0.87974167166012762,0.9545524199164005,3.5803616730494477e-15,0.87974167166012762,0.0085480085391670662,0,plus
-3.7450000000000001,3.8126181826167862,-0.12950621499127138,0.89867276756970105,0.54942996812163181,-0.87959289032097243,0.95382459369128381,8.9157199458406619e-15,0.87959289032097243,0.0034984557808447714,0,plus
-3.7400000000000002,3.807567632663801,-0.12952765561881746,0.89882154890885624,0.54870214189651523,-0.87944410898181724,0.95309676746616723,5.3705425095741715e-15,0.87944410898181724,0.0015578718726430231,0,plus
-3.7349999999999999,3.802517082710815,-0.12954909624636388,0.89897033024801154,0.54797431567139832,-0.87929532764266183,0.95236894124105032,2.2204460492503131e-15,0.87929532764266183,0.0066054345616958412,0,plus
-3.73,3.7974665327578299,-0.12957053687390996,0.89911911158716684,0.54724648944628185,-0.87914654630350664,0.95164111501593385,3.7221458391556908e-15,0.87914654630350664,0.0066091599885951414,0,plus
-3.7250000000000001,3.7924159828048465,-0.12959197750145596,0.89926789292632203,0.54651866322116516,-0.87899776496435145,0.95091328879081716,8.8928794970136893e-15,0.87899776496435145,0.0015820733184415245,0,plus
-3.7199999999999998,3.7873654328518596,-0.12961341812900204,0.89941667426547733,0.54579083699604836,-0.87884898362519626,0.95018546256570036,3.6146242879064219e-15,0.87884898362519626,0.0035131104837745853,0,plus
-3.7149999999999999,3.7823148828988762,-0.1296348587565482,0.89956545560463264,0.54506301077093167,-0.87870020228604084,0.94945763634058367,8.8928794970136893e-15,0.87870020228604084,0.0085555808460723495,0,plus
-3.71,3.7772643329458919,-0.12965629938409445,0.89971423694378783,0.54433518454581498,-0.87855142094688565,0.94872981011546698,1.2474579732659881e-14,0.87855142094688565,0.0047094225824167116,0,plus
-3.7050000000000001,3.7722137829929068,-0.12967774001164056,0.89986301828294313,0.54360735832069829,-0.87840263960773046,0.94800198389035029,8.9067291853568787e-15,0.87840263960773046,0.00072264991499209198,0,plus
-3.7000000000000002,3.7671632330399216,-0.12969918063918667,0.90001179962209832,0.54287953209558171,-0.87825385826857505,0.94727415766523371,7.1270784144168584e-15,0.87825385826857505,0.0054450006853679579,0,plus
-3.6949999999999998,3.762112683086936,-0.12972062126673284,0.90016058096125362,0.5421517058704648,-0.87810507692941986,0.94654633144011679,5.3579045697976356e-15,0.87810507692941986,0.007790313492373053,0,plus
-3.6899999999999999,3.7570621331339518,-0.12974206189427903,0.90030936230040892,0.54142387964534833,-0.87795629559026467,0.94581850521500033,1.0672587275020413e-14,0.87795629559026467,0.0027442608894463079,0,plus
-3.6850000000000001,3.7520115831809671,-0.1297635025218252,0.90045814363956411,0.54069605342023164,-0.87780751425110926,0.94509067898988364,1.0686437291370101e-14,0.87780751425110926,0.002321633133257602,0,plus
-3.6800000000000002,3.7469610332279801,-0.12978494314937128,0.90060692497871941,0.53996822719511484,-0.87765873291195406,0.94436285276476684,5.3579045697976356e-15,0.87765873291195406,0.0073665474978292121,0,plus
-3.6749999999999998,3.7419104832749968,-0.12980638377691747,0.90075570631787472,0.53924040096999815,-0.87750995157279887,0.94363502653965015,1.0672587275020413e-14,0.87750995157279887,0.0058323536419670179,0,plus
-3.6699999999999999,3.7368599333220121,-0.12982782440446369,0.90090448765702991,0.53851257474488146,-0.87736117023364346,0.94290720031453346,1.0741085019148343e-14,0.87736117023364346,0.00081316737430525373,0,plus
-3.665,3.7318093833690256,-0.1298492650320098,0.90105326899618521,0.53778474851976477,-0.87721238889448827,0.94217937408941677,1.8610729195778454e-15,0.87721238889448827,0.0042805563199805104,0,plus
-3.6600000000000001,3.7267588334160413,-0.12987070565955611,0.9012020503353404,0.53705692229464819,-0.87706360755533308,0.94145154786430019,2.4349091853294379e-15,0.87706360755533308,0.0089382843052809597,0,plus
-3.6549999999999998,3.721708283463057,-0.12989214628710208,0.9013508316744957,0.53632909606953127,-0.87691482621617767,0.94072372163918327,8.9260826473499665e-15,0.87691482621617767,0.0039213764792356996,0,plus
-3.6499999999999999,3.7166577335100719,-0.12991358691464827,0.901499613013651,0.53560126984441481,-0.87676604487702248,0.93999589541406681,7.1478017295322761e-15,0.87676604487702248,0.0013705800662397061,0,plus
-3.645,3.7116071835570867,-0.12993502754219438,0.90164839435280619,0.53487344361929801,-0.87661726353786729,0.93926806918895001,7.1054273576010019e-15,0.87661726353786729,0.006268656483183639,0,plus
-3.6400000000000001,3.706556633604102,-0.12995646816974049,0.90179717569196149,0.53414561739418132,-0.87646848219871187,0.93854024296383332,7.1132293298431949e-15,0.87646848219871187,0.0070153374335206065,0,plus
-3.6349999999999998,3.7015060836511151,-0.12997790879728666,0.9019459570311168,0.53341779116906463,-0.87631970085955668,0.93781241673871663,3.5682920351805417e-15,0.87631970085955668,0.0020206931180626058,0,plus
-3.6299999999999999,3.6964555336981313,-0.12999934942483282,0.90209473837027199,0.53268996494394794,-0.87617091952040149,0.93708459051359994,1.831026719408895e-15,0.87617091952040149,0.0031572885685106451,0,plus
-3.625,3.6914049837451461,-0.13002079005237893,0.90224351970942729,0.53196213871883113,-0.87602213818124608,0.93635676428848313,2.5985208071173201e-15,0.87602213818124608,0.0081774550190460201,0,plus
-3.6200000000000001,3.6863544337921619,-0.13004223067992512,0.90239230104858248,0.53123431249371467,-0.87587335684209089,0.93562893806336667,5.3394687144652448e-15,0.87587335684209089,0.0050182739574226648,0,plus
-3.6150000000000002,3.6813038838391767,-0.13006367130747121,0.90254108238773778,0.53050648626859798,-0.8757245755029357,0.93490111183824998,1.8073121439532109e-15,0.8757245755029357,0.00010948969123164347,0,plus
-3.6099999999999999,3.6762533338861911,-0.13008511193501734,0.90268986372689308,0.52977866004348129,-0.87557579416378051,0.93417328561313329,2.6042954694416089e-15,0.87557579416378051,0.0050850694714473423,0,plus
-3.605,3.6712027839332073,-0.13010655256256357,0.90283864506604827,0.52905083381836449,-0.87542701282462509,0.93344545938801649,8.8991145241087413e-15,0.87542701282462509,0.0080938586910414972,0,plus
-3.6000000000000001,3.6661522339802208,-0.13012799319010965,0.90298742640520357,0.5283230075932478,-0.8752782314854699,0.9327176331628998,3.6146242879064219e-15,0.8752782314854699,0.0030559927255917256,0,plus
-3.5949999999999998,3.661101684027237,-0.13014943381765587,0.90313620774435888,0.52759518136813111,-0.87512945014631471,0.93198980693778311,5.3475422218306682e-15,0.87512945014631471,0.0020456450384714643,0,plus
-3.5899999999999999,3.6560511340742528,-0.13017087444520212,0.90328498908351418,0.5268673551430143,-0.8749806688071593,0.9312619807126663,1.075541985139004e-14,0.8749806688071593,0.0070744091459408395,0,plus
-3.585,3.6510005841212663,-0.13019231507274817,0.90343377042266937,0.52613952891789761,-0.87483188746800411,0.93053415448754961,1.831026719408895e-15,0.87483188746800411,0.0061531069811189719,0,plus
-3.5800000000000001,3.6459500341682824,-0.13021375570029431,0.90358255176182456,0.52541170269278115,-0.87468310612884892,0.92980632826243315,7.1088959579333461e-15,0.87468310612884892,0.0012212487136820211,0,plus
-3.5750000000000002,3.6408994842152964,-0.13023519632784067,0.90373133310097986,0.52468387646766446,-0.87453432478969351,0.92907850203731646,2.2887833992611188e-15,0.87453432478969351,0.0039970859206448573,0,plus
-3.5699999999999998,3.6358489342623108,-0.1302566369553865,0.90388011444013516,0.52395605024254766,-0.87438554345053832,0.92835067581219965,3.8346916840060847e-15,0.87438554345053832,0.0090265703536608968,0,plus
-3.5649999999999999,3.6307983843093261,-0.13027807758293272,0.90402889577929035,0.52322822401743097,-0.87423676211138313,0.92762284958708296,3.6146242879064219e-15,0.87423676211138313,0.0041501311760139608,0,plus
-3.5600000000000001,3.6257478343563418,-0.13029951821047886,0.90417767711844566,0.52250039779231428,-0.87408798077222771,0.92689502336196627,1.9860273225978185e-15,0.87408798077222771,0.00090482979806910712,0,plus
-3.5550000000000002,3.6206972844033571,-0.13032095883802508,0.90432645845760096,0.52177257156719759,-0.87393919943307252,0.92616719713684958,3.5682920351805417e-15,0.87393919943307252,0.0059523839094120651,0,plus
-3.5499999999999998,3.6156467344503724,-0.13034239946557127,0.90447523979675626,0.52104474534208078,-0.87379041809391733,0.92543937091173278,7.1607233460988954e-15,0.87379041809391733,0.0072123056697408153,0,plus
-3.5449999999999999,3.6105961844973864,-0.13036384009311752,0.90462402113591145,0.52031691911696409,-0.87364163675476192,0.92471154468661609,2.2204460492503131e-15,0.87364163675476192,0.0021865512777640749,0,plus
-3.54,3.6055456345444017,-0.13038528072066338,0.90477280247506675,0.51958909289184763,-0.87349285541560673,0.92398371846149963,2.3603665272841412e-15,0.87349285541560673,0.0029260363912696277,0,plus
-3.5350000000000001,3.6004950845914179,-0.13040672134820963,0.90492158381422194,0.51886126666673094,-0.87334407407645154,0.92325589223638294,5.3336944414291991e-15,0.87334407407645154,0.0079598618387487739,0,plus
-3.5299999999999998,3.5954445346384318,-0.13042816197575585,0.90507036515337724,0.51813344044161413,-0.87319529273729635,0.92252806601126613,1.8073121439532109e-15,0.87319529273729635,0.0052698655725736347,0,plus
-3.5249999999999999,3.5903939846854467,-0.13044960260330193,0.90521914649253254,0.51740561421649744,-0.87304651139814093,0.92180023978614944,1.8073121439532109e-15,0.87304651139814093,0.00083546628027427198,0,plus
-3.52,3.5853434347324633,-0.13047104323084815,0.90536792783168774,0.51667778799138075,-0.87289773005898574,0.92107241356103275,8.9067291853568787e-15,0.87289773005898574,0.0049171687184584824,0,plus
-3.5150000000000001,3.5802928847794782,-0.13049248385839429,0.90551670917084304,0.51594996176626395,-0.87274894871983055,0.92034458733591595,7.1478017295322761e-15,0.87274894871983055,0.0082987110564091554,0,plus
-3.5099999999999998,3.5752423348264921,-0.1305139244859404,0.90566549050999834,0.51522213554114726,-0.87260016738067514,0.91961676111079926,2.396642123083981e-15,0.87260016738067514,0.0032580912742940335,0,plus
-3.5049999999999999,3.5701917848735079,-0.13053536511348665,0.90581427184915353,0.51449430931603057,-0.87245138604151995,0.91888893488568257,7.1916405012036425e-15,0.87245138604151995,0.0018381352947271419,0,plus
-3.5,3.5651412349205236,-0.13055680574103273,0.90596305318830883,0.51376648309091411,-0.87230260470236476,0.91816110866056611,8.8880270075477319e-15,0.87230260470236476,0.0068672667800231887,0,plus
-3.4950000000000001,3.5600906849675384,-0.13057824636857893,0.90611183452746402,0.5130386568657973,-0.87215382336320935,0.9174332824354493,8.9157199458406619e-15,0.87215382336320935,0.0062786605844626121,0,plus
-3.4900000000000002,3.5550401350145524,-0.13059968699612495,0.90626061586661932,0.51231083064068061,-0.87200504202405416,0.91670545621033261,1.7763568394002505e-15,0.87200504202405416,0.0012367942747577867,0,plus
-3.4849999999999999,3.5499895850615686,-0.13062112762367126,0.90640939720577463,0.51158300441556392,-0.87185626068489896,0.91597762998521592,1.0686437291370101e-14,0.87185626068489896,0.0038281549704106159,0,plus
-3.48,3.544939035108583,-0.13064256825121728,0.90655817854492982,0.51085517819044723,-0.87170747934574355,0.91524980376009923,5.3290705182007514e-15,0.87170747934574355,0.0088767623564622849,0,plus
-3.4750000000000001,3.5398884851555987,-0.13066400887876353,0.90670695988408512,0.51012735196533043,-0.87155869800658836,0.91452197753498243,8.9378125179079207e-15,0.87155869800658836,0.0043053562001181371,0,plus
-3.4699999999999998,3.5348379352026127,-0.13068544950630961,0.90685574122324042,0.50939952574021374,-0.87140991666743317,0.91379415130986574,3.5596458096434965e-15,0.87140991666743317,0.0010282413470071728,0,plus
-3.4649999999999999,3.5297873852496284,-0.13070689013385584,0.90700452256239561,0.50867169951509705,-0.87126113532827776,0.91306632508474905,8.9260826473499665e-15,0.87126113532827776,0.0058443781781961643,0,plus
-3.46,3.5247368352966433,-0.13072833076140197,0.90715330390155091,0.50794387328998059,-0.87111235398912257,0.91233849885963259,5.3394687144652448e-15,0.87111235398912257,0.0073246721452109179,0,plus
-3.4550000000000001,3.5196862853436581,-0.13074977138894817,0.9073020852407061,0.50721604706486378,-0.87096357264996738,0.91161067263451578,3.66205343881779e-15,0.87096357264996738,0.0022801314528309194,0,plus
-3.4500000000000002,3.5146357353906739,-0.1307712120164943,0.9074508665798614,0.50648822083974709,-0.87081479131081196,0.91088284640939909,7.1607233460988954e-15,0.87081479131081196,0.0027864324692624034,0,plus
-3.4449999999999998,3.5095851854376869,-0.13079265264404041,0.90759964791901671,0.5057603946146304,-0.87066600997165677,0.9101550201842824,5.3336944414291991e-15,0.87066600997165677,0.0078323969144553848,0,plus
-3.4399999999999999,3.5045346354847027,-0.1308140932715865,0.9077484292581719,0.5050325683895136,-0.87051722863250158,0.9094271939591656,2.2277631996447621e-15,0.87051722863250158,0.00529674744640288,0,plus
-3.4350000000000001,3.499484085531718,-0.13083553389913266,0.9078972105973272,0.50430474216439691,-0.87036844729334617,0.90869936773404891,3.5803616730494477e-15,0.87036844729334617,0.00038851683221765535,0,plus
-3.4299999999999997,3.4944335355787333,-0.13085697452667897,0.9080459919364825,0.50357691593928022,-0.87021966595419098,0.90797154150893222,5.4672143489065709e-15,0.87021966595419098,0.0048232132653516537,0,plus
-3.4249999999999998,3.4893829856257472,-0.13087841515422516,0.90819477327563769,0.50284908971416353,-0.87007088461503579,0.90724371528381553,3.7942998722140377e-15,0.87007088461503579,0.0083383095900100256,0,plus
-3.4199999999999999,3.4843324356727639,-0.13089985578177118,0.90834355461479299,0.50212126348904695,-0.8699221032758806,0.90651588905869895,8.8845593210174178e-15,0.8699221032758806,0.0033494133462855626,0,plus
-3.415,3.4792818857197791,-0.13092129640931727,0.90849233595394818,0.50139343726393026,-0.86977332193672519,0.90578806283358226,8.8880270075477319e-15,0.86977332193672519,0.0019467680794996219,0,plus
-3.4100000000000001,3.4742313357667931,-0.13094273703686346,0.90864111729310348,0.50066561103881357,-0.86962454059756999,0.90506023660846557,8.9691746430234507e-16,0.86962454059756999,0.0068519594141914263,0,plus
-3.4050000000000002,3.4691807858138075,-0.13096417766440954,0.90878989863225879,0.49993778481369688,-0.8694757592584148,0.90433241038334888,5.3394687144652448e-15,0.8694757592584148,0.0063162064846271149,0,plus
-3.3999999999999999,3.4641302358608241,-0.13098561829195582,0.90893867997141409,0.49920995858858008,-0.86932697791925939,0.90360458415823208,1.0715809139595271e-14,0.86932697791925939,0.0013012353506424816,0,plus
-3.395,3.4590796859078381,-0.13100705891950187,0.90908746131056928,0.49848213236346339,-0.8691781965801042,0.90287675793311539,6.5578971978956012e-16,0.8691781965801042,0.0038090670216311029,0,plus
-3.3900000000000001,3.4540291359548547,-0.13102849954704812,0.90923624264972458,0.4977543061383467,-0.86902941524094901,0.9021489317079987,1.0715809139595271e-14,0.86902941524094901,0.0088510902587749241,0,plus
-3.3849999999999998,3.4489785860018696,-0.13104994017459426,0.90938502398887988,0.49702647991323001,-0.8688806339017936,0.90142110548288201,1.0704876105541625e-14,0.8688806339017936,0.0042579868672466964,0,plus
-3.3799999999999999,3.4439280360488826,-0.13107138080214031,0.90953380532803507,0.49629865368811343,-0.86873185256263841,0.90069327925776543,1.9389211565826713e-15,0.86873185256263841,0.00081868139693489709,0,plus
-3.375,3.4388774860958975,-0.13109282142968642,0.90968258666719026,0.49557082746299674,-0.86858307122348322,0.89996545303264874,5.4219364318596328e-15,0.86858307122348322,0.0058503893335367053,0,plus
-3.3700000000000001,3.4338269361429137,-0.13111426205723262,0.90983136800634556,0.49484300123788005,-0.8684342898843278,0.89923762680753205,1.831026719408895e-15,0.8684342898843278,0.0072800263967156224,0,plus
-3.3650000000000002,3.428776386189929,-0.13113570268477873,0.90998014934550087,0.49411517501276325,-0.86828550854517261,0.89850980058241525,3.6146242879064219e-15,0.86828550854517261,0.0023089813560122382,0,plus
-3.3599999999999999,3.4237258362369443,-0.13115714331232498,0.91012893068465606,0.49338734878764656,-0.86813672720601742,0.89778197435729856,7.1365840703610835e-15,0.86813672720601742,0.0028822082582013399,0,plus
-3.355,3.4186752862839587,-0.13117858393987128,0.91027771202381136,0.49265952256252987,-0.86798794586686201,0.89705414813218187,2.3603665272841412e-15,0.86798794586686201,0.007887121755835733,0,plus
-3.3500000000000001,3.4136247363309735,-0.13120002456741744,0.91042649336296666,0.49193169633741318,-0.86783916452770682,0.89632632190706518,1.7763568394002505e-15,0.86783916452770682,0.0052249039475676011,0,plus
-3.3449999999999998,3.4085741863779884,-0.13122146519496336,0.91057527470212196,0.49120387011229638,-0.86769038318855163,0.89559849568194838,3.5682920351805417e-15,0.86769038318855163,0.00019968072024082844,0,plus
-3.3399999999999999,3.4035236364250037,-0.13124290582250955,0.91072405604127715,0.49047604388717991,-0.86754160184939644,0.89487066945683191,3.5527136788005009e-15,0.86754160184939644,0.0048782325257182811,0,plus
-3.335,3.398473086472019,-0.13126434645005572,0.91087283738043245,0.48974821766206322,-0.86739282051024102,0.89414284323171522,3.5596458096434965e-15,0.86739282051024102,0.0082130984829568397,0,plus
-3.3300000000000001,3.3934225365190347,-0.1312857870776018,0.91102161871958764,0.48902039143694653,-0.86724403917108583,0.89341501700659853,7.1088959579333461e-15,0.86724403917108583,0.0031818320188372203,0,plus
-3.3250000000000002,3.38837198656605,-0.13130722770514805,0.91117040005874295,0.48829256521182973,-0.86709525783193064,0.89268719078148173,8.8991145241087413e-15,0.86709525783193064,0.0019519611567976696,0,plus
-3.3199999999999998,3.3833214366130635,-0.13132866833269433,0.91131918139789825,0.48756473898671304,-0.86694647649277523,0.89195936455636504,1.9389211565826713e-15,0.86694647649277523,0.0069651474338615063,0,plus
