theta,kx,ky,radicand_real,radicand_imag,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
0,1,0,3,0,1.7320508075688772,0,-1.7320508075688772,-0
0.0087266462599716477,0.99996192306417131,0.0087265354983739347,2.9999238461283424,0.017453070996747869,1.7320361516719358,0.005038310251174725,-1.7320361516719358,-0.005038310251174725
0.017453292519943295,0.99984769515639127,0.017452406437283512,2.9996953903127825,0.034904812874567023,1.7319921841671284,0.010076492605927051,-1.7319921841671284,-0.010076492605927051
0.026179938779914945,0.99965732497555726,0.026176948307873153,2.9993146499511143,0.052353896615746305,1.7319189056124886,0.015114419169999036,-1.7319189056124886,-0.015114419169999036
0.034906585039886591,0.99939082701909576,0.034899496702500969,2.9987816540381917,0.069798993405001938,1.7318163169380278,0.02015196205346172,-1.7318163169380278,-0.02015196205346172
0.043633231299858237,0.9990482215818578,0.043619387365336,2.9980964431637158,0.087238774730672,1.7316844194456609,0.025188993372879828,-1.7316844194456609,-0.025188993372879828
0.05235987755982989,0.99862953475457383,0.052335956242943835,2.9972590695091474,0.10467191248588767,1.7315232148091082,0.030225385253476733,-1.7315232148091082,-0.030225385253476733
0.061086523819801536,0.99813479842186692,0.061048539534856873,2.9962695968437338,0.12209707906971375,1.7313327050737697,0.035261009831299685,-1.7313327050737697,-0.035261009831299685
0.069813170079773182,0.9975640502598242,0.069756473744125302,2.9951281005196484,0.1395129474882506,1.7311128926565669,0.040295739255385578,-1.7311128926565669,-0.040295739255385578
0.078539816339744828,0.99691733373312796,0.078459095727844944,2.9938346674662561,0.15691819145568989,1.7308637803457589,0.045329445689927063,-1.7308637803457589,-0.045329445689927063
0.087266462599716474,0.99619469809174555,0.087155742747658166,2.9923893961834911,0.17431148549531633,1.7305853713007309,0.050362001316439399,-1.7305853713007309,-0.050362001316439399
0.09599310885968812,0.99539619836717885,0.095845752520223981,2.9907923967343581,0.19169150504044796,1.7302776690517505,0.055393278335927783,-1.7302776690517505,-0.055393278335927783
0.10471975511965978,0.99452189536827329,0.10452846326765347,2.9890437907365466,0.20905692653530694,1.7299406774997013,0.060423148971055704,-1.7299406774997013,-0.060423148971055704
0.11344640137963143,0.99357185567658746,0.11320321376790672,2.9871437113531751,0.22640642753581344,1.7295744009157814,0.065451485468313753,-1.7295744009157814,-0.065451485468313753
0.12217304763960307,0.99254615164132198,0.12186934340514748,2.9850923032826437,0.24373868681029495,1.729178843941179,0.070478160100189785,-1.729178843941179,-0.070478160100189785
0.1308996938995747,0.99144486137381038,0.13052619222005157,2.982889722747621,0.26105238444010315,1.7287540115867155,0.07550304516733973,-1.7287540115867155,-0.07550304516733973
0.13962634015954636,0.99026806874157036,0.13917310096006544,2.9805361374831412,0.27834620192013088,1.7282999092324629,0.080526013000759872,-1.7282999092324629,-0.080526013000759872
0.14835298641951802,0.98901586336191682,0.14780941112961063,2.9780317267238336,0.29561882225922126,1.7278165426273284,0.085546935963959861,-1.7278165426273284,-0.085546935963959861
0.15707963267948966,0.98768834059513777,0.15643446504023087,2.9753766811902755,0.31286893008046174,1.7273039178886167,0.090565686455137392,-1.7273039178886167,-0.090565686455137392
0.16580627893946132,0.98628560153723144,0.16504760586067765,2.9725712030744629,0.33009521172135531,1.7267620415015559,0.095582136909354187,-1.7267620415015559,-0.095582136909354187
0.17453292519943295,0.98480775301220802,0.17364817766693033,2.9696155060244158,0.34729635533386066,1.7261909203188002,0.10059615980071326,-1.7261909203188002,-0.10059615980071326
0.18325957145940461,0.98325490756395462,0.18223552549214747,2.9665098151279095,0.36447105098429494,1.7255905615599014,0.10560762764453807,-1.7255905615599014,-0.10560762764453807
0.19198621771937624,0.98162718344766398,0.1908089953765448,2.963254366895328,0.38161799075308961,1.724960972810752,0.11061641299955297,-1.724960972810752,-0.11061641299955297
0.2007128639793479,0.97992470462082959,0.19936793441719719,2.9598494092416594,0.39873586883439438,1.724302162022997,0.11562238847006573,-1.724302162022997,-0.11562238847006573
0.20943951023931956,0.97814760073380569,0.20791169081775934,2.9562952014676114,0.41582338163551869,1.7236141375134213,0.12062542670815171,-1.7236141375134213,-0.12062542670815171
0.21816615649929119,0.97629600711993336,0.21643961393810288,2.9525920142398667,0.43287922787620575,1.7228969079633023,0.12562540041584025,-1.7228969079633023,-0.12562540041584025
0.22689280275926285,0.97437006478523525,0.224951054343865,2.9487401295704707,0.44990210868773001,1.7221504824177365,0.13062218234730275,-1.7221504824177365,-0.13062218234730275
0.23561944901923448,0.97236992039767656,0.23344536385590539,2.9447398407953531,0.46689072771181078,1.721374870284937,0.13561564531104342,-1.721374870284937,-0.13561564531104342
0.24434609527920614,0.97029572627599647,0.24192189559966773,2.9405914525519927,0.48384379119933546,1.7205700813354989,0.14060566217209183,-1.7205700813354989,-0.14060566217209183
0.2530727415391778,0.96814764037810774,0.25038000405444144,2.9362952807562155,0.50076000810888288,1.7197361257016368,0.14559210585419824,-1.7197361257016368,-0.14559210585419824
0.26179938779914941,0.96592582628906831,0.25881904510252074,2.9318516525781364,0.51763809020504148,1.7188730138763921,0.15057484934203114,-1.7188730138763921,-0.15057484934203114
0.27052603405912107,0.96363045320862295,0.26723837607825685,2.9272609064172457,0.53447675215651369,1.7179807567128116,0.15555376568337784,-1.7179807567128116,-0.15555376568337784
0.27925268031909273,0.96126169593831889,0.27563735581699916,2.9225233918766378,0.55127471163399833,1.7170593654230939,0.16052872799134724,-1.7170593654230939,-0.16052872799134724
0.28797932657906439,0.95881973486819305,0.28401534470392265,2.9176394697363861,0.56803068940784529,1.7161088515777068,0.16549960944657607,-1.7161088515777068,-0.16549960944657607
0.29670597283903605,0.95630475596303544,0.29237170472273677,2.9126095119260711,0.58474340944547354,1.7151292271044754,0.1704662832994375,-1.7151292271044754,-0.1704662832994375
0.30543261909900765,0.95371695074822693,0.30070579950427312,2.9074339014964536,0.60141159900854624,1.7141205042876388,0.1754286228722535,-1.7141205042876388,-0.1754286228722535
0.31415926535897931,0.95105651629515353,0.3090169943749474,2.9021130325903068,0.61803398874989479,1.7130826957668763,0.18038650156151004,-1.7130826957668763,-0.18038650156151004
0.32288591161895097,0.94832365520619932,0.31730465640509214,2.8966473104123986,0.63460931281018429,1.7120158145363029,0.18533979284007587,-1.7120158145363029,-0.18533979284007587
0.33161255787892263,0.94551857559931685,0.3255681544571567,2.8910371511986339,0.6511363089143134,1.7109198739434355,0.19028837025942466,-1.7109198739434355,-0.19028837025942466
0.34033920413889424,0.94264149109217843,0.3338068592337709,2.8852829821843571,0.66761371846754181,1.7097948876881264,0.19523210745186104,-1.7097948876881264,-0.19523210745186104
0.3490658503988659,0.93969262078590843,0.34202014332566871,2.8793852415718169,0.68404028665133743,1.7086408698214652,0.20017087813275014,-1.7086408698214652,-0.20017087813275014
0.35779249665883756,0.93667218924839757,0.35020738125946743,2.8733443784967951,0.70041476251893486,1.7074578347446538,0.20510455610275147,-1.7074578347446538,-0.20510455610275147
0.36651914291880922,0.93358042649720174,0.35836794954530027,2.8671608529944033,0.71673589909060054,1.7062457972078449,0.21003301525005663,-1.7062457972078449,-0.21003301525005663
0.37524578917878088,0.93041756798202457,0.3665012267242973,2.8608351359640491,0.7330024534485946,1.7050047723089505,0.21495612955263119,-1.7050047723089505,-0.21495612955263119
0.38397243543875248,0.92718385456678742,0.37460659341591201,2.8543677091335748,0.74921318683182403,1.7037347754924219,0.21987377308046163,-1.7037347754924219,-0.21987377308046163
0.39269908169872414,0.92387953251128674,0.38268343236508978,2.8477590650225735,0.76536686473017956,1.7024358225479925,0.22478581999780597,-1.7024358225479925,-0.22478581999780597
0.4014257279586958,0.92050485345244037,0.39073112848927377,2.841009706904881,0.78146225697854754,1.7011079296093936,0.22969214456544981,-1.7011079296093936,-0.22969214456544981
0.41015237421866746,0.91706007438512405,0.3987490689252462,2.8341201487702481,0.79749813785049239,1.6997511131530334,0.23459262114296717,-1.6997511131530334,-0.23459262114296717
0.41887902047863912,0.91354545764260087,0.40673664307580021,2.8270909152852015,0.81347328615160042,1.6983653899966493,0.23948712419098619,-1.6983653899966493,-0.23948712419098619
0.42760566673861072,0.90996127087654322,0.41469324265623903,2.8199225417530864,0.82938648531247805,1.6969507772979213,0.24437552827346057,-1.6969507772979213,-0.24437552827346057
0.43633231299858238,0.90630778703664994,0.42261826174069944,2.8126155740733001,0.84523652348139888,1.695507292553057,0.24925770805994604,-1.695507292553057,-0.24925770805994604
0.44505895925855404,0.90258528434986063,0.43051109680829514,2.8051705686997215,0.86102219361659027,1.6940349535953416,0.25413353832788294,-1.6940349535953416,-0.25413353832788294
0.4537856055185257,0.89879404629916704,0.43837114678907746,2.7975880925983341,0.87674229357815492,1.6925337785936558,0.25900289396488418,-1.6925337785936558,-0.25900289396488418
0.46251225177849731,0.89493436160202511,0.44619781310980877,2.7898687232040502,0.89239562621961754,1.6910037860509608,0.26386564997102963,-1.6910037860509608,-0.26386564997102963
0.47123889803846897,0.8910065241883679,0.4539904997395468,2.782013048376736,0.90798099947909361,1.6894449948027468,0.26872168146116709,-1.6894449948027468,-0.26872168146116709
0.47996554429844063,0.88701083317822171,0.46174861323503391,2.7740216663564432,0.92349722647006782,1.6878574240154502,0.27357086366721883,-1.6878574240154502,-0.27357086366721883
0.48869219055841229,0.88294759285892699,0.46947156278589081,2.765895185717854,0.93894312557178161,1.6862410931848382,0.27841307194049592,-1.6862410931848382,-0.27841307194049592
0.49741883681838395,0.87881711266196538,0.47715876025960841,2.7576342253239305,0.95431752051921681,1.6845960221343539,0.28324818175401872,-1.6845960221343539,-0.28324818175401872
0.50614548307835561,0.87461970713939574,0.48480962024633706,2.7492394142787915,0.96961924049267412,1.6829222310134329,0.2880760687048452,-1.6829222310134329,-0.2880760687048452
0.51487212933832727,0.8703556959398997,0.49242356010346716,2.7407113918797994,0.98484712020693432,1.6812197402957807,0.29289660851640609,-1.6812197402957807,-0.29289660851640609
