mass,branch,kx,ky,radicand_real,radicand_imag
-0.67199999999999993,plus,0.67199999999999993,1.0472974744550854,2.2204460492503131e-16,0
-0.67199999999999993,minus,0.67199999999999993,-1.0472974744550854,2.2204460492503131e-16,0
-0.66799999999999993,plus,0.66799999999999993,1.0524029646480477,0,0
-0.66799999999999993,minus,0.66799999999999993,-1.0524029646480477,0,0
-0.66399999999999992,plus,0.66399999999999992,1.0574535450789315,-2.2204460492503131e-16,0
-0.66399999999999992,minus,0.66399999999999992,-1.0574535450789315,-2.2204460492503131e-16,0
-0.65999999999999992,plus,0.65999999999999992,1.0624499988234741,0,0
-0.65999999999999992,minus,0.65999999999999992,-1.0624499988234741,0,0
-0.65599999999999992,plus,0.65599999999999992,1.0673930859809804,2.2204460492503131e-16,0
-0.65599999999999992,minus,0.65599999999999992,-1.0673930859809804,2.2204460492503131e-16,0
-0.65199999999999991,plus,0.65199999999999991,1.072283544590702,-2.2204460492503131e-16,0
-0.65199999999999991,minus,0.65199999999999991,-1.072283544590702,-2.2204460492503131e-16,0
-0.64800000000000002,plus,0.64800000000000002,1.0771220915012374,2.2204460492503131e-16,0
-0.64800000000000002,minus,0.64800000000000002,-1.0771220915012374,2.2204460492503131e-16,0
-0.64400000000000002,plus,0.64400000000000002,1.0819094231958608,2.2204460492503131e-16,0
