generator,instance,phase_index,eigenphase
qr_haar,313,9,1.8274101731277457
qr_haar,313,10,1.9818079771730002
qr_haar,313,11,2.3178466721985385
qr_haar,313,12,2.4861551010798455
qr_haar,313,13,2.6161445531789904
qr_haar,313,14,2.8328000590638043
qr_haar,313,15,3.0050800804991296
qr_haar,313,16,3.1335590141378558
qr_haar,313,17,3.3812060994905115
qr_haar,313,18,3.489408981261032
qr_haar,313,19,3.6515444697096604
qr_haar,313,20,3.9828243552742206
qr_haar,313,21,4.356216364627512
qr_haar,313,22,4.433127199547278
qr_haar,313,23,4.476643790886012
qr_haar,313,24,4.713022711422362
qr_haar,313,25,5.042226037178079
qr_haar,313,26,5.257184556224367
qr_haar,313,27,5.3795537426726225
qr_haar,313,28,5.6073169497246305
qr_haar,313,29,5.700565542540898
qr_haar,313,30,5.9637015143186325
qr_haar,313,31,6.2023615863280765
qr_haar,314,0,0.010985447347301117
qr_haar,314,1,0.14463737610106997
qr_haar,314,2,0.2690483305783984
qr_haar,314,3,0.45348825404584525
qr_haar,314,4,0.760306343669469
qr_haar,314,5,0.9362897141030924
qr_haar,314,6,1.1212069583480415
qr_haar,314,7,1.3343542552731742
qr_haar,314,8,1.5581151828043134
qr_haar,314,9,1.7179220937620223
qr_haar,314,10,1.9692766804642292
qr_haar,314,11,2.0841083745689786
qr_haar,314,12,2.2451835099091375
qr_haar,314,13,2.520288179686442
qr_haar,314,14,2.8738133808174364
qr_haar,314,15,2.973617776263719
qr_haar,314,16,3.2003802146173417
qr_haar,314,17,3.309822666509345
qr_haar,314,18,3.4056082885305585
qr_haar,314,19,3.765951246942061
qr_haar,314,20,3.9265082317938127
qr_haar,314,21,3.982811636471169
qr_haar,314,22,4.271360322429944
qr_haar,314,23,4.562716618806981
qr_haar,314,24,4.677973479329845
qr_haar,314,25,4.77199945027494
qr_haar,314,26,4.993483371660913
qr_haar,314,27,5.168377854345994
qr_haar,314,28,5.398200607917083
qr_haar,314,29,5.633969835809937
qr_haar,314,30,5.81193356551198
qr_haar,314,31,6.180836537110323
qr_haar,315,0,0.0701226826010904
qr_haar,315,1,0.2563641215940504
qr_haar,315,2,0.37701253207375013
qr_haar,315,3,0.670707931262121
qr_haar,315,4,0.8095703315133286
qr_haar,315,5,1.0554056006440076
qr_haar,315,6,1.2988812469093065
qr_haar,315,7,1.3844762215659037
qr_haar,315,8,1.6376522800112132
qr_haar,315,9,1.9617801722742059
qr_haar,315,10,2.1889710700998326
qr_haar,315,11,2.326512694782914
qr_haar,315,12,2.495080322605435
qr_haar,315,13,2.6902019155960866
qr_haar,315,14,2.8577992674149924
qr_haar,315,15,2.998813328085846
qr_haar,315,16,3.177241947319185
qr_haar,315,17,3.401410393605171
qr_haar,315,18,3.5735731943262015
qr_haar,315,19,3.6437190364151677
qr_haar,315,20,3.744328707862315
qr_haar,315,21,4.002520946206596
qr_haar,315,22,4.315023042185833
qr_haar,315,23,4.38342498016438
qr_haar,315,24,4.646021208454445
qr_haar,315,25,4.954174472054236
qr_haar,315,26,5.1504047986467585
qr_haar,315,27,5.319026170130277
qr_haar,315,28,5.563228637655514
qr_haar,315,29,5.758088072067806
qr_haar,315,30,5.894055919046962
qr_haar,315,31,6.2775856744106875
qr_haar,316,0,0.042069891454893975
qr_haar,316,1,0.32846614712316596
qr_haar,316,2,0.513613466128521
qr_haar,316,3,0.6781210771532581
qr_haar,316,4,0.8653670963965038
qr_haar,316,5,1.0028715417753422
qr_haar,316,6,1.2437111259476739
qr_haar,316,7,1.4770757462902764
qr_haar,316,8,1.6385907980496375
qr_haar,316,9,1.7724099135508256
qr_haar,316,10,2.148060318235776
qr_haar,316,11,2.344419281832546
qr_haar,316,12,2.5528115980186454
qr_haar,316,13,2.710757826577126
qr_haar,316,14,3.034180880638359
qr_haar,316,15,3.1179508089436645
qr_haar,316,16,3.2982916631548456
qr_haar,316,17,3.538986224569617
qr_haar,316,18,3.646936476282283
qr_haar,316,19,3.895806431711236
qr_haar,316,20,4.12705121500122
qr_haar,316,21,4.246350512594747
qr_haar,316,22,4.474486511789471
qr_haar,316,23,4.620934145982592
qr_haar,316,24,4.735847878067498
qr_haar,316,25,4.994764801674013
qr_haar,316,26,5.154173881614069
qr_haar,316,27,5.392469443384405
qr_haar,316,28,5.469228012233418
qr_haar,316,29,5.582530303107256
qr_haar,316,30,5.807331180047767
qr_haar,316,31,6.071763946073103
qr_haar,317,0,0.19556445337927378
qr_haar,317,1,0.27929883371599096
qr_haar,317,2,0.42336004988025
qr_haar,317,3,0.6871114702334227
qr_haar,317,4,0.8401910854675316
qr_haar,317,5,0.9585949520719004
qr_haar,317,6,1.1888601431745187
qr_haar,317,7,1.4331559415296882
qr_haar,317,8,1.6543668658670465
qr_haar,317,9,1.888726133460296
qr_haar,317,10,2.089020407752518
qr_haar,317,11,2.2329131359952634
qr_haar,317,12,2.4347388405147243
qr_haar,317,13,2.504613383488752
qr_haar,317,14,2.852963537223908
qr_haar,317,15,2.9787478168507593
qr_haar,317,16,3.2517514655696087
qr_haar,317,17,3.366737359507538
qr_haar,317,18,3.614037882607914
qr_haar,317,19,3.725660271279597
qr_haar,317,20,4.149696546553592
qr_haar,317,21,4.266912680194519
qr_haar,317,22,4.383292023121234
qr_haar,317,23,4.625095653466938
qr_haar,317,24,4.890604294625493
qr_haar,317,25,4.972587583825112
qr_haar,317,26,5.195548689479389
qr_haar,317,27,5.323368625987364
qr_haar,317,28,5.678486502001062
qr_haar,317,29,5.814305563394763
qr_haar,317,30,5.961826999050257
qr_haar,317,31,6.0923438374448295
qr_haar,318,0,0.18025526368513956
qr_haar,318,1,0.3058006113416147
qr_haar,318,2,0.4825115336359105
qr_haar,318,3,0.6839285204120966
qr_haar,318,4,0.7970489480231988
qr_haar,318,5,1.0906368458421056
qr_haar,318,6,1.3154196678095897
qr_haar,318,7,1.4695259252495863
qr_haar,318,8,1.7174113482809141
qr_haar,318,9,1.9724861923729313
qr_haar,318,10,2.0570387648669235
qr_haar,318,11,2.1210040829010124
qr_haar,318,12,2.541907361896836
qr_haar,318,13,2.7497402649705975
qr_haar,318,14,2.9414030242481037
qr_haar,318,15,3.0859574870162256
qr_haar,318,16,3.3341824488006413
qr_haar,318,17,3.4729095946758055
qr_haar,318,18,3.5600333955394805
qr_haar,318,19,3.7307932808695896
qr_haar,318,20,3.9919682216866708
qr_haar,318,21,4.103114019949647
qr_haar,318,22,4.407931432995107
qr_haar,318,23,4.689027564513116
qr_haar,318,24,4.811863028570235
qr_haar,318,25,4.970910647996664
qr_haar,318,26,5.163298622073007
qr_haar,318,27,5.36924126139703
qr_haar,318,28,5.559511674168035
qr_haar,318,29,5.619390893708831
qr_haar,318,30,5.962062956543786
qr_haar,318,31,6.231674454106181
qr_haar,319,0,0.09958452547262914
qr_haar,319,1,0.238482301746386
qr_haar,319,2,0.46180656914414225
qr_haar,319,3,0.6290525640506681
qr_haar,319,4,0.8621681862039992
qr_haar,319,5,0.9422198455730196
qr_haar,319,6,1.073623776559568
qr_haar,319,7,1.3158764289847753
qr_haar,319,8,1.6821684564938877
qr_haar,319,9,1.777969348190846
qr_haar,319,10,1.943157834751178
qr_haar,319,11,2.1061642334199253
qr_haar,319,12,2.31118516595804
qr_haar,319,13,2.6660799657891863
qr_haar,319,14,2.9026372156607727
qr_haar,319,15,2.9558832999633124
qr_haar,319,16,3.1571077038978164
qr_haar,319,17,3.255746846330944
qr_haar,319,18,3.657121533245149
qr_haar,319,19,3.918947841254453
qr_haar,319,20,4.14648800802821
qr_haar,319,21,4.28701153901939
qr_haar,319,22,4.341200576712973
qr_haar,319,23,4.6558020801934
qr_haar,319,24,4.904239400230523
qr_haar,319,25,5.182108156858675
qr_haar,319,26,5.417502287933407
qr_haar,319,27,5.528194442013238
qr_haar,319,28,5.839538589565393
qr_haar,319,29,5.950864261860036
qr_haar,319,30,6.123636933065837
qr_haar,319,31,6.2522262891128255
qr_haar,320,0,0.15160203877668035
qr_haar,320,1,0.30568098157429613
qr_haar,320,2,0.5214915121245493
qr_haar,320,3,0.6987628957106935
qr_haar,320,4,0.8857705849365817
qr_haar,320,5,1.007971005999766
qr_haar,320,6,1.1949345727700826
qr_haar,320,7,1.5099985092653334
qr_haar,320,8,1.7221447781174954
qr_haar,320,9,1.953688569052515
qr_haar,320,10,2.028860410816137
qr_haar,320,11,2.31161956814174
qr_haar,320,12,2.417495311367431
qr_haar,320,13,2.650136380535589
qr_haar,320,14,2.8094854772677667
qr_haar,320,15,2.955125406872499
qr_haar,320,16,3.0583421163613096
qr_haar,320,17,3.4468909538589947
qr_haar,320,18,3.5523281642990208
qr_haar,320,19,3.7163271753175806
qr_haar,320,20,3.8754268768907747
qr_haar,320,21,4.172686101401075
qr_haar,320,22,4.35104195525112
qr_haar,320,23,4.601346281692
qr_haar,320,24,4.842022541912784
qr_haar,320,25,5.018358118397396
qr_haar,320,26,5.169628114214639
qr_haar,320,27,5.395713255501958
qr_haar,320,28,5.556596904220488
qr_haar,320,29,5.906576263453619
qr_haar,320,30,6.053494131134757
qr_haar,320,31,6.253163336545522
qr_haar,321,0,0.09410383979559671
qr_haar,321,1,0.34340629783645504
qr_haar,321,2,0.5534455638627899
qr_haar,321,3,0.7521918998951281
qr_haar,321,4,1.000000161865127
qr_haar,321,5,1.235873452557766
qr_haar,321,6,1.3036607297394922
qr_haar,321,7,1.57731712357127
qr_haar,321,8,1.6644616274648123
qr_haar,321,9,1.8997605857578483
qr_haar,321,10,2.2286501051062677
qr_haar,321,11,2.3442776074962866
qr_haar,321,12,2.7186787450125016
qr_haar,321,13,2.790074028126141
qr_haar,321,14,3.0398191114101443
qr_haar,321,15,3.2286149190329443
qr_haar,321,16,3.3519500446459425
qr_haar,321,17,3.671023551261604
qr_haar,321,18,3.753555243421361
qr_haar,321,19,3.8398917725616557
qr_haar,321,20,4.236794498028761
qr_haar,321,21,4.399695970847369
qr_haar,321,22,4.560277624396013
qr_haar,321,23,4.658944288605451
qr_haar,321,24,4.9803851081168276
qr_haar,321,25,5.009574703154746
qr_haar,321,26,5.232425399078976
qr_haar,321,27,5.560771407959483
qr_haar,321,28,5.765357861980778
qr_haar,321,29,5.851366453560438
qr_haar,321,30,5.995741273489063
qr_haar,321,31,6.144007975432158
qr_haar,322,0,0.03439949484329936
qr_haar,322,1,0.2613685139873402
qr_haar,322,2,0.46639310467411627
qr_haar,322,3,0.6509275492031272
qr_haar,322,4,0.8315494570523044
qr_haar,322,5,1.0387466253821118
qr_haar,322,6,1.2826793612436072
qr_haar,322,7,1.3507329036867064
qr_haar,322,8,1.554408353467758
qr_haar,322,9,1.8341832346615372
qr_haar,322,10,1.9426379549984403
qr_haar,322,11,2.0860182570788326
qr_haar,322,12,2.386362530500701
qr_haar,322,13,2.5570907664231686
qr_haar,322,14,2.736308243223352
qr_haar,322,15,3.0326019813740586
qr_haar,322,16,3.1799928043856127
qr_haar,322,17,3.3896035007819023
qr_haar,322,18,3.614516676490863
qr_haar,322,19,3.8007079123603305
qr_haar,322,20,3.9679259141210244
qr_haar,322,21,4.256438176473161
qr_haar,322,22,4.398284732606344
qr_haar,322,23,4.52706140244591
qr_haar,322,24,4.705057086693833
qr_haar,322,25,4.884500620060351
qr_haar,322,26,5.1092591648245556
qr_haar,322,27,5.296096687091942
qr_haar,322,28,5.552134228388275
qr_haar,322,29,5.664237008594908
qr_haar,322,30,5.990753506335805
qr_haar,322,31,6.152781450371459
qr_haar,323,0,0.09964518159853757
qr_haar,323,1,0.4165512334963549
qr_haar,323,2,0.5420948786188412
qr_haar,323,3,0.7083114022945178
qr_haar,323,4,0.9656371547679954
qr_haar,323,5,1.0729034469937386
qr_haar,323,6,1.3208818158890077
qr_haar,323,7,1.5299114178738424
qr_haar,323,8,1.7838881891116962
qr_haar,323,9,2.1156455083677366
qr_haar,323,10,2.20664479425393
qr_haar,323,11,2.4107620119559816
qr_haar,323,12,2.764887127426044
qr_haar,323,13,2.8319380206121383
qr_haar,323,14,3.1045035533537053
qr_haar,323,15,3.307260723013843
qr_haar,323,16,3.4320938340163725
qr_haar,323,17,3.5984041983977875
qr_haar,323,18,3.717302697096592
qr_haar,323,19,3.810746860187411
qr_haar,323,20,4.025698891101378
qr_haar,323,21,4.218733609672748
qr_haar,323,22,4.45824037756297
qr_haar,323,23,4.7295210604198346
qr_haar,323,24,4.84785197637579
qr_haar,323,25,5.026281055055277
qr_haar,323,26,5.22787139970552
qr_haar,323,27,5.334343447961581
qr_haar,323,28,5.653560260601928
qr_haar,323,29,5.800702972790256
qr_haar,323,30,6.002620131786588
qr_haar,323,31,6.250886360703952
qr_haar,324,0,0.22288713093718265
qr_haar,324,1,0.2698745424367034
qr_haar,324,2,0.49612942890210854
qr_haar,324,3,0.6245693000787369
qr_haar,324,4,0.8372009824651326
qr_haar,324,5,1.0681017058762559
qr_haar,324,6,1.1482656278117263
qr_haar,324,7,1.2238386868438615
qr_haar,324,8,1.4065090649335104
qr_haar,324,9,1.7158168235264173
qr_haar,324,10,1.885180505350738
qr_haar,324,11,2.008405690678086
qr_haar,324,12,2.402170209908525
qr_haar,324,13,2.492818277553673
qr_haar,324,14,2.7084112668693683
qr_haar,324,15,2.943246198631999
qr_haar,324,16,3.2211069323448736
qr_haar,324,17,3.421715998972687
qr_haar,324,18,3.629167274690376
qr_haar,324,19,3.926986107522058
qr_haar,324,20,4.158991314770333
qr_haar,324,21,4.226346322188112
qr_haar,324,22,4.3602419548099105
qr_haar,324,23,4.598462729289563
qr_haar,324,24,4.8684804645752875
qr_haar,324,25,4.938135740470791
qr_haar,324,26,5.130121778017938
qr_haar,324,27,5.330516845841903
qr_haar,324,28,5.575506507367786
qr_haar,324,29,5.75877082403103
qr_haar,324,30,5.81998259385854
qr_haar,324,31,5.981550773507968
qr_haar,325,0,0.005507802061842349
qr_haar,325,1,0.15265892389393815
qr_haar,325,2,0.4135646878017554
qr_haar,325,3,0.6465769285445807
qr_haar,325,4,0.7678865642140213
qr_haar,325,5,1.0755782548493589
qr_haar,325,6,1.1747960610506478
qr_haar,325,7,1.2823883659308457
qr_haar,325,8,1.475601175317496
qr_haar,325,9,1.5450119925549624
qr_haar,325,10,1.7718302557630885
qr_haar,325,11,2.021308312836413
qr_haar,325,12,2.3250442580539046
qr_haar,325,13,2.5714619758339827
qr_haar,325,14,2.7402252312379596
qr_haar,325,15,2.984282251728098
qr_haar,325,16,3.2643027911681375
qr_haar,325,17,3.5203865412141986
qr_haar,325,18,3.6959527844668765
qr_haar,325,19,3.8369911521923306
qr_haar,325,20,4.0189902004820865
qr_haar,325,21,4.161602996245224
qr_haar,325,22,4.492205592565953
qr_haar,325,23,4.748062439098234
qr_haar,325,24,4.776861004936665
qr_haar,325,25,4.933206391634393
qr_haar,325,26,5.079097413291612
qr_haar,325,27,5.410305218923536
qr_haar,325,28,5.49947051871634
qr_haar,325,29,5.57987325865891
qr_haar,325,30,5.96132325464566
qr_haar,325,31,6.0346757699254585
qr_haar,326,0,0.0751499728220338
qr_haar,326,1,0.23214822703367227
qr_haar,326,2,0.4350945073944606
qr_haar,326,3,0.5593180321114058
qr_haar,326,4,0.8444168048253408
qr_haar,326,5,1.0504924544962446
qr_haar,326,6,1.1926254155056524
qr_haar,326,7,1.4998537976559563
qr_haar,326,8,1.756108583214147
qr_haar,326,9,1.861436433686262
qr_haar,326,10,2.0436817009391732
qr_haar,326,11,2.278776427645505
qr_haar,326,12,2.5127564070811768
qr_haar,326,13,2.653629430599041
qr_haar,326,14,2.826864751630788
qr_haar,326,15,3.0358114779484544
qr_haar,326,16,3.228194289888095
qr_haar,326,17,3.425412967104227
qr_haar,326,18,3.537232268159861
qr_haar,326,19,3.7831902401609794
qr_haar,326,20,4.0795775291759115
qr_haar,326,21,4.239231165136441
qr_haar,326,22,4.415931704490105
qr_haar,326,23,4.607698940331026
qr_haar,326,24,4.730323286038041
qr_haar,326,25,5.029057081417453
qr_haar,326,26,5.079451279377354
qr_haar,326,27,5.2601092968785155
qr_haar,326,28,5.516464482629809
qr_haar,326,29,5.667296540240717
qr_haar,326,30,5.900913448300679
qr_haar,326,31,6.146547878177673
qr_haar,327,0,0.1206593301441703
qr_haar,327,1,0.21650399685660238
qr_haar,327,2,0.4870807706947775
qr_haar,327,3,0.5616134156340477
qr_haar,327,4,0.8490290651318587
qr_haar,327,5,0.9440587033225174
qr_haar,327,6,1.2752713529274553
qr_haar,327,7,1.4755819518683142
qr_haar,327,8,1.58174732641105
qr_haar,327,9,1.9282717303476515
qr_haar,327,10,2.0670300801744594
qr_haar,327,11,2.2491893413013173
qr_haar,327,12,2.5402299173824097
qr_haar,327,13,2.671543616522804
qr_haar,327,14,2.876044509905371
qr_haar,327,15,3.0261253498398064
qr_haar,327,16,3.110715984577565
qr_haar,327,17,3.4839785146955746
qr_haar,327,18,3.6390717401002513
qr_haar,327,19,3.835051461109672
qr_haar,327,20,4.0560848851442906
qr_haar,327,21,4.182619097265929
qr_haar,327,22,4.531276033280782
qr_haar,327,23,4.681324371492563
qr_haar,327,24,4.788475252718756
qr_haar,327,25,4.984415328540281
qr_haar,327,26,5.1854696410741
qr_haar,327,27,5.416965001810697
qr_haar,327,28,5.519284205770068
qr_haar,327,29,5.802748096522902
qr_haar,327,30,6.068492831305861
qr_haar,327,31,6.229225244167261
qr_haar,328,0,0.014807993852899977
qr_haar,328,1,0.30099325604442695
qr_haar,328,2,0.4115492515312537
qr_haar,328,3,0.5407010343490829
qr_haar,328,4,0.7961562592258745
qr_haar,328,5,0.9412494923309357
qr_haar,328,6,1.2207526587444564
qr_haar,328,7,1.361873813164759
qr_haar,328,8,1.6106545509680246
qr_haar,328,9,1.8023089444513734
qr_haar,328,10,1.9154962731913268
qr_haar,328,11,2.2636591860703312
qr_haar,328,12,2.3593265581145144
qr_haar,328,13,2.530501954320789
qr_haar,328,14,2.8431178791806766
qr_haar,328,15,2.921623243975905
qr_haar,328,16,3.0727568147261315
qr_haar,328,17,3.4512088124208224
qr_haar,328,18,3.6285940949068305
qr_haar,328,19,3.7117911227648084
qr_haar,328,20,3.946247685110018
qr_haar,328,21,4.063542016902362
qr_haar,328,22,4.398472439252634
qr_haar,328,23,4.4995033633821055
qr_haar,328,24,4.822913890598347
qr_haar,328,25,4.940809411029446
qr_haar,328,26,5.191048063367807
qr_haar,328,27,5.341664190384826
qr_haar,328,28,5.6605092861295
qr_haar,328,29,5.77558113328205
qr_haar,328,30,5.8975475274746785
qr_haar,328,31,6.102162425554076
qr_haar,329,0,0.03998751754259585
qr_haar,329,1,0.2548907031018078
qr_haar,329,2,0.5414800331981968
qr_haar,329,3,0.7997614480078962
qr_haar,329,4,0.901628219991423
qr_haar,329,5,1.0129154622655028
qr_haar,329,6,1.3520467074554188
qr_haar,329,7,1.5693168716441073
qr_haar,329,8,1.7614486380837484
qr_haar,329,9,1.9223810201825586
qr_haar,329,10,2.1935493439544382
qr_haar,329,11,2.3905447554318258
qr_haar,329,12,2.5165808145453603
qr_haar,329,13,2.730055195467876
qr_haar,329,14,3.0184567021481556
qr_haar,329,15,3.1679858699817722
qr_haar,329,16,3.315533090339834
qr_haar,329,17,3.488504620922532
qr_haar,329,18,3.7092798152851536
qr_haar,329,19,4.0741622189896205
qr_haar,329,20,4.147829658168202
qr_haar,329,21,4.3433575409109695
qr_haar,329,22,4.606085928177699
qr_haar,329,23,4.643364797163197
qr_haar,329,24,4.824694833392666
qr_haar,329,25,4.91206225506969
qr_haar,329,26,5.126274143492819
qr_haar,329,27,5.404859532035924
qr_haar,329,28,5.753848345209259
qr_haar,329,29,5.918265490666759
qr_haar,329,30,6.1014442163358105
qr_haar,329,31,6.240255300950928
qr_haar,330,0,0.22475837607662122
qr_haar,330,1,0.2989707925758893
qr_haar,330,2,0.4875726768365939
qr_haar,330,3,0.6895877497094198
qr_haar,330,4,0.9501822455137208
qr_haar,330,5,1.1310916648088511
qr_haar,330,6,1.2256948731365453
qr_haar,330,7,1.4025566063748227
qr_haar,330,8,1.689856342607808
qr_haar,330,9,1.9564862913734553
qr_haar,330,10,2.0980928733642794
qr_haar,330,11,2.2197560129127907
qr_haar,330,12,2.304919759037516
qr_haar,330,13,2.647281073519365
qr_haar,330,14,2.787365598420745
qr_haar,330,15,2.9551291030503664
qr_haar,330,16,3.304595760367376
qr_haar,330,17,3.4367338021627307
qr_haar,330,18,3.516800269440769
qr_haar,330,19,3.63145593812137
qr_haar,330,20,3.9591125520973764
qr_haar,330,21,4.136193024366559
qr_haar,330,22,4.42403761509524
qr_haar,330,23,4.6674535716235255
qr_haar,330,24,4.767857450352404
qr_haar,330,25,4.954974838950664
qr_haar,330,26,5.2542159168430675
qr_haar,330,27,5.417949675045743
qr_haar,330,28,5.556124557542554
qr_haar,330,29,5.708509771678256
qr_haar,330,30,5.9016250353429145
qr_haar,330,31,6.271241094699442
qr_haar,331,0,0.22966511487337682
qr_haar,331,1,0.4694895318858192
qr_haar,331,2,0.5983118164214918
qr_haar,331,3,0.6673620273973301
qr_haar,331,4,1.076356097998435
qr_haar,331,5,1.259741848499369
qr_haar,331,6,1.4532707012842934
qr_haar,331,7,1.633184954142581
qr_haar,331,8,1.8728653302666285
qr_haar,331,9,2.061450034026718
qr_haar,331,10,2.3639364461873065
qr_haar,331,11,2.501962351863883
qr_haar,331,12,2.799483748213317
qr_haar,331,13,2.8416940499681
qr_haar,331,14,3.1138293107669703
qr_haar,331,15,3.200204553868219
qr_haar,331,16,3.5047948264084803
qr_haar,331,17,3.646007238977823
qr_haar,331,18,3.805106765683301
qr_haar,331,19,3.932931626163551
qr_haar,331,20,4.276051784414935
qr_haar,331,21,4.476049136169044
qr_haar,331,22,4.553223982189759
qr_haar,331,23,4.68529798759072
qr_haar,331,24,4.893459840896453
qr_haar,331,25,5.105820769202653
qr_haar,331,26,5.417426535746526
qr_haar,331,27,5.504512399314551
qr_haar,331,28,5.833468241813106
qr_haar,331,29,5.930011863044526
qr_haar,331,30,6.053743329768137
qr_haar,331,31,6.226837675418756
qr_haar,332,0,0.14325288562965457
qr_haar,332,1,0.17661509427454933
qr_haar,332,2,0.4786778715502613
qr_haar,332,3,0.7000101763370438
qr_haar,332,4,0.9842175053609709
qr_haar,332,5,1.032633078906913
qr_haar,332,6,1.3004092595602148
qr_haar,332,7,1.407780804744754
qr_haar,332,8,1.5149188359186254
qr_haar,332,9,1.6778688340606567
qr_haar,332,10,1.9907851547131308
qr_haar,332,11,2.2625709149739897
qr_haar,332,12,2.401279616419153
qr_haar,332,13,2.693499502053839
qr_haar,332,14,2.8848367182144043
qr_haar,332,15,2.986524673077946
qr_haar,332,16,3.298126653736758
qr_haar,332,17,3.4857224112356433
qr_haar,332,18,3.741346081214118
qr_haar,332,19,3.758913830528794
qr_haar,332,20,4.140367124624749
qr_haar,332,21,4.370733267768452
qr_haar,332,22,4.5662685964080465
qr_haar,332,23,4.643232331202228
qr_haar,332,24,4.881501845549176
qr_haar,332,25,5.017940022644941
qr_haar,332,26,5.125544836660735
qr_haar,332,27,5.477149586876393
qr_haar,332,28,5.534334125870627
qr_haar,332,29,5.9031830182739204
qr_haar,332,30,5.991190369964062
qr_haar,332,31,6.172556104903126
qr_haar,333,0,0.12367668994761064
qr_haar,333,1,0.2907240975317423
qr_haar,333,2,0.5094783163330785
qr_haar,333,3,0.6543147005699245
qr_haar,333,4,0.6904219661513118
qr_haar,333,5,0.9327122178259296
qr_haar,333,6,1.1318537863084293
qr_haar,333,7,1.3775359667349387
qr_haar,333,8,1.6519747313941366
qr_haar,333,9,1.826001604997791
qr_haar,333,10,1.9276839491801159
qr_haar,333,11,2.3412229625566803
qr_haar,333,12,2.479121962912686
qr_haar,333,13,2.654587228489337
qr_haar,333,14,2.770166542995162
qr_haar,333,15,2.9182464043837815
qr_haar,333,16,3.286223646886833
qr_haar,333,17,3.5119833562437712
qr_haar,333,18,3.6436143230595697
qr_haar,333,19,3.825212916917678
qr_haar,333,20,4.019473495897472
qr_haar,333,21,4.233528394819522
qr_haar,333,22,4.478717179998058
qr_haar,333,23,4.544712336229437
qr_haar,333,24,4.719916456235807
qr_haar,333,25,4.8227011689498065
qr_haar,333,26,5.1572600348553985
qr_haar,333,27,5.396165050530045
qr_haar,333,28,5.545425434211402
qr_haar,333,29,5.726752346498566
qr_haar,333,30,5.808572535634614
qr_haar,333,31,6.123241494308156
qr_haar,334,0,0.2193834228922921
qr_haar,334,1,0.4044192318459591
qr_haar,334,2,0.5489323077178543
qr_haar,334,3,0.7038698417908499
qr_haar,334,4,1.046194213201332
qr_haar,334,5,1.404468448172908
qr_haar,334,6,1.4528204169528038
qr_haar,334,7,1.6210301258589914
qr_haar,334,8,1.7604195739255062
qr_haar,334,9,1.968657400677932
qr_haar,334,10,2.230949247415866
qr_haar,334,11,2.4621359183401093
qr_haar,334,12,2.745437517116969
qr_haar,334,13,2.8525731187571486
qr_haar,334,14,2.8992087486777107
qr_haar,334,15,3.0481841588781533
qr_haar,334,16,3.375261817284693
qr_haar,334,17,3.6438467051762022
qr_haar,334,18,3.853743449115214
qr_haar,334,19,4.143292521910931
qr_haar,334,20,4.33164857548544
qr_haar,334,21,4.531257486312863
qr_haar,334,22,4.6110200473526515
qr_haar,334,23,4.8839577618946715
qr_haar,334,24,4.98692159863602
qr_haar,334,25,5.243225617748426
qr_haar,334,26,5.444958819996842
qr_haar,334,27,5.6612861572814595
qr_haar,334,28,5.833270587556987
qr_haar,334,29,5.984649725694269
qr_haar,334,30,6.139781821332406
qr_haar,334,31,6.2052058873075095
qr_haar,335,0,0.14554518828013058
qr_haar,335,1,0.27841068849884193
qr_haar,335,2,0.47997658106836627
qr_haar,335,3,0.6396890201084738
qr_haar,335,4,0.8945912148991126
qr_haar,335,5,1.1224139563681772
qr_haar,335,6,1.2932204857652632
qr_haar,335,7,1.4427432037507864
qr_haar,335,8,1.743588707661094
qr_haar,335,9,1.9036219043746172
qr_haar,335,10,2.1231303548174703
qr_haar,335,11,2.4074491522395665
qr_haar,335,12,2.522140077084313
qr_haar,335,13,2.6826548016189706
qr_haar,335,14,2.9615335694193496
qr_haar,335,15,2.9910520837990178
qr_haar,335,16,3.3041013495029437
qr_haar,335,17,3.5805760768458104
qr_haar,335,18,3.70782468853855
qr_haar,335,19,3.971024770651129
qr_haar,335,20,4.074947688536047
qr_haar,335,21,4.20384671506987
qr_haar,335,22,4.370698010399445
qr_haar,335,23,4.6108368244475635
qr_haar,335,24,4.721244910836776
qr_haar,335,25,5.089747086736688
qr_haar,335,26,5.3085148163670866
qr_haar,335,27,5.4693963035530935
qr_haar,335,28,5.519578333971412
qr_haar,335,29,5.849802629070724
qr_haar,335,30,6.1041859629549045
qr_haar,335,31,6.231662519405882
qr_haar,336,0,0.10998844645419348
qr_haar,336,1,0.37259911707023174
qr_haar,336,2,0.6096271203668513
qr_haar,336,3,0.7902544088775537
qr_haar,336,4,1.0527258090281804
qr_haar,336,5,1.3587349764912857
qr_haar,336,6,1.4900155070192054
qr_haar,336,7,1.63129296131685
qr_haar,336,8,1.7816502662326599
qr_haar,336,9,2.013394581247331
qr_haar,336,10,2.124349568172097
qr_haar,336,11,2.4088656405369075
qr_haar,336,12,2.5829567572046472
qr_haar,336,13,2.6789007224733234
qr_haar,336,14,2.8292254419921754
qr_haar,336,15,3.144587918705836
qr_haar,336,16,3.244530354294828
qr_haar,336,17,3.5142269559412784
qr_haar,336,18,3.8727169466237363
qr_haar,336,19,3.9336882184314717
qr_haar,336,20,4.052385285564698
qr_haar,336,21,4.360126375944663
qr_haar,336,22,4.6164133471532365
qr_haar,336,23,4.716506349884804
qr_haar,336,24,4.889238352495375
qr_haar,336,25,5.157724057958711
qr_haar,336,26,5.317510755371499
qr_haar,336,27,5.494535051820678
qr_haar,336,28,5.756214410031237
