instance,tau_real,tau_imag,tau_abs
314,-0.0067002745118279715,-0.01264781940788603,0.014312966649452868
315,-0.03978050002113291,0.004733506352997742,0.040061131590673094
316,-0.006763569234928792,-0.044464931271540664,0.04497639360574067
317,0.01290856082397436,0.002501830036131871,0.013148767853906966
318,-0.015125934378112077,-0.009857495787329081,0.018054476287285747
319,0.05751107221519774,0.02784593995948399,0.0638977292207546
320,-0.009517952810182398,0.025431622659089353,0.027154352446176398
321,0.0066041075525791505,-0.029245587570995067,0.029981971732005456
322,0.0034840645213844753,0.0020077804134490404,0.004021179898711276
323,-0.02259008374842855,-0.04098979026412382,0.046802508369294435
324,0.03853707561761707,-0.0011584048013826686,0.03855448221467645
325,0.04395631394237026,-0.016725193095452336,0.04703073058629199
326,-0.010863606453444979,-0.020416858157842572,0.02312717108106381
327,0.009707294198706121,-0.007917950818503517,0.0125269910922166
328,0.010950212720940017,0.005048992599875405,0.01205817087735255
329,0.0005343655538636079,-0.02304337828145408,0.02304957329686052
330,-0.009846840494947863,0.018790404718196596,0.021214136258791448
331,-0.008593198425701803,-0.032680467599050654,0.03379136016315537
332,0.02953878447945871,-0.0055019827985532815,0.030046823513301485
333,0.0067464722539513815,-0.018874314897320874,0.020043818266901256
334,0.028269476237471707,-0.007869640030686041,0.02934441209078065
335,-0.0012288233790883583,-0.011957237257087748,0.012020213380771635
336,-0.006524643081477445,0.004147724366712987,0.007731402509434891
337,0.0067686696314133606,-0.0005168866468698713,0.0067883768593773475
338,-0.0033106056893220746,-0.0010802311305021552,0.003482385579667716
339,-0.0017457531101918587,0.010874745837079643,0.011013979795824287
340,-0.018215535131894885,0.004050309670134519,0.01866040536980057
341,0.020695233580175533,-0.007662111179263965,0.022068091006279336
342,0.036936446082072465,-0.016128587425251677,0.04030424768566997
343,-0.0033820808183296913,9.011632649312713e-05,0.0033832811905034218
344,-0.015065022031579323,-0.007508325455900873,0.016832404461742816
345,0.05194278729110772,0.006630692047934972,0.052364293450822094
346,0.050807246662976556,0.017779591053379368,0.05382833985455942
347,-0.010186688147386103,-0.0006235230902040412,0.010205753105778825
348,-0.00010998354934377893,0.02350726433704186,0.023507521625911278
349,-0.02098252835384448,-0.0021368387788823747,0.021091054409081187
350,-0.004108624236484401,-0.027089774549469356,0.027399574417455917
351,0.004570928430702347,0.024296528133398436,0.024722756036809988
352,-0.017313222331187244,0.009570238566956858,0.019782242888954457
353,-0.01099080440472954,-0.0012753554600943295,0.011064552092724526
354,0.006643772131069722,-0.0038147198801430915,0.007661057100266101
355,0.02744559045855466,0.013910949682496204,0.03076970842708211
356,0.0026548399503549674,0.015020750112034045,0.015253560538122617
357,-0.000795164102138618,0.04675408845145152,0.04676084978778169
358,-0.011745003584977239,-0.015858820933204294,0.0197344194392074
359,0.020229682877321943,-6.60630880020361e-05,0.02022979074653539
360,0.015809613872385983,-0.0017211496406640443,0.015903026343419585
361,-0.027521470216833786,-0.04727452027937236,0.054702025470185815
362,-0.005683390805115412,-0.01893956501925348,0.019773923590481492
363,0.03426415296149162,-0.008190532891291527,0.035229490589729275
364,0.015532465714465732,-0.032208356792678416,0.03575801642227275
365,-0.007784237768673235,0.006293034790733475,0.010009827396944502
366,0.03559641375204783,0.005888501586155358,0.03608017631521683
367,-0.0058815596024661436,-0.0043473799929777054,0.007313853714746046
368,-0.017454952404640945,-0.0032120714480634678,0.017748035565542043
369,-0.04105826525036134,0.009098705173608664,0.04205434081287308
370,-0.018691457203078576,-0.008334895362593069,0.020465606589590582
371,0.0037254876407867687,0.0011555520472817564,0.00390058440437225
372,-0.009199993471184584,-0.008531676861013818,0.012547086910139643
373,0.05285292528634349,0.00946654834089999,0.05369401501856984
374,0.004948663090321378,-0.020374153717050397,0.02096653061590085
375,0.014957800516011354,-0.0035169321691692033,0.015365695824118305
376,0.03607070493169755,-0.03746432281882059,0.052006453816256216
377,-0.008897677637402013,0.015385923107980128,0.017773443594976207
378,0.00106174493615337,-0.02467064304794979,0.024693479518059027
379,0.03602660513140117,0.017771427293318574,0.04017138167073184
380,-0.009630295841910129,0.04549239807066496,0.0465005470959488
381,0.020143654488252137,0.014222122141521017,0.02465837736653454
382,0.0068460241883034,0.01540947665352331,0.016861791658133937
383,-0.020744697100810776,-0.009669176529024291,0.0228874514211133
384,-0.00021651303383930613,0.01847909379405078,0.018480362154004133
385,-0.019769707531283327,0.0051497468584790745,0.020429420661851765
