time_us,graph_A_target_probability,graph_B_target_probability,graph_C_target_probability,graph_D_target_probability,graph_E_target_probability,graph_F_target_probability
0.672,0.013532346357897039,1.6291916573708937e-05,0.00038447850236264655,1.4082897965527887e-05,9.699761446141773e-05,2.5295534835082486e-05
0.7000000000000001,0.014262393221679315,1.7763532371593724e-05,0.00038086976164814856,1.7411396474646004e-05,9.190338664480616e-05,2.8668934565312078e-05
0.728,0.012657520498168819,1.2598689333164626e-05,0.00033756515060894996,9.083699853426992e-06,5.7317053282302365e-05,1.6014911370880137e-05
0.756,0.014187739408817061,2.0862976986923672e-05,0.00044277211147609444,2.2242087037232512e-05,9.20702718136885e-05,3.573223177125127e-05
0.784,0.016857347450672244,2.5099579742376828e-05,0.0005105200963382062,2.4322354443248062e-05,0.00012421768250079932,4.6208813135638496e-05
0.812,0.02009288061095743,3.6517645770280867e-05,0.0007239957260330016,3.931805967379843e-05,0.00020805087768998532,6.138726723997676e-05
0.84,0.019731035968180714,3.769420586583235e-05,0.0007785111518558818,2.235846619255018e-05,0.0002088224420473757,3.930210259293687e-05
0.868,0.017590627860304096,2.9571886136599e-05,0.0005468550292807298,3.615614672297305e-05,0.00015867178463698062,5.499481949719303e-05
0.896,0.021906178531272833,5.378722942878607e-05,0.0009744342853806238,3.640091897977651e-05,0.00021422025292463582,6.77722320695724e-05
0.924,0.023345362239977963,7.408620135658419e-05,0.0008111871677275025,7.412234431818644e-05,0.00030053019643514996,0.0001260809693645089
0.9520000000000001,0.031083916453173696,0.00010597833747468814,0.0016114431426930607,6.530596184125295e-05,0.0005534675004517715,9.322543333485113e-05
0.98,0.02565781001740703,7.288586954482963e-05,0.0011946205647700636,6.0756516681766164e-05,0.0004755532429735521,0.00010738489987394329
1.008,0.028761096829250037,7.946382802496318e-05,0.0014358442430656222,6.479179477549774e-05,0.00047373829853560083,9.280581465242042e-05
1.036,0.02838153322018042,0.00010421330482854168,0.0015615609970988827,9.1707320386538e-05,0.00044358683884157296,0.00017646050416311124
1.064,0.03473504546199218,0.00016997645169450476,0.00171182765660259,0.00015898241770956825,0.0007503301545041033,0.0002326378991074938
1.092,0.04257918523847221,0.0002240499699779976,0.002693411299698154,0.00015463304196680448,0.0011191232524835758,0.0002439861415802057
1.12,0.03906661846069879,0.00020740616143186453,0.002558910308416559,0.0001652392347570613,0.001340626840608981,0.00023323159983323249
1.1480000000000001,0.0427473632553099,0.00023639352437300557,0.00305574767471303,0.00012407928743976725,0.0015008671852710792,0.00020538472012499777
1.176,0.040375838744349114,0.0002160254322596531,0.0031006623686989756,0.00020277434107731458,0.001348528997745846,0.00032966494250155273
1.204,0.044864315973109754,0.0002973041792373426,0.0030210208948395576,0.0003035009919292349,0.0013401550631313684,0.0004479113338863335
1.232,0.05787179617053732,0.0005622850017685552,0.004649678745800189,0.00034309012326473815,0.0022064125734088526,0.000564070943609411
1.26,0.057415276685317526,0.000563148228349433,0.005103685593872332,0.0004588525081547205,0.0027387681354291184,0.0005930702638180683
1.288,0.06327319921783721,0.0006580233294961673,0.005548855417486209,0.00037202434422667076,0.004125502760189583,0.0004855923465337083
1.316,0.06238260050669123,0.0006275175001094167,0.0073115769511419085,0.0003247652232332477,0.004350807134913916,0.000559095474618248
1.344,0.0584142758322116,0.000583195931968626,0.006347436674484596,0.000563829767518604,0.0048966949059745975,0.0007892027510762315
1.372,0.07120597518350132,0.0009007020311557747,0.007023937048338823,0.0006883265158019577,0.004063520014312103,0.0010652139036555685
1.4000000000000001,0.0792495139598243,0.0013506911114926799,0.008907177547466656,0.0009625619933035662,0.0053690515839083615,0.0013389381758599024
1.428,0.08387653353367756,0.0016146729191832512,0.009979077140743536,0.0010600566124453503,0.006140972589757141,0.001381145838338902
1.456,0.09640707839147523,0.002115304511720929,0.01263187209983559,0.0010414583485926815,0.009410008948280044,0.0012851183484254402
1.484,0.09078634220917339,0.002027551839616833,0.015175453610784755,0.0009577618858081821,0.011996064883355365,0.0012167334813618013
1.512,0.08787141584568305,0.001809617132554097,0.015218161904841678,0.0011706051462222413,0.013451671743346053,0.001732827223097594
1.54,0.10003408121576819,0.002262520718424605,0.0159065305752244,0.0015782677414964712,0.01708502626440804,0.0022181156266966543
1.568,0.1058514983996891,0.0029586601695460357,0.019021478855625662,0.002195024866646041,0.015491083460459906,0.0027886782636311167
1.596,0.11582889398594771,0.003961559928209521,0.018223043453708752,0.002856574030543321,0.0161258673736197,0.0034861431582550294
1.624,0.1350799482023522,0.005468251528098932,0.021610387585300414,0.002729770632234511,0.018660571843629254,0.003271818957029965
1.6520000000000001,0.13394241547883887,0.006994281481838038,0.026932972204993633,0.0026902065068292224,0.020662909298331013,0.0030263892607639035
1.68,0.12927108881811344,0.007198343084630623,0.031696845915158096,0.0026679733132164863,0.026496659190765774,0.003264503894123346
1.708,0.1380075757844811,0.00718891195251928,0.03368927236402339,0.0032588624652966974,0.03330430394075051,0.004104097357632842
1.736,0.13999428643537898,0.008180132354716124,0.039713150479828235,0.003924623570742849,0.041502484057160206,0.004820012815073503
1.764,0.14690096056803476,0.00865977798031973,0.04161280315372772,0.005528281372196582,0.045881246978045145,0.006517250045957108
1.792,0.16995644531264847,0.01027183199232112,0.040745527685257035,0.0075560986670742455,0.04837194590608852,0.007894552567555446
1.82,0.1837412996836605,0.014364363908306584,0.04604421040041941,0.00775877368656532,0.05636869628160152,0.007928249071418873
1.848,0.18133061483347243,0.018831904199336506,0.05192653985275697,0.007853963455503224,0.05581147424085906,0.007961808659096237
1.8760000000000001,0.18890187436369832,0.02239888706314202,0.05524374735398323,0.007964534608416332,0.05318091760612699,0.007718498009029927
1.9040000000000001,0.19177809380841948,0.026359151851117403,0.06060696609290306,0.007872089911108802,0.0629661940714683,0.008264280628483665
1.932,0.18462285419532715,0.031207283510205384,0.0749508390200549,0.008496342047659394,0.06878107535900733,0.00944614915907539
1.96,0.1986388590087407,0.03437063295123946,0.07970715643915219,0.01081645876119252,0.0738822593196354,0.011073439004377579
1.988,0.22127817330655195,0.03485136008584808,0.08284089243980193,0.014735441451603142,0.08729401056807441,0.014048825681748516
2.016,0.2294318634644468,0.038554979320893176,0.09216625453623985,0.017657944779923482,0.0992823337847453,0.016524572037879826
2.044,0.23964572995963968,0.04488838707927079,0.09720063969261095,0.019656604022473722,0.11070930678388745,0.017702988494343964
2.072,0.2535221965253894,0.0498245442210876,0.09358584633690255,0.021731695467021812,0.12143430634793347,0.017865158694508006
2.1,0.24722004412905457,0.05593472232162149,0.09888832823238608,0.02199080279788151,0.1281552634723507,0.01801906207139555
2.128,0.238914131495498,0.06885051668486741,0.11347469347380806,0.021312864812805567,0.13500275890350752,0.01836106554901953
2.156,0.25292394541929103,0.08349382207557064,0.11705184286283338,0.022728687789756986,0.13633169746750812,0.018378727291949816
2.184,0.26474225403770374,0.09379217115570071,0.12375879652255864,0.025124895953590506,0.13787196129212437,0.019844701264194867
2.212,0.27224689671462937,0.10470967442605235,0.14160458835566295,0.02900226847391375,0.1450469198233085,0.02311807351829575
2.24,0.29480030827674764,0.12109785110824295,0.152642430403466,0.03449411170763135,0.14644847377299774,0.02708922868773841
2.2680000000000002,0.31044134908436555,0.13497244858393587,0.15104801137473003,0.04083648915137454,0.14973934053019086,0.03056690062973008
2.2960000000000003,0.3016459077524598,0.14119091055323937,0.15885282160477945,0.048400394257278316,0.16509774398461496,0.03224539635110955
2.324,0.2987803068369266,0.14627150805649636,0.1711987300879434,0.05320216617539546,0.1755533923552874,0.03421624130885379
2.352,0.3065719368844936,0.15811252779948137,0.16750168018655714,0.05417042314832165,0.18313070633626233,0.03603077792307133
2.38,0.30327438150779473,0.16907326358886238,0.16684624560294026,0.05494110955370096,0.19754363105540518,0.03606369202664846
2.408,0.31150579103832177,0.17251229683136618,0.1831640677680152,0.05763878168498763,0.21296422442147284,0.034375510990081556
2.436,0.3381483137317809,0.17853307368271276,0.19705711986948077,0.059033122971976146,0.22372852002666732,0.03312511390741146
2.464,0.3519910312237794,0.1966619425346267,0.19933723927391012,0.06174073853435233,0.22607500855136048,0.035440176492876396
2.492,0.34856428549936513,0.2141667420964704,0.21593456750057816,0.06745370288499035,0.22862393239959405,0.03977824301304793
2.52,0.35717921378938683,0.22319961763092144,0.23434509885075638,0.07509259231657901,0.23852803174030598,0.043346891713441936
2.548,0.3542540163556254,0.23501531296447414,0.23415720095769138,0.08594298108745937,0.2392168844696535,0.04590251179228159
2.576,0.34156743089459024,0.2583083517196241,0.22940392699089002,0.09532559419106598,0.23269455218516677,0.04936465059055073
2.604,0.3480724539780895,0.27517128187915185,0.24220534685860506,0.10259390895846872,0.2378302482883518,0.05385181989302792
2.632,0.3707484526899485,0.27747259041719524,0.2499663634327956,0.11072788160754654,0.24772705210611481,0.056493461581333115
2.66,0.376314455619423,0.28062223381174534,0.2480447940655381,0.11704722520827096,0.2529227028149891,0.05494744032015765
2.688,0.3872468868301302,0.2926348356151296,0.2607172400951838,0.11843675427780151,0.25581373021195575,0.05350398516066613
2.716,0.40237225962147716,0.29897789319061474,0.2846777369797978,0.11927147798604076,0.26291243755314897,0.0523096529171826
2.744,0.393806011820986,0.29344336840064944,0.29362220613444057,0.12269515044954024,0.27738838429489077,0.05190251994075077
2.7720000000000002,0.37832275147087013,0.2922986447909626,0.2950631421405016,0.12745560130954925,0.2859020696357935,0.05141663056206908
2.8000000000000003,0.38508995402645285,0.3068543424714941,0.3125864845239637,0.13446514100327028,0.28742961101909453,0.05336429168861453
2.828,0.39152239762248586,0.3203185120374571,0.3192369612051703,0.14389817648962308,0.2941885366864408,0.057613976315682526
2.856,0.3934442656353294,0.32402925717516146,0.31153290652808446,0.15655655082299025,0.29668932385555447,0.06212863606546294
2.884,0.415857300834965,0.3322662227148375,0.3134430433533206,0.16916966566313676,0.2952348354698008,0.06610281836245455
2.912,0.43115585502593423,0.35424327813169887,0.33633662968508404,0.17945007692421167,0.29894243162103035,0.06879193899873709
2.94,0.4206772470572252,0.36838637878188774,0.3440991832052629,0.18601243099375103,0.3037360280609618,0.06914920037016244
2.968,0.4149591925735082,0.3635357621925932,0.3516782918201556,0.19260828821103754,0.30858296835859494,0.06928092749422186
2.996,0.41695261961954927,0.36144227623501124,0.37328985210081456,0.1971996860600524,0.31035474482041,0.0701938499593812
3.024,0.4060837903233717,0.3699122131392758,0.3886923328739389,0.19659786205631025,0.31155121215067394,0.06885119197316657
3.052,0.4092531851296286,0.3706308317277197,0.3782578112383383,0.1954512202922461,0.3226605791906929,0.06520276085005278
3.08,0.43487300462784617,0.35888232329623837,0.3772412768339565,0.19697971166974304,0.3323392866687881,0.06421668589010134
3.108,0.4425790185761813,0.3584082804145649,0.39263923334233525,0.20274845984707213,0.3308323509336089,0.06594904571196529
3.136,0.44099928477440914,0.37497038734627786,0.3959952352263707,0.20910431534141777,0.32686784330929636,0.06762230508333492
3.164,0.4464146587827212,0.38693746765117504,0.3968502540908576,0.21702711014053755,0.326582928174414,0.06914672122725433
3.192,0.4388601718369118,0.38756129564714115,0.4204643824342935,0.22816159196306,0.3322827533806542,0.07325140766580689
3.22,0.4186752916605604,0.39514619910774473,0.43853306718767854,0.2380271582902804,0.32933808521221364,0.0770108921946895
3.248,0.42825362840644765,0.41256150273245495,0.4344084672883758,0.24510074098505935,0.3191930124827665,0.0769082114845759
3.2760000000000002,0.44143117775441354,0.4161134181488746,0.43452576333133375,0.2470926578339333,0.32325890203885593,0.07520975922777325
3.3040000000000003,0.445201612402632,0.40098034068859867,0.446046892106231,0.2453939655406075,0.33599843030731796,0.07629871953869787
3.332,0.4564249275672515,0.3946580276859093,0.4397605307591105,0.24162887922887075,0.3392192570598385,0.07725760486990685
3.36,0.4683726679018573,0.4017887535626695,0.4308427072475547,0.24057299558103418,0.3390476876653896,0.07652782408232581
3.388,0.44875607252052724,0.4005987979019993,0.4493982429330503,0.24000241661543123,0.3480205444984714,0.07441131810149583
3.416,0.4378896219121766,0.3916782278985462,0.4682893368995358,0.23711662745769352,0.3610795047436956,0.07524516616989235
3.444,0.4420796624717763,0.4005328605558703,0.46628699966864434,0.24024741780293696,0.3618999318525452,0.07680962200572562
3.472,0.4408499484838887,0.42201965189425356,0.46823534356929514,0.24688305343295686,0.357816407850664,0.07652300205426123
3.5,0.4448444408156768,0.42886799619259397,0.4782273282907857,0.2578257036842931,0.35805390230369183,0.07643449248972081
3.528,0.47003583159275353,0.4228725453112241,0.4665035707914982,0.26616296875615497,0.3537291713066879,0.078403815615848
3.556,0.4720319476287842,0.42446307063344346,0.4497156373048268,0.2682502242145479,0.3486878543918983,0.07946329940926534
3.584,0.45894373758750684,0.43167529210925104,0.4605423672969215,0.2697432538820264,0.347111660213004,0.08015135976208995
3.612,0.4564981351684273,0.42152788606478125,0.47354237340044303,0.2723926880448627,0.34589638549736207,0.07705018777341002
3.64,0.45034788061323866,0.4043278893447254,0.4682867349125967,0.26888932263846754,0.3454305657302735,0.07610494315362895
3.668,0.4362858952614943,0.40533895001838294,0.4729738649072108,0.25762742292978347,0.34550484829522965,0.07791406287181152
3.696,0.45146164641507286,0.41976110556361373,0.4831897858109259,0.25555077435336593,0.35197502415883386,0.07978900979253482
3.724,0.4697208799653548,0.4220861923969311,0.4712569801035372,0.2600124222061372,0.35843738480349085,0.07898384530098515
3.7520000000000002,0.4684329198095566,0.4196894452742248,0.4502946419427159,0.26222650311010254,0.3584675223024722,0.07952727526624172
3.7800000000000002,0.4694643465932282,0.4339129109481197,0.45542373152370574,0.265809330557933,0.357654626434256,0.08201149433163633
3.8080000000000003,0.4716256830967589,0.4468584512522311,0.4572583559826623,0.27195680832862734,0.357380248543834,0.08463034790205952
3.8360000000000003,0.44978690188845627,0.4377793762530857,0.4479421358155581,0.28224217030119636,0.35855266172500344,0.08329873144166941
3.864,0.44114364798588257,0.4215105545133768,0.4536757557761081,0.2891838741411993,0.3586824154877448,0.08126787097502042
3.892,0.45478715206563897,0.420980622227345,0.46912020336440485,0.28686193792697556,0.3519337886502533,0.0804179779219688
3.92,0.4598819933608722,0.4236557120835858,0.45768140512949723,0.2826184399195576,0.3527811735498228,0.08003588061729282
3.948,0.46407974186996703,0.41429435110508456,0.4382763308780765,0.2805234199946661,0.3608391696561885,0.07824627054496978
3.976,0.4807719369983917,0.4099635511474335,0.4364624902278217,0.2753482182266461,0.3644101947584173,0.07473291091428036
4.0040000000000004,0.4741341119514153,0.4261222340788089,0.43468069586780933,0.2649294649233841,0.3621901353236225,0.07472322571772864
4.032,0.45237800528559924,0.44263359995615537,0.42074733609255,0.26379001881548675,0.36263530912807984,0.07710263252830143
4.0600000000000005,0.4515908294691129,0.4383747275529186,0.4292763044724051,0.2689970267386316,0.372395035314815,0.07916588635854098
4.088,0.4514476207190331,0.43196579263299184,0.4450106722335868,0.27253550601513643,0.3709098433068416,0.08176905061762664
4.116,0.4481408450322456,0.4382382820869084,0.4374701508434776,0.2766027420420039,0.3563026501047276,0.08380456292339648
4.144,0.46535506470666416,0.43646014192034194,0.4224111154530883,0.28235785919169154,0.35423971186739595,0.08533120134775962
4.172,0.4826678193928676,0.41725999324916496,0.42434915217265246,0.28739041425182,0.3566290808844454,0.08581502586069392
4.2,0.4692798657346584,0.4075774482912684,0.41826517647663386,0.286883882885362,0.34892642156829834,0.08605672803108622
4.228,0.46334857220027137,0.4191944782272934,0.4036275669183673,0.2806263512786108,0.3419632184369439,0.08450898133176059
4.256,0.4593646928195484,0.42796418420373106,0.411148879600295,0.27362510073140556,0.34478236379920646,0.08072045759112302
4.284,0.44551632860994905,0.424872266862905,0.4289321707157696,0.2679454131243418,0.3549540328822352,0.07631842946026325
4.312,0.4432985292140388,0.42961625337386455,0.42337778622918065,0.2635238544069669,0.3588428378404099,0.0747341259483944
4.34,0.4678582734212905,0.44524135012361277,0.4193436736213676,0.25938865348472073,0.3591203101883858,0.07449871130988482
4.368,0.4707521492481683,0.44684885421708587,0.42680566325307145,0.2600580603975785,0.36563718496442904,0.07488893516236973
4.396,0.47063526363503577,0.4284553961828701,0.42132914842088537,0.2660440440042633,0.36909137414743787,0.07647446211761214
4.424,0.4745824364222548,0.41874415007640786,0.40312681481581447,0.2741391237322558,0.3701603137004572,0.08044755217848598
4.452,0.4639389207940572,0.42409657394217715,0.41102991672767797,0.2804547442126235,0.36807575167605905,0.08379554226607137
4.48,0.4417013102721115,0.42125047178594344,0.4279138117388667,0.28364041177105165,0.3621892409232305,0.08502793322564953
4.508,0.4505398886091074,0.4113755225046774,0.4294736729133725,0.28354004322667675,0.3574370403918917,0.08574733663307714
4.5360000000000005,0.4594019604957176,0.41932783731263346,0.43167204592045716,0.27973966346898305,0.3551182634199666,0.08687010782332916
4.564,0.4613383653521092,0.44075261651318526,0.4465545753634871,0.2776824261354105,0.3568378301699373,0.08458928180978528
4.5920000000000005,0.4754649718440176,0.4449388247990669,0.43937733500769527,0.27193346279517167,0.358899479686555,0.08158607009872992
4.62,0.4832427115913087,0.43619093135116305,0.42385506421774827,0.2641780765638857,0.3574315591570037,0.08013568860230984
4.648,0.46277300119924114,0.43622566834367255,0.43008098727958455,0.26406856838420645,0.35838518117547746,0.07798087344854546
4.676,0.4522536026941504,0.4410066404043679,0.4469862964096044,0.2725675410655861,0.3607622441872885,0.0755919240703504
4.704,0.4564293169520618,0.42977312081272745,0.445726544562344,0.27895104223894873,0.3659977670528752,0.07499081790392798
4.732,0.4498605788660799,0.4131151264979098,0.4551534591448779,0.2819495795800585,0.3667047653296833,0.07796432098482962
4.76,0.4594670135773799,0.41771857689300906,0.4737735996887307,0.2901732963580781,0.35607534692977927,0.08238288025170437
4.788,0.4817724995479451,0.43379917323706346,0.470486300978579,0.2985036541227689,0.3533066481438696,0.08435807777014624
4.816,0.48242727342243014,0.4371411921512188,0.4547443177258992,0.30164411741521346,0.3610178290870687,0.084199002382455
4.844,0.4685832418095327,0.4352682253583548,0.4624825828918306,0.29547745392702607,0.3621221750943152,0.08363272506929387
4.872,0.4708836531186938,0.44933753508028207,0.4710421495892815,0.28678585465088097,0.355790962463162,0.0843059163505621
4.9,0.45793295892588853,0.45983868706420483,0.46702255095749223,0.28701666530678505,0.3586842352084615,0.08569105774276177
4.928,0.44926130722934876,0.44735649706559394,0.4764178336320357,0.2866529500581695,0.37662754111563324,0.08329231213683835
4.956,0.46553463106508386,0.43175603751452873,0.5009732915202144,0.28213231978382136,0.3826944032240215,0.08118833362169649
4.984,0.4833368684390349,0.43428093667890666,0.4990310027889298,0.2845337301929518,0.37613852302805717,0.08223280876804438
5.0120000000000005,0.47915617315868947,0.4406248771871166,0.486132098439079,0.2970858891926458,0.379576050285924,0.08502173673841523
5.04,0.48766035153269827,0.4348406394430906,0.4895624219582654,0.3073013202533599,0.3860539560767996,0.08526744524705494
5.0680000000000005,0.4842009531854842,0.43745930661663834,0.49159877564023197,0.3117653369906785,0.3838267943015751,0.08365787971284583
5.096,0.4638328499299963,0.45838751149450363,0.4820651999334033,0.317325374791139,0.3758014425904806,0.08467174312612111
5.124,0.4602617330558913,0.47380603249167985,0.49428133086131787,0.31971056809007115,0.3688250145997203,0.08906069995225341
5.152,0.4764620821004887,0.46591788500472886,0.5168677203025581,0.3199882335155354,0.37007953036360053,0.08883429655993662
5.18,0.47819467603842847,0.4586257025359949,0.5151811296422018,0.3154430633192239,0.37011688915617974,0.08580371626611098
5.208,0.4903166873114961,0.46553929697480934,0.5021315698884595,0.3100133078332536,0.37366362676948983,0.08291918918702025
5.236,0.506380863542878,0.46279063934693465,0.5083502091075487,0.31306987561374267,0.38028808729644625,0.08390146863175249
5.264,0.49460821961779367,0.4487512986070583,0.5036818321653942,0.3185214008304089,0.3823201061416892,0.08507774289623407
5.292,0.47889793764365207,0.45216514516470874,0.4909858251486011,0.3253871847859189,0.38905208644446565,0.08722275683950509
5.32,0.48326104322458385,0.4758800658435968,0.5027059060333152,0.3356216316542373,0.39707071931720195,0.090072471754301
5.348,0.48181264261608936,0.48755258532413115,0.522798980973053,0.3506676870500345,0.39961720565836645,0.09456314749673893
5.376,0.4845830164768302,0.4852573869371706,0.5180256112130329,0.36188947165002744,0.4003899693691344,0.09629203348449436
5.404,0.5115112239798747,0.49142692458851706,0.5119332732883801,0.3681804590407233,0.4004008617476016,0.09864868859053098
5.432,0.5189892664145738,0.5019404811840326,0.5192065439597057,0.3722189616902966,0.40251379280750965,0.09848273711331224
5.46,0.5088960787954231,0.4929246489847604,0.5111464331713351,0.37195626202692866,0.4047554008977588,0.09781490060836828
5.488,0.5079250537097508,0.4759041898577707,0.49702880458274856,0.3729363269773774,0.408830293967737,0.09554552096894446
5.516,0.5041772717479412,0.4845451209077392,0.5115875065105884,0.3761355679288335,0.41470639940326676,0.09224463895614428
5.5440000000000005,0.49079759813291046,0.5049355582721983,0.5296225078637237,0.37976305235830776,0.4209739438407769,0.09065123106111861
5.572,0.5103131540177424,0.5102425767449464,0.5257536462153161,0.3886026837051582,0.42994205920211626,0.09099409414720211
5.6000000000000005,0.5298966022642373,0.5138418565092493,0.5285900447991442,0.4049969956123762,0.4303654827811906,0.09207278504700554
5.628,0.5318184349666529,0.5327799290517174,0.5330333926724229,0.4225823478656723,0.4275379918363741,0.09300331208086195
5.656,0.5374219580050346,0.5397977784922574,0.5215142192866657,0.4310787655470283,0.43416765924471457,0.09784735495035611
5.684,0.539605585060387,0.5222900935112051,0.5159585453282343,0.43768130672317507,0.43798706221720446,0.10401711826171953
5.712,0.5188537190154908,0.5144070155673269,0.5412569828285085,0.4470160546544981,0.42877952014120324,0.10988349293685115
5.74,0.5207459090374764,0.5299806189231195,0.5544033047972825,0.4524437912059024,0.42180914992263197,0.11075095962118967
5.768,0.5399016928471466,0.5429457126565189,0.5517533179682892,0.45034985577760345,0.437384817204325,0.1104227912284194
5.796,0.5453889743313239,0.5450370002842571,0.5595176698518987,0.4484289610677735,0.4513281310923181,0.10997072118590563
5.824,0.5606784895888517,0.562012613457906,0.5622649403376556,0.45725717873336785,0.4481044610094841,0.11101502250037909
5.852,0.5742615754531554,0.5802469285530774,0.5513852689638492,0.4750561369441777,0.45358905132682026,0.10906031056556112
5.88,0.5588412143479198,0.5701408833917863,0.5667660299476506,0.48362413399862497,0.47135026677397673,0.1060516613275208
5.908,0.5495013393597409,0.5549175024992834,0.5938879654626201,0.4912145933780019,0.4809908228606957,0.10611528662508084
5.936,0.5605784149280981,0.5659268159382047,0.595609138658646,0.5114987776658608,0.4762520982588565,0.1082459165856307
5.964,0.5617038746222616,0.5817832386522396,0.5972221872587468,0.5227203237828866,0.4795042585087282,0.11109457778406355
5.992,0.5780793674538388,0.588122087510155,0.606354991583523,0.521579344908558,0.4892050714689172,0.11209663268589974
6.0200000000000005,0.6038736933013257,0.6027758006991234,0.603699189631766,0.523202657076788,0.4884686262440773,0.11251845499391631
6.048,0.5955342673876004,0.618167146561549,0.6063914344286605,0.5310343915324867,0.49385195054303577,0.11343357610173369
6.0760000000000005,0.5900213765482193,0.6105070247168476,0.635487388032564,0.5407091531567143,0.5045697183721344,0.11540603985429364
6.104,0.5923465154787789,0.5980898841189668,0.645550967091616,0.5484056965450488,0.5148202583057839,0.1175954785577947
6.132000000000001,0.5872565318130494,0.6091149634619542,0.6370252770234826,0.5573238780985346,0.5185229383338607,0.12085104556315651
6.16,0.6003102046230854,0.6281777177012848,0.6414894270751766,0.5752102064735009,0.5201502900606816,0.12324940450065404
6.188,0.6297036083750955,0.6414036324009925,0.6445756711383024,0.5926878285689501,0.5205094398843814,0.12553778823725834
6.216,0.6285150509398397,0.6502432703866334,0.6497882026729965,0.5990945133732946,0.5230102919187614,0.12574733630479812
6.244,0.6295791557397865,0.649756422057524,0.6710956263169119,0.6042272554037145,0.5288500035077783,0.1282091084391393
6.272,0.6310937315372961,0.644668601755444,0.6758137399317503,0.6089655802524103,0.5234107394308601,0.12725360036835115
6.3,0.6158145404567738,0.6474907115498096,0.6594672717217813,0.6117629958104844,0.5259567893541741,0.12396515843512042
6.328,0.632950825246423,0.6616598808712263,0.6641797261259016,0.613342403283821,0.5418072438227218,0.12541019934423053
6.356,0.6557081672720406,0.6866972627271983,0.6787840261110669,0.6231410108534396,0.549499794488385,0.12882457210399317
6.384,0.6585782678780009,0.6922862239966394,0.6852056797491085,0.6410959324515126,0.5468509287804546,0.1311048250979571
6.412,0.6717876165790868,0.6760583566952673,0.6929638126963021,0.6584834250144123,0.5584175258898556,0.13121326764049257
