target_id,s,photon_number,probability,mean_photons,parameter_match,generated_data_provenance
T010,0.0,83,7.771074421082938e-06,18.693073728801245,reconstructed,independent_numerics
T010,0.0,84,3.031402614352568e-06,18.693073728801245,reconstructed,independent_numerics
T010,0.0,85,1.0832417992375963e-06,18.693073728801245,reconstructed,independent_numerics
T010,0.0,86,3.540336596815996e-07,18.693073728801245,reconstructed,independent_numerics
T010,0.0,87,1.0570559667810766e-07,18.693073728801245,reconstructed,independent_numerics
T010,0.0,88,2.881472413713468e-08,18.693073728801245,reconstructed,independent_numerics
T010,0.0,89,7.171632636040782e-09,18.693073728801245,reconstructed,independent_numerics
T010,0.0,90,1.6311788194908487e-09,18.693073728801245,reconstructed,independent_numerics
T010,0.0,91,3.3971045377453996e-10,18.693073728801245,reconstructed,independent_numerics
T010,0.0,92,6.498622804191884e-11,18.693073728801245,reconstructed,independent_numerics
T010,0.0,93,1.1472055364564803e-11,18.693073728801245,reconstructed,independent_numerics
T010,0.0,94,1.8804508179318974e-12,18.693073728801245,reconstructed,independent_numerics
T010,0.0,95,2.884758067164122e-13,18.693073728801245,reconstructed,independent_numerics
T010,0.0,96,4.181564891308013e-14,18.693073728801245,reconstructed,independent_numerics
T010,0.0,97,5.7912652269342325e-15,18.693073728801245,reconstructed,independent_numerics
T010,0.0,98,7.758472341826519e-16,18.693073728801245,reconstructed,independent_numerics
T010,0.0,99,1.0187320433143324e-16,18.693073728801245,reconstructed,independent_numerics
T010,0.0,100,1.3287809260621761e-17,18.693073728801245,reconstructed,independent_numerics
T010,0.0,101,1.744423769393407e-18,18.693073728801245,reconstructed,independent_numerics
T010,0.0,102,2.333390006926561e-19,18.693073728801245,reconstructed,independent_numerics
T010,0.0,103,3.2154557408389643e-20,18.693073728801245,reconstructed,independent_numerics
T010,0.0,104,4.6081963982774945e-21,18.693073728801245,reconstructed,independent_numerics
T010,0.0,105,6.922147994899742e-22,18.693073728801245,reconstructed,independent_numerics
T010,0.0,106,1.0965728712261918e-22,18.693073728801245,reconstructed,independent_numerics
T010,0.0,107,1.840383223590816e-23,18.693073728801245,reconstructed,independent_numerics
T010,0.0,108,3.282726508855376e-24,18.693073728801245,reconstructed,independent_numerics
T010,0.0,109,6.2355810763861735e-25,18.693073728801245,reconstructed,independent_numerics
T010,0.0,110,1.262583727398091e-25,18.693073728801245,reconstructed,independent_numerics
T010,0.0,111,2.72556413211909e-26,18.693073728801245,reconstructed,independent_numerics
T010,0.0,112,6.269848820145782e-27,18.693073728801245,reconstructed,independent_numerics
T010,0.0,113,1.5354505602159185e-27,18.693073728801245,reconstructed,independent_numerics
T010,0.0,114,3.9976139562396857e-28,18.693073728801245,reconstructed,independent_numerics
T010,0.0,115,1.1046826086377537e-28,18.693073728801245,reconstructed,independent_numerics
T010,0.0,116,3.2340213188591365e-29,18.693073728801245,reconstructed,independent_numerics
T010,0.0,117,1.0010433945262482e-29,18.693073728801245,reconstructed,independent_numerics
T010,0.0,118,3.269368336367e-30,18.693073728801245,reconstructed,independent_numerics
T010,0.0,119,1.1242136237670451e-30,18.693073728801245,reconstructed,independent_numerics
T010,0.0,120,4.061351510772013e-31,18.693073728801245,reconstructed,independent_numerics
T010,0.0,121,1.538122699325672e-31,18.693073728801245,reconstructed,independent_numerics
T010,0.0,122,6.093662799145182e-32,18.693073728801245,reconstructed,independent_numerics
T010,0.0,123,2.520072434657119e-32,18.693073728801245,reconstructed,independent_numerics
T010,0.0,124,1.0856517463261196e-32,18.693073728801245,reconstructed,independent_numerics
T010,0.0,125,4.862112210384786e-33,18.693073728801245,reconstructed,independent_numerics
T010,0.0,126,2.2591780458061806e-33,18.693073728801245,reconstructed,independent_numerics
T010,0.0,127,1.0869818256366837e-33,18.693073728801245,reconstructed,independent_numerics
T010,0.0,128,5.405271770492031e-34,18.693073728801245,reconstructed,independent_numerics
T010,0.0,129,2.7729068221574986e-34,18.693073728801245,reconstructed,independent_numerics
T010,0.0,130,1.464861077140067e-34,18.693073728801245,reconstructed,independent_numerics
T010,0.0,131,7.955060755589451e-35,18.693073728801245,reconstructed,independent_numerics
T010,0.0,132,4.4334314132616857e-35,18.693073728801245,reconstructed,independent_numerics
T010,0.0,133,2.531453234765525e-35,18.693073728801245,reconstructed,independent_numerics
T010,0.0,134,1.478553379908466e-35,18.693073728801245,reconstructed,independent_numerics
T010,0.0,135,8.819908876323549e-36,18.693073728801245,reconstructed,independent_numerics
T010,0.0,136,5.3652783943006867e-36,18.693073728801245,reconstructed,independent_numerics
T010,0.0,137,3.3233806149129234e-36,18.693073728801245,reconstructed,independent_numerics
T010,0.0,138,2.0931621071338242e-36,18.693073728801245,reconstructed,independent_numerics
T010,0.0,139,1.3386031939806627e-36,18.693073728801245,reconstructed,independent_numerics
T010,0.0,140,8.680275262588087e-37,18.693073728801245,reconstructed,independent_numerics
T010,0.0,141,5.699918766820396e-37,18.693073728801245,reconstructed,independent_numerics
T010,0.0,142,3.78522734042097e-37,18.693073728801245,reconstructed,independent_numerics
T010,0.0,143,2.5389318035827037e-37,18.693073728801245,reconstructed,independent_numerics
T010,0.0,144,1.7179315577861985e-37,18.693073728801245,reconstructed,independent_numerics
T010,0.0,145,1.1711921006295183e-37,18.693073728801245,reconstructed,independent_numerics
T010,0.0,146,8.03527344747871e-38,18.693073728801245,reconstructed,independent_numerics
T010,0.0,147,5.541364680129711e-38,18.693073728801245,reconstructed,independent_numerics
T010,0.0,148,3.8368920525990017e-38,18.693073728801245,reconstructed,independent_numerics
T010,0.0,149,2.66441478411866e-38,18.693073728801245,reconstructed,independent_numerics
T010,0.0,150,1.8535529765509433e-38,18.693073728801245,reconstructed,independent_numerics
T010,0.0,151,1.290384049310396e-38,18.693073728801245,reconstructed,independent_numerics
T010,0.0,152,8.980108981594986e-39,18.693073728801245,reconstructed,independent_numerics
T010,0.0,153,6.240769906540138e-39,18.693073728801245,reconstructed,independent_numerics
T010,0.0,154,4.326543140471978e-39,18.693073728801245,reconstructed,independent_numerics
T010,0.0,155,2.989160473079605e-39,18.693073728801245,reconstructed,independent_numerics
T010,0.0,156,2.0560233687345744e-39,18.693073728801245,reconstructed,independent_numerics
T010,0.0,157,1.4065290441589785e-39,18.693073728801245,reconstructed,independent_numerics
T010,0.0,158,9.560662870579128e-40,18.693073728801245,reconstructed,independent_numerics
T010,0.0,159,6.451014323313373e-40,18.693073728801245,reconstructed,independent_numerics
T010,0.0,160,4.316738402589809e-40,18.693073728801245,reconstructed,independent_numerics
T010,0.0,161,2.8619555079841037e-40,18.693073728801245,reconstructed,independent_numerics
T010,0.0,162,1.878216114884178e-40,18.693073728801245,reconstructed,independent_numerics
T010,0.0,163,1.2190010263279528e-40,18.693073728801245,reconstructed,independent_numerics
T010,0.0,164,7.817045465783376e-41,18.693073728801245,reconstructed,independent_numerics
T010,0.0,165,4.948450571722593e-41,18.693073728801245,reconstructed,independent_numerics
T010,0.0,166,3.0895511960689967e-41,18.693073728801245,reconstructed,independent_numerics
T010,0.0,167,1.9007982972037916e-41,18.693073728801245,reconstructed,independent_numerics
T010,0.0,168,1.1513551620228867e-41,18.693073728801245,reconstructed,independent_numerics
T010,0.0,169,6.860195836908484e-42,18.693073728801245,reconstructed,independent_numerics
T010,0.0,170,4.0173710198380635e-42,18.693073728801245,reconstructed,independent_numerics
T010,0.0,171,2.3102173970142772e-42,18.693073728801245,reconstructed,independent_numerics
T010,0.0,172,1.3034650343984027e-42,18.693073728801245,reconstructed,independent_numerics
T010,0.0,173,7.209656540821626e-43,18.693073728801245,reconstructed,independent_numerics
T010,0.0,174,3.906018845251597e-43,18.693073728801245,reconstructed,independent_numerics
T010,0.0,175,2.071082997644655e-43,18.693073728801245,reconstructed,independent_numerics
T010,0.0,176,1.07385571640853e-43,18.693073728801245,reconstructed,independent_numerics
T010,0.0,177,5.440321914047963e-44,18.693073728801245,reconstructed,independent_numerics
T010,0.0,178,2.69080209221002e-44,18.693073728801245,reconstructed,independent_numerics
T010,0.0,179,1.2982823571688238e-44,18.693073728801245,reconstructed,independent_numerics
T010,0.0,180,6.10579597454958e-45,18.693073728801245,reconstructed,independent_numerics
T010,0.0,181,2.7967954773586403e-45,18.693073728801245,reconstructed,independent_numerics
T010,0.0,182,1.2467759157857768e-45,18.693073728801245,reconstructed,independent_numerics
T010,0.0,183,5.404981852248416e-46,18.693073728801245,reconstructed,independent_numerics
T010,0.0,184,2.276944660757019e-46,18.693073728801245,reconstructed,independent_numerics
T010,0.0,185,9.314152940341564e-47,18.693073728801245,reconstructed,independent_numerics
T010,0.0,186,3.6970374230290137e-47,18.693073728801245,reconstructed,independent_numerics
T010,0.0,187,1.4229129561906827e-47,18.693073728801245,reconstructed,independent_numerics
T010,0.0,188,5.3066398087722034e-48,18.693073728801245,reconstructed,independent_numerics
T010,0.0,189,1.9164162733695222e-48,18.693073728801245,reconstructed,independent_numerics
T010,0.0,190,6.6974851464570434e-49,18.693073728801245,reconstructed,independent_numerics
T010,0.0,191,2.263705184791433e-49,18.693073728801245,reconstructed,independent_numerics
T010,0.0,192,7.395404886104095e-50,18.693073728801245,reconstructed,independent_numerics
T010,0.0,193,2.3339990610946447e-50,18.693073728801245,reconstructed,independent_numerics
T010,0.0,194,7.112385903986272e-51,18.693073728801245,reconstructed,independent_numerics
T010,0.0,195,2.0917209430199708e-51,18.693073728801245,reconstructed,independent_numerics
T010,0.0,196,5.9345065187057244e-52,18.693073728801245,reconstructed,independent_numerics
T010,0.0,197,1.6236770997617332e-52,18.693073728801245,reconstructed,independent_numerics
T010,0.0,198,4.282687102105391e-53,18.693073728801245,reconstructed,independent_numerics
T010,0.0,199,1.0887559814006538e-53,18.693073728801245,reconstructed,independent_numerics
T010,0.0,200,2.667286373137323e-54,18.693073728801245,reconstructed,independent_numerics
T010,0.0,201,6.296447977672497e-55,18.693073728801245,reconstructed,independent_numerics
T010,0.0,202,1.4322158860330457e-55,18.693073728801245,reconstructed,independent_numerics
T010,0.0,203,3.139422817392709e-56,18.693073728801245,reconstructed,independent_numerics
T010,0.0,204,6.632944516925946e-57,18.693073728801245,reconstructed,independent_numerics
T010,0.0,205,1.3511820656574258e-57,18.693073728801245,reconstructed,independent_numerics
T010,0.0,206,2.6549769971822113e-58,18.693073728801245,reconstructed,independent_numerics
T010,0.0,207,5.034911821844374e-59,18.693073728801245,reconstructed,independent_numerics
T010,0.0,208,9.22172088387516e-60,18.693073728801245,reconstructed,independent_numerics
T010,0.0,209,1.6326349564057407e-60,18.693073728801245,reconstructed,independent_numerics
T010,0.0,210,2.7967739803075365e-61,18.693073728801245,reconstructed,independent_numerics
T010,0.0,211,4.641084411117152e-62,18.693073728801245,reconstructed,independent_numerics
T010,0.0,212,7.470475520253986e-63,18.693073728801245,reconstructed,independent_numerics
T010,0.0,213,1.1681205479257588e-63,18.693073728801245,reconstructed,independent_numerics
T010,0.0,214,1.7772669484400977e-64,18.693073728801245,reconstructed,independent_numerics
T010,0.0,215,2.6358942586655237e-65,18.693073728801245,reconstructed,independent_numerics
T010,0.0,216,3.818261865732652e-66,18.693073728801245,reconstructed,independent_numerics
T010,0.0,217,5.413542360189097e-67,18.693073728801245,reconstructed,independent_numerics
T010,0.0,218,7.529214785120243e-68,18.693073728801245,reconstructed,independent_numerics
T010,0.0,219,1.0296661901634984e-68,18.693073728801245,reconstructed,independent_numerics
T010,0.0,220,1.3880098005839185e-69,18.693073728801245,reconstructed,independent_numerics
T010,0.0,221,1.8490309776536668e-70,18.693073728801245,reconstructed,independent_numerics
T010,0.0,222,2.440526207381013e-71,18.693073728801245,reconstructed,independent_numerics
T010,0.0,223,3.200057580491636e-72,18.693073728801245,reconstructed,independent_numerics
T010,0.0,224,4.179448646169232e-73,18.693073728801245,reconstructed,independent_numerics
T010,0.0,225,5.451454755837969e-74,18.693073728801245,reconstructed,independent_numerics
T010,0.0,226,7.119772183684828e-75,18.693073728801245,reconstructed,independent_numerics
T010,0.0,227,9.334274275601623e-76,18.693073728801245,reconstructed,independent_numerics
T010,0.0,228,1.2314571210784261e-76,18.693073728801245,reconstructed,independent_numerics
T010,0.0,229,1.6387033699979868e-77,18.693073728801245,reconstructed,independent_numerics
T010,0.0,230,2.2043930126583667e-78,18.693073728801245,reconstructed,independent_numerics
T010,0.0,231,3.003944769888214e-79,18.693073728801245,reconstructed,independent_numerics
T010,0.0,232,4.154821720370794e-80,18.693073728801245,reconstructed,independent_numerics
T010,0.0,233,5.843150477895446e-81,18.693073728801245,reconstructed,independent_numerics
T010,0.0,234,8.369202602373288e-82,18.693073728801245,reconstructed,independent_numerics
T010,0.0,235,1.2226500294633867e-82,18.693073728801245,reconstructed,independent_numerics
T010,0.0,236,1.8241940237501518e-83,18.693073728801245,reconstructed,independent_numerics
T010,0.0,237,2.782867326388781e-84,18.693073728801245,reconstructed,independent_numerics
T010,0.0,238,4.345128015187288e-85,18.693073728801245,reconstructed,independent_numerics
T010,0.0,239,6.949820305611439e-86,18.693073728801245,reconstructed,independent_numerics
T010,0.0,240,1.1395094884285967e-86,18.693073728801245,reconstructed,independent_numerics
T010,0.0,241,1.9164366872708426e-87,18.693073728801245,reconstructed,independent_numerics
T010,0.0,242,3.307687618089567e-88,18.693073728801245,reconstructed,independent_numerics
T010,0.0,243,5.8614991901957566e-89,18.693073728801245,reconstructed,independent_numerics
T010,0.0,244,1.0669246500560941e-89,18.693073728801245,reconstructed,independent_numerics
T010,0.0,245,1.995052245026194e-90,18.693073728801245,reconstructed,independent_numerics
T010,0.0,246,3.8346044497885766e-91,18.693073728801245,reconstructed,independent_numerics
T010,0.0,247,7.576519417361162e-92,18.693073728801245,reconstructed,independent_numerics
T010,0.0,248,1.5088390523459871e-92,18.693073728801245,reconstructed,independent_numerics
T010,0.0,249,2.643084135465229e-93,18.693073728801245,reconstructed,independent_numerics
T010,0.05,0,8.706218556361628e-17,17.814879607375055,reconstructed,independent_numerics
T010,0.05,1,2.5616638846536064e-15,17.814879607375055,reconstructed,independent_numerics
T010,0.05,2,6.650354562582726e-14,17.814879607375055,reconstructed,independent_numerics
T010,0.05,3,1.506223345500771e-12,17.814879607375055,reconstructed,independent_numerics
T010,0.05,4,2.9575372126154595e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,5,5.007258732468509e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,6,7.269771613507643e-09,17.814879607375055,reconstructed,independent_numerics
T010,0.05,7,8.998638029640158e-08,17.814879607375055,reconstructed,independent_numerics
T010,0.05,8,9.437245904692876e-07,17.814879607375055,reconstructed,independent_numerics
T010,0.05,9,8.328005054845698e-06,17.814879607375055,reconstructed,independent_numerics
T010,0.05,10,6.137071159430436e-05,17.814879607375055,reconstructed,independent_numerics
T010,0.05,11,0.00037447622415003355,17.814879607375055,reconstructed,independent_numerics
T010,0.05,12,0.0018741227187283414,17.814879607375055,reconstructed,independent_numerics
T010,0.05,13,0.0076105061044091,17.814879607375055,reconstructed,independent_numerics
T010,0.05,14,0.024772024643963,17.814879607375055,reconstructed,independent_numerics
T010,0.05,15,0.06373363732594468,17.814879607375055,reconstructed,independent_numerics
T010,0.05,16,0.1275425785114192,17.814879607375055,reconstructed,independent_numerics
T010,0.05,17,0.19488674014606452,17.814879607375055,reconstructed,independent_numerics
T010,0.05,18,0.22260056214389876,17.814879607375055,reconstructed,independent_numerics
T010,0.05,19,0.18555676596893936,17.814879607375055,reconstructed,independent_numerics
T010,0.05,20,0.11000787919977596,17.814879607375055,reconstructed,independent_numerics
T010,0.05,21,0.045268936864548866,17.814879607375055,reconstructed,independent_numerics
T010,0.05,22,0.012756625399513654,17.814879607375055,reconstructed,independent_numerics
T010,0.05,23,0.0025088026822605624,17.814879607375055,reconstructed,independent_numerics
T010,0.05,24,0.0003755626653788303,17.814879607375055,reconstructed,independent_numerics
T010,0.05,25,5.071994053604322e-05,17.814879607375055,reconstructed,independent_numerics
T010,0.05,26,7.4755712588913495e-06,17.814879607375055,reconstructed,independent_numerics
T010,0.05,27,1.3587308905453597e-06,17.814879607375055,reconstructed,independent_numerics
T010,0.05,28,3.17024165356307e-07,17.814879607375055,reconstructed,independent_numerics
T010,0.05,29,9.416732038048676e-08,17.814879607375055,reconstructed,independent_numerics
T010,0.05,30,3.459753954241312e-08,17.814879607375055,reconstructed,independent_numerics
T010,0.05,31,1.5184351433268134e-08,17.814879607375055,reconstructed,independent_numerics
T010,0.05,32,7.694777041027572e-09,17.814879607375055,reconstructed,independent_numerics
T010,0.05,33,4.369985478025879e-09,17.814879607375055,reconstructed,independent_numerics
T010,0.05,34,2.713868532129958e-09,17.814879607375055,reconstructed,independent_numerics
T010,0.05,35,1.8077101681910138e-09,17.814879607375055,reconstructed,independent_numerics
T010,0.05,36,1.2724982458242011e-09,17.814879607375055,reconstructed,independent_numerics
T010,0.05,37,9.360270769030357e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,38,7.13390429246591e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,39,5.597168443291297e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,40,4.49847643479412e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,41,3.689440231899379e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,42,3.078641096681712e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,43,2.6075944962098576e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,44,2.2376390158989502e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,45,1.9424753317734015e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,46,1.7037587045485705e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,47,1.5084075187695493e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,48,1.3469105391545263e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,49,1.2122339723233778e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,50,1.0990991417548918e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,51,1.0034951372304036e-10,17.814879607375055,reconstructed,independent_numerics
T010,0.05,52,9.223439253797452e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,53,8.532663339679372e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,54,7.944156296047647e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,55,7.443562639177265e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,56,7.01971636762731e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,57,6.663881164437152e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,58,6.369042613584179e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,59,6.129153334106881e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,60,5.9382511171407e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,61,5.7894127000018564e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,62,5.6735861495960575e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,63,5.578467541425239e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,64,5.487734922795403e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,65,5.3810735030642354e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,66,5.235438262027135e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,67,5.0278158685464065e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,68,4.7393265795041713e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,69,4.3599178739595415e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,70,3.8923537955395365e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,71,3.3539965661756905e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,72,2.7752572292575152e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,73,2.194574512838353e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,74,1.6510471822336398e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,75,1.1768331947432574e-11,17.814879607375055,reconstructed,independent_numerics
T010,0.05,76,7.916172688018204e-12,17.814879607375055,reconstructed,independent_numerics
T010,0.05,77,5.006791380291522e-12,17.814879607375055,reconstructed,independent_numerics
T010,0.05,78,2.9671181012558424e-12,17.814879607375055,reconstructed,independent_numerics
T010,0.05,79,1.6421315660636905e-12,17.814879607375055,reconstructed,independent_numerics
T010,0.05,80,8.460970584540694e-13,17.814879607375055,reconstructed,independent_numerics
T010,0.05,81,4.0465714988462894e-13,17.814879607375055,reconstructed,independent_numerics
T010,0.05,82,1.7914458020066015e-13,17.814879607375055,reconstructed,independent_numerics
T010,0.05,83,7.322395555279474e-14,17.814879607375055,reconstructed,independent_numerics
T010,0.05,84,2.756922551947688e-14,17.814879607375055,reconstructed,independent_numerics
T010,0.05,85,9.541900023292107e-15,17.814879607375055,reconstructed,independent_numerics
T010,0.05,86,3.0308204179776294e-15,17.814879607375055,reconstructed,independent_numerics
T010,0.05,87,8.824200218344659e-16,17.814879607375055,reconstructed,independent_numerics
T010,0.05,88,2.3534376150575453e-16,17.814879607375055,reconstructed,independent_numerics
T010,0.05,89,5.75004109468582e-17,17.814879607375055,reconstructed,independent_numerics
T010,0.05,90,1.2881993800449722e-17,17.814879607375055,reconstructed,independent_numerics
T010,0.05,91,2.6514974436268732e-18,17.814879607375055,reconstructed,independent_numerics
T010,0.05,92,5.030073038901092e-19,17.814879607375055,reconstructed,independent_numerics
T010,0.05,93,8.835099684867204e-20,17.814879607375055,reconstructed,independent_numerics
T010,0.05,94,1.4455748634455877e-20,17.814879607375055,reconstructed,independent_numerics
T010,0.05,95,2.2201846104954924e-21,17.814879607375055,reconstructed,independent_numerics
T010,0.05,96,3.230447560072364e-22,17.814879607375055,reconstructed,independent_numerics
T010,0.05,97,4.500705450656909e-23,17.814879607375055,reconstructed,independent_numerics
T010,0.05,98,6.075071868392349e-24,17.814879607375055,reconstructed,independent_numerics
T010,0.05,99,8.044429256907628e-25,17.814879607375055,reconstructed,independent_numerics
T010,0.05,100,1.0583469362150046e-25,17.814879607375055,reconstructed,independent_numerics
T010,0.05,101,1.4006667591944743e-26,17.814879607375055,reconstructed,independent_numerics
T010,0.05,102,1.8865121288592654e-27,17.814879607375055,reconstructed,independent_numerics
T010,0.05,103,2.6129881561038787e-28,17.814879607375055,reconstructed,independent_numerics
T010,0.05,104,3.7556257169257927e-29,17.814879607375055,reconstructed,independent_numerics
T010,0.05,105,5.643309448510978e-30,17.814879607375055,reconstructed,independent_numerics
T010,0.05,106,8.917768892563872e-31,17.814879607375055,reconstructed,independent_numerics
T010,0.05,107,1.488592727105106e-31,17.814879607375055,reconstructed,independent_numerics
T010,0.05,108,2.63296572339897e-32,17.814879607375055,reconstructed,independent_numerics
T010,0.05,109,4.944451883348175e-33,17.814879607375055,reconstructed,independent_numerics
T010,0.05,110,9.868004744913846e-34,17.814879607375055,reconstructed,independent_numerics
T010,0.05,111,2.093482649423699e-34,17.814879607375055,reconstructed,independent_numerics
T010,0.05,112,4.71903115108761e-35,17.814879607375055,reconstructed,independent_numerics
T010,0.05,113,1.1292176474579712e-35,17.814879607375055,reconstructed,independent_numerics
T010,0.05,114,2.8646717240646018e-36,17.814879607375055,reconstructed,independent_numerics
T010,0.05,115,7.69218954378485e-37,17.814879607375055,reconstructed,independent_numerics
T010,0.05,116,2.1823104157170698e-37,17.814879607375055,reconstructed,independent_numerics
T010,0.05,117,6.52864317209427e-38,17.814879607375055,reconstructed,independent_numerics
T010,0.05,118,2.0552936629301883e-38,17.814879607375055,reconstructed,independent_numerics
T010,0.05,119,6.794337616974981e-39,17.814879607375055,reconstructed,independent_numerics
T010,0.05,120,2.3534587373829896e-39,17.814879607375055,reconstructed,independent_numerics
T010,0.05,121,8.523394518108713e-40,17.814879607375055,reconstructed,independent_numerics
T010,0.05,122,3.220547354637448e-40,17.814879607375055,reconstructed,independent_numerics
T010,0.05,123,1.2668719649517718e-40,17.814879607375055,reconstructed,independent_numerics
T010,0.05,124,5.177396613942714e-41,17.814879607375055,reconstructed,independent_numerics
T010,0.05,125,2.1936833795649295e-41,17.814879607375055,reconstructed,independent_numerics
T010,0.05,126,9.617216636556639e-42,17.814879607375055,reconstructed,independent_numerics
T010,0.05,127,4.354014895698479e-42,17.814879607375055,reconstructed,independent_numerics
T010,0.05,128,2.0317579682129537e-42,17.814879607375055,reconstructed,independent_numerics
T010,0.05,129,9.754329848247965e-43,17.814879607375055,reconstructed,independent_numerics
T010,0.05,130,4.809436066353451e-43,17.814879607375055,reconstructed,independent_numerics
T010,0.05,131,2.431175463609046e-43,17.814879607375055,reconstructed,independent_numerics
T010,0.05,132,1.2578952272007216e-43,17.814879607375055,reconstructed,independent_numerics
T010,0.05,133,6.650977927334802e-44,17.814879607375055,reconstructed,independent_numerics
T010,0.05,134,3.5881632453027307e-44,17.814879607375055,reconstructed,independent_numerics
T010,0.05,135,1.9722533458795152e-44,17.814879607375055,reconstructed,independent_numerics
T010,0.05,136,1.102909563753837e-44,17.814879607375055,reconstructed,independent_numerics
T010,0.05,137,6.266290456274742e-45,17.814879607375055,reconstructed,independent_numerics
T010,0.05,138,3.612469219015878e-45,17.814879607375055,reconstructed,independent_numerics
T010,0.05,139,2.1104359459208053e-45,17.814879607375055,reconstructed,independent_numerics
T010,0.05,140,1.2479193812836264e-45,17.814879607375055,reconstructed,independent_numerics
T010,0.05,141,7.45999376251439e-46,17.814879607375055,reconstructed,independent_numerics
T010,0.05,142,4.503365365454368e-46,17.814879607375055,reconstructed,independent_numerics
T010,0.05,143,2.7422589809232914e-46,17.814879607375055,reconstructed,independent_numerics
T010,0.05,144,1.6826479785444354e-46,17.814879607375055,reconstructed,independent_numerics
T010,0.05,145,1.0393128518293144e-46,17.814879607375055,reconstructed,independent_numerics
T010,0.05,146,6.455570541794376e-47,17.814879607375055,reconstructed,independent_numerics
T010,0.05,147,4.028434771073267e-47,17.814879607375055,reconstructed,independent_numerics
T010,0.05,148,2.5231271915717335e-47,17.814879607375055,reconstructed,independent_numerics
T010,0.05,149,1.5846712537069083e-47,17.814879607375055,reconstructed,independent_numerics
T010,0.05,150,9.971023828039334e-48,17.814879607375055,reconstructed,independent_numerics
T010,0.05,151,6.279863935798777e-48,17.814879607375055,reconstructed,independent_numerics
T010,0.05,152,3.955350708251262e-48,17.814879607375055,reconstructed,independent_numerics
T010,0.05,153,2.4892153673714852e-48,17.814879607375055,reconstructed,independent_numerics
T010,0.05,154,1.563883091134069e-48,17.814879607375055,reconstructed,independent_numerics
T010,0.05,155,9.800189477785144e-49,17.814879607375055,reconstructed,independent_numerics
T010,0.05,156,6.1203863164490905e-49,17.814879607375055,reconstructed,independent_numerics
T010,0.05,157,3.805961134384519e-49,17.814879607375055,reconstructed,independent_numerics
T010,0.05,158,2.3546083956110995e-49,17.814879607375055,reconstructed,independent_numerics
T010,0.05,159,1.4480042548118524e-49,17.814879607375055,reconstructed,independent_numerics
T010,0.05,160,8.84394005014773e-50,17.814879607375055,reconstructed,independent_numerics
T010,0.05,161,5.36011761712299e-50,17.814879607375055,reconstructed,independent_numerics
T010,0.05,162,3.2209415007078263e-50,17.814879607375055,reconstructed,independent_numerics
T010,0.05,163,1.917336358737375e-50,17.814879607375055,reconstructed,independent_numerics
T010,0.05,164,1.1296586481977744e-50,17.814879607375055,reconstructed,independent_numerics
T010,0.05,165,6.58196662586926e-51,17.814879607375055,reconstructed,independent_numerics
T010,0.05,166,3.7892159716408623e-51,17.814879607375055,reconstructed,independent_numerics
T010,0.05,167,2.1535441101105068e-51,17.814879607375055,reconstructed,independent_numerics
T010,0.05,168,1.2072419913278552e-51,17.814879607375055,reconstructed,independent_numerics
T010,0.05,169,6.669550733117327e-52,17.814879607375055,reconstructed,independent_numerics
