target_ids,s,theta_three_level,theta_two_level,activity_three_level,activity_two_level,mandel_three_level,generated_data_provenance
T004;T005,-0.5,0.34613215191319124,0.3627208257312917,0.7971519540073135,0.7875736085770972,-0.6623478489197552,independent_numerics
T004;T005,-0.498,0.34453838636617506,0.36114620344655224,0.7966135731951596,0.787048734482184,-0.6620429430999545,independent_numerics
T004;T005,-0.496,0.3429456977025199,0.35957263056016364,0.7960750692254104,0.7865242101867211,-0.6617358710993846,independent_numerics
T004;T005,-0.494,0.3413540861771912,0.3580001063727609,0.7955364333878112,0.7860000354575869,-0.6614196747544265,independent_numerics
T004;T005,-0.492,0.3397635520628614,0.35642863018544446,0.794997656706764,0.7854762100618148,-0.6610984931383463,independent_numerics
T004;T005,-0.49,0.33817409565022777,0.3548582012997801,0.7944587301234041,0.7849527337665934,-0.6607727872055578,independent_numerics
T004;T005,-0.488,0.33658571724836306,0.3532888190177994,0.7939196443734753,0.7844296063392664,-0.6604380407242136,independent_numerics
T004;T005,-0.486,0.3349984171850671,0.3517204826419995,0.7933803899790037,0.7839068275473331,-0.6600967498476311,independent_numerics
T004;T005,-0.484,0.3334121958072315,0.3501531914753415,0.7928409573093598,0.7833843971584471,-0.6597513894229805,independent_numerics
T004;T005,-0.482,0.33182705348119523,0.3485869448212515,0.7923013365196407,0.7828623149404171,-0.6593969301491003,independent_numerics
T004;T005,-0.48,0.33024299059313605,0.34702174198362057,0.7917615176200599,0.7823405806612068,-0.6590367702817899,independent_numerics
T004;T005,-0.478,0.3286600075494438,0.345457582266802,0.7912214904137738,0.781819194088934,-0.6586695744983195,independent_numerics
T004;T005,-0.476,0.32707810477712546,0.3438944649756146,0.7906812445196421,0.7812981549918715,-0.6582959695077255,independent_numerics
T004;T005,-0.474,0.3254972827241932,0.34233238941533894,0.7901407692467721,0.7807774631384463,-0.6579133237475795,independent_numerics
T004;T005,-0.472,0.3239175418600949,0.3407713548917193,0.7896000538387682,0.7802571182972398,-0.6575246226168548,independent_numerics
T004;T005,-0.47,0.3223388826761195,0.3392113607109626,0.7890590872605685,0.7797371202369875,-0.6571263309634716,independent_numerics
T004;T005,-0.46799999999999997,0.3207613056858414,0.33765240617973813,0.7885178582489605,0.7792174687265794,-0.6567210707803726,independent_numerics
T004;T005,-0.46599999999999997,0.319184811425554,0.33609449060517704,0.7879763553458874,0.7786981635350589,-0.6563068215900527,independent_numerics
T004;T005,-0.46399999999999997,0.3176094004547256,0.3345376132948723,0.7874345668373861,0.778179204431624,-0.6558871123053556,independent_numerics
T004;T005,-0.462,0.3160350733564578,0.3329817735568792,0.7868924807824529,0.7776605911856264,-0.6554542789094888,independent_numerics
T004;T005,-0.46,0.3144618307379678,0.33142697069971216,0.7863500849952798,0.7771423235665706,-0.6550150089175151,independent_numerics
T004;T005,-0.458,0.3128896732310661,0.32987320403234843,0.7858073670846677,0.7766244013441161,-0.6545699046858564,independent_numerics
T004;T005,-0.456,0.31131860149265134,0.32832047286422483,0.7852643143657634,0.7761068242880749,-0.6541139430572653,independent_numerics
T004;T005,-0.454,0.3097486162052242,0.3267687765052383,0.7847209139255629,0.7755895921684127,-0.6536496984393783,independent_numerics
T004;T005,-0.452,0.30817971807740074,0.32521811426574665,0.7841771525446406,0.7750727047552488,-0.6531731829622596,independent_numerics
T004;T005,-0.45,0.30661190784445574,0.3236684854565661,0.7836330167754202,0.7745561618188553,-0.6526918733122056,independent_numerics
T004;T005,-0.448,0.30504518626885324,0.32211988938897296,0.7830884928911042,0.7740399631296576,-0.6521951479451202,independent_numerics
T004;T005,-0.446,0.30347955414082023,0.3205723253747026,0.7825435668357139,0.7735241084582342,-0.6516911679812003,independent_numerics
T004;T005,-0.444,0.3019150122789086,0.3190257927259479,0.7819982243489898,0.7730085975753159,-0.651177838316461,independent_numerics
T004;T005,-0.442,0.30035156153058057,0.31748029075536177,0.7814524508037435,0.7724934302517872,-0.6506554161604169,independent_numerics
T004;T005,-0.44,0.2987892027728162,0.3159358187760537,0.7809062312874593,0.7719786062586845,-0.6501197235061044,independent_numerics
T004;T005,-0.438,0.2972279369127233,0.3143923761015923,0.7803595505656569,0.7714641253671974,-0.6495747083071736,independent_numerics
T004;T005,-0.436,0.29566776488816554,0.31284996204600324,0.7798123931129775,0.7709499873486677,-0.649017324747251,independent_numerics
T004;T005,-0.434,0.294108687668414,0.31130857592376815,0.7792647430937549,0.7704361919745893,-0.6484492767473036,independent_numerics
T004;T005,-0.432,0.2925507062548009,0.30976821704982704,0.778716584278194,0.769922739016609,-0.6478706189329129,independent_numerics
T004;T005,-0.43,0.29099382168140414,0.30822888473957644,0.7781679000867792,0.7694096282465255,-0.6472803786014689,independent_numerics
T004;T005,-0.428,0.2894380350157313,0.30669057830886803,0.7776186736679902,0.7688968594362893,-0.6466737537918583,independent_numerics
T004;T005,-0.426,0.2878833473594516,0.30515329707401007,0.7770688877983822,0.7683844323580034,-0.6460610160913074,independent_numerics
T004;T005,-0.424,0.2863297598490972,0.3036170403517664,0.7765185247732287,0.7678723467839221,-0.6454321348965448,independent_numerics
T004;T005,-0.422,0.2847772736568344,0.30208180745935653,0.775967566659097,0.7673606024864521,-0.6447896988427553,independent_numerics
T004;T005,-0.42,0.28322588999122383,0.3005475977144547,0.7754159950118522,0.7668491992381515,-0.6441367044605526,independent_numerics
T004;T005,-0.418,0.28167561009799597,0.2990144104351895,0.7748637910909295,0.7663381368117298,-0.6434685913881834,independent_numerics
T004;T005,-0.416,0.28012643526087394,0.29748224494014464,0.7743109356872502,0.7658274149800481,-0.6427875535415347,independent_numerics
T004;T005,-0.414,0.2785783668023867,0.29595110054835727,0.773757409161524,0.765317033516119,-0.6420913427481014,independent_numerics
T004;T005,-0.41200000000000003,0.2770314060847232,0.2944209765793193,0.7732031914814419,0.7648069921931064,-0.6413814947797738,independent_numerics
T004;T005,-0.41000000000000003,0.2754855545105992,0.29289187235297565,0.7726482621567277,0.7642972907843252,-0.6406568768076926,independent_numerics
T004;T005,-0.40800000000000003,0.2739408135241492,0.29136378718972367,0.7720926002585671,0.7637879290632412,-0.6399172726676323,independent_numerics
T004;T005,-0.406,0.27239718461184276,0.2898367204104151,0.7715361844085056,0.7632789068034717,-0.6391614866933972,independent_numerics
T004;T005,-0.404,0.2708546693034203,0.28831067133635324,0.7709789927046184,0.7627702237787843,-0.6383911129794154,independent_numerics
T004;T005,-0.402,0.26931326917285664,0.286785639289294,0.770421002782018,0.762261879763098,-0.6376034842977819,independent_numerics
T004;T005,-0.4,0.2677729858393498,0.28526162359144536,0.7698621917767712,0.7617538745304817,-0.6367992997883842,independent_numerics
T004;T005,-0.398,0.2662338209683319,0.28373862356546686,0.769302536356431,0.7612462078551556,-0.6359778747696322,independent_numerics
T004;T005,-0.396,0.2646957762725166,0.2822166385344702,0.7687420125374045,0.76073887951149,-0.6351393019182939,independent_numerics
T004;T005,-0.394,0.2631588535129559,0.28069566782201694,0.7681805959774968,0.7602318892740056,-0.6342832691170905,independent_numerics
