target_id,k,phi_legendre,phi_poisson,physical_activity,generated_data_provenance
T006,0.09033444816053511,0.016197945575876588,0.17463488246089492,0.3992015925085576,independent_numerics
T006,0.09349498327759197,0.015787076010659193,0.16999314783583247,0.3992015925085576,independent_numerics
T006,0.09665551839464882,0.015391932821423456,0.16545827333526025,0.3992015925085576,independent_numerics
T006,0.09981605351170568,0.015001249399095095,0.16102676347674139,0.3992015925085576,independent_numerics
T006,0.10297658862876254,0.014621985185048272,0.15669534425169748,0.3992015925085576,independent_numerics
T006,0.10613712374581939,0.014249560863663982,0.15246094271967034,0.3992015925085576,independent_numerics
T006,0.10929765886287625,0.013886099325202442,0.14832066903505578,0.3992015925085576,independent_numerics
T006,0.1124581939799331,0.013529781733180955,0.1442718005542942,0.3992015925085576,independent_numerics
T006,0.11561872909698996,0.0131821228703047,0.14031176773092272,0.3992015925085576,independent_numerics
T006,0.11877926421404682,0.012839605000009345,0.13643814155392767,0.3992015925085576,independent_numerics
T006,0.12193979933110367,0.012507748812718376,0.13264862232391827,0.3992015925085576,independent_numerics
T006,0.12510033444816052,0.012176565080025618,0.12894102959362125,0.3992015925085576,independent_numerics
T006,0.12826086956521737,0.011860511568319932,0.1253132931255201,0.3992015925085576,independent_numerics
T006,0.13142140468227423,0.011544458056614247,0.12176344474123763,0.3992015925085576,independent_numerics
T006,0.13458193979933109,0.011237785319411463,0.11828961095536841,0.3992015925085576,independent_numerics
T006,0.13774247491638794,0.01093753448329106,0.11489000630159643,0.3992015925085576,independent_numerics
T006,0.1409030100334448,0.01063728364717066,0.11156292727163078,0.3992015925085576,independent_numerics
T006,0.14406354515050165,0.010352337204181227,0.108306746798193,0.3992015925085576,independent_numerics
T006,0.1472240802675585,0.010067889043646111,0.10511990922234729,0.3992015925085576,independent_numerics
T006,0.15038461538461537,0.009785927813989168,0.10200092569315966,0.3992015925085576,independent_numerics
T006,0.15354515050167222,0.009517282329039334,0.098948369954236,0.3992015925085576,independent_numerics
T006,0.15670568561872908,0.009248636844089502,0.09596087447730295,0.3992015925085576,independent_numerics
T006,0.15986622073578594,0.008982381303911918,0.09303712690782051,0.3992015925085576,independent_numerics
T006,0.1630267558528428,0.008729538494547369,0.09017586679176906,0.3992015925085576,independent_numerics
T006,0.16618729096989965,0.00847669568518282,0.08737588255634529,0.3992015925085576,independent_numerics
T006,0.1693478260869565,0.00822385287581827,0.08463600872041349,0.3992015925085576,independent_numerics
T006,0.17250836120401336,0.007985895288251282,0.08195512331326502,0.3992015925085576,independent_numerics
T006,0.17566889632107022,0.0077488551544720174,0.07933214548259676,0.3992015925085576,independent_numerics
T006,0.17882943143812707,0.007511815020692753,0.07676603327468146,0.3992015925085576,independent_numerics
T006,0.18198996655518393,0.0072830362579735484,0.0742557815715088,0.3992015925085576,independent_numerics
T006,0.18515050167224079,0.0070617987997795666,0.07180042017126273,0.3992015925085576,independent_numerics
T006,0.18831103678929764,0.006840561341585586,0.06939901199989715,0.3992015925085576,independent_numerics
T006,0.1914715719063545,0.0066193238833916045,0.06705065144280584,0.3992015925085576,independent_numerics
T006,0.19463210702341135,0.006412133710277832,0.0647544627866716,0.3992015925085576,independent_numerics
T006,0.1977926421404682,0.006206698927669136,0.06250959876254672,0.3992015925085576,independent_numerics
T006,0.20095317725752507,0.00600126414506044,0.06031523918207432,0.3992015925085576,independent_numerics
T006,0.20411371237458192,0.005796428104711919,0.05817058965952476,0.3992015925085576,independent_numerics
T006,0.20727424749163878,0.005606795997688508,0.05607488041300121,0.3992015925085576,independent_numerics
T006,0.21043478260869564,0.005417163890665096,0.054027365138776956,0.3992015925085576,independent_numerics
T006,0.2135953177257525,0.005227531783641685,0.05202731995327178,0.3992015925085576,independent_numerics
T006,0.21675585284280935,0.005037899676618272,0.050074042397661556,0.3992015925085576,independent_numerics
T006,0.2199163879598662,0.0048635983146774215,0.048166850500553526,0.3992015925085576,independent_numerics
T006,0.22307692307692306,0.004689768883239293,0.04630508189455537,0.3992015925085576,independent_numerics
T006,0.22623745819397992,0.004515939451801166,0.04448809298291703,0.3992015925085576,independent_numerics
T006,0.22939799331103677,0.004342110020363039,0.04271525815274957,0.3992015925085576,independent_numerics
T006,0.23255852842809363,0.004179176694408282,0.04098596903160995,0.3992015925085576,independent_numerics
T006,0.2357190635451505,0.004021149938555438,0.03929963378450507,0.3992015925085576,independent_numerics
T006,0.23887959866220734,0.003863123182702594,0.03765567644860543,0.3992015925085576,independent_numerics
T006,0.2420401337792642,0.0037050964268497515,0.03605353630317219,0.3992015925085576,independent_numerics
T006,0.24520066889632106,0.0035502890193558987,0.03449266727239893,0.3992015925085576,independent_numerics
T006,0.2483612040133779,0.0034080649390883407,0.032972537359046525,0.3992015925085576,independent_numerics
T006,0.25152173913043474,0.0032658408588207843,0.03149262810691075,0.3992015925085576,independent_numerics
T006,0.2546822742474916,0.0031236167785532246,0.030052434090311997,0.3992015925085576,independent_numerics
T006,0.25784280936454845,0.0029813926982856665,0.02865146242892881,0.3992015925085576,independent_numerics
T006,0.26100334448160534,0.0028474601742053303,0.027289232326422774,0.3992015925085576,independent_numerics
T006,0.26416387959866217,0.0027210387695230584,0.02596527463141371,0.3992015925085576,independent_numerics
T006,0.26732441471571905,0.0025946173648407813,0.024679131419467648,0.3992015925085576,independent_numerics
T006,0.2704849498327759,0.0024681959601585094,0.023430355594855887,0.3992015925085576,independent_numerics
T006,0.27364548494983276,0.002341774555476234,0.022218510510929157,0.3992015925085576,independent_numerics
T006,0.2768060200668896,0.0022259213427315207,0.021043169608032472,0.3992015925085576,independent_numerics
T006,0.2799665551839465,0.00211530261363453,0.01990391606795848,0.3992015925085576,independent_numerics
T006,0.2831270903010033,0.0020046838845375406,0.018800342484006208,0.3992015925085576,independent_numerics
T006,0.2862876254180602,0.0018940651554405497,0.01773205054577351,0.3992015925085576,independent_numerics
T006,0.289448160535117,0.0017834464263435604,0.01669865073787076,0.3992015925085576,independent_numerics
T006,0.2926086956521739,0.0016832049037720422,0.01569976205179434,0.3992015925085576,independent_numerics
T006,0.29576923076923073,0.0015883888502603357,0.0147350117102506,0.3992015925085576,independent_numerics
T006,0.2989297658862876,0.0014935727967486292,0.013804034903263568,0.3992015925085576,independent_numerics
T006,0.30209030100334444,0.0013987567432369227,0.01290647453544462,0.3992015925085576,independent_numerics
T006,0.3052508361204013,0.0013039406897252161,0.012041980983839323,0.3992015925085576,independent_numerics
T006,0.30841137123745815,0.0012172374310150686,0.01121021186580419,0.3992015925085576,independent_numerics
T006,0.31157190635451504,0.0011382240530886465,0.010410831816399194,0.3992015925085576,independent_numerics
T006,0.31473244147157187,0.0010592106751622261,0.009643512274813748,0.3992015925085576,independent_numerics
T006,0.31789297658862875,0.000980197297235804,0.008907931279371756,0.3992015925085576,independent_numerics
T006,0.3210535117056856,0.0009011839193093837,0.008203773270690232,0.3992015925085576,independent_numerics
T006,0.32421404682274246,0.0008263984442280214,0.007530728902589115,0.3992015925085576,independent_numerics
T006,0.3273745819397993,0.0007631877418868846,0.00688849486037528,0.3992015925085576,independent_numerics
T006,0.3305351170568562,0.000699977039545747,0.00627677368614421,0.3992015925085576,independent_numerics
T006,0.333695652173913,0.0006367663372046101,0.005695273610763885,0.3992015925085576,independent_numerics
T006,0.3368561872909699,0.0005735556348634725,0.0051437083922246316,0.3992015925085576,independent_numerics
T006,0.3400167224080267,0.0005103449325223356,0.004621797160056139,0.3992015925085576,independent_numerics
T006,0.3431772575250836,0.000462159816678848,0.004129264265529439,0.3992015925085576,independent_numerics
T006,0.34633779264214043,0.0004147517899229956,0.00366583913737787,0.3992015925085576,independent_numerics
T006,0.3494983277591973,0.00036734376316714147,0.003231256142784654,0.3992015925085576,independent_numerics
T006,0.35265886287625414,0.0003199357364112891,0.002825254453399477,0.3992015925085576,independent_numerics
T006,0.355819397993311,0.00027252770965543495,0.00244757791615835,0.3992015925085576,independent_numerics
T006,0.35897993311036785,0.0002345533719331624,0.002097974928693354,0.3992015925085576,independent_numerics
T006,0.36214046822742474,0.0002029480207625927,0.0017761983191305342,0.3992015925085576,independent_numerics
T006,0.36530100334448157,0.00017134266959202386,0.0014820052300843004,0.3992015925085576,independent_numerics
T006,0.36846153846153845,0.00013973731842145416,0.001215157006666464,0.3992015925085576,independent_numerics
T006,0.3716220735785953,0.00010813196725088531,0.00097541908833838,0.3992015925085576,independent_numerics
T006,0.37478260869565216,8.033050981105729e-05,0.0007625609044419855,0.3992015925085576,independent_numerics
T006,0.377943143812709,6.452783422577352e-05,0.000576355773255266,0.3992015925085576,independent_numerics
T006,0.3811036789297659,4.8725158640489314e-05,0.0004165808044244851,0.3992015925085576,independent_numerics
T006,0.3842642140468227,3.2922483055205544e-05,0.00028301680463293545,0.3992015925085576,independent_numerics
T006,0.3874247491638796,1.7119807469921557e-05,0.00017544818637352244,0.3992015925085576,independent_numerics
T006,0.3905852842809364,1.3171318846377875e-06,9.366287969843866e-05,0.3992015925085576,independent_numerics
T006,0.3937458193979933,-4.3890356652865677e-16,3.745224682517867e-05,0.3992015925085576,independent_numerics
T006,0.39690635451505013,-4.3890356652865677e-16,6.610999484716988e-06,0.3992015925085576,independent_numerics
T006,0.400066889632107,-4.3890356652865677e-16,9.371189022260723e-07,0.3992015925085576,independent_numerics
T006,0.40322742474916384,-4.3890356652865677e-16,2.0231778306683754e-05,0.3992015925085576,independent_numerics
T006,0.4063879598662207,-4.3890356652865677e-16,6.429926787015518e-05,0.3992015925085576,independent_numerics
T006,0.40954849498327756,1.039968962029264e-05,0.00013294692198200994,0.3992015925085576,independent_numerics
T006,0.4127090301003344,2.6202365205576627e-05,0.0002259850487681854,0.3992015925085576,independent_numerics
T006,0.41586956521739127,4.2005040790860614e-05,0.00034322686177010175,0.3992015925085576,independent_numerics
T006,0.4190301003344481,5.78077163761446e-05,0.0004844884136996769,0.3992015925085576,independent_numerics
T006,0.422190635451505,7.361039196142859e-05,0.0006495885321938649,0.3992015925085576,independent_numerics
T006,0.4253511705685618,9.725185995473461e-05,0.0008383487574925262,0.3992015925085576,independent_numerics
T006,0.4285117056856187,0.00012885721112530345,0.0010505932819688084,0.3992015925085576,independent_numerics
T006,0.4316722408026755,0.00016046256229587056,0.0012861488914439473,0.3992015925085576,independent_numerics
T006,0.4348327759197324,0.00019206791346643853,0.0015448449082205024,0.3992015925085576,independent_numerics
T006,0.43799331103678923,0.0002236732646370065,0.0018265131357717984,0.3992015925085576,independent_numerics
T006,0.4411538461538461,0.00026252099537720213,0.002130987805028295,0.3992015925085576,independent_numerics
T006,0.44431438127090295,0.0003099290221330545,0.0024581055222029358,0.3992015925085576,independent_numerics
T006,0.44747491638795983,0.00035733704888890865,0.002807705218101142,0.3992015925085576,independent_numerics
T006,0.45063545150501666,0.00040474507564476105,0.0031796280988632825,0.3992015925085576,independent_numerics
T006,0.45379598662207354,0.0004521531024006152,0.0035737175980888394,0.3992015925085576,independent_numerics
T006,0.4569565217391304,0.0005085507063948558,0.003989819330294221,0.3992015925085576,independent_numerics
T006,0.46011705685618726,0.0005717614087359935,0.004427781045658399,0.3992015925085576,independent_numerics
T006,0.4632775919732441,0.0006349721110771311,0.004887452586012295,0.3992015925085576,independent_numerics
T006,0.46643812709030097,0.0006981828134182688,0.0053686858420288475,0.3992015925085576,independent_numerics
T006,0.4695986622073578,0.0007613935157594048,0.005871334711573306,0.3992015925085576,independent_numerics
T006,0.4727591973244147,0.0008379970564033456,0.006395255059175375,0.3992015925085576,independent_numerics
T006,0.4759197324414715,0.000917010434329766,0.006940304676584574,0.3992015925085576,independent_numerics
T006,0.4790802675585284,0.000996023812256188,0.007506343244373645,0.3992015925085576,independent_numerics
T006,0.4822408026755852,0.0010750371901826084,0.008093232294555455,0.3992015925085576,independent_numerics
T006,0.4854013377926421,0.001158943399456094,0.008700835174179758,0.3992015925085576,independent_numerics
T006,0.48856187290969894,0.0012537594529677988,0.009329017009877788,0.3992015925085576,independent_numerics
T006,0.4917224080267558,0.0013485755064795036,0.009977644673325056,0.3992015925085576,independent_numerics
T006,0.49488294314381265,0.0014433915599912084,0.010646586747591322,0.3992015925085576,independent_numerics
T006,0.49804347826086953,0.001538207613502915,0.011335713494350766,0.3992015925085576,independent_numerics
T006,0.5012040133779263,0.0016482938325559984,0.012044896821924417,0.3992015925085576,independent_numerics
T006,0.5043645484949832,0.0017589125616529894,0.012774010254128512,0.3992015925085576,independent_numerics
T006,0.5075250836120401,0.0018695312907499803,0.013522928899904002,0.3992015925085576,independent_numerics
T006,0.5106856187290969,0.0019801500198469713,0.014291529423701932,0.3992015925085576,independent_numerics
T006,0.5138461538461538,0.0021037992739382783,0.015079690016603198,0.3992015925085576,independent_numerics
T006,0.5170066889632107,0.00223022067862055,0.01588729036814726,0.3992015925085576,independent_numerics
T006,0.5201672240802675,0.0023566420833028255,0.016714211638851284,0.3992015925085576,independent_numerics
T006,0.5233277591973243,0.0024830634879850974,0.017560336433396245,0.3992015925085576,independent_numerics
T006,0.5264882943143813,0.0026235142552311526,0.018425548774460787,0.3992015925085576,independent_numerics
T006,0.5296488294314381,0.002765738335498709,0.019309734077184226,0.3992015925085576,independent_numerics
T006,0.5328093645484949,0.002907962415766265,0.020212779124237884,0.3992015925085576,independent_numerics
T006,0.5359698996655518,0.0030526523276795912,0.021134572041489386,0.3992015925085576,independent_numerics
T006,0.5391304347826087,0.0032106790835324354,0.022075002274239697,0.3992015925085576,independent_numerics
T006,0.5422909698996655,0.003368705839385276,0.023033960564017714,0.3992015925085576,independent_numerics
T006,0.5454515050167223,0.003526732595238117,0.024011338925916836,0.3992015925085576,independent_numerics
T006,0.5486120401337792,0.003694663478364897,0.02500703062645515,0.3992015925085576,independent_numerics
T006,0.5517725752508361,0.003868492909803029,0.026020930161947425,0.3992015925085576,independent_numerics
T006,0.554933110367893,0.004042322341241154,0.0270529332373714,0.3992015925085576,independent_numerics
T006,0.5580936454849498,0.004220814570731132,0.02810293674571651,0.3992015925085576,independent_numerics
T006,0.5612541806020066,0.004410446677754545,0.029170838747799577,0.3992015925085576,independent_numerics
T006,0.5644147157190635,0.004600078784777958,0.030256538452536064,0.3992015925085576,independent_numerics
T006,0.5675752508361204,0.0047921520487316654,0.03135993619765218,0.3992015925085576,independent_numerics
T006,0.5707357859531772,0.004997586831340356,0.032480933430827696,0.3992015925085576,independent_numerics
T006,0.573896321070234,0.0052030216139490534,0.03361943269125586,0.3992015925085576,independent_numerics
T006,0.577056856187291,0.005411571999147449,0.03477533759160917,0.3992015925085576,independent_numerics
T006,0.5802173913043478,0.005632809457341431,0.03594855280040146,0.3992015925085576,independent_numerics
T006,0.5833779264214046,0.005854046915535406,0.037138984024732785,0.3992015925085576,independent_numerics
T006,0.5865384615384615,0.006081832859273779,0.03834653799340973,0.3992015925085576,independent_numerics
T006,0.5896989966555184,0.006318872993053053,0.03957112244042843,0.3992015925085576,independent_numerics
T006,0.5928595317725752,0.006555913126832312,0.040812646088811855,0.3992015925085576,independent_numerics
T006,0.596020066889632,0.006805546651355049,0.04207101863479276,0.3992015925085576,independent_numerics
T006,0.5991806020066889,0.007058389460719593,0.0433461507323305,0.3992015925085576,independent_numerics
T006,0.6023411371237458,0.007316529107131917,0.044637953977956224,0.3992015925085576,independent_numerics
T006,0.6055016722408026,0.007585174592081745,0.04594634089593452,0.3992015925085576,independent_numerics
T006,0.6086622073578595,0.007854129900400061,0.047271224923736366,0.3992015925085576,independent_numerics
T006,0.6118227424749163,0.008138578060935174,0.04861252039781305,0.3992015925085576,independent_numerics
T006,0.6149832775919731,0.008423026221470287,0.04997014253966359,0.3992015925085576,independent_numerics
T006,0.6181438127090301,0.008720759606391501,0.05134400744218981,0.3992015925085576,independent_numerics
T006,0.6213043478260869,0.009021010442511898,0.05273403205632926,0.3992015925085576,independent_numerics
T006,0.6244648829431437,0.00933373311539553,0.05414013417796126,0.3992015925085576,independent_numerics
T006,0.6276254180602006,0.009649786627101219,0.055562232435076686,0.3992015925085576,independent_numerics
T006,0.6307859531772575,0.009979372073253986,0.05700024627520789,0.3992015925085576,independent_numerics
T006,0.6339464882943143,0.010311757181012633,0.05845409595310852,0.3992015925085576,independent_numerics
T006,0.6371070234113712,0.01065941604388889,0.05992370251868123,0.3992015925085576,independent_numerics
T006,0.640267558528428,0.01101201626011028,0.061408987805143145,0.3992015925085576,independent_numerics
T006,0.6434280936454849,0.011375477798571829,0.0629098744174259,0.3992015925085576,independent_numerics
T006,0.6465886287625418,0.01174978657802521,0.06442628572080344,0.3992015925085576,independent_numerics
T006,0.6497491638795986,0.012131382974637034,0.06595814582974208,0.3992015925085576,independent_numerics
T006,0.6529096989966554,0.012526449864269137,0.06750537959696779,0.3992015925085576,independent_numerics
T006,0.6560702341137123,0.01293241408938052,0.06906791260274475,0.3992015925085576,independent_numerics
T006,0.6592307692307692,0.013348124153460122,0.07064567114436054,0.3992015925085576,independent_numerics
T006,0.662391304347826,0.013774796394262795,0.07223858222581386,0.3992015925085576,independent_numerics
T006,0.6655518394648828,0.01421714587602306,0.07384657354769725,0.3992015925085576,independent_numerics
T006,0.6687123745819398,0.014671339949752171,0.07546957349727446,0.3992015925085576,independent_numerics
T006,0.6718729096989966,0.015138309768057093,0.0771075111387427,0.3992015925085576,independent_numerics
T006,0.6750334448160534,0.015618915749783219,0.07876031620368068,0.3992015925085576,independent_numerics
T006,0.6781939799331103,0.016113953145570806,0.08042791908167324,0.3992015925085576,independent_numerics
T006,0.6813545150501672,0.016624157209660387,0.082110250811113,0.3992015925085576,independent_numerics
T006,0.684515050167224,0.01715020798911629,0.08380724307017035,0.3992015925085576,independent_numerics
T006,0.6876755852842809,0.017692734746316094,0.08551882816793238,0.3992015925085576,independent_numerics
T006,0.6908361204013377,0.018252320033575242,0.08724493903570335,0.3992015925085576,independent_numerics
T006,0.6939966555183946,0.018829503440545403,0.08898550921846449,0.3992015925085576,independent_numerics
T006,0.6971571906354515,0.01942478503580969,0.09074047286649012,0.3992015925085576,independent_numerics
T006,0.7003177257525083,0.020039357117622933,0.09250976472711481,0.3992015925085576,independent_numerics
T006,0.7034782608695651,0.020675781604505464,0.09429332013665026,0.3992015925085576,independent_numerics
T006,0.706638795986622,0.021331968664336426,0.09609107501244651,0.3992015925085576,independent_numerics
T006,0.7097993311036789,0.022009668088418338,0.09790296584509517,0.3992015925085576,independent_numerics
T006,0.7129598662207357,0.022711314694127627,0.0997289296907728,0.3992015925085576,independent_numerics
T006,0.7161204013377925,0.023435154633803468,0.10156890416371805,0.3992015925085576,independent_numerics
T006,0.7192809364548495,0.024184771286013068,0.10342282742884368,0.3992015925085576,independent_numerics
T006,0.7224414715719063,0.02495927040764953,0.1052906381944766,0.3992015925085576,independent_numerics
T006,0.7256020066889631,0.02575908983825853,0.10717227570522653,0.3992015925085576,independent_numerics
T006,0.72876254180602,0.026587716337316075,0.10906767973497755,0.3992015925085576,independent_numerics
T006,0.7319230769230769,0.02744392289120709,0.11097679058000248,0.3992015925085576,independent_numerics
T006,0.7350836120401337,0.02832867004699305,0.11289954905219479,0.3992015925085576,independent_numerics
T006,0.7382441471571906,0.029242974284605233,0.11483589647241849,0.3992015925085576,independent_numerics
T006,0.7414046822742474,0.030187727280356708,0.11678577466397089,0.3992015925085576,independent_numerics
T006,0.7445652173913043,0.03116371207630028,0.11874912594615655,0.3992015925085576,independent_numerics
T006,0.7477257525083612,0.03217161688744155,0.12072589312797133,0.3992015925085576,independent_numerics
T006,0.750886287625418,0.03321204692525037,0.12271601950189281,0.3992015925085576,independent_numerics
T006,0.7540468227424748,0.034285534550997476,0.1247194488377747,0.3992015925085576,independent_numerics
T006,0.7572073578595317,0.03539254801921504,0.12673612537684498,0.3992015925085576,independent_numerics
T006,0.7603678929765886,0.03653349902780273,0.128765993825802,0.3992015925085576,independent_numerics
T006,0.7635284280936454,0.03770883566350941,0.13080899935101165,0.3992015925085576,independent_numerics
T006,0.7666889632107022,0.038920314557030045,0.1328650875727977,0.3992015925085576,independent_numerics
T006,0.7698494983277592,0.04016681349175394,0.13493420455982907,0.3992015925085576,independent_numerics
T006,0.773010033444816,0.04144855920177548,0.13701629682359606,0.3992015925085576,independent_numerics
T006,0.7761705685618728,0.042766075625178646,0.13911131131298082,0.3992015925085576,independent_numerics
T006,0.7793311036789297,0.044120940734468206,0.14121919540891237,0.3992015925085576,independent_numerics
T006,0.7824916387959866,0.045511632389896084,0.1433398969191112,0.3992015925085576,independent_numerics
T006,0.7856521739130434,0.046938266131540785,0.14547336407291722,0.3992015925085576,independent_numerics
T006,0.7888127090301003,0.04840309056802755,0.14761954551620138,0.3992015925085576,independent_numerics
T006,0.7919732441471571,0.049904166597499355,0.14977839030635942,0.3992015925085576,independent_numerics
T006,0.795133779264214,0.051441463454844905,0.1519498479073843,0.3992015925085576,independent_numerics
T006,0.7982943143812709,0.05301735313456979,0.15413386818501806,0.3992015925085576,independent_numerics
T006,0.8014548494983277,0.05462954956293703,0.15633040140197985,0.3992015925085576,independent_numerics
T006,0.8046153846153845,0.056278415604727794,0.15853939821326946,0.3992015925085576,independent_numerics
T006,0.8077759197324414,0.05796563735914617,0.1607608096615455,0.3992015925085576,independent_numerics
T006,0.8109364548494983,0.05968919193937261,0.16299458717257287,0.3992015925085576,independent_numerics
T006,0.8140969899665551,0.06144977160894277,0.1652406825507462,0.3992015925085576,independent_numerics
T006,0.8172575250836119,0.06324829443001201,0.16749904797467774,0.3992015925085576,independent_numerics
T006,0.8204180602006688,0.06508308435824095,0.16976963599285666,0.3992015925085576,independent_numerics
T006,0.8235785953177257,0.06695503786781143,0.17205239951937468,0.3992015925085576,independent_numerics
T006,0.8267391304347825,0.06886454133293318,0.17434729182971564,0.3992015925085576,independent_numerics
T006,0.8298996655518394,0.07081017808280432,0.17665426655661276,0.3992015925085576,independent_numerics
T006,0.8330602006688962,0.07279280656370479,0.17897327768596505,0.3992015925085576,independent_numerics
T006,0.8362207357859531,0.07481275431227974,0.1813042795528187,0.3992015925085576,independent_numerics
T006,0.83938127090301,0.07686865014395189,0.1836472268374083,0.3992015925085576,independent_numerics
T006,0.8425418060200668,0.07896098394154133,0.18600207456125673,0.3992015925085576,independent_numerics
T006,0.8457023411371236,0.08109067581644758,0.18836877808333585,0.3992015925085576,independent_numerics
T006,0.8488628762541806,0.08325609118382349,0.19074729309628125,0.3992015925085576,independent_numerics
T006,0.8520234113712374,0.0854571599239845,0.19313757562266687,0.3992015925085576,independent_numerics
T006,0.8551839464882942,0.08769556273233758,0.1955395820113327,0.3992015925085576,independent_numerics
T006,0.858344481605351,0.08996964056485568,0.19795326893376686,0.3992015925085576,independent_numerics
T006,0.861505016722408,0.09227910900139957,0.20037859338054298,0.3992015925085576,independent_numerics
T006,0.8646655518394648,0.09462429404682138,0.20281551265780606,0.3992015925085576,independent_numerics
T006,0.8678260869565216,0.09700608485783102,0.20526398438381444,0.3992015925085576,independent_numerics
T006,0.8709866220735785,0.09942298074887101,0.20772396648552816,0.3992015925085576,independent_numerics
T006,0.8741471571906354,0.10187489660630578,0.21019541719524848,0.3992015925085576,independent_numerics
T006,0.8773076923076922,0.10436193048783537,0.21267829504730662,0.3992015925085576,independent_numerics
T006,0.8804682274247491,0.10688521216144697,0.2151725588747989,0.3992015925085576,independent_numerics
T006,0.8836287625418059,0.1094432053092933,0.21767816780636995,0.3992015925085576,independent_numerics
T006,0.8867892976588628,0.11203581905507021,0.22019508126304055,0.3992015925085576,independent_numerics
T006,0.8899498327759197,0.11466296142042387,0.22272325895508238,0.3992015925085576,independent_numerics
T006,0.8931103678929765,0.11732498493747778,0.2252626608789352,0.3992015925085576,independent_numerics
T006,0.8962709030100333,0.12002223702014347,0.22781324731417008,0.3992015925085576,independent_numerics
T006,0.8994314381270903,0.12275368787152874,0.23037497882049307,0.3992015925085576,independent_numerics
T006,0.9025919732441471,0.12551924117354596,0.23294781623479255,0.3992015925085576,independent_numerics
T006,0.9057525083612039,0.12831879976031813,0.23553172066822725,0.3992015925085576,independent_numerics
T006,0.9089130434782607,0.1311522656540749,0.2381266535033555,0.3992015925085576,independent_numerics
T006,0.9120735785953177,0.13401987964423823,0.24073257639130363,0.3992015925085576,independent_numerics
T006,0.9152341137123745,0.13692187744245654,0.24334945124897378,0.3992015925085576,independent_numerics
T006,0.9183946488294313,0.13985743369048753,0.2459772402562913,0.3992015925085576,independent_numerics
T006,0.9215551839464882,0.14282644713536885,0.24861590585348803,0.3992015925085576,independent_numerics
T006,0.9247157190635451,0.1458288158678882,0.2512654107384259,0.3992015925085576,independent_numerics
T006,0.9278762541806019,0.14886443734468058,0.253925717863953,0.3992015925085576,independent_numerics
T006,0.9310367892976588,0.15193320840872537,0.25659679043530026,0.3992015925085576,independent_numerics
T006,0.9341973244147156,0.15503502530841706,0.25927859190750924,0.3992015925085576,independent_numerics
T006,0.9373578595317725,0.15816978371525858,0.26197108598289787,0.3992015925085576,independent_numerics
T006,0.9405183946488294,0.16133738682326582,0.2646742366085588,0.3992015925085576,independent_numerics
T006,0.9436789297658862,0.16453823624455877,0.2673880079738914,0.3992015925085576,independent_numerics
T006,0.946839464882943,0.16777165770726254,0.2701123645081681,0.3992015925085576,independent_numerics
T006,0.95,0.17103754447413066,0.2728472708781313,0.3992015925085576,independent_numerics
