branch,epsilon,kappa,gamma_log2,p_plus,p_minus,status,solver,iterations,solve_time_seconds,solver_setup_time_seconds,solver_internal_time_seconds,trace_residual,signed_weight_residual,minimum_eigenvalue_plus,minimum_eigenvalue_minus,worst_diamond_psd_violation,worst_diamond_trace_violation,endpoint_t10_half_diamond,time_points,time_grid,full_grid_points,unconstrained_grid_points,unconstrained_max_half_diamond_upper_bound,unconstrained_max_upper_bound_excess,unconstrained_worst_time,full_source_grid_certified,fast_certificate_points,batch_exact_certificate_points,batch_diamond_seconds,batch_diamond_status
damping_plus_z,0.085,1.7631733241158958,0.8181743019704167,1.3815866614770405,0.3815866626388553,optimal,SCS,1800,9.114899792009965,0.009308208,9.060931958,4.444747941053244e-09,1.1618148665348826e-09,-5.012574424451427e-07,-5.009810434476736e-07,4.4672952310795266e-05,3.912498714067625e-05,0.08502704404485806,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.08537196235676578,0.00037196235676577316,7.8500000000000005,True,499,400,8.216881375061348,optimal
damping_plus_z,0.09,1.7365711494228355,0.79624152089373,1.3682855740773816,0.36828557534545386,optimal,SCS,1825,8.293682166840881,0.008697041,8.250034583,4.634105320460769e-09,1.268072313820312e-09,-7.927081146762766e-07,-7.761678106942523e-07,4.7415356008023726e-05,4.151649291375681e-05,0.09002975639753232,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.09049941247557683,0.0004994124755768325,2.31,True,499,400,8.9014327081386,optimal
damping_plus_z,0.095,1.7101262114201463,0.7741028033980991,1.3550631051078634,0.35506310631228283,optimal,SCS,1950,8.85242799995467,0.008045249999999999,8.777446791000001,4.522113374081426e-09,1.204419453060268e-09,-1.3024589333329731e-06,-1.0299496720090883e-06,5.009563136257332e-05,4.3874302261326395e-05,0.09503330810864452,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.09547823167813219,0.0004782316781321849,7.84,True,499,400,8.175334291066974,optimal
damping_plus_z,0.1,1.6838417385970375,0.7517565483385589,1.341920868718888,0.3419208698781494,optimal,SCS,2050,9.565494958078489,0.0076547080000000005,9.508058333000001,4.316879342816492e-09,1.1592614646005472e-09,-1.7475524221565647e-06,-1.261814677513781e-06,5.2397194559614154e-05,4.588869520172344e-05,0.10003715977775758,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.10043773651419288,0.00043773651419287685,7.83,True,498,401,7.871264915913343,optimal
damping_plus_z,0.105,1.6577028143223038,0.7291853899861391,1.328851407436273,0.3288514068860308,optimal,SCS,275,1.2726252081338316,0.007524458,1.2355975829999999,7.357577749332316e-09,5.502420741265723e-10,-2.684802900795835e-06,-2.690609443984602e-06,5.669109087322323e-05,4.430951387932036e-05,0.10505615596055391,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.10543864054901284,0.0004386405490128392,7.8100000000000005,True,496,403,7.342446708120406,optimal
damping_plus_z,0.11,1.631748505281489,0.7064187177612868,1.3158742518822082,0.3158742533992809,optimal,SCS,750,3.924551917007193,0.008639958,3.8642,5.522310563053541e-09,1.5170726896940323e-09,-4.133835046226865e-08,-4.128656570946329e-08,5.693024091664446e-05,4.356444926414958e-05,0.11005800256791369,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.11048041990152391,0.0004804199015239069,5.41,True,476,423,8.270460084080696,optimal
damping_plus_z,0.115,1.6059746225996192,0.6834490957575025,1.3029873109911505,0.30298731160846865,optimal,SCS,6850,37.00500462483615,0.010810166000000001,36.925855791000004,6.348182785434345e-09,6.173181965607455e-10,-1.0509228481466547e-06,-1.0510553763172783e-06,5.6672314494091145e-05,4.959344157901001e-05,0.11507394585063642,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.11549285947105845,0.0004928594710584405,5.29,True,446,453,9.004695542156696,optimal
damping_plus_z,0.12,1.5808032879932514,0.6606578527732249,1.290401643477002,0.2904016445162493,optimal,SCS,5475,26.517544416943565,0.009844791,26.437928583,8.265505689954598e-09,1.0392472438169875e-09,-5.6154603355812015e-06,-3.953441730531247e-06,5.646411120080461e-05,4.941131016134029e-05,0.12007759896782398,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.12044332523149531,0.00044332523149531733,7.55,True,430,469,11.803035750053823,optimal
damping_plus_z,0.125,1.5561626485541962,0.6379928572388286,1.2780813238334692,0.27808132472072694,optimal,SCS,875,4.197642375016585,0.0088455,4.1340770000000004,1.2363202238641825e-08,8.872578227681061e-10,-6.911736950300663e-06,-6.127799913331234e-06,5.576894770782658e-05,4.267817886088876e-05,0.12509163235308393,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.12545507753436685,0.0004550775343668545,7.32,True,400,499,10.95793154113926,optimal
damping_plus_z,0.13,1.5318798844678283,0.6153031791973969,1.2659399401164484,0.2659399443513798,optimal,SCS,1375,7.27487750002183,0.0097465,7.215954875,1.6294655599826955e-08,4.234931405555642e-09,-4.848073642247627e-06,-4.5002659242906005e-06,3.662472644029579e-05,2.811802018382048e-05,0.13010725986609817,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.13042908975024456,0.00042908975024455454,2.24,True,369,530,13.33515654108487,optimal
damping_plus_z,0.135,1.5078290469053912,0.5924728694802176,1.2539145239854914,0.2539145229198997,optimal,SCS,2225,12.284718957962468,0.018464291,12.218739333,7.512504239072655e-09,1.0655916149460154e-09,2.2154714618525293e-07,-2.8946137388534543e-08,5.5111948334962684e-05,4.818770897974109e-05,0.1351196243083095,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.13549443489169283,0.0004944348916928187,5.84,True,353,546,13.077625082805753,optimal
damping_plus_z,0.14,1.4839855488353992,0.5694770429526401,1.2419927743430959,0.24199277449230344,optimal,SCS,2975,20.624731458025053,0.015041,20.537071541,1.7249211547736945e-08,1.4920753521607821e-10,1.2348489850360054e-06,-3.990111186990292e-08,4.9475032588813805e-05,4.3258902690857e-05,0.14012530984944493,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.14049405635184037,0.0004940563518403551,5.88,True,340,559,40.80248362501152,optimal
damping_plus_z,0.145,1.4603418908728558,0.5463061680942324,1.2301709452421619,0.23017094563069398,optimal,SCS,2800,19.079213665798306,0.01805,18.996775125,1.0608437409281567e-08,3.885320953855853e-10,9.910126394896199e-08,-6.491071414311786e-08,4.863552706617366e-05,4.037306488241521e-05,0.14512870038481812,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.14538773338839314,0.0003877333883931522,2.19,True,329,570,22.17929479200393,optimal
damping_plus_z,0.15,1.4368578770698295,0.5229173685546707,1.2184289382553826,0.21842893881444692,optimal,SCS,2350,14.394982292084023,0.010767915999999999,14.303259833,5.160354289585413e-09,5.590643503694537e-10,-8.825769156800318e-07,-8.82521283376018e-07,5.009471391393542e-05,4.051721593240076e-05,0.15013106558907977,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.15049201547071073,0.0004920154707107327,4.86,True,319,580,15.676877582911402,optimal
damping_plus_z,0.155,1.413508423256753,0.4992804803778166,1.2067542112622585,0.2067542119944946,optimal,SCS,1750,10.405679499963298,0.01048475,10.32811675,3.124711417669004e-09,7.322361605943684e-10,-1.6602755831515237e-06,-1.6452101239603858e-06,5.0913104233225883e-05,4.2834687092596635e-05,0.15513210822405352,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.15545208929828713,0.00045208929828713385,6.75,True,309,590,15.78160195890814,optimal
damping_plus_z,0.16,1.390271814670339,0.4753669745601994,1.1951359067252496,0.19513590794508942,optimal,SCS,475,2.5919269579462707,0.011321458,2.5343433749999997,4.709172929321082e-09,1.2198397847384967e-09,-2.3558008574992776e-06,-1.8586527703722084e-06,5.165475268587018e-05,4.5165091870080776e-05,0.16013290847339587,101,101 active source-grid constraints; all 1000 source points certified,1000,899,0.16044521630421618,0.0004452163042161783,2.13,True,300,599,15.185210082912818,optimal
