k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
2.075,-1,45.0,2e-15,12,-1.0750000000000002,-0.7876197572404787,4.817165654218657e-05,1.0,4.735130658877156,827.2258121067426,0.0,4.659201447609204,828.0829596682125,0.9999518295036934,1.0398006672073308,False,False,False,1.335849850879486e-16,0.0,1.3001271960263115e-19,-1.3134183149057755e-36,0.0
2.0875,-1,45.0,2e-15,12,-1.0875,-0.7876197572404787,4.753115521294588e-05,1.0,4.678832667227091,992.2041487059437,0.0,4.588118226592525,993.1959662154172,0.9999524699743745,1.0471130793694454,False,False,False,2.4653583692606776e-17,0.0,1.2724871683056141e-19,-2.0045524668271761e-32,0.0
2.1,-1,45.0,2e-15,12,-1.1,-0.7876197572404787,4.690336973516929e-05,1.0,4.629764682514452,1211.6844840877338,0.0,4.519557492024263,1212.853897456439,0.9999530977302107,1.0567851830897455,False,False,False,2.6812296106342964e-17,0.0,8.474238251740796e-19,-4.256538855865648e-31,0.0
2.1125000000000003,-1,45.0,2e-15,12,-1.1125000000000003,-0.7876197572404787,4.628796931852614e-05,1.0,4.590041133583777,1511.9204717695486,0.0,4.453392875882051,1513.3309075467662,0.999953713101953,1.0699374415112735,False,False,False,7.426840172955945e-18,0.0,5.091535127143648e-20,-1.0245933770656127e-35,0.0
2.125,-1,45.0,2e-15,12,-1.125,-0.7876197572404787,4.568463681026612e-05,1.0,4.5632547283712555,1936.7734087006277,5986.42578312056,4.3895060770279075,1938.2491361424527,0.9999543164067168,1.0884351061669861,False,False,True,6.70368806303344e-17,0.0,6.769582141464462e-19,-1.7564559248227962e-58,0.0
2.1375,-1,45.0,2e-15,12,-1.1375000000000002,-0.7876197572404787,4.509307043504199e-05,1.0,4.555706874870068,2561.695761184978,8209.39530672014,4.327786240480039,2563.572057626498,0.9999549079462422,1.115469635338505,False,False,True,1.3076143117674504e-16,1.1102230246251565e-16,6.840662273403992e-19,-8.419149055849747e-31,0.0
2.15,-1,45.0,2e-15,12,-1.15,-0.7876197572404787,4.451298787651772e-05,1.0,4.579024494845569,3526.182056809388,11718.257873623887,4.2681293922730115,3528.6772002609564,0.9999554880028119,1.1569163871479624,False,False,True,1.3565089492459795e-16,0.0,5.955907525926727e-19,-3.8723519941776576e-58,0.0
2.1625,-1,45.0,2e-15,12,-1.1625,-0.7876197572404787,4.3944135177992936e-05,1.0,4.655599604966052,5098.962287558934,17575.0888245576,4.210437924251474,5102.481513871718,0.9999560568303514,1.2240255448623292,False,False,True,1.1763989981851394e-16,0.0,5.722918371154317e-19,-6.2675323094450325e-31,0.0
2.1750000000000003,-1,45.0,2e-15,12,-1.1750000000000003,-0.7876197572404787,4.338630420414846e-05,1.0,4.829365170418609,7810.380759545852,27927.405745889537,4.154620123784604,7815.735521116302,0.9999566146369679,1.3388201702208524,False,False,True,8.513813558344204e-17,0.0,2.2617780865785854e-19,-3.6214457569213765e-41,0.0
2.1875,-1,45.0,2e-15,12,-1.1875,-0.7876197572404787,4.28393470821598e-05,1.0,5.176443039250016,12592.76205096626,46720.70353139426,4.1005897439500085,12601.616196647008,0.9999571615705095,1.5394228657949036,False,False,True,6.64422924864032e-17,1.1102230246251565e-16,1.0646911385598894e-19,-6.828954822544248e-32,0.0
2.2,-1,45.0,2e-15,12,-1.2000000000000002,-0.7876197572404787,4.2303029696898116e-05,1.0,5.727248591180893,19883.460659754295,76559.79375303403,4.048265610228313,19898.288585892413,0.9999576978650636,1.8410883246317549,False,False,True,9.533949346342605e-17,0.0,7.486635269344792e-20,-5.328842990608052e-30,0.0
2.2125,-1,45.0,2e-15,12,-1.2125,-0.7876197572404787,4.177630952110346e-05,1.0,6.046692371789497,24565.15767442666,98186.28321290783,3.9975712601820415,24583.775864906966,0.9999582245630968,2.026199855004655,False,False,True,3.397925127493915e-17,1.1102230246251565e-16,1.676729592661802e-19,-9.956015117000112e-40,0.0
2.225,-1,45.0,2e-15,12,-1.225,-0.7876197572404787,4.12580145025239e-05,1.0,5.574116381228271,19738.421153640164,81918.47731409942,3.948434612972762,19751.670139094233,0.9999587428365977,1.814326809050408,False,False,True,5.841218148899942e-17,0.0,4.73044572165071e-19,-2.0153546730825503e-50,0.0
