k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
2.83,-1,6.6,2e-15,12,-1.83,-0.11551756439527022,4.415228091596208e-05,1.0,4.619066700715644,4423.344526097356,15042.443795264278,4.231455834392093,4426.42083447351,0.9999558486937816,1.1952565987981152,False,False,True,1.8521685731281497e-17,0.0,3.4756807504882095e-19,-5.423465400231176e-35,0.0
2.84,-1,6.6,2e-15,12,-1.8399999999999999,-0.11551756439527022,4.370190781425335e-05,1.0,4.715003080335515,6085.137434168461,21308.847532340405,4.186109742967302,6089.312890062462,0.9999562990471003,1.2658884142321924,False,False,True,5.160555956548588e-17,0.0,7.660570200697676e-20,-4.808378261625838e-35,0.0
2.85,-1,6.6,2e-15,12,-1.85,-0.11551756439527022,4.325854228743957e-05,1.0,4.89108495326129,8693.555867617068,31351.919658240597,4.141938447508342,8699.530864514587,0.9999567423933499,1.3760272965208813,False,False,True,2.448993661331744e-17,0.0,4.637544118837085e-20,-1.7240819285134996e-30,0.0
2.86,-1,6.6,2e-15,12,-1.8599999999999999,-0.11551756439527022,4.2822117260223013e-05,1.0,5.191243838313423,12790.449534839976,47510.08308872497,4.098898681612029,12799.455823226524,0.9999571787995936,1.547671308591476,False,False,True,1.485966154601048e-16,0.0,5.315833420095203e-19,-7.483827559637334e-36,0.0
2.87,-1,6.6,2e-15,12,-1.87,-0.11551756439527022,4.2392508378289454e-05,1.0,5.628929748671871,18579.017406039417,71090.86928552561,4.0569492203727915,18592.72776795275,0.9999576083901714,1.7875687594360832,False,False,True,6.70860293205939e-17,0.0,4.232056159107428e-19,-3.2725998115366025e-30,0.0
2.88,-1,6.6,2e-15,12,-1.88,-0.11551756439527022,4.196923275181643e-05,1.0,6.012911915814968,23829.77000868468,93943.18067899416,4.016050763734054,23847.97783781462,0.9999580316479442,2.000075195564686,False,False,True,5.183220805354395e-18,0.0,5.941609674547919e-19,-2.4526116568367063e-30,0.0
2.89,-1,6.6,2e-15,12,-1.8900000000000001,-0.11551756439527022,4.1551443002760895e-05,1.0,5.9232158337955285,23468.721353175493,95337.07851211964,3.9761658276289285,23485.861078603142,0.9999584494202465,1.9751176870743956,False,False,True,9.452315663295399e-17,0.0,1.9867300441484572e-19,-3.0207369928258023e-30,0.0
2.9,-1,6.6,2e-15,12,-1.9,-0.11551756439527022,4.1139147740368246e-05,1.0,5.40989656270685,17934.19437796128,75085.2716410326,3.93725864231715,17945.75523034705,0.9999588616984628,1.7377563338178934,False,False,True,7.518064577382656e-17,0.0,3.008122708910162e-19,-2.6222023637576214e-45,0.0
2.91,-1,6.6,2e-15,12,-1.9100000000000001,-0.11551756439527022,4.073297110408307e-05,1.0,4.897403982987203,12284.403414015114,53014.55998005946,3.899295057375644,12291.28816200751,0.9999592678584721,1.5003395171524492,False,False,True,2.5868015157558257e-17,1.1102230246251565e-16,8.411837732840218e-19,-5.225804956829731e-40,0.0
2.92,-1,6.6,2e-15,12,-1.92,-0.11551756439527022,4.03330346951202e-05,1.0,4.534688827604748,8366.23227577777,37222.57341633621,3.8622424528460817,8370.379971670312,0.9999596677786707,1.3373952044250499,False,False,True,6.755078200211386e-17,0.0,5.185434973711193e-19,-5.167240929609162e-35,0.0
