k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
0.8,1,29.0,3e-13,12,0.19999999999999996,0.5075771768883085,0.046200040557481004,1.0,0.18411804495185308,0.013580935574957211,0.0005352338873763898,0.17189136117435486,0.011753452263656334,0.954850934171493,0.9554783739458645,True,False,False,4.620018997758409e-16,5.748983338263749e-19,3.3460783175888803e-16,-6.705879016865386e-44,0.0
0.805,1,29.0,3e-13,12,0.19499999999999995,0.5075771768883085,0.04680238811794114,1.0,0.18280360627295425,0.01335952724781637,0.0005211338288239281,0.170470424610052,0.01153491160175517,0.9542759552266586,0.9549012130059832,True,False,False,2.8849399961155567e-16,2.2213810259139983e-16,1.0846535891214655e-17,-1.6907126331192913e-25,0.0
0.81,1,29.0,3e-13,12,0.18999999999999995,0.5075771768883085,0.04741615609663458,1.0,0.18148789215257624,0.013140056720649483,0.000507304340377395,0.16904709123779083,0.01131842283099497,0.9536904309089231,0.954313481889508,True,False,False,9.330937480102962e-16,2.221423977550798e-16,5.248379029273885e-16,-4.335084067636165e-25,0.0
0.8150000000000001,1,29.0,3e-13,12,0.18499999999999994,0.5075771768883085,0.04804162311568299,1.0,0.18017094779574042,0.012922529741146367,0.0004937426236626784,0.16762139290481126,0.011103992959936316,0.9530941155052568,0.9537149348087821,True,False,False,5.110304897610761e-16,1.1139137696142937e-16,4.3828166104934377e-17,-6.524612481371335e-25,0.0
0.8200000000000001,1,29.0,3e-13,12,0.17999999999999994,0.5075771768883085,0.04867907593363077,1.0,0.17885281958101049,0.01270695192204283,0.00048044587022740953,0.1661933624665844,0.010891628861165655,0.9524867565774551,0.9531053192549532,True,False,False,6.959570860041062e-16,4.441830229984361e-16,1.8271744527742057e-16,-6.761741629891429e-43,0.0
0.8250000000000001,1,29.0,3e-13,12,0.17499999999999993,0.5075771768883085,0.04932880971470694,1.0,0.17753355508659574,0.012493328737698232,0.00046741126192854926,0.1647630338111878,0.010681337267265906,0.9518680947601841,0.9524843757961893,True,False,False,3.850085355240956e-16,2.2237123065933747e-16,1.8355714078703942e-16,-1.0596289050804103e-25,0.0
0.8300000000000001,1,29.0,3e-13,12,0.16999999999999993,0.5075771768883085,0.04999112830764181,1.0,0.17621320311705718,0.012281665520629984,0.00045463597132809885,0.16333044188428444,0.010473124766716385,0.9512378635529645,0.9518518378698378,True,False,False,6.701872483484292e-16,1.5731912673226123e-17,1.8611529972625322e-16,-3.0829693591836842e-25,0.0
0.8350000000000001,1,29.0,3e-13,12,0.16499999999999992,0.5075771768883085,0.050666344534374644,1.0,0.1748918137306285,0.012071967458004061,0.00044211716209660833,0.16189562271472338,0.010266997799721515,0.950595789105948,0.9512074315683829,True,False,False,7.193584504330379e-16,2.188176383337996e-17,6.647424014703213e-16,-7.244370627774166e-25,0.0
0.8400000000000001,1,29.0,3e-13,12,0.15999999999999992,0.5075771768883085,0.051354780488993904,1.0,0.17356943826716864,0.011864239588081976,0.0004298519894246772,0.16045861344077633,0.010062962653967533,0.9499415899993489,0.9505508754190637,True,False,False,6.453292920135993e-16,2.222890805332985e-16,1.5289206216316813e-16,-4.082535506565735e-25,0.0
0.8450000000000001,1,29.0,3e-13,12,0.15499999999999992,0.5075771768883085,0.05205676784726336,1.0,0.17224612937676267,0.011658486796625312,0.0004178376004424165,0.1590194523370291,0.00986102546030668,0.9492749770163932,0.9498818801570155,True,False,False,4.784381351222305e-16,2.220562024694217e-16,2.9892116677297383e-16,-6.787838130123676e-25,0.0
0.8500000000000001,1,29.0,3e-13,12,0.1499999999999999,0.5075771768883085,0.05277264818709602,1.0,0.17092194104898678,0.011454713813258023,0.00040607113464694424,0.15757817884194453,0.009661192188368294,0.9485956529096501,0.949200148491801,True,False,False,5.391569345988368e-16,4.447154512869636e-16,1.501085620027306e-16,-1.5135696162884728e-25,0.0
0.8550000000000001,1,29.0,3e-13,12,0.1449999999999999,0.5075771768883085,0.05350277332034458,1.0,0.1695969286428522,0.01125292520778612,0.00039454972433768635,0.15613483358611577,0.009463468642096198,0.9479033121606175,0.9485053748672004,True,False,False,5.943815295636453e-16,2.2352078106899013e-16,3.6415941209229804e-16,-8.006673103123673e-40,0.0
