k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
0.8333333333333334,0,0.0,2e-15,12,0.16666666666666663,0.0,0.005810919667130302,1.0,0.021112764762149048,0.00012930012199721384,0.0,0.020876183589372304,0.00012640345589606314,0.9942059310713302,0.994206682423952,True,False,False,6.026976440572795e-17,1.1102230246251565e-16,5.030570664450539e-19,-1.7764358238715458e-36,0.0
0.8416666666666667,0,0.0,2e-15,12,0.15833333333333333,0.0,0.006414985131688674,1.0,0.019400659881588442,0.00010845911254122063,0.0,0.019159943969147532,0.00010577144312593849,0.9936055469576216,0.9936062427212159,True,False,False,4.3756848267156256e-17,1.4444474582904269e-34,8.040836705579854e-18,-6.602953494710275e-28,0.0
0.85,0,0.0,2e-15,12,0.15000000000000002,0.0,0.007116865389610237,1.0,0.017741504308814788,9.009617011000711e-05,0.0,0.017496579559322677,8.761481561124973e-05,0.9929083995256803,0.9929090407279951,True,False,False,5.94188938951727e-17,6.018531076210112e-35,4.594080384944305e-18,-2.5281973009730386e-55,0.0
0.8583333333333333,0,0.0,2e-15,12,0.14166666666666672,0.0,0.007938481821331321,1.0,0.016138170009284893,7.40446960914904e-05,0.0,0.015888961721458733,7.176638260740675e-05,0.9920929447108467,0.9920935325133207,True,False,False,8.959921619442529e-17,9.62964972193618e-35,5.981736365741631e-18,-5.216699642590543e-54,0.0
0.8666666666666667,0,0.0,2e-15,12,0.1333333333333333,0.0,0.008908121314104601,1.0,0.01459366402052902,6.01368906710994e-05,0.0,0.014340096968397886,5.8057710989118264e-05,0.991131438443712,0.9911319741504295,True,False,False,5.1754134255289185e-17,0.0,2.0232673701253626e-17,-7.931476812803563e-49,0.0
0.875,0,0.0,2e-15,12,0.125,0.0,0.01006272834957308,1.0,0.01311113533578755,4.82043433393074e-05,0.0,0.012853133857990248,4.631971361604986e-05,0.9899877315049078,0.9899882165721201,True,False,False,9.049461624025087e-17,4.2129717533470784e-35,2.032560113948632e-17,-1.3942131419388529e-27,0.0
0.8833333333333333,0,0.0,2e-15,12,0.11666666666666671,0.0,0.011451186034631019,1.0,0.011693882180308462,3.8078697394307034e-05,0.0,0.011431370280463149,3.638331162308051e-05,0.988614129245964,0.9886145652922118,True,False,False,6.67869525803805e-17,7.222237291452134e-35,2.5991243762869685e-18,-5.003403096362571e-32,0.0
0.8916666666666666,0,0.0,2e-15,12,0.10833333333333339,0.0,0.013139080898305483,1.0,0.010345359705423036,2.959239557957782e-05,0.0,0.010078261164643644,2.8080177778138902e-05,0.9869468600184724,0.9869472488353519,True,False,False,5.920262716041414e-17,4.81482486096809e-35,1.9947652366714826e-17,-8.012786929075843e-28,0.0
0.9,0,0.0,2e-15,12,0.09999999999999998,0.0,0.015215721806377527,1.0,0.009069188127308048,2.2579514656144838e-05,0.0,0.008797426630045591,2.124356871181144e-05,0.9848994523958535,0.9848997959594671,True,False,False,3.7646383083781355e-17,3.611118645726067e-35,5.082527036762758e-18,-5.534628359849851e-27,0.0
0.9083333333333333,0,0.0,2e-15,12,0.09166666666666667,0.0,0.01780461723325267,1.0,0.007869161339277906,1.687669743172268e-05,0.0,0.007592660613776752,1.5709254546660305e-05,0.9823529484461319,0.9823532489292698,True,False,False,7.402670546238818e-17,1.0833355937178202e-34,1.7818519451444853e-17,-1.4575029784981607e-31,0.0
0.9166666666666666,0,0.0,2e-15,12,0.08333333333333337,0.0,0.021079281449567274,1.0,0.00674925602853678,1.2324191559818742e-05,0.0,0.006467940003320214,1.1316555246656241e-05,0.9791413337478875,0.97914159353299,True,False,False,8.233072607751828e-17,7.222237291452134e-35,7.944288058131513e-17,-3.693744834628503e-26,0.0
0.9249999999999999,0,0.0,2e-15,12,0.07500000000000007,0.0,0.02528719264183306,1.0,0.005713641330576562,8.767005288062242e-06,0.0,0.005427434308512034,7.909493875167867e-06,0.9750298504158335,0.9750300721087851,True,False,False,4.7809315611945795e-17,1.2037062152420224e-34,7.224940636580806e-18,-1.4727979116162331e-27,0.0
0.9333333333333333,0,0.0,2e-15,12,0.06666666666666665,0.0,0.030785819720649695,1.0,0.004766689056843437,6.056191284052024e-06,0.0,0.004475515908487774,5.338077901122198e-06,0.9696832378631479,0.969683424307961,True,False,False,5.464733399729121e-17,4.81482486096809e-35,1.0977737022968992e-17,-7.20735497895599e-44,0.0
0.9416666666666667,0,0.0,2e-15,12,0.058333333333333355,0.0,0.03809484827728731,1.0,0.003912984533931854,4.0502707072116606e-06,0.0,0.0036167709120218214,3.459720735638069e-06,0.9626216335574739,0.962621787851922,True,False,False,3.4581383460002957e-17,4.81482486096809e-35,4.4953758207825265e-17,-1.1605375945106056e-54,0.0
