k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
2.0,1,29.0,3e-13,12,-1.0,0.5075771768883085,0.10055940875693195,1.0,0.8245764933321765,0.08915149033415186,0.0035198420091621303,0.9413270533798679,0.10066933296221915,0.9043313856133912,0.9132964067711928,True,False,False,3.5296980398856626e-16,5.412454119235063e-18,2.041909218080336e-16,-4.837131722363359e-26,0.0
2.0033333333333334,1,29.0,3e-13,12,-1.0033333333333334,0.5075771768883085,0.09965580069284528,1.0,0.8413104412043542,0.09218568711083518,0.0036823718062498714,0.966703522505447,0.10524860107409799,0.9051489160539609,0.9143357545154113,True,False,False,6.352009278159814e-16,1.1108023311359253e-16,1.4275778593699617e-16,-6.222321854200132e-33,0.0
2.006666666666667,1,29.0,3e-13,12,-1.0066666666666668,0.5075771768883085,0.09876877020847927,1.0,0.8583522721569476,0.09531234852889013,0.0038516534711238383,0.9927611451202314,0.11002705431159632,0.9059521669367333,0.9153660503866138,True,False,False,6.485322952704835e-16,5.552205228654062e-16,5.50986833989304e-16,-3.007329056476043e-26,0.0
2.01,1,29.0,3e-13,12,-1.0099999999999998,0.5075771768883085,0.0978980773262506,1.0,0.8757066525595765,0.09853380111779969,0.004027923674571342,1.01952050452938,0.11501333588134177,0.9067413165437428,0.9163875862248225,True,False,False,9.317743982742947e-16,2.1867682617977642e-17,1.2903387034616284e-15,-1.5938845290849025e-23,0.0
2.013333333333333,1,29.0,3e-13,12,-1.0133333333333332,0.5075771768883085,0.09704348892869667,1.0,0.8933782688200657,0.10185240378909564,0.004211424644656104,1.0470029245791108,0.12021648105371027,0.9075165383530457,0.9174006509725139,True,False,False,3.154183564883819e-16,5.171957116912845e-18,2.044582053357276e-16,-1.6858861355298474e-26,0.0
2.0166666666666666,1,29.0,3e-13,12,-1.0166666666666666,0.5075771768883085,0.09620477869763587,1.0,0.9113718236140907,0.10527054645102316,0.0044024040946858325,1.0752305010460812,0.1256459364304069,0.9082780010372545,0.9184055306619544,False,False,False,4.842979200809775e-16,3.332268868547118e-16,1.419031560588469e-16,1.0637746128963209e-41,0.0
2.02,1,29.0,3e-13,12,-1.02,0.5075771768883085,0.09538172705657186,1.0,0.9296920318034931,0.10879064844627402,0.004601115129905307,1.104226134568173,0.13131158025606018,0.9090258684610878,0.9194025083974978,False,True,False,4.155734044834765e-16,1.11531823295814e-16,3.0867457095166844e-16,-2.925477849427796e-24,0.0
2.0233333333333334,1,29.0,3e-13,12,-1.0233333333333334,0.5075771768883085,0.09457412111654184,1.0,0.9483436160242361,0.11241515680035107,0.004807816131093411,1.1340135652029937,0.13722374383647307,0.9097602996776865,0.920391864332258,False,True,False,5.628484872574625e-16,2.221265969995078e-16,3.12466673737922e-16,-1.450720491529629e-29,0.0
2.026666666666667,1,29.0,3e-13,12,-1.0266666666666668,0.5075771768883085,0.09378175462559589,1.0,0.9673313019241317,0.11614654426747599,0.0050227706131338225,1.16461740870588,0.14339323413033297,0.9104814489234618,0.9213738756385652,False,True,False,9.606153907348173e-16,3.3306694655921525e-16,4.1010767463466076e-16,-2.363703822104619e-23,0.0
2.03,1,29.0,3e-13,12,-1.0299999999999998,0.5075771768883085,0.09300442792210067,1.0,0.9866598130293158,0.11998730716023205,0.005246247056517992,1.1960631946250284,0.14983135758564586,0.9111894656112353,0.9223488164715861,False,True,False,5.936020837895832e-16,9.651578015401229e-18,6.103643869986525e-16,-1.9804735554533292e-26,0.0
