k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
2.5100000000000002,-1,29.0,2e-15,12,-1.5100000000000002,-0.5075771768883085,4.1054978399162486e-05,1.0,5.294520606445066,16661.144592713226,70191.48427912944,3.929363550407578,16671.573862669316,0.999958945864345,1.6839818772235093,False,False,True,1.5169702610024874e-17,1.1102230246251565e-16,3.852165361187346e-19,-9.428209348991964e-40,0.0
2.52,-1,29.0,2e-15,12,-1.52,-0.5075771768883085,4.065009377614175e-05,1.0,4.810383368192899,11333.203839314398,49216.894241267815,3.891590210719029,11339.386571195388,0.9999593507324277,1.4606551495846878,False,False,True,1.6697718805879607e-16,0.0,3.1656262019302303e-19,-4.559495657901308e-32,0.0
2.5300000000000002,-1,29.0,2e-15,12,-1.5300000000000002,-0.5075771768883085,4.025142321985209e-05,1.0,4.4767356391701725,7756.259961016863,34726.68953465206,3.8547213153727515,7760.018560780428,0.9999597493868578,1.312160251680941,False,False,True,1.5189037715594203e-16,0.0,1.6330292339212209e-19,-5.4242395206453964e-46,0.0
2.54,-1,29.0,2e-15,12,-1.54,-0.5075771768883085,3.9858773078062995e-05,1.0,4.254328859774867,5492.338985287883,25356.445404135702,3.818725979978258,5494.743675025446,0.9999601420212723,1.2188780353036608,False,False,True,6.155684988463314e-17,1.2037062152420224e-35,3.0577904995060573e-19,-4.4429610050890305e-31,0.0
2.5500000000000003,-1,29.0,2e-15,12,-1.5500000000000003,-0.5075771768883085,3.947195237346353e-05,1.0,4.100247417949532,4038.1586127350593,19226.838369065932,3.783574674175923,4039.77282032568,0.9999605288266338,1.1593545332650037,False,False,True,1.1455037081186923e-16,0.0,9.41802065528062e-19,-1.5146109866692927e-35,0.0
2.56,-1,29.0,2e-15,12,-1.56,-0.5075771768883085,3.909080263757386e-05,1.0,3.9873419598000477,3071.34676381768,15084.224966217203,3.749239149636389,3072.473556459263,0.9999609099613979,1.120022320137346,False,False,True,7.4747317004996e-17,1.2037062152420224e-35,3.049958628061426e-19,-1.4397358183698795e-40,0.0
2.57,-1,29.0,2e-15,12,-1.5699999999999998,-0.5075771768883085,3.8715188747252356e-05,1.0,3.8999339917558076,2404.4932858748734,12183.33330210993,3.715692372540024,2405.30417135933,0.999961285560676,1.0930516969648227,False,False,True,1.4242843737935456e-16,0.0,3.921516235508631e-20,-5.788697032982769e-35,0.0
2.58,-1,29.0,2e-15,12,-1.58,-0.5075771768883085,3.83449898476771e-05,1.0,3.8289444216275217,1928.308666736956,0.0,3.682908460218246,1929.2926139628555,0.999961655745312,1.0739026319945284,False,False,False,5.55197041068849e-17,0.0,8.51727987309277e-20,-9.141493614451947e-35,0.0
2.59,-1,29.0,2e-15,12,-1.5899999999999999,-0.5075771768883085,3.798009402340302e-05,1.0,3.7689898720873067,1578.6314310393025,0.0,3.650862621663834,1579.402663838069,0.9999620206272113,1.0599185908063833,False,False,False,1.788613909078317e-17,0.0,5.470459307281541e-19,-6.567741513020009e-36,0.0
2.6,-1,29.0,2e-15,12,-1.6,-0.5075771768883085,3.762039537216335e-05,1.0,3.7167333956990762,1314.8784552565094,0.0,3.619531101640416,1315.4937137386858,0.999962380312266,1.0494286276653553,False,False,False,2.822099965247343e-17,0.0,5.649175594985941e-19,-2.953538086794549e-31,0.0
