series_id,time_kappa,sz_over_N,generated_N,paper_series_N,parameter_match
finite_N_12,5.8000000000000007,-0.037972605954211827,12,"40,80,160",reduced_scale
finite_N_12,5.9000000000000004,-0.046507050967514924,12,"40,80,160",reduced_scale
finite_N_12,6,-0.054351810403785582,12,"40,80,160",reduced_scale
finite_N_12,6.1000000000000005,-0.061444475802970293,12,"40,80,160",reduced_scale
finite_N_12,6.2000000000000002,-0.067736879075163292,12,"40,80,160",reduced_scale
finite_N_12,6.3000000000000007,-0.073194451704059235,12,"40,80,160",reduced_scale
finite_N_12,6.4000000000000004,-0.077795442047358637,12,"40,80,160",reduced_scale
finite_N_12,6.5,-0.081530039276126148,12,"40,80,160",reduced_scale
finite_N_12,6.6000000000000005,-0.084399445210931345,12,"40,80,160",reduced_scale
finite_N_12,6.7000000000000002,-0.086414927500566077,12,"40,80,160",reduced_scale
finite_N_12,6.8000000000000007,-0.087596879718079237,12,"40,80,160",reduced_scale
finite_N_12,6.9000000000000004,-0.087973906405065305,12,"40,80,160",reduced_scale
finite_N_12,7,-0.087581944187848412,12,"40,80,160",reduced_scale
finite_N_12,7.1000000000000005,-0.086463424056211824,12,"40,80,160",reduced_scale
finite_N_12,7.2000000000000002,-0.084666474907384659,12,"40,80,160",reduced_scale
finite_N_12,7.3000000000000007,-0.082244164621880764,12,"40,80,160",reduced_scale
finite_N_12,7.4000000000000004,-0.079253772298527911,12,"40,80,160",reduced_scale
finite_N_12,7.5,-0.075756083819263062,12,"40,80,160",reduced_scale
finite_N_12,7.6000000000000005,-0.07181470256963593,12,"40,80,160",reduced_scale
finite_N_12,7.7000000000000002,-0.067495367787450467,12,"40,80,160",reduced_scale
finite_N_12,7.8000000000000007,-0.062865274485683631,12,"40,80,160",reduced_scale
finite_N_12,7.9000000000000004,-0.057992391000197631,12,"40,80,160",reduced_scale
finite_N_12,8,-0.052944772730887636,12,"40,80,160",reduced_scale
finite_N_12,8.0999999999999996,-0.047789873353007467,12,"40,80,160",reduced_scale
finite_N_12,8.2000000000000011,-0.042593857456659688,12,"40,80,160",reduced_scale
finite_N_12,8.3000000000000007,-0.037420921029776386,12,"40,80,160",reduced_scale
finite_N_12,8.4000000000000004,-0.03233262826708521,12,"40,80,160",reduced_scale
finite_N_12,8.5,-0.027387274737238662,12,"40,80,160",reduced_scale
finite_N_12,8.5999999999999996,-0.02263928788913935,12,"40,80,160",reduced_scale
finite_N_12,8.7000000000000011,-0.018138676188618801,12,"40,80,160",reduced_scale
finite_N_12,8.8000000000000007,-0.013930537853863478,12,"40,80,160",reduced_scale
finite_N_12,8.9000000000000004,-0.01005463924726503,12,"40,80,160",reduced_scale
finite_N_12,9,-0.0065450715599642941,12,"40,80,160",reduced_scale
finite_N_12,9.0999999999999996,-0.0034299925945674762,12,"40,80,160",reduced_scale
finite_N_12,9.2000000000000011,-0.00073145832777855391,12,"40,80,160",reduced_scale
finite_N_12,9.3000000000000007,0.0015346533592553203,12,"40,80,160",reduced_scale
finite_N_12,9.4000000000000004,0.0033586267383930841,12,"40,80,160",reduced_scale
finite_N_12,9.5,0.0047368023158901847,12,"40,80,160",reduced_scale
finite_N_12,9.6000000000000014,0.0056713852941524256,12,"40,80,160",reduced_scale
finite_N_12,9.7000000000000011,0.0061701746506436462,12,"40,80,160",reduced_scale
finite_N_12,9.8000000000000007,0.0062462206520053102,12,"40,80,160",reduced_scale
finite_N_12,9.9000000000000004,0.0059174198654011433,12,"40,80,160",reduced_scale
finite_N_12,10,0.0052060576178580018,12,"40,80,160",reduced_scale
finite_N_12,10.100000000000001,0.0041383083885845251,12,"40,80,160",reduced_scale
finite_N_12,10.200000000000001,0.0027437048155726854,12,"40,80,160",reduced_scale
finite_N_12,10.300000000000001,0.0010545858858059809,12,"40,80,160",reduced_scale
finite_N_12,10.4,-0.00089446550266596148,12,"40,80,160",reduced_scale
finite_N_12,10.5,-0.0030671860231601422,12,"40,80,160",reduced_scale
finite_N_12,10.600000000000001,-0.005426187643206644,12,"40,80,160",reduced_scale
finite_N_12,10.700000000000001,-0.007933497689152821,12,"40,80,160",reduced_scale
finite_N_12,10.800000000000001,-0.010551076338313056,12,"40,80,160",reduced_scale
finite_N_12,10.9,-0.013241305645022974,12,"40,80,160",reduced_scale
finite_N_12,11,-0.015967445226226742,12,"40,80,160",reduced_scale
finite_N_12,11.100000000000001,-0.018694050719145438,12,"40,80,160",reduced_scale
finite_N_12,11.200000000000001,-0.02138735205393465,12,"40,80,160",reduced_scale
finite_N_12,11.300000000000001,-0.024015589440706312,12,"40,80,160",reduced_scale
finite_N_12,11.4,-0.026549305742084011,12,"40,80,160",reduced_scale
finite_N_12,11.5,-0.028961594584742522,12,"40,80,160",reduced_scale
finite_N_12,11.600000000000001,-0.031228304156420621,12,"40,80,160",reduced_scale
finite_N_12,11.700000000000001,-0.033328197143084839,12,"40,80,160",reduced_scale
finite_N_12,11.800000000000001,-0.035243067691747947,12,"40,80,160",reduced_scale
finite_N_12,11.9,-0.036957816647404551,12,"40,80,160",reduced_scale
finite_N_12,12,-0.038460486618173466,12,"40,80,160",reduced_scale
finite_N_12,12.100000000000001,-0.039742258681657532,12,"40,80,160",reduced_scale
finite_N_12,12.200000000000001,-0.040797412767738926,12,"40,80,160",reduced_scale
finite_N_12,12.300000000000001,-0.04162325394722359,12,"40,80,160",reduced_scale
finite_N_12,12.4,-0.042220007028961649,12,"40,80,160",reduced_scale
finite_N_12,12.5,-0.042590682025355743,12,"40,80,160",reduced_scale
finite_N_12,12.600000000000001,-0.042740913190564854,12,"40,80,160",reduced_scale
finite_N_12,12.700000000000001,-0.042678774468272979,12,"40,80,160",reduced_scale
finite_N_12,12.800000000000001,-0.042414574305929285,12,"40,80,160",reduced_scale
finite_N_12,12.9,-0.041960632897709106,12,"40,80,160",reduced_scale
finite_N_12,13,-0.041331045005844974,12,"40,80,160",reduced_scale
finite_N_12,13.100000000000001,-0.040541431575501864,12,"40,80,160",reduced_scale
finite_N_12,13.200000000000001,-0.039608683397831572,12,"40,80,160",reduced_scale
finite_N_12,13.300000000000001,-0.038550700085188398,12,"40,80,160",reduced_scale
finite_N_12,13.4,-0.037386127598176506,12,"40,80,160",reduced_scale
finite_N_12,13.5,-0.036134097503478527,12,"40,80,160",reduced_scale
finite_N_12,13.600000000000001,-0.034813971042562501,12,"40,80,160",reduced_scale
finite_N_12,13.700000000000001,-0.033445090953836749,12,"40,80,160",reduced_scale
finite_N_12,13.800000000000001,-0.032046543815311718,12,"40,80,160",reduced_scale
finite_N_12,13.9,-0.030636935463273035,12,"40,80,160",reduced_scale
finite_N_12,14,-0.029234181797966968,12,"40,80,160",reduced_scale
finite_N_12,14.100000000000001,-0.027855317013977265,12,"40,80,160",reduced_scale
finite_N_12,14.200000000000001,-0.026516320995814541,12,"40,80,160",reduced_scale
finite_N_12,14.300000000000001,-0.025231967303876033,12,"40,80,160",reduced_scale
finite_N_12,14.4,-0.024015692848418275,12,"40,80,160",reduced_scale
finite_N_12,14.5,-0.022879490015762841,12,"40,80,160",reduced_scale
finite_N_12,14.600000000000001,-0.021833821677848236,12,"40,80,160",reduced_scale
finite_N_12,14.700000000000001,-0.0208875591894374,12,"40,80,160",reduced_scale
finite_N_12,14.800000000000001,-0.020047943162375063,12,"40,80,160",reduced_scale
finite_N_12,14.9,-0.019320566508293894,12,"40,80,160",reduced_scale
finite_N_12,15,-0.018709378964460861,12,"40,80,160",reduced_scale
finite_N_12,15.100000000000001,-0.018216712065666149,12,"40,80,160",reduced_scale
finite_N_12,15.200000000000001,-0.017843323301034518,12,"40,80,160",reduced_scale
finite_N_12,15.300000000000001,-0.017588458000449114,12,"40,80,160",reduced_scale
finite_N_12,15.4,-0.01744992733221486,12,"40,80,160",reduced_scale
finite_N_12,15.5,-0.017424200662230483,12,"40,80,160",reduced_scale
finite_N_12,15.600000000000001,-0.017506510425199625,12,"40,80,160",reduced_scale
finite_N_12,15.700000000000001,-0.017690967589635748,12,"40,80,160",reduced_scale
finite_N_12,15.800000000000001,-0.017970685759440944,12,"40,80,160",reduced_scale
finite_N_12,15.9,-0.018337911944108078,12,"40,80,160",reduced_scale
finite_N_12,16,-0.018784162045232006,12,"40,80,160",reduced_scale
finite_N_12,16.100000000000001,-0.019300359146903034,12,"40,80,160",reduced_scale
finite_N_12,16.199999999999999,-0.019876972759436694,12,"40,80,160",reduced_scale
finite_N_12,16.300000000000001,-0.020504157247400259,12,"40,80,160",reduced_scale
finite_N_12,16.400000000000002,-0.021171887771647357,12,"40,80,160",reduced_scale
finite_N_12,16.5,-0.021870092188685509,12,"40,80,160",reduced_scale
finite_N_12,16.600000000000001,-0.022588777476846417,12,"40,80,160",reduced_scale
finite_N_12,16.699999999999999,-0.023318149395147664,12,"40,80,160",reduced_scale
finite_N_12,16.800000000000001,-0.024048724225258115,12,"40,80,160",reduced_scale
finite_N_12,16.900000000000002,-0.024771431597531656,12,"40,80,160",reduced_scale
finite_N_12,17,-0.025477707556689076,12,"40,80,160",reduced_scale
finite_N_12,17.100000000000001,-0.026159577179531629,12,"40,80,160",reduced_scale
finite_N_12,17.199999999999999,-0.026809726214295188,12,"40,80,160",reduced_scale
finite_N_12,17.300000000000001,-0.027421561367227478,12,"40,80,160",reduced_scale
finite_N_12,17.400000000000002,-0.027989259015111224,12,"40,80,160",reduced_scale
finite_N_12,17.5,-0.028507802271276434,12,"40,80,160",reduced_scale
finite_N_12,17.600000000000001,-0.028973006475753266,12,"40,80,160",reduced_scale
finite_N_12,17.699999999999999,-0.029381533316309539,12,"40,80,160",reduced_scale
finite_N_12,17.800000000000001,-0.029730893915002499,12,"40,80,160",reduced_scale
finite_N_12,17.900000000000002,-0.030019441333452569,12,"40,80,160",reduced_scale
finite_N_12,18,-0.030246353058353114,12,"40,80,160",reduced_scale
finite_N_12,18.100000000000001,-0.030411604125901309,12,"40,80,160",reduced_scale
finite_N_12,18.199999999999999,-0.030515931629166614,12,"40,80,160",reduced_scale
finite_N_12,18.300000000000001,-0.03056079142532268,12,"40,80,160",reduced_scale
finite_N_12,18.400000000000002,-0.030548307919738855,12,"40,80,160",reduced_scale
finite_N_12,18.5,-0.030481217850896625,12,"40,80,160",reduced_scale
finite_N_12,18.600000000000001,-0.03036280903385918,12,"40,80,160",reduced_scale
finite_N_12,18.699999999999999,-0.030196855040646505,12,"40,80,160",reduced_scale
finite_N_12,18.800000000000001,-0.029987546803578125,12,"40,80,160",reduced_scale
finite_N_12,18.900000000000002,-0.029739422122823881,12,"40,80,160",reduced_scale
finite_N_12,19,-0.029457294042588063,12,"40,80,160",reduced_scale
finite_N_12,19.100000000000001,-0.029146179032218156,12,"40,80,160",reduced_scale
finite_N_12,19.200000000000003,-0.028811225869882395,12,"40,80,160",reduced_scale
finite_N_12,19.300000000000001,-0.028457646078212689,12,"40,80,160",reduced_scale
finite_N_12,19.400000000000002,-0.028090646704482757,12,"40,80,160",reduced_scale
finite_N_12,19.5,-0.027715366173565011,12,"40,80,160",reduced_scale
finite_N_12,19.600000000000001,-0.027336813871241789,12,"40,80,160",reduced_scale
finite_N_12,19.700000000000003,-0.026959814039615809,12,"40,80,160",reduced_scale
finite_N_12,19.800000000000001,-0.026588954486583511,12,"40,80,160",reduced_scale
finite_N_12,19.900000000000002,-0.026228540528804866,12,"40,80,160",reduced_scale
finite_N_12,20,-0.025882554503511842,12,"40,80,160",reduced_scale
finite_N_12,20.100000000000001,-0.025554621100002967,12,"40,80,160",reduced_scale
finite_N_12,20.200000000000003,-0.025247978677869959,12,"40,80,160",reduced_scale
finite_N_12,20.300000000000001,-0.024965456656940267,12,"40,80,160",reduced_scale
finite_N_12,20.400000000000002,-0.024709458984557942,12,"40,80,160",reduced_scale
finite_N_12,20.5,-0.024481953610050913,12,"40,80,160",reduced_scale
finite_N_12,20.600000000000001,-0.02428446782482967,12,"40,80,160",reduced_scale
finite_N_12,20.700000000000003,-0.024118089260230371,12,"40,80,160",reduced_scale
finite_N_12,20.800000000000001,-0.023983472274541701,12,"40,80,160",reduced_scale
finite_N_12,20.900000000000002,-0.023880849406131954,12,"40,80,160",reduced_scale
finite_N_12,21,-0.023810047521607133,12,"40,80,160",reduced_scale
finite_N_12,21.100000000000001,-0.023770508246765697,12,"40,80,160",reduced_scale
finite_N_12,21.200000000000003,-0.023761312233959182,12,"40,80,160",reduced_scale
finite_N_12,21.300000000000001,-0.023781206792403958,12,"40,80,160",reduced_scale
finite_N_12,21.400000000000002,-0.023828636388020838,12,"40,80,160",reduced_scale
finite_N_12,21.5,-0.023901775506412398,12,"40,80,160",reduced_scale
finite_N_12,21.600000000000001,-0.023998563366452466,12,"40,80,160",reduced_scale
finite_N_12,21.700000000000003,-0.024116739972416635,12,"40,80,160",reduced_scale
finite_N_12,21.800000000000001,-0.024253882999310274,12,"40,80,160",reduced_scale
finite_N_12,21.900000000000002,-0.024407445018681626,12,"40,80,160",reduced_scale
finite_N_12,22,-0.024574790590312968,12,"40,80,160",reduced_scale
finite_N_12,22.100000000000001,-0.024753232768295635,12,"40,80,160",reduced_scale
finite_N_12,22.200000000000003,-0.024940068597597887,12,"40,80,160",reduced_scale
finite_N_12,22.300000000000001,-0.025132613208796287,12,"40,80,160",reduced_scale
finite_N_12,22.400000000000002,-0.025328232153590591,12,"40,80,160",reduced_scale
finite_N_12,22.5,-0.025524371661487244,12,"40,80,160",reduced_scale
finite_N_12,22.600000000000001,-0.025718586538026823,12,"40,80,160",reduced_scale
finite_N_12,22.700000000000003,-0.025908565466560122,12,"40,80,160",reduced_scale
finite_N_12,22.800000000000001,-0.026092153518266492,12,"40,80,160",reduced_scale
finite_N_12,22.900000000000002,-0.026267371718284804,12,"40,80,160",reduced_scale
finite_N_12,23,-0.026432433558945489,12,"40,80,160",reduced_scale
finite_N_12,23.100000000000001,-0.026585758393622917,12,"40,80,160",reduced_scale
finite_N_12,23.200000000000003,-0.026725981686177985,12,"40,80,160",reduced_scale
finite_N_12,23.300000000000001,-0.026851962130867702,12,"40,80,160",reduced_scale
finite_N_12,23.400000000000002,-0.026962785695542456,12,"40,80,160",reduced_scale
finite_N_12,23.5,-0.027057766676547801,12,"40,80,160",reduced_scale
finite_N_12,23.600000000000001,-0.027136445886666343,12,"40,80,160",reduced_scale
finite_N_12,23.700000000000003,-0.027198586127384239,12,"40,80,160",reduced_scale
finite_N_12,23.800000000000001,-0.027244165123512132,12,"40,80,160",reduced_scale
finite_N_12,23.900000000000002,-0.027273366121538162,12,"40,80,160",reduced_scale
finite_N_12,24,-0.027286566372908643,12,"40,80,160",reduced_scale
finite_N_12,24.100000000000001,-0.027284323739627515,12,"40,80,160",reduced_scale
finite_N_12,24.200000000000003,-0.027267361672100737,12,"40,80,160",reduced_scale
finite_N_12,24.300000000000001,-0.027236552818034752,12,"40,80,160",reduced_scale
finite_N_12,24.400000000000002,-0.027192901526481305,12,"40,80,160",reduced_scale
finite_N_12,24.5,-0.027137525512898737,12,"40,80,160",reduced_scale
finite_N_12,24.600000000000001,-0.02707163694951091,12,"40,80,160",reduced_scale
finite_N_12,24.700000000000003,-0.026996523240454557,12,"40,80,160",reduced_scale
finite_N_12,24.800000000000001,-0.026913527733421459,12,"40,80,160",reduced_scale
finite_N_12,24.900000000000002,-0.02682403060895476,12,"40,80,160",reduced_scale
finite_N_12,25,-0.026729430175499159,12,"40,80,160",reduced_scale
finite_N_12,25.100000000000001,-0.026631124783016689,12,"40,80,160",reduced_scale
finite_N_12,25.200000000000003,-0.026530495550742845,12,"40,80,160",reduced_scale
finite_N_12,25.300000000000001,-0.026428890085784289,12,"40,80,160",reduced_scale
finite_N_12,25.400000000000002,-0.02632760734904821,12,"40,80,160",reduced_scale
finite_N_12,25.5,-0.026227883803761291,12,"40,80,160",reduced_scale
finite_N_12,25.600000000000001,-0.026130880959889816,12,"40,80,160",reduced_scale
finite_N_12,25.700000000000003,-0.026037674405416062,12,"40,80,160",reduced_scale
finite_N_12,25.800000000000001,-0.025949244392955456,12,"40,80,160",reduced_scale
finite_N_12,25.900000000000002,-0.02586646802789579,12,"40,80,160",reduced_scale
finite_N_12,26,-0.025790113082375148,12,"40,80,160",reduced_scale
finite_N_12,26.100000000000001,-0.025720833438234666,12,"40,80,160",reduced_scale
finite_N_12,26.200000000000003,-0.025659166141822926,12,"40,80,160",reduced_scale
finite_N_12,26.300000000000001,-0.025605530034392077,12,"40,80,160",reduced_scale
finite_N_12,26.400000000000002,-0.025560225904003923,12,"40,80,160",reduced_scale
finite_N_12,26.5,-0.025523438088511683,12,"40,80,160",reduced_scale
finite_N_12,26.600000000000001,-0.025495237444441394,12,"40,80,160",reduced_scale
finite_N_12,26.700000000000003,-0.025475585583567977,12,"40,80,160",reduced_scale
finite_N_12,26.800000000000001,-0.025464340267756184,12,"40,80,160",reduced_scale
finite_N_12,26.900000000000002,-0.025461261843265137,12,"40,80,160",reduced_scale
finite_N_12,27,-0.025466020588235258,12,"40,80,160",reduced_scale
finite_N_12,27.100000000000001,-0.025478204841490892,12,"40,80,160",reduced_scale
finite_N_12,27.200000000000003,-0.025497329777086141,12,"40,80,160",reduced_scale
finite_N_12,27.300000000000001,-0.025522846687156098,12,"40,80,160",reduced_scale
finite_N_12,27.400000000000002,-0.02555415263555047,12,"40,80,160",reduced_scale
finite_N_12,27.5,-0.025590600346342623,12,"40,80,160",reduced_scale
finite_N_12,27.600000000000001,-0.025631508194527836,12,"40,80,160",reduced_scale
finite_N_12,27.700000000000003,-0.025676170170938335,12,"40,80,160",reduced_scale
finite_N_12,27.800000000000001,-0.025723865699483834,12,"40,80,160",reduced_scale
finite_N_12,27.900000000000002,-0.025773869192137869,12,"40,80,160",reduced_scale
finite_N_12,28,-0.025825459235487295,12,"40,80,160",reduced_scale
finite_N_12,28.100000000000001,-0.025877927311994287,12,"40,80,160",reduced_scale
finite_N_12,28.200000000000003,-0.025930585969223444,12,"40,80,160",reduced_scale
finite_N_12,28.300000000000001,-0.025982776361011328,12,"40,80,160",reduced_scale
finite_N_12,28.400000000000002,-0.026033875095733166,12,"40,80,160",reduced_scale
finite_N_12,28.5,-0.026083300338297047,12,"40,80,160",reduced_scale
finite_N_12,28.600000000000001,-0.026130517124115991,12,"40,80,160",reduced_scale
finite_N_12,28.700000000000003,-0.026175041854918184,12,"40,80,160",reduced_scale
finite_N_12,28.800000000000001,-0.026216445957717421,12,"40,80,160",reduced_scale
finite_N_12,28.900000000000002,-0.026254358699441746,12,"40,80,160",reduced_scale
finite_N_12,29,-0.026288469160482775,12,"40,80,160",reduced_scale
finite_N_12,29.100000000000001,-0.026318527380670809,12,"40,80,160",reduced_scale
finite_N_12,29.200000000000003,-0.026344344700790362,12,"40,80,160",reduced_scale
finite_N_12,29.300000000000001,-0.026365793331649314,12,"40,80,160",reduced_scale
finite_N_12,29.400000000000002,-0.026382805190809915,12,"40,80,160",reduced_scale
finite_N_12,29.5,-0.026395370054331225,12,"40,80,160",reduced_scale
finite_N_12,29.600000000000001,-0.026403533077198327,12,"40,80,160",reduced_scale
finite_N_12,29.700000000000003,-0.026407391741495562,12,"40,80,160",reduced_scale
finite_N_12,29.800000000000001,-0.026407092295787315,12,"40,80,160",reduced_scale
finite_N_12,29.900000000000002,-0.026402825752596559,12,"40,80,160",reduced_scale
finite_N_12,30,-0.026394823513316883,12,"40,80,160",reduced_scale
finite_N_12,30.100000000000001,-0.026383352691371108,12,"40,80,160",reduced_scale
finite_N_12,30.200000000000003,-0.026368711204968198,12,"40,80,160",reduced_scale
finite_N_12,30.300000000000001,-0.02635122271044113,12,"40,80,160",reduced_scale
finite_N_12,30.400000000000002,-0.026331231445920745,12,"40,80,160",reduced_scale
finite_N_12,30.5,-0.026309097053065025,12,"40,80,160",reduced_scale
finite_N_12,30.600000000000001,-0.026285189441785206,12,"40,80,160",reduced_scale
finite_N_12,30.700000000000003,-0.026259883759452651,12,"40,80,160",reduced_scale
finite_N_12,30.800000000000001,-0.026233555522011356,12,"40,80,160",reduced_scale
finite_N_12,30.900000000000002,-0.026206575959834295,12,"40,80,160",reduced_scale
finite_N_12,31,-0.026179307626129984,12,"40,80,160",reduced_scale
finite_N_12,31.100000000000001,-0.026152100310308884,12,"40,80,160",reduced_scale
finite_N_12,31.200000000000003,-0.026125287293044367,12,"40,80,160",reduced_scale
finite_N_12,31.300000000000001,-0.026099181973885988,12,"40,80,160",reduced_scale
finite_N_12,31.400000000000002,-0.026074074896294392,12,"40,80,160",reduced_scale
finite_N_12,31.5,-0.026050231188936995,12,"40,80,160",reduced_scale
finite_N_12,31.600000000000001,-0.026027888436095752,12,"40,80,160",reduced_scale
finite_N_12,31.700000000000003,-0.026007254984158245,12,"40,80,160",reduced_scale
finite_N_12,31.800000000000001,-0.025988508685466469,12,"40,80,160",reduced_scale
finite_N_12,31.900000000000002,-0.025971796075336489,12,"40,80,160",reduced_scale
finite_N_12,32,-0.025957231972902561,12,"40,80,160",reduced_scale
finite_N_12,32.100000000000001,-0.025944899491626965,12,"40,80,160",reduced_scale
finite_N_12,32.200000000000003,-0.025934850440892863,12,"40,80,160",reduced_scale
finite_N_12,32.300000000000004,-0.025927106096107849,12,"40,80,160",reduced_scale
finite_N_12,32.399999999999999,-0.025921658311209086,12,"40,80,160",reduced_scale
finite_N_12,32.5,-0.025918470944410188,12,"40,80,160",reduced_scale
finite_N_12,32.600000000000001,-0.025917481565472928,12,"40,80,160",reduced_scale
finite_N_12,32.700000000000003,-0.0259186034107413,12,"40,80,160",reduced_scale
finite_N_12,32.800000000000004,-0.025921727550633534,12,"40,80,160",reduced_scale
finite_N_12,32.899999999999999,-0.025926725233256176,12,"40,80,160",reduced_scale
finite_N_12,33,-0.025933450367264368,12,"40,80,160",reduced_scale
finite_N_12,33.100000000000001,-0.02594174210703452,12,"40,80,160",reduced_scale
finite_N_12,33.200000000000003,-0.02595142750361458,12,"40,80,160",reduced_scale
finite_N_12,33.300000000000004,-0.025962324185751701,12,"40,80,160",reduced_scale
finite_N_12,33.399999999999999,-0.025974243036531328,12,"40,80,160",reduced_scale
finite_N_12,33.5,-0.025986990832770594,12,"40,80,160",reduced_scale
finite_N_12,33.600000000000001,-0.026000372816246894,12,"40,80,160",reduced_scale
finite_N_12,33.700000000000003,-0.026014195168077486,12,"40,80,160",reduced_scale
finite_N_12,33.800000000000004,-0.026028267360054425,12,"40,80,160",reduced_scale
finite_N_12,33.899999999999999,-0.02604240435943754,12,"40,80,160",reduced_scale
finite_N_12,34,-0.026056428666576995,12,"40,80,160",reduced_scale
finite_N_12,34.100000000000001,-0.026070172167730148,12,"40,80,160",reduced_scale
finite_N_12,34.200000000000003,-0.026083477788514015,12,"40,80,160",reduced_scale
finite_N_12,34.300000000000004,-0.02609620093655304,12,"40,80,160",reduced_scale
finite_N_12,34.399999999999999,-0.026108210724999831,12,"40,80,160",reduced_scale
finite_N_12,34.5,-0.026119390971687594,12,"40,80,160",reduced_scale
finite_N_12,34.600000000000001,-0.026129640971680856,12,"40,80,160",reduced_scale
finite_N_12,34.700000000000003,-0.026138876043888992,12,"40,80,160",reduced_scale
finite_N_12,34.800000000000004,-0.026147027855168186,12,"40,80,160",reduced_scale
finite_N_12,34.899999999999999,-0.026154044527931287,12,"40,80,160",reduced_scale
finite_N_12,35,-0.02615989053968661,12,"40,80,160",reduced_scale
finite_N_12,35.100000000000001,-0.026164546425118399,12,"40,80,160",reduced_scale
finite_N_12,35.200000000000003,-0.02616800829328168,12,"40,80,160",reduced_scale
finite_N_12,35.300000000000004,-0.026170287174200325,12,"40,80,160",reduced_scale
finite_N_12,35.399999999999999,-0.026171408210622749,12,"40,80,160",reduced_scale
finite_N_12,35.5,-0.02617140971188989,12,"40,80,160",reduced_scale
finite_N_12,35.600000000000001,-0.02617034208781099,12,"40,80,160",reduced_scale
finite_N_12,35.700000000000003,-0.026168266681117953,12,"40,80,160",reduced_scale
finite_N_12,35.800000000000004,-0.02616525451748522,12,"40,80,160",reduced_scale
finite_N_12,35.899999999999999,-0.026161384992265373,12,"40,80,160",reduced_scale
finite_N_12,36,-0.026156744513008829,12,"40,80,160",reduced_scale
finite_N_12,36.100000000000001,-0.026151425116524313,12,"40,80,160",reduced_scale
finite_N_12,36.200000000000003,-0.026145523078705657,12,"40,80,160",reduced_scale
finite_N_12,36.300000000000004,-0.026139137534618995,12,"40,80,160",reduced_scale
finite_N_12,36.399999999999999,-0.0261323691254302,12,"40,80,160",reduced_scale
finite_N_12,36.5,-0.026125318687673853,12,"40,80,160",reduced_scale
finite_N_12,36.600000000000001,-0.02611808599914367,12,"40,80,160",reduced_scale
finite_N_12,36.700000000000003,-0.026110768594342873,12,"40,80,160",reduced_scale
finite_N_12,36.800000000000004,-0.026103460660989886,12,"40,80,160",reduced_scale
finite_N_12,36.899999999999999,-0.026096252027557203,12,"40,80,160",reduced_scale
finite_N_12,37,-0.026089227250246299,12,"40,80,160",reduced_scale
finite_N_12,37.100000000000001,-0.026082464806196859,12,"40,80,160",reduced_scale
finite_N_12,37.200000000000003,-0.026076036398108089,12,"40,80,160",reduced_scale
finite_N_12,37.300000000000004,-0.026070006373842863,12,"40,80,160",reduced_scale
finite_N_12,37.399999999999999,-0.026064431263003365,12,"40,80,160",reduced_scale
finite_N_12,37.5,-0.026059359430933137,12,"40,80,160",reduced_scale
finite_N_12,37.600000000000001,-0.026054830849129806,12,"40,80,160",reduced_scale
finite_N_12,37.700000000000003,-0.026050876979660676,12,"40,80,160",reduced_scale
finite_N_12,37.800000000000004,-0.026047520769874054,12,"40,80,160",reduced_scale
finite_N_12,37.899999999999999,-0.026044776752504384,12,"40,80,160",reduced_scale
finite_N_12,38,-0.026042651245187037,12,"40,80,160",reduced_scale
finite_N_12,38.100000000000001,-0.026041142642442543,12,"40,80,160",reduced_scale
finite_N_12,38.200000000000003,-0.026040241792358865,12,"40,80,160",reduced_scale
finite_N_12,38.300000000000004,-0.02603993244950548,12,"40,80,160",reduced_scale
finite_N_12,38.400000000000006,-0.02604019179505172,12,"40,80,160",reduced_scale
finite_N_12,38.5,-0.026040991014640042,12,"40,80,160",reduced_scale
finite_N_12,38.600000000000001,-0.026042295924275666,12,"40,80,160",reduced_scale
finite_N_12,38.700000000000003,-0.02604406763434064,12,"40,80,160",reduced_scale
finite_N_12,38.800000000000004,-0.02604626324181487,12,"40,80,160",reduced_scale
finite_N_12,38.900000000000006,-0.026048836540884312,12,"40,80,160",reduced_scale
finite_N_12,39,-0.026051738742333203,12,"40,80,160",reduced_scale
finite_N_12,39.100000000000001,-0.026054919192439577,12,"40,80,160",reduced_scale
finite_N_12,39.200000000000003,-0.02605832608251819,12,"40,80,160",reduced_scale
finite_N_12,39.300000000000004,-0.026061907140770182,12,"40,80,160",reduced_scale
finite_N_12,39.400000000000006,-0.026065610298690922,12,"40,80,160",reduced_scale
finite_N_12,39.5,-0.026069384324953093,12,"40,80,160",reduced_scale
finite_N_12,39.600000000000001,-0.026073179420400633,12,"40,80,160",reduced_scale
finite_N_12,39.700000000000003,-0.026076947768557592,12,"40,80,160",reduced_scale
finite_N_12,39.800000000000004,-0.026080644036856188,12,"40,80,160",reduced_scale
finite_N_12,39.900000000000006,-0.026084225824614615,12,"40,80,160",reduced_scale
finite_N_12,40,-0.026087654054629119,12,"40,80,160",reduced_scale
finite_N_12,40.100000000000001,-0.026090893306084911,12,"40,80,160",reduced_scale
finite_N_12,40.200000000000003,-0.026093912087317043,12,"40,80,160",reduced_scale
finite_N_12,40.300000000000004,-0.026096683047762064,12,"40,80,160",reduced_scale
finite_N_12,40.400000000000006,-0.026099183129221104,12,"40,80,160",reduced_scale
finite_N_12,40.5,-0.026101393657300475,12,"40,80,160",reduced_scale
finite_N_12,40.600000000000001,-0.026103300374594601,12,"40,80,160",reduced_scale
