panel_id,trajectory_id,time,Q,P_over_pi,omega_0,kappa,omega_x,omega_z,parameter_match
S5a,0,0,-0.81999999999999995,-0.20000000000000001,1.0,0.5,0.0,0.0,paper_subset
S5a,0,0.125,-0.89600655660322848,-0.1883965116872193,1.0,0.5,0.0,0.0,paper_subset
S5a,0,0.25,-0.94807783037440085,-0.167134726981084,1.0,0.5,0.0,0.0,paper_subset
S5a,0,0.375,-0.97849555294175083,-0.12158547156363392,1.0,0.5,0.0,0.0,paper_subset
S5a,0,0.5,-0.99003584387144195,-0.016610118126404984,1.0,0.5,0.0,0.0,paper_subset
S5a,0,0.625,-0.98560179957124228,0.10795552875560908,1.0,0.5,0.0,0.0,paper_subset
S5a,0,0.75,-0.96797544762685539,0.16788841146206959,1.0,0.5,0.0,0.0,paper_subset
S5a,0,0.875,-0.93967387779617473,0.19460225604536222,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1,-0.90288381055012246,0.20876189088527217,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1.125,-0.85944866658946006,0.21731895231325507,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1.25,-0.81088693004407397,0.22296326448479825,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1.375,-0.75842649955544683,0.22691653879709167,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1.5,-0.70304500572769912,0.22980558568639814,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1.625,-0.64551013685401948,0.2319825556201936,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1.75,-0.58641679816474834,0.23365939162477625,1.0,0.5,0.0,0.0,paper_subset
S5a,0,1.875,-0.52621972558226959,0.23497061385181497,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2,-0.46526122981676543,0.23600520460702762,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2.125,-0.40379432074875599,0.23682392540479169,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2.25,-0.3420017390719593,0.23746924586160698,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2.375,-0.28001151667854329,0.23797129022372657,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2.5,-0.21790968697132265,0.238351521280838,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2.625,-0.15575072785183464,0.23862507678548942,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2.75,-0.09356625371905361,0.23880226454232636,1.0,0.5,0.0,0.0,paper_subset
S5a,0,2.875,-0.031372417335383485,0.23888950495576819,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3,0.030823573115974751,0.23888988596083469,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3.125,0.093017451427527584,0.2388034209036195,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3.25,0.15520206123638261,0.23862704975619317,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3.375,0.21736135570658918,0.23835438342110701,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3.5,0.27946388821890883,0.23797515189299198,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3.625,0.34145541842789073,0.23747426567779428,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3.75,0.40325023375945029,0.23683032635048051,1.0,0.5,0.0,0.0,paper_subset
S5a,0,3.875,0.46472072548239562,0.23601329981801564,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4,0.52568469712643773,0.23498084701488064,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4.125,0.58588983923631255,0.23367240380522655,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4.25,0.64499472240737654,0.23199929798403171,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4.375,0.70254571764096196,0.22982752129919645,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4.5,0.75794928969302511,0.22694602407583334,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4.625,0.81043943572947008,0.2230043264455932,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4.75,0.85904054788054296,0.21737902271326803,1.0,0.5,0.0,0.0,paper_subset
S5a,0,4.875,0.9025271168420882,0.20885615759778395,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5,0.93938338725162507,0.19476629826984007,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5.125,0.9677689184156234,0.16822117858282928,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5.25,0.98550002759062882,0.1087493078946055,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5.375,0.99006233990545567,-0.015381217936904331,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5.5,0.97867567586203252,-0.12098168712076675,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5.625,0.9484371098732618,-0.16687352845879697,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5.75,0.89656793582031136,-0.1882624411796778,1.0,0.5,0.0,0.0,paper_subset
S5a,0,5.875,0.8207801442326812,-0.199922106516461,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6,0.71975034402508697,-0.20694251440568417,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6.125,0.59364413986160647,-0.21138611067702717,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6.25,0.44457698205175328,-0.21421131407580787,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6.375,0.27685506421930661,-0.2159017006413376,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6.5,0.096846430055422372,-0.21670348947506529,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6.625,-0.087586050694251807,-0.21672277134124465,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6.75,-0.26801483370064277,-0.21596201507409285,1.0,0.5,0.0,0.0,paper_subset
S5a,0,6.875,-0.43652402132777823,-0.21432087674048333,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7,-0.5866530361763348,-0.21156183051676716,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7.125,-0.71398507610857154,-0.20721720838143839,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7.25,-0.81629747902321159,-0.20036244214027216,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7.375,-0.89333622959839465,-0.18901887812510168,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7.5,-0.94636223185288859,-0.16834255520458882,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7.625,-0.9776269952207941,-0.12436661521677679,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7.75,-0.98989423555196288,-0.022362082319955484,1.0,0.5,0.0,0.0,paper_subset
S5a,0,7.875,-0.98606751365955736,0.10413311045438148,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8,-0.96893739442460858,0.16628828298606821,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8.125,-0.94103373963976611,0.19381704969336813,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8.25,-0.9045575467396072,0.20831211448792281,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8.375,-0.86136630066428266,0.21703294921092522,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8.5,-0.81299138300634888,0.2227680519018124,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8.625,-0.76067198713914486,0.22677651009194422,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8.75,-0.70539533293764312,0.22970149065573123,1.0,0.5,0.0,0.0,paper_subset
S5a,0,8.875,-0.64793706878335133,0.23190314848672303,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9,-0.58889860088008084,0.23359769952676288,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9.125,-0.5287399072565484,0.23492210812806322,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9.25,-0.46780748181903381,0.23596683602514071,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9.375,-0.40635764197970015,0.236793583991393,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9.5,-0.34457571883575927,0.23744544357620218,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9.625,-0.28259174766575845,0.23795296707862057,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9.75,-0.22049328626893649,0.23833792368768808,1.0,0.5,0.0,0.0,paper_subset
S5a,0,9.875,-0.15833594091555225,0.23861567972156805,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10,-0.096152121957579634,0.23879672195463755,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10.125,-0.033958490169482672,0.23888761901963709,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10.25,0.028237496283617269,0.23889159041262253,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10.375,0.090431565080612397,0.23880877557412011,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10.5,0.15261679724730576,0.23863624553966459,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10.625,0.21477764112307676,0.23836775839687235,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10.75,0.27688342972386198,0.23799322103649465,1.0,0.5,0.0,0.0,paper_subset
S5a,0,10.875,0.33888103290948646,0.23749776940721901,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11,0.40068624034617417,0.23686030670916972,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11.125,0.46217342159280284,0.23605121950506841,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11.25,0.52316293833931382,0.2350287784381809,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11.375,0.58340574708379656,0.23373333828032333,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11.5,0.64256455284487946,0.23207767123998474,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11.625,0.70019091268785116,0.22993014929379521,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11.75,0.75569772533049662,0.22708387073424458,1.0,0.5,0.0,0.0,paper_subset
S5a,0,11.875,0.80832686587682978,0.22319609585612016,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12,0.85711223200960518,0.21765915847658757,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12.125,0.90083952649710108,0.20929484162810758,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12.25,0.93800581425018692,0.19552730049143133,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12.375,0.96678467955723413,0.16975797021004166,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12.5,0.98500673579798015,0.11240857226514325,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12.625,0.99017052000910211,-0.0095589150806644155,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12.75,0.97950468262722545,-0.11807111193637108,1.0,0.5,0.0,0.0,paper_subset
S5a,0,12.875,0.95010725762663406,-0.1656191893580849,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13,0.89918795006496566,-0.18762113282682541,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13.125,0.82442949430985246,-0.1995504110202212,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13.25,0.72445799745171569,-0.20671114639863405,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13.375,0.5993670371081965,-0.21123813212863765,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13.5,0.45118409426879286,-0.21411879997281422,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13.625,0.28412389599515464,-0.215850268483533,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13.75,0.10447704769393296,-0.21668610302755326,1.0,0.5,0.0,0.0,paper_subset
S5a,0,13.875,-0.079939139348798066,-0.21673720114550846,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14,-0.26069922660330691,-0.21601010627176231,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14.125,-0.42984541105598428,-0.21440915232661223,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14.25,-0.58084192273574797,-0.2117038170481465,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14.375,-0.70918098889994985,-0.20743915120812406,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14.5,-0.81255104396676248,-0.20071747107614374,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14.625,-0.8906242465869878,-0.18962618150087254,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14.75,-0.94460894045027843,-0.16951372719094246,1.0,0.5,0.0,0.0,paper_subset
S5a,0,14.875,-0.97672557478541722,-0.12704548122998882,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15,-0.98972482164872255,-0.028040433374648191,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15.125,-0.98651026617984683,0.10017299990851235,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15.25,-0.96988076393271427,0.16463333146065962,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15.375,-0.94237883083486773,0.19301106064931861,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15.5,-0.90621972043075316,0.20785288667160357,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15.625,-0.86327501510998461,0.21674197498701364,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15.75,-0.81508905253330155,0.22256993393396454,1.0,0.5,0.0,0.0,paper_subset
S5a,0,15.875,-0.76291239239091335,0.22663464580507311,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16,-0.70774191323976354,0.22959616456617976,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16.125,-0.65036128893526657,0.23182287549944861,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16.25,-0.59137848305549157,0.23353537393547458,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16.375,-0.53125876392660065,0.23487312287527676,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16.5,-0.47035284918221842,0.23592809319062683,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16.625,-0.40892039711908706,0.23676294201123507,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16.75,-0.34714935513769607,0.23742139297354684,1.0,0.5,0.0,0.0,paper_subset
S5a,0,16.875,-0.28517178500956941,0.23793443293107702,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17,-0.22307678685506122,0.23832414145435679,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17.125,-0.16092111048153623,0.238606116051468,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17.25,-0.098737974445182092,0.23879102398137259,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17.375,-0.036544559267159993,0.23888558321954378,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17.5,0.025651416680962963,0.23889314524936317,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17.625,0.087845665054779448,0.23881397565150819,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17.75,0.15003149380042635,0.23864527602686539,1.0,0.5,0.0,0.0,paper_subset
S5a,0,17.875,0.21219383450888621,0.23838095065375833,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18,0.27430278834614574,0.23801108194387724,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18.125,0.33630632038183533,0.23752102879824694,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18.25,0.39812170584124201,0.23688999215262824,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18.375,0.45962526825632638,0.23608877288179414,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18.5,0.52063990028628593,0.23507624160657728,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18.625,0.58091979548369466,0.2337936560466212,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18.75,0.64013175479841689,0.23215520452941424,1.0,0.5,0.0,0.0,paper_subset
S5a,0,18.875,0.69783246978972435,0.23003158771557078,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19,0.75344121388435337,0.2272199519401884,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19.125,0.80620768586052516,0.22338508814495403,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19.25,0.85517521447894151,0.21793458104822511,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19.375,0.89914063960190671,0.20972466449418581,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19.5,0.93661379031130032,0.19626911416702889,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19.625,0.96578223653948192,0.17124495967313993,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19.75,0.98449091264375044,0.11593681355889278,1.0,0.5,0.0,0.0,paper_subset
S5a,0,19.875,0.99025135189908786,-0.0036952476782522907,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20,0.98030128305697672,-0.11504924146639112,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20.125,0.95174014732638501,-0.16432467830427433,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20.25,0.90176661328022989,-0.18696360938289863,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20.375,0.82803504437583375,-0.19917085407577839,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20.5,0.7291219403875997,-0.2064753699708087,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20.625,0.60504968297498041,-0.21108737175534367,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20.75,0.45775826344204862,-0.21402433170797525,1.0,0.5,0.0,0.0,paper_subset
S5a,0,20.875,0.29137073838496547,-0.21579730734916824,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21,0.11209932860248506,-0.21666737425724994,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21.125,-0.072285837272332662,-0.21675029970691204,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21.25,-0.25336332889874985,-0.21605670507894909,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21.375,-0.42313512535732983,-0.21449554877658925,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21.5,-0.57499131620033916,-0.21184316584010199,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21.625,-0.70433344455999447,-0.20765697513136136,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21.75,-0.80876065320020507,-0.20106527805923141,1.0,0.5,0.0,0.0,paper_subset
S5a,0,21.875,-0.88787047340146663,-0.19021890815511397,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22,-0.94281776738217071,-0.17064971120630329,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22.125,-0.9757910843447033,-0.12962607633938406,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22.25,-0.98952739302176684,-0.033632253357808874,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22.375,-0.98692986525779336,0.096072906929802013,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22.5,-0.97080538406110017,0.16292110847141109,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22.625,-0.94370900479061581,0.19218351396066446,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22.75,-0.90787021002352375,0.20738392424803961,1.0,0.5,0.0,0.0,paper_subset
S5a,0,22.875,-0.86517471015998237,0.21644590680995207,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23,-0.81717985901945189,0.22236885003603116,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23.125,-0.76514765202122892,0.22649091296034127,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23.25,-0.71008469751032655,0.22948958806867104,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23.375,-0.65278275922023732,0.23174172460482714,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23.5,-0.59385641576535309,0.23347240701585528,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23.625,-0.53377627422169516,0.23482365281975756,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23.75,-0.47289731631324949,0.23588897244324405,1.0,0.5,0.0,0.0,paper_subset
S5a,0,23.875,-0.41148257438787617,0.23673199683116172,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24,-0.34972264038098344,0.23739709225463718,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24.125,-0.28775162386057535,0.23791568648628914,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24.25,-0.2256601857050379,0.23831017365480067,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24.375,-0.16350623446079979,0.23859638509159675,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24.5,-0.10132381025374407,0.23878517030555207,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24.625,-0.039130624182693141,0.2388833974662504,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24.75,0.023065334633635665,0.23889455058205475,1.0,0.5,0.0,0.0,paper_subset
S5a,0,24.875,0.085259751650900245,0.23881902136286595,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25,0.14744615179170156,0.23865414169268442,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25.125,0.20960993922680213,0.2383939611698089,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25.25,0.27172196974242302,0.23802873598628566,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25.375,0.3337312889616324,0.23754404563961012,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25.5,0.39555663910164396,0.23691938494008741,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25.625,0.45707627902555098,0.2361259633579173,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25.75,0.51811560599502604,0.23512324178799973,1.0,0.5,0.0,0.0,paper_subset
S5a,0,25.875,0.57843201584771931,0.23385336467131732,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26,0.63769636280087927,0.23223190901945023,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26.125,0.69547043115600859,0.23013185433327454,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26.25,0.75117982068344713,0.22735429848657907,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26.375,0.80408197424970529,0.2235713588539944,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26.5,0.85322958927009185,0.21820540132240668,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26.625,0.89743057583097607,0.21014587716392227,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26.75,0.93520745875029054,0.19699240930320161,1.0,0.5,0.0,0.0,paper_subset
S5a,0,26.875,0.96476176077080189,0.17268425043890903,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27,0.98395274081642392,0.11933756264170033,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27.125,0.99030504428081956,0.0021939982233984056,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27.25,0.98106570378984914,-0.11191199276770852,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27.375,0.95333594138788069,-0.16298827773235527,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27.5,0.9043040735654172,-0.18628931318145595,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27.625,0.8315968476396447,-0.19878322028980772,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27.75,0.73374210623928959,-0.20623508937748802,1.0,0.5,0.0,0.0,paper_subset
S5a,0,27.875,0.61069186913499429,-0.21093378140286506,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28,0.46429910337943703,-0.21392788461771084,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28.125,0.29859507451502915,-0.21574280502585483,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28.25,0.11971267073259334,-0.21664729911237995,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28.375,-0.064626754403469877,-0.21676206976255497,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28.5,-0.24600767945704283,-0.21610182213411144,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28.625,-0.4163935645371436,-0.21458008803382392,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28.75,-0.56910146263107919,-0.21197991928637,1.0,0.5,0.0,0.0,paper_subset
S5a,0,28.875,-0.69944253354281982,-0.20787076468280671,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29,-0.80492626651428878,-0.2014060480461986,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29.125,-0.88507477897399345,-0.19079752395860575,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29.25,-0.94098852799122157,-0.17175190637492616,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29.375,-0.97482331340266093,-0.13211233133045155,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29.5,-0.98930174168483287,-0.039125869493246264,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29.625,-0.98732611506229273,0.091831127439010785,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29.75,-0.97171108330145683,0.16114904985358286,1.0,0.5,0.0,0.0,paper_subset
S5a,0,29.875,-0.94502411420991539,0.19133359850862988,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30,-0.90950889237020949,0.20690493260142251,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30.125,-0.86706528626059465,0.2161446181555661,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30.25,-0.8192637220172494,0.22216473796557404,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30.375,-0.76737770267025762,0.22634527780602859,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30.5,-0.71242363597425606,0.22938174140441614,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30.625,-0.65520144170962802,0.23165968356631175,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30.75,-0.59633237015533669,0.23340879080788823,1.0,0.5,0.0,0.0,paper_subset
S5a,0,30.875,-0.5362924163286874,0.23477369258614239,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31,-0.47544086728455126,0.23584947007916801,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31.125,-0.4140441628931068,0.23670074586765655,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31.25,-0.3522955667526792,0.23737253952426723,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31.375,-0.2903312588142255,0.23789672638186363,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31.5,-0.22824347968571468,0.2382960193802714,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31.625,-0.16609131146364825,0.23858648628431411,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31.75,-0.10390962873768114,0.23877916054517997,1.0,0.5,0.0,0.0,paper_subset
S5a,0,31.875,-0.041716684669348414,0.23888106159283423,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32,0.020479250441278296,0.23889580647380232,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32.125,0.0826738259269129,0.23882391311637999,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32.25,0.14486077325982688,0.238662843159824,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32.375,0.20702595811973895,0.23840679073857096,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32.5,0.26914097750584776,0.23804618428399679,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32.625,0.33115594502334228,0.23756682157971751,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32.75,0.39299105230243525,0.23694848771008739,1.0,0.5,0.0,0.0,paper_subset
S5a,0,32.875,0.45452646964632804,0.23616279442295901,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33,0.51559007419719127,0.23516978374109637,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33.125,0.57594242921263894,0.23391247116467739,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33.25,0.63525841503428948,0.23230779602617652,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33.375,0.69310485186377679,0.2302309674586703,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33.5,0.74891360282773434,0.22748694009455966,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33.625,0.8019498053276084,0.2237549620421044,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33.75,0.85127545422427287,0.21847172680991139,1.0,0.5,0.0,0.0,paper_subset
S5a,0,33.875,0.89570945182274375,0.21055872176761103,1.0,0.5,0.0,0.0,paper_subset
S5a,0,34,0.93378696103735193,0.19769782731325541,1.0,0.5,0.0,0.0,paper_subset
S5a,0,34.125,0.96372341612036949,0.17407784287427239,1.0,0.5,0.0,0.0,paper_subset
S5a,0,34.25,0.98339241473939887,0.12261458635780127,1.0,0.5,0.0,0.0,paper_subset
S5a,0,34.375,0.99033180699801504,0.0080926258441833734,1.0,0.5,0.0,0.0,paper_subset
