tau,normalized_time,coefficient_Jx,coefficient_Jy,coefficient_Jz,lambda_max,leading_rank,eigen_residual
0,0,0,1,0,20.000000000000014,2,0
0.0049087385212340517,0.0031250000000000002,-7.2522713387918759e-17,0.72253959428307535,0.69132954131387214,21.949099925209417,1,3.972054645195637e-15
0.0098174770424681035,0.0062500000000000003,-6.2202821991208914e-17,0.73754515689404077,0.67529781692387014,24.070924532343003,1,3.5527136788005009e-15
0.014726215563702155,0.0093749999999999997,6.2585681369855543e-17,0.75205012825384332,0.65910591303172028,26.372399115598785,1,5.0242958677880805e-15
0.019634954084936207,0.012500000000000001,-5.9954874362398344e-17,0.76599246163855705,0.64284955371603369,28.859184067639877,1,9.8607613152626476e-31
0.024543692606170259,0.015625,-4.655548830460844e-17,0.77932256192146365,0.62662296836308706,31.535490256461102,1,2.161031364628563e-14
0.02945243112740431,0.018749999999999999,4.6791485017038227e-17,0.79200375997076955,0.61051621124435651,34.403928829200545,1,7.944109290391274e-15
0.034361169648638362,0.021874999999999999,-5.3044009052075629e-17,0.80401214183458103,0.5946128789242372,37.465400700485105,1,1.7763568394002505e-14
0.039269908169872414,0.025000000000000001,2.2208086064878943e-17,0.81533582504774316,0.57898833528294513,40.719028359380303,1,2.2748467065386707e-14
0.044178646691106466,0.028125000000000001,1.3880320612440873e-17,0.82597380947977439,0.56370849386315747,44.16213011497517,1,3.5527136788005009e-15
0.049087385212340517,0.03125,-4.5359132761752012e-17,0.8359345443922217,0.54882915145951261,47.790234746393729,1,3.944304526105059e-31
0.053996123733574569,0.034375000000000003,-9.3959223908698002e-17,0.84523434920193463,0.53439582233507599,51.597132880178606,1,2.7747580858440749e-14
0.058904862254808621,0.037499999999999999,8.3303689324209739e-17,0.85389580775821727,0.520443992657175,55.574960336765002,1,1.464821375527116e-14
0.063813600776042673,0.040625000000000001,3.018209606056599e-17,0.86194623049653729,0.50699969993364891,59.71430813498506,1,2.161031364628563e-14
0.068722339297276724,0.043749999999999997,-5.6402025029990884e-17,0.86941625091576924,0.4940803402722761,64.004353731351074,1,3.7765864436546259e-14
0.073631077818510776,0.046875,2.3385050022597898e-17,0.87633859646053891,0.48169561379939163,68.433008286270947,1,3.5527136788005009e-14
0.078539816339744828,0.050000000000000003,0,0.88274705157302058,0.46984853191123088,72.987075178424874,1,1.4226403022503558e-14
0.08344855486097888,0.053124999999999999,1.1607661841056944e-16,0.8886756135186924,0.45853642596545791,77.652415532147089,1,1.5888218580782548e-14
0.088357293382212931,0.056250000000000001,5.1213448965662165e-17,0.89415782964891966,0.44775191309198636,82.414117104189458,1,3.1776437161565096e-14
0.093266031903446983,0.059374999999999997,0,0.89922629744264593,0.43748378939977905,87.256663442785694,1,1.4296529346475364e-14
0.098174770424681035,0.0625,3.5947592463880894e-17,0.90391230505650288,0.42771783311832989,92.164100751730686,1,1.4210854715202004e-14
0.10308350894591509,0.065625000000000003,1.2586582761487089e-16,0.90824558922673881,0.41843750985084271,97.120200349996111,1,7.2461425497647049e-14
0.10799224746714914,0.068750000000000006,0,0.91225418831303373,0.40962457922508505,102.10861500969753,1,4.4940984784553057e-14
0.11290098598838319,0.071874999999999994,2.9311977255367242e-17,0.91596437031934497,0.40125960711923864,107.11302778577843,1,3.1776437161565096e-14
0.11780972450961724,0.074999999999999997,0,0.91940061831585485,0.39332239071838243,112.11729222729863,1,2.0107874697868472e-14
0.12271846303085129,0.078125,-6.8302058995286987e-17,0.92258565843097584,0.38579230533731834,117.10556309187308,1,5.7285786768791163e-14
0.12762720155208535,0.081250000000000003,0,0.92554051823337591,0.3786485826043639,122.0624168807052,1,4.3425106516272956e-14
0.1325359400733194,0.084375000000000006,0,0.92828460573695415,0.37187052955536498,126.97296167990908,1,7.1993879913394464e-15
0.13744467859455345,0.087499999999999994,1.0089857191336256e-16,0.9308358013678244,0.36543769768856649,131.82293594114932,1,1.4210854715202004e-14
0.1423534171157875,0.090624999999999997,0,0.93321055701301714,0.35933001026835226,136.59879596630307,1,3.1807243149549092e-14
0.14726215563702155,0.09375,0,0.93542399773812313,0.35352785527540531,141.28779198070725,1,5.7575566149598682e-14
0.1521708941582556,0.096875000000000003,0,0.93749002294488004,0.34801215047582507,145.87803279025212,1,1.5444202608145666e-14
0.15707963267948966,0.10000000000000001,-9.2425713989168181e-17,0.93942140467676571,0.34276438618259697,150.35853912075837,1,2.8421709430404007e-14
0.16198837120072371,0.10312499999999999,-9.9374959588501538e-17,0.94122988150967346,0.33776665044566806,154.71928583461442,1,3.5527136788005009e-14
0.16689710972195776,0.10625,0,0.94292624702253769,0.33300164065060162,158.95123330985609,1,2.8608672781765363e-14
0.17180584824319181,0.109375,0,0.94452043226235272,0.3284526648376267,163.04634835064491,1,3.5662040456573426e-14
0.17671458676442586,0.1125,0,0.94602158192799979,0.32410363547242854,166.99761507510544,1,1.5004193578696055e-14
0.18162332528565991,0.11562500000000001,7.2863200526976926e-17,0.94743812422161711,0.31993905790231919,170.79903629622396,1,3.5527136788005009e-14
0.18653206380689397,0.11874999999999999,0,0.94877783447467645,0.31594401530895205,174.44562597345922,1,1.1394281522913839e-13
0.19144080232812802,0.121875,0,0.95004789276433432,0.31210415161296379,177.93339336636521,1,8.5637315041227864e-14
0.19634954084936207,0.125,0,0.95125493580670473,0.30840565348803539,181.25931956642194,1,1.4231051576041235e-13
0.20125827937059612,0.12812499999999999,0,0.95240510345735652,0.30483523239347188,184.42132711910389,1,8.7275938625617899e-15
0.20616701789183017,0.13125000000000001,0,0.95350408017326649,0.30138010732782783,187.4182434747546,1,1.1458902812752717e-13
0.21107575641306422,0.13437499999999999,0,0.95455713180055046,0.29802798883444931,190.24975902404975,1,1.4291762199665845e-14
0.21598449493429828,0.13750000000000001,0,0.95556913805298516,0.29476706464711272,192.91638048179203,1,7.4894923932645586e-15
0.22089323345553233,0.140625,0,0.9565446210409112,0.29158598724510004,195.41938038173541,1,8.5898483746541192e-17
0.22580197197676638,0.14374999999999999,0,0.95748777020097597,0.28847386348777415,197.76074343545432,1,2.177006937748736e-14
0.23071071049800043,0.14687500000000001,0,0.95840246396602879,0.28542024641543018,199.94311049047266,1,2.9415444268352755e-14
0.23561944901923448,0.14999999999999999,0,0.95929228850246684,0.28241512923301393,201.96972079756722,1,8.6623250609069518e-14
0.24052818754046854,0.15312500000000001,0,0.96016055383018528,0.27944894143387222,203.84435326507665,1,2.8427390206375468e-14
0.24543692606170259,0.15625,0,0.96101030762841499,0.27651254697018574,205.57126734000039,1,1.7125906709244457e-13
0.25034566458293661,0.15937499999999999,0,0.96184434701931287,0.27359724433369526,207.15514411250774,1,4.0232939511459738e-14
0.25525440310417069,0.16250000000000001,0,0.96266522861019099,0.27069476837369544,208.60102819312471,1,8.5404347280547098e-14
0.26016314162540477,0.16562500000000002,0,0.96347527706458524,0.26779729364823812,209.91427086121928,1,3.1782467259080616e-14
0.26507188014663879,0.16875000000000001,0,0.96427659246176289,0.26489743907846897,211.10047493044397,1,2.8556459927809149e-14
0.26998061866787282,0.17187499999999997,0,0.96507105669345938,0.26198827365469912,212.16544172236672,1,6.0711567918513492e-14
0.2748893571891069,0.17499999999999999,0,0.96586033913532243,0.25906332292588263,213.11512048457197,1,1.71155328741712e-13
0.27979809571034098,0.17812500000000001,0,0.96664590181842103,0.2561165759915815,213.95556053480948,1,3.5968778934429707e-14
0.284706834231575,0.18124999999999999,0,0.96742900431298395,0.25314249270714795,214.69286635911968,1,8.7912478331870662e-14
0.28961557275280903,0.18437499999999998,0,0.96821070852200541,0.25013601080875209,215.33315583994258,1,8.7926324017059846e-14
0.2945243112740431,0.1875,0,0.96899188356634747,0.24709255266507352,215.88252174061824,1,4.0262562577285756e-14
0.29943304979527718,0.19062500000000002,0,0.96977321092533197,0.24400803136694404,216.34699652594909,1,7.1101014859304128e-14
0.30434178831651121,0.19375000000000001,0,0.97055518997755574,0.24087885587496199,216.73252055503821,1,2.9402617343298245e-14
0.30925052683774523,0.19687499999999999,0,0.97133814406579366,0.23770193495808889,217.04491364275361,1,2.8485585983739305e-14
0.31415926535897931,0.20000000000000001,0,0.97212222718754215,0.23447467967337676,217.28984995015642,1,5.7295884902083866e-14
0.31906800388021339,0.20312500000000003,0,0.97290743138921587,0.23119500415804448,217.47283613221765,1,6.7032533892103572e-14
0.32397674240144742,0.20624999999999999,0,0.97369359491753615,0.22786132452999819,217.59919264317969,1,5.733439820927644e-14
0.32888548092268144,0.20937499999999998,0,0.97448041115663608,0.22447255572116936,217.67403807600152,1,8.6686210988443644e-14
0.33379421944391552,0.21249999999999999,0,0.97526743835428231,0.22102810609937412,217.70227639238152,1,2.0009942775895751e-13
0.3387029579651496,0.21562500000000001,0,0.97605411011585164,0.21752786976834251,217.68858688371031,1,1.620929998205854e-14
0.34361169648638362,0.21875,0,0.97683974662083717,0.21397221647152886,217.63741669082623,1,2.946260846159487e-14
0.34852043500761765,0.22187499999999999,0,0.97762356649418425,0.21036197906273676,217.55297570135713,1,8.7904944090436822e-14
0.35342917352885173,0.22500000000000001,0,0.9784046992442017,0.20669843854481126,217.43923363748468,1,5.7344531562750976e-14
0.35833791205008581,0.22812500000000002,0,0.97918219816062024,0.20298330671593631,217.29991914390865,1,1.1910904277971347e-13
0.36324665057131983,0.23125000000000001,0,0.97995505355101231,0.19921870650075132,217.13852068528479,1,5.8606537118015688e-14
0.36815538909255385,0.23437499999999997,0,0.98072220618159156,0.19540715007980625,216.95828906419558,1,1.530644907905398e-13
0.37306412761378793,0.23749999999999999,0,0.98148256077964691,0.191551514965105,216.76224137448628,1,5.8664940643141856e-14
0.37797286613502201,0.24062500000000001,0,0.98223499944971782,0.18765501820098704,216.55316621025497,1,5.6858578280276045e-14
0.38288160465625604,0.24374999999999999,0,0.98297839485413185,0.18372118889772746,216.333629957688,1,5.7384833658710782e-14
0.38779034317749006,0.24687499999999998,0,0.98371162301068826,0.17975383932944977,216.10598400497889,1,3.6514804193723236e-14
0.39269908169872414,0.25,0,0.98443357556591737,0.17575703484783528,215.8723727145485,1,8.5599834936907442e-14
0.39760782021995822,0.25312500000000004,0,0.98514317141123764,0.17173506287828535,215.63474201146664,1,8.5347449442224842e-14
0.40251655874119224,0.25624999999999998,0,0.98583936752113133,0.16769240127547755,215.3948484521469,1,7.4291024480398387e-15
0.40742529726242627,0.25937499999999997,0,0.98652116890675945,0.16363368632051545,215.15426864788884,1,3.1927236872440354e-14
0.41233403578366035,0.26250000000000001,0,0.98718763759475892,0.15956368064217774,214.91440892847635,1,8.6628296976480083e-14
0.41724277430489443,0.265625,0,0.9878379005587925,0.15548724134023756,214.6765151417149,1,5.6977763162708828e-14
0.42215151282612845,0.26874999999999999,0,0.98847115655024198,0.15140928857975333,214.44168249531702,1,3.5527285253444377e-14
0.42706025134736247,0.27187499999999998,0,0.98908668179368164,0.14733477491198138,214.21086535786657,1,2.8932227639590107e-14
0.43196898986859655,0.27500000000000002,0,0.98968383453194708,0.14326865556059867,213.98488694558841,1,2.9745656245817968e-14
0.43687772838983063,0.27812500000000001,0,0.99026205842423065,0.13921585989177229,213.76444883124697,1,2.9381183875204873e-14
0.44178646691106466,0.28125,0,0.99082088481824993,0.13518126426387722,213.55014022062869,1,5.7915748006089315e-14
0.44669520543229868,0.28437499999999999,0,0.99135993393377886,0.13116966642792699,213.34244695068594,1,2.975788354633679e-14
0.45160394395353276,0.28749999999999998,0,0.99187891500938807,0.12718576162369313,213.14176017147742,1,8.5680922919516585e-14
0.45651268247476684,0.29062500000000002,0,0.99237762547688702,0.12323412048964066,212.94838468151735,1,1.1508608984518939e-13
0.46142142099600086,0.29375000000000001,0,0.99285594923851472,0.11931916887779544,212.76254689301197,1,1.4569416646662435e-13
0.46633015951723489,0.296875,0,0.99331385413032958,0.11544516963801586,212.58440240972709,1,3.1688499599360847e-14
0.47123889803846897,0.29999999999999999,0,0.99375138866144763,0.11161620641037939,212.41404320585002,1,3.0505237606309158e-14
0.47614763655970305,0.30312500000000003,0,0.99416867812284959,0.10783616943987684,212.25150439926855,1,8.5637119129417159e-14
0.48105637508093707,0.30625000000000002,0,0.99456592016149303,0.10410874340478227,212.09677061710218,1,8.5949807160628456e-14
0.48596511360217109,0.30937499999999996,0,0.99494337991558146,0.10043739722911391,211.94978195521151,1,3.5569591246289113e-14
0.49087385212340517,0.3125,0,0.99530138480523744,0.09682537583080468,211.81043953671931,1,6.7035055303439334e-14
0.49578259064463925,0.31562500000000004,0,0.99564031906969175,0.093275693740665938,211.67861067740239,1,1.4225320305569722e-13
0.50069132916587322,0.31874999999999998,0,0.995960618137683,0.08979113051301045,211.55413366814145,1,3.0040203973373772e-14
