tau,normalized_time,subgroup_max,state_norm_error,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8
0.58904862254808621,0.375,82.322368030585949,2.3314683517128287e-14,117.86561320684456,86.687856327157746,79.032813580888472,79.032813580888401,71.611674170089941,56.755687399726739,56.755687399726732,50.883097542288112
0.59559360724306487,0.3791666666666666,82.478547003547845,2.3647750424515834e-14,118.12647938021567,88.029434435443662,78.242214523194477,78.242214523194463,72.198615423400383,56.152108284076952,56.152108284076938,50.894983335539052
0.60213859193804364,0.3833333333333333,82.623629266732848,2.3425705819590803e-14,118.39597732829249,89.334420483526358,77.47586519863404,77.475865198634011,72.720728486816853,55.566577984787784,55.56657798478777,50.904746019812485
0.60868357663302242,0.38750000000000001,82.757893845339296,2.3425705819590803e-14,118.67161342175696,90.601953214089718,76.73361233068529,76.733612330685247,73.182112974418899,54.999827639466453,54.999827639466396,50.913814329411558
0.61522856132800108,0.39166666666666661,82.881625008693504,2.3314683517128287e-14,118.95086997046117,91.831367699959301,76.015261659440853,76.015261659440768,73.587038926331985,54.452454449886922,54.452454449886879,50.923470511604471
0.62177354602297985,0.39583333333333331,82.995112232968296,2.3425705819590803e-14,119.23125787266387,93.022186476963171,75.320578073326146,75.320578073326118,73.939864363951429,53.924927954414642,53.924927954414613,50.934850799137649
0.62831853071795862,0.40000000000000002,83.098650042870887,2.3536728122053319e-14,119.51036452153103,94.174109948398964,74.649286267326744,74.649286267326715,74.244959811373306,53.417596606420609,53.417596606420581,50.948947315535548
0.63486351541293728,0.40416666666666662,83.192537764546586,2.3980817331903381e-14,119.78589529892139,95.287006179399384,74.50664162863292,74.001071893275565,74.001071893275537,52.930694603265628,52.930694603265586,50.966611326605666
0.64140850010791606,0.40833333333333333,83.277079219414702,2.453592884421596e-14,120.05570766691412,96.360900189484624,74.729115251875385,73.375583161169445,73.37558316116943,52.46434891015457,52.464348910154563,50.988557734616798
0.64795348480289483,0.41249999999999998,83.35258238595037,2.5202062658991053e-14,120.31783749595394,97.395962843054761,74.916428745433095,72.772432844809458,72.77243284480943,52.018586423680752,52.018586423680738,51.01537069511334
0.65449846949787349,0.41666666666666663,83.419359053410204,2.6201263381153694e-14,120.57051779128558,98.392499430647135,75.072436494227063,72.191200640453047,72.191200640453005,51.593341221133407,51.593341221133393,51.047510221322995
0.66104345419285226,0.42083333333333334,83.477724488059692,2.708944180085382e-14,120.81219037057889,99.350938028555802,75.200772427448669,71.631435823754671,71.631435823754614,51.188461843526262,51.188461843526234,51.085319628604523
0.66758843888783104,0.42499999999999999,83.527997128513221,2.886579864025407e-14,121.04151130243996,100.27181772089529,75.304831868412847,71.092660148125418,71.09266014812539,51.129033662184384,51.129033662184376,50.803718562727546
0.6741334235828097,0.42916666666666664,83.570498322325633,3.0198066269804258e-14,121.25735105122718,101.1557767663061,75.387760936854093,70.574370926807561,70.574370926807461,51.178787146170414,51.178787146170414,50.438810585937091
0.68067840827778847,0.43333333333333329,83.605552111024366,3.2085445411667024e-14,121.45879031070685,102.00354079104889,75.452452365805726,70.076044241388175,70.076044241388118,51.234623990845272,51.234623990845222,50.093373153973097
0.68722339297276724,0.4375,83.633485065480187,3.1752378504279477e-14,121.64511247313509,102.81591109088365,75.501546609560833,69.597138221115131,69.597138221115117,51.296506398617275,51.296506398617261,49.766984493311426
0.69376837766774591,0.4416666666666666,83.654626168073676,3.1752378504279477e-14,121.81579359586031,103.59375312542237,75.537437187256785,69.137096340073981,69.137096340073924,51.364324116541951,51.364324116541937,49.459172585489192
0.70031336236272468,0.4458333333333333,83.669306732816239,3.1530333899354446e-14,121.97049061553535,104.3379852900315,75.562279307131433,68.695350682904063,68.695350682904007,51.437903594597785,51.437903594597778,49.169421721276038
0.70685834705770345,0.45000000000000001,83.677860349729258,3.1530333899354446e-14,122.1090284370797,105.04956805119154,75.578000932814646,68.27132513403744,68.271325134037426,51.517016923305832,51.517016923305796,48.897178810860503
0.71340333175268211,0.45416666666666661,83.680622835732663,3.1530333899354446e-14,122.23138640269745,105.72949353083986,75.586315573091696,67.864438450265396,67.864438450265382,51.601390441083097,51.601390441083083,48.641859425156561
0.71994831644766089,0.45833333333333331,83.677932171368695,3.1530333899354446e-14,122.33768453360292,106.37877562299937,75.588736192328113,67.474107181512963,67.474107181512935,51.690712920136583,51.690712920136576,48.402853547145448
0.72649330114263966,0.46250000000000002,83.670128401176143,3.141931159689193e-14,122.42816983842047,106.99844072138509,75.586589745358253,67.099748409843841,67.099748409843798,51.784643258948847,51.784643258948833,48.179531015908509
0.73303828583761832,0.46666666666666662,83.657553475639631,3.1530333899354446e-14,122.50320289981887,107.58951912931026,75.581031935636886,66.740782281702764,66.740782281702735,51.882817628739225,51.882817628739168,47.97124664962633
0.73958327053259709,0.47083333333333333,83.640551014462872,3.1530333899354446e-14,122.5632448852791,108.15303721290805,75.573061878070888,66.396634313072113,66.39663431307207,51.98485604006774,51.984856040067712,47.777345037307185
0.74612825522757587,0.47499999999999998,83.619465974413217,3.1308289294429414e-14,122.60884507819671,108.69001034555214,75.563536418418607,66.066737451425709,66.066737451425695,52.090368313435789,52.090368313435739,47.597164992326086
0.75267323992255453,0.47916666666666663,83.594644209969545,3.1197266991966899e-14,122.64062899012112,109.20143667574136,75.553183920389827,65.750533882013897,65.750533882013855,52.198959453915975,52.19895945391594,47.43004366399456
0.7592182246175333,0.48333333333333334,83.566431921157204,3.1086244689504383e-14,122.65928709168612,109.68829173326273,75.542617380777088,65.447476569061905,65.447476569061891,52.310234444207659,52.310234444207651,47.275320306316573
0.76576320931251207,0.48749999999999999,83.535174989810358,3.1308289294429414e-14,122.66556418619382,110.15152387002972,75.532346773397649,65.157030524923613,65.157030524923556,52.42380248286328,52.423802482863266,47.132339705813649
0.77230819400749073,0.49166666666666664,83.501218212531001,3.1752378504279477e-14,122.6602494433134,110.59205051365386,75.522790555627751,64.87867380215414,64.878673802154083,52.539280704640284,52.539280704640262,47.000455272803514
