theta,phi,probability
0.026179938779914941,-1.5707963267948966,7.3132635875579744e-07
0.026179938779914941,-1.5446163880149817,7.2308294374325433e-07
0.026179938779914941,-1.5184364492350668,7.1504264746337863e-07
0.026179938779914941,-1.4922565104551517,7.0720585911789889e-07
0.026179938779914941,-1.4660765716752369,6.9957286689115381e-07
0.026179938779914941,-1.439896632895322,6.9214386685525403e-07
0.026179938779914941,-1.4137166941154069,6.849189716970954e-07
0.026179938779914941,-1.387536755335492,6.7789821926025511e-07
0.026179938779914941,-1.3613568165555772,6.7108158089574138e-07
0.026179938779914941,-1.3351768777756621,6.6446896961651996e-07
0.026179938779914941,-1.3089969389957472,6.5806024805154355e-07
0.026179938779914941,-1.2828170002158323,6.5185523619577429e-07
0.026179938779914941,-1.2566370614359172,6.4585371895337737e-07
0.026179938779914941,-1.2304571226560024,6.4005545347186056e-07
0.026179938779914941,-1.2042771838760875,6.344601762654599e-07
0.026179938779914941,-1.1780972450961724,6.2906761012653123e-07
0.026179938779914941,-1.1519173063162575,6.2387747082406891e-07
0.026179938779914941,-1.1257373675363427,6.1888947358877985e-07
0.026179938779914941,-1.0995574287564276,6.1410333938436133e-07
0.026179938779914941,-1.0733774899765129,6.0951880096477609e-07
0.026179938779914941,-1.0471975511965979,6.0513560871738538e-07
0.026179938779914941,-1.0210176124166828,6.0095353629181498e-07
0.026179938779914941,-0.99483767363676812,5.9697238601433651e-07
0.026179938779914941,-0.96865773485685303,5.9319199408741111e-07
0.026179938779914941,-0.94247779607693793,5.8961223557382189e-07
0.026179938779914941,-0.91629785729702329,5.8623302916454171e-07
0.026179938779914941,-0.8901179185171082,5.8305434172911002e-07
0.026179938779914941,-0.86393797973719311,5.8007619264689854e-07
0.026179938779914941,-0.83775804095727846,5.7729865791713494e-07
0.026179938779914941,-0.81157810217736337,5.7472187404502194e-07
0.026179938779914941,-0.78539816339744828,5.7234604170066518e-07
0.026179938779914941,-0.75921822461753363,5.701714291468848e-07
0.026179938779914941,-0.73303828583761854,5.6819837543122188e-07
0.026179938779914941,-0.70685834705770345,5.6642729333672884e-07
0.026179938779914941,-0.6806784082777888,5.6485867208526826e-07
0.026179938779914941,-0.65449846949787371,5.6349307978621955e-07
0.026179938779914941,-0.62831853071795862,5.6233116562256961e-07
0.026179938779914941,-0.60213859193804398,5.613736617654444e-07
0.026179938779914941,-0.57595865315812889,5.6062138500717029e-07
0.026179938779914941,-0.5497787143782138,5.6007523810199421e-07
0.026179938779914941,-0.52359877559829915,5.5973621080257576e-07
0.026179938779914941,-0.49741883681838406,5.5960538057940721e-07
0.026179938779914941,-0.47123889803846897,5.5968391300929746e-07
0.026179938779914941,-0.44505895925855432,5.5997306181810523e-07
0.026179938779914941,-0.41887902047863923,5.6047416856196768e-07
0.026179938779914941,-0.39269908169872414,5.6118866193034337e-07
0.026179938779914941,-0.36651914291880949,5.6211805665335838e-07
0.026179938779914941,-0.3403392041388944,5.6326395199514001e-07
0.026179938779914941,-0.31415926535897931,5.6462802981411766e-07
0.026179938779914941,-0.28797932657906467,5.6621205217065042e-07
0.026179938779914941,-0.26179938779914957,5.6801785846182956e-07
0.026179938779914941,-0.23561944901923448,5.700473620629191e-07
0.026179938779914941,-0.20943951023931984,5.7230254645467006e-07
0.026179938779914941,-0.18325957145940475,5.7478546081562885e-07
0.026179938779914941,-0.15707963267948966,5.7749821505868304e-07
0.026179938779914941,-0.13089969389957501,5.8044297429135754e-07
0.026179938779914941,-0.10471975511965992,5.8362195267985969e-07
0.026179938779914941,-0.078539816339744828,5.8703740669762037e-07
0.026179938779914941,-0.052359877559830181,5.9069162774001301e-07
0.026179938779914941,-0.026179938779915091,5.9458693408817446e-07
0.026179938779914941,0,5.9872566220634157e-07
0.026179938779914941,0.026179938779914647,6.0311015735890373e-07
0.026179938779914941,0.052359877559829737,6.0774276353544577e-07
0.026179938779914941,0.078539816339744828,6.1262581267445009e-07
0.026179938779914941,0.10471975511965947,6.1776161317902245e-07
0.026179938779914941,0.13089969389957457,6.2315243772104184e-07
0.026179938779914941,0.15707963267948966,6.2880051033345831e-07
0.026179938779914941,0.1832595714594043,6.347079927941491e-07
0.026179938779914941,0.20943951023931939,6.4087697030872252e-07
0.026179938779914941,0.23561944901923448,6.4730943650393501e-07
0.026179938779914941,0.26179938779914913,6.5400727774801388e-07
0.026179938779914941,0.28797932657906422,6.6097225681901887e-07
0.026179938779914941,0.31415926535897931,6.6820599594753982e-07
0.026179938779914941,0.34033920413889396,6.7570995926540196e-07
0.026179938779914941,0.36651914291880905,6.8348543469764248e-07
0.026179938779914941,0.39269908169872414,6.91533515340802e-07
0.026179938779914941,0.41887902047863879,6.9985508037649552e-07
0.026179938779914941,0.44505895925855388,7.0845077557525885e-07
0.026179938779914941,0.47123889803846897,7.173209934517408e-07
0.026179938779914941,0.49741883681838361,7.2646585313842844e-07
0.026179938779914941,0.5235987755982987,7.3588518005114231e-07
0.026179938779914941,0.5497787143782138,7.4557848542551398e-07
0.026179938779914941,0.57595865315812844,7.5554494580947084e-07
0.026179938779914941,0.60213859193804353,7.6578338260236505e-07
0.026179938779914941,0.62831853071795862,7.7629224173672215e-07
0.026179938779914941,0.65449846949787327,7.8706957360357239e-07
0.026179938779914941,0.68067840827778836,7.981130133269613e-07
0.026179938779914941,0.70685834705770345,8.0941976149735068e-07
0.026179938779914941,0.7330382858376181,8.2098656547726932e-07
0.026179938779914941,0.75921822461753319,8.3280970139560031e-07
0.026179938779914941,0.78539816339744828,8.4488495694930647e-07
0.026179938779914941,0.81157810217736293,8.5720761513308869e-07
0.026179938779914941,0.83775804095727802,8.6977243901844657e-07
0.026179938779914941,0.86393797973719266,8.8257365770377074e-07
0.026179938779914941,0.89011791851710775,8.9560495355643375e-07
0.026179938779914941,0.91629785729702284,9.0885945086631996e-07
0.026179938779914941,0.94247779607693793,9.2232970602778662e-07
0.026179938779914941,0.96865773485685303,9.3600769936372346e-07
0.026179938779914941,0.99483767363676723,9.4988482870107723e-07
0.026179938779914941,1.0210176124166823,9.6395190480200936e-07
0.026179938779914941,1.0471975511965974,9.781991487486849e-07
0.026179938779914941,1.0733774899765125,9.9261619137264114e-07
0.026179938779914941,1.0995574287564276,1.0071920748117097e-06
0.026179938779914941,1.1257373675363427,1.0219152562686267e-06
0.026179938779914941,1.1519173063162569,1.0367736140357952e-06
0.026179938779914941,1.178097245096172,1.051754455840254e-06
0.026179938779914941,1.2042771838760871,1.0668445295516888e-06
0.026179938779914941,1.2304571226560022,1.0820300362845602e-06
0.026179938779914941,1.2566370614359172,1.0972966459129872e-06
0.026179938779914941,1.2828170002158323,1.1126295150041337e-06
0.026179938779914941,1.3089969389957465,1.1280133071625441e-06
0.026179938779914941,1.3351768777756616,1.1434322157642384e-06
0.026179938779914941,1.3613568165555767,1.1588699890455364e-06
0.026179938779914941,1.3875367553354918,1.1743099574976079e-06
0.026179938779914941,1.4137166941154069,1.1897350635038087e-06
0.026179938779914941,1.439896632895322,1.2051278931429499e-06
0.026179938779914941,1.4660765716752362,1.2204707100680331e-06
0.026179938779914941,1.4922565104551513,1.235745491356609e-06
0.026179938779914941,1.5184364492350664,1.2509339652160423e-06
0.026179938779914941,1.5446163880149815,1.2660176504145478e-06
0.026179938779914941,1.5707963267948966,1.280977897297175e-06
0.026179938779914941,1.5969762655748116,1.2957959302348708e-06
0.026179938779914941,1.6231562043547259,1.3104528913445968e-06
0.026179938779914941,1.6493361431346409,1.3249298853092239e-06
0.026179938779914941,1.675516081914556,1.3392080251176461e-06
0.026179938779914941,1.7016960206944711,1.3532684785383723e-06
0.026179938779914941,1.7278759594743862,1.3670925151337817e-06
0.026179938779914941,1.7540558982543013,1.3806615536173326e-06
0.026179938779914941,1.7802358370342155,1.3939572093523458e-06
0.026179938779914941,1.8064157758141306,1.4069613417886079e-06
0.026179938779914941,1.8325957145940457,1.4196561016318508e-06
0.026179938779914941,1.8587756533739608,1.4320239775413746e-06
0.026179938779914941,1.8849555921538759,1.4440478421524981e-06
0.026179938779914941,1.911135530933791,1.4557109972232509e-06
0.026179938779914941,1.9373154697137052,1.4669972177087036e-06
0.026179938779914941,1.9634954084936203,1.4778907945715229e-06
0.026179938779914941,1.9896753472735353,1.488376576143741e-06
0.026179938779914941,2.0158552860534504,1.4984400078622136e-06
0.026179938779914941,2.0420352248333655,1.5080671702088567e-06
0.026179938779914941,2.0682151636132806,1.5172448146962871e-06
0.026179938779914941,2.0943951023931948,1.5259603977500385e-06
0.026179938779914941,2.1205750411731099,1.5342021123498408e-06
0.026179938779914941,2.146754979953025,1.5419589173045452e-06
0.026179938779914941,2.1729349187329401,1.5492205640480299e-06
0.026179938779914941,2.1991148575128552,1.5559776208567363e-06
0.026179938779914941,2.2252947962927703,1.5622214944032335e-06
0.026179938779914941,2.2514747350726845,1.5679444485743406e-06
0.026179938779914941,2.2776546738525996,1.5731396204967039e-06
0.026179938779914941,2.3038346126325147,1.5778010337272366e-06
0.026179938779914941,2.3300145514124297,1.5819236085804077e-06
0.026179938779914941,2.3561944901923448,1.5855031695788385e-06
0.026179938779914941,2.3823744289722599,1.5885364500280444e-06
0.026179938779914941,2.4085543677521741,1.5910210937302422e-06
0.026179938779914941,2.4347343065320892,1.5929556538658845e-06
0.026179938779914941,2.4609142453120043,1.5943395890849399e-06
0.026179938779914941,2.4870941840919194,1.5951732568627106e-06
0.026179938779914941,2.5132741228718345,1.5954579041872718e-06
0.026179938779914941,2.5394540616517496,1.5951956556571301e-06
0.026179938779914941,2.5656340004316638,1.5943894990786551e-06
0.026179938779914941,2.5918139392115789,1.5930432686628544e-06
0.026179938779914941,2.617993877991494,1.5911616259304434e-06
0.026179938779914941,2.6441738167714091,1.5887500384425529e-06
0.026179938779914941,2.6703537555513241,1.5858147564820019e-06
0.026179938779914941,2.6965336943312392,1.5823627878167506e-06
0.026179938779914941,2.7227136331111534,1.5784018706828291e-06
0.026179938779914941,2.7488935718910685,1.5739404451289531e-06
0.026179938779914941,2.7750735106709836,1.5689876228688141e-06
0.026179938779914941,2.8012534494508987,1.5635531557900996e-06
0.026179938779914941,2.8274333882308138,1.5576474032712765e-06
0.026179938779914941,2.8536133270107289,1.5512812984584075e-06
0.026179938779914941,2.8797932657906431,1.5444663136545041e-06
0.026179938779914941,2.9059732045705582,1.5372144249734231e-06
0.026179938779914941,2.9321531433504733,1.5295380764089778e-06
0.026179938779914941,2.9583330821303884,1.5214501434677975e-06
0.026179938779914941,2.9845130209103035,1.5129638965116999e-06
0.026179938779914941,3.0106929596902186,1.5040929639517835e-06
0.026179938779914941,3.0368728984701328,1.4948512954323933e-06
0.026179938779914941,3.0630528372500478,1.4852531251383754e-06
0.026179938779914941,3.0892327760299629,1.4753129353538441e-06
0.026179938779914941,3.115412714809878,1.4650454203949911e-06
0.026179938779914941,3.1415926535897931,1.4544654510334184e-06
0.052359877559829883,-3.1415926535897931,2.1354518281135612e-06
0.052359877559829883,-3.115412714809878,2.1037760737181497e-06
0.052359877559829883,-3.0892327760299634,2.071662615595094e-06
0.052359877559829883,-3.0630528372500483,2.0391655704018288e-06
0.052359877559829883,-3.0368728984701332,2.0063379521093242e-06
0.052359877559829883,-3.0106929596902186,1.9732315641922614e-06
0.052359877559829883,-2.9845130209103035,1.9398969014624244e-06
0.052359877559829883,-2.9583330821303884,1.9063830615058074e-06
0.052359877559829883,-2.9321531433504737,1.872737665631721e-06
0.052359877559829883,-2.9059732045705586,1.8390067891941275e-06
0.052359877559829883,-2.8797932657906435,1.8052349011009961e-06
0.052359877559829883,-2.8536133270107289,1.7714648122874249e-06
0.052359877559829883,-2.8274333882308138,1.7377376328920125e-06
0.052359877559829883,-2.8012534494508987,1.7040927378439628e-06
0.052359877559829883,-2.7750735106709841,1.6705677405402613e-06
0.052359877559829883,-2.748893571891069,1.6371984742682034e-06
0.052359877559829883,-2.7227136331111539,1.6040189810081791e-06
0.052359877559829883,-2.6965336943312392,1.5710615072351081e-06
0.052359877559829883,-2.6703537555513241,1.5383565063238304e-06
0.052359877559829883,-2.6441738167714091,1.5059326471541414e-06
0.052359877559829883,-2.6179938779914944,1.4738168285047631e-06
0.052359877559829883,-2.5918139392115793,1.442034198822093e-06
0.052359877559829883,-2.5656340004316647,1.4106081809490264e-06
0.052359877559829883,-2.5394540616517496,1.3795605014011394e-06
0.052359877559829883,-2.5132741228718345,1.348911223781932e-06
0.052359877559829883,-2.4870941840919194,1.318678785935452e-06
0.052359877559829883,-2.4609142453120048,1.2888800404431116e-06
0.052359877559829883,-2.4347343065320897,1.2595302980818363e-06
0.052359877559829883,-2.408554367752175,1.2306433738725553e-06
0.052359877559829883,-2.3823744289722599,1.2022316353611477e-06
0.052359877559829883,-2.3561944901923448,1.1743060527882923e-06
0.052359877559829883,-2.3300145514124297,1.1468762508199806e-06
