theta,phi,probability
0.49741883681838389,-0.65449846949787371,0.00058598320549229353
0.49741883681838389,-0.62831853071795862,0.00065290478546482528
0.49741883681838389,-0.60213859193804398,0.00072429040842634585
0.49741883681838389,-0.57595865315812889,0.00079996564222646626
0.49741883681838389,-0.5497787143782138,0.00087967734932107374
0.49741883681838389,-0.52359877559829915,0.00096309012711949375
0.49741883681838389,-0.49741883681838406,0.0010497842958343069
0.49741883681838389,-0.47123889803846897,0.0011392556445534202
0.49741883681838389,-0.44505895925855432,0.001230917109713431
0.49741883681838389,-0.41887902047863923,0.0013241025137153794
0.49741883681838389,-0.39269908169872414,0.0014180724361082266
0.49741883681838389,-0.36651914291880949,0.0015120222270904875
0.49741883681838389,-0.3403392041388944,0.0016050921050299865
0.49741883681838389,-0.31415926535897931,0.0016963792086633004
0.49741883681838389,-0.28797932657906467,0.0017849514033120917
0.49741883681838389,-0.26179938779914957,0.0018698625717469771
0.49741883681838389,-0.23561944901923448,0.0019501690572156455
0.49741883681838389,-0.20943951023931984,0.0020249468715322575
0.49741883681838389,-0.18325957145940475,0.0020933092376796778
0.49741883681838389,-0.15707963267948966,0.0021544240064191706
0.49741883681838389,-0.13089969389957501,0.0022075304717498246
0.49741883681838389,-0.10471975511965992,0.0022519551119179249
0.49741883681838389,-0.078539816339744828,0.0022871258015578302
0.49741883681838389,-0.052359877559830181,0.0023125840762200649
0.49741883681838389,-0.026179938779915091,0.0023279950820246009
0.49741883681838389,0,0.0023331549087561867
0.49741883681838389,0.026179938779914647,0.0023279950820246018
0.49741883681838389,0.052359877559829737,0.0023125840762200649
0.49741883681838389,0.078539816339744828,0.0022871258015578302
0.49741883681838389,0.10471975511965947,0.0022519551119179254
0.49741883681838389,0.13089969389957457,0.0022075304717498246
0.49741883681838389,0.15707963267948966,0.0021544240064191706
0.49741883681838389,0.1832595714594043,0.0020933092376796787
0.49741883681838389,0.20943951023931939,0.0020249468715322588
0.49741883681838389,0.23561944901923448,0.0019501690572156455
0.49741883681838389,0.26179938779914913,0.0018698625717469789
0.49741883681838389,0.28797932657906422,0.0017849514033120917
0.49741883681838389,0.31415926535897931,0.0016963792086633004
0.49741883681838389,0.34033920413889396,0.0016050921050299875
0.49741883681838389,0.36651914291880905,0.0015120222270904897
0.49741883681838389,0.39269908169872414,0.0014180724361082266
0.49741883681838389,0.41887902047863879,0.001324102513715381
0.49741883681838389,0.44505895925855388,0.0012309171097134321
0.49741883681838389,0.47123889803846897,0.0011392556445534202
0.49741883681838389,0.49741883681838361,0.0010497842958343087
0.49741883681838389,0.5235987755982987,0.0009630901271194957
0.49741883681838389,0.5497787143782138,0.00087967734932107374
0.49741883681838389,0.57595865315812844,0.00079996564222646789
0.49741883681838389,0.60213859193804353,0.00072429040842634693
0.49741883681838389,0.62831853071795862,0.00065290478546482528
0.49741883681838389,0.65449846949787327,0.00058598320549229472
0.49741883681838389,0.68067840827778836,0.00052362626557281853
0.49741883681838389,0.70685834705770345,0.00046586665611211494
0.49741883681838389,0.7330382858376181,0.00041267588921768325
0.49741883681838389,0.75921822461753319,0.00036397157238811519
0.49741883681838389,0.78539816339744828,0.00031962498465617502
0.49741883681838389,0.81157810217736293,0.00027946873085798253
0.49741883681838389,0.83775804095727802,0.00024330427360737971
0.49741883681838389,0.86393797973719266,0.00021090917030203903
0.49741883681838389,0.89011791851710775,0.00018204387257691652
0.49741883681838389,0.91629785729702284,0.00015645797663743635
0.49741883681838389,0.94247779607693793,0.000133895843574407
0.49741883681838389,0.96865773485685303,0.00011410153798999416
0.49741883681838389,0.99483767363676723,9.6823060159462458e-05
0.49741883681838389,1.0210176124166823,8.1815870845674288e-05
0.49741883681838389,1.0471975511965974,6.8845728319660382e-05
0.49741883681838389,1.0733774899765125,5.7690873875786361e-05
0.49741883681838389,1.0995574287564276,4.8143615107351565e-05
0.49741883681838389,1.1257373675363427,4.0011365533506547e-05
0.49741883681838389,1.1519173063162569,3.3117205079572337e-05
0.49741883681838389,1.178097245096172,2.7300028749522839e-05
0.49741883681838389,1.2042771838760871,2.2414351000307194e-05
0.49741883681838389,1.2304571226560022,1.8329831281152614e-05
0.49741883681838389,1.2566370614359172,1.4930582398183341e-05
0.49741883681838389,1.2828170002158323,1.2114318256769149e-05
0.49741883681838389,1.3089969389957465,9.7913915438673392e-06
0.49741883681838389,1.3351768777756616,7.8837654211374798e-06
0.49741883681838389,1.3613568165555767,6.3239566365608372e-06
0.49741883681838389,1.3875367553354918,5.0539809013672094e-06
0.49741883681838389,1.4137166941154069,4.0243251365627275e-06
0.49741883681838389,1.439896632895322,3.1929654298601777e-06
0.49741883681838389,1.4660765716752362,2.5244443683389469e-06
0.49741883681838389,1.4922565104551513,1.9890168877870858e-06
0.49741883681838389,1.5184364492350664,1.5618699303547914e-06
0.49741883681838389,1.5446163880149815,1.2224180198866736e-06
0.49741883681838389,1.5707963267948966,9.5367431640624852e-07
0.49741883681838389,1.5969762655748116,7.4169474710412071e-07
0.49741883681838389,1.6231562043547259,5.7509136853827899e-07
0.49741883681838389,1.6493361431346409,4.4461012493650438e-07
0.49741883681838389,1.675516081914556,3.4276755992707997e-07
0.49741883681838389,1.7016960206944711,2.6354074472960394e-07
0.49741883681838389,1.7278759594743862,2.0210464001821964e-07
0.49741883681838389,1.7540558982543013,1.5461125250592793e-07
0.49741883681838389,1.7802358370342155,1.1800522902234297e-07
0.49741883681838389,1.8064157758141306,8.987090622530518e-08
0.49741883681838389,1.8325957145940457,6.8306266389641338e-08
0.49741883681838389,1.8587756533739608,5.1819709427909941e-08
0.49741883681838389,1.8849555921538759,3.9246015482661132e-08
0.49741883681838389,1.911135530933791,2.9678323994310599e-08
0.49741883681838389,1.9373154697137052,2.2413382021491049e-08
0.49741883681838389,1.9634954084936203,1.6907708885547394e-08
0.49741883681838389,1.9896753472735353,1.2742681424788387e-08
0.49741883681838389,2.0158552860534504,9.5968624166042684e-09
0.49741883681838389,2.0420352248333655,7.2241741843773913e-09
0.49741883681838389,2.0682151636132806,5.4367616012251614e-09
0.49741883681838389,2.0943951023931948,4.0915961398224912e-09
0.49741883681838389,2.1205750411731099,3.080048378867123e-09
0.49741883681838389,2.146754979953025,2.3198038266498305e-09
0.49741883681838389,2.1729349187329401,1.7486194864260788e-09
0.49741883681838389,2.1991148575128552,1.3195195952283157e-09
0.49741883681838389,2.2252947962927703,9.9711154222736859e-10
0.49741883681838389,2.2514747350726845,7.5476997038978192e-10
0.49741883681838389,2.2776546738525996,5.7249103906819162e-10
0.49741883681838389,2.3038346126325147,4.3526201642397352e-10
0.49741883681838389,2.3300145514124297,3.3182571504571245e-10
0.49741883681838389,2.3561944901923448,2.5374643111051365e-10
0.49741883681838389,2.3823744289722599,1.9470538434961563e-10
0.49741883681838389,2.4085543677521741,1.4997033726815219e-10
0.49741883681838389,2.4347343065320892,1.1599704798204267e-10
0.49741883681838389,2.4609142453120043,9.013025702600302e-11
0.49741883681838389,2.4870941840919194,7.0379651612467731e-11
0.49741883681838389,2.5132741228718345,5.5252194128399876e-11
0.49741883681838389,2.5394540616517496,4.3626745773998945e-11
0.49741883681838389,2.5656340004316638,3.4660378001721607e-11
0.49741883681838389,2.5918139392115789,2.7718392772055547e-11
0.49741883681838389,2.617993877991494,2.2322062073382518e-11
0.49741883681838389,2.6441738167714091,1.8109598718754301e-11
0.49741883681838389,2.6703537555513241,1.4807000851945649e-11
0.49741883681838389,2.6965336943312392,1.2206261647079325e-11
0.49741883681838389,2.7227136331111534,1.0149072084608053e-11
0.49741883681838389,2.7488935718910685,8.5146208424933876e-12
0.49741883681838389,2.7750735106709836,7.2104510430064105e-12
0.49741883681838389,2.8012534494508987,6.165598982891781e-12
0.49741883681838389,2.8274333882308138,5.3254377604565742e-12
0.49741883681838389,2.8536133270107289,4.6477960183976517e-12
0.49741883681838389,2.8797932657906431,4.1000316596638449e-12
0.49741883681838389,2.9059732045705582,3.6568219950342588e-12
0.49741883681838389,2.9321531433504733,3.2984925075672953e-12
0.49741883681838389,2.9583330821303884,3.0097516467809716e-12
0.49741883681838389,2.9845130209103035,2.7787327743266756e-12
0.49741883681838389,3.0106929596902186,2.5962695567990853e-12
0.49741883681838389,3.0368728984701328,2.4553499508848417e-12
0.49741883681838389,3.0630528372500478,2.3507081055391511e-12
0.49741883681838389,3.0892327760299629,2.2785242488219869e-12
0.49741883681838389,3.115412714809878,2.2362108638776026e-12
0.49741883681838389,3.1415926535897931,2.2222698904816108e-12
0.52359877559829882,-3.1415926535897931,9.0949470177440004e-13
0.52359877559829882,-3.115412714809878,9.1574825765022635e-13
0.52359877559829882,-3.0892327760299634,9.3475055988419656e-13
0.52359877559829882,-3.0630528372500483,9.6724097639148337e-13
0.52359877559829882,-3.0368728984701332,1.0145011170592449e-12
0.52359877559829882,-3.0106929596902186,1.0784328363719235e-12
0.52359877559829882,-2.9845130209103035,1.161675825136588e-12
0.52359877559829882,-2.9583330821303884,1.2677740867209902e-12
0.52359877559829882,-2.9321531433504737,1.4014046459933018e-12
0.52359877559829882,-2.9059732045705586,1.5686871260929851e-12
0.52359877559829882,-2.8797932657906435,1.7775998551387737e-12
0.52359877559829882,-2.8536133270107289,2.0385376109290876e-12
0.52359877559829882,-2.8274333882308138,2.3650588980840576e-12
0.52359877559829882,-2.8012534494508987,2.7748880354241145e-12
0.52359877559829882,-2.7750735106709841,3.291261028656976e-12
0.52359877559829882,-2.748893571891069,3.9447365668488714e-12
0.52359877559829882,-2.7227136331111539,4.7756377165374083e-12
0.52359877559829882,-2.6965336943312392,5.837350402913212e-12
0.52359877559829882,-2.6703537555513241,7.2007875471886747e-12
0.52359877559829882,-2.6441738167714091,8.9604409699988651e-12
0.52359877559829882,-2.6179938779914944,1.1242597994869175e-11
0.52359877559829882,-2.5918139392115793,1.4216511228078174e-11
0.52359877559829882,-2.5656340004316647,1.8109598718895659e-11
0.52359877559829882,-2.5394540616517496,2.3228145301098899e-11
0.52359877559829882,-2.5132741228718345,2.9985511620877061e-11
0.52359877559829882,-2.4870941840919194,3.8940585163640137e-11
0.52359877559829882,-2.4609142453120048,5.0850194321530041e-11
0.52359877559829882,-2.4347343065320897,6.674054114429746e-11
0.52359877559829882,-2.408554367752175,8.8004508789369758e-11
0.52359877559829882,-2.3823744289722599,1.1653412131632163e-10
0.52359877559829882,-2.3561944901923448,1.5490068040759548e-10
0.52359877559829882,-2.3300145514124297,2.0659944207562014e-10
0.52359877559829882,-2.3038346126325151,2.7638147181414508e-10
0.52359877559829882,-2.2776546738526,3.7070297413970961e-10
0.52359877559829882,-2.2514747350726854,4.983325019779565e-10
0.52359877559829882,-2.2252947962927703,6.7116973723842573e-10
0.52359877559829882,-2.1991148575128552,9.0534690971303581e-10
0.52359877559829882,-2.1729349187329401,1.222706529590532e-09
0.52359877559829882,-2.1467549799530254,1.6527783654433701e-09
0.52359877559829882,-2.1205750411731104,2.2354162426515472e-09
0.52359877559829882,-2.0943951023931957,3.0243033780385411e-09
0.52359877559829882,-2.0682151636132806,4.0915961398217682e-09
0.52359877559829882,-2.0420352248333655,5.5340533329645476e-09
0.52359877559829882,-2.0158552860534504,7.4810948709484389e-09
0.52359877559829882,-1.9896753472735358,1.0105354046401309e-08
0.52359877559829882,-1.9634954084936207,1.3636436117130158e-08
0.52359877559829882,-1.9373154697137058,1.8378777622580824e-08
0.52359877559829882,-1.911135530933791,2.4734721164251878e-08
0.52359877559829882,-1.8849555921538759,3.323418496960423e-08
0.52359877559829882,-1.858775653373961,4.4572621033855675e-08
0.52359877559829882,-1.8325957145940461,5.965932523900634e-08
0.52359877559829882,-1.806415775814131,7.9678591970436496e-08
0.52359877559829882,-1.7802358370342162,1.061666972985992e-07
0.52359877559829882,-1.7540558982543013,1.4110824943058086e-07
0.52359877559829882,-1.7278759594743862,1.8705606034276605e-07
0.52359877559829882,-1.7016960206944713,2.4727936148563399e-07
0.52359877559829882,-1.6755160819145565,3.2594589689200274e-07
0.52359877559829882,-1.6493361431346414,4.2834415974906081e-07
0.52359877559829882,-1.6231562043547265,5.6115276607588822e-07
0.52359877559829882,-1.5969762655748116,7.3276464451128239e-07
0.52359877559829882,-1.5707963267948966,9.5367431640627202e-07
0.52359877559829882,-1.5446163880149817,1.2369369856256011e-06
0.52359877559829882,-1.5184364492350668,1.5987083804869749e-06
0.52359877559829882,-1.4922565104551517,2.0588742065773141e-06
0.52359877559829882,-1.4660765716752369,2.6417775828318254e-06
0.52359877559829882,-1.439896632895322,3.3770518387958618e-06
0.52359877559829882,-1.4137166941154069,4.3005644366326956e-06
0.52359877559829882,-1.387536755335492,5.4554754336458353e-06
0.52359877559829882,-1.3613568165555772,6.8934107106193319e-06
0.52359877559829882,-1.3351768777756621,8.6757460608994003e-06
0.52359877559829882,-1.3089969389957472,1.0874993088724271e-05
0.52359877559829882,-1.2828170002158323,1.3576271658382818e-05
0.52359877559829882,-1.2566370614359172,1.6878846366927755e-05
0.52359877559829882,-1.2304571226560024,2.0897696236017671e-05
0.52359877559829882,-1.2042771838760875,2.5765077653356542e-05
0.52359877559829882,-1.1780972450961724,3.1632030738894745e-05
0.52359877559829882,-1.1519173063162575,3.8669769049191908e-05
0.52359877559829882,-1.1257373675363427,4.707088224030215e-05
0.52359877559829882,-1.0995574287564276,5.7050271452952033e-05
0.52359877559829882,-1.0733774899765129,6.8845728319660247e-05
0.52359877559829882,-1.0471975511965979,8.2718061255303215e-05
0.52359877559829882,-1.0210176124166828,9.8950667773598116e-05
0.52359877559829882,-0.99483767363676812,0.0001178484496992498
0.52359877559829882,-0.96865773485685303,0.00013973597004711337
0.52359877559829882,-0.94247779607693793,0.00016495475670436739
0.52359877559829882,-0.91629785729702329,0.00019385966948261033
0.52359877559829882,-0.8901179185171082,0.00022681426407149526
0.52359877559829882,-0.86393797973719311,0.00026418510920410881
0.52359877559829882,-0.83775804095727846,0.00030633504197904814
0.52359877559829882,-0.81157810217736337,0.0003536153805340151
0.52359877559829882,-0.78539816339744828,0.00040635715256994912
0.52359877559829882,-0.75921822461753363,0.00046486144167849202
0.52359877559829882,-0.73303828583761854,0.00052938899977263707
0.52359877559829882,-0.70685834705770345,0.00060014932156451809
0.52359877559829882,-0.6806784082777888,0.00067728942407307806
0.52359877559829882,-0.65449846949787371,0.00076088261842509536
0.52359877559829882,-0.62831853071795862,0.0008509176004126395
0.52359877559829882,-0.60213859193804398,0.00094728821799477264
0.52359877559829882,-0.57595865315812889,0.0010497842958343074
0.52359877559829882,-0.5497787143782138,0.0011580839068730563
0.52359877559829882,-0.52359877559829915,0.0012717474770159516
0.52359877559829882,-0.49741883681838406,0.0013902140898091851
0.52359877559829882,-0.47123889803846897,0.0015128003227264336
0.52359877559829882,-0.44505895925855432,0.001638701895164986
0.52359877559829882,-0.41887902047863923,0.0017669983411003275
0.52359877559829882,-0.39269908169872414,0.001896660837952415
0.52359877559829882,-0.36651914291880949,0.0020265632297781296
0.52359877559829882,-0.3403392041388944,0.0021554961803770525
0.52359877559829882,-0.31415926535897931,0.0022821842839030036
0.52359877559829882,-0.28797932657906467,0.0024053058512651902
0.52359877559829882,-0.26179938779914957,0.0025235149844914494
0.52359877559829882,-0.23561944901923448,0.0026354654529742289
0.52359877559829882,-0.20943951023931984,0.0027398357997131906
0.52359877559829882,-0.18325957145940475,0.0028353550365763187
0.52359877559829882,-0.15707963267948966,0.0029208282389447168
0.52359877559829882,-0.13089969389957501,0.0029951613248401158
0.52359877559829882,-0.10471975511965992,0.0030573843037641794
0.52359877559829882,-0.078539816339744828,0.0031066723069219735
0.52359877559829882,-0.052359877559830181,0.0031423637630015665
0.52359877559829882,-0.026179938779915091,0.0031639751607823252
0.52359877559829882,0,0.0031712119389339924
0.52359877559829882,0.026179938779914647,0.0031639751607823261
0.52359877559829882,0.052359877559829737,0.0031423637630015682
0.52359877559829882,0.078539816339744828,0.0031066723069219735
0.52359877559829882,0.10471975511965947,0.003057384303764182
0.52359877559829882,0.13089969389957457,0.0029951613248401189
0.52359877559829882,0.15707963267948966,0.0029208282389447168
0.52359877559829882,0.1832595714594043,0.0028353550365763209
0.52359877559829882,0.20943951023931939,0.0027398357997131927
0.52359877559829882,0.23561944901923448,0.0026354654529742289
0.52359877559829882,0.26179938779914913,0.0025235149844914516
0.52359877559829882,0.28797932657906422,0.0024053058512651915
0.52359877559829882,0.31415926535897931,0.0022821842839030036
0.52359877559829882,0.34033920413889396,0.0021554961803770547
0.52359877559829882,0.36651914291880905,0.0020265632297781309
0.52359877559829882,0.39269908169872414,0.001896660837952415
0.52359877559829882,0.41887902047863879,0.001766998341100331
0.52359877559829882,0.44505895925855388,0.0016387018951649877
0.52359877559829882,0.47123889803846897,0.0015128003227264336
0.52359877559829882,0.49741883681838361,0.0013902140898091877
0.52359877559829882,0.5235987755982987,0.0012717474770159532
0.52359877559829882,0.5497787143782138,0.0011580839068730563
0.52359877559829882,0.57595865315812844,0.0010497842958343097
0.52359877559829882,0.60213859193804353,0.00094728821799477459
0.52359877559829882,0.62831853071795862,0.0008509176004126395
0.52359877559829882,0.65449846949787327,0.00076088261842509677
0.52359877559829882,0.68067840827778836,0.0006772894240730799
0.52359877559829882,0.70685834705770345,0.00060014932156451809
0.52359877559829882,0.7330382858376181,0.00052938899977263815
0.52359877559829882,0.75921822461753319,0.00046486144167849294
0.52359877559829882,0.78539816339744828,0.00040635715256994912
0.52359877559829882,0.81157810217736293,0.00035361538053401602
0.52359877559829882,0.83775804095727802,0.00030633504197904863
0.52359877559829882,0.86393797973719266,0.00026418510920410947
0.52359877559829882,0.89011791851710775,0.00022681426407149575
0.52359877559829882,0.91629785729702284,0.00019385966948261095
0.52359877559829882,0.94247779607693793,0.00016495475670436739
0.52359877559829882,0.96865773485685303,0.00013973597004711337
0.52359877559829882,0.99483767363676723,0.00011784844969925044
0.52359877559829882,1.0210176124166823,9.8950667773598359e-05
0.52359877559829882,1.0471975511965974,8.2718061255303499e-05
0.52359877559829882,1.0733774899765125,6.8845728319660504e-05
0.52359877559829882,1.0995574287564276,5.7050271452952033e-05
0.52359877559829882,1.1257373675363427,4.707088224030215e-05
0.52359877559829882,1.1519173063162569,3.8669769049192159e-05
0.52359877559829882,1.178097245096172,3.1632030738894724e-05
0.52359877559829882,1.2042771838760871,2.5765077653356593e-05
0.52359877559829882,1.2304571226560022,2.0897696236017701e-05
0.52359877559829882,1.2566370614359172,1.6878846366927755e-05
0.52359877559829882,1.2828170002158323,1.3576271658382818e-05
0.52359877559829882,1.3089969389957465,1.0874993088724334e-05
0.52359877559829882,1.3351768777756616,8.6757460608994207e-06
0.52359877559829882,1.3613568165555767,6.8934107106193827e-06
0.52359877559829882,1.3875367553354918,5.455475433645815e-06
0.52359877559829882,1.4137166941154069,4.3005644366326956e-06
0.52359877559829882,1.439896632895322,3.3770518387958618e-06
0.52359877559829882,1.4660765716752362,2.6417775828318508e-06
0.52359877559829882,1.4922565104551513,2.0588742065772865e-06
0.52359877559829882,1.5184364492350664,1.5987083804869497e-06
0.52359877559829882,1.5446163880149815,1.2369369856255973e-06
0.52359877559829882,1.5707963267948966,9.5367431640627202e-07
0.52359877559829882,1.5969762655748116,7.3276464451128239e-07
0.52359877559829882,1.6231562043547259,5.6115276607589669e-07
0.52359877559829882,1.6493361431346409,4.2834415974907696e-07
0.52359877559829882,1.675516081914556,3.2594589689201529e-07
0.52359877559829882,1.7016960206944711,2.4727936148562949e-07
0.52359877559829882,1.7278759594743862,1.8705606034276605e-07
0.52359877559829882,1.7540558982543013,1.4110824943058086e-07
0.52359877559829882,1.7802358370342155,1.0616669729860202e-07
0.52359877559829882,1.8064157758141306,7.9678591970434696e-08
0.52359877559829882,1.8325957145940457,5.965932523900634e-08
0.52359877559829882,1.8587756533739608,4.4572621033852982e-08
0.52359877559829882,1.8849555921538759,3.323418496960423e-08
0.52359877559829882,1.911135530933791,2.4734721164251878e-08
0.52359877559829882,1.9373154697137052,1.8378777622585145e-08
0.52359877559829882,1.9634954084936203,1.3636436117130959e-08
0.52359877559829882,1.9896753472735353,1.0105354046401433e-08
0.52359877559829882,2.0158552860534504,7.4810948709484389e-09
0.52359877559829882,2.0420352248333655,5.5340533329645476e-09
0.52359877559829882,2.0682151636132806,4.0915961398217682e-09
0.52359877559829882,2.0943951023931948,3.0243033780378285e-09
0.52359877559829882,2.1205750411731099,2.235416242653183e-09
0.52359877559829882,2.146754979953025,1.652778365444591e-09
0.52359877559829882,2.1729349187329401,1.222706529590532e-09
0.52359877559829882,2.1991148575128552,9.0534690971303581e-10
0.52359877559829882,2.2252947962927703,6.7116973723842573e-10
0.52359877559829882,2.2514747350726845,4.9833250197809267e-10
0.52359877559829882,2.2776546738525996,3.7070297413978002e-10
0.52359877559829882,2.3038346126325147,2.7638147181406485e-10
0.52359877559829882,2.3300145514124297,2.0659944207562014e-10
0.52359877559829882,2.3561944901923448,1.5490068040759548e-10
0.52359877559829882,2.3823744289722599,1.1653412131632163e-10
0.52359877559829882,2.4085543677521741,8.800450878920714e-11
0.52359877559829882,2.4347343065320892,6.6740541144124217e-11
0.52359877559829882,2.4609142453120043,5.0850194321446321e-11
0.52359877559829882,2.4870941840919194,3.8940585163640137e-11
0.52359877559829882,2.5132741228718345,2.9985511620877061e-11
0.52359877559829882,2.5394540616517496,2.3228145301098899e-11
0.52359877559829882,2.5656340004316638,1.8109598718870737e-11
0.52359877559829882,2.5918139392115789,1.4216511228146657e-11
0.52359877559829882,2.617993877991494,1.1242597994934265e-11
0.52359877559829882,2.6441738167714091,8.9604409699988651e-12
0.52359877559829882,2.6703537555513241,7.2007875471886747e-12
0.52359877559829882,2.6965336943312392,5.837350402913212e-12
0.52359877559829882,2.7227136331111534,4.7756377165636802e-12
0.52359877559829882,2.7488935718910685,3.944736566916264e-12
0.52359877559829882,2.7750735106709836,3.2912610286855683e-12
0.52359877559829882,2.8012534494508987,2.7748880354241145e-12
0.52359877559829882,2.8274333882308138,2.3650588980840576e-12
0.52359877559829882,2.8536133270107289,2.0385376109290876e-12
0.52359877559829882,2.8797932657906431,1.7775998551070831e-12
0.52359877559829882,2.9059732045705582,1.5686871260806145e-12
0.52359877559829882,2.9321531433504733,1.4014046459974706e-12
0.52359877559829882,2.9583330821303884,1.2677740867209902e-12
0.52359877559829882,2.9845130209103035,1.161675825136588e-12
0.52359877559829882,3.0106929596902186,1.0784328363719235e-12
0.52359877559829882,3.0368728984701328,1.014501117046632e-12
0.52359877559829882,3.0630528372500478,9.6724097637563588e-13
0.52359877559829882,3.0892327760299629,9.3475055987742846e-13
0.52359877559829882,3.115412714809878,9.1574825765022635e-13
0.52359877559829882,3.1415926535897931,9.0949470177440004e-13
0.5497787143782138,-3.1415926535897931,3.6215435609708626e-13
0.5497787143782138,-3.115412714809878,3.6487997005153218e-13
0.5497787143782138,-3.0892327760299634,3.7317230675763796e-13
0.5497787143782138,-3.0630528372500483,3.8738544932156819e-13
0.5497787143782138,-3.0368728984701332,4.0813551130146467e-13
0.5497787143782138,-3.0106929596902186,4.3634192581868862e-13
0.5497787143782138,-2.9845130209103035,4.7329014303873784e-13
0.5497787143782138,-2.9583330821303884,5.2072121437445763e-13
0.5497787143782138,-2.9321531433504737,5.8095621543728687e-13
0.5497787143782138,-2.9059732045705586,6.5706675049500791e-13
0.5497787143782138,-2.8797932657906435,7.5310723826687663e-13
0.5497787143782138,-2.8536133270107289,8.7443078431594755e-13
0.5497787143782138,-2.8274333882308138,1.0281188626363402e-12
0.5497787143782138,-2.8012534494508987,1.2235666847797551e-12
0.5497787143782138,-2.7750735106709841,1.4732823155995092e-12
0.5497787143782138,-2.748893571891069,1.7939801002716665e-12
0.5497787143782138,-2.7227136331111539,2.2080802961199637e-12
0.5497787143782138,-2.6965336943312392,2.7457704577932662e-12
0.5497787143782138,-2.6703537555513241,3.4478449508563448e-12
0.5497787143782138,-2.6441738167714091,4.3696237344106442e-12
0.5497787143782138,-2.6179938779914944,5.5863696183904019e-12
0.5497787143782138,-2.5918139392115793,7.2007875472889259e-12
0.5497787143782138,-2.5656340004316647,9.3534179906569279e-12
0.5497787143782138,-2.5394540616517496,1.2237053909118964e-11
0.5497787143782138,-2.5132741228718345,1.6116750856824184e-11
0.5497787143782138,-2.4870941840919194,2.1357608888000915e-11
0.5497787143782138,-2.4609142453120048,2.8463346154793591e-11
0.5497787143782138,-2.4347343065320897,3.8129843026196275e-11
0.5497787143782138,-2.408554367752175,5.1319427884197845e-11
0.5497787143782138,-2.3823744289722599,6.9363856915980994e-11
0.5497787143782138,-2.3561944901923448,9.4106918144109652e-11
0.5497787143782138,-2.3300145514124297,1.2810164107296383e-10
0.5497787143782138,-2.3038346126325151,1.7488258317647936e-10
0.5497787143782138,-2.2776546738526,2.393410730770278e-10
0.5497787143782138,-2.2514747350726854,3.2824124401060152e-10
0.5497787143782138,-2.2252947962927703,4.5092800131033593e-10
0.5497787143782138,-2.1991148575128552,6.202957769849144e-10
0.5497787143782138,-2.1729349187329401,8.5411036238411042e-10
0.5497787143782138,-2.1467549799530254,1.1768069564169302e-09
0.5497787143782138,-2.1205750411731104,1.6219279248952214e-09
0.5497787143782138,-2.0943951023931957,2.2354162426529038e-09
0.5497787143782138,-2.0682151636132806,3.0800483788653855e-09
0.5497787143782138,-2.0420352248333655,4.2413773571588628e-09
0.5497787143782138,-2.0158552860534504,5.8356675016904776e-09
0.5497787143782138,-1.9896753472735358,8.0204424195728192e-09
0.5497787143782138,-1.9634954084936207,1.1008443386981652e-08
0.5497787143782138,-1.9373154697137058,1.5086013689622761e-08
0.5497787143782138,-1.911135530933791,2.0637193618526831e-08
0.5497787143782138,-1.8849555921538759,2.8175139411057519e-08
0.5497787143782138,-1.858775653373961,3.8382876546423569e-08
0.5497787143782138,-1.8325957145940461,5.2165872572704702e-08
0.5497787143782138,-1.806415775814131,7.0719475638061967e-08
0.5497787143782138,-1.7802358370342162,9.5614919388586446e-08
0.5497787143782138,-1.7540558982543013,1.2890834782639279e-07
0.5497787143782138,-1.7278759594743862,1.7327816645169746e-07
0.5497787143782138,-1.7016960206944713,2.3219697477601872e-07
0.5497787143782138,-1.6755160819145565,3.1014536939260161e-07
0.5497787143782138,-1.6493361431346414,4.1287600656379492e-07
0.5497787143782138,-1.6231562043547265,5.4773744788449685e-07
0.5497787143782138,-1.5969762655748116,7.2406843768511195e-07
0.5497787143782138,-1.5707963267948966,9.5367431640630167e-07
0.5497787143782138,-1.5446163880149817,1.251398182470707e-06
0.5497787143782138,-1.5184364492350668,1.6358000792398567e-06
0.5497787143782138,-1.4922565104551517,2.1299577865588816e-06
0.5497787143782138,-1.4660765716752369,2.7624026016092501e-06
0.5497787143782138,-1.439896632895322,3.5682026468819613e-06
0.5497787143782138,-1.4137166941154069,4.5902045752637846e-06
0.5497787143782138,-1.387536755335492,5.8804418759726463e-06
0.5497787143782138,-1.3613568165555772,7.5017141420877623e-06
0.5497787143782138,-1.3351768777756621,9.5293364721427112e-06
0.5497787143782138,-1.3089969389957472,1.2053051498914606e-05
0.5497787143782138,-1.2828170002158323,1.5179088260635367e-05
0.5497787143782138,-1.2566370614359172,1.903234220152145e-05
0.5497787143782138,-1.2304571226560024,2.3758639032428636e-05
0.5497787143782138,-1.2042771838760875,2.9527032114909521e-05
0.5497787143782138,-1.1780972450961724,3.6532068681374161e-05
0.5497787143782138,-1.1519173063162575,4.4995944926931181e-05
0.5497787143782138,-1.1257373675363427,5.5170454301432853e-05
0.5497787143782138,-1.0995574287564276,6.7338617836135549e-05
0.5497787143782138,-1.0733774899765129,8.1815870845673976e-05
0.5497787143782138,-1.0471975511965979,9.8950667773597939e-05
0.5497787143782138,-1.0210176124166828,0.0001191243573305558
0.5497787143782138,-0.99483767363676812,0.00014275017451737229
0.5497787143782138,-0.96865773485685303,0.00017027119576997111
