tau,normalized_time,lambda_1,lambda_2,lambda_3,analytic_qfi
0.95229527311940609,0.60625000000000007,210.00000115851785,209.99999995485206,19.999998482011069,210.00000115851796
0.95720401164064006,0.609375,210.00000059725875,210.00000028276006,19.999998809083195,210.00000059725878
0.96211275016187414,0.61250000000000004,210.00000072730759,209.99999996627446,19.999999068191517,209.99999996627429
0.96702148868310822,0.61562499999999998,210.00000136574124,209.99999917931794,19.999999272909459,209.99999917931785
0.97193022720434219,0.61874999999999991,210.00000230854195,209.99999811854451,19.999999434215944,209.99999811854445
0.97683896572557627,0.62187499999999996,210.00000371382066,209.99999661983651,19.999999560967524,209.99999661983628
0.98174770424681035,0.625,210.00000580681476,209.99999445307068,19.999999660289276,209.99999445307051
0.98665644276804443,0.62812500000000004,210.00000890607726,209.99999129573396,19.999999737897575,209.99999129573393
0.99156518128927851,0.63125000000000009,210.00001345834994,209.99998669788403,19.999999798365913,209.99998669788383
0.99647391981051248,0.63437500000000002,210.00002008459552,209.99998003597864,19.999999845342941,209.99998003597852
1.0013826583317464,0.63749999999999996,210.00002964022954,209.99997045253156,19.999999881731437,209.99997045253141
1.0062913968529805,0.640625,210.00004329325799,209.99995677787851,19.999999909833928,209.99995677787845
1.0112001353742146,0.64374999999999993,210.00006262480053,209.99993742957679,19.999999931471436,209.99993742957651
1.0161088738954487,0.64687499999999998,210.00008975736691,209.99991028406311,19.999999948080074,209.99991028406305
1.0210176124166828,0.65000000000000002,210.00012751726058,209.9998725142006,19.999999960788895,209.99987251420052
1.0259263509379168,0.65312500000000007,210.00017963861961,209.99982038519107,19.999999970482747,209.99982038519101
1.0308350894591509,0.65625,210.0002510178754,209.99974900008382,19.999999977853186,209.99974900008385
1.035743827980385,0.65937500000000004,210.0003480287981,209.99965198470068,19.999999983438737,209.99965198470076
1.0406525665016191,0.66250000000000009,210.00047890982663,209.99952110028397,19.999999987657652,209.99952110028411
1.0455613050228529,0.66562499999999991,210.00065423701488,209.99934577053125,19.999999990833551,209.99934577053116
1.050470043544087,0.66874999999999996,210.00088749768022,209.99911250793147,19.999999993216118,209.9991125079313
1.0553787820653211,0.671875,210.00119578166812,209.99880422248958,19.999999994997317,209.99880422248955
1.0602875205865552,0.67500000000000004,210.00160060905176,209.9983993940175,19.99999999632422,209.99839939401716
1.0651962591077893,0.67812499999999998,210.00212891501687,209.99787108724016,19.999999997309139,209.99787108723996
1.0701049976290233,0.68125000000000002,210.00281421461116,209.9971857870421,19.999999998037538,209.99718578704201
1.0750137361502574,0.68437500000000007,210.00369797192525,209.99630202928103,19.999999998574225,209.99630202928091
1.0799224746714913,0.68749999999999989,210.00483120004984,209.99516880082686,19.999999998968146,209.99516880082672
1.0848312131927254,0.69062499999999993,210.00627631978253,209.9937236808521,19.999999999256211,209.99372368085199
1.0897399517139594,0.69374999999999998,210.00810930645775,209.99189069399986,19.99999999946602,209.99189069399969
1.0946486902351935,0.69687500000000002,210.01042215537524,209.98957784495332,19.999999999618211,209.98957784495306
1.0995574287564276,0.69999999999999996,210.01332569703089,209.98667430320387,19.999999999728168,209.98667430320381
1.1044661672776617,0.703125,210.01695279361888,209.98304720654829,19.999999999807279,209.98304720654812
1.1093749057988957,0.70625000000000004,210.02146194799806,209.97853805212026,19.999999999863952,209.97853805212017
1.1142836443201298,0.70937500000000009,210.02704135539551,209.97295864468811,19.999999999904382,209.97295864468796
1.1191923828413639,0.71250000000000002,210.03391342647703,209.96608657358149,19.999999999933092,209.96608657358149
1.1241011213625978,0.71562499999999996,210.04233980796079,209.95766019208023,19.999999999953417,209.9576601920802
1.1290098598838318,0.71875,210.05262692358099,209.94737307644732,19.999999999967706,209.94737307644746
1.1339185984050659,0.72187499999999993,210.06513205388367,209.93486794613614,19.999999999977717,209.93486794613605
1.1388273369263,0.72499999999999998,210.08026996793745,209.91973003207613,19.999999999984695,209.91973003207613
1.1437360754475341,0.72812500000000002,210.09852011356156,209.90147988644765,19.999999999989534,209.90147988644765
1.1486448139687682,0.73125000000000007,210.12043436502421,209.87956563498201,19.999999999992887,209.8795656349821
1.1535535524900022,0.734375,210.1466453183514,209.85335468165289,19.999999999995211,209.85335468165283
1.1584622910112361,0.73749999999999993,210.17787511439252,209.82212488561049,19.999999999996771,209.82212488561041
1.1633710295324702,0.74062499999999998,210.21494475862502,209.78505524137685,19.999999999997836,209.78505524137691
1.1682797680537043,0.74374999999999991,210.25878389441104,209.74121610559018,19.999999999998554,209.74121610559027
1.1731885065749383,0.74687499999999996,210.31044097308632,209.68955902691442,19.999999999999023,209.68955902691451
1.1780972450961724,0.75,210.37109374999989,209.62890625000071,19.999999999999353,209.62890625000063
1.1830059836174065,0.75312500000000004,210.44206002053031,209.55793997946989,19.999999999999567,209.55793997947004
1.1879147221386406,0.75625000000000009,210.52480849437561,209.47519150562479,19.999999999999719,209.47519150562468
1.1928234606598747,0.75937500000000002,210.62096969022298,209.37903030977733,19.999999999999819,209.37903030977733
1.1977321991811087,0.76250000000000007,210.73234671649209,209.2676532835082,19.999999999999876,209.26765328350808
1.2026409377023426,0.765625,210.86092578746926,209.13907421253097,19.999999999999922,209.13907421253097
1.2075496762235767,0.76874999999999993,211.00888630808851,208.99111369191152,19.999999999999918,208.99111369191158
1.2124584147448108,0.77187499999999998,211.17861034520541,208.82138965479464,19.999999999999943,208.82138965479467
1.2173671532660448,0.77500000000000002,211.37269128875303,208.62730871124691,19.999999999999957,208.62730871124703
1.2222758917872789,0.77812500000000007,211.5939414930636,208.40605850693655,19.999999999999975,208.40605850693649
1.227184630308513,0.78125,211.8453986772129,208.15460132278713,19.999999999999975,208.15460132278719
1.2320933688297471,0.78437500000000004,212.13033085390467,207.86966914609553,19.999999999999986,207.86966914609548
1.2370021073509809,0.78749999999999998,212.45223954951177,207.54776045048817,19.999999999999989,207.54776045048831
1.241910845872215,0.79062499999999991,212.81486107382074,207.18513892617943,19.999999999999986,207.18513892617943
1.2468195843934491,0.79374999999999996,213.22216559711859,206.7778344028815,19.999999999999986,206.7778344028815
1.2517283229146832,0.796875,213.67835379487826,206.32164620512171,19.999999999999989,206.32164620512191
1.2566370614359172,0.80000000000000004,214.18785082670854,205.81214917329163,19.999999999999975,205.8121491732916
1.2615457999571513,0.80312499999999998,214.75529742674163,205.24470257325834,19.999999999999989,205.24470257325851
1.2664545384783854,0.80625000000000002,215.38553789740865,204.61446210259138,19.999999999999982,204.6144621025914
1.2713632769996195,0.80937500000000007,216.08360481780358,203.9163951821966,19.999999999999993,203.91639518219654
1.2762720155208536,0.81250000000000011,216.85470030162355,203.1452996983765,20.000000000000018,203.14529969837656
1.2811807540420874,0.81562499999999993,217.7041736680527,202.2958263319473,19.999999999999996,202.29582633194744
1.2860894925633215,0.81874999999999998,218.63749542186076,201.36250457813929,19.999999999999961,201.36250457813941
1.2909982310845556,0.82187500000000002,219.66022747630245,200.33977252369758,19.999999999999989,200.33977252369766
1.2959069696057897,0.82499999999999996,220.77798959391203,199.22201040608797,19.999999999999996,199.22201040608812
1.3008157081270237,0.828125,221.99642206568154,198.00357793431871,19.999999999999996,198.00357793431863
1.3057244466482578,0.83125000000000004,223.32114469802059,196.67885530197941,19.999999999999989,196.67885530197947
1.3106331851694919,0.83437500000000009,224.75771222882446,195.24228777117543,19.999999999999975,195.24228777117557
1.3155419236907258,0.83749999999999991,226.31156634837865,193.68843365162115,19.999999999999972,193.68843365162138
1.3204506622119598,0.84062499999999996,227.98798455705793,192.01201544294213,19.999999999999989,192.01201544294221
1.3253594007331939,0.84375,229.79202614910855,190.20797385089156,19.999999999999986,190.20797385089162
1.330268139254428,0.84687499999999993,231.7284756694695,188.27152433053038,19.999999999999972,188.27152433053053
1.3351768777756621,0.84999999999999998,233.80178424772529,186.19821575227485,19.999999999999986,186.19821575227493
1.3400856162968962,0.85312500000000002,236.01600926901671,183.98399073098312,19.999999999999979,183.98399073098338
1.3449943548181302,0.85625000000000007,238.3747528951464,181.62524710485388,19.999999999999993,181.6252471048538
1.3499030933393643,0.859375,240.88109999922676,179.11890000077318,19.999999999999982,179.11890000077327
1.3548118318605984,0.86250000000000004,243.537556123135,176.462443876865,19.999999999999982,176.46244387686508
1.3597205703818322,0.86562499999999998,246.34598610775544,173.65401389224473,19.999999999999986,173.65401389224471
