width_mhz,sequence_count,time_ns,site,density
0.0,50,3.0,5,0.052764585194616256
0.0,50,3.0,6,0.9643413126304375
0.0,50,3.0,7,0.9285249748850438
0.0,50,3.0,8,0.05286663697605047
0.0,50,3.0,9,0.000761659757678799
0.0,50,3.0,10,4.832282780409195e-06
0.0,50,3.0,11,1.6888429887032467e-08
0.0,50,3.0,12,3.717253482948081e-11
0.0,50,3.5,1,1.42529062412761e-10
0.0,50,3.5,2,4.989406532925525e-08
0.0,50,3.5,3,1.1002869184080483e-05
0.0,50,3.5,4,0.001336137351583424
0.0,50,3.5,5,0.07039419729146346
0.0,50,3.5,6,0.944949426799885
0.0,50,3.5,7,0.9114171762092768
0.0,50,3.5,8,0.07049154265941006
0.0,50,3.5,9,0.0013883723721795492
0.0,50,3.5,10,1.2036822060610123e-05
0.0,50,3.5,11,5.741586917368035e-08
0.0,50,3.5,12,1.72494665216392e-10
0.0,50,4.0,1,5.381192061929021e-10
0.0,50,4.0,2,1.4381729160041032e-07
0.0,50,4.0,3,2.421689947381345e-05
0.0,50,4.0,4,0.002242258662984522
0.0,50,4.0,5,0.08990886740667182
0.0,50,4.0,6,0.9177632593401347
0.0,50,4.0,7,0.8973586846265172
0.0,50,4.0,8,0.09034761348653536
0.0,50,4.0,9,0.0023283345545827825
0.0,50,4.0,10,2.6454741551841394e-05
0.0,50,4.0,11,1.6527557433103048e-07
0.0,50,4.0,12,6.50564711315277e-10
0.0,50,4.5,1,1.7338659071145896e-09
0.0,50,4.5,2,3.649672637649424e-07
0.0,50,4.5,3,4.841569768723217e-05
0.0,50,4.5,4,0.0035270954463268466
0.0,50,4.5,5,0.11113895406876331
0.0,50,4.5,6,0.8851823526121472
0.0,50,4.5,7,0.8839714728779648
0.0,50,4.5,8,0.11241227411722486
0.0,50,4.5,9,0.0036658001656870516
0.0,50,4.5,10,5.2847283402019704e-05
0.0,50,4.5,11,4.1893569384291257e-07
0.0,50,4.5,12,2.0939757880052373e-09
0.0,50,5.0,1,4.929166679598322e-09
0.0,50,5.0,2,8.374782731569717e-07
0.0,50,5.0,3,8.971754957373166e-05
0.0,50,5.0,4,0.005272991299490103
0.0,50,5.0,5,0.13398925596749783
0.0,50,5.0,6,0.8517713300875446
0.0,50,5.0,7,0.8668551248055775
0.0,50,5.0,8,0.13642980821131864
0.0,50,5.0,9,0.0054920394120934425
0.0,50,5.0,10,9.792378655519027e-05
0.0,50,5.0,11,9.605255303774303e-07
0.0,50,5.0,12,5.947378420163978e-09
0.0,50,5.5,1,1.2661360609287654e-08
0.0,50,5.5,2,1.7711972280273558e-06
0.0,50,5.5,3,0.00015634565758542484
0.0,50,5.5,4,0.007566997494750077
0.0,50,5.5,5,0.15837609579498585
0.0,50,5.5,6,0.8220077164422882
0.0,50,5.5,7,0.84201705378699
0.0,50,5.5,8,0.16180048332620264
0.0,50,5.5,9,0.007900735803105513
0.0,50,5.5,10,0.00017074200643093365
0.0,50,5.5,11,2.0305634071842716e-06
0.0,50,5.5,12,1.526566640046054e-08
0.0,50,6.0,1,2.990718835017564e-08
0.0,50,6.0,2,3.501699628254718e-06
0.0,50,6.0,3,0.0002589836228081566
0.0,50,6.0,4,0.010499197808709497
0.0,50,6.0,5,0.1841140708075108
0.0,50,6.0,6,0.7978624352157717
0.0,50,6.0,7,0.8083016545356253
0.0,50,6.0,8,0.1876919603990643
0.0,50,6.0,9,0.010981041156157733
0.0,50,6.0,10,0.0002830746301229933
0.0,50,6.0,11,4.014176347593467e-06
0.0,50,6.0,12,3.604106658116419e-08
0.0,50,6.5,1,6.583709715114876e-08
0.0,50,6.5,2,6.541594061070774e-06
0.0,50,6.5,3,0.00041111286703319377
0.0,50,6.5,4,0.01415873923670141
0.0,50,6.5,5,0.210805533980203
0.0,50,6.5,6,0.7776760023526424
0.0,50,6.5,7,0.7683224584169615
0.0,50,6.5,8,0.21335097852147716
0.0,50,6.5,9,0.014811290105302686
0.0,50,6.5,10,0.0004496976722292758
0.0,50,6.5,11,7.500097376093632e-06
0.0,50,6.5,12,7.931891413633305e-08
0.0,50,7.0,1,1.364859333999139e-07
0.0,50,7.0,2,1.1644208963105172e-05
0.0,50,7.0,3,0.000629293175441417
0.0,50,7.0,4,0.01862755439792784
0.0,50,7.0,5,0.23780520971333508
0.0,50,7.0,6,0.757058267887008
0.0,50,7.0,7,0.7272819123295379
0.0,50,7.0,8,0.23842687201516577
0.0,50,7.0,9,0.01945701155984836
0.0,50,7.0,10,0.0006885806841298165
0.0,50,7.0,11,1.3353124016976907e-05
0.0,50,7.0,12,1.6441869432363344e-07
0.0,50,7.5,1,2.6866527465472946e-07
0.0,50,7.5,2,1.9880204446286858e-05
0.0,50,7.5,3,0.0009333414176263427
0.0,50,7.5,4,0.023973379036491337
0.0,50,7.5,5,0.26431041450687554
0.0,50,7.5,6,0.7313354673587357
0.0,50,7.5,7,0.6903410985117898
0.0,50,7.5,8,0.2630674789927183
0.0,50,7.5,9,0.02497454748552674
0.0,50,7.5,10,0.0010210000283245332
0.0,50,7.5,11,2.2800145862626656e-05
0.0,50,7.5,12,3.236463291827278e-07
0.0,50,8.0,1,5.055054958846427e-07
0.0,50,8.0,2,3.272689604885864e-05
0.0,50,8.0,3,0.0013463782158430755
0.0,50,8.0,4,0.030244857731863233
0.0,50,8.0,5,0.28956590031266627
0.0,50,8.0,6,0.6981468843387753
0.0,50,8.0,7,0.6600611794845076
0.0,50,8.0,8,0.2876744190557737
0.0,50,8.0,9,0.03141738655953315
0.0,50,8.0,10,0.0014716234221705895
0.0,50,8.0,11,3.752952404075443e-05
0.0,50,8.0,12,6.089532850256638e-07
0.0,50,8.5,1,9.140756653884159e-07
0.0,50,8.5,2,5.2169304214107255e-05
0.0,50,8.5,3,0.0018947475273045774
0.0,50,8.5,4,0.03747126702714086
0.0,50,8.5,5,0.3131004051178703
0.0,50,8.5,6,0.6587203644274728
0.0,50,8.5,7,0.6353516847059736
0.0,50,8.5,8,0.3124396636323498
0.0,50,8.5,9,0.03883928360688743
0.0,50,8.5,10,0.002068595983293346
0.0,50,8.5,11,5.9803524875849154e-05
0.0,50,8.5,12,1.1010669539527456e-06
0.0,50,9.0,1,1.5955832551827357e-06
0.0,50,9.0,2,8.081140424961181e-05
0.0,50,9.0,3,0.0026078533728107227
0.0,50,9.0,4,0.04566735897599105
0.0,50,9.0,5,0.33487265570231595
0.0,50,9.0,6,0.6171574804264315
0.0,50,9.0,7,0.6124194557062059
0.0,50,9.0,8,0.3369654687359032
0.0,50,9.0,9,0.047289220448613285
0.0,50,9.0,10,0.0028435946218110823
0.0,50,9.0,11,9.258333803773123e-05
0.0,50,9.0,12,1.9216843763432053e-06
0.0,50,9.5,1,2.698701997220301e-06
0.0,50,9.5,2,0.00012199589068132511
0.0,50,9.5,3,0.0035179751909826256
0.0,50,9.5,4,0.05484088849440783
0.0,50,9.5,5,0.3552293218250281
0.0,50,9.5,6,0.5782232099867775
0.0,50,9.5,7,0.5870388319167008
0.0,50,9.5,8,0.3602519345123268
0.0,50,9.5,9,0.05679847933989356
0.0,50,9.5,10,0.0038317492842996365
0.0,50,9.5,11,0.0001396654719981894
0.0,50,9.5,12,3.2493849068055942e-06
0.0,50,10.0,1,4.436615293194707e-06
0.0,50,10.0,2,0.00017993086617268148
0.0,50,10.0,3,0.004660099223535975
0.0,50,10.0,4,0.06499823732500114
0.0,50,10.0,5,0.37466366775375454
0.0,50,10.0,6,0.5449517105237512
0.0,50,10.0,7,0.5567838575887044
0.0,50,10.0,8,0.38110921822405425
0.0,50,10.0,9,0.06736636026248057
0.0,50,10.0,10,0.005071314832145706
0.0,50,10.0,11,0.00020582681539454956
0.0,50,10.0,12,5.3399697129571014e-06
0.0,50,10.5,1,7.1083944824389686e-06
0.0,50,10.5,2,0.00025982182435139783
0.0,50,10.5,3,0.00607174207179486
0.0,50,10.5,4,0.07614375148045396
0.0,50,10.5,5,0.393470804485265
0.0,50,10.5,6,0.5173883126705868
0.0,50,10.5,7,0.5220387347980318
0.0,50,10.5,8,0.39875745503112375
0.0,50,10.5,9,0.07895369599827216
0.0,50,10.5,10,0.0066030475090660965
0.0,50,10.5,11,0.00029697377004336665
0.0,50,10.5,12,8.551966527351025e-06
0.0,50,11.0,1,1.112535311087176e-05
0.0,50,11.0,2,0.00036800665854157906
0.0,50,11.0,3,0.007792675647688151
0.0,50,11.0,4,0.08827130633267276
0.0,50,11.0,5,0.411464700598572
0.0,50,11.0,6,0.49304129552245707
0.0,50,11.0,7,0.48543586687252144
0.0,50,11.0,8,0.4132224113202308
0.0,50,11.0,9,0.09148957921618509
0.0,50,11.0,10,0.008469364970163637
0.0,50,11.0,11,0.000420289470191435
0.0,50,11.0,12,1.3378037664357942e-05
0.0,50,11.5,1,1.7043022603512516e-05
0.0,50,11.5,2,0.0005120900038267648
0.0,50,11.5,3,0.009864434119311597
0.0,50,11.5,4,0.10135088565723924
0.0,50,11.5,5,0.42790974746937166
0.0,50,11.5,6,0.46861206393829485
0.0,50,11.5,7,0.4502851110607534
0.0,50,11.5,8,0.42524198250774986
0.0,50,11.5,9,0.10488831971027379
0.0,50,11.5,10,0.010713466532119081
0.0,50,11.5,11,0.0005843729828575379
0.0,50,11.5,12,2.0482995598851816e-05
0.0,50,12.0,1,2.5599370616749313e-05
0.0,50,12.0,2,0.0007010713279807412
0.0,50,12.0,3,0.012329522185431863
0.0,50,12.0,4,0.11531625610062837
0.0,50,12.0,5,0.44172433355734947
0.0,50,12.0,6,0.4419134193279472
0.0,50,12.0,7,0.41900220931593884
0.0,50,12.0,8,0.4357127754582205
0.0,50,12.0,9,0.11906611805577601
0.0,50,12.0,10,0.013378580678024221
0.0,50,12.0,11,0.0007993655526090584
0.0,50,12.0,12,3.074906947789933e-05
0.0,50,12.5,1,3.775982130169083e-05
0.0,50,12.5,2,0.000945459599375064
0.0,50,12.5,3,0.015230341891379624
0.0,50,12.5,4,0.13006012345356419
0.0,50,12.5,5,0.45188056270738286
0.0,50,12.5,6,0.41291397941489655
0.0,50,12.5,7,0.3923347433172067
0.0,50,12.5,8,0.44502130934560824
0.0,50,12.5,9,0.13394595487153735
0.0,50,12.5,10,0.016507376143697464
0.0,50,12.5,11,0.001077060446675325
0.0,50,12.5,12,4.5328987375956844e-05
0.0,50,13.0,1,5.476953397221431e-05
0.0,50,13.0,2,0.0012573669074675135
0.0,50,13.0,3,0.018607965766543638
0.0,50,13.0,4,0.14544006397683779
0.0,50,13.0,5,0.4578214582332336
0.0,50,13.0,6,0.38346614991304273
0.0,50,13.0,7,0.3695660218110778
0.0,50,13.0,8,0.4527017712979836
0.0,50,13.0,9,0.1494463344700439
0.0,50,13.0,10,0.020141397377200877
0.0,50,13.0,11,0.001430993365964342
0.0,50,13.0,12,6.570734663260807e-05
0.0,50,13.5,1,7.821325994715165e-05
0.0,50,13.5,2,0.0016505744602065186
0.0,50,13.5,3,0.02250094669996496
0.0,50,13.5,4,0.16129355291486402
0.0,50,13.5,5,0.4596996028125924
0.0,50,13.5,6,0.35605904117058684
0.0,50,13.5,7,0.3493034051163002
0.0,50,13.5,8,0.45766350275669976
0.0,50,13.5,9,0.16546059260200413
0.0,50,13.5,10,0.024320288684868817
0.0,50,13.5,11,0.0018765088927405011
0.0,50,13.5,12,9.377062922418888e-05
0.0,50,14.0,1,0.00011008294012418683
0.0,50,14.0,2,0.0021405665183448345
0.0,50,14.0,3,0.02694433052336209
0.0,50,14.0,4,0.17745615125946487
0.0,50,14.0,5,0.45832028548809617
0.0,50,14.0,6,0.3324213314063444
0.0,50,14.0,7,0.3302630878855375
0.0,50,14.0,8,0.4588598817313011
0.0,50,14.0,9,0.18184096112827494
0.0,50,14.0,10,0.029080639458015277
0.0,50,14.0,11,0.0024307955998728766
0.0,50,14.0,12,0.0001318860612611217
0.0,50,14.5,1,0.00015285304092163985
0.0,50,14.5,2,0.002744529988467522
0.0,50,14.5,3,0.03196893277405599
0.0,50,14.5,4,0.1937755191474052
0.0,50,14.5,5,0.4548091777945916
0.0,50,14.5,6,0.312754405311249
0.0,50,14.5,7,0.31167192967586044
0.0,50,14.5,8,0.45597249365888104
0.0,50,14.5,9,0.19839979630378216
0.0,50,14.5,10,0.03445449295557479
0.0,50,14.5,11,0.003112880052004413
0.0,50,14.5,12,0.00018298929720700943
0.0,50,15.0,1,0.000209563457360267
0.0,50,15.0,2,0.003481318430333086
0.0,50,15.0,3,0.03760080733387096
0.0,50,15.0,4,0.21011595067307648
0.0,50,15.0,5,0.4501517989084657
0.0,50,15.0,6,0.2959091698332412
0.0,50,15.0,7,0.2932761948340121
0.0,50,15.0,8,0.44966339714821657
0.0,50,15.0,9,0.2149297644058342
0.0,50,15.0,10,0.04046778441996433
0.0,50,15.0,11,0.003943569927544463
0.0,50,15.0,12,0.00025068062808071263
0.0,50,15.5,1,0.0002839096302011362
0.0,50,15.5,2,0.004371378553429425
0.0,50,15.5,3,0.04386073793215022
0.0,50,15.5,4,0.22635236322187605
0.0,50,15.5,5,0.44480859367939046
0.0,50,15.5,6,0.2802574270802363
0.0,50,15.5,7,0.27518640695891733
0.0,50,15.5,8,0.4412233672294939
0.0,50,15.5,9,0.23123209066576147
0.0,50,15.5,10,0.047139056397855796
0.0,50,15.5,11,0.0049453395617615175
0.0,50,15.5,12,0.0003393290889259158
0.0,50,16.0,1,0.00038033931112676914
0.0,50,16.0,2,0.00543663523674421
0.0,50,16.0,3,0.05076357006535642
0.0,50,16.0,4,0.2423570257388921
0.0,50,16.0,5,0.43857113586459084
0.0,50,16.0,6,0.26467533304633223
0.0,50,16.0,7,0.2577694650101515
0.0,50,16.0,8,0.43183556699593234
0.0,50,16.0,9,0.24713592110594365
0.0,50,16.0,10,0.054478668023596466
0.0,50,16.0,11,0.006142156092673938
0.0,50,16.0,12,0.0004541835086599213
0.0,50,16.5,1,0.0005041551489432623
0.0,50,16.5,2,0.006700328862307239
0.0,50,16.5,3,0.05831727535796371
0.0,50,16.5,4,0.25798499449860424
0.0,50,16.5,5,0.4307138629663608
0.0,50,16.5,6,0.24909306733491296
0.0,50,16.5,7,0.24161649392201265
0.0,50,16.5,8,0.42192360498315523
0.0,50,16.5,9,0.2624970388886969
0.0,50,16.5,10,0.06248844028931475
0.0,50,16.5,11,0.007559248513171708
0.0,50,16.5,12,0.00060148923455771
0.0,50,17.0,1,0.0006616219560738465
0.0,50,17.0,2,0.008186797709347165
0.0,50,17.0,3,0.06652176909979834
0.0,50,17.0,4,0.2730645339261954
0.0,50,17.0,5,0.4203661200082251
0.0,50,17.0,6,0.2343849437171652
0.0,50,17.0,7,0.2274669856999671
0.0,50,17.0,8,0.4109967021723488
0.0,50,17.0,9,0.2771776580618361
0.0,50,17.0,10,0.0711614356160926
0.0,50,17.0,11,0.00922282305227391
0.0,50,17.0,12,0.0007886089806768894
0.0,50,17.5,1,0.0008600771625136567
0.0,50,17.5,2,0.009921199300241112
0.0,50,17.5,3,0.07536763367922647
0.0,50,17.5,4,0.2873970457447753
0.0,50,17.5,5,0.4069394978058001
0.0,50,17.5,6,0.22175674152694216
0.0,50,17.5,7,0.21598807423393576
0.0,50,17.5,8,0.39808239254474015
0.0,50,17.5,9,0.2910219419002525
0.0,50,17.5,10,0.08048152405578342
0.0,50,17.5,11,0.011159726071680325
0.0,50,17.5,12,0.0010241459741097967
0.0,50,18.0,1,0.0011080426053107567
0.0,50,18.0,2,0.011929168066847885
0.0,50,18.0,3,0.08483498973926192
0.0,50,18.0,4,0.30076798147294603
0.0,50,18.0,5,0.39043119904248735
0.0,50,18.0,6,0.21202279074674443
0.0,50,18.0,7,0.2074602737429386
0.0,50,18.0,8,0.382462430703033
0.0,50,18.0,9,0.3038454201653988
0.0,50,18.0,10,0.0904225844429153
0.0,50,18.0,11,0.013397052000320668
0.0,50,18.0,12,0.001318067271795462
0.0,50,18.5,1,0.0014153354742533852
0.0,50,18.5,2,0.01423641176137913
0.0,50,18.5,3,0.09489277293314244
0.0,50,18.5,4,0.31296663280699727
0.0,50,18.5,5,0.371485403411075
0.0,50,18.5,6,0.20516303091730845
0.0,50,18.5,7,0.20155825001931033
0.0,50,18.5,8,0.3642432571651036
0.0,50,18.5,9,0.3154478769405121
0.0,50,18.5,10,0.10094751195393574
0.0,50,18.5,11,0.015961691845032294
0.0,50,18.5,12,0.0016818247719517282
0.0,50,19.0,1,0.0017931759709277255
0.0,50,19.0,2,0.01686825426694313
0.0,50,19.0,3,0.10549860438439838
0.0,50,19.0,4,0.3238093300169428
0.0,50,19.0,5,0.3511997890212902
0.0,50,19.0,6,0.20035512100631245
0.0,50,19.0,7,0.19740534650348882
0.0,50,19.0,8,0.3444106657546959
0.0,50,19.0,9,0.325643973141855
0.0,50,19.0,10,0.1120074490166851
0.0,50,19.0,11,0.018879819858892897
0.0,50,19.0,12,0.0021284710575675547
0.0,50,19.5,1,0.0022542890513243133
0.0,50,19.5,2,0.019849136240181257
0.0,50,19.5,3,0.116599293945069
0.0,50,19.5,4,0.33315842290761394
0.0,50,19.5,5,0.3307672382039169
0.0,50,19.5,6,0.19641603837781413
0.0,50,19.5,7,0.19391842825843075
0.0,50,19.5,8,0.3243524799347775
0.0,50,19.5,9,0.3342939237670635
0.0,50,19.5,10,0.12354166039910174
0.0,50,19.5,11,0.022176322085759273
0.0,50,19.5,12,0.0026727668289474194
0.0,50,20.0,1,0.0028129974979362064
0.0,50,20.0,2,0.023202085995327474
0.0,50,20.0,3,0.12813182117337468
0.0,50,20.0,4,0.34092968693021514
0.0,50,20.0,5,0.3111024912951397
0.0,50,20.0,6,0.19239305775931279
0.0,50,20.0,7,0.19026604393136917
0.0,50,20.0,8,0.3051621949390258
0.0,50,20.0,9,0.34131594660695597
0.0,50,20.0,10,0.1354782191531891
0.0,50,20.0,11,0.025874178347285937
0.0,50,20.0,12,0.0033312763708684113
0.0,50,20.5,1,0.0034853034685783197
0.0,50,20.5,2,0.026948170714585103
0.0,50,20.5,3,0.14002446736102134
0.0,50,20.5,4,0.3470842896575414
0.0,50,20.5,5,0.29259990979424627
0.0,50,20.5,6,0.18799427126549945
0.0,50,20.5,7,0.18618414102921949
0.0,50,20.5,8,0.28715442442976535
0.0,50,20.5,9,0.3466734575569674
0.0,50,20.5,10,0.14773530216674932
0.0,50,20.5,11,0.029993815243738606
0.0,50,20.5,12,0.004122447312087697
0.0,50,21.0,1,0.004288955550165665
0.0,50,21.0,2,0.031105933284038725
0.0,50,21.0,3,0.15219771120961556
0.0,50,21.0,4,0.35160760998708457
0.0,50,21.0,5,0.27510756164265665
0.0,50,21.0,6,0.1836497406741646
0.0,50,21.0,7,0.18198617621343158
0.0,50,21.0,8,0.26986873519271853
0.0,50,21.0,9,0.3503458262643062
0.0,50,21.0,10,0.1602226299640599
0.0,50,21.0,11,0.03455244912609821
0.0,50,21.0,12,0.005066670891658963
0.0,50,21.5,1,0.005243498176621043
0.0,50,21.5,2,0.03569081510899632
0.0,50,21.5,3,0.16456461848113593
0.0,50,21.5,4,0.35448366321046615
0.0,50,21.5,5,0.25811225438821545
0.0,50,21.5,6,0.18018890400098025
0.0,50,21.5,7,0.178296656663506
0.0,50,21.5,8,0.25252554690815815
0.0,50,21.5,9,0.352301704787941
0.0,50,21.5,10,0.17284258495073268
0.0,50,21.5,11,0.03956343430064101
0.0,50,21.5,12,0.006186319022605862
0.0,50,22.0,1,0.0063703000628704985
0.0,50,22.0,2,0.04071456330367346
0.0,50,22.0,3,0.17703074521025658
0.0,50,22.0,4,0.35567725187195387
0.0,50,22.0,5,0.2410474317911349
0.0,50,22.0,6,0.17831502120272646
0.0,50,22.0,7,0.17569060168476733
0.0,50,22.0,8,0.2346298194765714
0.0,50,22.0,9,0.35249207182253545
0.0,50,22.0,10,0.18549081383778368
0.0,50,22.0,11,0.045035625160761816
0.0,50,22.0,12,0.00750575457496477
0.0,50,22.5,1,0.007692558127859568
0.0,50,22.5,2,0.04618462423783853
0.0,50,22.5,3,0.18949392439764362
0.0,50,22.5,4,0.35513366107099065
0.0,50,22.5,5,0.22359344287908495
0.0,50,22.5,6,0.178160460254471
0.0,50,22.5,7,0.17443857057098733
0.0,50,22.5,8,0.21635454760208542
0.0,50,22.5,9,0.3508676273590971
0.0,50,22.5,10,0.19805651663467042
0.0,50,22.5,11,0.05097275545288808
0.0,50,22.5,12,0.00905131141238313
0.0,50,23.0,1,0.009235273335268121
0.0,50,23.0,2,0.052103534802082005
0.0,50,23.0,3,0.20184453435748806
0.0,50,23.0,4,0.35279789974305975
0.0,50,23.0,5,0.20585231861383588
0.0,50,23.0,6,0.17916407924256825
0.0,50,23.0,7,0.17444821180968337
0.0,50,23.0,8,0.19849700787256278
0.0,50,23.0,9,0.3474101350899892
0.0,50,23.0,10,0.21042292704036217
0.0,50,23.0,11,0.05737283732645393
0.0,50,23.0,12,0.010851240766645677
0.0,50,23.5,1,0.011025195073635528
0.0,50,23.5,2,0.05846833485168264
0.0,50,23.5,3,0.2139667897487017
0.0,50,23.5,4,0.3486455953264185
0.0,50,23.5,5,0.18833838698911737
0.0,50,23.5,6,0.18033942829945443
0.0,50,23.5,7,0.17535663994129197
0.0,50,23.5,8,0.1820688083820947
0.0,50,23.5,9,0.3421590882451912
0.0,50,23.5,10,0.22246852365664258
0.0,50,23.5,11,0.06422758893332267
0.0,50,23.5,12,0.012935620552446825
0.0,50,24.0,1,0.013090731167000255
0.0,50,24.0,2,0.06527003343025094
0.0,50,24.0,3,0.22574121947959952
0.0,50,24.0,4,0.3427109087495508
0.0,50,24.0,5,0.17180435296908844
0.0,50,24.0,6,0.1807859987571041
0.0,50,24.0,7,0.17666428506197104
0.0,50,24.0,8,0.167786777713056
0.0,50,24.0,9,0.3352183173175631
0.0,50,24.0,10,0.23406924063904871
0.0,50,24.0,11,0.0715219103902628
0.0,50,24.0,12,0.015336224325504376
0.0,50,24.5,1,0.015461821285599286
0.0,50,24.5,2,0.07249316187285626
0.0,50,24.5,3,0.23704794853301492
0.0,50,24.5,4,0.33509734496394633
0.0,50,24.5,5,0.15698587496360347
0.0,50,24.5,6,0.18015401599769537
0.0,50,24.5,7,0.17783721550477083
0.0,50,24.5,8,0.15576210642228186
0.0,50,24.5,9,0.32673923493363516
0.0,50,24.5,10,0.24510148983267796
0.0,50,24.5,11,0.07923343875619707
0.0,50,24.5,12,0.018086346933720902
0.0,50,25.0,1,0.01816977224659813
0.0,50,25.0,2,0.08011543645181562
0.0,50,25.0,3,0.247769965051031
0.0,50,25.0,4,0.3259654175640283
0.0,50,25.0,5,0.14437098899861484
0.0,50,25.0,6,0.17879287426655024
0.0,50,25.0,7,0.178384107595446
0.0,50,25.0,8,0.14554266499595683
0.0,50,25.0,9,0.3168905839408871
0.0,50,25.0,10,0.25544538752443896
0.0,50,25.0,11,0.08733221673769848
0.0,50,25.0,12,0.021220584626934668
0.0,50,25.5,1,0.02124705425930075
0.0,50,25.5,2,0.0881075352078452
0.0,50,25.5,3,0.2577954967025744
0.0,50,25.5,4,0.3155027658703435
0.0,50,25.5,5,0.13407838401027047
0.0,50,25.5,6,0.17749239850133924
0.0,50,25.5,7,0.17795275455077447
0.0,50,25.5,8,0.1364500092005401
0.0,50,25.5,9,0.3058311086868888
0.0,50,25.5,10,0.2649874219322664
0.0,50,25.5,11,0.0957805026182487
0.0,50,25.5,12,0.024774568459608345
0.0,50,26.0,1,0.0247270574569667
0.0,50,26.0,2,0.09643297635548727
0.0,50,26.0,3,0.2670190282660489
0.0,50,26.0,4,0.30389122187417467
0.0,50,26.0,5,0.12587552058239537
0.0,50,26.0,6,0.17696594190574086
0.0,50,26.0,7,0.17645381996639206
0.0,50,26.0,8,0.12799661015565092
0.0,50,26.0,9,0.29369842402167196
0.0,50,26.0,10,0.2736220169771486
0.0,50,26.0,11,0.10453273139763296
0.0,50,26.0,12,0.02878465104068904
0.0,50,26.5,1,0.028643808116388222
0.0,50,26.5,2,0.10504807868471035
0.0,50,26.5,3,0.2753411922761875
0.0,50,26.5,4,0.2912865126726474
0.0,50,26.5,5,0.11931042611898744
0.0,50,26.5,6,0.17738206121508668
0.0,50,26.5,7,0.17414689618279766
0.0,50,26.5,8,0.1201485509171256
0.0,50,26.5,9,0.2806173324094647
0.0,50,26.5,10,0.28125197677829883
0.0,50,26.5,11,0.11353561689467817
