width_mhz,sequence_count,time_ns,site,density
0.0,50,64.0,3,0.10528295863855278
0.0,50,64.0,4,0.0031614136399234875
0.0,50,64.0,5,0.011995873817565908
0.0,50,64.0,6,0.14296388814465888
0.0,50,64.0,7,0.014586754170138104
0.0,50,64.0,8,0.0010469595008606167
0.0,50,64.0,9,0.14764610253325477
0.0,50,64.0,10,0.2707768038372653
0.0,50,64.0,11,0.0021505042117603694
0.0,50,64.5,1,8.273475039002772e-06
0.0,50,64.5,2,0.2864351795681035
0.0,50,64.5,3,0.1205725482143994
0.0,50,64.5,4,0.0022260050444569586
0.0,50,64.5,5,0.008554142191017538
0.0,50,64.5,6,0.14940689273535493
0.0,50,64.5,7,0.010935525878490561
0.0,50,64.5,8,0.0004486252941783333
0.0,50,64.5,9,0.16448057234998342
0.0,50,64.5,10,0.2525149189989411
0.0,50,64.5,11,0.004417316250035656
0.0,50,65.0,1,0.0005269624858676924
0.0,50,65.0,2,0.27141277932594804
0.0,50,65.0,3,0.13623817731994262
0.0,50,65.0,4,0.0013402491583039127
0.0,50,65.0,5,0.005704560323499981
0.0,50,65.0,6,0.15496167741148326
0.0,50,65.0,7,0.007838318165412911
0.0,50,65.0,8,7.303663000759757e-05
0.0,50,65.0,9,0.18119210971719446
0.0,50,65.0,10,0.233347128447995
0.0,50,65.0,11,0.007365001014345225
0.0,50,65.5,1,0.0018032095890825836
0.0,50,65.5,2,0.25520447671984664
0.0,50,65.5,3,0.15206941451854641
0.0,50,65.5,4,0.0006029479026369467
0.0,50,65.5,5,0.003452169457437842
0.0,50,65.5,6,0.1595834734866422
0.0,50,65.5,7,0.005295086027927277
0.0,50,65.5,8,3.012089223645963e-05
0.0,50,65.5,9,0.19752970325350355
0.0,50,65.5,10,0.213533687465358
0.0,50,65.5,11,0.010895710686783088
0.0,50,66.0,1,0.003763020720519789
0.0,50,66.0,2,0.23802153661961775
0.0,50,66.0,3,0.16784495440675265
0.0,50,66.0,4,0.0001225019009302274
0.0,50,66.0,5,0.0017872307847570138
0.0,50,66.0,6,0.16324510204998588
0.0,50,66.0,7,0.003292132587836255
0.0,50,66.0,8,0.0004349206215944363
0.0,50,66.0,9,0.21323994953712774
0.0,50,66.0,10,0.19334172724692533
0.0,50,66.0,11,0.014906923523953843
0.0,50,66.5,1,0.006326199514255332
0.0,50,66.5,2,0.22008653130261407
0.0,50,66.5,3,0.18333644465256846
0.0,50,66.5,4,1.4380573600186364e-05
0.0,50,66.5,5,0.0006861250998202372
0.0,50,66.5,6,0.16593669250626944
0.0,50,66.5,7,0.0018032366367206345
0.0,50,66.5,8,0.0014045473117668135
0.0,50,66.5,9,0.22807182864888634
0.0,50,66.5,10,0.17304093746021976
0.0,50,66.5,11,0.019293076293279362
0.0,50,67.0,1,0.00940761088963066
0.0,50,67.0,2,0.20162988246971147
0.0,50,67.0,3,0.19831253214974415
0.0,50,67.0,4,0.0003983338956398234
0.0,50,67.0,5,0.00011257939912791779
0.0,50,67.0,6,0.16766504450285757
0.0,50,67.0,7,0.0007910740429095909
0.0,50,67.0,8,0.003054976599904288
0.0,50,67.0,9,0.24178153989892162
0.0,50,67.0,10,0.1528992048513535
0.0,50,67.0,11,0.023947221300200324
0.0,50,67.5,1,0.012918497928826256
0.0,50,67.5,2,0.1828862806997734
0.0,50,67.5,3,0.21254305283255964
0.0,50,67.5,4,0.0013954083516695282
0.0,50,67.5,5,1.9180508642637597e-05
0.0,50,67.5,6,0.16845266480310628
0.0,50,67.5,7,0.00020888617368000344
0.0,50,67.5,8,0.00549776188775969
0.0,50,67.5,9,0.25413730133541007
0.0,50,67.5,10,0.13317828477686786
0.0,50,67.5,11,0.028762680701705103
0.0,50,68.0,1,0.016767831102636792
0.0,50,68.0,2,0.16409104276088995
0.0,50,68.0,3,0.22580328592998458
0.0,50,68.0,4,0.003124834823143354
0.0,50,68.0,5,0.00034912929463708177
0.0,50,68.0,6,0.16833651756772286
0.0,50,68.0,7,2.342888261141909e-06
0.0,50,68.0,8,0.008836746374132301
0.0,50,68.0,9,0.26492401604856264
0.0,50,68.0,10,0.11412958227900834
0.0,50,68.0,11,0.033634670931021134
0.0,50,68.5,1,0.020863668474549468
0.0,50,68.5,2,0.1454764684549017
0.0,50,68.5,3,0.2378781912195773
0.0,50,68.5,4,0.005700859816672065
0.0,50,68.5,5,0.0010381837675331664
0.0,50,68.5,6,0.16736653220562758
0.0,50,68.5,7,0.00011154352480349535
0.0,50,68.5,8,0.013164854539102332
0.0,50,68.5,9,0.27394770969754506
0.0,50,68.5,10,0.0959901176319912
0.0,50,68.5,11,0.03846187066769668
0.0,50,69.0,1,0.025114505447344882
0.0,50,69.0,2,0.12726825882578985
0.0,50,69.0,3,0.24856654722617758
0.0,50,69.0,4,0.0092295935021086
0.0,50,69.0,5,0.0020167355354781635
0.0,50,69.0,6,0.16560391733391536
0.0,50,69.0,7,0.00047309672746645464
0.0,50,69.0,8,0.01856104325992413
0.0,50,69.0,9,0.28103964709043255
0.0,50,69.0,10,0.07897874818461716
0.0,50,69.0,11,0.04314790686674558
0.0,50,69.5,1,0.029430592913619828
0.0,50,69.5,2,0.1096820566050939
0.0,50,69.5,3,0.2576849093219066
0.0,50,69.5,4,0.013805948422231486
0.0,50,69.5,5,0.003211961684858153
0.0,50,69.5,6,0.16311933235915363
0.0,50,69.5,7,0.0010222189879218128
0.0,50,69.5,8,0.025087489966547413
0.0,50,69.5,9,0.28606004098449683
0.0,50,69.5,10,0.06329271386288933
0.0,50,69.5,11,0.04760273489128122
0.0,50,70.0,1,0.03372520332675826
0.0,50,70.0,2,0.09292016771211395
0.0,50,70.0,3,0.26507130931274553
0.0,50,70.0,4,0.01951074144826967
0.0,50,70.0,5,0.004549993300677623
0.0,50,70.0,6,0.15999096971390364
0.0,50,70.0,7,0.0016947924171894593
0.0,50,70.0,8,0.032787090615484356
0.0,50,70.0,9,0.28890127345149536
0.0,50,70.0,10,0.049104567953494535
0.0,50,70.0,11,0.051743890747867595
0.0,50,70.5,1,0.03791582521040039
0.0,50,70.5,2,0.07716851950750356
0.0,50,70.5,3,0.2705886223006237
0.0,50,70.5,4,0.02640802861087491
0.0,50,70.5,5,0.005958042494737673
0.0,50,70.5,6,0.15630260084573597
0.0,50,70.5,7,0.002429324485788822
0.0,50,70.5,8,0.04168133387179557
0.0,50,70.5,9,0.28949055903603776
0.0,50,70.5,10,0.036559547869082824
0.0,50,70.5,11,0.055497595767419174
0.0,50,71.0,1,0.041925267954606486
0.0,50,71.0,2,0.0625939073702998
0.0,50,71.0,3,0.2741275323137375
0.0,50,71.0,4,0.034542737895682865
0.0,50,71.0,5,0.007366431949919706
0.0,50,71.0,6,0.1521416376922868
0.0,50,71.0,7,0.003168756199380229
0.0,50,71.0,8,0.05176860987954028
0.0,50,71.0,9,0.2877919893536235
0.0,50,71.0,10,0.025773432626698654
0.0,50,71.0,11,0.05879969676422458
0.0,50,71.5,1,0.04568266038196682
0.0,50,71.5,2,0.049341576104004095
0.0,50,71.5,3,0.2756090352962665
0.0,50,71.5,4,0.04393865905365506
0.0,50,71.5,5,0.008710474543949855
0.0,50,71.5,6,0.14759725865297832
0.0,50,71.5,7,0.0038620703018381036
0.0,50,71.5,8,0.06302300254880629
0.0,50,71.5,9,0.2838079105241091
0.0,50,71.5,10,0.016830924900063556
0.0,50,71.5,11,0.06159642769236252
0.0,50,72.0,1,0.0491243284777005
0.0,50,72.0,2,0.03753317676827765
0.0,50,72.0,3,0.2749864264074377
0.0,50,72.0,4,0.054596842070240424
0.0,50,72.0,5,0.00993215548033766
0.0,50,72.0,6,0.1427586440886961
0.0,50,72.0,7,0.004465657471280755
0.0,50,72.0,8,0.07539360360453362
0.0,50,72.0,9,0.27757959768244517
0.0,50,72.0,10,0.009784585901534013
0.0,50,72.0,11,0.06384498204751617
0.0,50,72.5,1,0.052194539830128235
0.0,50,72.5,2,0.027265132886592193
0.0,50,72.5,3,0.27224672803861033
0.0,50,72.5,4,0.06649444732631253
0.0,50,72.5,5,0.010981575390395966
0.0,50,72.5,6,0.13771336127941122
0.0,50,72.5,7,0.00494440591888634
0.0,50,72.5,8,0.08880437497055883
0.0,50,72.5,9,0.26918720449329736
0.0,50,72.5,10,0.004654341192318555
0.0,50,72.5,11,0.06551388867348859
0.0,50,73.0,1,0.05484610468332805
0.0,50,73.0,2,0.0186074427182035
0.0,50,73.0,3,0.26741152533248946
0.0,50,73.0,4,0.07958408085740977
0.0,50,73.0,5,0.011818119912700811
0.0,50,73.0,6,0.1325459327087819
0.0,50,73.0,7,0.0052724881105674325
0.0,50,73.0,8,0.1031545736674599
0.0,50,73.0,9,0.25874897984222206
0.0,50,73.0,10,0.0014275650032696528
0.0,50,73.0,11,0.06658318716356815
0.0,50,73.5,1,0.05704082602013884
0.0,50,73.5,2,0.01160293653836042
0.0,50,73.5,3,0.2605371870782345
0.0,50,73.5,4,0.09379363768874124
0.0,50,73.5,5,0.01241132911538112
0.0,50,73.5,6,0.12733661470980176
0.0,50,73.5,7,0.005433827281595947
0.0,50,73.5,8,0.11831974056884297
0.0,50,73.5,9,0.24641975839267563
0.0,50,73.5,10,5.9739974232596104e-05
0.0,50,73.5,11,0.06704440263199588
0.0,50,74.0,1,0.0587497937259971
0.0,50,74.0,2,0.006266999786170514
0.0,50,74.0,3,0.2517144614426212
0.0,50,74.0,4,0.10902666522266344
0.0,50,74.0,5,0.0127414485934099
0.0,50,74.0,6,0.12216040610049611
0.0,50,74.0,7,0.005422235762331857
0.0,50,74.0,8,0.13415324138297868
0.0,50,74.0,9,0.2323887461873144
0.0,50,74.0,10,0.00047567859220954924
0.0,50,74.0,11,0.06690032320380769
0.0,50,74.5,1,0.05995352058534694
0.0,50,74.5,2,0.0025877646640359193
0.0,50,74.5,3,0.2410674478523305
0.0,50,74.5,4,0.12516324732697723
0.0,50,74.5,5,0.012799652924931673
0.0,50,74.5,6,0.11708629868019454
0.0,50,74.5,7,0.005241226628221568
0.0,50,74.5,8,0.15048833540525908
0.0,50,74.5,9,0.21687663663479903
0.0,50,74.5,10,0.0025712822317552307
0.0,50,74.5,11,0.06616458706614868
0.0,50,75.0,1,0.060641920584398885
0.0,50,75.0,2,0.0005267644586945532
0.0,50,75.0,3,0.22875195823172467
0.0,50,75.0,4,0.14206139836811518
0.0,50,75.0,5,0.012587941176676611
0.0,50,75.0,6,0.11217677356855185
0.0,50,75.0,7,0.004903509575152397
0.0,50,75.0,8,0.1671407352195544
0.0,50,75.0,9,0.2001321057660608
0.0,50,75.0,10,0.006215803774900274
0.0,50,75.0,11,0.06486108927617047
0.0,50,75.5,1,0.06081413268837733
0.0,50,75.5,2,2.0036655086325747e-05
0.0,50,75.5,3,0.21495329248867276
0.0,50,75.5,4,0.1595589452067641
0.0,50,75.5,5,0.012118713075312572
0.0,50,75.5,6,0.10748753957586629
0.0,50,75.5,7,0.004430190951571266
0.0,50,75.5,8,0.1839116089017973
0.0,50,75.5,9,0.18242774828470748
0.0,50,75.5,10,0.011254570503900233
0.0,50,75.5,11,0.06302322166794476
0.0,50,76.0,1,0.06047819588027347
0.0,50,76.0,2,0.0009796529817426363
0.0,50,76.0,3,0.1998834643962748
0.0,50,76.0,4,0.17747586437459695
0.0,50,76.0,5,0.011414043079174829
0.0,50,76.0,6,0.10306750231395592
0.0,50,76.0,7,0.0038497063109200484
0.0,50,76.0,8,0.20059096566966145
0.0,50,76.0,9,0.16405552741050383
0.0,50,76.0,10,0.017512115497369165
0.0,50,76.0,11,0.060692962085527345
0.0,50,76.5,1,0.05965058374521271
0.0,50,76.5,2,0.0032956470063300503
0.0,50,76.5,3,0.18377792461715953
0.0,50,76.5,4,0.19561703152020266
0.0,50,76.5,5,0.010504677672289906
0.0,50,76.5,6,0.09895894580071209
0.0,50,76.5,7,0.0031965214573704275
0.0,50,76.5,8,0.21696135657851184
0.0,50,76.5,9,0.14532182158156795
0.0,50,76.5,10,0.02479565828216936
0.0,50,76.5,11,0.05791983173847374
0.0,50,77.0,1,0.058355609215888865
0.0,50,77.0,2,0.006838302930654404
0.0,50,77.0,3,0.16689183734871973
0.0,50,77.0,4,0.21377533097586007
0.0,50,77.0,5,0.00942878855364872
0.0,50,77.0,6,0.09519790207113252
0.0,50,77.0,7,0.0025096445418069067
0.0,50,77.0,8,0.23280181400810754
0.0,50,77.0,9,0.12654215952729092
0.0,50,77.0,10,0.03289886914395066
0.0,50,77.0,11,0.054759741682939574
0.0,50,77.5,1,0.05662471221933885
0.0,50,77.5,2,0.011460762943621685
0.0,50,77.5,3,0.14949597573872864
0.0,50,77.5,4,0.2317350651606092
0.0,50,77.5,5,0.008230520822635699
0.0,50,77.5,6,0.09181467895445168
0.0,50,77.5,7,0.001830997147700922
0.0,50,77.5,8,0.24789194750579926
0.0,50,77.5,9,0.10803574187040352
0.0,50,77.5,10,0.04160584640060704
0.0,50,77.5,11,0.05127375123610381
0.0,50,78.0,1,0.05449564484676284
0.0,50,78.0,2,0.017001904993185425
0.0,50,78.0,3,0.13187230865882513
0.0,50,78.0,4,0.24927559668085172
0.0,50,78.0,5,0.006958380603991605
0.0,50,78.0,6,0.08883451185657953
0.0,50,78.0,7,0.0012036963435860721
0.0,50,78.0,8,0.26201610920123214
0.0,50,78.0,9,0.09011985212023836
0.0,50,78.0,10,0.05069523219281638
0.0,50,78.0,11,0.04752676250193089
0.0,50,78.5,1,0.05201157027383805
0.0,50,78.5,2,0.023289438233890028
0.0,50,78.5,3,0.11430935748064791
0.0,50,78.5,4,0.2661751505707639
0.0,50,78.5,5,0.005663510678554246
0.0,50,78.5,6,0.08627830221547718
0.0,50,78.5,7,0.000670302261085013
0.0,50,78.5,8,0.27496753959450915
0.0,50,78.5,9,0.07310426257733926
0.0,50,78.5,10,0.05994439001547848
0.0,50,78.5,11,0.043586176098416925
0.0,50,79.0,1,0.04922009296193193
0.0,50,79.0,2,0.030143159777938692
0.0,50,79.0,3,0.09709740605575976
0.0,50,79.0,4,0.2822147002525277
0.0,50,79.0,5,0.004397905486679419
0.0,50,79.0,6,0.0841634033579375
0.0,50,79.0,7,0.00027108681364498496
0.0,50,79.0,8,0.2865524041097935
0.0,50,79.0,9,0.0572857412216693
0.0,50,79.0,10,0.06913356634664249
0.0,50,79.0,11,0.039520533615474654
0.0,50,79.5,1,0.04617223864930227
0.0,50,79.5,2,0.037378313788913896
0.0,50,79.5,3,0.08052365006584773
0.0,50,79.5,4,0.29718185857775703
0.0,50,79.5,5,0.003212618281114049
0.0,50,79.5,6,0.08250441382829743
0.0,50,79.5,7,4.237866995673442e-05
0.0,50,79.5,8,0.29659363241928827
0.0,50,79.5,9,0.042942764085931014
0.0,50,79.5,10,0.07804995934106215
0.0,50,79.5,11,0.03539817229252893
0.0,50,80.0,1,0.042921403280358164
0.0,50,80.0,2,0.04480899245276034
0.0,50,80.0,3,0.06486737322573835
0.0,50,80.0,4,0.31087469478690355
0.0,50,80.0,5,0.002156013192267815
0.0,50,80.0,6,0.08131393889583605
0.0,50,80.0,7,1.5037546859060604e-05
0.0,50,80.0,8,0.3049344761516276
0.0,50,80.0,9,0.03033053394921703
0.0,50,80.0,10,0.08649161962946246
0.0,50,80.0,11,0.031285916888970096
0.0,50,80.5,1,0.03952229031118698
0.0,50,80.5,2,0.05225151796426517
0.0,50,80.5,3,0.05039523746326942
0.0,50,80.5,4,0.32310539940579763
0.0,50,80.5,5,0.0012721135348234402
0.0,50,80.5,6,0.08060328285464047
0.0,50,80.5,7,0.00021310733934927492
0.0,50,80.5,8,0.311441706131491
0.0,50,80.5,9,0.019676400495187377
0.0,50,80.5,10,0.09427111175887024
0.0,50,80.5,11,0.027247832741119117
0.0,50,81.0,1,0.03602985576811818
0.0,50,81.0,2,0.059527745381979476
0.0,50,81.0,3,0.03735677217515415
0.0,50,81.0,4,0.33370372196301384
0.0,50,81.0,5,0.0005990948702446755
0.0,50,81.0,6,0.08038303784855612
0.0,50,81.0,7,0.0006526926495427155
0.0,50,81.0,8,0.31600837763669576
0.0,50,81.0,9,0.011175769476226772
0.0,50,81.0,10,0.10121886965304794
0.0,50,81.0,11,0.023344062577420163
0.0,50,81.5,1,0.03249828002682771
0.0,50,81.5,2,0.06646822801231304
0.0,50,81.5,3,0.025980144008103178
0.0,50,81.5,4,0.34252011089618906
0.0,50,81.5,5,0.0001679672200416731
0.0,50,81.5,6,0.08066353919149184
0.0,50,81.5,7,0.0013410970387269915
0.0,50,81.5,8,0.31855610114633326
0.0,50,81.5,9,0.004988579063405461
0.0,50,81.5,10,0.10718618556788177
0.0,50,81.5,11,0.01962976782868528
0.0,50,82.0,1,0.02897998453247565
0.0,50,82.0,2,0.07291518984594389
0.0,50,82.0,3,0.016468283413271438
0.0,50,82.0,4,0.34942849102218304
0.0,50,82.0,5,1.4855080269775441e-06
0.0,50,82.0,6,0.08145516238512358
0.0,50,82.0,7,0.002276253967872597
0.0,50,82.0,8,0.31903676649166013
0.0,50,82.0,9,0.0012364106309718428
0.0,50,82.0,10,0.1120477792428441
0.0,50,82.0,11,0.0161541929596264
0.0,50,82.5,1,0.02552471061283652
0.0,50,82.5,2,0.07872525342850124
0.0,50,82.5,3,0.00899543757408794
0.0,50,82.5,4,0.3543286213433939
0.0,50,82.5,5,0.00011332093524528906
0.0,50,82.5,6,0.08276844310903324
0.0,50,82.5,7,0.0034464731031095546
0.0,50,82.5,8,0.31743367997940913
0.0,50,82.5,9,2.889457021866215e-07
0.0,50,82.5,10,0.11570390216272722
0.0,50,82.5,11,0.012959868805953645
0.0,50,83.0,1,0.022178676168338983
0.0,50,83.0,2,0.08377187632608597
0.0,50,83.0,3,0.003704211345632869
0.0,50,83.0,4,0.35714798458895
0.0,50,83.0,5,0.0005075187249028679
0.0,50,83.0,6,0.08461400819525856
0.0,50,83.0,7,0.004830515660210954
0.0,50,83.0,8,0.313762086675275
0.0,50,83.0,9,0.0013192133558131145
0.0,50,83.0,10,0.11808194088111713
0.0,50,83.0,11,0.010081968078414877
0.0,50,83.5,1,0.018983824382747948
0.0,50,83.5,2,0.0879474549509417
0.0,50,83.5,3,0.0007031487267214723
0.0,50,83.5,4,0.35784316955585127
0.0,50,83.5,5,0.0011782597055288652
0.0,50,83.5,6,0.0870023128032885
0.0,50,83.5,7,0.0063980029825212404
0.0,50,83.5,8,0.3080690633311479
0.0,50,83.5,9,0.005189447374178118
0.0,50,83.5,10,0.11913749304016391
0.0,50,83.5,11,0.007547823146909326
0.0,50,84.0,1,0.015977176718079408
0.0,50,84.0,2,0.09116506083485162
0.0,50,84.0,3,6.489729492841814e-05
0.0,50,84.0,4,0.3564007178100823
0.0,50,84.0,5,0.002109934736068349
0.0,50,84.0,6,0.0899431864714876
0.0,50,84.0,7,0.008110152840608566
0.0,50,84.0,8,0.30043278111433974
0.0,50,84.0,9,0.011564579316117585
0.0,50,84.0,10,0.1188548998596002
0.0,50,84.0,11,0.005376613003836408
0.0,50,84.5,1,0.01319030037359913
0.0,50,84.5,2,0.0933597813559989
0.0,50,84.5,3,0.0018249871698532971
0.0,50,84.5,4,0.35283741740177754
0.0,50,84.5,5,0.003277532236967309
0.0,50,84.5,6,0.09344519821674262
0.0,50,84.5,7,0.009920828267558805
0.0,50,84.5,8,0.2909611510421839
0.0,50,84.5,9,0.020356351683771458
0.0,50,84.5,10,0.11724722926291543
0.0,50,84.5,11,0.0035792229886321392
0.0,50,85.0,1,0.010648898141260812
0.0,50,85.0,2,0.09448964430701955
0.0,50,85.0,3,0.005981244645482328
0.0,50,85.0,4,0.3472000376995796
0.0,50,85.0,5,0.004647330304426206
0.0,50,85.0,6,0.09751485816286146
0.0,50,85.0,7,0.011777874360867156
0.0,50,85.0,8,0.27978987853011544
0.0,50,85.0,9,0.03143624209227197
0.0,50,85.0,10,0.11435571425701514
0.0,50,85.0,11,0.0021582774991000288
0.0,50,85.5,1,0.00837252622123953
0.0,50,85.5,2,0.09453611339776433
0.0,50,85.5,3,0.012493848873235423
0.0,50,85.5,4,0.33956451100788276
0.0,50,85.5,5,0.0061778762805482805
0.0,50,85.5,6,0.10215568008002084
0.0,50,85.5,7,0.013624709644537538
0.0,50,85.5,8,0.26707996641933124
0.0,50,85.5,9,0.044637764010969375
0.0,50,85.5,10,0.11024866148032508
0.0,50,85.5,11,0.0011083425841451316
0.0,50,86.0,1,0.006374443115768159
0.0,50,86.0,2,0.09350414967065382
0.0,50,86.0,3,0.021286028113477483
0.0,50,86.0,4,0.3300345780453621
0.0,50,86.0,5,0.007821228455835532
0.0,50,86.0,6,0.1073671355014448
0.0,50,86.0,7,0.015402130535613243
0.0,50,86.0,8,0.2530147179667549
0.0,50,86.0,9,0.059759441740901635
0.0,50,86.0,10,0.10501985478373543
0.0,50,86.0,11,0.00041629207045286817
0.0,50,86.5,1,0.004661590242793842
0.0,50,86.5,2,0.09142184172185747
0.0,50,86.5,3,0.032245380336112024
0.0,50,86.5,4,0.3187399253866423
0.0,50,86.5,5,0.009524427008513208
0.0,50,86.5,6,0.11314353555327016
0.0,50,86.5,7,0.01705028042212808
0.0,50,86.5,8,0.2377963022791392
0.0,50,86.5,9,0.0765684011481377
0.0,50,86.5,10,0.09878648811742545
0.0,50,86.5,11,6.182778398125485e-05
0.0,50,87.0,1,0.0032347024487518095
0.0,50,87.0,2,0.08833961542070444
0.0,50,87.0,3,0.04522579156777923
0.0,50,87.0,4,0.30583385336290175
0.0,50,87.0,5,0.011231154538572668
0.0,50,87.0,6,0.11947288111313031
0.0,50,87.0,7,0.018510729034610957
0.0,50,87.0,8,0.2216419543032396
0.0,50,87.0,9,0.09480450598177273
0.0,50,87.0,10,0.09168667068453437
0.0,50,87.0,11,1.8141544002396225e-05
0.0,50,87.5,1,0.0020885441970561924
0.0,50,87.5,2,0.08432904135884833
0.0,50,87.5,3,0.06004991457322572
0.0,50,87.5,4,0.29149052245806206
0.0,50,87.5,5,0.012883540814116278
0.0,50,87.5,6,0.126335725251231
0.0,50,87.5,7,0.01972860335172644
0.0,50,87.5,8,0.20477988952444837
0.0,50,87.5,9,0.11418495935963449
0.0,50,87.5,10,0.08387655512510053
0.0,50,87.5,11,0.00025270398655079403
0.0,50,88.0,1,0.0012122649093054482
0.0,50,88.0,2,0.0794812654019145
0.0,50,88.0,3,0.07651216042792344
0.0,50,88.0,4,0.27590183472083435
0.0,50,88.0,5,0.014424061769766
0.0,50,88.0,6,0.1337040939828163
0.0,50,88.0,7,0.020654708359516993
0.0,50,88.0,8,0.18744501979194544
0.0,50,88.0,9,0.13440928140786743
0.0,50,88.0,10,0.07552714626433502
0.0,50,88.0,11,0.0007281629637750967
0.0,50,88.5,1,0.0005898647809584819
0.0,50,88.5,2,0.07390509433032567
0.0,50,88.5,3,0.09438214647752705
0.0,50,88.5,4,0.2592740139591391
0.0,50,88.5,5,0.01579747950894147
0.0,50,88.5,6,0.14154051208401794
0.0,50,88.5,7,0.021247574682453446
0.0,50,88.5,8,0.1698745610345274
0.0,50,88.5,9,0.15516456726130887
0.0,50,88.5,10,0.06682085357305755
0.0,50,88.5,11,0.001403332307743329
0.0,50,89.0,1,0.0002007604206012841
0.0,50,89.0,2,0.06772477452450922
0.0,50,89.0,3,0.11340853625620272
0.0,50,89.0,4,0.2418239543400079
0.0,50,89.0,5,0.016952768159098044
0.0,50,89.0,6,0.1497971800408653
0.0,50,89.0,7,0.021475370482087343
0.0,50,89.0,8,0.1523036259562032
0.0,50,89.0,9,0.17613092480037745
0.0,50,89.0,10,0.057947854843569714
0.0,50,89.0,11,0.0022342501764779955
0.0,50,89.5,1,2.0437906386722497e-05
0.0,50,89.5,2,0.06107750686757873
0.0,50,89.5,3,0.13332320029540237
0.0,50,89.5,4,0.2237754113639792
0.0,50,89.5,5,0.017844969972266728
0.0,50,89.5,6,0.15841534609797597
0.0,50,89.5,7,0.021317617092068607
0.0,50,89.5,8,0.13496089504898443
0.0,50,89.5,9,0.19698698870646558
0.0,50,89.5,10,0.04910234160550871
0.0,50,89.5,11,0.0031752850433830002
0.0,50,90.0,1,2.1179344963487783e-05
0.0,50,90.0,2,0.0541107454158909
0.0,50,90.0,3,0.15384562151583103
0.0,50,90.0,4,0.20535511193083342
0.0,50,90.0,5,0.018436927076928684
0.0,50,90.0,6,0.1673249138718429
0.0,50,90.0,7,0.02076665159999191
0.0,50,90.0,8,0.11806445742363005
0.0,50,90.0,9,0.21741540670822943
0.0,50,90.0,10,0.0404787184443478
0.0,50,90.0,11,0.004180266667510527
0.0,50,90.5,1,0.00017284778251016962
0.0,50,90.5,2,0.046979330851224674
0.0,50,90.5,3,0.17468746514788577
0.0,50,90.5,4,0.186788861311652
0.0,50,90.5,5,0.0187008367587497
0.0,50,90.5,6,0.17644432115471712
0.0,50,90.5,7,0.01982878492723994
0.0,50,90.5,8,0.10181790907675844
0.0,50,90.5,9,0.23710819526876745
0.0,50,90.5,10,0.03226782861900126
0.0,50,90.5,11,0.005203619101493675
0.0,50,91.0,1,0.0004437143743695216
0.0,50,91.0,2,0.039842512222314774
0.0,50,91.0,3,0.19555723092916233
0.0,50,91.0,4,0.1682977242754033
0.0,50,91.0,5,0.01861958202739656
0.0,50,91.0,6,0.18568071945733838
0.0,50,91.0,7,0.018525110786288608
0.0,50,91.0,8,0.08640679037057332
0.0,50,91.0,9,0.25577186538800956
0.0,50,91.0,10,0.02465327721119795
0.0,50,91.0,11,0.0062014729579457075
0.0,50,91.5,1,0.0008013110836333582
0.0,50,91.5,2,0.03286091197150347
0.0,50,91.5,3,0.2161649047096747
0.0,50,91.5,4,0.15009435540823188
0.0,50,91.5,5,0.018187794428974027
0.0,50,91.5,6,0.19493047665584234
0.0,50,91.5,7,0.01689192905995685
0.0,50,91.5,8,0.07199543683036645
0.0,50,91.5,9,0.27313222458288605
0.0,50,91.5,10,0.01780792051237334
0.0,50,91.5,11,0.007132734756557886
0.0,50,92.0,1,0.0012132918584336209
0.0,50,92.0,2,0.0261934897070905
0.0,50,92.0,3,0.23622652755269635
0.0,50,92.0,4,0.13237954986816486
0.0,50,92.0,5,0.017412612468938653
0.0,50,92.0,6,0.20408001698626616
0.0,50,92.0,7,0.014980756461900448
0.0,50,92.0,8,0.05872430803757834
0.0,50,92.0,9,0.28893876833651266
0.0,50,92.0,10,0.011890586524976767
0.0,50,92.0,11,0.007960092197441591
0.0,50,92.5,1,0.00164828523529538
0.0,50,92.5,2,0.019994559625803217
0.0,50,92.5,3,0.2554686029166082
0.0,50,92.5,4,0.11533908052949503
0.0,50,92.5,5,0.016314106467725936
0.0,50,92.5,6,0.21300700376387557
0.0,50,92.5,7,0.012857907583496626
0.0,50,92.5,8,0.04670784862332829
0.0,50,92.5,9,0.3029685832156922
0.0,50,92.5,10,0.007043086410862558
0.0,50,92.5,11,0.008650935627817378
0.0,50,93.0,1,0.0020767216284387946
0.0,50,93.0,2,0.014410914934108992
0.0,50,93.0,3,0.2736322664757474
0.0,50,93.0,4,0.09914088081461055
0.0,50,93.0,5,0.014925349002059893
0.0,50,93.0,6,0.22158186081276202
0.0,50,93.0,7,0.010603640363591403
0.0,50,93.0,8,0.03603292339293284
0.0,50,93.0,9,0.3150296942481764
0.0,50,93.0,10,0.003387570569767981
0.0,50,93.0,11,0.009178177757803777
0.0,50,93.5,1,0.0024716191833200887
0.0,50,93.5,2,0.00957911010197203
0.0,50,93.5,3,0.29047714849197515
0.0,50,93.5,4,0.08393262464107132
0.0,50,93.5,5,0.013292119086755419
0.0,50,93.5,6,0.2296696189113767
0.0,50,93.5,7,0.008310871367883516
0.0,50,93.5,8,0.02675785570777329
0.0,50,93.5,9,0.32496380080232834
0.0,50,93.5,10,0.0010242759067578423
0.0,50,93.5,11,0.009520955798786326
0.0,50,94.0,1,0.0028093129823694137
0.0,50,94.0,2,0.005622948365792138
