ensemble,frequency,normalized_power
integrable_Poisson,0.33380816326531015,1.9730238404362564e-06
integrable_Poisson,0.33523469387755506,1.9205439082238663e-06
integrable_Poisson,0.3366612244898,1.7782356848551522e-06
integrable_Poisson,0.3380877551020449,1.0931084435064569e-06
integrable_Poisson,0.3395142857142898,5.620346125067246e-07
integrable_Poisson,0.3409408163265347,1.2950419905100712e-05
integrable_Poisson,0.3423673469387796,4.5831638813675955e-06
integrable_Poisson,0.3437938775510246,3.095039112780599e-06
integrable_Poisson,0.3452204081632695,2.8427906140304396e-06
integrable_Poisson,0.3466469387755144,2.8602787045698387e-06
integrable_Poisson,0.3480734693877593,2.4456303588552836e-06
integrable_Poisson,0.34950000000000425,2.345436334727561e-06
integrable_Poisson,0.35092653061224915,2.2250119568046996e-06
integrable_Poisson,0.35235306122449406,2.1433210010219946e-06
integrable_Poisson,0.35377959183673896,2.431708436476399e-06
integrable_Poisson,0.35520612244898386,2.0602459718610545e-06
integrable_Poisson,0.3566326530612288,1.8509761975207233e-06
integrable_Poisson,0.3580591836734737,2.502941063577932e-06
integrable_Poisson,0.3594857142857186,3.0853826196521598e-06
integrable_Poisson,0.36091224489796353,2.0605825349708698e-06
integrable_Poisson,0.3623387755102085,1.9728636841603317e-06
integrable_Poisson,0.3637653061224534,1.972546317126416e-06
integrable_Poisson,0.3651918367346983,1.7108878847458912e-06
integrable_Poisson,0.3666183673469432,2.0535359145369053e-06
integrable_Poisson,0.3680448979591881,2.1139229115489646e-06
integrable_Poisson,0.36947142857143306,1.808581854554377e-06
integrable_Poisson,0.37089795918367796,1.8473159701446196e-06
integrable_Poisson,0.37232448979592286,1.733527652354189e-06
integrable_Poisson,0.37375102040816777,2.3817034984647947e-06
integrable_Poisson,0.3751775510204127,1.7613199484102474e-06
integrable_Poisson,0.37660408163265763,1.8496469727503469e-06
integrable_Poisson,0.37803061224490253,1.7853752715779495e-06
integrable_Poisson,0.37945714285714743,1.8406286955320881e-06
integrable_Poisson,0.38088367346939234,1.7487852030745108e-06
integrable_Poisson,0.3823102040816373,2.0640422870109664e-06
integrable_Poisson,0.3837367346938822,1.8731630663755149e-06
integrable_Poisson,0.3851632653061271,1.941106812052544e-06
integrable_Poisson,0.386589795918372,1.534498829037577e-06
integrable_Poisson,0.38801632653061696,1.886587425694806e-06
integrable_Poisson,0.38944285714286186,2.0605209525213803e-06
integrable_Poisson,0.39086938775510677,1.8495536556486078e-06
integrable_Poisson,0.39229591836735167,2.0808319163430566e-06
integrable_Poisson,0.3937224489795966,2.430878454699165e-06
integrable_Poisson,0.39514897959184153,6.193699309101926e-08
integrable_Poisson,0.39657551020408643,1.3175848480364444e-06
integrable_Poisson,0.39800204081633134,1.626825903931619e-06
integrable_Poisson,0.39942857142857624,1.3637480770804194e-06
integrable_Poisson,0.4008551020408212,1.5965310338114935e-06
integrable_Poisson,0.4022816326530661,1.9233538125658792e-06
integrable_Poisson,0.403708163265311,1.525066274205161e-06
integrable_Poisson,0.4051346938775559,1.7049661381214423e-06
integrable_Poisson,0.4065612244898008,1.2615871822374045e-06
integrable_Poisson,0.40798775510204577,1.6027801004404617e-06
integrable_Poisson,0.40941428571429067,1.5583279818885642e-06
integrable_Poisson,0.4108408163265356,1.6087754016243395e-06
integrable_Poisson,0.4122673469387805,2.9107864847717565e-06
integrable_Poisson,0.41369387755102544,2.322221655354695e-06
integrable_Poisson,0.41512040816327034,1.828176040053896e-06
integrable_Poisson,0.41654693877551524,6.482093986173985e-06
integrable_Poisson,0.41797346938776014,1.0271739811274954e-06
integrable_Poisson,0.41940000000000505,1.0871929883656348e-06
integrable_Poisson,0.42082653061225,1.584017078034839e-07
integrable_Poisson,0.4222530612244949,1.9031249174862074e-06
integrable_Poisson,0.4236795918367398,1.4346901116830391e-06
integrable_Poisson,0.4251061224489847,1.294102899508029e-06
integrable_Poisson,0.42653265306122967,7.726762235794744e-07
integrable_Poisson,0.4279591836734746,7.352516291028911e-06
integrable_Poisson,0.4293857142857195,1.6699648158513304e-06
integrable_Poisson,0.4308122448979644,1.9642361496986878e-06
integrable_Poisson,0.4322387755102093,1.7304160127075677e-06
integrable_Poisson,0.43366530612245424,2.3554045651426762e-06
integrable_Poisson,0.43509183673469914,1.746987430566237e-06
integrable_Poisson,0.43651836734694405,1.7350200431377577e-06
integrable_Poisson,0.43794489795918895,1.9612841922452885e-06
integrable_Poisson,0.4393714285714339,1.7027675583924703e-06
integrable_Poisson,0.4407979591836788,1.7919625978129122e-06
integrable_Poisson,0.4422244897959237,1.8109393039572815e-06
integrable_Poisson,0.4436510204081686,1.7840107977907744e-06
integrable_Poisson,0.4450775510204135,1.7901908070455842e-06
integrable_Poisson,0.4465040816326585,2.0979355254194404e-06
integrable_Poisson,0.4479306122449034,3.110614408658498e-06
integrable_Poisson,0.4493571428571483,3.742387157784581e-07
integrable_Poisson,0.4507836734693932,1.0230421009521593e-06
integrable_Poisson,0.45221020408163815,1.6095801903904938e-06
integrable_Poisson,0.45363673469388305,1.4043571522853462e-06
integrable_Poisson,0.45506326530612795,1.3789343230614522e-06
integrable_Poisson,0.45648979591837285,1.3505241997374907e-06
integrable_Poisson,0.45791632653061776,1.4243880526124744e-06
integrable_Poisson,0.4593428571428627,1.3128412009473978e-06
integrable_Poisson,0.4607693877551076,1.6210725669104827e-06
integrable_Poisson,0.4621959183673525,1.436855766142421e-06
integrable_Poisson,0.4636224489795974,1.4055277750794824e-06
integrable_Poisson,0.4650489795918424,1.6172021509803258e-06
integrable_Poisson,0.4664755102040873,1.1178668715898919e-06
integrable_Poisson,0.4679020408163322,1.4821115657028987e-06
integrable_Poisson,0.4693285714285771,1.4445359870753898e-06
integrable_Poisson,0.470755102040822,1.431954598975259e-06
integrable_Poisson,0.47218163265306695,1.5006999801967573e-06
integrable_Poisson,0.47360816326531185,1.5282620069975482e-06
integrable_Poisson,0.47503469387755676,1.5104912715387913e-06
integrable_Poisson,0.47646122448980166,1.525060669132516e-06
integrable_Poisson,0.4778877551020466,1.5450225287747122e-06
integrable_Poisson,0.4793142857142915,1.4796065498395053e-06
integrable_Poisson,0.4807408163265364,1.4878035958623689e-06
integrable_Poisson,0.4821673469387813,1.4400068287701647e-06
integrable_Poisson,0.48359387755102623,1.511397250620933e-06
integrable_Poisson,0.4850204081632712,1.4953575925278538e-06
integrable_Poisson,0.4864469387755161,1.497343856744657e-06
integrable_Poisson,0.487873469387761,1.5080074052906766e-06
integrable_Poisson,0.4893000000000059,1.4936771707738313e-06
integrable_Poisson,0.49072653061225086,1.485959509098618e-06
integrable_Poisson,0.49215306122449576,1.5329444597943837e-06
integrable_Poisson,0.49357959183674066,1.4540970568789253e-06
integrable_Poisson,0.49500612244898556,1.4432251453350317e-06
integrable_Poisson,0.49643265306123047,1.5093705819763393e-06
integrable_Poisson,0.4978591836734754,1.4748506921671625e-06
integrable_Poisson,0.49928571428572033,1.5030930060100974e-06
chaotic_GOE,0.0014265306122449152,0.00011676933858492761
chaotic_GOE,0.0028530612244898304,0.0006691396880666242
chaotic_GOE,0.004279591836734746,0.001212186357781216
chaotic_GOE,0.005706122448979661,3.553641987535609e-05
chaotic_GOE,0.007132653061224576,0.0011511186573367976
chaotic_GOE,0.008559183673469492,0.00045646548714196205
chaotic_GOE,0.009985714285714407,0.0026949390266559794
chaotic_GOE,0.011412244897959322,0.0066180429115244134
chaotic_GOE,0.012838775510204237,0.0015841136855459022
chaotic_GOE,0.014265306122449152,0.00034656556069633107
chaotic_GOE,0.015691836734694067,0.0015030272230138692
chaotic_GOE,0.017118367346938983,0.0006536317325260735
chaotic_GOE,0.018544897959183897,0.0013954997226448501
chaotic_GOE,0.019971428571428813,6.024104461363402e-05
chaotic_GOE,0.021397959183673727,0.0009528640690827237
chaotic_GOE,0.022824489795918643,1.3739530100598884e-05
chaotic_GOE,0.02425102040816356,0.0027076576546157614
chaotic_GOE,0.025677551020408473,0.0005802865581312911
chaotic_GOE,0.02710408163265339,0.0007684161626578458
chaotic_GOE,0.028530612244898303,0.001916999571573772
chaotic_GOE,0.02995714285714322,0.0002525121829527299
chaotic_GOE,0.03138367346938813,0.0013217214757011806
chaotic_GOE,0.03281020408163305,0.00043472491491304164
chaotic_GOE,0.03423673469387797,0.002152695395352386
chaotic_GOE,0.035663265306122884,0.0015509722934957857
chaotic_GOE,0.03708979591836779,0.0010369144241738997
chaotic_GOE,0.03851632653061271,0.00907130759332269
chaotic_GOE,0.03994285714285763,0.0005394138275517446
chaotic_GOE,0.041369387755102544,0.0013752473195520155
chaotic_GOE,0.04279591836734745,0.002909779952203457
chaotic_GOE,0.04422244897959237,0.0016680530875949416
chaotic_GOE,0.04564897959183729,0.008007146704636118
chaotic_GOE,0.047075510204082203,0.001459514442613528
chaotic_GOE,0.04850204081632712,0.00015122702548321713
chaotic_GOE,0.04992857142857203,0.00046279531086477804
chaotic_GOE,0.05135510204081695,0.006047530830851279
chaotic_GOE,0.05278163265306186,0.007962387736038017
chaotic_GOE,0.05420816326530678,0.004387824909844269
chaotic_GOE,0.05563469387755169,0.002124254150271488
chaotic_GOE,0.05706122448979661,0.0018128417987120869
chaotic_GOE,0.05848775510204152,0.00428459959921987
chaotic_GOE,0.05991428571428644,0.008472129953726608
