time,pt_wasserstein,entropy_mean,entropy_sem,participation_ratio_mean,participation_ratio_sem,target_otoc_mean,target_otoc_sem,sff4_mean,sample_count
1.0,0.013660884243786284,2.4490762319316572,0.0558747456572143,7.920094803675813,0.6856531284315818,0.028117045137334283,0.008869434304182033,0.1410219821176893,16
1.79,0.004157996997541139,2.78717716561852,0.02493557634229427,12.51362057211375,0.40845120433021015,0.029254959255761482,0.003989245840627863,0.0015086175362677041,75
29.29,0.006214885160123144,2.7494707919130827,0.06107328125235694,11.579409710280508,0.685763432977222,0.04764478806015313,0.014929857083072318,0.02129956699258264,16
100.0,0.007588576160053799,2.7123873262238227,0.04278136014558775,11.047754141587939,0.7711360791827492,0.04270637712599569,0.012772309803649207,0.029837720191993843,16
1000.0,0.008043622103594751,2.6507008356863526,0.08322752467163576,10.796655897180397,0.9915765789522496,0.01943481772240155,0.0036786737344626725,0.02423454046673993,16
