D,p,conditional_density,porter_thomas_density
4,0.05498069498069498,4.076364642765896,3.2103230836751004
4,0.056216216216216225,3.79082219194413,3.194496534591556
4,0.057451737451737456,3.9779017286894467,3.1787480087004956
4,0.05868725868725869,3.908977688835895,3.1630771213559337
4,0.05992277992277993,4.046825768542955,3.1474834898081494
4,0.06115830115830116,3.958209145874153,3.1319667331943353
4,0.0623938223938224,3.5052797411223446,3.1165264725292983
4,0.06362934362934364,3.574203780975914,3.1011623306962006
4,0.06486486486486487,4.135442391211801,3.085873932437351
4,0.0661003861003861,4.096057225581167,3.070660904345038
4,0.06733590733590734,3.908977688835917,3.05552287485241
4,0.06857142857142857,4.10590351698886,3.0404594742244004
4,0.06980694980694982,3.869592523205285,3.025470334548697
4,0.07104247104247105,3.800668483351798,3.010555089726756
4,0.07227799227799228,3.7218981520906214,2.9957133754648595
4,0.07351351351351351,3.869592523205285,2.9809448292652196
4,0.07474903474903476,3.7514370263135626,2.9662490904171235
4,0.07598455598455599,3.6234352380141495,2.951625799988123
4,0.07722007722007723,3.8498999403899914,2.937074600815268
4,0.07845559845559846,3.7120518606829744,2.9225951374963857
4,0.0796911196911197,3.83020735757474,2.908187056381396
4,0.08092664092664092,3.613588946606462,2.8938500055636758
4,0.08216216216216217,3.9483628544665055,2.879583634871465
4,0.0833976833976834,3.5249723239376785,2.8653875958593127
4,0.08463320463320465,3.7022055692752853,2.8512615417995657
4,0.08586872586872588,3.7514370263135626,2.8372051276739025
4,0.0871042471042471,3.436355701268854,2.823218010164904
4,0.08833976833976834,3.4954334497146973,2.8092998476476683
4,0.08957528957528958,3.4560482840841487,2.79545030018147
4,0.09081081081081081,3.702205569275327,2.7816690295014537
4,0.09204633204633206,3.6332815294217564,2.7679556990103733
4,0.09328185328185329,3.7514370263135626,2.7543099737703716
4,0.09451737451737452,3.5151260325300315,2.7407315204947995
4,0.09575289575289575,3.672666695052344,2.7272200075400743
4,0.096988416988417,3.6628204036447385,2.713775104897582
4,0.09822393822393824,3.6037426551988148,2.7003964841856143
4,0.09945945945945947,3.446201992676501,2.687083818641351
4,0.1006949806949807,3.6529741122370916,2.6738367831128764
4,0.10193050193050193,3.524972323937639,2.6606550540512397
4,0.10316602316602318,3.4954334497147372,2.6475383095025515
4,0.10440154440154441,3.367431661415324,2.634486229100121
4,0.10563706563706565,3.3772779528229337,2.6214984940566297
4,0.10687258687258688,3.574203780975914,2.608574787156348
4,0.10810810810810811,3.34773907860003,2.5957147927473847
4,0.10934362934362934,3.6431278208294033,2.5829181967339796
4,0.11057915057915059,3.574203780975914,2.57018468656883
4,0.11181467181467182,3.6628204036447385,2.557513951245459
4,0.11305019305019307,3.5052797411223446,2.544905681290617
4,0.1142857142857143,3.446201992676501,2.5323595687567253
4,0.11552123552123553,3.69235927786768,2.519875307214354
4,0.11675675675675676,3.584050072383521,2.5074525917447366
4,0.117992277992278,3.4166631184535596,2.4950911189323244
4,0.11922779922779923,3.6234352380141495,2.482790586857374
4,0.12046332046332048,3.1803521246699926,2.470550695088575
4,0.12169884169884171,3.4560482840841487,2.45837114467571
4,0.12293436293436294,3.505279741122384,2.446251638142355
4,0.12416988416988417,3.308353912969404,2.4341918794786133
4,0.12540540540540543,3.584050072383521,2.4221915741338838
4,0.12664092664092666,3.3969705356382653,2.41025042900967
4,0.1278764478764479,3.268968747338853,2.3983681524524183
4,0.12911196911196912,3.1311206676317926,2.386544454246397
4,0.13034749034749035,3.2295835817082637,2.3747790456066062
4,0.13158301158301158,2.953887422294144,2.3630716391717246
4,0.13281853281853284,3.396970535638189,2.3514219489970927
4,0.13405405405405407,3.3969705356382653,2.339829690547727
4,0.1352895752895753,3.1409669590394396,2.3282945806913706
4,0.13652509652509653,2.894809673848261,2.316816337691579
4,0.13776061776061777,3.2000447074853224,2.305394681200838
4,0.138996138996139,3.367431661415324,2.294029332253716
4,0.14023166023166023,3.0523503363705466,2.282720013260052
4,0.14146718146718149,3.2000447074853224,2.2714664479981743
4,0.14270270270270272,3.3575853700076768,2.260268361608155
4,0.14393822393822395,3.101581793408851,2.249125480585095
4,0.14517374517374518,3.48558715830709,2.2380375327724464
4,0.1464092664092664,3.2197372903006167,2.227004247355363
4,0.14764478764478767,3.2689687473387794,2.2160253548540876
4,0.1488803088803089,3.377277952822971,2.2051005871173683
4,0.15011583011583013,3.505279741122384,2.194229677315912
4,0.15135135135135136,3.249276164523558,2.183412359935863
4,0.1525868725868726,2.9834262965170852,2.1726483707723228
4,0.15382239382239382,3.1409669590394396,2.1619374469228925
4,0.15505791505791505,3.1705058332623097,2.151279326781256
4,0.1562934362934363,3.160659541854734,2.140673750030787
4,0.15752895752895754,2.7372690113259064,2.130120457638193
4,0.15876447876447877,3.091735502001204,2.119619191847187
4,0.16,2.904655965255908,2.109169696172194
4,0.16123552123552126,3.0523503363705466,2.098771715392085
4,0.1624710424710425,2.894809673848261,2.0884249955439436
4,0.16370656370656372,2.9243485480712024,2.0781292839168635
4,0.16494208494208495,3.1212743762241453,2.067884329045776
4,0.16617760617760619,3.2985076215617943,2.0576898807053086
4,0.16741312741312742,3.1901984160776755,2.047545689903673
4,0.16864864864864865,2.884963382440549,2.0374515088765834
4,0.1698841698841699,3.1409669590394396,2.0274070910812054
4,0.17111969111969114,2.9341948394788493,2.017412191190136
4,0.17235521235521237,2.7175764285106125,2.0074665650854073
4,0.1735907335907336,3.3083539129694413,1.9975699698525287
4,0.17482625482625483,3.0523503363706155,1.9877221637745517
4,0.1760617760617761,2.9735800051093713,1.9779229063261659
4,0.17729729729729732,3.101581793408851,1.9681719581678259
4,0.17853281853281855,2.6486523886570823,1.9584690811399037
4,0.17976833976833978,3.3083539129694413,1.9488140382568735
4,0.181003861003861,2.9932725879247326,1.9392065937015222
4,0.18223938223938224,2.875117091032967,1.9296465128191904
4,0.18347490347490347,3.131120667631722,1.9201335621120414
4,0.18471042471042473,2.884963382440614,1.9106675092333574
4,0.18594594594594596,2.7963467597717897,1.9012481229818659
4,0.1871814671814672,2.9834262965170852,1.8918751732960906
4,0.18841698841698842,2.8061930511794366,1.8825484312487346
4,0.18965250965250965,3.3083539129694413,1.8732676690410879
4,0.1908880308880309,2.5698820573958474,1.864032659997463
4,0.19212355212355214,2.9341948394788493,1.854843178559661
4,0.19335907335907337,2.7175764285106125,1.845699000281459
4,0.1945945945945946,2.7865004683641423,1.8365999018231307
4,0.19583011583011584,3.032657753555321,1.8275456609459908
4,0.19706563706563707,2.6781912628799636,1.8185360565069668
4,0.19830115830115833,2.766807885548848,1.8095708684531975
4,0.19953667953667956,2.7963467597717897,1.8006498778166595
4,0.2007722007722008,2.4615728519117863,1.791772866708818
4,0.20200772200772202,3.0523503363706155,1.782939618315305
4,0.20324324324324325,2.491111726134728,1.7741499168906247
4,0.2044787644787645,2.8357319254023143,1.7654035477528827
4,0.20571428571428574,2.6584986800647292,1.7567002972785444
4,0.20694980694980697,2.4517265605041394,1.7480399528972155
4,0.2081853281853282,2.678191262880024,1.739422303086451
4,0.20942084942084943,2.6978838456953183,1.73084713736659
4,0.21065637065637066,2.8061930511794366,1.7223142462956123
4,0.2118918918918919,2.7175764285105513,1.713823421464025
4,0.21312741312741315,2.6486523886570823,1.7053744554897723
4,0.21436293436293438,2.707730137102965,1.6969671420131691
4,0.2155984555984556,2.569882057395905,1.6886012756918616
4,0.21683397683397684,2.7274227199182595,1.6802766521958117
4,0.21806949806949807,2.875117091032967,1.6719930682023065
4,0.21930501930501933,2.8061930511793736,1.6637503213909925
4,0.22054054054054056,2.5895746402111994,1.655548210438934
4,0.2217760617760618,2.8652707996253195,1.6473865350156955
4,0.22301158301158303,2.6978838456953183,1.6392650957784494
4,0.22424710424710426,2.5600357659882578,1.6311836943671063
4,0.2254826254826255,2.7372690113259064,1.6231421333994716
4,0.22671814671814672,2.766807885548786,1.615140216466423
4,0.22795366795366798,2.412341394873551,1.6071777481271148
4,0.2291891891891892,2.678191262880024,1.5992545339042037
4,0.23042471042471044,2.5304968917653166,1.5913703802790984
4,0.23166023166023167,2.4615728519117863,1.583525094687234
4,0.2328957528957529,2.422187686281198,1.575718485513368
4,0.23413127413127416,2.5698820573958474,1.5679503620869002
4,0.2353667953667954,2.628959805841788,1.5602205346772173
4,0.23660231660231662,2.6092672230264937,1.552528814489056
4,0.23783783783783785,2.3040321893894324,1.544875013657895
4,0.23907335907335908,2.3729562292429622,1.5372589452453636
4,0.2403088803088803,2.353263646427615,1.5296804232346781
4,0.24154440154440157,2.5108043089500223,1.522139262526097
4,0.2427799227799228,2.7175764285106125,1.5146352789324016
4,0.24401544401544403,2.432033977688845,1.5071682891743956
4,0.24525096525096526,2.353263646427668,1.49973811087643
4,0.2464864864864865,2.5600357659882578,1.4923445625619483
4,0.24772200772200775,2.619113514434082,1.4849874636490532
4,0.24895752895752898,2.5895746402111994,1.477666634446098
4,0.2501930501930502,2.7963467597718523,1.4703818961472956
4,0.25142857142857145,2.4714191433193227,1.4631330708283528
4,0.25266409266409273,2.5797283488035525,1.4559199814421235
4,0.2538996138996139,2.156337818274725,1.4487424518142868
4,0.2551351351351352,2.4615728519117863,1.4416003066390397
4,0.25637065637065637,2.619113514434141,1.4344933714748207
4,0.25760617760617766,2.5600357659882578,1.427421472740044
4,0.25884169884169883,2.432033977688845,1.4203844377088648
4,0.2600772200772201,2.3335710636123737,1.413382094506956
4,0.2613127413127413,2.4517265605041394,1.406414272107315
4,0.2625482625482626,2.5108043089500223,1.399480800326081
4,0.26378378378378375,2.274493315166491,1.3925815098183847
4,0.26501930501930504,2.3434173550200206,1.3857162320742058
4,0.26625482625482627,2.5698820573957897,1.3788847994142628
4,0.2674903474903475,2.3434173550200206,1.372087044985914
4,0.2687258687258688,2.441880269096492,1.3653228027590827
4,0.26996138996138996,2.412341394873551,1.3585919075222046
4,0.27119691119691125,2.4615728519117863,1.3518941948781884
4,0.2724324324324324,2.3040321893894324,1.3452295012404054
4,0.2736679536679537,2.244954440943549,1.3385976638286885
4,0.2749034749034749,2.432033977688845,1.3319985206653626
4,0.2761389961389962,2.1957229839053136,1.3254319105712824
4,0.27737451737451735,2.1858766924976663,1.3188976731619004
4,0.27861003861003864,2.1957229839053136,1.3123956488433466
4,0.27984555984555987,2.402495103465796,1.3059256788085325
4,0.2810810810810811,2.2843396065741377,1.2994876050332713
4,0.2823166023166024,2.294185897981785,1.293081270272418
4,0.28355212355212356,2.3434173550200206,1.2867065180560304
4,0.28478764478764484,2.205569275312961,1.280363192685545
4,0.286023166023166,2.0578749041982536,1.2740511392299771
4,0.2872586872586873,2.2252618581282553,1.2677702035221334
4,0.2884942084942085,2.1760304010900193,1.2615202321548502
4,0.28972972972972977,2.244954440943549,1.2553010724772429
4,0.29096525096525094,2.215415566720608,1.2491125725909813
4,0.29220077220077223,2.363109937835315,1.2429545813465757
4,0.2934362934362934,2.1366452354594307,1.236826948339689
4,0.2946718146718147,2.225261858128155,1.23072952390746
4,0.295907335907336,2.2548007323511965,1.22466215912485
4,0.29714285714285715,2.244954440943549,1.2186247058010058
4,0.29837837837837844,2.1366452354594307,1.212617016475637
4,0.2996138996138996,2.097260069828842,1.2066389444154184
4,0.3008494208494209,2.244954440943549,1.2006903436104035
4,0.3020849420849421,1.8314102018223692,1.1947710687704602
4,0.30332046332046336,2.097260069828842,1.1888809753217195
4,0.30455598455598454,2.126798944051784,1.1830199194030484
4,0.3057915057915058,2.008643447160018,1.1771877578625312
4,0.307027027027027,2.2252618581282553,1.1713843482539785
4,0.3082625482625483,2.432033977688845,1.1656095488334433
4,0.3094980694980695,2.087413778421101,1.1598632185557622
4,0.31073359073359075,1.7329472877458978,1.1541452170711088
4,0.31196911196911203,2.097260069828842,1.1484554047215667
4,0.3132046332046332,2.2843396065741377,1.1427936425377183
4,0.3144401544401545,2.1858766924976663,1.1371597922352492
4,0.31567567567567567,2.1366452354594307,1.1315537162115734
4,0.31691119691119696,2.0283360299753124,1.1259752775424694
4,0.31814671814671813,1.7034084135229561,1.120424339978739
4,0.3193822393822394,2.0480286127906067,1.1149007679428764
8,0.0006177606177606178,7.548372832602307,7.960560856534285
8,0.0018532818532818534,7.62790549654735,7.882264903344044
8,0.0030888030888030892,7.165169997230733,7.804739028593808
8,0.004324324324324324,7.165169997230733,7.727975658190926
8,0.00555984555984556,6.868730067981023,7.651967292537596
8,0.006795366795366796,6.9338022475724275,7.576706505798178
8,0.008030888030888032,6.97718370063336,7.5021859451737045
8,0.009266409266409266,6.9988744271638215,7.42839833018353
8,0.010501930501930504,6.955492974102889,7.355336451954044
8,0.011737451737451738,7.165169997230731,7.282993172514385
8,0.012972972972972974,6.630132076145902,7.211361424099074
8,0.01420849420849421,7.223011934645307,7.140434208457514
8,0.015444015444015444,6.875960310157845,7.0702045961702735
8,0.01667953667953668,6.709664740090945,7.000665725972103
8,0.017915057915057916,6.47829699043262,6.931810804081603
8,0.019150579150579154,6.803657888389633,6.863633103537489
8,0.020386100386100385,6.413224810841238,6.796125963541385
8,0.021621621621621623,6.521678443493553,6.729282788807077
8,0.02285714285714286,6.355382873426661,6.663097048916167
8,0.024092664092664095,6.095094155061046,6.5975622776800735
8,0.02532818532818533,6.312001420365728,6.532672072508294
8,0.026563706563706567,6.290310693835262,6.468420093782893
8,0.0277992277992278,5.979410280231893,6.4048000642391285
8,0.029034749034749036,6.131245365945174,6.341805768352187
8,0.030270270270270273,6.348152631249839,6.2794310517299365
8,0.03150579150579151,5.928798584994138,6.217669820511658
8,0.03274131274131274,6.2180082720670224,6.156516040772688
8,0.03397683397683398,6.348152631249857,6.095963737934925
8,0.03521235521235522,5.755272772750407,6.036006996183119
8,0.03644787644787645,6.051712702000113,5.976639957886916
8,0.037683397683397686,6.073403428530614,5.917856823028581
8,0.038918918918918924,6.254159482951134,5.859651848636347
8,0.040154440154440155,6.442145779548508,5.802019348223345
8,0.04138996138996139,5.885417131933238,5.744953691232043
8,0.04262548262548263,5.49498405438481,5.688449302484158
8,0.04386100386100386,5.842035678872273,5.632500661635972
8,0.0450965250965251,6.138475608122014,5.57710230263901
8,0.04633204633204634,5.842035678872273,5.522248813206016
8,0.04756756756756757,5.9215683428173165,5.467934834282189
8,0.04880308880308881,5.545595749622565,5.414155059521615
8,0.05003861003861004,5.32145824214111,5.360904234768852
8,0.051274131274131274,5.596207444860321,5.3081771575456065
8,0.05250965250965252,5.350379210848369,5.255968676542468
8,0.05374517374517375,5.451602601323909,5.204273691115636
8,0.05498069498069498,5.372069937378836,5.153087150788603
8,0.056216216216216225,5.357609453025191,5.10240405475873
8,0.057451737451737456,5.205774367311955,5.052219451408682
8,0.05868725868725869,5.198544125135104,5.00252843782267
8,0.05992277992277993,5.191313882958282,4.9533261593074425
8,0.06115830115830116,5.0033275863609346,4.904607808917999
8,0.0623938223938224,5.0467090394218115,4.856368626987956
8,0.06362934362934364,5.350379210848399,4.808603900664546
8,0.06486486486486487,5.025018312891401,4.76130896344818
8,0.0661003861003861,5.1045509768363875,4.714479194736543
8,0.06733590733590734,5.046709039421867,4.6681100193731675
8,0.06857142857142857,5.1407021877205565,4.6221969072004585
8,0.06980694980694982,4.786420321056217,4.576735372617102
8,0.07104247104247105,4.996097344184112,4.531720974139837
8,0.07227799227799228,4.779190078879448,4.487149313969531
8,0.07351351351351351,4.7213481414648175,4.443016037561525
8,0.07474903474903476,4.779190078879448,4.3993168332002055
8,0.07598455598455599,4.51890136051385,4.356047431577762
8,0.07722007722007723,4.728578383641639,4.313203605377083
8,0.07845559845559846,4.410447727861517,4.2707811688587585
8,0.0796911196911197,4.381526759154229,4.228775977452144
8,0.08092664092664092,4.301994095209137,4.187183927350444
8,0.08216216216216217,4.641815477519827,4.14600095510978
8,0.0833976833976834,4.186310220380031,4.105223037252206
8,0.08463320463320465,4.265842884325027,4.064846189872619
8,0.08586872586872588,4.526131602690672,4.0248664682495425
8,0.0871042471042471,4.323684821739652,3.9852799664597387
8,0.08833976833976834,4.236921915617738,3.946082816996606
8,0.08957528957528958,4.063396103374054,3.9072711903923354
8,0.09081081081081081,4.287533610855541,3.8688412948437794
8,0.09204633204633206,3.954942470721677,3.8307893758420017
8,0.09328185328185329,4.1284682829654535,3.793111715805473
8,0.09451737451737452,4.135698525142275,3.755804633716868
8,0.09575289575289575,4.027244892489898,3.718864484763442
8,0.096988416988417,4.02001465031312,3.6822876599809407
8,0.09822393822393824,4.135698525142229,3.6460705859010134
8,0.09945945945945947,3.9549424707217216,3.6102097242020923
8,0.1006949806949807,4.056165861197232,3.5747015713637076
8,0.10193050193050193,3.962172712898499,3.5395426583242027
8,0.10316602316602318,3.8175678693621005,3.504729550141814
8,0.10440154440154441,3.832028353715745,3.470258845659087
8,0.10563706563706565,3.9838634394289656,3.4361271771705884
8,0.10687258687258688,3.6585025414720134,3.4023312100938927
8,0.10810810810810811,4.04893561902041,3.3688676426437993
8,0.10934362934362934,4.135698525142229,3.3357332055097566
8,0.11057915057915059,3.4705162448746365,3.3029246615364576
8,0.11181467181467182,3.774186416301168,3.2704388054075797
8,0.11305019305019307,3.5283581822891747,3.238272463332629
8,0.1142857142857143,3.5283581822892143,3.206422492736874
8,0.11552123552123553,3.5500489088196807,3.174885781954317
8,0.11675675675675676,3.5355884244659963,3.1436592499236986
8,0.117992277992278,3.875409806776678,3.112739845887479
8,0.11922779922779923,3.217457768685861,3.082124549093792
8,0.12046332046332048,3.5645093931732847,3.05181036850132
8,0.12169884169884171,3.1740763156249283,3.0217943424870803
8,0.12293436293436294,3.492206971405103,2.992073538557078
8,0.12416988416988417,3.3114509169845125,2.962645053059812
8,0.12540540540540543,3.3548323700454445,2.933506010902591
8,0.12664092664092666,3.0077807455580188,2.904653565270649
8,0.1278764478764479,3.390983580929593,2.876084897349014
8,0.12911196911196912,3.578969877526969,2.8477972160471166
8,0.13034749034749035,3.101773893856707,2.8197877577261115
8,0.13158301158301158,3.61512108841108,2.792053785928871
8,0.13281853281853284,3.1234646203871033,2.7645925911126428
8,0.13405405405405407,2.971629534673908,2.7374014903843356
8,0.1352895752895753,2.9933202612043743,2.7104778272384027
8,0.13652509652509653,3.0873134095030625,2.6838189712973106
8,0.13776061776061777,3.376523096575949,2.6574223180545564
8,0.138996138996139,2.906557355082508,2.6312852886202154
8,0.14023166023166023,3.109004136033459,2.6054053294689865
8,0.14146718146718149,2.819794448960643,2.5797799121907214
8,0.14270270270270272,2.8704061441983977,2.5544065332434065
8,0.14393822393822395,2.8414851754911092,2.529282713708567
8,0.14517374517374518,3.0583924407957737,2.5044059990490894
8,0.1464092664092664,2.9137875972593306,2.4797739588694134
8,0.14764478764478767,2.7547222693691813,2.455384186678092
8,0.1488803088803089,2.71134081630831,2.4312342996526817
8,0.15011583011583013,3.0005505033811963,2.4073219384069455
8,0.15135135135135136,2.429361371412246,2.3836447667603475
8,0.1525868725868726,2.8487154176679312,2.3602004715098137
8,0.15382239382239382,2.7764129958997095,2.3369867622037375
8,0.15505791505791505,2.7547222693691813,2.314001370918207
8,0.1562934362934363,2.617347668009622,2.291242052035436
8,0.15752895752895754,2.957169050320264,2.2687065820243717
8,0.15876447876447877,2.559505730595045,2.246392759223461
8,0.16,2.5450452462414006,2.224298403625553
8,0.16123552123552126,2.8776363863751553,2.2024213566649173
8,0.1624710424710425,2.5522754884182226,2.18075948100636
8,0.16370656370656372,2.667959363247377,2.1593106603364074
8,0.16494208494208495,2.5305847618877557,2.138072799156549
8,0.16617760617760619,2.5233545197109337,2.1170438225785135
8,0.16741312741312742,2.479973066650001,2.0962216761215537
8,0.16864864864864865,2.5595057305949873,2.075604325511733
8,0.1698841698841699,2.2269145904612255,2.0551897564831783
8,0.17111969111969114,2.4510520979427124,2.0349759745812928
8,0.17235521235521237,2.4004404027049575,2.0149610049679016
8,0.1735907335907336,2.4004404027049575,1.9951428922283163
8,0.17482625482625483,2.3425984652903797,1.9755197001802929
8,0.1760617760617761,2.4365916135890133,1.9560895116848733
8,0.17729729729729732,2.3932101605281346,1.9368504284590868
8,0.17853281853281855,2.169072653046648,1.9178005708904893
8,0.17976833976833978,2.3353682231135577,1.8989380778535312
8,0.181003861003861,2.111230715632071,1.88026110652773
8,0.18223938223938224,2.349828707467202,1.8617678322176308
8,0.18347490347490347,2.3498287074671493,1.8434564481745384
8,0.18471042471042473,2.17630289522347,1.8253251654200011
8,0.18594594594594596,2.1546121686930038,1.8073722125710339
8,0.1871814671814672,2.2052238639307586,1.7895958356670563
8,0.18841698841698842,2.2847565278758024,1.7719942979985357
8,0.18965250965250965,2.01000732515656,1.7545658799373152
8,0.1908880308880309,2.1979936217538873,1.7373088787686088
8,0.19212355212355214,2.161842410869826,1.7202216085246531
8,0.19335907335907337,2.104000473455249,1.7033023998199885
8,0.1945945945945946,2.01000732515656,1.6865495996883666
8,0.19583011583011584,2.07507950474796,1.6699615714212592
8,0.19706563706563707,2.0678492625710914,1.6535366944079548
8,0.19830115830115833,2.104000473455249,1.6372733639772297
8,0.19953667953667956,1.7931000598518956,1.6211699912405755
8,0.2007722007722008,1.9160141768578725,1.605225002936968
8,0.20200772200772202,1.8292512707360067,1.5894368412791628
8,0.20324324324324325,1.9232444190346947,1.5738039638015053
8,0.2044787644787645,1.8220210285591434,1.5583248432092325
8,0.20571428571428574,1.7641790911446071,1.542997967229263
8,0.20694980694980697,1.988316598626094,1.5278218384624496
8,0.2081853281853282,1.9738561142724498,1.512794974237287
8,0.20942084942084943,1.9304746612115167,1.4979159064650596
8,0.21065637065637066,1.8654024816201173,1.4831831814964114
8,0.2118918918918919,1.7497186067909234,1.4685953599793287
8,0.21312741312741315,1.944935145565161,1.4541510167185188
8,0.21436293436293438,1.6051137632545194,1.4398487405361715
8,0.2155984555984556,1.7280278802604963,1.425687134134091
8,0.21683397683397684,1.7424883646141405,1.4116648139571821
8,0.21806949806949807,1.670185942845919,1.3977804100582814
8,0.21930501930501933,1.7280278802604574,1.3840325659643153
8,0.22054054054054056,1.5617323101935867,1.3704199385437785
8,0.2217760617760618,2.002777082979738,1.3569411978755097
8,0.22301158301158303,1.5617323101935867,1.3435950271187642
8,0.22424710424710426,1.8220210285591845,1.3303801223845606
8,0.2254826254826255,1.8003303020287178,1.3172951926082939
8,0.22671814671814672,1.6557254584922374,1.304338959423602
8,0.22795366795366798,1.5906532789008752,1.2915101570374719
8,0.2291891891891892,1.6629557006690967,1.278807532106576
8,0.23042471042471044,1.482199646248543,1.2662298436148212
8,0.23166023166023167,1.4749694040717207,1.2537758627521067
8,0.2328957528957529,1.4605089197180763,1.241444372794271
8,0.23413127413127416,1.3014435918279597,1.2292341689842208
8,0.2353667953667954,1.4243577088339656,1.2171440584142308
8,0.23660231660231662,1.4605089197180763,1.2051728599093972
8,0.23783783783783785,1.583423036724053,1.1933194039122408
8,0.23907335907335908,1.446048435364432,1.181582532368444
8,0.2403088803088803,1.5761927945471956,1.169961098613712
8,0.24154440154440157,1.3665157714193883,1.1584539672617453
8,0.2427799227799228,1.4243577088339656,1.147060014093317
8,0.24401544401544403,1.4315879510107878,1.1357781259464375
8,0.24525096525096526,1.4315879510107878,1.1246072006076018
8,0.2464864864864865,1.3665157714193883,1.1135461467041063
8,0.24772200772200775,1.2652923809438497,1.102593883597424
8,0.24895752895752898,1.2652923809438779,1.091749341277629
8,0.2501930501930502,1.301443591828018,1.081011460258858
8,0.25142857142857145,1.409897224480258,1.0703791914758027
8,0.25266409266409273,1.3375948027120999,1.0598514961812169
8,0.2538996138996139,1.3014435918279887,1.0494273458444356
8,0.2551351351351352,1.3882064979498547,1.0391057220508868
8,0.25637065637065637,1.1568387482915456,1.028885616402599
8,0.25760617760617766,1.352055287065744,1.0187660304196782
8,0.25884169884169883,1.489429888425365,1.0087459754427641
8,0.2600772200772201,1.1568387482915456,0.998824472536435
8,0.2613127413127413,1.1134572952306128,0.9890005523935742
8,0.2625482625482626,1.359285529242566,0.9792732552406641
8,0.26378378378378375,1.127917779584257,0.9696416307440259
8,0.26501930501930504,1.2942133496511667,0.9601047379169672
8,0.26625482625482627,1.098996810876919,0.950661645027856
8,0.2674903474903475,1.2002202013524788,0.9413114295090886
8,0.2687258687258688,1.1423782639379012,0.9320531778669584
8,0.26996138996138996,1.214680685706123,0.9228859855924113
8,0.27119691119691125,1.1568387482915456,0.9138089570726727
8,0.2724324324324324,1.178529474822012,0.9048212055037549
8,0.2736679536679537,1.2291411700597672,0.8959218528038114
8,0.2749034749034749,1.185759716998834,0.8871100295273573
8,0.2761389961389962,1.178529474822012,0.8783848747803198
8,0.27737451737451735,1.0989968108769683,0.8697455361359376
8,0.27861003861003864,1.2508318965902336,0.8611911695514743
8,0.27984555984555987,0.9399314829868386,0.8527209392857633
8,0.2810810810810811,0.90378027210277,0.8443340178175537
8,0.2823166023166024,0.9110105142795922,0.836029585764665
8,0.28355212355212356,1.0628455999928574,0.827806831803937
8,0.28478764478764484,1.185759716998834,0.819664952591961
8,0.286023166023166,1.1062270530537905,0.8116031526866013
8,0.2872586872586873,1.0628455999928574,0.8036206444692757
8,0.2884942084942085,1.0122339047551026,0.7957166480680136
8,0.28972972972972977,0.8965500299259478,0.7878903912812582
8,0.29096525096525094,0.8893197877491257,0.7801411095024298
8,0.29220077220077223,0.860398819041837,0.7724680456452205
8,0.2934362934362934,0.8893197877491257,0.764870450069634
