time,overlap,probability_mean,probability_sem
0.05,0,1.9945303889035126e-07,6.431529222628661e-09
0.05,1,0.0003131315096122578,7.2471529446362406e-06
0.05,2,0.9962394300890697,8.78634083689554e-05
0.10266666666666667,0,3.5285913258746176e-06,1.1310454158026836e-07
0.10266666666666667,1,0.001311442810414875,3.0200180784532356e-05
0.10266666666666667,2,0.9842097574051334,0.0003652634409409595
0.15533333333333332,0,1.8343235198473873e-05,5.822278368844775e-07
0.15533333333333332,1,0.002968681763835541,6.779254158630891e-05
0.15533333333333332,2,0.9641006703059964,0.0008171989535592847
0.20800000000000002,0,5.8326898248756006e-05,1.8269340933227671e-06
0.20800000000000002,1,0.0052407489286028595,0.00011829695715554087
0.20800000000000002,2,0.9362361093830345,0.0014216401384815997
0.26066666666666666,0,0.00014186240524716458,4.37168331753894e-06
0.26066666666666666,1,0.008068682827956709,0.00017949283656813137
0.26066666666666666,2,0.9010478699858119,0.0021551827735876586
0.3133333333333333,0,0.00029119507323428567,8.805970685471031e-06
0.3133333333333333,1,0.011380292049398022,0.0002488393012377598
0.3133333333333333,2,0.8590685693087095,0.0029997550708381637
0.366,0,0.000531337061755638,1.573401152661701e-05
0.366,1,0.01508986154557626,0.00032365318962164
0.366,2,0.8109516055267502,0.003947985811361553
0.4186666666666667,0,0.0008885163008515369,2.5717585066640268e-05
0.4186666666666667,1,0.01909409414634976,0.00040124324790332555
0.4186666666666667,2,0.7575431257310298,0.004998936208911591
0.4713333333333333,0,0.0013878297596682926,3.920449574960692e-05
0.4713333333333333,1,0.023264063045660813,0.0004788908956641595
0.4713333333333333,2,0.7000137970570458,0.006131340927238409
0.524,0,0.0020499871500658253,5.644309247387942e-05
0.524,1,0.027439986512302325,0.0005536505603196835
0.524,2,0.6399703546013847,0.007263254532389135
0.5766666666666667,0,0.0028880294564344222,7.741517856643649e-05
0.5766666666666667,1,0.03144354203092304,0.0006223828172590229
0.5766666666666667,2,0.5793570537824072,0.008255736210719974
0.6293333333333334,0,0.003905654736888778,0.00010183194817973723
0.6293333333333334,1,0.035110878388111603,0.0006824377508747212
0.6293333333333334,2,0.520084638289329,0.008988016628702059
0.682,0,0.005097513932028018,0.00012918344971930365
0.682,1,0.03832288534792682,0.0007323324304372611
0.682,2,0.46366266684445784,0.009419508370682228
0.7346666666666667,0,0.006450230037402998,0.0001587989458850612
0.7346666666666667,1,0.04101288309664348,0.0007717524744877184
0.7346666666666667,2,0.41109195227923345,0.009578784462613807
0.7873333333333334,0,0.007943333473014687,0.00018990207281766416
0.7873333333333334,1,0.043158248409207345,0.0008012527369078279
0.7873333333333334,2,0.36295101699429155,0.009524509598145658
0.8400000000000001,0,0.00955024978538238,0.00022166073319309618
0.8400000000000001,1,0.044768784873465785,0.0008219094628043364
0.8400000000000001,2,0.31952083473767495,0.009316622846883225
0.8926666666666667,0,0.01123964455502627,0.0002532369661661591
0.8926666666666667,1,0.0458775997924939,0.0008349721358909312
0.8926666666666667,2,0.2808741341646791,0.009003147347337937
0.9453333333333334,0,0.012977204871669649,0.00028384346367005855
0.9453333333333334,1,0.046534851752218054,0.0008416564434620272
0.9453333333333334,2,0.24692370589833862,0.00861981495607864
0.998,0,0.01472766595113358,0.0003128038718533588
0.998,1,0.046802671534699546,0.0008430832630625857
0.998,2,0.21745295231660178,0.008194431315995777
1.0,0,0.014793928042743189,0.00031386370618743064
1.0,1,0.04680607964974977,0.0008430478813544555
1.0,2,0.21641812356185497,0.008177770711092647
1.0506666666666666,0,0.016456767730967933,0.00033960276202509287
1.0506666666666666,1,0.04675020826359787,0.0008402831390002376
1.0506666666666666,2,0.19214598487230666,0.007750221329353653
1.1033333333333333,0,0.018132861530667708,0.0003639092212066496
1.1033333333333333,1,0.046448838885899284,0.0008342137054352469
1.1033333333333333,2,0.17062101040919292,0.007307221987068895
1.1560000000000001,0,0.01972802040012095,0.0003855679055349569
1.1560000000000001,1,0.04596793928742614,0.0008257686414743686
1.1560000000000001,2,0.1524644225490722,0.006882421018329875
1.2086666666666668,0,0.02121868008558996,0.00040456494933356233
1.2086666666666668,1,0.04537152405892481,0.0008157732334808028
1.2086666666666668,2,0.13726151000905285,0.006489293666390069
1.2613333333333334,0,0.02258597015393507,0.0004209833399989299
1.2613333333333334,1,0.04471587206319714,0.0008049726234491061
1.2613333333333334,2,0.12461998293260823,0.0061372867031192786
1.314,0,0.023815920008014368,0.00043496108466228596
1.314,1,0.044048090255727805,0.0007940216863775621
1.314,2,0.11418411681105076,0.0058316724910508055
1.3666666666666667,0,0.024899637403590833,0.0004466603199290991
1.3666666666666667,1,0.04340547312382355,0.0007834778485883632
1.3666666666666667,2,0.10563976146025485,0.005574023086037159
1.4193333333333333,0,0.025833414514476856,0.00045625089147369565
1.4193333333333333,1,0.04281548765931601,0.0007737876255898985
1.4193333333333333,2,0.09871293037105508,0.005363326718733279
1.472,0,0.026618609508473612,0.0004639078809380556
1.472,1,0.04229622927689309,0.0007652595824175028
1.472,2,0.09316610605017867,0.005197274781142297
1.5246666666666668,0,0.027261161600298952,0.00046981764035626224
1.5246666666666668,1,0.04185725259815598,0.0007580359550461786
1.5246666666666668,2,0.08879554481764407,0.005072835200140578
1.5773333333333335,0,0.02777073241100248,0.0004741836301459009
1.5773333333333335,1,0.04150076589052553,0.0007520919477701885
1.5773333333333335,2,0.0854298231486563,0.004985770345195668
1.6300000000000001,0,0.028159628942478688,0.000477225221861875
1.6300000000000001,1,0.04122320014983247,0.0007472825217791768
1.6300000000000001,2,0.08292716406483011,0.004929932882973142
1.6826666666666668,0,0.028441732446329932,0.000479167817062096
1.6826666666666668,1,0.04101705741695953,0.0007434273605046832
1.6826666666666668,2,0.08116932430153659,0.004897442321681968
1.7353333333333334,0,0.0286316046627217,0.0004802272180709862
1.7353333333333334,1,0.04087278452303082,0.0007403986339382552
1.7353333333333334,2,0.08005251578280459,0.004879878545854806
1.788,0,0.0287438323217516,0.0004805938887693887
1.788,1,0.04078035638254962,0.0007381690306874439
1.788,2,0.07947823858313045,0.004869728257621686
1.79,0,0.02874675552499968,0.00048059635942791784
1.79,1,0.04077773875745127,0.0007381007224094479
1.79,2,0.07946580203558953,0.004869406307875139
1.8406666666666667,0,0.028792575610536594,0.00048042299172774
1.8406666666666667,1,0.0407303458066595,0.0007367966232628804
1.8406666666666667,2,0.07934721616203708,0.004861332111287703
1.8933333333333333,0,0.02879124594274673,0.0004798331823458785
1.8933333333333333,1,0.040714431942456754,0.000736360481343384
1.8933333333333333,2,0.079558127549318,0.0048511133889993984
1.946,0,0.028752256239304365,0.00047891287754532516
1.946,1,0.04072544324072776,0.0007368880118859429
1.946,2,0.08001083752170146,0.004837293516981732
1.9986666666666668,0,0.028686832150244795,0.00047773052943177034
1.9986666666666668,1,0.04075709024185272,0.0007383095145478158
1.9986666666666668,2,0.08061243484409546,0.004819414994889148
2.051333333333333,0,0.02860490138725286,0.00047634622993573115
2.051333333333333,1,0.040803549367725074,0.0007404484482479729
2.051333333333333,2,0.08128388677850636,0.004797924625279084
2.1039999999999996,0,0.028515070393900117,0.00047482322099335386
2.1039999999999996,1,0.04085906542283615,0.0007430363430029365
2.1039999999999996,2,0.08196515901746441,0.0047739926958743776
2.1566666666666663,0,0.028424666869263954,0.0004732371623323922
2.1566666666666663,1,0.04091774642107637,0.0007457420835650589
2.1566666666666663,2,0.08261703990812416,0.004749636792139908
2.2093333333333334,0,0.028339799430490475,0.00047167923151294046
2.2093333333333334,1,0.040973669294102205,0.0007482144927632669
2.2093333333333334,2,0.08321897701341643,0.004727925484780105
2.262,0,0.028265382766264578,0.0004702498239572385
2.262,1,0.04102127107234995,0.0007501365470762746
2.262,2,0.0837640056378319,0.004712698432876212
2.3146666666666667,0,0.02820510943042887,0.00046904441514017864
2.3146666666666667,1,0.04105584829435483,0.0007512786070659422
2.3146666666666667,2,0.08425317901130899,0.004707413483124611
2.3673333333333333,0,0.028161403514479145,0.00046813818466874915
2.3673333333333333,1,0.041073952305701586,0.0007515346672864163
2.3673333333333333,2,0.08469151961439378,0.004713599837741014
2.42,0,0.028135419150666117,0.0004675757413093036
2.42,1,0.04107356968869737,0.0007509360411522737
2.42,2,0.08508587647563984,0.004730069837102759
2.4726666666666666,0,0.028127117294681304,0.0004673674365414761
2.4726666666666666,1,0.04105410506918018,0.0007496433578057493
2.4726666666666666,2,0.08544397974961822,0.004753556235342717
2.525333333333333,0,0.02813540129545153,0.0004674907388114988
2.525333333333333,1,0.04101623379693874,0.0007479107742096855
2.525333333333333,2,0.0857741750049621,0.004780245929881729
2.578,0,0.028158272009089925,0.00046789672261127977
2.578,1,0.040961670243441634,0.0007460120057654296
2.578,2,0.08608587694235159,0.004807071399079487
2.6306666666666665,0,0.02819298467838701,0.000468523256273806
2.6306666666666665,1,0.040892878086663705,0.0007441358449482109
2.6306666666666665,2,0.08639069278423037,0.0048320839457832694
2.683333333333333,0,0.028236213946992564,0.0004693134320667607
2.683333333333333,1,0.040812774746191334,0.0007422994545894567
2.683333333333333,2,0.08670349384081562,0.004854147567478316
2.7359999999999998,0,0.02828423306809062,0.0004702331511308918
2.7359999999999998,1,0.04072451533537707,0.0007403521179968371
2.7359999999999998,2,0.08704231995411583,0.004872712770562276
2.7886666666666664,0,0.02833309963123389,0.00047128179768421836
2.7886666666666664,1,0.040631406350592016,0.0007380927042507093
2.7886666666666664,2,0.08742662932438759,0.004888200234179031
2.841333333333333,0,0.028378832325134204,0.00047249397674150467
2.841333333333333,1,0.040536882064639665,0.0007354264546838781
2.841333333333333,2,0.08787493034731098,0.004902785243470208
2.8939999999999997,0,0.028417567912925174,0.00047393202518140643
2.8939999999999997,1,0.04044437110206552,0.0007324528437905223
2.8939999999999997,2,0.08840402808133611,0.004920660136487471
2.9466666666666663,0,0.028445718763798686,0.0004756680972172612
2.9466666666666663,1,0.040356918197783,0.0007294314594019361
2.9466666666666663,2,0.08903120016962376,0.004946724933849023
2.9993333333333334,0,0.028460215136963687,0.000477757248830506
2.9993333333333334,1,0.040276688740657894,0.0007266433390631395
2.9993333333333334,2,0.08977650805764999,0.004983797456312839
3.052,0,0.028458924591593292,0.00048020988346611764
3.052,1,0.040204885702285025,0.0007242339143810786
3.052,2,0.09065750269868034,0.005031031212535844
3.1046666666666667,0,0.028441123403437133,0.0004829749474385497
3.1046666666666667,1,0.04014261982284505,0.0007221784521046595
3.1046666666666667,2,0.09167171107430246,0.005086770695694871
3.1573333333333333,0,0.028407582036370962,0.000485940141927975
3.1573333333333333,1,0.04009228144392515,0.0007204130506060042
3.1573333333333333,2,0.09277889212733378,0.005152631101987224
3.21,0,0.028360032154465895,0.0004889500818866971
3.21,1,0.040057969853875684,0.0007189585291605979
3.21,2,0.09390387943650323,0.005231430272587549
3.2626666666666666,0,0.028300464038185584,0.0004918387561250215
3.2626666666666666,1,0.04004443947013501,0.0007179048113034288
3.2626666666666666,2,0.09495976578559613,0.0053214042550060806
3.3153333333333332,0,0.028230808178872704,0.0004944633541052281
3.3153333333333332,1,0.04005563453064147,0.0007173495694819495
3.3153333333333332,2,0.09587026294921175,0.005415152085822085
3.368,0,0.028153004832576604,0.0004967238414622907
3.368,1,0.04009382088577824,0.0007173818428026299
3.368,2,0.0965790768820122,0.0055034192715489785
3.4206666666666665,0,0.028069161131155186,0.000498562532726174
3.4206666666666665,1,0.04015934469911071,0.0007180832946645007
3.4206666666666665,2,0.09705044664334364,0.005578726900279213
3.473333333333333,0,0.027981610268279188,0.0004999493924427596
3.473333333333333,1,0.040250665415423874,0.0007195094856867895
3.473333333333333,2,0.09726786099072575,0.005636683600495028
3.526,0,0.027892857846654462,0.0005008643504631319
3.526,1,0.040364456735367225,0.0007216546128372754
3.526,2,0.09723365147577644,0.005675591832407171
3.5786666666666664,0,0.027805468046196467,0.0005012868906124412
3.5786666666666664,1,0.04049574414353022,0.0007244210715821358
3.5786666666666664,2,0.09696904958469027,0.005695425455477966
3.631333333333333,0,0.02772193880190867,0.000501197727933289
3.631333333333333,1,0.04063811416058605,0.0007276108239315304
3.631333333333333,2,0.09651354804433734,0.005696864377220389
3.6839999999999997,0,0.027644589544526425,0.0005005912270010746
3.6839999999999997,1,0.040784042464544625,0.000730944011209635
3.6839999999999997,2,0.09592264725756801,0.005680684642428012
3.7366666666666664,0,0.02757546324613363,0.0004994928466275631
3.7366666666666664,1,0.04092538678415889,0.0007340993072791737
3.7366666666666664,2,0.09526340989808892,0.005647634064584566
3.789333333333333,0,0.027516236737827045,0.0004979732753078998
3.789333333333333,1,0.041054066880078365,0.0007367647461851932
3.789333333333333,2,0.094607646371654,0.005599005498337087
3.8419999999999996,0,0.027468134709240265,0.000496150075994791
3.8419999999999996,1,0.041162876869851074,0.0007386888010913182
3.8419999999999996,2,0.09402345692318313,0.0055381550681908925
3.8946666666666667,0,0.027431837085591868,0.0004941711910630178
3.8946666666666667,1,0.041246237309718596,0.0007397261362399064
3.8946666666666667,2,0.0935675959994987,0.005472411407347649
3.9473333333333334,0,0.02740735804877413,0.0004921841623404569
3.9473333333333334,1,0.04130059341133328,0.0007398721906010317
3.9473333333333334,2,0.09328250833238877,0.0054130185882644965
4.0,0,0.027393907604813,0.0004903047679619212
4.0,1,0.04132435145687685,0.0007392673105796944
4.0,2,0.09319916844528282,0.005370744974941354
4.2,0,0.027408750710161425,0.0004847893237593068
4.2,1,0.041172117895108724,0.0007342042365696373
4.2,2,0.09480332460627393,0.005398396344046665
4.486264149757141,0,0.027408116774822487,0.00047965777603887626
4.486264149757141,1,0.0408604661873636,0.0007325377427304771
4.486264149757141,2,0.09855265412929934,0.005864049340033463
4.7920395289038495,0,0.02702393906451776,0.00047099363013121794
4.7920395289038495,1,0.04099531278519839,0.0007284750374471855
4.7920395289038495,2,0.10269716060985286,0.006150703108144352
5.118655986366772,0,0.026243675469635564,0.0004553948696670016
5.118655986366772,1,0.041781149813729525,0.0007281894741806927
5.118655986366772,2,0.10497107019071214,0.006226773600253066
5.467534011089769,0,0.025700885946493193,0.0004472587006169888
5.467534011089769,1,0.04221072546744779,0.0007352365581860908
