target_ids,vp_recoil,vd_recoil,sites,grid_points_per_site,phase_samples,evaluation,reference_imbalance_time_tau,reference_edge_time_tau,parameter_match,averaging,imbalance,edge_density,imbalance_phase_std,edge_density_phase_std
T003;T004,4.0,0.2,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0030519748291456157,0.6540785682103514,nan,nan
T003;T004,4.0,0.25,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0037386955781724745,0.6483351238841447,0.0023293588482854273,0.0009294147595565461
T003;T004,4.0,0.25,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.003498592783380248,0.6502856000209044,nan,nan
T003;T004,4.0,0.30000000000000004,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.004596182819288678,0.6426716275695727,0.0023387562353817527,0.000884622437110183
T003;T004,4.0,0.30000000000000004,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.004180913263643586,0.6455612375714328,nan,nan
T003;T004,4.0,0.35000000000000003,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.005490505648168802,0.6339711387533739,0.0025039845363302336,0.0011694543714858563
T003;T004,4.0,0.35000000000000003,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.004948861607676394,0.638393320551123,nan,nan
T003;T004,4.0,0.4,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.006300877317966986,0.617195670872575,0.0026296053107441324,0.0013324894103658447
T003;T004,4.0,0.4,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0057126694751376255,0.6258466215779442,nan,nan
T003;T004,4.0,0.45,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.013704079838515435,0.5493917442464443,0.0024260283518042674,0.002809475173459308
T003;T004,4.0,0.45,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.010764035524284106,0.5795107262244392,nan,nan
T003;T004,4.0,0.5,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.06669401663593016,0.33475510713227075,0.0016175726008458152,0.0010820779907373401
T003;T004,4.0,0.5,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.04540101423776379,0.43625483920970703,nan,nan
T003;T004,4.0,0.55,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.1303206713528694,0.20339370794511946,0.0015153719159205076,0.0015834223945480064
T003;T004,4.0,0.55,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.08719000221230963,0.34676837078971895,nan,nan
T003;T004,4.0,0.6000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.18169829112018354,0.08977745205303994,0.003846952849466387,0.0016163064975364683
T003;T004,4.0,0.6000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.12674317653856265,0.23275305620257278,nan,nan
T003;T004,4.0,0.65,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.23417237543142216,0.034274976287321124,0.006590762018203411,0.0005257821066270152
T003;T004,4.0,0.65,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.1735902142254436,0.14536965071643312,nan,nan
T003;T004,4.0,0.7000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.273350198035874,0.024197645061465156,0.008908709020161637,0.0019089583189624282
