stage,m,d,L,p,time,observable,mean,standard_deviation,standard_error,realizations
critical_entropy,9,27,8,0.85203125,9,tripartite_mutual_information,-0.25,0.16666666666666669,0.08333333333333334,4
critical_entropy,9,27,12,0.85203125,9,half_chain_entropy,2.0833333333333335,1.2583057392117916,0.6291528696058958,4
critical_entropy,9,27,12,0.85203125,9,tripartite_mutual_information,-0.6666666666666667,0.7200822998230957,0.36004114991154784,4
critical_entropy,9,27,16,0.85203125,9,half_chain_entropy,2.416666666666667,0.9179284245476838,0.4589642122738419,4
critical_entropy,9,27,16,0.85203125,9,tripartite_mutual_information,-0.3333333333333333,0.6666666666666667,0.33333333333333337,4
critical_entropy,11,33,8,0.92515625,9,half_chain_entropy,0.25,0.3191423692521127,0.15957118462605635,4
critical_entropy,11,33,8,0.92515625,9,tripartite_mutual_information,0.0,0.0,0.0,4
critical_entropy,11,33,12,0.92515625,9,half_chain_entropy,0.49999999999999994,0.19245008972987523,0.09622504486493762,4
critical_entropy,11,33,12,0.92515625,9,tripartite_mutual_information,0.0,0.0,0.0,4
critical_entropy,11,33,16,0.92515625,9,half_chain_entropy,0.7499999999999999,0.4194352464039305,0.20971762320196524,4
critical_entropy,11,33,16,0.92515625,9,tripartite_mutual_information,0.0,0.0,0.0,4
critical_entropy,13,39,8,0.85203125,9,half_chain_entropy,4.5,0.693888666488711,0.3469443332443555,4
critical_entropy,13,39,8,0.85203125,9,tripartite_mutual_information,-2.25,0.6871842709362767,0.3435921354681383,4
critical_entropy,13,39,12,0.85203125,9,half_chain_entropy,6.750000000000001,0.6871842709362769,0.34359213546813844,4
critical_entropy,13,39,12,0.85203125,9,tripartite_mutual_information,-3.9166666666666665,0.7391185942027817,0.36955929710139085,4
critical_entropy,13,39,16,0.85203125,9,half_chain_entropy,8.0,0.9813067629253163,0.49065338146265813,4
critical_entropy,13,39,16,0.85203125,9,tripartite_mutual_information,-4.333333333333333,1.1547005383792515,0.5773502691896257,4
