phi,phi_over_pi,ab_g,ab_gamma_a,ab_gamma_b,ab_gamma_coll,aabb_g,aabb_gamma_a,aabb_gamma_b,aabb_gamma_coll,abab_g,abab_gamma_a,abab_gamma_b,abab_gamma_coll,abba_g,abba_gamma_a,abba_gamma_b,abba_gamma_coll
0.075398223686155036,0.024,0.037663402763966361,1,1,0.99715890026061393,0.30002437235941398,3.9943178005212276,3.9943178005212276,3.9489892625230194,0.22512558876658967,3.9773034894758279,3.9773034894758279,3.9660035735684191,0.22555239464868979,3.9490537455731545,3.9943178005212276,3.971621289997056
0.078539816339744828,0.025000000000000001,0.039229547863922472,1,1,0.99691733373312796,0.31238669483210602,3.9938346674662561,3.9938346674662561,3.9446639353210804,0.2344113255197201,3.9753766811902755,3.9753766811902755,3.9631219215970601,0.23489356076807583,3.9447398407953531,3.9938346674662561,3.9692113486565317
0.08168140899333462,0.025999999999999999,0.040795305784078771,1,1,0.99666592803402987,0.32473208637666606,3.9933318560680595,3.9933318560680595,3.9401644129398719,0.24368553274994001,3.9733718884157359,3.9733718884157359,3.9601243805921955,0.24422777676304114,3.9402531929802116,3.9933318560680595,3.9667037444837958
0.084823001646924426,0.027000000000000003,0.042360661071036726,1,1,0.99640468564459239,0.33705988011801918,3.9928093712891846,3.9928093712891846,3.9354909762714536,0.25294775754735876,3.9712891902979961,3.9712891902979961,3.9570111572626425,0.25355476685480738,3.9355942006577309,3.9928093712891846,3.9640985615871811
0.087964594300514218,0.028000000000000004,0.04392559827537159,1,1,0.9961336091431725,0.3493694103955961,3.992267218286345,3.992267218286345,3.9306439170348568,0.26219754797106321,3.9691286690584109,3.9691286690584109,3.9537824662627914,0.26287425552601923,3.9307632776665478,3.992267218286345,3.9613958873447555
0.09110618695410401,0.029000000000000001,0.045490101951784961,1,1,0.99585270120518565,0.36166001280917048,3.9917054024103713,3.9917054024103713,3.9256235377544328,0.2714344530856031,3.9668904099906594,3.9668904099906594,3.9504385301741447,0.27218596753070728,3.9257608531171755,3.9917054024103713,3.9585958124010308
0.094247779607693802,0.030000000000000002,0.047054156659257163,1,1,0.99556196460308,0.37393102426459646,3.99112392920616,3.99112392920616,3.9204301517374001,0.28065802299738613,3.9645745014573777,3.9645745014573777,3.9469795794861833,0.28148962790423893,3.9205873713538861,3.99112392920616,3.9556984306635377
0.097389372261283594,0.031000000000000003,0.048617746961199665,1,1,0.99526140220630832,0.3861817830194445,3.9905228044126169,3.9905228044126169,3.9150640830505985,0.28986780889098362,3.962181034886668,3.962181034886668,3.943405852576547,0.29078496197325959,3.9152432919152442,3.9905228044126169,3.9527038392992848
0.10053096491487339,0.032000000000000001,0.050180857425607447,1,1,0.99495101698130017,0.39841162872853197,3.9899020339626006,3.9899020339626006,3.9095256664964371,0.29906336306533976,3.9597101047684937,3.9597101047684937,3.9397175956905435,0.30007169536562195,3.9097290894932861,3.9899020339626006,3.9496121387310943
0.10367255756846318,0.033000000000000002,0.051743472625211263,1,1,0.99463081199143233,0.41061990248934299,3.9892616239828644,3.9892616239828644,3.903815247588053,0.30824423896988418,3.9571618086509441,3.9571618086509441,3.9359150629199737,0.30934955402030384,3.9040452538913533,3.9892616239828644,3.946423432633809
0.10681415022205297,0.034000000000000002,0.053305577137629956,1,1,0.99430079039699892,0.42280594688733697,3.9886015807939978,3.9886015807939978,3.8979331825236807,0.31740999124054226,3.954536247136387,3.954536247136387,3.9319985161812916,0.31861826419731454,3.8981922899805892,3.9886015807939978,3.9431378279303848
0.10995574287564276,0.035000000000000003,0.054867155545522635,1,1,0.99396095545517971,0.43496910604113992,3.9879219109103596,3.9879219109103596,3.8918798381602198,0.32656017573564261,3.9518335238774949,3.9518335238774949,3.9279682251930845,0.32787755248758782,3.8921707176550906,3.9879219109103596,3.9397554347878545
0.11309733552923255,0.035999999999999997,0.05642819243674084,1,1,0.9936113105200084,0.44710872564761528,3.9872226210400168,3.9872226210400168,3.8856555919860272,0.33569434957171584,3.9490537455731545,3.9490537455731545,3.9238244674528895,0.33712714582286285,3.885981071785729,3.9872226210400168,3.9362763666131713
0.11623892818282235,0.036999999999999998,0.057988672404480683,1,1,0.99325185904233937,0.45922415302681291,3.9865037180846787,3.9865037180846787,3.8792608320929123,0.34481207115918366,3.9461970219642533,3.9461970219642533,3.9195675282133378,0.34636677148555195,3.8796239021726393,3.9865037180846787,3.932700740048932
0.11938052083641215,0.038000000000000006,0.059548580047434872,1,1,0.9928826045698137,0.47131473716678907,3.9857652091396272,3.9857652091396272,3.8726959571473536,0.35391290023793409,3.9432634658293479,3.9432634658293479,3.9151977004576333,0.35559615711859444,3.8730997734963846,3.9857652091396272,3.9290286749689756
0.12252211349000194,0.039000000000000007,0.061107899969944722,1,1,0.99250355074682373,0.48337982876829749,3.9850071014936477,3.9850071014936477,3.865961376360934,0.36299639791277949,3.9402531929802116,3.9402531929802116,3.9107152848743696,0.36481503073529686,3.866409265267797,3.9850071014936477,3.9252602944738593
0.12566370614359174,0.040000000000000001,0.062666616782152129,1,1,0.99211470131447788,0.49541878028934594,3.984229402628956,3.984229402628956,3.8590575094599915,0.37206212668879535,3.9371663222572622,3.9371663222572622,3.9061205898316849,0.37402312072915905,3.8595529717765027,3.984229402628956,3.9213957248862181
0.12880529879718153,0.041000000000000002,0.06422471510015143,1,1,0.9917160601105629,0.50743094598961491,3.983432120221126,3.983432120221126,3.8519847866544996,0.38110965050653567,3.9340029755248702,3.9340029755248702,3.9014139313507554,0.38322015588368502,3.8525315020381332,3.983432120221126,3.9174350957459958
0.13194689145077132,0.042000000000000003,0.065782179546141253,1,1,0.99130763106950659,0.51941568197473642,3.9826152621390132,3.9826152621390132,3.844743648606169,0.39013853477712201,3.9307632776665478,3.9307632776665478,3.8965956330786344,0.39240586538217948,3.8453454797402298,3.9826152621390132,3.9133785398055609
0.13508848410436111,0.043000000000000003,0.067338994748576297,1,1,0.99088941822233867,0.5313723462404274,3.9817788364446773,3.9817788364446773,3.8373345463957795,0.39914834641720437,3.9274473565800196,3.9274473565800196,3.8916660262604372,0.40157997881752816,3.8379955431868424,3.9817788364446773,3.909226193024697
0.1382300767579509,0.044000000000000004,0.068895145342319039,1,1,0.99046142569665119,0.54330029871647556,3.9809228513933022,3.9809228513933022,3.8297579414897407,0.40813865388378845,3.9240553431721716,3.9240553431721716,3.8866254497108712,0.41074222620196332,3.8304823452418351,3.9809228513933022,3.9049781945654742
0.1413716694115407,0.044999999999999998,0.070450615968791333,1,1,0.99002365771655754,0.55519890131057503,3.9800473154331151,3.9800473154331151,3.8220143057058888,0.4171090272089284,3.9205873713538861,3.9205873713538861,3.8814742497851178,0.41989233797681191,3.8228065532708904,3.9800473154331151,3.9006346867870012
0.14451326206513049,0.045999999999999999,0.072005391276126082,1,1,0.98957611860265093,0.56706751795200527,3.9791522372053016,3.9791522372053016,3.8141041211785192,0.42605903803428136,3.9170435780347517,3.9170435780347517,3.8762127803490696,0.4290300450222283,3.8149688490822338,3.9791522372053016,3.8961958152400538
0.14765485471872028,0.047,0.073559455919318686,1,1,0.98911881277196179,0.57890551463515472,3.9782376255439234,3.9782376255439234,3.8060278803226577,0.43498825964552024,3.9134241031176611,3.9134241031176611,3.8708414027489204,0.43815507866690917,3.8069699288660699,3.9782376255439234,3.8916617286615844
0.15079644737231007,0.048000000000000001,0.075112794560378532,1,1,0.98865174473791406,0.59071225946287986,3.9773034894758279,3.9773034894758279,3.7977860857975712,0.44389626700660201,3.9097290894932861,3.9097290894932861,3.8653604857801134,0.44726717069779198,3.7988105031327422,3.9773034894758279,3.887032578969114
0.15393804002589986,0.049000000000000002,0.076665391868480315,1,1,0.98817491911028055,0.60248712268970239,3.9763498382205613,3.9763498382205613,3.7893792504695298,0.45278263679388908,3.9059586830344379,3.9059586830344379,3.8597704056556532,0.45636605336973457,3.7904912966496234,3.9763498382205613,3.8823085212549988
0.15707963267948966,0.050000000000000003,0.078217232520115434,1,1,0.98768834059513777,0.61422947676483619,3.9753766811902755,3.9753766811902755,3.7808078973738124,0.46164694743011969,3.9021130325903073,3.9021130325903073,3.8540715459737811,0.46545145941517829,3.7820130483767356,3.9753766811902755,3.8774897137805828
0.16022122533307945,0.050999999999999997,0.07976830119924315,1,1,0.98719201399481915,0.62593869637504385,3.9743840279896383,3.9743840279896383,3.7720725596759652,0.47048877911822529,3.8981922899805892,3.8981922899805892,3.8482642976850143,0.4745231220537911,3.7733765114011133,3.9743840279896383,3.8725763179702275
0.16336281798666924,0.051999999999999998,0.081318582597441791,1,1,0.98668594420786804,0.63761415848731751,3.9733718884157359,3.9733718884157359,3.76317378063231,0.4793077138749916,3.8941966099894887,3.8941966099894887,3.8423490590585576,0.48358077500209307,3.7645824528699068,3.9733718884157359,3.867568498405225
0.16650441064025903,0.052999999999999999,0.082868061414059849,1,1,0.98617013622898886,0.64925524239138277,3.9723402724579779,3.9723402724579779,3.7541121135497204,0.48810333556456009,3.8901261503596096,3.8901261503596096,3.8363262356480883,0.49262415248306213,3.7556316539222436,3.9723402724579779,3.8624664228175876
0.16964600329384885,0.054000000000000006,0.084416722356366949,1,1,0.98564459514899805,0.66086132974201983,3.9712891902979961,3.9712891902979961,3.7448881217446468,0.49687522993176703,3.8859810717857286,3.8859810717857286,3.8301962402569139,0.50165298923572055,3.7465249096198403,3.9712891902979961,3.8572702620837251
0.17278759594743864,0.055000000000000007,0.085964550139704776,1,1,0.98510932615477387,0.6724318046012,3.9702186523095477,3.9702186523095477,3.7355023785014163,0.50562298463531818,3.8817615379084511,3.8817615379084511,3.8239594929025129,0.51066702052470103,3.7372630288763826,3.9702186523095477,3.8519801902179989
0.17592918860102844,0.056000000000000008,0.087511529487638032,1,1,0.98456433452920533,0.68396605348003547,3.9691286690584109,3.9691286690584109,3.7259554670297885,0.51434618928079456,3.8774677153077484,3.8774677153077484,3.817616420780451,0.51966598214979309,3.7278468343856703,3.9691286690584109,3.8465963843661588
0.17907078125461823,0.057000000000000009,0.089057645132105068,1,1,0.9840096256511397,0.69546346538053661,3.9680192513022794,3.9680192513022794,3.7162479804217967,0.52304443545348778,3.8730997734963846,3.8730997734963846,3.8111674582276915,0.52864961045546921,3.7182771625485449,3.9680192513022794,3.841119024798664
0.18221237390820802,0.058000000000000003,0.090602881813568681,1,1,0.98344520499532972,0.70692343183717421,3.9668904099906594,3.9668904099906594,3.7063805216078491,0.53171731675106082,3.8686578849132243,3.8686578849132243,3.8046130466852843,0.53761764234038811,3.7085548633985903,3.9668904099906594,3.8355482949038837
0.18535396656179781,0.059000000000000004,0.092147224281166659,1,1,0.98287107813237917,0.71834534695824559,3.9657421562647581,3.9657421562647581,3.6963537033121177,0.54036442881603319,3.8641422249164217,3.8641422249164217,3.7979536346604541,0.54656981526687898,3.698680800526633,3.9657421562647581,3.8298843811811802
0.1884955592153876,0.060000000000000005,0.093690657292862314,1,1,0.98228725072868872,0.7297286074670386,3.9645745014573777,3.9645745014573777,3.6861681480072068,0.54898536936808529,3.8595529717765027,3.8595529717765027,3.7911896776880809,0.55550586727040263,3.6886558510040302,3.9645745014573777,3.8241274732338804
0.1916371518689774,0.061000000000000006,0.095233165615594945,1,1,0.98169372854639891,0.74107261274279157,3.9633874570927978,3.9633874570927978,3.6758244878681028,0.55757973823618112,3.8548903066693225,3.8548903066693225,3.7843216382915781,0.56442553696899034,3.6784809053047631,3.9633874570927978,3.8182777637621204
0.19477874452256719,0.062000000000000006,0.096774734025430131,1,1,0.98109051744333409,0.75237676486144633,3.962181034886668,3.962181034886668,3.6653233647254213,0.56614713739050559,3.8501544136689159,3.8501544136689159,3.7773499859431734,0.57332856357266138,3.668156867226342,3.962181034886668,3.8123354485555843
0.19792033717615698,0.063,0.098315347307710035,1,1,0.98047762337294442,0.76364046863619006,3.9609552467458888,3.9609552467458888,3.654665430017936,0.57468717097421362,3.8453454797402298,3.8453454797402298,3.770275197023595,0.58221468689281664,3.6576846538095236,3.9609552467458888,3.8063007264861186
0.20106192982974677,0.064000000000000001,0.099854990257203513,1,1,0.97985505238424686,0.7748631316577842,3.9597101047684937,3.9597101047684937,3.643851344744415,0.5831994453349888,3.8404636947317408,3.8404636947317408,3.7630977547811679,0.59108364735160945,3.6470651952568547,3.9597101047684937,3.8001737995002345
0.20420352248333656,0.065000000000000002,0.10139364767825625,1,1,0.97922281062176575,0.78604416433467617,3.9584456212435315,3.9584456212435315,3.6328817794147517,0.59168356905640795,3.8355092513679621,3.8355092513679621,3.7558181492903207,0.59993518599129314,3.6362994348500468,3.9584456212435315,3.7939548726114936
0.20734511513692636,0.066000000000000003,0.10293130438494066,1,1,0.97858090432547207,0.79718297993289133,3.9571618086509441,3.9571618086509441,3.6217574140004012,0.60013915298911003,3.8304823452418351,3.8304823452418351,3.7484368774095098,0.60876904448354396,3.6253883288661877,3.9571618086509441,3.7876441538927792
0.21048670779051615,0.067000000000000004,0.10446794520120585,1,1,0.97792933983072183,0.80827899461570207,3.9558586796614437,3.9558586796614437,3.6104789378841273,0.60856581028176482,3.8253831748070057,3.8253831748070057,3.7409544427385657,0.61758496513876071,3.6143328464928004,3.9558586796614437,3.7812418544684494
0.21362830044410594,0.068000000000000005,0.10600355496102733,1,1,0.97726812356819348,0.81933162748307087,3.954536247136387,3.954536247136387,3.5990470498090614,0.61696315641184141,3.8202119413699913,3.8202119413699913,3.7333713555754571,0.62638269091533882,3.6031339697417533,3.954536247136387,3.7747481885063783
0.21676989309769573,0.069000000000000006,0.10753811850855668,1,1,0.97659726206382458,0.83034030061086361,3.9531945241276492,3.9531945241276492,3.587462457827074,0.62533080921617068,3.8149688490822338,3.8149688490822338,3.7256881328724893,0.63516196542891956,3.5917926933620317,3.9531945241276492,3.7681633732098829
0.21991148575128552,0.070000000000000007,0.10907162069827127,1,1,0.97591676193874743,0.8413044390898321,3.9518335238774949,3.9518335238774949,3.5757258792464768,0.63366838892130206,3.8096541049320392,3.8096541049320392,3.7179052981919325,0.64392253296161517,3.5803100247513808,3.9518335238774949,3.761487628809534
0.22305307840487532,0.071000000000000008,0.11060404639512356,1,1,0.97522662990922337,0.85222347106436058,3.9504532598184467,3.9504532598184467,3.5638380405790393,0.64197551817364862,3.8042679187364055,3.8042679187364055,3.7100233816610801,0.65266413847120608,3.56868698386682,3.9504532598184467,3.7547211785548527
0.22619467105846511,0.071999999999999995,0.11213538047469059,1,1,0.97452687278657713,0.86309682777097374,3.9490537455731545,3.9490537455731545,3.551799677486343,0.650251822069422,3.7988105031327422,3.7988105031327422,3.7020429199267548,0.66138652760031402,3.5569246031340471,3.9490537455731545,3.7478642487058966
0.2293362637120549,0.072999999999999995,0.11366560782332322,1,1,0.97381749747712887,0.87392394357660508,3.9476349949542575,3.9476349949542575,3.5396115347254651,0.65849692818435002,3.793282073570472,3.793282073570472,3.6939644561092511,0.67008944668554793,3.5450239273557287,3.9476349949542575,3.7409170685247295
0.23247785636564469,0.073999999999999996,0.11519471333829528,1,1,0.97309851098212652,0.88470425601661973,3.9461970219642533,3.9461970219642533,3.5272743660940042,0.66671046660317801,3.7876828483025275,3.7876828483025275,3.6857885397557295,0.67877264276662275,3.5329860136186997,3.9461970219642533,3.7338798702667804
0.23561944901923451,0.075000000000000011,0.11672268192795271,1,1,0.97236992039767656,0.89543720583259145,3.9447398407953531,3.9447398407953531,3.5147889343744434,0.67489206994895001,3.7820130483767356,3.7820130483767356,3.6775157267930605,0.68743586359545228,3.5208119312000621,3.9447398407953531,3.7267528891720891
0.2387610416728243,0.076000000000000012,0.11824949851186235,1,1,0.97163173291467397,0.90612223700982852,3.9432634658293479,3.9432634658293479,3.5021560112778669,0.68304137341206528,3.7762728976270887,3.7762728976270887,3.6691465794801257,0.6960788576452126,3.5085027614722075,3.9432634658293479,3.7195363634564371
0.2419026343264141,0.077000000000000013,0.11977514802096093,1,1,0.97088395581873099,0.91675879681464845,3.941767911637462,3.941767911637462,3.4893763773870239,0.6911580147791121,3.7704626226649101,3.7704626226649101,3.6606816663595754,0.70470137411938016,3.4960595978067648,3.941767911637462,3.712230534302372
0.24504422698000389,0.078000000000000014,0.12129961539770372,1,1,0.9701265964901058,0.92734633583139625,3.9402531929802116,3.9402531929802116,3.4764508220987516,0.69924163446147114,3.7645824528699068,3.7645824528699068,3.6521215622090564,0.71330316296074003,3.4834835454774784,3.9402531929802116,3.7048356458501184
0.24818581963359368,0.079000000000000001,0.12282288559621317,1,1,0.96935966240362925,0.93788430799920341,3.9387193248072583,3.9387193248072583,3.4633801435657574,0.70729187552369066,3.7586326203811122,3.7586326203811122,3.6434668479919035,0.72188397486036548,3.4707757215620316,3.9387193248072583,3.697351945188371
0.25132741228718347,0.080000000000000002,0.1243449435824274,1,1,0.96858316112863108,0.94837217064848711,3.9371663222572622,3.9371663222572622,3.4501651486377698,0.71530838371162653,3.7526133600877269,3.7526133600877269,3.634718110807305,0.73044356126657006,3.4579372548428231,3.9371663222572622,3.6897796823449891
0.25446900494077324,0.081000000000000003,0.12586577433424853,1,1,0.96779710032886546,0.95880938453718412,3.9355942006577309,3.9355942006577309,3.4368066528020558,0.7232908074803488,3.7465249096198403,3.7465249096198403,3.6258759438399464,0.73898167439382934,3.4449692857066996,3.9355942006577309,3.6821191102775712
0.25761059759436306,0.082000000000000003,0.12738536284169108,1,1,0.967001487762435,0.96919541388671904,3.9340029755248702,3.9340029755248702,3.4233054801233176,0.73123879802180958,3.7403675093390514,3.7403675093390514,3.616940946309136,0.74749806723167378,3.4318729660436622,3.9340029755248702,3.6743704848639211
0.26075219024795282,0.08299999999999999,0.12890369410702993,1,1,0.96619633128171478,0.97952972641770142,3.9323926625634296,3.9323926625634296,3.4096624631829693,0.73915200929227043,3.7341414023289801,3.7341414023289801,3.6079137234174183,0.75599249355355069,3.418649459144548,3.9323926625634296,3.6665340648924096
0.26389378290154264,0.084000000000000005,0.13042075314494847,1,1,0.96538163883327388,0.98981179338535197,3.9307632776665478,3.9307632776665478,3.3958784430177937,0.74703009803948806,3.7278468343856703,3.7278468343856703,3.5987948862986707,0.76446470792565768,3.4052999395976986,3.9307632776665478,3.6586101120522185
0.2670353755551324,0.084999999999999992,0.13193652498268643,1,1,0.96455741845779808,1.0000410896146521,3.9291148369155962,3.9291148369155962,3.3819542690580002,0.75487272382965365,3.7214840540078873,3.7214840540078873,3.5895850519657087,0.77291446571574418,3.3918255931846288,3.9291148369155962,3.6505988909234834
0.27017696820872222,0.086000000000000007,0.13345099466018778,1,1,0.96372367829000971,1.0102170935352177,3.9274473565800196,3.9274473565800196,3.3678907990646629,0.76267954907408675,3.7150533123873046,3.7150533123873046,3.5802848432573775,0.78134152310188199,3.378227616774697,3.9274473565800196,3.6425006689673243
0.27331856086231204,0.087000000000000008,0.13496414723024819,1,1,0.96288042655858763,1.0203392872158898,3.9257608531171755,3.9257608531171755,3.3536888990665745,0.77045023905567667,3.7085548633985903,3.7085548633985903,3.5708948887851593,0.78974563708120593,3.3645072182187929,3.9257608531171755,3.6343157165157658
0.27646015351590181,0.088000000000000009,0.13647596775866261,1,1,0.96202767158608593,1.0304071563990451,3.9240553431721716,3.9240553431721716,3.3393494432964941,0.77818446195507485,3.7019889635893835,3.7019889635893835,3.5614158228792823,0.79812656547862093,3.3506656162420487,3.9240553431721716,3.6260443067615555
0.27960174616949163,0.08900000000000001,0.13798644132437288,1,1,0.96116542178885189,1.0404201905346195,3.9223308435777038,3.9223308435777038,3.3248733141268114,0.78588188887663124,3.6953558721701665,3.6953558721701665,3.5518482855343483,0.80648406695547992,3.3367040403355857,3.9223308435777038,3.6176867157478703
0.28274333882308139,0.089999999999999997,0.13949555301961464,1,1,0.96029368567694307,1.050377882813841,3.9205873713538861,3.9205873713538861,3.3102614020046253,0.79354219387407365,3.6886558510040302,3.6886558510040302,3.5421929223544812,0.81481790101822593,3.3226237306473037,3.9205873713538861,3.6092432223579163
0.28588493147667121,0.091000000000000011,0.14100328795006473,1,1,0.95941247185404288,1.0602797302026767,3.9188249437080858,3.9188249437080858,3.2955146053862419,0.80116505397593019,3.6818891645963383,3.6818891645963383,3.5324503844979898,0.82312782802700535,3.3084259378717222,3.9188249437080858,3.6007141083044241
0.28902652413026098,0.091999999999999998,0.14250963123498805,1,1,0.95852178901737584,1.0701252334749811,3.9170435780347517,3.9170435780347517,3.2806338306711038,0.80875014921068811,3.6750560800842837,3.6750560800842837,3.5226213286215717,0.83141360920424523,3.2941119231388889,3.9170435780347517,3.592099658119035
0.2921681167838508,0.093000000000000013,0.1440145680073846,1,1,0.95762164595762223,1.0799138972453532,3.9152432919152442,3.9152432919152442,3.265619992135143,0.81629716263169216,3.668156867226342,3.668156867226342,3.5127064168240452,0.8396750066431995,3.2796829579023568,3.9152432919152442,3.5834001591415867
