target_id,n_sites,thermal_ratio,rate_ratio,gamma_rec,gamma_abs,eta_rescue,eta_rescue_sem,eta_deph,delta_eta,samples,parameter_match,artifact_stage
T004,6,0.029999999999999995,0.020000000000000004,0.010000000000000002,3.338237795364999e-17,0.36739800967778197,0.010151303590127973,0.6499752315450448,-0.2825772218672628,3,paper_subset,exploratory
T004,6,0.11943215116604915,0.020000000000000004,0.010000000000000002,2.310318976989346e-06,0.3673923838376321,0.010151255423407207,0.6499752315450448,-0.28258284770741265,3,paper_subset,exploratory
T004,6,0.47546795773833395,0.020000000000000004,0.010000000000000002,0.0012206627448449428,0.3644542731012161,0.010126070292422115,0.6499752315450448,-0.2855209584438287,3,paper_subset,exploratory
T004,6,1.8928720334405786,0.020000000000000004,0.010000000000000002,0.005896077870676252,0.3536865860944625,0.010033146436990442,0.6499752315450448,-0.29628864545058226,3,paper_subset,exploratory
T004,6,7.535659294528738,0.020000000000000004,0.010000000000000002,0.008757256778878307,0.34746776184870276,0.009978910080389682,0.6499752315450448,-0.302507469696342,3,paper_subset,exploratory
T004,6,29.999999999999996,0.020000000000000004,0.010000000000000002,0.009672161004820061,0.3455347924199656,0.009961949462789105,0.6499752315450448,-0.3044404391250792,3,paper_subset,exploratory
T004,6,0.029999999999999995,0.05448139854853323,0.027240699274266617,9.093593188952871e-17,0.551301272743776,0.006790196550088909,0.6499752315450448,-0.09867395880126872,3,paper_subset,exploratory
T004,6,0.11943215116604915,0.05448139854853323,0.027240699274266617,6.293470447979805e-06,0.5512813285623935,0.006790199083091755,0.6499752315450448,-0.09869390298265124,3,paper_subset,exploratory
T004,6,0.47546795773833395,0.05448139854853323,0.027240699274266617,0.0033251706747621924,0.5409933259699424,0.006791459657859621,0.6499752315450448,-0.10898190557510234,3,paper_subset,exploratory
T004,6,1.8928720334405786,0.05448139854853323,0.027240699274266617,0.016061328417275,0.5053351933538034,0.0067936900584699735,0.6499752315450448,-0.14464003819124138,3,paper_subset,exploratory
T004,6,7.535659294528738,0.05448139854853323,0.027240699274266617,0.023855379838095665,0.48607662446867,0.006792168744159269,0.6499752315450448,-0.16389860707637477,3,paper_subset,exploratory
T004,6,29.999999999999996,0.05448139854853323,0.027240699274266617,0.026347642926459164,0.48027343721110993,0.006791154112651186,0.6499752315450448,-0.16970179433393484,3,paper_subset,exploratory
T004,6,0.029999999999999995,0.14841113939020592,0.07420556969510296,2.4771583738278426e-16,0.8178167178114576,0.0023557054001200495,0.6499752315450448,0.16784148626641282,3,paper_subset,exploratory
T004,6,0.11943215116604915,0.14841113939020592,0.07420556969510296,1.7143853586490185e-05,0.817763761136348,0.002355934217076717,0.6499752315450448,0.1677885295913032,3,paper_subset,exploratory
T004,6,0.47546795773833395,0.14841113939020592,0.07420556969510296,0.009057997438680708,0.7908495680222929,0.002471411647799435,0.6499752315450448,0.14087433647724812,3,paper_subset,exploratory
T004,6,1.8928720334405786,0.14841113939020592,0.07420556969510296,0.04375218173602208,0.7032952358387871,0.00283514171610964,0.6499752315450448,0.053320004293742285,3,paper_subset,exploratory
T004,6,7.535659294528738,0.14841113939020592,0.07420556969510296,0.0649837228242967,0.6593448853728888,0.003008983696141985,0.6499752315450448,0.009369653827844049,3,paper_subset,exploratory
T004,6,29.999999999999996,0.14841113939020592,0.07420556969510296,0.07177282175454319,0.6465220895929854,0.0030581402529730123,0.6499752315450448,-0.0034531419520593687,3,paper_subset,exploratory
T004,6,0.029999999999999995,0.40428232170798634,0.20214116085399317,6.747952631617557e-16,0.9767218803216112,0.00028580689901667826,0.6499752315450448,0.32674664877656645,3,paper_subset,exploratory
T004,6,0.11943215116604915,0.40428232170798634,0.20214116085399317,4.670105599516362e-05,0.9766700505243554,0.00028603035092225376,0.6499752315450448,0.32669481897931063,3,paper_subset,exploratory
T004,6,0.47546795773833395,0.40428232170798634,0.20214116085399317,0.02467461842541784,0.948266260109533,0.00038681462837827604,0.6499752315450448,0.2982910285644882,3,paper_subset,exploratory
T004,6,1.8928720334405786,0.40428232170798634,0.20214116085399317,0.11918400252640375,0.8379316499934014,0.0006384533423389406,0.6499752315450448,0.18795641844835664,3,paper_subset,exploratory
T004,6,7.535659294528738,0.40428232170798634,0.20214116085399317,0.17702020511789615,0.7776625113202247,0.0007974453807992863,0.6499752315450448,0.1276872797751799,3,paper_subset,exploratory
T004,6,29.999999999999996,0.40428232170798634,0.20214116085399317,0.19551418534810516,0.7598504622287546,0.0008503603953581668,0.6499752315450448,0.10987523068370986,3,paper_subset,exploratory
T004,6,0.029999999999999995,1.1012933147549564,0.5506466573774782,1.8381894835488983e-15,0.9968518525139395,4.9108318890620254e-05,0.6499752315450448,0.3468766209688947,3,paper_subset,exploratory
T004,6,0.11943215116604915,1.1012933147549564,0.5506466573774782,0.0001272169422154938,0.9968347602755342,4.916587301178669e-05,0.6499752315450448,0.3468595287304894,3,paper_subset,exploratory
T004,6,0.47546795773833395,1.1012933147549564,0.5506466573774782,0.06721538602340853,0.983464303034825,0.00010146115416228248,0.6499752315450448,0.33348907148978024,3,paper_subset,exploratory
T004,6,1.8928720334405786,1.1012933147549564,0.5506466573774782,0.32466555711251965,0.8912527848728375,0.00020518287323334055,0.6499752315450448,0.24127755332779277,3,paper_subset,exploratory
T004,6,7.535659294528738,1.1012933147549564,0.5506466573774782,0.48221541730856005,0.8285211324208333,0.00016055941213323076,0.6499752315450448,0.17854590087578848,3,paper_subset,exploratory
T004,6,29.999999999999996,1.1012933147549564,0.5506466573774782,0.5325943126920957,0.8091470738467758,0.0001601872536443741,0.6499752315450448,0.15917184230173098,3,paper_subset,exploratory
T004,6,0.029999999999999995,3.0,1.5,5.0073566930474975e-15,0.9984029106228292,5.7483055561052644e-05,0.6499752315450448,0.3484276790777844,3,paper_subset,exploratory
