target_id,condition,time,observable,value,seed,gamma_lead,gamma_rec,parameter_match,artifact_stage
T009,with_rescue,54.0,bright,0.6951981626605834,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,55.0,bright,0.6937819911259209,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,56.0,bright,0.6922513326450686,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,57.0,bright,0.6906514756756548,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,58.0,bright,0.6890858438756137,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,59.0,bright,0.6871872745345409,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,60.0,bright,0.6853435020704436,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,0.0,dark,0.8245866818993776,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,1.0,dark,0.7845295452649368,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,2.0,dark,0.7465657985719889,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,3.0,dark,0.7080524991362305,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,4.0,dark,0.6588914647716919,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,5.0,dark,0.6194759985423564,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,6.0,dark,0.5900644345141546,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,7.0,dark,0.556142617827876,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,8.0,dark,0.5228294094267885,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,9.0,dark,0.49224678990545556,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,10.0,dark,0.4681443587939623,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,11.0,dark,0.44555363853974655,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,12.0,dark,0.42264266762102365,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,13.0,dark,0.4004156008357249,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,14.0,dark,0.3777503944727265,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,15.0,dark,0.3569216488330527,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,16.0,dark,0.33704048598773273,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,17.0,dark,0.32045108539918365,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,18.0,dark,0.30467856098177987,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,19.0,dark,0.28870425400291627,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,20.0,dark,0.27253324092719344,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,21.0,dark,0.2550776599955288,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,22.0,dark,0.24260419935669406,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,23.0,dark,0.23094536785413655,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,24.0,dark,0.2172543892472681,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,25.0,dark,0.20529091800165317,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,26.0,dark,0.1954317200858945,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,27.0,dark,0.1859292718769548,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,28.0,dark,0.17702181298141373,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,29.0,dark,0.1688165484830953,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,30.0,dark,0.16092806958207895,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,31.0,dark,0.151992258438975,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,32.0,dark,0.1420969728168073,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,33.0,dark,0.1349265720920671,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,34.0,dark,0.12847218203215033,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,35.0,dark,0.12103428082532973,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,36.0,dark,0.11509419436876434,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,37.0,dark,0.10949494366870671,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,38.0,dark,0.10456741588375346,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,39.0,dark,0.09966390521348222,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,40.0,dark,0.09518900272146631,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,41.0,dark,0.09069945010615973,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,42.0,dark,0.0856955989004977,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,43.0,dark,0.08119656124721426,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,44.0,dark,0.07705371556899773,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,45.0,dark,0.0736262916235613,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,46.0,dark,0.07034482410827145,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,47.0,dark,0.06686410387631783,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,48.0,dark,0.06356660160429746,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,49.0,dark,0.06022249378548804,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,50.0,dark,0.057757309760692765,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,51.0,dark,0.05505143021289596,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,52.0,dark,0.05231751032491294,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,53.0,dark,0.05023317040273961,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,54.0,dark,0.047973071960005824,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,55.0,dark,0.045880159223690084,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,56.0,dark,0.04392555470528281,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,57.0,dark,0.04218412899947013,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,58.0,dark,0.040492415292130664,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,59.0,dark,0.03814310739213177,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,60.0,dark,0.036418839446245375,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,0.0,cavity,0.0,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,1.0,cavity,0.11181779987294868,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,2.0,cavity,0.21661032022431662,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,3.0,cavity,0.19755732918194122,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,4.0,cavity,0.10156210743309664,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,5.0,cavity,0.11874896566039979,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,6.0,cavity,0.20889894098287298,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,7.0,cavity,0.22585183631595068,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,8.0,cavity,0.24060255007882844,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,9.0,cavity,0.17229153419612775,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,10.0,cavity,0.19765767837500856,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,11.0,cavity,0.2999281032622174,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,12.0,cavity,0.2945546434417574,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,13.0,cavity,0.2650084361814569,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,14.0,cavity,0.22883876652411775,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,15.0,cavity,0.29534835620294714,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,16.0,cavity,0.3427796585003813,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,17.0,cavity,0.3003443060199466,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,18.0,cavity,0.2734852991539793,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,19.0,cavity,0.2798095047954369,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,20.0,cavity,0.3322000702352566,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,21.0,cavity,0.3364523830188037,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,22.0,cavity,0.3326881641968111,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,23.0,cavity,0.2993519213604986,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,24.0,cavity,0.31015012335649733,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,25.0,cavity,0.3809887806287495,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,26.0,cavity,0.3540662053235207,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,27.0,cavity,0.33200978202488746,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,28.0,cavity,0.3242502601349357,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,29.0,cavity,0.3522967925993103,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,30.0,cavity,0.38314884532072635,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,31.0,cavity,0.34606024571216626,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,32.0,cavity,0.33738670776062574,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,33.0,cavity,0.34330174805939817,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,34.0,cavity,0.3651321627559182,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,35.0,cavity,0.3773395067999525,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,36.0,cavity,0.3601131949663765,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,37.0,cavity,0.34460083236890815,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,38.0,cavity,0.35460786151000057,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,39.0,cavity,0.3878313021751217,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,40.0,cavity,0.3747897039326607,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,41.0,cavity,0.35367809395485744,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,42.0,cavity,0.3563539057367242,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,43.0,cavity,0.36837499062507173,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,44.0,cavity,0.3777294826542715,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,45.0,cavity,0.3614792516998247,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,46.0,cavity,0.3553709832252001,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,47.0,cavity,0.3600074688278273,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,48.0,cavity,0.3688527385540493,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,49.0,cavity,0.37495941727742255,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,50.0,cavity,0.36121704534080673,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,51.0,cavity,0.3539304178907292,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,52.0,cavity,0.3648223261163347,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,53.0,cavity,0.37652536723292784,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,54.0,cavity,0.36668239155945376,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,55.0,cavity,0.35346276961413226,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,56.0,cavity,0.35670279169911484,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,57.0,cavity,0.36405434914333634,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,58.0,cavity,0.36578079211809766,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,59.0,cavity,0.3560938068852226,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,60.0,cavity,0.3522671575959992,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,0.0,sink,0.0,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,1.0,sink,0.00196251572041787,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,2.0,sink,0.00443885122473922,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,3.0,sink,0.008013207453596766,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,4.0,sink,0.026728365627230296,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,5.0,sink,0.03688893747471637,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,6.0,sink,0.03840565914818954,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,7.0,sink,0.04744095861723181,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,8.0,sink,0.05563641404021009,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,9.0,sink,0.06449456313075347,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,10.0,sink,0.06789940878128052,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,11.0,sink,0.07067561273132883,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,12.0,sink,0.07559183594772968,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,13.0,sink,0.07970907039927849,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,14.0,sink,0.08664205662434263,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,15.0,sink,0.09255848179688263,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,16.0,sink,0.09865003455430336,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,17.0,sink,0.10243245378388098,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,18.0,sink,0.10609938898155724,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,19.0,sink,0.1109407992322572,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,20.0,sink,0.11611055282017298,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,21.0,sink,0.12449117788441447,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,22.0,sink,0.12829716313850656,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,23.0,sink,0.13164543577896398,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,24.0,sink,0.13832001177579054,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,25.0,sink,0.14309960646290204,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,26.0,sink,0.14651473338988907,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,27.0,sink,0.15057487797179991,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,28.0,sink,0.15403264890048082,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,29.0,sink,0.15767339413544518,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,30.0,sink,0.16112082831506416,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,31.0,sink,0.16571038996975998,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,32.0,sink,0.17246828329732103,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,33.0,sink,0.17640824630561186,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,34.0,sink,0.1802027533116635,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,35.0,sink,0.18542069931128238,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,36.0,sink,0.18915790558701745,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,37.0,sink,0.19309370239872517,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,38.0,sink,0.19646018602536902,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,39.0,sink,0.20024400588616237,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,40.0,sink,0.2035546349205267,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,41.0,sink,0.20733873833441938,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,42.0,sink,0.21193832462822446,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,43.0,sink,0.21595773422966383,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,44.0,sink,0.2201481956596787,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,45.0,sink,0.223534829526672,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,46.0,sink,0.22708494818515512,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,47.0,sink,0.23108882227109542,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,48.0,sink,0.23488007805043096,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,49.0,sink,0.23907305147408658,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,50.0,sink,0.242337024392005,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,51.0,sink,0.24598791653524923,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,52.0,sink,0.24990681347606486,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,53.0,sink,0.25317273739681634,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,54.0,sink,0.25682876537942356,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,55.0,sink,0.2603378496504017,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,56.0,sink,0.263823112649661,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,57.0,sink,0.2671643953248867,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,58.0,sink,0.2704217408322664,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,59.0,sink,0.27466961807333745,0,0.05,0.05,paper_subset,exploratory
T009,with_rescue,60.0,sink,0.27823765848332166,0,0.05,0.05,paper_subset,exploratory
