protocol,length,gamma,distance,scaled_distance,mean_correlation,std_correlation,trajectories
qsd,48,0.4,13,11.487266090259666,0.001819895075326395,0.0005402063638375943,8
qsd,48,0.4,15,12.703919887550578,0.0014915341605518458,0.0005182095352977583,8
qsd,48,0.4,18,14.115839464377668,0.0015227753278416257,0.0003622343025186015,8
qsd,48,0.4,21,14.985295246842696,0.0012788380933162907,0.0003512029503164724,8
qsd,48,0.4,24,15.278874536821952,0.0009524820507782391,0.00040733496477025373,8
qsd,48,0.5,1,0.9992862058229084,0.02346979668266185,0.004248557260658148,8
qsd,48,0.5,2,1.9942933146992736,0.013805324998537951,0.0029889570217738553,8
qsd,48,0.5,3,2.980760553432617,0.009260772435096057,0.001786641727725366,8
qsd,48,0.5,4,3.9544637178614765,0.007425021489975191,0.002436834510626003,8
qsd,48,0.5,5,4.911233261550139,0.005710972716478819,0.000772560688771758,8
qsd,48,0.5,6,5.846972150426596,0.004358570119640838,0.0008151090354886866,8
qsd,48,0.5,7,6.75767340691143,0.0035540552261559243,0.0006454637625354643,8
qsd,48,0.5,8,7.639437268410975,0.0027737629651433254,0.0003747976683846464,8
qsd,48,0.5,10,9.301189496680687,0.002139606234501662,0.0006794514526084044,8
qsd,48,0.5,11,10.074061985292557,0.0017928577193433927,0.00039093003815917027,8
qsd,48,0.5,13,11.487266090259666,0.001769765618085066,0.00045344880533171577,8
qsd,48,0.5,15,12.703919887550578,0.001161320519531247,0.00018543314439911483,8
qsd,48,0.5,18,14.115839464377668,0.0011889053149568968,0.0003970385265593807,8
qsd,48,0.5,21,14.985295246842696,0.0010191584349751538,0.00020405451063189246,8
qsd,48,0.5,24,15.278874536821952,0.0009362422610560993,0.0003074168989680154,8
qsd,48,0.6,1,0.9992862058229084,0.023448152674574306,0.0027752290341559573,8
qsd,48,0.6,2,1.9942933146992736,0.013053261286506152,0.001964288537664553,8
qsd,48,0.6,3,2.980760553432617,0.008837237442791294,0.001679612995781885,8
qsd,48,0.6,4,3.9544637178614765,0.006268814555941855,0.0017740376757672505,8
qsd,48,0.6,5,4.911233261550139,0.005197133704259555,0.0014354636643989901,8
qsd,48,0.6,6,5.846972150426596,0.003689017182063901,0.0015332551034055383,8
qsd,48,0.6,7,6.75767340691143,0.00297119141697005,0.001146513650915145,8
qsd,48,0.6,8,7.639437268410975,0.002700891930837024,0.0009692780586345438,8
qsd,48,0.6,10,9.301189496680687,0.0016717685540317605,0.0004152452940968827,8
qsd,48,0.6,11,10.074061985292557,0.0015728942540918643,0.0005189599254847969,8
qsd,48,0.6,13,11.487266090259666,0.001413394646496942,0.0004796577624428541,8
qsd,48,0.6,15,12.703919887550578,0.001123413695353165,0.0002548400801017593,8
qsd,48,0.6,18,14.115839464377668,0.0008823791239155132,0.00028395170298649834,8
qsd,48,0.6,21,14.985295246842696,0.0005561259600588539,0.00011301825285609204,8
qsd,48,0.6,24,15.278874536821952,0.0006321471594457613,0.0001678810615918972,8
qsd,48,0.8,1,0.9992862058229084,0.02690428759771478,0.0056394112658890135,8
qsd,48,0.8,2,1.9942933146992736,0.015687232777659228,0.0033782491981607307,8
qsd,48,0.8,3,2.980760553432617,0.008689536165174271,0.0030465677929603727,8
qsd,48,0.8,4,3.9544637178614765,0.006123726065727754,0.0018303806497810859,8
qsd,48,0.8,5,4.911233261550139,0.004656455804067289,0.0009216154418480553,8
qsd,48,0.8,6,5.846972150426596,0.003718458381047409,0.00083643386597033,8
qsd,48,0.8,7,6.75767340691143,0.0025436704543420397,0.0005616333538376855,8
qsd,48,0.8,8,7.639437268410975,0.001822500986727612,0.0005968927179818929,8
qsd,48,0.8,10,9.301189496680687,0.0013259240805251643,0.0008296944612714456,8
qsd,48,0.8,11,10.074061985292557,0.0011824185714948334,0.0004595778015980772,8
qsd,48,0.8,13,11.487266090259666,0.0007932111941187094,0.00029476339806142814,8
qsd,48,0.8,15,12.703919887550578,0.0005322390868988969,0.00019480596640860073,8
qsd,48,0.8,18,14.115839464377668,0.00048544144416717513,0.000185453186341614,8
qsd,48,0.8,21,14.985295246842696,0.0006109127726720321,0.000500089106090131,8
qsd,48,0.8,24,15.278874536821952,0.00046540368676702745,0.0003928697338146731,8
qsd,48,1.0,1,0.9992862058229084,0.028591408235183746,0.005425649084845254,8
qsd,48,1.0,2,1.9942933146992736,0.014723513473156952,0.003256201817702282,8
qsd,48,1.0,3,2.980760553432617,0.007386118221273318,0.002449959910813004,8
qsd,48,1.0,4,3.9544637178614765,0.0047856906626351425,0.0011376758234803027,8
qsd,48,1.0,5,4.911233261550139,0.0031584025069344005,0.0008953231547386173,8
qsd,48,1.0,6,5.846972150426596,0.0021988951088152357,0.0005370896580407344,8
qsd,48,1.0,7,6.75767340691143,0.0014950573609768187,0.0004722030763764969,8
qsd,48,1.0,8,7.639437268410975,0.000855930310159731,0.0002698089947258737,8
qsd,48,1.0,10,9.301189496680687,0.0007608144178153811,0.0003321273408688385,8
qsd,48,1.0,11,10.074061985292557,0.0006828925443641993,0.00033656280097252165,8
qsd,48,1.0,13,11.487266090259666,0.00048137307659723946,0.0002442687547487922,8
qsd,48,1.0,15,12.703919887550578,0.00025025264147636147,8.674150947321913e-05,8
qsd,48,1.0,18,14.115839464377668,0.00039394222201489376,0.0004192910574460386,8
qsd,48,1.0,21,14.985295246842696,0.00018278875130231309,0.00010816373512418372,8
qsd,48,1.0,24,15.278874536821952,0.0006207576813891654,0.0008419089098433795,8
qsd,48,2.0,1,0.9992862058229084,0.025383681258679607,0.005719746640214832,8
qsd,48,2.0,2,1.9942933146992736,0.009428924003150556,0.0020437482286554407,8
qsd,48,2.0,3,2.980760553432617,0.003867975782587619,0.0014724121377548628,8
qsd,48,2.0,4,3.9544637178614765,0.0019448416716206886,0.001149317286599096,8
qsd,48,2.0,5,4.911233261550139,0.0008315948772342034,0.000612569380568935,8
qsd,48,2.0,6,5.846972150426596,0.0005238730473638124,0.0004904997413459093,8
qsd,48,2.0,7,6.75767340691143,0.00025969220443976607,0.00021870087046308657,8
qsd,48,2.0,8,7.639437268410975,0.000405178724758392,0.00038295035176923783,8
qsd,48,2.0,10,9.301189496680687,0.00017464039646881524,0.00023302557956849198,8
qsd,48,2.0,11,10.074061985292557,0.0002884171197031632,0.00041037646807173903,8
qsd,48,2.0,13,11.487266090259666,0.00026850179171574617,0.0004930446962938254,8
qsd,48,2.0,15,12.703919887550578,7.413536814000254e-05,0.00016952654979358607,8
qsd,48,2.0,18,14.115839464377668,2.699271472440671e-05,5.0003933620939655e-05,8
qsd,48,2.0,21,14.985295246842696,5.4584041853205964e-05,0.0001009140770899553,8
qsd,48,2.0,24,15.278874536821952,0.00019884296883964294,0.0003720837049451279,8
qsd,48,4.0,1,0.9992862058229084,0.020154503946252407,0.0034620097016937524,8
qsd,48,4.0,2,1.9942933146992736,0.004534743276488613,0.0025565594231668435,8
qsd,48,4.0,3,2.980760553432617,0.0012937321860796872,0.0007024945863406234,8
qsd,48,4.0,4,3.9544637178614765,0.0005386936734444187,0.0008882836699663337,8
qsd,48,4.0,5,4.911233261550139,0.00021595222041657382,0.00024246822835719545,8
qsd,48,4.0,6,5.846972150426596,5.22261652705732e-05,6.837577929970128e-05,8
qsd,48,4.0,7,6.75767340691143,4.738818953722621e-05,7.820718992912431e-05,8
qsd,48,4.0,8,7.639437268410975,9.350930707334134e-06,1.8905935942683862e-05,8
qsd,48,4.0,10,9.301189496680687,6.03507135079327e-06,1.597498535683772e-05,8
qsd,48,4.0,11,10.074061985292557,7.063895396463078e-07,1.9070943332873377e-06,8
qsd,48,4.0,13,11.487266090259666,1.6680440903774595e-08,2.849790791071767e-08,8
qsd,48,4.0,15,12.703919887550578,8.371075422935422e-09,2.3573231922828985e-08,8
qsd,48,4.0,18,14.115839464377668,4.010214296293385e-10,1.1115516563188565e-09,8
qsd,48,4.0,21,14.985295246842696,7.951807608785816e-13,1.9305992242737704e-12,8
qsd,48,4.0,24,15.278874536821952,8.768302297463124e-15,1.3523682114117884e-14,8
qsd,48,6.0,1,0.9992862058229084,0.013334903627845089,0.003457926632774281,8
qsd,48,6.0,2,1.9942933146992736,0.0029472786437176844,0.002336387610613008,8
qsd,48,6.0,3,2.980760553432617,0.0010321853859682614,0.0011741429268218807,8
qsd,48,6.0,4,3.9544637178614765,0.0001699594234225209,0.0003364451377791854,8
qsd,48,6.0,5,4.911233261550139,1.1167484686233546e-05,2.1454528125229023e-05,8
qsd,48,6.0,6,5.846972150426596,2.6465491142155035e-06,4.723991492421257e-06,8
qsd,48,6.0,7,6.75767340691143,4.330049582249599e-05,0.00012219589474179345,8
qsd,48,6.0,8,7.639437268410975,3.4891812817459173e-06,9.840343627661105e-06,8
qsd,48,6.0,10,9.301189496680687,1.2006562118933257e-08,3.3284973301492786e-08,8
qsd,48,6.0,11,10.074061985292557,1.5043222454527073e-09,4.1541793516713065e-09,8
qsd,48,6.0,13,11.487266090259666,1.2488728701059793e-11,3.153316030572303e-11,8
qsd,48,6.0,15,12.703919887550578,6.303204822078527e-13,1.7598323144093371e-12,8
qsd,48,6.0,18,14.115839464377668,2.0652619100318148e-15,5.692222646916586e-15,8
qsd,48,6.0,21,14.985295246842696,2.932494367190499e-18,8.234058194062427e-18,8
qsd,48,6.0,24,15.278874536821952,1.6233559387337863e-21,4.484642796728477e-21,8
qsd,64,0.0,1,0.9995984531496791,0.0004581119148412204,0.0,1
qsd,64,0.0,2,1.9967887860712368,0.002239386259069347,0.0,1
qsd,64,0.0,3,2.9891686799091075,0.00023369316694126578,0.0,1
qsd,64,0.0,4,3.974347404576823,0.00019608661417945325,0.0,1
qsd,64,0.0,5,4.949951578235194,0.002777420276851791,0.0,1
qsd,64,0.0,6,5.913630884977044,0.0065791423181322355,0.0,1
qsd,64,0.0,7,6.863063736944095,0.010349769684569052,0.0,1
qsd,64,0.0,9,8.710080840133957,0.002103924442932658,0.0,1
qsd,64,0.0,10,9.603215465375593,0.00013027502888200902,0.0,1
qsd,64,0.0,12,11.317983848932585,0.006372313829051031,0.0,1
qsd,64,0.0,14,12.923753860985036,0.0014067003646312662,0.0,1
qsd,64,0.0,17,15.094532376287274,0.0007089076214181601,0.0,1
qsd,64,0.0,20,16.93855985006744,2.4064610661192323e-05,0.0,1
qsd,64,0.0,23,18.415918656351273,0.0010337289180707072,0.0,1
qsd,64,0.0,27,19.76131441914081,7.70899881714981e-05,0.0,1
qsd,64,0.0,32,20.371832715762604,0.002547250021084922,0.0,1
qsd,64,0.05,1,0.9995984531496791,0.009253128009814385,0.0014321941548315878,8
qsd,64,0.05,2,1.9967887860712368,0.0061436453884779404,0.0014988015857954446,8
qsd,64,0.05,3,2.9891686799091075,0.005940393825804981,0.0009722321076378266,8
qsd,64,0.05,4,3.974347404576823,0.005039474721770394,0.0007978280993342275,8
qsd,64,0.05,5,4.949951578235194,0.004698165824917011,0.0006752904057044877,8
qsd,64,0.05,6,5.913630884977044,0.004832284968631509,0.0004912380423892124,8
qsd,64,0.05,7,6.863063736944095,0.0049873673951082555,0.0008376628676263981,8
qsd,64,0.05,9,8.710080840133957,0.003992913271445197,0.0005296567652115825,8
qsd,64,0.05,10,9.603215465375593,0.00374939032289714,0.000898326500359128,8
qsd,64,0.05,12,11.317983848932585,0.00337440770779353,0.0004560065905576705,8
qsd,64,0.05,14,12.923753860985036,0.0036987075338963614,0.0006688478625047248,8
qsd,64,0.05,17,15.094532376287274,0.002955727720504629,0.0005216827377492982,8
qsd,64,0.05,20,16.93855985006744,0.0028858612106188544,0.0006084000226328342,8
qsd,64,0.05,23,18.415918656351273,0.0027692442760223154,0.0009380358285039249,8
qsd,64,0.05,27,19.76131441914081,0.0025342849805004273,0.0005076049031392699,8
qsd,64,0.05,32,20.371832715762604,0.00258803745829861,0.0005738915326655206,8
qsd,64,0.1,1,0.9995984531496791,0.01188888490068376,0.0015656644395599933,8
qsd,64,0.1,2,1.9967887860712368,0.007554426792076674,0.0014235397301739683,8
qsd,64,0.1,3,2.9891686799091075,0.007439559241117421,0.000950776658443216,8
qsd,64,0.1,4,3.974347404576823,0.006338094425440092,0.0014274717909578008,8
qsd,64,0.1,5,4.949951578235194,0.005070516652328144,0.001312832329748986,8
qsd,64,0.1,6,5.913630884977044,0.004722656249641234,0.0008913941653099633,8
qsd,64,0.1,7,6.863063736944095,0.004771482401646259,0.0007553997266054684,8
qsd,64,0.1,9,8.710080840133957,0.0039037680830278894,0.0006977727642575331,8
qsd,64,0.1,10,9.603215465375593,0.0036733339471822475,0.0003035806578245105,8
qsd,64,0.1,12,11.317983848932585,0.0031797678093787064,0.0006186154344184593,8
qsd,64,0.1,14,12.923753860985036,0.0027750265308011577,0.0007000407963462712,8
qsd,64,0.1,17,15.094532376287274,0.002537842926861246,0.0006232771128659695,8
qsd,64,0.1,20,16.93855985006744,0.0025540040031692465,0.0004762194947255039,8
qsd,64,0.1,23,18.415918656351273,0.002358534446643271,0.0006424262483349939,8
qsd,64,0.1,27,19.76131441914081,0.0021545564559800447,0.0006310358290578416,8
qsd,64,0.1,32,20.371832715762604,0.002021520196621367,0.0005640742833763126,8
qsd,64,0.15,1,0.9995984531496791,0.015041271389661883,0.0024584632870674823,8
qsd,64,0.15,2,1.9967887860712368,0.009961192854718921,0.0012034927019284778,8
qsd,64,0.15,3,2.9891686799091075,0.0075657313808327,0.0015836601194075788,8
qsd,64,0.15,4,3.974347404576823,0.006651586009473961,0.0013377723659492588,8
qsd,64,0.15,5,4.949951578235194,0.005786442397633434,0.0010928674173755054,8
qsd,64,0.15,6,5.913630884977044,0.005139886793612786,0.0006669995653107238,8
qsd,64,0.15,7,6.863063736944095,0.004335352987637734,0.0011316158393829428,8
qsd,64,0.15,9,8.710080840133957,0.0033533664937213884,0.0005614757326982122,8
qsd,64,0.15,10,9.603215465375593,0.003711814419541254,0.000664772523409197,8
qsd,64,0.15,12,11.317983848932585,0.002977979338253977,0.0007049264932644077,8
qsd,64,0.15,14,12.923753860985036,0.0027206251738258204,0.0004900495645399572,8
qsd,64,0.15,17,15.094532376287274,0.002646053973779614,0.0006321311430681919,8
qsd,64,0.15,20,16.93855985006744,0.0018989049745367283,0.00034740678398219126,8
qsd,64,0.15,23,18.415918656351273,0.001689740023719271,0.00026508924842160223,8
qsd,64,0.15,27,19.76131441914081,0.0017869717388288458,0.000240406875757914,8
qsd,64,0.15,32,20.371832715762604,0.001520590796756787,0.00023953340306099167,8
qsd,64,0.2,1,0.9995984531496791,0.016230435070297755,0.0014129494889641406,8
qsd,64,0.2,2,1.9967887860712368,0.01106251849840794,0.0008910831937069982,8
qsd,64,0.2,3,2.9891686799091075,0.008174343674502127,0.0014037052922545115,8
qsd,64,0.2,4,3.974347404576823,0.006665388702346503,0.0009398766263782468,8
qsd,64,0.2,5,4.949951578235194,0.005610874358631829,0.0010595458079553665,8
qsd,64,0.2,6,5.913630884977044,0.004853486920100308,0.00046157999016846284,8
qsd,64,0.2,7,6.863063736944095,0.004349213473120052,0.0008948106205297958,8
qsd,64,0.2,9,8.710080840133957,0.003442262249683787,0.000329940269772495,8
qsd,64,0.2,10,9.603215465375593,0.0028764081442764476,0.000452166781299669,8
qsd,64,0.2,12,11.317983848932585,0.0024177568863329234,0.0005679721441911603,8
qsd,64,0.2,14,12.923753860985036,0.002412600383452611,0.00042754537703446207,8
qsd,64,0.2,17,15.094532376287274,0.001906577565457524,0.0003836703136647865,8
qsd,64,0.2,20,16.93855985006744,0.0017346938925473364,0.00020698575272406092,8
qsd,64,0.2,23,18.415918656351273,0.0016202483406871342,0.00031316927773874495,8
qsd,64,0.2,27,19.76131441914081,0.0013268834148428884,0.00027207724089429937,8
qsd,64,0.2,32,20.371832715762604,0.001602717960773152,0.00040328685811005284,8
qsd,64,0.25,1,0.9995984531496791,0.01871433119589829,0.002857472956507408,8
qsd,64,0.25,2,1.9967887860712368,0.01169268152905361,0.0012186946784395463,8
qsd,64,0.25,3,2.9891686799091075,0.008253113258765642,0.0011580002791528306,8
qsd,64,0.25,4,3.974347404576823,0.007240073604520456,0.0010574691697076899,8
qsd,64,0.25,5,4.949951578235194,0.0058419529536145095,0.0006762514006512988,8
qsd,64,0.25,6,5.913630884977044,0.004710203817158216,0.001101358441464288,8
qsd,64,0.25,7,6.863063736944095,0.0037065202867526343,0.0007213177543836125,8
qsd,64,0.25,9,8.710080840133957,0.0029680258550203275,0.0006048002381826897,8
qsd,64,0.25,10,9.603215465375593,0.002900244278443171,0.0005316257193363423,8
qsd,64,0.25,12,11.317983848932585,0.002109455539441742,0.000515524226964795,8
qsd,64,0.25,14,12.923753860985036,0.00195967925099381,0.00021867544569960755,8
qsd,64,0.25,17,15.094532376287274,0.0015359829718661817,0.0003122183606927796,8
qsd,64,0.25,20,16.93855985006744,0.0014099482631316001,0.00020823102041046782,8
qsd,64,0.25,23,18.415918656351273,0.0011622089969414778,0.00016125153797607724,8
qsd,64,0.25,27,19.76131441914081,0.0011430844459254716,0.0001681556407358308,8
qsd,64,0.25,32,20.371832715762604,0.0009955337471969524,0.0003844271620047241,8
qsd,64,0.3,1,0.9995984531496791,0.018651902866422147,0.0020843859727009764,8
qsd,64,0.3,2,1.9967887860712368,0.012103963685123037,0.0020645509753735437,8
qsd,64,0.3,3,2.9891686799091075,0.009434884854657695,0.0015317502105715855,8
qsd,64,0.3,4,3.974347404576823,0.005890068246745809,0.0009267269722915303,8
qsd,64,0.3,5,4.949951578235194,0.005384794103263301,0.0009525609971130864,8
qsd,64,0.3,6,5.913630884977044,0.00436431488174257,0.0009516746167024615,8
qsd,64,0.3,7,6.863063736944095,0.003400773852881671,0.0006308952271088705,8
qsd,64,0.3,9,8.710080840133957,0.0026957487921982397,0.0006782508195781068,8
qsd,64,0.3,10,9.603215465375593,0.0025452988511350952,0.0005924104388280861,8
qsd,64,0.3,12,11.317983848932585,0.0020038801054330247,0.0005522872504696632,8
qsd,64,0.3,14,12.923753860985036,0.001954305697341168,0.00026372365683991064,8
qsd,64,0.3,17,15.094532376287274,0.0014129155309038205,0.00016492410459605317,8
qsd,64,0.3,20,16.93855985006744,0.001261054292029548,0.000324827505075015,8
qsd,64,0.3,23,18.415918656351273,0.0010196757474103982,0.00025203943060714675,8
qsd,64,0.3,27,19.76131441914081,0.0010701539262355554,0.0002506363072178103,8
qsd,64,0.3,32,20.371832715762604,0.0009063219140225349,0.00013944601923454751,8
qsd,64,0.35,1,0.9995984531496791,0.020690521959350186,0.0040155123909086845,8
qsd,64,0.35,2,1.9967887860712368,0.012373704359095577,0.0014546297858015526,8
qsd,64,0.35,3,2.9891686799091075,0.007982734663113014,0.0010641377667221894,8
qsd,64,0.35,4,3.974347404576823,0.005736263695605875,0.0011161985353546247,8
qsd,64,0.35,5,4.949951578235194,0.004973777547055998,0.0008802535565338063,8
qsd,64,0.35,6,5.913630884977044,0.004313419624957544,0.0005272590717294272,8
qsd,64,0.35,7,6.863063736944095,0.003950870181691626,0.0005986246849501488,8
qsd,64,0.35,9,8.710080840133957,0.0029959702852059367,0.0004412655672513895,8
qsd,64,0.35,10,9.603215465375593,0.00281227714812131,0.000521412382320623,8
qsd,64,0.35,12,11.317983848932585,0.002095955233548008,0.00040165792871052686,8
qsd,64,0.35,14,12.923753860985036,0.0016839825093003294,0.0002697028305375056,8
qsd,64,0.35,17,15.094532376287274,0.0013472631677828063,0.00046947768914398633,8
qsd,64,0.35,20,16.93855985006744,0.0011150925129372593,0.0002793172107059952,8
qsd,64,0.35,23,18.415918656351273,0.0010879150825153787,0.00022474476987264868,8
qsd,64,0.35,27,19.76131441914081,0.0009836605861581992,0.00037445902145220194,8
qsd,64,0.35,32,20.371832715762604,0.000951797094979665,0.0006057509367771218,8
qsd,64,0.4,1,0.9995984531496791,0.020774347057626083,0.0025357955004095237,8
qsd,64,0.4,2,1.9967887860712368,0.013274140412476513,0.0018392455217237436,8
qsd,64,0.4,3,2.9891686799091075,0.009562071811180486,0.002340682717523628,8
qsd,64,0.4,4,3.974347404576823,0.007104893958573916,0.0012010056563987086,8
qsd,64,0.4,5,4.949951578235194,0.005206483495582803,0.0006717251569187821,8
qsd,64,0.4,6,5.913630884977044,0.004537721469422654,0.0006104172893132006,8
qsd,64,0.4,7,6.863063736944095,0.0038456912095385792,0.0006569455454604644,8
qsd,64,0.4,9,8.710080840133957,0.0027177692270192056,0.00084237507681093,8
qsd,64,0.4,10,9.603215465375593,0.0025146936786914777,0.0007056902385396686,8
qsd,64,0.4,12,11.317983848932585,0.0019167150117606591,0.0005041071954395125,8
qsd,64,0.4,14,12.923753860985036,0.0015066066423082439,0.0003816872005967962,8
qsd,64,0.4,17,15.094532376287274,0.001262229445573932,0.00015968146687882055,8
qsd,64,0.4,20,16.93855985006744,0.00116155800487205,0.00032494054150864946,8
qsd,64,0.4,23,18.415918656351273,0.0009069582620336566,0.00022028344592477323,8
qsd,64,0.4,27,19.76131441914081,0.0007593597435352034,0.0002535522319463558,8
qsd,64,0.4,32,20.371832715762604,0.0007435207866099538,0.0004971542515332492,8
qsd,64,0.5,1,0.9995984531496791,0.022895984227256957,0.00360004262645144,8
qsd,64,0.5,2,1.9967887860712368,0.01308452066688644,0.002450093924630301,8
qsd,64,0.5,3,2.9891686799091075,0.008217543814200666,0.0018903969029523437,8
qsd,64,0.5,4,3.974347404576823,0.006007276432801899,0.0015598419279338192,8
qsd,64,0.5,5,4.949951578235194,0.00429932511445461,0.0010690061195935028,8
qsd,64,0.5,6,5.913630884977044,0.0034896230679357146,0.0009366419241801462,8
qsd,64,0.5,7,6.863063736944095,0.003160785545592635,0.0006178118745778013,8
qsd,64,0.5,9,8.710080840133957,0.0022693436771644665,0.000595857203197844,8
qsd,64,0.5,10,9.603215465375593,0.001899352670798185,0.0004435575056015001,8
qsd,64,0.5,12,11.317983848932585,0.001413757416240518,0.0004935280946584333,8
qsd,64,0.5,14,12.923753860985036,0.0011478480651273483,0.00015481239258492637,8
qsd,64,0.5,17,15.094532376287274,0.0009057604734837601,0.00029376456333603793,8
qsd,64,0.5,20,16.93855985006744,0.0006526041711963039,0.0001998805377739219,8
qsd,64,0.5,23,18.415918656351273,0.0005412287531707833,0.00019289284579149455,8
qsd,64,0.5,27,19.76131441914081,0.00045626826551767687,0.00019838009343865098,8
qsd,64,0.5,32,20.371832715762604,0.00037292353005366724,0.00013608418574480852,8
qsd,64,0.6,1,0.9995984531496791,0.023801947106208747,0.002502295854993754,8
qsd,64,0.6,2,1.9967887860712368,0.012595693912198043,0.0018076702788530261,8
qsd,64,0.6,3,2.9891686799091075,0.008617847467642327,0.0009867731791232367,8
qsd,64,0.6,4,3.974347404576823,0.006164604479132651,0.0007298918280621954,8
qsd,64,0.6,5,4.949951578235194,0.004599500379119028,0.00044248659402281154,8
qsd,64,0.6,6,5.913630884977044,0.003821468154459035,0.0008925649490660854,8
qsd,64,0.6,7,6.863063736944095,0.0035478626589154193,0.001019219860304912,8
qsd,64,0.6,9,8.710080840133957,0.0025637145134540782,0.0004771348136873125,8
qsd,64,0.6,10,9.603215465375593,0.0021802531459287604,0.0007705917080689665,8
qsd,64,0.6,12,11.317983848932585,0.0014127656251625026,0.00045955012428376235,8
qsd,64,0.6,14,12.923753860985036,0.0011988246536220398,0.000404574292488559,8
qsd,64,0.6,17,15.094532376287274,0.0009479642946693366,0.00031485277356955695,8
qsd,64,0.6,20,16.93855985006744,0.0005674576910352961,0.0001012715739859535,8
qsd,64,0.6,23,18.415918656351273,0.0005279305703065851,0.00016326640126535522,8
qsd,64,0.6,27,19.76131441914081,0.00035961241897428987,0.00016359344404249463,8
qsd,64,0.6,32,20.371832715762604,0.0002934184658174604,0.00013250488639888992,8
qsd,64,0.8,1,0.9995984531496791,0.025508905665706728,0.003050624799316778,8
qsd,64,0.8,2,1.9967887860712368,0.011679869248320507,0.0014899811282340354,8
qsd,64,0.8,3,2.9891686799091075,0.00710378596944883,0.0016741054369560325,8
qsd,64,0.8,4,3.974347404576823,0.005212059127723183,0.0018378305238879974,8
qsd,64,0.8,5,4.949951578235194,0.0036026435935856385,0.0011604386849128423,8
qsd,64,0.8,6,5.913630884977044,0.0029185852278521985,0.0007078452734781424,8
qsd,64,0.8,7,6.863063736944095,0.00220013316546824,0.0005840743097115925,8
qsd,64,0.8,9,8.710080840133957,0.0013950828457058328,0.0003454510574850945,8
qsd,64,0.8,10,9.603215465375593,0.0012395998452079103,0.00039283921437731367,8
qsd,64,0.8,12,11.317983848932585,0.0008928088098825738,0.000337214586816197,8
qsd,64,0.8,14,12.923753860985036,0.0005118879114604408,0.00019527210971187454,8
qsd,64,0.8,17,15.094532376287274,0.00043442503982784697,0.00022083054381089433,8
qsd,64,0.8,20,16.93855985006744,0.00034949506332247044,0.00022060938320558207,8
qsd,64,0.8,23,18.415918656351273,0.0002790497877474345,0.00019721866565301245,8
qsd,64,0.8,27,19.76131441914081,0.00028436546998131685,0.00015981650778551374,8
qsd,64,0.8,32,20.371832715762604,0.00026620015117220243,0.0001940410100864219,8
qsd,64,1.0,1,0.9995984531496791,0.026942378643865603,0.005058640140946315,8
qsd,64,1.0,2,1.9967887860712368,0.012678530294907103,0.0026561096639640537,8
qsd,64,1.0,3,2.9891686799091075,0.005799048385285307,0.0010800828512098,8
qsd,64,1.0,4,3.974347404576823,0.004095304878245815,0.0010549418104047275,8
qsd,64,1.0,5,4.949951578235194,0.0030033906036294024,0.000942201037221496,8
qsd,64,1.0,6,5.913630884977044,0.0021096978263209047,0.0005889191793926816,8
qsd,64,1.0,7,6.863063736944095,0.0014832077174346551,0.0006376306591318033,8
qsd,64,1.0,9,8.710080840133957,0.0012141042214142378,0.0008038305472505532,8
qsd,64,1.0,10,9.603215465375593,0.0009469179157647156,0.0005891184568414779,8
qsd,64,1.0,12,11.317983848932585,0.0005694160090204546,0.0003142470543637294,8
qsd,64,1.0,14,12.923753860985036,0.0003874814142108521,0.00014640574298726682,8
qsd,64,1.0,17,15.094532376287274,0.00032718122715512545,0.0001377955666451977,8
qsd,64,1.0,20,16.93855985006744,0.00026938953280315433,0.00017766620094542584,8
qsd,64,1.0,23,18.415918656351273,0.0002234609147094149,0.0001250709789652941,8
qsd,64,1.0,27,19.76131441914081,0.00020108249967041694,0.00011704013469478125,8
qsd,64,1.0,32,20.371832715762604,0.0002105422635208748,0.0002603839516733177,8
qsd,64,2.0,1,0.9995984531496791,0.024539089154970575,0.002751383291901801,8
qsd,64,2.0,2,1.9967887860712368,0.008812206984345004,0.002498235765302558,8
qsd,64,2.0,3,2.9891686799091075,0.003943391184220459,0.002438965441539998,8
qsd,64,2.0,4,3.974347404576823,0.002232027481214541,0.0013072579333896627,8
qsd,64,2.0,5,4.949951578235194,0.0010353172251958225,0.000787961126619448,8
qsd,64,2.0,6,5.913630884977044,0.00044142013236721185,0.0003612017449148256,8
qsd,64,2.0,7,6.863063736944095,0.00037062326739390134,0.000300578445773809,8
qsd,64,2.0,9,8.710080840133957,0.00016200610179337594,0.00013691850867719507,8
qsd,64,2.0,10,9.603215465375593,7.671684036864615e-05,7.992807739362067e-05,8
qsd,64,2.0,12,11.317983848932585,1.9383532491605674e-05,2.2019139989009917e-05,8
qsd,64,2.0,14,12.923753860985036,1.2316940666562256e-05,1.4576388339115689e-05,8
qsd,64,2.0,17,15.094532376287274,5.7639311165428674e-06,9.802460392206785e-06,8
qsd,64,2.0,20,16.93855985006744,1.5281201160516484e-06,3.4396932814069226e-06,8
qsd,64,2.0,23,18.415918656351273,4.745635017985108e-07,1.2611204740790521e-06,8
qsd,64,2.0,27,19.76131441914081,3.830636340292574e-08,8.147435976100257e-08,8
qsd,64,2.0,32,20.371832715762604,4.3656037731781015e-09,6.247512029058607e-09,8
qsd,64,4.0,1,0.9995984531496791,0.024412562717143513,0.006945441492308245,8
