protocol,length,gamma,subsystem,chord_coordinate,mean_entropy,std_entropy,trajectories,t_final
qsd,48,0.3,24,1.0,6.27937428787989,0.47129050278132084,8,20.0
qsd,48,0.35,2,0.13052619222005157,1.4689679196343348,0.31900327408335194,8,20.0
qsd,48,0.35,3,0.19509032201612825,1.926894772120642,0.4164573693448144,8,20.0
qsd,48,0.35,4,0.25881904510252074,2.514307535187626,0.5242195416375365,8,20.0
qsd,48,0.35,5,0.3214394653031616,3.065985936443612,0.49723140285350875,8,20.0
qsd,48,0.35,6,0.3826834323650898,3.5563221453772176,0.389959012836718,8,20.0
qsd,48,0.35,7,0.44228869021900125,3.9063612642669017,0.6625829933021797,8,20.0
qsd,48,0.35,9,0.5555702330196022,4.415261252486374,0.6876841409637684,8,20.0
qsd,48,0.35,10,0.6087614290087207,4.590640112155738,0.7437269286019442,8,20.0
qsd,48,0.35,12,0.7071067811865475,5.145970076470117,0.8145080179032597,8,20.0
qsd,48,0.35,13,0.7518398074789774,5.416528553617447,0.7619964383793186,8,20.0
qsd,48,0.35,15,0.8314696123025451,5.500475126367351,0.8651952790089974,8,20.0
qsd,48,0.35,18,0.9238795325112867,5.8333834283039865,0.7246602180269013,8,20.0
qsd,48,0.35,21,0.9807852804032304,6.170382055955944,0.6490853025871186,8,20.0
qsd,48,0.35,24,1.0,6.331451147769714,0.8042047800115389,8,20.0
qsd,48,0.4,2,0.13052619222005157,1.455114824060209,0.2846818749907889,8,20.0
qsd,48,0.4,3,0.19509032201612825,2.019666933726796,0.15880202956014755,8,20.0
qsd,48,0.4,4,0.25881904510252074,2.477930403087452,0.34955515541083576,8,20.0
qsd,48,0.4,5,0.3214394653031616,2.8821244368439554,0.2737060054921665,8,20.0
qsd,48,0.4,6,0.3826834323650898,3.315204191955182,0.3898269646745487,8,20.0
qsd,48,0.4,7,0.44228869021900125,3.4508596199705366,0.5159753212783326,8,20.0
qsd,48,0.4,9,0.5555702330196022,3.746631903992467,0.7053860239795128,8,20.0
qsd,48,0.4,10,0.6087614290087207,4.049517260599057,0.5220599172108746,8,20.0
qsd,48,0.4,12,0.7071067811865475,4.568529294806728,0.6485620217256859,8,20.0
qsd,48,0.4,13,0.7518398074789774,4.722560018068845,0.7092340340601105,8,20.0
qsd,48,0.4,15,0.8314696123025451,5.169288662840945,0.7759328573573939,8,20.0
qsd,48,0.4,18,0.9238795325112867,5.539432095754074,0.7651647377913683,8,20.0
qsd,48,0.4,21,0.9807852804032304,5.611841877314218,0.8046065790546997,8,20.0
qsd,48,0.4,24,1.0,5.429991851593867,0.7378471748547183,8,20.0
qsd,48,0.5,2,0.13052619222005157,1.3596895930758353,0.3912334962400352,8,20.0
qsd,48,0.5,3,0.19509032201612825,1.8108239034111577,0.3567717481215342,8,20.0
qsd,48,0.5,4,0.25881904510252074,2.2248719770969383,0.35580559497914466,8,20.0
qsd,48,0.5,5,0.3214394653031616,2.560510918437345,0.41673795138541203,8,20.0
qsd,48,0.5,6,0.3826834323650898,2.746180864236721,0.5099597405454289,8,20.0
qsd,48,0.5,7,0.44228869021900125,3.118982343455289,0.47027283298218336,8,20.0
qsd,48,0.5,9,0.5555702330196022,3.6316637923390376,0.39075418498938885,8,20.0
qsd,48,0.5,10,0.6087614290087207,3.9120337837530967,0.46035046454712414,8,20.0
qsd,48,0.5,12,0.7071067811865475,4.278998379451813,0.6415908756376039,8,20.0
qsd,48,0.5,13,0.7518398074789774,4.406181038220298,0.6034874576311167,8,20.0
qsd,48,0.5,15,0.8314696123025451,4.652208955591483,0.5406131350169743,8,20.0
qsd,48,0.5,18,0.9238795325112867,4.76686215435652,0.4950968464254081,8,20.0
qsd,48,0.5,21,0.9807852804032304,4.947354900040199,0.3737268374799775,8,20.0
qsd,48,0.5,24,1.0,4.99379782157304,0.4437969701016422,8,20.0
qsd,48,0.6,2,0.13052619222005157,1.111076051263179,0.39003796341213065,8,20.0
qsd,48,0.6,3,0.19509032201612825,1.6361383162384011,0.3006882951887683,8,20.0
qsd,48,0.6,4,0.25881904510252074,1.9457534046559553,0.47627807640129527,8,20.0
qsd,48,0.6,5,0.3214394653031616,2.3674401901577293,0.530615428781166,8,20.0
qsd,48,0.6,6,0.3826834323650898,2.698758757526447,0.48951018650605704,8,20.0
qsd,48,0.6,7,0.44228869021900125,3.0441621004010235,0.5279286984903514,8,20.0
qsd,48,0.6,9,0.5555702330196022,3.1607890816223607,0.5981451634984011,8,20.0
qsd,48,0.6,10,0.6087614290087207,3.2482085976911037,0.6576988026373737,8,20.0
qsd,48,0.6,12,0.7071067811865475,3.7244360593949724,0.6528901852982725,8,20.0
qsd,48,0.6,13,0.7518398074789774,3.7788837944217457,0.6138672715168397,8,20.0
qsd,48,0.6,15,0.8314696123025451,4.058821208134143,0.3504669649070158,8,20.0
qsd,48,0.6,18,0.9238795325112867,4.036467674692322,0.5584236641338756,8,20.0
qsd,48,0.6,21,0.9807852804032304,3.9804904195051445,0.4575798768060549,8,20.0
qsd,48,0.6,24,1.0,4.065578772768493,0.42736577876808857,8,20.0
qsd,48,0.8,2,0.13052619222005157,1.3342946993351985,0.3154140851073407,8,20.0
qsd,48,0.8,3,0.19509032201612825,1.760712409085765,0.2868853577206946,8,20.0
qsd,48,0.8,4,0.25881904510252074,1.7978838404812945,0.36993556435663705,8,20.0
qsd,48,0.8,5,0.3214394653031616,2.1043401170111613,0.42082770199785385,8,20.0
qsd,48,0.8,6,0.3826834323650898,2.058035468978208,0.41756035112842793,8,20.0
qsd,48,0.8,7,0.44228869021900125,2.222544956685417,0.34470390203374174,8,20.0
qsd,48,0.8,9,0.5555702330196022,2.322213956628647,0.2505813243824535,8,20.0
qsd,48,0.8,10,0.6087614290087207,2.6128996318040083,0.32572124569211786,8,20.0
qsd,48,0.8,12,0.7071067811865475,3.161008669227024,0.4201985226939504,8,20.0
qsd,48,0.8,13,0.7518398074789774,3.0582788340161717,0.593351086142151,8,20.0
qsd,48,0.8,15,0.8314696123025451,3.029840549827965,0.6620738969245518,8,20.0
qsd,48,0.8,18,0.9238795325112867,3.1164475900842805,0.64713821952288,8,20.0
qsd,48,0.8,21,0.9807852804032304,3.1997219225980364,0.5073293880328565,8,20.0
qsd,48,0.8,24,1.0,3.3671721613717147,0.3305555627253486,8,20.0
qsd,48,1.0,2,0.13052619222005157,0.8691183723165091,0.36986856473667024,8,20.0
qsd,48,1.0,3,0.19509032201612825,1.3052159461254391,0.3224988261609974,8,20.0
qsd,48,1.0,4,0.25881904510252074,1.4535603907022032,0.30133221773263774,8,20.0
qsd,48,1.0,5,0.3214394653031616,1.612967809086672,0.40367447953006963,8,20.0
qsd,48,1.0,6,0.3826834323650898,1.6799769457550897,0.3775210401390321,8,20.0
qsd,48,1.0,7,0.44228869021900125,1.679934985310645,0.45817210907004713,8,20.0
qsd,48,1.0,9,0.5555702330196022,1.9302975355733856,0.37964795011131486,8,20.0
qsd,48,1.0,10,0.6087614290087207,1.9116286972664818,0.3537002535726103,8,20.0
qsd,48,1.0,12,0.7071067811865475,2.1545997964281978,0.42160316536509457,8,20.0
qsd,48,1.0,13,0.7518398074789774,2.1094838126200455,0.5113343572012756,8,20.0
qsd,48,1.0,15,0.8314696123025451,2.1125562758916137,0.5636912532151451,8,20.0
qsd,48,1.0,18,0.9238795325112867,2.3902159326462638,0.5786487112688314,8,20.0
qsd,48,1.0,21,0.9807852804032304,2.300835926022538,0.5215841487096602,8,20.0
qsd,48,1.0,24,1.0,2.273526430649268,0.6606530303285222,8,20.0
qsd,48,2.0,2,0.13052619222005157,0.5542874584567217,0.3749139905894966,8,20.0
qsd,48,2.0,3,0.19509032201612825,0.6451044074031788,0.4777622946627256,8,20.0
qsd,48,2.0,4,0.25881904510252074,0.6910550998057448,0.39084998552605,8,20.0
qsd,48,2.0,5,0.3214394653031616,0.935160580681047,0.43791748767629507,8,20.0
qsd,48,2.0,6,0.3826834323650898,0.9586283755041025,0.4696561443130195,8,20.0
qsd,48,2.0,7,0.44228869021900125,0.8589254558011392,0.47570405439224556,8,20.0
qsd,48,2.0,9,0.5555702330196022,0.9092881993775711,0.4984222690771317,8,20.0
qsd,48,2.0,10,0.6087614290087207,0.8572808581420986,0.5919107973798668,8,20.0
qsd,48,2.0,12,0.7071067811865475,0.8509379732061872,0.4788162550398254,8,20.0
qsd,48,2.0,13,0.7518398074789774,0.8101655275345729,0.3209653246739677,8,20.0
qsd,48,2.0,15,0.8314696123025451,0.8526399541563878,0.447898645716196,8,20.0
qsd,48,2.0,18,0.9238795325112867,0.888980084181852,0.5221376066198054,8,20.0
qsd,48,2.0,21,0.9807852804032304,0.8245116850876482,0.5466968689691936,8,20.0
qsd,48,2.0,24,1.0,0.7215524052833729,0.3513784922946559,8,20.0
qsd,48,4.0,2,0.13052619222005157,0.4575280196288435,0.3732794088000696,8,20.0
qsd,48,4.0,3,0.19509032201612825,0.3461008096746274,0.34943075825874986,8,20.0
qsd,48,4.0,4,0.25881904510252074,0.24010683597510002,0.2759694457784023,8,20.0
qsd,48,4.0,5,0.3214394653031616,0.24053722972546832,0.14504760791825905,8,20.0
qsd,48,4.0,6,0.3826834323650898,0.22284981311302215,0.21301141180985833,8,20.0
qsd,48,4.0,7,0.44228869021900125,0.14074691724734245,0.13863860250729773,8,20.0
qsd,48,4.0,9,0.5555702330196022,0.17730330205288963,0.12831089121503425,8,20.0
qsd,48,4.0,10,0.6087614290087207,0.1838874747028793,0.1190640882662112,8,20.0
qsd,48,4.0,12,0.7071067811865475,0.23539699855146412,0.17030480787873375,8,20.0
qsd,48,4.0,13,0.7518398074789774,0.2102476462294666,0.16932514805595347,8,20.0
qsd,48,4.0,15,0.8314696123025451,0.41359482811910886,0.4511041610349935,8,20.0
qsd,48,4.0,18,0.9238795325112867,0.2198604847911201,0.20998324792058912,8,20.0
qsd,48,4.0,21,0.9807852804032304,0.2768987143486524,0.2081395745564828,8,20.0
qsd,48,4.0,24,1.0,0.4507765558300291,0.3640835682902649,8,20.0
qsd,48,6.0,2,0.13052619222005157,0.23945977749485142,0.26457435093579246,8,20.0
qsd,48,6.0,3,0.19509032201612825,0.2189166414774606,0.32255082281570996,8,20.0
qsd,48,6.0,4,0.25881904510252074,0.2660111694710455,0.30393854949395055,8,20.0
qsd,48,6.0,5,0.3214394653031616,0.25581215993575385,0.2717787427796419,8,20.0
qsd,48,6.0,6,0.3826834323650898,0.3250201353060491,0.45625460356965536,8,20.0
qsd,48,6.0,7,0.44228869021900125,0.3705611739158886,0.40615995340412003,8,20.0
qsd,48,6.0,9,0.5555702330196022,0.22830289437610113,0.3179550652342682,8,20.0
qsd,48,6.0,10,0.6087614290087207,0.19095975263273193,0.2711523759527488,8,20.0
qsd,48,6.0,12,0.7071067811865475,0.22848704886921506,0.26080645568078514,8,20.0
qsd,48,6.0,13,0.7518398074789774,0.18809432101525198,0.32321376881077113,8,20.0
qsd,48,6.0,15,0.8314696123025451,0.507349107332565,0.41371252412263576,8,20.0
qsd,48,6.0,18,0.9238795325112867,0.2060151938554389,0.30609015318805843,8,20.0
qsd,48,6.0,21,0.9807852804032304,0.3730942386803137,0.353973860222321,8,20.0
qsd,48,6.0,24,1.0,0.23677708329747327,0.27182229418035436,8,20.0
qsd,64,0.0,2,0.0980171403295606,1.996414219344192,0.0,1,60.0
qsd,64,0.0,3,0.14673047445536175,2.980326017693805,0.0,1,60.0
qsd,64,0.0,4,0.19509032201612825,3.962875956014166,0.0,1,60.0
qsd,64,0.0,5,0.24298017990326387,4.944252020973721,0.0,1,60.0
qsd,64,0.0,6,0.29028467725446233,5.909450576414938,0.0,1,60.0
qsd,64,0.0,7,0.33688985339222005,6.836118635513019,0.0,1,60.0
qsd,64,0.0,9,0.4275550934302821,8.532140073828783,0.0,1,60.0
qsd,64,0.0,10,0.47139673682599764,9.350587048421328,0.0,1,60.0
qsd,64,0.0,12,0.5555702330196022,10.944422472436035,0.0,1,60.0
qsd,64,0.0,14,0.6343932841636455,12.413045813305319,0.0,1,60.0
qsd,64,0.0,17,0.7409511253549591,14.424427963921424,0.0,1,60.0
qsd,64,0.0,20,0.8314696123025452,16.19778268722719,0.0,1,60.0
qsd,64,0.0,23,0.9039892931234433,17.622003248394222,0.0,1,60.0
qsd,64,0.0,27,0.970031253194544,18.948684054900333,0.0,1,60.0
qsd,64,0.0,32,1.0,19.360678931700903,0.0,1,60.0
qsd,64,0.05,2,0.0980171403295606,1.8115369566750286,0.08533600933737875,8,120.0
qsd,64,0.05,3,0.14673047445536175,2.674060633851094,0.10364143261127427,8,120.0
qsd,64,0.05,4,0.19509032201612825,3.4314158519930267,0.18724769178262082,8,120.0
qsd,64,0.05,5,0.24298017990326387,4.152716150338976,0.24560019090591897,8,120.0
qsd,64,0.05,6,0.29028467725446233,4.8452045499463905,0.2419042460329654,8,120.0
qsd,64,0.05,7,0.33688985339222005,5.653036330310682,0.2751539458021002,8,120.0
qsd,64,0.05,9,0.4275550934302821,6.945121785091626,0.23392794947977252,8,120.0
qsd,64,0.05,10,0.47139673682599764,7.587431779704629,0.2220184690523819,8,120.0
qsd,64,0.05,12,0.5555702330196022,8.67871114683154,0.225997720271212,8,120.0
qsd,64,0.05,14,0.6343932841636455,9.746217423910295,0.20862167086388683,8,120.0
qsd,64,0.05,17,0.7409511253549591,11.121018239923849,0.4185308564752131,8,120.0
qsd,64,0.05,20,0.8314696123025452,12.164939984254163,0.40215833646098353,8,120.0
qsd,64,0.05,23,0.9039892931234433,13.003390337494956,0.4777657655331632,8,120.0
qsd,64,0.05,27,0.970031253194544,13.822778820934614,0.5031098829229318,8,120.0
qsd,64,0.05,32,1.0,14.212013192600075,0.7195498451430883,8,120.0
qsd,64,0.1,2,0.0980171403295606,1.8437865524111503,0.10619458920864298,8,60.0
qsd,64,0.1,3,0.14673047445536175,2.562607271478449,0.2384792371620975,8,60.0
qsd,64,0.1,4,0.19509032201612825,3.3123388436185772,0.30974394799088334,8,60.0
qsd,64,0.1,5,0.24298017990326387,3.9164171131990395,0.31234279884065863,8,60.0
qsd,64,0.1,6,0.29028467725446233,4.527630815012986,0.4720444118361478,8,60.0
qsd,64,0.1,7,0.33688985339222005,5.123642509349986,0.3877006426578776,8,60.0
qsd,64,0.1,9,0.4275550934302821,6.232180154541245,0.30560943848758804,8,60.0
qsd,64,0.1,10,0.47139673682599764,6.770985020931163,0.32432249222482534,8,60.0
qsd,64,0.1,12,0.5555702330196022,7.82639763172953,0.468909603768639,8,60.0
qsd,64,0.1,14,0.6343932841636455,8.828594324611322,0.576448013319984,8,60.0
qsd,64,0.1,17,0.7409511253549591,10.120058339866137,0.5875205015884679,8,60.0
qsd,64,0.1,20,0.8314696123025452,10.949211486021897,0.5330481080591561,8,60.0
qsd,64,0.1,23,0.9039892931234433,11.740711286703533,0.560801055189844,8,60.0
qsd,64,0.1,27,0.970031253194544,12.300063850425145,0.538585251233139,8,60.0
qsd,64,0.1,32,1.0,12.480715636252256,0.5870107031405308,8,60.0
qsd,64,0.15,2,0.0980171403295606,1.7301364420310352,0.19445589326082033,8,40.0
qsd,64,0.15,3,0.14673047445536175,2.4482308012613725,0.3242104979308363,8,40.0
qsd,64,0.15,4,0.19509032201612825,3.0970594395262996,0.381334085428931,8,40.0
qsd,64,0.15,5,0.24298017990326387,3.8089421744401135,0.36217185975089194,8,40.0
qsd,64,0.15,6,0.29028467725446233,4.42989853933635,0.3804263032879711,8,40.0
qsd,64,0.15,7,0.33688985339222005,5.0229683003633285,0.5137871879824836,8,40.0
qsd,64,0.15,9,0.4275550934302821,6.047865889372625,0.45792856747885324,8,40.0
qsd,64,0.15,10,0.47139673682599764,6.509371492065291,0.524457881523924,8,40.0
qsd,64,0.15,12,0.5555702330196022,7.489146226640575,0.5510815031028689,8,40.0
qsd,64,0.15,14,0.6343932841636455,8.266831976882376,0.5018868264727209,8,40.0
qsd,64,0.15,17,0.7409511253549591,9.137685240581323,0.4845791959760186,8,40.0
qsd,64,0.15,20,0.8314696123025452,9.750655922376822,0.4083912620502598,8,40.0
qsd,64,0.15,23,0.9039892931234433,10.37141510861498,0.5266749684447425,8,40.0
qsd,64,0.15,27,0.970031253194544,10.950335383454199,0.5720103618612375,8,40.0
qsd,64,0.15,32,1.0,10.84782139682813,0.7911860608028722,8,40.0
qsd,64,0.2,2,0.0980171403295606,1.7729747152227255,0.16883317278253532,8,30.0
qsd,64,0.2,3,0.14673047445536175,2.4863044602516666,0.27175046268265035,8,30.0
qsd,64,0.2,4,0.19509032201612825,2.950092521802764,0.28835741488723593,8,30.0
qsd,64,0.2,5,0.24298017990326387,3.537397871622859,0.15262668177476768,8,30.0
qsd,64,0.2,6,0.29028467725446233,3.927676472570995,0.1964622300503535,8,30.0
qsd,64,0.2,7,0.33688985339222005,4.3903240837653605,0.38277315890994534,8,30.0
qsd,64,0.2,9,0.4275550934302821,5.202130197169145,0.41482657894957387,8,30.0
qsd,64,0.2,10,0.47139673682599764,5.563032943357661,0.4412923128862849,8,30.0
qsd,64,0.2,12,0.5555702330196022,6.356644607891127,0.513516385328323,8,30.0
qsd,64,0.2,14,0.6343932841636455,6.987009901753827,0.6366547504648934,8,30.0
qsd,64,0.2,17,0.7409511253549591,7.80799995707638,0.5238793664820901,8,30.0
qsd,64,0.2,20,0.8314696123025452,8.46633735551835,0.5529405509835233,8,30.0
qsd,64,0.2,23,0.9039892931234433,8.88835719822718,0.5815121402701975,8,30.0
qsd,64,0.2,27,0.970031253194544,9.368085202053798,0.46155781173418714,8,30.0
qsd,64,0.2,32,1.0,9.472289168728544,0.4416320188224372,8,30.0
qsd,64,0.25,2,0.0980171403295606,1.611153207456772,0.2758321331508155,8,24.0
qsd,64,0.25,3,0.14673047445536175,2.3608417212338138,0.35571309634438275,8,24.0
qsd,64,0.25,4,0.19509032201612825,2.9058558174343188,0.3771532044904353,8,24.0
qsd,64,0.25,5,0.24298017990326387,3.4366289658913156,0.405961837094085,8,24.0
qsd,64,0.25,6,0.29028467725446233,3.8939991541812145,0.4278999951850307,8,24.0
qsd,64,0.25,7,0.33688985339222005,4.276894787475187,0.43634673442728555,8,24.0
qsd,64,0.25,9,0.4275550934302821,4.935615562626709,0.5962344608569577,8,24.0
qsd,64,0.25,10,0.47139673682599764,5.3525699513413425,0.5537336580539607,8,24.0
qsd,64,0.25,12,0.5555702330196022,6.049073624835091,0.6218237842027463,8,24.0
qsd,64,0.25,14,0.6343932841636455,6.417645641044491,0.6635600829204467,8,24.0
qsd,64,0.25,17,0.7409511253549591,6.94670016301563,0.6616218437016081,8,24.0
qsd,64,0.25,20,0.8314696123025452,7.5705512346994,0.6256995074747393,8,24.0
qsd,64,0.25,23,0.9039892931234433,7.698443328836397,0.5478226510769026,8,24.0
qsd,64,0.25,27,0.970031253194544,7.96050839121498,0.7412968600687607,8,24.0
qsd,64,0.25,32,1.0,8.24910037306895,0.5193315928853209,8,24.0
qsd,64,0.3,2,0.0980171403295606,1.5193534653204197,0.41584832362876617,8,20.0
qsd,64,0.3,3,0.14673047445536175,2.2441195395651032,0.426016018740999,8,20.0
qsd,64,0.3,4,0.19509032201612825,2.792467819067264,0.4281536382777426,8,20.0
qsd,64,0.3,5,0.24298017990326387,3.2520954219103935,0.5385220641472159,8,20.0
qsd,64,0.3,6,0.29028467725446233,3.6208134500231584,0.5502806519863779,8,20.0
qsd,64,0.3,7,0.33688985339222005,4.134612223355988,0.627340686022606,8,20.0
qsd,64,0.3,9,0.4275550934302821,4.567841141416229,0.5452428789553192,8,20.0
qsd,64,0.3,10,0.47139673682599764,4.734764676870146,0.5650328092644871,8,20.0
qsd,64,0.3,12,0.5555702330196022,5.289385168555372,0.6569166635839621,8,20.0
qsd,64,0.3,14,0.6343932841636455,5.841214319492005,0.6028689861415081,8,20.0
qsd,64,0.3,17,0.7409511253549591,6.491517981499299,0.3973174411310333,8,20.0
qsd,64,0.3,20,0.8314696123025452,6.618509404640856,0.4977099191802101,8,20.0
qsd,64,0.3,23,0.9039892931234433,6.990711766052357,0.6209420997250636,8,20.0
qsd,64,0.3,27,0.970031253194544,7.168363831564911,0.5746735353099574,8,20.0
qsd,64,0.3,32,1.0,7.397450019410064,0.5705574375038314,8,20.0
qsd,64,0.35,2,0.0980171403295606,1.4178425391940321,0.2447422768303691,8,20.0
qsd,64,0.35,3,0.14673047445536175,2.02134117800231,0.30824828132961685,8,20.0
qsd,64,0.35,4,0.19509032201612825,2.6451239615778652,0.3622819538830197,8,20.0
qsd,64,0.35,5,0.24298017990326387,3.0357153025037227,0.47179370238458196,8,20.0
qsd,64,0.35,6,0.29028467725446233,3.325272746726587,0.5280650624241507,8,20.0
qsd,64,0.35,7,0.33688985339222005,3.7416641889262734,0.6220674580802592,8,20.0
qsd,64,0.35,9,0.4275550934302821,4.5338080841898725,0.5386496364404211,8,20.0
qsd,64,0.35,10,0.47139673682599764,4.647642752412589,0.468160727829695,8,20.0
qsd,64,0.35,12,0.5555702330196022,5.275348246246598,0.5391457898736537,8,20.0
qsd,64,0.35,14,0.6343932841636455,5.883104612572551,0.6075728716801772,8,20.0
qsd,64,0.35,17,0.7409511253549591,6.398130558185481,0.6641746608116933,8,20.0
qsd,64,0.35,20,0.8314696123025452,6.651009682311575,0.5917585101002513,8,20.0
qsd,64,0.35,23,0.9039892931234433,7.0689822750935445,0.6983354441757247,8,20.0
qsd,64,0.35,27,0.970031253194544,7.018781317034951,0.6863570425877066,8,20.0
qsd,64,0.35,32,1.0,7.2215121824967285,0.7420632734886894,8,20.0
qsd,64,0.4,2,0.0980171403295606,1.693386150185542,0.26141076631599597,8,20.0
qsd,64,0.4,3,0.14673047445536175,2.154423555461876,0.6766458197081973,8,20.0
qsd,64,0.4,4,0.19509032201612825,2.7863394141209574,0.6741952935155058,8,20.0
qsd,64,0.4,5,0.24298017990326387,3.1635712786489076,0.702140739981256,8,20.0
qsd,64,0.4,6,0.29028467725446233,3.664367782872384,0.6591713631073746,8,20.0
qsd,64,0.4,7,0.33688985339222005,4.0030509734807085,0.6292914474202038,8,20.0
qsd,64,0.4,9,0.4275550934302821,4.51328432471785,0.6271011836157335,8,20.0
qsd,64,0.4,10,0.47139673682599764,4.947848098806046,0.6696340256272323,8,20.0
qsd,64,0.4,12,0.5555702330196022,5.4505730372767305,0.8177494775060556,8,20.0
qsd,64,0.4,14,0.6343932841636455,5.64109480589269,0.8907538655758643,8,20.0
qsd,64,0.4,17,0.7409511253549591,5.847585629245579,0.9713585066034722,8,20.0
qsd,64,0.4,20,0.8314696123025452,6.000555567011231,0.6956186189443889,8,20.0
qsd,64,0.4,23,0.9039892931234433,6.466429422490635,0.799814409235375,8,20.0
qsd,64,0.4,27,0.970031253194544,6.76376903934649,0.9271466582087394,8,20.0
qsd,64,0.4,32,1.0,6.84803728901561,0.726492477216703,8,20.0
qsd,64,0.5,2,0.0980171403295606,1.3500464270907402,0.2452526614151253,8,20.0
qsd,64,0.5,3,0.14673047445536175,1.807756245488388,0.3584285954162811,8,20.0
qsd,64,0.5,4,0.19509032201612825,2.2316686638606225,0.46698261734756136,8,20.0
qsd,64,0.5,5,0.24298017990326387,2.3884516776375717,0.3228527807597142,8,20.0
qsd,64,0.5,6,0.29028467725446233,2.7181524959320598,0.3431866123917311,8,20.0
qsd,64,0.5,7,0.33688985339222005,3.0902176862094475,0.34282846558225194,8,20.0
qsd,64,0.5,9,0.4275550934302821,3.4669100691104155,0.32323666282247304,8,20.0
qsd,64,0.5,10,0.47139673682599764,3.561230390727826,0.37347761844674043,8,20.0
qsd,64,0.5,12,0.5555702330196022,4.147726499808409,0.41353284248483463,8,20.0
qsd,64,0.5,14,0.6343932841636455,4.196529713903645,0.6297063235297287,8,20.0
qsd,64,0.5,17,0.7409511253549591,4.23172450870312,0.60113198299727,8,20.0
qsd,64,0.5,20,0.8314696123025452,4.429748156947447,0.49874899439867826,8,20.0
qsd,64,0.5,23,0.9039892931234433,4.685004665196503,0.43507362821218054,8,20.0
qsd,64,0.5,27,0.970031253194544,5.063589439578706,0.6969178278263373,8,20.0
qsd,64,0.5,32,1.0,5.1511240650173065,0.707919627723493,8,20.0
qsd,64,0.6,2,0.0980171403295606,1.203794878034692,0.28212088274541014,8,20.0
qsd,64,0.6,3,0.14673047445536175,1.5609018113611064,0.3276078693575767,8,20.0
qsd,64,0.6,4,0.19509032201612825,1.9761996946233942,0.5020483067218131,8,20.0
qsd,64,0.6,5,0.24298017990326387,2.2107963855582824,0.6323254445072979,8,20.0
qsd,64,0.6,6,0.29028467725446233,2.5279763733275997,0.7936662556548043,8,20.0
qsd,64,0.6,7,0.33688985339222005,2.6448650091207977,0.8676269106002394,8,20.0
qsd,64,0.6,9,0.4275550934302821,3.423448372355103,0.8636383489857844,8,20.0
qsd,64,0.6,10,0.47139673682599764,3.590827097022844,0.9036875143878055,8,20.0
qsd,64,0.6,12,0.5555702330196022,3.9673346543823276,0.6203911143893311,8,20.0
qsd,64,0.6,14,0.6343932841636455,4.2168262940824635,0.7225476020168379,8,20.0
qsd,64,0.6,17,0.7409511253549591,4.15034647509794,0.6160382006086993,8,20.0
qsd,64,0.6,20,0.8314696123025452,4.50379363022162,0.6473308563523884,8,20.0
qsd,64,0.6,23,0.9039892931234433,4.677416951592046,0.6076218716331823,8,20.0
qsd,64,0.6,27,0.970031253194544,4.7144318856814635,0.7783766876875452,8,20.0
qsd,64,0.6,32,1.0,4.538413353026779,1.0639445754921115,8,20.0
qsd,64,0.8,2,0.0980171403295606,1.0165922507442657,0.40712577193603283,8,20.0
qsd,64,0.8,3,0.14673047445536175,1.2550335367550394,0.492916852115268,8,20.0
qsd,64,0.8,4,0.19509032201612825,1.5528862663436174,0.6150773787498355,8,20.0
qsd,64,0.8,5,0.24298017990326387,1.9459898758216427,0.5912165342052879,8,20.0
qsd,64,0.8,6,0.29028467725446233,2.1598389613911975,0.5306210376051836,8,20.0
qsd,64,0.8,7,0.33688985339222005,2.286989852434339,0.6661744509562012,8,20.0
qsd,64,0.8,9,0.4275550934302821,2.5810542554612903,0.7125713600743482,8,20.0
qsd,64,0.8,10,0.47139673682599764,2.7278806436456833,0.7283697657149864,8,20.0
qsd,64,0.8,12,0.5555702330196022,2.87255929018644,0.6454559119938669,8,20.0
qsd,64,0.8,14,0.6343932841636455,2.9972498834846597,0.5671549815711943,8,20.0
qsd,64,0.8,17,0.7409511253549591,3.0206065919627343,0.6788750012188226,8,20.0
qsd,64,0.8,20,0.8314696123025452,3.017002899240603,0.6472748527775124,8,20.0
qsd,64,0.8,23,0.9039892931234433,2.950068976154383,0.7069813673891651,8,20.0
qsd,64,0.8,27,0.970031253194544,3.049589244508805,0.9755059827880429,8,20.0
qsd,64,0.8,32,1.0,3.341366931594207,0.8427500324282495,8,20.0
qsd,64,1.0,2,0.0980171403295606,1.1417985005047058,0.4230435056483818,8,20.0
qsd,64,1.0,3,0.14673047445536175,1.3611818755732072,0.4748259154195027,8,20.0
qsd,64,1.0,4,0.19509032201612825,1.6518246971558477,0.6134468845406642,8,20.0
qsd,64,1.0,5,0.24298017990326387,1.9703765190888258,0.7888121614320368,8,20.0
qsd,64,1.0,6,0.29028467725446233,2.274173333928237,0.9518030799259576,8,20.0
qsd,64,1.0,7,0.33688985339222005,2.3035875021644445,0.863360095596793,8,20.0
qsd,64,1.0,9,0.4275550934302821,2.161292420888686,0.8653205564252376,8,20.0
qsd,64,1.0,10,0.47139673682599764,2.278856871467913,0.6998768844912876,8,20.0
qsd,64,1.0,12,0.5555702330196022,2.5330648004936536,0.9749223518303692,8,20.0
qsd,64,1.0,14,0.6343932841636455,2.654426044657889,0.8126079860530414,8,20.0
qsd,64,1.0,17,0.7409511253549591,2.8361081116651357,0.7978143501941061,8,20.0
