phase,potential_over_EC,probability_level_0,energy_level_0_over_EC,probability_level_1,energy_level_1_over_EC,probability_level_2,energy_level_2_over_EC,probability_level_3,energy_level_3_over_EC
-2.764601535159018,46.48882429441257,1.3894451209608083e-07,-40.25677954656679,6.309872909945771e-06,-21.31486062224983,0.00018531783541680719,-3.522164727158292,0.0017901015355820356,12.986489952742467
-2.7567475535250434,46.34282978200604,1.4898634789553347e-07,-40.25677954656679,6.774080485567126e-06,-21.31486062224983,0.0001947561179979797,-3.522164727158292,0.0018956092544265017,12.986489952742467
-2.748893571891069,46.19397662556434,1.5979039383110513e-07,-40.25677954656679,7.269399978782155e-06,-21.31486062224983,0.00020473582032596823,-3.522164727158292,0.0020061436434995043,12.986489952742467
-2.7410395902570945,46.04227400705131,1.7141362891676806e-07,-40.25677954656679,7.797864699819627e-06,-21.31486062224983,0.00021528668246967208,-3.522164727158292,0.0021219226960634504,12.986489952742467
-2.73318560862312,45.887731284199056,1.8391723228002723e-07,-40.25677954656679,8.361638262826524e-06,-21.31486062224983,0.00022644003560529663,-3.522164727158292,0.0022431733990066803,12.986489952742467
-2.7253316269891457,45.73035798993068,1.9736688531773463e-07,-40.25677954656679,8.963022603360422e-06,-21.31486062224983,0.0002382288805896559,-3.522164727158292,0.0023701320313142295,12.986489952742467
-2.717477645355171,45.570163831772255,2.1183309505155182e-07,-40.25677954656679,9.604466469847087e-06,-21.31486062224983,0.0002506879701168597,-3.522164727158292,0.0025030444696946606,12.986489952742467
-2.7096236637211963,45.407158691254054,2.2739154011685608e-07,-40.25677954656679,1.0288574415075001e-05,-21.31486062224983,0.0002638538945923026,-3.522164727158292,0.0026421665012751586,12.986489952742467
-2.701769682087222,45.24135262330097,2.441234409093701e-07,-40.25677954656679,1.1018116315123046e-05,-21.31486062224983,0.00027776517186154834,-3.522164727158292,0.0027877641432574184,12.986489952742467
-2.6939157004532475,45.07275585561228,2.621159555134054e-07,-40.25677954656679,1.1796037444471369e-05,-21.31486062224983,0.0002924623409349922,-3.522164727158292,0.0029401139694050526,12.986489952742467
-2.686061718819273,44.901378788030776,2.814626031380558e-07,-40.25677954656679,1.2625469137484923e-05,-21.31486062224983,0.00030798805985260473,-3.522164727158292,0.003099503443210453,12.986489952742467
-2.6782077371852986,44.72723199190125,3.0226371690284817e-07,-40.25677954656679,1.350974006795233e-05,-21.31486062224983,0.00032438720783593947,-3.522164727158292,0.0032662312575634897,12.986489952742467
-2.670353755551324,44.55032620941839,3.246269279242234e-07,-40.25677954656679,1.4452388179887609e-05,-21.31486062224983,0.00034170699187830307,-3.522164727158292,0.0034406076807196474,12.986489952742467
-2.6624997739173497,44.37067235296416,3.486676827858273e-07,-40.25677954656679,1.5457173304443446e-05,-21.31486062224983,0.00035999705792657367,-3.522164727158292,0.00362295490833617,12.986489952742467
-2.6546457922833753,44.18828150443467,3.745097966032872e-07,-40.25677954656679,1.6528090499441554e-05,-21.31486062224983,0.000379309606810976,-3.522164727158292,0.0038136074213155915,12.986489952742467
-2.646791810649401,44.0031649145566,4.022860440338634e-07,-40.25677954656679,1.7669384149764424e-05,-21.31486062224983,0.000399699515082442,-3.522164727158292,0.0040129123491655675,12.986489952742467
-2.6389378290154264,43.81533400219318,4.3213879072893835e-07,-40.25677954656679,1.8885562868676676e-05,-21.31486062224983,0.0004212244609191246,-3.522164727158292,0.004221229838549732,12.986489952742467
-2.6310838473814515,43.62480035363985,4.6422066788503486e-07,-40.25677954656679,2.018141524201049e-05,-21.31486062224983,0.0004439450552665136,-3.522164727158292,0.00443893342667064,12.986489952742467
-2.623229865747477,43.43157572190955,4.986952927135458e-07,-40.25677954656679,2.1562026459091785e-05,-21.31486062224983,0.0004679249783774073,-3.522164727158292,0.004666410419088512,12.986489952742467
-2.6153758841135026,43.23567202600775,5.35738037821306e-07,-40.25677954656679,2.3032795876328348e-05,-21.31486062224983,0.00049323112192041,-3.522164727158292,0.0049040622715414844,12.986489952742467
-2.607521902479528,43.037101350197176,5.755368526851359e-07,-40.25677954656679,2.4599455561431487e-05,-21.31486062224983,0.0005199337368268354,-3.522164727158292,0.0051523049752922,12.986489952742467
-2.5996679208455538,42.835875943252475,6.182931405928493e-07,-40.25677954656679,2.626808986846384e-05,-21.31486062224983,0.0005481065870477635,-3.522164727158292,0.005411569445483631,12.986489952742467
-2.5918139392115793,42.63200821770461,6.642226946333455e-07,-40.25677954656679,2.804515609608298e-05,-21.31486062224983,0.0005778271093938322,-3.522164727158292,0.005682301911942362,12.986489952742467
-2.583959957577605,42.42551074907518,7.135566965357054e-07,-40.25677954656679,2.9937506283742975e-05,-21.31486062224983,0.0006091765796311444,-3.522164727158292,0.005964964311821158,12.986489952742467
-2.5761059759436304,42.216396275100756,7.665427823883437e-07,-40.25677954656679,3.195241020293226e-05,-21.31486062224983,0.0006422402850071562,-3.522164727158292,0.006260034683424423,12.986489952742467
-2.568251994309656,42.0046776949471,8.23446179510845e-07,-40.25677954656679,3.4097579603069453e-05,-21.31486062224983,0.000677107703380456,-3.522164727158292,0.006568007560509598,12.986489952742467
-2.560398012675681,41.7903680684135,8.845509190098611e-07,-40.25677954656679,3.6381193774179966e-05,-21.31486062224983,0.0007138726891277236,-3.522164727158292,0.006889394366304691,12.986489952742467
-2.552544031041707,41.573480615127266,9.501611288221429e-07,-40.25677954656679,3.881192649113359e-05,-21.31486062224983,0.0007526336660002365,-3.522164727158292,0.007224723806427973,12.986489952742467
-2.5446900494077322,41.354028713728084,1.0206024123305306e-06,-40.25677954656679,4.139897440691649e-05,-21.31486062224983,0.0007934938271011918,-3.522164727158292,0.007574542259839068,12.986489952742467
-2.536836067773758,41.13202590104299,1.0962233179445997e-06,-40.25677954656679,4.41520869652172e-05,-21.31486062224983,0.0008365613421526186,-3.522164727158292,0.007939414166891107,12.986489952742467
-2.5289820861397834,40.90748587125116,1.177396905350825e-06,-40.25677954656679,4.7081597905440055e-05,-21.31486062224983,0.0008819495722185419,-3.522164727158292,0.008319922413494293,12.986489952742467
-2.521128104505809,40.68042247503934,1.264522414476154e-06,-40.25677954656679,5.0198458436233964e-05,-21.31486062224983,0.0009297772920475693,-3.522164727158292,0.00871666871033699,12.986489952742467
-2.5132741228718345,40.450849718747364,1.3580270435600928e-06,-40.25677954656679,5.351427215664188e-05,-21.31486062224983,0.0009801689201942641,-3.522164727158292,0.009130273966045753,12.986489952742467
-2.50542014123786,40.218781763504225,1.4583678431005932e-06,-40.25677954656679,5.7041331807031915e-05,-21.31486062224983,0.0010332547570739991,-3.522164727158292,0.009561378653100137,12.986489952742467
-2.4975661596038856,39.98423292435453,1.5660337328314868e-06,-40.25677954656679,6.079265793520863e-05,-21.31486062224983,0.0010891712311008228,-3.522164727158292,0.010010643165247362,12.986489952742467
-2.4897121779699107,39.74721766937549,1.681547649300003e-06,-40.25677954656679,6.478203956628934e-05,-21.31486062224983,0.0011480611530514104,-3.522164727158292,0.01047874816509283,12.986489952742467
-2.4818581963359367,39.50775061878452,1.8054688320470136e-06,-40.25677954656679,6.902407696825264e-05,-21.31486062224983,0.00121007397879101,-3.522164727158292,0.010966394920469611,12.986489952742467
-2.474004214701962,39.26584654403724,1.9383952568455567e-06,-40.25677954656679,7.353422660848488e-05,-21.31486062224983,0.0012753660804898162,-3.522164727158292,0.011474305628115947,12.986489952742467
-2.4661502330679874,39.02152036691648,2.0809662249311217e-06,-40.25677954656679,7.832884840004989e-05,-21.31486062224983,0.001344101026448495,-3.522164727158292,0.012003223723113179,12.986489952742467
-2.458296251434013,38.774787158611716,2.2338651176619955e-06,-40.25677954656679,8.342525533991162e-05,-21.31486062224983,0.0014164498696422098,-3.522164727158292,0.012553914172461378,12.986489952742467
-2.4504422698000385,38.52566213878946,2.397822326572702e-06,-40.25677954656679,8.88417656449628e-05,-21.31486062224983,0.0014925914450810561,-3.522164727158292,0.013127163751089257,12.986489952742467
-2.442588288166064,38.274160674654404,2.57361836933914e-06,-40.25677954656679,9.459775749524015e-05,-21.31486062224983,0.00157271267607248,-3.522164727158292,0.013723781298515774,12.986489952742467
-2.4347343065320897,38.02029828000154,2.76208720275285e-06,-40.25677954656679,0.00010071372649743313,-21.31486062224983,0.0016570088894580963,-3.522164727158292,0.014344597954300915,12.986489952742467
-2.4268803248981152,37.764090614259175,2.964119744414883e-06,-40.25677954656679,0.00010721134598545918,-21.31486062224983,0.0017456841398824218,-3.522164727158292,0.014990467370339157,12.986489952742467
-2.419026343264141,37.50555348152298,3.1806676154911925e-06,-40.25677954656679,0.00011411353027865649,-21.31486062224983,0.0018389515431349863,-3.522164727158292,0.01566226589796878,12.986489952742467
-2.4111723616301663,37.24470282958111,3.4127471175513313e-06,-40.25677954656679,0.00012144450102183589,-21.31486062224983,0.0019370336185897201,-3.522164727158292,0.016360892747785453,12.986489952742467
-2.4033183799961915,36.98155474893047,3.6614434572039263e-06,-40.25677954656679,0.00012922985673530972,-21.31486062224983,0.002040162640746788,-3.522164727158292,0.017087270119965605,12.986489952742467
-2.395464398362217,36.71612547178427,3.9279152329796354e-06,-40.25677954656679,0.00013749664570673203,-21.31486062224983,0.0021485809998617084,-3.522164727158292,0.01784234330282139,12.986489952742467
-2.3876104167282426,36.44843137107057,4.213399199683739e-06,-40.25677954656679,0.00014627344236043638,-21.31486062224983,0.002262541571624134,-3.522164727158292,0.01862708073722633,12.986489952742467
-2.379756435094268,36.17848895942245,4.519215326238385e-06,-40.25677954656679,0.00015559042724371558,-21.31486062224983,0.0023823080958255876,-3.522164727158292,0.019442474044466408,12.986489952742467
-2.3719024534602937,35.906314888159436,4.846772163876498e-06,-40.25677954656679,0.00016547947077326817,-21.31486062224983,0.0025081555639295417,-3.522164727158292,0.020289538014990536,12.986489952742467
-2.3640484718263193,35.63192594626027,5.197572542434089e-06,-40.25677954656679,0.00017597422088875539,-21.31486062224983,0.002640370615430423,-3.522164727158292,0.021169310555452885,12.986489952742467
-2.356194490192345,35.35533905932737,5.573219613388757e-06,-40.25677954656679,0.00018711019476416762,-21.31486062224983,0.002779251942859156,-3.522164727158292,0.022082852591358886,12.986489952742467
-2.3483405085583704,35.07657128854279,5.975423259265187e-06,-40.25677954656679,0.00019892487473124288,-21.31486062224983,0.0029251107052617586,-3.522164727158292,0.02303124792255006,12.986489952742467
-2.340486526924396,34.795639829615716,6.406006890021141e-06,-40.25677954656679,0.00021145780857282015,-21.31486062224983,0.003078270949944682,-3.522164727158292,0.02401560302868678,12.986489952742467
-2.332632545290421,34.51256201172184,6.866914648064745e-06,-40.25677954656679,0.00022475071434741777,-21.31486062224983,0.003239070042245837,-3.522164727158292,0.0250370468218142,12.986489952742467
-2.324778563656447,34.22735529643444,7.360219044645481e-06,-40.25677954656679,0.0002388475899097798,-21.31486062224983,0.003407859103053305,-3.522164727158292,0.026096730343026217,12.986489952742467
-2.316924582022472,33.940037276647075,7.888129051491756e-06,-40.25677954656679,0.0002537948272952755,-21.31486062224983,0.0035850034537545524,-3.522164727158292,0.0271958264001776,12.986489952742467
-2.3090706003884978,33.650625675488655,8.452998672738024e-06,-40.25677954656679,0.00026964133213917374,-21.31486062224983,0.0037708830682573573,-3.522164727158292,0.028335529143528073,12.986489952742467
-2.3012166187545233,33.35913834522998,9.057336023419152e-06,-40.25677954656679,0.00028643864830482315,-21.31486062224983,0.003965893031681017,-3.522164727158292,0.02951705357614706,12.986489952742467
-2.293362637120549,33.06559326618259,9.703812942084048e-06,-40.25677954656679,0.00030424108789730685,-21.31486062224983,0.004170444005269364,-3.522164727158292,0.030741634995852682,12.986489952742467
-2.2855086554865744,32.77000854558969,1.039527516638419e-05,-40.25677954656679,0.0003231058668419465,-21.31486062224983,0.004384962697030102,-3.522164727158292,0.03201052836540946,12.986489952742467
-2.2776546738526,32.472402416509176,1.1134753101905692e-05,-40.25677954656679,0.00034309324620909157,-21.31486062224983,0.004609892337553652,-3.522164727158292,0.03332500760766988,12.986489952742467
-2.2698006922186256,32.172793236688946,1.1925473215901664e-05,-40.25677954656679,0.0003642666794687789,-21.31486062224983,0.004845693160412004,-3.522164727158292,0.03468636482230741,12.986489952742467
-2.2619467105846507,31.87119948743447,1.2770870089093486e-05,-40.25677954656679,0.0003866929658605554,-21.31486062224983,0.005092842886482682,-3.522164727158292,0.03609590942076211,12.986489952742467
-2.2540927289506767,31.567639772468887,1.3674599160222955e-05,-40.25677954656679,0.000410442410065251,-21.31486062224983,0.005351837211485204,-3.522164727158292,0.037554967175996476,12.986489952742467
-2.246238747316702,31.262132816785243,1.4640550199643148e-05,-40.25677954656679,0.00043558898836640916,-21.31486062224983,0.005623190295957003,-3.522164727158292,0.039064879183654366,12.986489952742467
-2.2383847656827274,30.954697465491687,1.5672861549875683e-05,-40.25677954656679,0.00046221052148997496,-21.31486062224983,0.005907435256832313,-3.522164727158292,0.04062700073120301,12.986489952742467
-2.230530784048753,30.645352682648813,1.6775935172768875e-05,-40.25677954656679,0.0004903888543109617,-21.31486062224983,0.006205124659723757,-3.522164727158292,0.0422427000716572,12.986489952742467
-2.2226768024147785,30.334117550099975,1.7954452544644443e-05,-40.25677954656679,0.0005202100426156806,-21.31486062224983,0.006516831010936533,-3.522164727158292,0.04391335709849302,12.986489952742467
-2.214822820780804,30.021011266294195,1.9213391442656037e-05,-40.25677954656679,0.0005517645471075414,-21.31486062224983,0.0068431472481767655,-3.522164727158292,0.04564036191839347,12.986489952742467
-2.2069688391468296,29.706053145101922,2.0558043667442247e-05,-40.25677954656679,0.0005851474348431588,-21.31486062224983,0.007184687228841349,-3.522164727158292,0.04742511331850741,12.986489952742467
-2.199114857512855,29.38926261462365,2.1994033749109562e-05,-40.25677954656679,0.0006204585882837543,-21.31486062224983,0.00754208621470238,-3.522164727158292,0.049269017124958146,12.986489952742467
-2.1912608758788807,29.07065921599153,2.3527338685565186e-05,-40.25677954656679,0.0006578029221444903,-21.31486062224983,0.007916001351721123,-3.522164727158292,0.05117348444940707,12.986489952742467
-2.1834068942449063,28.75026260216393,2.5164308764287072e-05,-40.25677954656679,0.000697290608221443,-21.31486062224983,0.00830711214364746,-3.522164727158292,0.05313992982055456,12.986489952742467
-2.1755529126109314,28.428092536713184,2.6911689520714767e-05,-40.25677954656679,0.0007390373083721436,-21.31486062224983,0.008716120917977849,-3.522164727158292,0.05516976919756521,12.986489952742467
-2.1676989309769574,28.104168892606534,2.8776644888644608e-05,-40.25677954656679,0.0007831644158210598,-21.31486062224983,0.009143753282760653,-3.522164727158292,0.05726441786251044,12.986489952742467
-2.1598449493429825,27.778511650980096,3.07667816002153e-05,-40.25677954656679,0.0008297993049564907,-21.31486062224983,0.009590758572652716,-3.522164727158292,0.059425288189056714,12.986489952742467
-2.151990967709008,27.45114089990658,3.289017489538413e-05,-40.25677954656679,0.0008790755897788758,-21.31486062224983,0.010057910282540447,-3.522164727158292,0.0616537872847671,12.986489952742467
-2.1441369860750337,27.12207683315593,3.5155395603127315e-05,-40.25677954656679,0.0009311333911538311,-21.31486062224983,0.010546006486951425,-3.522164727158292,0.06395131450455924,12.986489952742467
-2.1362830044410592,26.79133974894982,3.757153865899718e-05,-40.25677954656679,0.0009861196130153487,-21.31486062224983,0.011055870243388275,-3.522164727158292,0.06631925883303495,12.986489952742467
-2.128429022807085,26.45895004870953,4.01482531261403e-05,-40.25677954656679,0.0010441882276554003,-21.31486062224983,0.0115883499776253,-3.522164727158292,0.06875899613361093,12.986489952742467
-2.1205750411731104,26.12492823579744,4.289577378938192e-05,-40.25677954656679,0.0011055005702266022,-21.31486062224983,0.012144319848912186,-3.522164727158292,0.07127188626259497,12.986489952742467
-2.112721059539136,25.78929491425237,4.582495439452082e-05,-40.25677954656679,0.0011702256425733751,-21.31486062224983,0.012724680092935243,-3.522164727158292,0.07385927004660202,12.986489952742467
-2.104867077905161,25.45207078751855,4.8947302607638306e-05,-40.25677954656679,0.0012385404264949617,-21.31486062224983,0.013330357340287952,-3.522164727158292,0.07652246612196746,12.986489952742467
-2.097013096271187,25.113276657168626,5.227501677182419e-05,-40.25677954656679,0.0013106302065298858,-21.31486062224983,0.013962304908106732,-3.522164727158292,0.07926276763510677,12.986489952742467
-2.089159114637212,24.772933421620362,5.582102454145133e-05,-40.25677954656679,0.0013866889023374449,-21.31486062224983,0.014621503062430645,-3.522164727158292,0.0820814388030789,12.986489952742467
-2.081305133003238,24.431062074847752,5.959902347686655e-05,-40.25677954656679,0.0014669194107349783,-21.31486062224983,0.01530895924874301,-3.522164727158292,0.08497971133394372,12.986489952742467
-2.0734511513692633,24.08768370508575,6.362352368512434e-05,-40.25677954656679,0.0015515339574329933,-21.31486062224983,0.016025708288059985,-3.522164727158292,0.08795878070686974,12.986489952742467
-2.065597169735289,23.742819493529723,6.790989259520656e-05,-40.25677954656679,0.0016407544584907403,-21.31486062224983,0.016772812535828522,-3.522164727158292,0.09101980231231856,12.986489952742467
-2.0577431881013144,23.396490713028662,7.247440195900444e-05,-40.25677954656679,0.0017348128914951063,-21.31486062224983,0.01755136200080513,-3.522164727158292,0.09416388745305321,12.986489952742467
-2.04988920646734,23.048718726773114,7.733427717218656e-05,-40.25677954656679,0.0018339516764429896,-21.31486062224983,0.01836247442098721,-3.522164727158292,0.09739209920713926,12.986489952742467
-2.0420352248333655,22.699524986977337,8.250774901195546e-05,-40.25677954656679,0.0019384240662845618,-21.31486062224983,0.019207295293578522,-3.522164727158292,0.10070544815456711,12.986489952742467
-2.0341812431993906,22.348931033556035,8.801410789157523e-05,-40.25677954656679,0.0020484945470590067,-21.31486062224983,0.020086997855876747,-3.522164727158292,0.1041048879696084,12.986489952742467
-2.0263272615654166,21.996958492795756,9.387376073445098e-05,-40.25677954656679,0.0021644392475274198,-21.31486062224983,0.021002783013883614,-3.522164727158292,0.10759131088152704,12.986489952742467
-2.0184732799314418,21.64362907602068,0.00010010829057340552,-40.25677954656679,0.002286546358179133,-21.31486062224983,0.021955879215351217,-3.522164727158292,0.11116554300679478,12.986489952742467
-2.0106192982974678,21.288964578253637,0.00010674051898369299,-40.25677954656679,0.0024151165594565,-21.31486062224983,0.022947542263894907,-3.522164727158292,0.11482833955651785,12.986489952742467
-2.002765316663493,20.93298687687139,0.0001137945714611548,-40.25677954656679,0.002550463459011311,-21.31486062224983,0.02397905507072703,-3.522164727158292,0.11858037992337662,12.986489952742467
