detuning_over_kappa,ground_amplitude,excited_amplitude,ground_phase,excited_phase
-3.27,0.23260280255454518,0.4302159774606193,-0.11656519250733606,-0.21680240581108468
-3.26,0.23314140743031952,0.4320309469666809,-0.11683633923445756,-0.21773173902556855
-3.25,0.2336824951347944,0.4338609156373123,-0.11710874456686428,-0.21866894587394195
-3.24,0.2342260827532962,0.43570606517433985,-0.11738241724749766,-0.2196141251765998
-3.23,0.23477218752711665,0.43756658013688726,-0.11765736610008137,-0.22056737738538443
-3.2199999999999998,0.23532082685528277,0.439442647995721,-0.11793360003005192,-0.22152880461674798
-3.21,0.23587201829635085,0.4413344591887822,-0.11821112802550215,-0.22249851068571028
-3.2,0.23642577957022473,0.44324220717793616,-0.11848995915813776,-0.223476601140633
-3.19,0.23698212855999864,0.4451660885069663,-0.11877010258424713,-0.22446318329883336
-3.1799999999999997,0.23754108331382562,0.4471063028608434,-0.1190515675456843,-0.22545836628305999
-3.17,0.2381026620468109,0.44906305312630124,-0.11933436337086618,-0.2264622610588551
-3.16,0.23866688314293155,0.4510365454537495,-0.11961849947578311,-0.22747498047282771
-3.15,0.23923376515698225,0.45302698932055646,-0.11990398536502388,-0.2284966392918623
-3.14,0.23980332681654795,0.4550345975957328,-0.12019083063281497,-0.2295273542432904
-3.13,0.2403755870240036,0.45705958660605306,-0.12047904496407437,-0.23056724405605092
-3.12,0.24095056485854133,0.45910217620364707,-0.1207686381354803,-0.2316164295028676
-3.11,0.24152827957822615,0.4611625898350974,-0.12105962001655501,-0.23267503344347204
-3.1,0.24210875062207957,0.46324105461207943,-0.12135200057076369,-0.2337431808689014
-3.09,0.24269199761219246,0.46533780138358105,-0.12164578985662927,-0.23482099894690248
-3.08,0.2432780403558675,0.4674530648097384,-0.12194099802886278,-0.23590861706847163
-3.07,0.24386689884779103,0.4695870834373303,-0.12223763533950992,-0.23700616689556517
-3.06,0.24445859327223543,0.47174009977696646,-0.12253571213911389,-0.23811378241001133
-3.05,0.24505314400529296,0.47391236038201445,-0.122835238877895,-0.23923159996366058
-3.04,0.24565057161713985,0.4761041159293035,-0.12313622610694695,-0.24035975832980774
-3.0300000000000002,0.24625089687433335,0.4783156213016512,-0.12343868447945054,-0.24149839875592433
-3.02,0.24685414074214046,0.4805471356722544,-0.1237426247519047,-0.2426476650177376
-3.01,0.2474603243868998,0.48279892259098894,-0.12404805778537513,-0.24380770347469657
-3.0,0.2480694691784169,0.48507125007266594,-0.12435499454676144,-0.24497866312686414
-2.99,0.24868159669239387,0.48736439068728915,-0.12466344611008218,-0.24616069567327822
-2.98,0.2492967287128929,0.48967862165236187,-0.12497342365777883,-0.24735395557182352
-2.9699999999999998,0.2499148872348355,0.4920142249272926,-0.12528493848203864,-0.24855860010065933
-2.96,0.2505360944665371,0.49437148730994834,-0.12559800198613674,-0.2497747894212483
-2.95,0.2511603728322782,0.49675070053540765,-0.1259126256857982,-0.2510026866430346
-2.94,0.25178774497491263,0.49915216137696455,-0.12622882121057957,-0.2522424578898183
-2.9299999999999997,0.2524182337585124,0.5015761717494356,-0.126546600305271,-0.2534942723678783
-2.92,0.2530518622710518,0.5040230388148269,-0.12686597483131917,-0.25475830243589487
-2.91,0.2536886538271295,0.5064930750904132,-0.1271869567682709,-0.25603472367672525
-2.9,0.2543286319707309,0.5089865985592875,-0.12750955821523827,-0.25732371497108864
-2.8899999999999997,0.25497182047802935,0.5115039327834381,-0.12783379139238554,-0.25862545857321634
-2.88,0.2556182433602291,0.5140454070194099,-0.12815966864243813,-0.259940140188528
-2.87,0.25626792486644984,0.5166113563366146,-0.12848720243221398,-0.26126794905339384
-2.86,0.2569208894866524,0.5192021217383433,-0.12881640535417813,-0.26260907801704614
-2.8499999999999996,0.2575771619546082,0.5218180502855494,-0.1291472901280201,-0.26396372362570464
-2.84,0.25823676725091194,0.5244594952234609,-0.12947986960225524,-0.26533208620898485
-2.83,0.25889973060603844,0.527126816111089,-0.12981415675585037,-0.2667143699686568
-2.8200000000000003,0.259566077503445,0.5298203789536953,-0.13015016469987356,-0.26811078306982705
-2.81,0.2602358336827196,0.5325405563382845,-0.13048790667916887,-0.26952153773461796
-2.8,0.2609090251427747,0.5352877275721893,-0.13082739607405694,-0.27094685033842053
-2.79,0.2615856781450902,0.5380622788248167,-0.13116864640206088,-0.2723869415088013
-2.7800000000000002,0.26226581921700326,0.5408646032726218,-0.13151167131965874,-0.27384203622714276
-2.77,0.2629494751550477,0.5436951012473809,-0.1318564846240627,-0.27531236393310454
-2.76,0.26363667302834326,0.5465541803878318,-0.13220310025502532,-0.2767981586319901
-2.75,0.2643274401820359,0.5494422557947561,-0.13255153229667402,-0.27829965900511133
-2.74,0.26502180424078925,0.5523597501895706,-0.1329017949793729,-0.27981710852324315
-2.73,0.26571979311232896,0.5553070940765037,-0.13325390268161424,-0.28135075556326444
-2.7199999999999998,0.2664214349910407,0.5582847259084254,-0.13360786993193838,-0.2829008535280854
-2.71,0.26712675836162203,0.5612930922564104,-0.133963711410884,-0.2844676609699641
-2.7,0.26783579200279006,0.5643326479831003,-0.1343214419529685,-0.28605144171731817
-2.69,0.26854856499104546,0.5674038564199425,-0.13468107654869882,-0.2876524650051419
-2.6799999999999997,0.2692651067044932,0.5705071895483789,-0.1350426303466142,-0.2892710056091418
-2.67,0.26998544682672265,0.5736431281850555,-0.13540611865536073,-0.2909073439837088
-2.66,0.2707096153507458,0.5768121621711294,-0.13577155694579823,-0.2925617664038475
-2.65,0.2714376425829972,0.5800147905657416,-0.13613896085314076,-0.2942345651111878
-2.6399999999999997,0.2721695591473938,0.5832515218437283,-0.13650834617913005,-0.2959260384642084
-2.63,0.27290539598945923,0.5865228740976438,-0.13687972889424418,-0.29763649109280677
-2.62,0.27364518438050994,0.589829375244162,-0.1372531251399408,-0.29936623405735197
-2.61,0.2743889559219073,0.5931715632349227,-0.137628551230936,-0.30111558501236485
-2.5999999999999996,0.2751367425493755,0.5965499862718937,-0.13800602365751946,-0.30288486837497147
-2.59,0.27588857653738597,0.5999652030273075,-0.1383855590879067,-0.30467441549828356
-2.58,0.27664449050361106,0.6034177828682377,-0.13876717437062888,-0.3064845648498623
-2.5700000000000003,0.27740451741344674,0.6069083060858714,-0.1391508865369611,-0.3083156621954284
-2.56,0.27816869058460614,0.6104373641295343,-0.13953671280338933,-0.3101680607879859
-2.55,0.2789370436917853,0.6140055598455167,-0.13992467057411775,-0.31204212156253336
-2.54,0.27970961077140244,0.6176135077207535,-0.14031477744361615,-0.3139382133365411
-2.5300000000000002,0.2804864262264121,0.6212618341313939,-0.14070705119920884,-0.3158567130163802
-2.52,0.2812675248311951,0.6249511775963009,-0.1411015098237056,-0.31779800580989204
-2.51,0.28205294173652573,0.628682189035511,-0.14149817149807534,-0.31976248544529645
-2.5,0.282842712474619,0.6324555320336759,-0.1418970546041639,-0.3217505543966422
-2.49,0.28363687296425694,0.6362718831085056,-0.14229817772745582,-0.3237626241160079
-2.48,0.2844354595159976,0.6401319319842159,-0.14270155965988168,-0.3257991152726704
-2.4699999999999998,0.28523850883746693,0.6440363818699815,-0.1431072194026718,-0.3278604579994631
-2.46,0.28604605803873595,0.6479859497433801,-0.14351517616925677,-0.32994709214655477
-2.45,0.28685814463778414,0.6519813666388083,-0.1439254493882163,-0.33205946754288546
-2.44,0.2876748065660508,0.6560233779408238,-0.14433805870627672,-0.33419804426550326
-2.4299999999999997,0.28849608217407624,0.6601127436823715,-0.1447530239913584,-0.33636329291705425
-2.42,0.2893220102372346,0.6642502388478226,-0.14517036533567423,-0.33855569491168425
-2.41,0.290152629961559,0.668436653680747,-0.14559010305887957,-0.34077574276962
-2.4,0.2909879809896627,0.6726727939963124,-0.1460122577112754,-0.3430239404207034
-2.3899999999999997,0.29182810340675525,0.6769594814981936,-0.14643685007706478,-0.3453008035171612
-2.38,0.2926730377467586,0.6812975540998432,-0.14686390117766482,-0.34760685975590194
-2.37,0.2935228249985225,0.6856878662499594,-0.14729343227507433,-0.3499426492106386
-2.36,0.2943775066121424,0.690131289261953,-0.14772546487529836,-0.3523087246741417
-2.3499999999999996,0.29523712450538153,0.6946287116471881,-0.1481600207318314,-0.3547056520109404
-2.34,0.2961017210701986,0.6991810394517451,-0.14859712184919927,-0.3571340105207935
-2.33,0.29697133917938406,0.7037891965964147,-0.1490367904865622,-0.3595943933132631
-2.3200000000000003,0.2978460221933064,0.7084541252195898,-0.1494790491613793,-0.3620874076937284
-2.31,0.29872581396677034,0.7131767860226959,-0.14992392065313573,-0.36461367556119
-2.3,0.2996107588559899,0.7179581586177383,-0.15037142800713454,-0.3671738338182193
-2.29,0.3005009017256775,0.7227992418765112,-0.1508215945383536,-0.36976853479341704
-2.2800000000000002,0.3013962879562526,0.7277010542809524,-0.15127444383536956,-0.3723984466767542
-2.27,0.30229696345117085,0.7326646342740715,-0.1517299997643497,-0.3750642539681704
-2.26,0.3032029746443766,0.7376910406108206,-0.15218828647311358,-0.37776665793982145
-2.25,0.30411436850788215,0.7427813527082076,-0.15264932839526518,-0.3805063771123649
-2.24,0.3050311925594743,0.7479366709938807,-0.1531131502543977,-0.38328414774568553
-2.23,0.3059534948705519,0.7531581172523293,-0.15357977706837217,-0.3861007243444651
-2.2199999999999998,0.3068813240740975,0.758446834967764,-0.15404923415367094,-0.38895688017900704
-2.21,0.30781472937278376,0.7638039896626518,-0.15452154712982863,-0.3918534078217318
-2.2,0.3087537605472192,0.7692307692307692,-0.15499674192394097,-0.3947911196997615
-2.19,0.30969846796433553,0.7747283842635369,-0.1554748447752538,-0.3977708486640147
-2.1799999999999997,0.31064890258591815,0.7802980683682803,-0.1559558822398339,-0.4007934485752348
-2.17,0.3116051159772844,0.7859410784769315,-0.1564398811953229,-0.40385979490737667
-2.16,0.31256716031611137,0.7916586951435511,-0.1569268688457766,-0.40697078536877124
-2.15,0.3135350884014168,0.7974522228289,-0.15741687272659072,-0.410127340541491
-2.1399999999999997,0.31450895366269516,0.8033229901701311,-0.15790992070951546,-0.41333040453932796
-2.13,0.3154888101692136,0.809272350233496,-0.1584060410077606,-0.4165809456847953
-2.12,0.3164747126394694,0.815301680747778,-0.15890526218119305,-0.4198799572055517
-2.11,0.31746671645081337,0.8214123843159523,-0.1594076131416285,-0.4232284579506344
-2.0999999999999996,0.31846487764924103,0.8276058886023683,-0.1599131231582193,-0.4266274931268762
-2.09,0.319469252959357,0.8338836464925006,-0.16042182186294096,-0.4300781350558626
-2.08,0.32047989979451424,0.840247136222075,-0.16093373925617896,-0.43358148395176177
-2.0700000000000003,0.32149687626713264,0.8466978614720876,-0.16144890571241788,-0.43713866872033724
-2.06,0.3225202411992005,0.8532373514259528,-0.16196735198603546,-0.4407508477794221
-2.05,0.3235500541329619,0.8598671607846956,-0.1624891092172034,-0.44441920990109895
-2.04,0.3245863753417949,0.8665888697357558,-0.16301420893789761,-0.44814497507578965
-2.0300000000000002,0.3256292658412839,0.8734040838706162,-0.16354268307801992,-0.45192939539841187
-2.02,0.32667878740048933,0.8803144340460586,-0.16407456397163356,-0.45577375597670555
-2.01,0.3277350025534207,0.8873215761834403,-0.16460988436331542,-0.4596793758617728
-2.0,0.3287979746107145,0.894427190999916,-0.16514867741462683,-0.4636476090008061
-1.9899999999999998,0.32986776767152426,0.901632983665053,-0.16569097671070626,-0.46767984521189965
-1.98,0.33094444663562356,0.908940683375748,-0.16623681626698583,-0.47177751118075
-1.9699999999999998,0.3320280772157305,0.9163520428418082,-0.16678623053603475,-0.4759420714789586
-1.96,0.33311872595005465,0.923868837673937,-0.16733925441453257,-0.4801750296035269
-1.9500000000000002,0.3342164602150725,0.9314928656652445,-0.16789592325037456,-0.4844779290370231
-1.94,0.33532134823853704,0.9392259459566806,-0.1684562728499129,-0.4888523543277478
-1.9300000000000002,0.336433459112725,0.947069918076083,-0.16902033948533568,-0.49329993218907886
-1.92,0.3375528628079271,0.9550266408397245,-0.16958815990218784,-0.4978223326170013
-1.9100000000000001,0.3386796301861868,0.9630979911044069,-0.17015977132703625,-0.5024212700246307
-1.9,0.3398138330152924,0.9712858623572643,-0.1707352114752828,-0.507098504392337
-1.8900000000000001,0.3409555439830279,0.9795921631294713,-0.1713145185591285,-0.5118558424318241
-1.88,0.34210483671168823,0.9880188152190547,-0.17189773129569183,-0.5166951387622772
-1.87,0.3432617857728641,0.9965677517069167,-0.17248488891528527,-0.5216182970963865
-1.8599999999999999,0.34442646670250293,1.0052409147490613,-0.173076031169853,-0.5266272714337507
-1.85,0.3455989560162505,1.0140402531267878,-0.1736711983415738,-0.5317240672588055
-1.8399999999999999,0.3467793312250806,1.0229677195353652,-0.17427043125163294,-0.5369107427400456
-1.83,0.3479676708512178,1.032025267590351,-0.17487377126916617,-0.5421894099268786
-1.8199999999999998,0.3491640544443609,1.0412148485293122,-0.17548126032038097,-0.5475622359399975
-1.81,0.3503685625982111,1.0505384075852346,-0.17609294089785782,-0.5530314441506405
-1.7999999999999998,0.351581276967315,1.0599978800063603,-0.1767088560700366,-0.5585993153435626
-1.79,0.3528022802842257,1.069595186695582,-0.17732904949089168,-0.5642681888579316
-1.7799999999999998,0.35403165637699124,1.079332229440864,-0.17795356540980034,-0.5700404636997104
-1.77,0.35526949018697584,1.0892108857064116,-0.17858244868160916,-0.575918599618353
-1.7599999999999998,0.3565158677870231,1.0992330029525532,-0.1792157447769025,-0.5819051181398857
-1.75,0.3577708763999664,1.1094003924504583,-0.17985349979247825,-0.5880026035475675
-1.7399999999999998,0.3590346044174957,1.1197148225559734,-0.1804957604620354,-0.594213703800434
-1.73,0.36030714141938774,1.1301780114049633,-0.18114257416707794,-0.6005411313790076
-1.7199999999999998,0.3615885781931081,1.1407916189906886,-0.1817939889480416,-0.606987664046408
-1.71,0.36287900675379203,1.1515572385818582,-0.18245005351564672,-0.6135561455119167
-1.6999999999999997,0.36417852036461495,1.1624763874381934,-0.18311081726248415,-0.6202494859828217
-1.69,0.3654872135575579,1.1735504967785533,-0.1837763302748388,-0.6270706625890184
-1.6800000000000002,0.36680518215457986,1.1847809009550356,-0.18444664334475702,-0.6340227196634219
-1.67,0.368132523289203,1.1961688257849117,-0.18512180798236294,-0.6411087688597059
-1.6600000000000001,0.36946933542852245,1.2077153759909247,-0.18580187642843052,-0.6483319890872606
-1.65,0.37081571839564936,1.2194215216993851,-0.1864869016672168,-0.6556956262415363
-1.6400000000000001,0.3721717733925948,1.23128808394463,-0.18717693743956257,-0.6632029927060932
-1.63,0.3735376030236083,1.2433157191280195,-0.18787203825626794,-0.6708574666007671
-1.62,0.37491331131897754,1.2555049023795635,-0.18857225941174743,-0.6786624907483126
-1.6099999999999999,0.376299003759302,1.2678559097708406,-0.18927765699797391,-0.6866215713297857
-1.6,0.37769478730024897,1.2803687993289599,-0.18998828791871572,-0.6947382761967031
-1.5899999999999999,0.3791007703978059,1.2930433908032306,-0.19070420990407647,-0.7030162328057578
-1.58,0.38051706303403615,1.3058792441389253,-0.19142548152534322,-0.7114591257395079
-1.5699999999999998,0.3819437767433543,1.318875636616272,-0.19215216221015152,-0.7200706937740969
-1.56,0.3833810246393281,1.3320315386177046,-0.19288431225797467,-0.7288547264526309
-1.5499999999999998,0.38482892144202246,1.3453455879926253,-0.19362199285594542,-0.737815060120465
-1.54,0.3862875835058964,1.35881606299661,-0.19436526609501797,-0.7469555733762602
-1.5299999999999998,0.3877571288482655,1.372440853791439,-0.19511419498647958,-0.7562801818904096
-1.52,0.3892376771783428,1.3862174325035688,-0.19586884347881878,-0.7657928325402436
-1.5099999999999998,0.3907293499268726,1.400142821852115,-0.1966292764749613,-0.7754974968094599
-1.5,0.39223227027636803,1.4142135623730951,-0.19739555984988078,-0.7853981633974483
-1.4899999999999998,0.39374656319196993,1.4284256782850147,-0.19816776046859538,-0.7954988299827704
-1.48,0.39527235545293754,1.442774642061903,-0.1989459462045587,-0.8058034940839864
-1.4699999999999998,0.3968097756847888,1.4572553378040147,-0.19973018595845585,-0.8163161429604913
-1.46,0.3983589543921031,1.4718620235236597,-0.2005205496774143,-0.8270407424960368
-1.4499999999999997,0.3999200239920028,1.4865882924943332,-0.20131710837464079,-0.8379812250083903
-1.44,0.4014931188483291,1.5014270338455107,-0.20211993414949378,-0.8491414759301354
-1.4300000000000002,0.40307837530652824,1.5163703926233658,-0.20292910020800461,-0.8605253193082102
-1.42,0.40467593172926475,1.5314097295792222,-0.203744680883857,-0.8721365020734335
-1.4100000000000001,0.4062859285327782,1.5465355809927968,-0.20456675165983704,-0.8839786770362511
-1.4,0.4079085082240021,1.5617376188860608,-0.2053953891897674,-0.896055384571344
-1.3900000000000001,0.4095438154384606,1.5770046120355818,-0.2062306713209356,-0.9083700329617453
-1.38,0.41119199697896386,1.5923243882462053,-0.20707267711703153,-0.9209258773829492
-1.37,0.41285320185511803,1.6076837984062016,-0.20792148688160617,-0.9337259975192129
-1.3599999999999999,0.414527581323672,1.6230686829029886,-0.20877718218206529,-0.9467732738181399
-1.35,0.41621528892971726,1.6384638410380807,-0.20963984587421253,-0.9600703624056879
-1.3399999999999999,0.4179164805487644,1.6538530041390562,-0.21050956212735616,-0.9736196687022193
-1.33,0.41963131442971424,1.6692188131234502,-0.21138641644999373,-0.9874233198010406
-1.3199999999999998,0.4213599512387461,1.684542801323023,-0.21227049571609102,-1.0014831356942349
-1.31,0.42310255410414455,1.699805383424759,-0.21316188819196974,-1.0158005994563097
-1.2999999999999998,0.4248592886620874,1.7149858514250884,-0.21406068356382152,-1.0303768265243127
-1.29,0.4266303231034161,1.730062378523607,-0.2149669729658635,-1.0452125332432864
-1.2799999999999998,0.428415828221415,1.7450120318994402,-0.21588084900915402,-1.0603080048781213
-1.27,0.4302159774606193,1.759810795314385,-0.21680240581108468,-1.0756630633264925
-1.2599999999999998,0.4320309469666809,1.7744336024691907,-0.21773173902556855,-1.0912770348023009
-1.25,0.4338609156373123,1.788854381999832,-0.21866894587394195,-1.1071487177940904
-1.2399999999999998,0.43570606517433996,1.8030461149365475,-0.2196141251765998,-1.123276351637727
-1.23,0.43756658013688726,1.8169809053571493,-0.22056737738538443,-1.1396575860761144
-1.2199999999999998,0.439442647995721,1.8306300648455318,-0.22152880461674798,-1.156289452210111
-1.21,0.4413344591887822,1.8439642112147228,-0.22249851068571028,-1.1731683352727673
-1.1999999999999997,0.44324220717793633,1.856953381770519,-0.22347660114063303,-1.190289949682532
-1.19,0.4451660885069663,1.869567161176698,-0.22446318329883336,-1.2076493168487203
-1.1800000000000002,0.44710630286084335,1.8817748237374536,-0.22545836628305996,-1.2252407462131842
-1.17,0.44906305312630124,1.8935454896394255,-0.2264622610588551,-1.2430578200143414
-1.1600000000000001,0.4510365454537495,1.9048482943986482,-0.22747498047282771,-1.2610933822524402
-1.15,0.45302698932055646,1.915652570442303,-0.2284966392918623,-1.2793395323170296
-1.1400000000000001,0.4550345975957328,1.9259280394283629,-0.2295273542432904,-1.2977876237081858
-1.13,0.45705958660605306,1.9356450135765442,-0.23056724405605092,-1.3164282682416308
-1.12,0.45910217620364707,1.9447746039610347,-0.2316164295028676,-1.3352513460740332
-1.1099999999999999,0.4611625898350974,1.95328893341018,-0.23267503344347204,-1.3542460218188075
-1.1,0.46324105461207943,1.9611613513818402,-0.2337431808689014,-1.3734007669450157
-1.0899999999999999,0.46533780138358105,1.9683666479473905,-0.23482099894690248,-1.3927033885636992
-1.08,0.4674530648097384,1.9748812638334106,-0.23590861706847163,-1.412141064608495
-1.0699999999999998,0.4695870834373303,1.9806834933486606,-0.23700616689556517,-1.4317003853128256
-1.06,0.47174009977696646,1.985753676973844,-0.23811378241001133,-1.451367400776558
-1.0499999999999998,0.47391236038201445,1.990074380419978,-0.23923159996366058,-1.471127674303735
-1.04,0.4761041159293035,1.99363055707225,-0.24035975832980774,-1.4909663410826592
-1.0299999999999998,0.47831562130165134,1.9964096909315574,-0.24149839875592435,-1.5108681716736891
-1.02,0.4805471356722544,1.9984019174435788,-0.2426476650177376,-1.5308176396716064
-1.0099999999999998,0.48279892259098894,1.999600119960014,-0.24380770347469657,-1.5507989928217465
-1.0,0.48507125007266594,2.0,-0.24497866312686414,-1.5707963267948966
-0.9899999999999998,0.48736439068728926,1.999600119960014,-0.24616069567327828,-1.5907936607680475
-0.98,0.48967862165236187,1.9984019174435788,-0.24735395557182352,-1.6107750139181867
-0.9699999999999998,0.4920142249272926,1.9964096909315574,-0.24855860010065933,-1.630724481916105
-0.96,0.49437148730994834,1.99363055707225,-0.2497747894212483,-1.650626312507134
-0.9499999999999997,0.49675070053540776,1.9900743804199783,-0.25100268664303466,-1.670464979286059
-0.94,0.49915216137696455,1.985753676973844,-0.2522424578898183,-1.690225252813235
-0.9299999999999997,0.5015761717494356,1.9806834933486603,-0.2534942723678783,-1.7098922682769686
-0.9199999999999999,0.5040230388148269,1.9748812638334106,-0.25475830243589487,-1.7294515889812982
-0.9100000000000001,0.5064930750904132,1.9683666479473905,-0.25603472367672525,-1.7488892650260939
-0.8999999999999999,0.5089865985592875,1.9611613513818402,-0.25732371497108864,-1.7681918866447774
-0.8900000000000001,0.511503932783438,1.95328893341018,-0.2586254585732163,-1.7873466317709856
-0.8799999999999999,0.5140454070194099,1.9447746039610347,-0.259940140188528,-1.8063413075157602
-0.8700000000000001,0.5166113563366146,1.9356450135765442,-0.26126794905339384,-1.8251643853481623
-0.8599999999999999,0.5192021217383433,1.9259280394283629,-0.26260907801704614,-1.8438050298816073
