panel,chi_MHz,mean_photons,detuning_MHz,excited_population
0,0.1,0.0,-0.9012,0.003050039782278889
0,0.1,0.0,-0.8994666666666666,0.003061698299063033
0,0.1,0.0,-0.8977333333333333,0.003073423581215883
0,0.1,0.0,-0.896,0.0030852161379017573
0,0.1,0.0,-0.8942666666666667,0.003097076483132391
0,0.1,0.0,-0.8925333333333333,0.0031090051358222378
0,0.1,0.0,-0.8908,0.0031210026198445033
0,0.1,0.0,-0.8890666666666667,0.0031330694640879396
0,0.1,0.0,-0.8873333333333333,0.0031452062025143766
0,0.1,0.0,-0.8855999999999999,0.003157413374217038
0,0.1,0.0,-0.8838666666666667,0.003169691523479633
0,0.1,0.0,-0.8821333333333333,0.0031820411998362387
0,0.1,0.0,-0.8804,0.0031944629581319895
0,0.1,0.0,-0.8786666666666667,0.0032069573585845833
0,0.1,0.0,-0.8769333333333333,0.00321952496684662
0,0.1,0.0,-0.8752,0.0032321663540687763
0,0.1,0.0,-0.8734666666666666,0.0032448820969638394
0,0.1,0.0,-0.8717333333333334,0.0032576727778716123
0,0.1,0.0,-0.87,0.0032705389848247
0,0.1,0.0,-0.8682666666666666,0.0032834813116151846
0,0.1,0.0,-0.8665333333333334,0.003296500357862218
0,0.1,0.0,-0.8648,0.003309596729080543
0,0.1,0.0,-0.8630666666666666,0.003322771036749931
0,0.1,0.0,-0.8613333333333333,0.003336023898385603
0,0.1,0.0,-0.8595999999999999,0.0033493559376095924
0,0.1,0.0,-0.8578666666666667,0.0033627677842231066
0,0.1,0.0,-0.8561333333333333,0.003376260074279884
0,0.1,0.0,-0.8544,0.003389833450160554
0,0.1,0.0,-0.8526666666666667,0.003403488560648049
0,0.1,0.0,-0.8509333333333333,0.003417226061004041
0,0.1,0.0,-0.8492,0.0034310466130464544
0,0.1,0.0,-0.8474666666666666,0.0034449508852280545
0,0.1,0.0,-0.8457333333333333,0.0034589395527161336
0,0.1,0.0,-0.844,0.003473013297473315
0,0.1,0.0,-0.8422666666666667,0.0034871728083394784
0,0.1,0.0,-0.8405333333333334,0.003501418781114853
0,0.1,0.0,-0.8388,0.003515751918644264
0,0.1,0.0,-0.8370666666666666,0.003530172930902574
0,0.1,0.0,-0.8353333333333333,0.0035446825350813308
0,0.1,0.0,-0.8336,0.0035592814556766393
0,0.1,0.0,-0.8318666666666666,0.003573970424578284
0,0.1,0.0,-0.8301333333333333,0.0035887501811601103
0,0.1,0.0,-0.8284,0.0036036214723716977
0,0.1,0.0,-0.8266666666666667,0.0036185850528313427
0,0.1,0.0,-0.8249333333333333,0.0036336416849203613
0,0.1,0.0,-0.8231999999999999,0.003648792138878752
0,0.1,0.0,-0.8214666666666667,0.003664037192902225
0,0.1,0.0,-0.8197333333333333,0.0036793776332406333
0,0.1,0.0,-0.818,0.003694814254297809
0,0.1,0.0,-0.8162666666666667,0.0037103478587328566
0,0.1,0.0,-0.8145333333333333,0.0037259792575628976
0,0.1,0.0,-0.8128,0.0037417092702673135
0,0.1,0.0,-0.8110666666666666,0.0037575387248934976
0,0.1,0.0,-0.8093333333333333,0.0037734684581641432
0,0.1,0.0,-0.8076,0.0037894993155861093
0,0.1,0.0,-0.8058666666666666,0.0038056321515608548
0,0.1,0.0,-0.8041333333333334,0.0038218678294965093
0,0.1,0.0,-0.8024,0.0038382072219215807
0,0.1,0.0,-0.8006666666666666,0.0038546512106003264
0,0.1,0.0,-0.7989333333333333,0.003871200686649836
0,0.1,0.0,-0.7972,0.0038878565506588335
0,0.1,0.0,-0.7954666666666667,0.003904619712808245
0,0.1,0.0,-0.7937333333333333,0.003921491092993537
0,0.1,0.0,-0.792,0.003938471620948889
0,0.1,0.0,-0.7902666666666667,0.003955562236373205
0,0.1,0.0,-0.7885333333333333,0.003972763889058002
0,0.1,0.0,-0.7867999999999999,0.003990077539017214
0,0.1,0.0,-0.7850666666666667,0.004007504156618934
0,0.1,0.0,-0.7833333333333333,0.0040250447227191425
0,0.1,0.0,-0.7816,0.0040427002287974296
0,0.1,0.0,-0.7798666666666667,0.0040604716770947765
0,0.1,0.0,-0.7781333333333333,0.004078360080753416
0,0.1,0.0,-0.7764,0.004096366463958793
0,0.1,0.0,-0.7746666666666666,0.0041144918620836975
0,0.1,0.0,-0.7729333333333333,0.004132737321834574
0,0.1,0.0,-0.7712,0.004151103901400059
0,0.1,0.0,-0.7694666666666666,0.004169592670601795
0,0.1,0.0,-0.7677333333333334,0.00418820471104753
0,0.1,0.0,-0.766,0.004206941116286584
0,0.1,0.0,-0.7642666666666666,0.004225802991967685
0,0.1,0.0,-0.7625333333333333,0.0042447914559992405
0,0.1,0.0,-0.7607999999999999,0.0042639076387120806
0,0.1,0.0,-0.7590666666666667,0.004283152683024712
0,0.1,0.0,-0.7573333333333333,0.004302527744611134
0,0.1,0.0,-0.7556,0.004322033992071247
0,0.1,0.0,-0.7538666666666667,0.004341672607103931
0,0.1,0.0,-0.7521333333333333,0.0043614447846827996
0,0.1,0.0,-0.7504,0.004381351733234707
0,0.1,0.0,-0.7486666666666666,0.004401394674821051
0,0.1,0.0,-0.7469333333333333,0.004421574845321915
0,0.1,0.0,-0.7452,0.004441893494623107
0,0.1,0.0,-0.7434666666666667,0.004462351886806134
0,0.1,0.0,-0.7417333333333334,0.004482951300341193
0,0.1,0.0,-0.74,0.004503693028283194
0,0.1,0.0,-0.7382666666666666,0.004524578378470904
0,0.1,0.0,-0.7365333333333333,0.004545608673729255
0,0.1,0.0,-0.7347999999999999,0.004566785252074858
0,0.1,0.0,-0.7330666666666666,0.004588109466924814
0,0.1,0.0,-0.7313333333333334,0.004609582687308857
0,0.1,0.0,-0.7296,0.00463120629808489
0,0.1,0.0,-0.7278666666666667,0.004652981700157989
0,0.1,0.0,-0.7261333333333333,0.004674910310702936
0,0.1,0.0,-0.7243999999999999,0.004696993563390327
0,0.1,0.0,-0.7226666666666666,0.004719232908616357
0,0.1,0.0,-0.7209333333333333,0.0047416298137363064
0,0.1,0.0,-0.7192,0.004764185763301837
0,0.1,0.0,-0.7174666666666667,0.00478690225930213
0,0.1,0.0,-0.7157333333333333,0.004809780821408983
0,0.1,0.0,-0.714,0.004832822987225885
0,0.1,0.0,-0.7122666666666666,0.0048560303125411925
0,0.1,0.0,-0.7105333333333332,0.004879404371585461
0,0.1,0.0,-0.7088,0.0049029467572929974
0,0.1,0.0,-0.7070666666666666,0.004926659081567749
0,0.1,0.0,-0.7053333333333334,0.004950542975553559
0,0.1,0.0,-0.7036,0.004974600089908933
0,0.1,0.0,-0.7018666666666666,0.004998832095086337
0,0.1,0.0,-0.7001333333333333,0.005023240681616165
0,0.1,0.0,-0.6983999999999999,0.005047827560395441
0,0.1,0.0,-0.6966666666666667,0.005072594462981334
0,0.1,0.0,-0.6949333333333333,0.0050975431418896116
0,0.1,0.0,-0.6932,0.00512267537089809
0,0.1,0.0,-0.6914666666666667,0.005147992945355204
0,0.1,0.0,-0.6897333333333333,0.005173497682493775
0,0.1,0.0,-0.688,0.00519919142175009
0,0.1,0.0,-0.6862666666666666,0.005225076025088393
0,0.1,0.0,-0.6845333333333333,0.005251153377330874
0,0.1,0.0,-0.6828,0.005277425386493305
0,0.1,0.0,-0.6810666666666667,0.005303893984126375
0,0.1,0.0,-0.6793333333333333,0.005330561125662886
0,0.1,0.0,-0.6776,0.0053574287907708915
0,0.1,0.0,-0.6758666666666666,0.005384498983712912
0,0.1,0.0,-0.6741333333333333,0.005411773733711333
0,0.1,0.0,-0.6724,0.005439255095320119
0,0.1,0.0,-0.6706666666666666,0.0054669451488029595
0,0.1,0.0,-0.6689333333333334,0.005494846000517971
0,0.1,0.0,-0.6672,0.005522959783309103
0,0.1,0.0,-0.6654666666666667,0.0055512886569043475
0,0.1,0.0,-0.6637333333333333,0.00557983480832092
0,0.1,0.0,-0.6619999999999999,0.005608600452277543
0,0.1,0.0,-0.6602666666666666,0.005637587831613944
0,0.1,0.0,-0.6585333333333333,0.005666799217717762
0,0.1,0.0,-0.6568,0.005696236910958975
0,0.1,0.0,-0.6550666666666667,0.005725903241132007
0,0.1,0.0,-0.6533333333333333,0.0057558005679056575
0,0.1,0.0,-0.6516,0.00578593128128106
0,0.1,0.0,-0.6498666666666666,0.005816297802057771
0,0.1,0.0,-0.6481333333333332,0.005846902582308176
0,0.1,0.0,-0.6464,0.005877748105860408
0,0.1,0.0,-0.6446666666666667,0.005908836888789912
0,0.1,0.0,-0.6429333333333334,0.005940171479919856
0,0.1,0.0,-0.6412,0.00597175446133055
0,0.1,0.0,-0.6394666666666666,0.006003588448878096
0,0.1,0.0,-0.6377333333333333,0.006035676092722408
0,0.1,0.0,-0.6359999999999999,0.0060680200778648365
0,0.1,0.0,-0.6342666666666666,0.006100623124695567
0,0.1,0.0,-0.6325333333333333,0.0061334879895510236
0,0.1,0.0,-0.6308,0.00616661746528145
0,0.1,0.0,-0.6290666666666667,0.006200014381828918
0,0.1,0.0,-0.6273333333333333,0.0062336816068159365
0,0.1,0.0,-0.6255999999999999,0.006267622046144944
0,0.1,0.0,-0.6238666666666666,0.006301838644608837
0,0.1,0.0,-0.6221333333333333,0.006336334386512838
0,0.1,0.0,-0.6204,0.006371112296307897
0,0.1,0.0,-0.6186666666666667,0.0064061754392358596
0,0.1,0.0,-0.6169333333333333,0.006441526921986732
0,0.1,0.0,-0.6152,0.006477169893368167
0,0.1,0.0,-0.6134666666666666,0.0065131075449875704
0,0.1,0.0,-0.6117333333333332,0.006549343111946988
0,0.1,0.0,-0.61,0.0065858798735511075
0,0.1,0.0,-0.6082666666666666,0.006622721154028648
0,0.1,0.0,-0.6065333333333334,0.0066598703232673825
0,0.1,0.0,-0.6048,0.006697330797563159
0,0.1,0.0,-0.6030666666666666,0.006735106040383147
0,0.1,0.0,-0.6013333333333333,0.006773199563143683
0,0.1,0.0,-0.5995999999999999,0.006811614926002979
0,0.1,0.0,-0.5978666666666667,0.00685035573866905
0,0.1,0.0,-0.5961333333333333,0.006889425661223194
0,0.1,0.0,-0.5944,0.006928828404959312
0,0.1,0.0,-0.5926666666666667,0.006968567733239512
0,0.1,0.0,-0.5909333333333333,0.007008647462366243
0,0.1,0.0,-0.5892,0.007049071462471422
0,0.1,0.0,-0.5874666666666666,0.007089843658422856
0,0.1,0.0,-0.5857333333333333,0.00713096803074838
0,0.1,0.0,-0.584,0.007172448616578113
0,0.1,0.0,-0.5822666666666667,0.007214289510605173
0,0.1,0.0,-0.5805333333333333,0.00725649486606536
0,0.1,0.0,-0.5788,0.007299068895736132
0,0.1,0.0,-0.5770666666666666,0.00734201587295538
0,0.1,0.0,-0.5753333333333333,0.007385340132660407
0,0.1,0.0,-0.5735999999999999,0.007429046072447586
0,0.1,0.0,-0.5718666666666666,0.007473138153653143
0,0.1,0.0,-0.5701333333333334,0.007517620902455575
0,0.1,0.0,-0.5684,0.007562498911000158
0,0.1,0.0,-0.5666666666666667,0.007607776838546071
0,0.1,0.0,-0.5649333333333333,0.007653459412636656
0,0.1,0.0,-0.5631999999999999,0.007699551430293317
0,0.1,0.0,-0.5614666666666666,0.007746057759233636
0,0.1,0.0,-0.5597333333333333,0.007792983339114228
0,0.1,0.0,-0.5579999999999999,0.007840333182798939
0,0.1,0.0,-0.5562666666666667,0.007888112377652924
0,0.1,0.0,-0.5545333333333333,0.007936326086863281
0,0.1,0.0,-0.5528,0.007984979550786772
0,0.1,0.0,-0.5510666666666666,0.00803407808832533
0,0.1,0.0,-0.5493333333333332,0.008083627098329963
0,0.1,0.0,-0.5476,0.008133632061033735
0,0.1,0.0,-0.5458666666666666,0.008184098539514519
0,0.1,0.0,-0.5441333333333334,0.00823503218118816
0,0.1,0.0,-0.5424,0.008286438719332887
0,0.1,0.0,-0.5406666666666666,0.008338323974645569
0,0.1,0.0,-0.5389333333333333,0.008390693856830691
0,0.1,0.0,-0.5371999999999999,0.008443554366222761
0,0.1,0.0,-0.5354666666666666,0.008496911595442962
0,0.1,0.0,-0.5337333333333333,0.008550771731090895
0,0.1,0.0,-0.532,0.00860514105547218
0,0.1,0.0,-0.5302666666666667,0.008660025948362906
0,0.1,0.0,-0.5285333333333333,0.008715432888811655
0,0.1,0.0,-0.5267999999999999,0.00877136845698016
0,0.1,0.0,-0.5250666666666666,0.008827839336023446
0,0.1,0.0,-0.5233333333333333,0.008884852314010426
0,0.1,0.0,-0.5216,0.008942414285885983
0,0.1,0.0,-0.5198666666666667,0.00900053225547546
0,0.1,0.0,-0.5181333333333333,0.009059213337532731
0,0.1,0.0,-0.5164,0.009118464759832771
0,0.1,0.0,-0.5146666666666666,0.009178293865309968
0,0.1,0.0,-0.5129333333333332,0.009238708114243193
0,0.1,0.0,-0.5112,0.00929971508648884
0,0.1,0.0,-0.5094666666666666,0.00936132248376306
0,0.1,0.0,-0.5077333333333334,0.009423538131974298
0,0.1,0.0,-0.506,0.009486369983607554
0,0.1,0.0,-0.5042666666666666,0.0095498261201615
0,0.1,0.0,-0.5025333333333333,0.00961391475463991
0,0.1,0.0,-0.5007999999999999,0.00967864423409869
0,0.1,0.0,-0.49906666666666666,0.00974402304224995
0,0.1,0.0,-0.4973333333333333,0.009810059802124557
0,0.1,0.0,-0.49559999999999993,0.009876763278794642
0,0.1,0.0,-0.4938666666666667,0.009944142382157583
0,0.1,0.0,-0.4921333333333333,0.010012206169783096
0,0.1,0.0,-0.49039999999999995,0.010080963849824933
0,0.1,0.0,-0.4886666666666666,0.010150424783998965
0,0.1,0.0,-0.48693333333333333,0.010220598490629285
0,0.1,0.0,-0.48519999999999996,0.01029149464776413
0,0.1,0.0,-0.4834666666666666,0.01036312309636338
0,0.1,0.0,-0.48173333333333335,0.010435493843559537
0,0.1,0.0,-0.48,0.010508617065994118
0,0.1,0.0,-0.4782666666666666,0.010582503113231318
0,0.1,0.0,-0.47653333333333325,0.010657162511251126
0,0.1,0.0,-0.4748,0.010732605966023833
0,0.1,0.0,-0.47306666666666664,0.010808844367168204
0,0.1,0.0,-0.47133333333333327,0.010885888791695377
0,0.1,0.0,-0.4695999999999999,0.01096375050784093
0,0.1,0.0,-0.46786666666666665,0.011042440978987286
0,0.1,0.0,-0.4661333333333333,0.011121971867679027
0,0.1,0.0,-0.4643999999999999,0.011202355039733415
0,0.1,0.0,-0.46266666666666667,0.011283602568448842
0,0.1,0.0,-0.4609333333333333,0.011365726738913761
0,0.1,0.0,-0.45919999999999994,0.011448740052418749
0,0.1,0.0,-0.4574666666666666,0.011532655230974591
0,0.1,0.0,-0.4557333333333333,0.011617485221939202
0,0.1,0.0,-0.45399999999999996,0.011703243202756352
0,0.1,0.0,-0.4522666666666666,0.0117899425858092
0,0.1,0.0,-0.45053333333333334,0.011877597023391834
0,0.1,0.0,-0.4488,0.011966220412802058
0,0.1,0.0,-0.4470666666666666,0.012055826901558616
0,0.1,0.0,-0.44533333333333325,0.01214643089274648
0,0.1,0.0,-0.4436,0.012238047050493596
0,0.1,0.0,-0.44186666666666663,0.012330690305582788
0,0.1,0.0,-0.44013333333333327,0.012424375861202519
0,0.1,0.0,-0.4383999999999999,0.012519119198840477
0,0.1,0.0,-0.43666666666666665,0.012614936084323843
0,0.1,0.0,-0.4349333333333333,0.0127118425740105
0,0.1,0.0,-0.4331999999999999,0.012809855021135243
0,0.1,0.0,-0.43146666666666667,0.012908990082315526
0,0.1,0.0,-0.4297333333333333,0.013009264724221169
0,0.1,0.0,-0.42799999999999994,0.013110696230412626
0,0.1,0.0,-0.42626666666666657,0.013213302208352715
0,0.1,0.0,-0.4245333333333333,0.013317100596596639
0,0.1,0.0,-0.42279999999999995,0.013422109672165516
0,0.1,0.0,-0.4210666666666666,0.013528348058108458
0,0.1,0.0,-0.41933333333333334,0.013635834731258914
0,0.1,0.0,-0.41759999999999997,0.013744589030190598
0,0.1,0.0,-0.4158666666666666,0.013854630663378933
0,0.1,0.0,-0.41413333333333324,0.013965979717573884
0,0.1,0.0,-0.4124,0.014078656666390353
0,0.1,0.0,-0.4106666666666666,0.014192682379122508
0,0.1,0.0,-0.40893333333333326,0.014308078129788444
0,0.1,0.0,-0.4072,0.014424865606412119
0,0.1,0.0,-0.40546666666666664,0.014543066920549408
0,0.1,0.0,-0.4037333333333333,0.014662704617065425
0,0.1,0.0,-0.4019999999999999,0.014783801684170695
0,0.1,0.0,-0.40026666666666666,0.014906381563723686
0,0.1,0.0,-0.3985333333333333,0.015030468161807685
0,0.1,0.0,-0.39679999999999993,0.015156085859590152
0,0.1,0.0,-0.39506666666666657,0.015283259524473004
0,0.1,0.0,-0.3933333333333333,0.015412014521542575
0,0.1,0.0,-0.39159999999999995,0.01554237672532816
0,0.1,0.0,-0.3898666666666666,0.015674372531878478
0,0.1,0.0,-0.38813333333333333,0.015808028871165662
0,0.1,0.0,-0.38639999999999997,0.015943373219826723
0,0.1,0.0,-0.3846666666666666,0.01608043361425256
0,0.1,0.0,-0.38293333333333324,0.016219238664035306
0,0.1,0.0,-0.3812,0.016359817565784793
0,0.1,0.0,-0.3794666666666666,0.016502200117325515
0,0.1,0.0,-0.37773333333333325,0.016646416732285618
0,0.1,0.0,-0.376,0.016792498455090146
0,0.1,0.0,-0.37426666666666664,0.016940476976370914
0,0.1,0.0,-0.37253333333333327,0.01709038464880582
0,0.1,0.0,-0.3707999999999999,0.01724225450340101
0,0.1,0.0,-0.36906666666666665,0.017396120266229612
0,0.1,0.0,-0.3673333333333333,0.01755201637564124
0,0.1,0.0,-0.3655999999999999,0.01770997799995694
0,0.1,0.0,-0.36386666666666667,0.017870041055664816
0,0.1,0.0,-0.3621333333333333,0.018032242226132082
0,0.1,0.0,-0.36039999999999994,0.018196618980849597
0,0.1,0.0,-0.3586666666666666,0.0183632095952259
0,0.1,0.0,-0.3569333333333333,0.018532053170947964
0,0.1,0.0,-0.35519999999999996,0.01870318965692665
0,0.1,0.0,-0.3534666666666666,0.0188766598708454
0,0.1,0.0,-0.35173333333333323,0.019052505521331434
0,0.1,0.0,-0.35,0.01923076923076924
0,0.1,0.0,-0.3482666666666666,0.019411494558776908
0,0.1,0.0,-0.34653333333333325,0.019594726026366534
0,0.1,0.0,-0.3448,0.019780509140810643
0,0.1,0.0,-0.34306666666666663,0.019968890421237447
0,0.1,0.0,-0.34133333333333327,0.020159917424978236
0,0.1,0.0,-0.3395999999999999,0.02035363877469142
0,0.1,0.0,-0.33786666666666665,0.020550104186288214
0,0.1,0.0,-0.3361333333333333,0.020749364497686114
0,0.1,0.0,-0.3343999999999999,0.02095147169841682
0,0.1,0.0,-0.33266666666666667,0.02115647896011675
0,0.1,0.0,-0.3309333333333333,0.021364440667928763
0,0.1,0.0,-0.32919999999999994,0.021575412452844788
0,0.1,0.0,-0.3274666666666666,0.021789451225020393
0,0.1,0.0,-0.3257333333333333,0.022006615208092994
0,0.1,0.0,-0.32399999999999995,0.022226963974536797
0,0.1,0.0,-0.3222666666666666,0.02245055848208842
0,0.1,0.0,-0.3205333333333332,0.022677461111278663
0,0.1,0.0,-0.3188,0.022907735704106834
0,0.1,0.0,-0.3170666666666666,0.02314144760389544
0,0.1,0.0,-0.31533333333333324,0.023378663696364165
0,0.1,0.0,-0.3136,0.023619452451963705
0,0.1,0.0,-0.3118666666666666,0.02386388396951125
0,0.1,0.0,-0.31013333333333326,0.02411203002117059
0,0.1,0.0,-0.3083999999999999,0.024363964098821814
0,0.1,0.0,-0.30666666666666664,0.02461976146186673
0,0.1,0.0,-0.3049333333333333,0.02487949918651779
0,0.1,0.0,-0.3031999999999999,0.02514325621661983
0,0.1,0.0,-0.30146666666666666,0.025411113416055963
0,0.1,0.0,-0.2997333333333333,0.025683153622790323
0,0.1,0.0,-0.29799999999999993,0.025959461704602112
0,0.1,0.0,-0.29626666666666657,0.026240124616567658
0,0.1,0.0,-0.2945333333333333,0.026525231460348627
0,0.1,0.0,-0.29279999999999995,0.02681487354534675
0,0.1,0.0,-0.2910666666666666,0.027109144451787092
0,0.1,0.0,-0.28933333333333333,0.027408140095794502
0,0.1,0.0,-0.28759999999999997,0.027711958796529497
0,0.1,0.0,-0.2858666666666666,0.028020701345451975
0,0.1,0.0,-0.28413333333333324,0.028334471077783863
0,0.1,0.0,-0.2824,0.028653373946243527
0,0.1,0.0,-0.2806666666666666,0.028977518597127504
0,0.1,0.0,-0.27893333333333326,0.029307016448816996
0,0.1,0.0,-0.2771999999999999,0.02964198177278973
0,0.1,0.0,-0.27546666666666664,0.029982531777219514
0,0.1,0.0,-0.2737333333333333,0.030328786693248896
0,0.1,0.0,-0.2719999999999999,0.030680869864022405
0,0.1,0.0,-0.27026666666666666,0.031038907836571022
0,0.1,0.0,-0.2685333333333333,0.03140303045664083
0,0.1,0.0,-0.2667999999999999,0.031773370966561215
0,0.1,0.0,-0.26506666666666656,0.032150066106251506
0,0.1,0.0,-0.2633333333333333,0.032533256217466756
0,0.1,0.0,-0.26159999999999994,0.03292308535138679
0,0.1,0.0,-0.2598666666666666,0.03331970137965483
0,0.1,0.0,-0.2581333333333333,0.03372325610897534
0,0.1,0.0,-0.25639999999999996,0.034133905399383095
0,0.1,0.0,-0.2546666666666666,0.03455180928629785
0,0.1,0.0,-0.25293333333333323,0.034977132106482726
0,0.1,0.0,-0.2512,0.035410042628025724
0,0.1,0.0,-0.24946666666666661,0.035850714184467336
0,0.1,0.0,-0.24773333333333325,0.03629932481319886
0,0.1,0.0,-0.24599999999999989,0.03675605739825927
0,0.1,0.0,-0.24426666666666663,0.037221099817659635
0,0.1,0.0,-0.24253333333333327,0.03769464509536714
0,0.1,0.0,-0.2407999999999999,0.03817689155808143
0,0.1,0.0,-0.23906666666666665,0.03866804299693901
0,0.1,0.0,-0.23733333333333329,0.03916830883428152
0,0.1,0.0,-0.23559999999999992,0.03967790429562517
0,0.1,0.0,-0.23386666666666656,0.04019705058696988
0,0.1,0.0,-0.2321333333333333,0.04072597507758572
0,0.1,0.0,-0.23039999999999994,0.04126491148841548
0,0.1,0.0,-0.22866666666666657,0.04181410008623
0,0.1,0.0,-0.22693333333333332,0.042373787883673006
0,0.1,0.0,-0.22519999999999996,0.042944228845329335
0,0.1,0.0,-0.2234666666666666,0.0435256840999477
0,0.1,0.0,-0.22173333333333323,0.04411842215894621
0,0.1,0.0,-0.21999999999999997,0.04472271914132381
0,0.1,0.0,-0.2182666666666666,0.04533885900509539
0,0.1,0.0,-0.21653333333333324,0.045967133785361235
0,0.1,0.0,-0.2148,0.046607843839114205
0,0.1,0.0,-0.21306666666666663,0.04726129809687788
0,0.1,0.0,-0.21133333333333326,0.04792781432125698
0,0.1,0.0,-0.2095999999999999,0.0486077193724705
0,0.1,0.0,-0.20786666666666664,0.049301349480920346
0,0.1,0.0,-0.20613333333333328,0.050009050526833146
0,0.1,0.0,-0.20439999999999992,0.050731178326991304
0,0.1,0.0,-0.20266666666666655,0.05146809892854862
0,0.1,0.0,-0.2009333333333333,0.05222018890989871
0,0.1,0.0,-0.19919999999999993,0.05298783568853668
0,0.1,0.0,-0.19746666666666657,0.05377143783582061
0,0.1,0.0,-0.19573333333333331,0.05457140539850419
0,0.1,0.0,-0.19399999999999995,0.05538816022686994
0,0.1,0.0,-0.19226666666666659,0.056222136309245184
0,0.1,0.0,-0.19053333333333322,0.057073780112633775
0,0.1,0.0,-0.18879999999999997,0.057943550929136445
0,0.1,0.0,-0.1870666666666666,0.058831921227770465
0,0.1,0.0,-0.18533333333333324,0.05973937701122575
0,0.1,0.0,-0.18359999999999999,0.060666418177017824
0,0.1,0.0,-0.18186666666666662,0.06161355888240784
0,0.1,0.0,-0.18013333333333326,0.06258132791236261
0,0.1,0.0,-0.1783999999999999,0.06357026904972117
0,0.1,0.0,-0.17666666666666664,0.06458094144661312
0,0.1,0.0,-0.17493333333333327,0.06561391999604338
0,0.1,0.0,-0.1731999999999999,0.06666979570241169
0,0.1,0.0,-0.17146666666666666,0.06774917604957628
0,0.1,0.0,-0.1697333333333333,0.06885268536489357
0,0.1,0.0,-0.16799999999999993,0.06998096517747178
0,0.1,0.0,-0.16626666666666656,0.07113467456866471
0,0.1,0.0,-0.1645333333333333,0.07231449051259599
0,0.1,0.0,-0.16279999999999994,0.0735211082042499
0,0.1,0.0,-0.16106666666666658,0.07475524137238139
0,0.1,0.0,-0.15933333333333322,0.0760176225741933
0,0.1,0.0,-0.15759999999999996,0.07730900346839116
0,0.1,0.0,-0.1558666666666666,0.07863015506285945
0,0.1,0.0,-0.15413333333333323,0.07998186793280224
0,0.1,0.0,-0.15239999999999998,0.08136495240475747
0,0.1,0.0,-0.15066666666666662,0.08278023870141725
