detuning_over_kappa,cavity_real,cavity_imag,output_real,output_imag,output_magnitude,output_phase
-3.875,0.03275332650972364,0.2538382804503582,0.9672466734902764,-0.2538382804503582,1.0,-0.2566464553715896
-3.8499999999999996,0.03317299718029525,0.25543207828827336,0.9668270028197048,-0.25543207828827336,1.0,-0.25829458025604013
-3.825,0.033600739216262755,0.25704565500441007,0.9663992607837373,-0.25704565500441007,1.0,-0.2599638896088217
-3.8,0.03403675970047652,0.25867937372362154,0.9659632402995235,-0.25867937372362154,1.0,-0.26165479214811393
-3.775,0.03448127235895005,0.26033360631007285,0.96551872764105,-0.26033360631007285,1.0,-0.2633677071112751
-3.75,0.034934497816593885,0.26200873362445415,0.9650655021834061,-0.26200873362445415,1.0,-0.26510306459334804
-3.7249999999999996,0.03539666386443078,0.2637051457900093,0.9646033361355693,-0.2637051457900093,1.0,-0.26686130589863555
-3.7,0.03586800573888091,0.26542324246771876,0.9641319942611191,-0.26542324246771876,0.9999999999999999,-0.268642883905937
-3.675,0.03634876641373984,0.2671634331409878,0.9636512335862601,-0.2671634331409878,1.0,-0.2704482634480632
-3.65,0.036839196905507465,0.2689261374102045,0.9631608030944925,-0.2689261374102045,0.9999999999999999,-0.27227792170628157
-3.625,0.03733955659276546,0.2707117852975496,0.9626604434072346,-0.2707117852975496,1.0,-0.2741323486203752
-3.5999999999999996,0.03785011355034066,0.2725208175624527,0.9621498864496594,-0.2725208175624527,1.0,-0.2760120473150389
-3.575,0.03837114489903592,0.27435368602810684,0.9616288551009641,-0.27435368602810684,1.0,-0.2779175345433668
-3.55,0.03890293717175647,0.2762108539194709,0.9610970628282436,-0.2762108539194709,1.0,-0.2798493411482355
-3.525,0.03944578669690844,0.2780927962132045,0.9605542133030915,-0.2780927962132045,1.0,-0.2818080125424193
-3.5,0.039999999999999994,0.27999999999999997,0.96,-0.27999999999999997,1.0,-0.2837941092083278
-3.4749999999999996,0.04056589422443082,0.28193296485979413,0.9594341057755692,-0.28193296485979413,1.0,-0.28580820721829914
-3.45,0.04114379757251595,0.28389220325036,0.958856202427484,-0.28389220325036,1.0,-0.2878508987764326
-3.425,0.04173404976785435,0.2858782409098023,0.9582659502321457,-0.2858782409098023,1.0,-0.2899227927830031
-3.4,0.04233700254022015,0.28789161727349705,0.9576629974597799,-0.28789161727349705,1.0,-0.2920245154225508
-3.375,0.042953020134228186,0.28993288590604027,0.9570469798657718,-0.28993288590604027,0.9999999999999999,-0.294156710776805
-3.3499999999999996,0.04358247984310308,0.2920026149487906,0.956417520156897,-0.2920026149487906,1.0,-0.29632004146366275
-3.325,0.04422577256896456,0.2941013875836143,0.9557742274310355,-0.2941013875836143,1.0,-0.298515189303513
-3.3,0.044883303411131066,0.29622980251346503,0.9551166965888689,-0.29622980251346503,0.9999999999999999,-0.30074285601426914
-3.275,0.0455554922840385,0.29838847446045214,0.9544445077159615,-0.29838847446045214,0.9999999999999999,-0.3030037639365494
-3.25,0.046242774566473986,0.3005780346820809,0.953757225433526,-0.3005780346820809,1.0,-0.30529865679053025
-3.2249999999999996,0.046945601783932873,0.302799131506367,0.9530543982160671,-0.302799131506367,0.9999999999999999,-0.3076283004660807
-3.2,0.04766444232602478,0.3050524308865586,0.9523355576739753,-0.3050524308865586,1.0,-0.3099934838478819
-3.175,0.048399782200980096,0.3073386169762236,0.9516002177990199,-0.3073386169762236,1.0,-0.31239501967733785
-3.15,0.04915212582944212,0.30965839272548534,0.9508478741705579,-0.30965839272548534,1.0,-0.3148337454531814
-3.125,0.0499219968798752,0.31201248049922,0.9500780031201248,-0.31201248049922,1.0,-0.3173105243728028
-3.0999999999999996,0.050709939148073035,0.3144016227180528,0.949290060851927,-0.3144016227180528,1.0,-0.3198262463164386
-3.075,0.051516517483418116,0.3168265825230214,0.9484834825165819,-0.3168265825230214,1.0,-0.32238182887649414
-3.05,0.052342318764721285,0.3192881444647998,0.9476576812352787,-0.3192881444647998,1.0,-0.3249782184344068
-3.025,0.05318795292866166,0.32178711521840303,0.9468120470713384,-0.32178711521840303,1.0,-0.32761639128760184
-3.0,0.05405405405405404,0.3243243243243243,0.9459459459459459,-0.3243243243243243,1.0,-0.33029735482925365
-2.975,0.054941281505391105,0.3269006249570771,0.9450587184946089,-0.3269006249570771,1.0,-0.3330221487837262
-2.9499999999999997,0.05585032113934656,0.3295168947221447,0.9441496788606535,-0.3295168947221447,1.0,-0.33579184650074917
-2.925,0.05678188657818157,0.33217403648236216,0.9432181134218184,-0.33217403648236216,0.9999999999999999,-0.33860755631157496
-2.9,0.05773672055427252,0.3348729792147806,0.9422632794457275,-0.3348729792147806,1.0,-0.34147042295056557
-2.875,0.05871559633027523,0.3376146788990826,0.9412844036697248,-0.3376146788990826,1.0,-0.34438162904587805
-2.85,0.05971931919976112,0.3404001194386384,0.9402806808002389,-0.3404001194386384,1.0,-0.34734239668314765
-2.8249999999999997,0.060748728073505974,0.3432303136153087,0.939251271926494,-0.3432303136153087,1.0,-0.3503539890463234
-2.8,0.06180469715698393,0.34610630407911,0.9381953028430161,-0.34610630407911,1.0,-0.3534177121400732
-2.775,0.06288813772502162,0.34902916437387,0.9371118622749783,-0.34902916437387,0.9999999999999999,-0.3565349165984676
-2.75,0.064,0.35200000000000004,0.9359999999999999,-0.35200000000000004,0.9999999999999999,-0.3597069995849566
-2.725,0.06514127514046086,0.35501994951551175,0.9348587248595391,-0.35501994951551175,1.0,-0.362935406788988
-2.6999999999999997,0.06631299734748013,0.3580901856763926,0.9336870026525199,-0.3580901856763926,1.0,-0.3662216345249683
-2.675,0.06751624609671703,0.36121191661743607,0.932483753903283,-0.36121191661743607,1.0,-0.36956723193964874
-2.65,0.06875214850464077,0.3643863870745961,0.9312478514953593,-0.3643863870745961,1.0,-0.37297380333443353
-2.625,0.0700218818380744,0.3676148796498906,0.9299781181619255,-0.3676148796498906,0.9999999999999999,-0.37644301060954155
-2.5999999999999996,0.07132667617689017,0.37089871611982883,0.9286733238231099,-0.37089871611982883,1.0,-0.37997657583743144
-2.5749999999999997,0.07266781724043966,0.3742392587882642,0.9273321827595603,-0.3742392587882642,0.9999999999999999,-0.3835762839734102
-2.55,0.07404664938911516,0.37763791188448725,0.9259533506108848,-0.37763791188448725,0.9999999999999999,-0.38724398571189084
-2.525,0.0754645788133195,0.3810961230072635,0.9245354211866805,-0.3810961230072635,1.0,-0.3909816004973615
-2.5,0.07692307692307693,0.3846153846153846,0.9230769230769231,-0.3846153846153846,1.0,-0.3947911196997615
-2.4749999999999996,0.07842368395255368,0.3881972355651407,0.9215763160474463,-0.3881972355651407,0.9999999999999999,-0.39867460996464815
-2.4499999999999997,0.07996801279488207,0.3918432626949221,0.9200319872051179,-0.3918432626949221,1.0,-0.40263421674928157
-2.425,0.08155775308390255,0.3955551024569273,0.9184422469160974,-0.3955551024569273,1.0,-0.4066721680565515
-2.4,0.0831946755407654,0.3993344425956739,0.9168053244592346,-0.3993344425956739,1.0,-0.4107907783795348
-2.375,0.08488063660477453,0.40318302387267907,0.9151193633952255,-0.40318302387267907,1.0,-0.4149924528704053
-2.3499999999999996,0.08661758336942402,0.40710264183629286,0.913382416630576,-0.40710264183629286,1.0,-0.41927969174842517
-2.3249999999999997,0.08840755884628138,0.41109514863520835,0.9115924411537186,-0.41109514863520835,1.0,-0.423655094962835
-2.3,0.09025270758122744,0.4151624548736462,0.9097472924187726,-0.4151624548736462,1.0,-0.42812136712764304
-2.275,0.09215528164957955,0.41930653150558694,0.9078447183504205,-0.41930653150558694,1.0,-0.43268132274658117
-2.25,0.09411764705882353,0.4235294117647059,0.9058823529411765,-0.4235294117647059,1.0,-0.4373378917478839
-2.2249999999999996,0.09614229059007334,0.4278331931258263,0.9038577094099267,-0.4278331931258263,1.0,-0.4420941253500375
-2.1999999999999997,0.0982318271119843,0.4322200392927309,0.9017681728880157,-0.4322200392927309,1.0,-0.44695320228126606
-2.175,0.1003890074036893,0.43669218220604844,0.8996109925963107,-0.43669218220604844,1.0,-0.4519184353772815
-2.15,0.1026167265264238,0.44125192406362235,0.8973832734735762,-0.44125192406362235,0.9999999999999999,-0.4569932785837246
-2.125,0.10491803278688525,0.4459016393442623,0.8950819672131147,-0.4459016393442623,1.0,-0.4621813343917942
-2.0999999999999996,0.10729613733905582,0.4506437768240344,0.8927038626609441,-0.4506437768240344,0.9999999999999999,-0.46748636173780295
-2.0749999999999997,0.10975442447523667,0.45548086157223217,0.8902455755247634,-0.45548086157223217,1.0,-0.47291228439983435
-2.05,0.11229646266142618,0.4604154969118473,0.8877035373385738,-0.4604154969118473,0.9999999999999999,-0.47846319992732117
-2.025,0.11492601637695733,0.4654503663266772,0.8850739836230427,-0.4654503663266772,1.0,-0.48414338914223787
-2.0,0.11764705882352941,0.47058823529411764,0.8823529411764706,-0.47058823529411764,0.9999999999999999,-0.48995732625372834
-1.9749999999999996,0.12046378557446172,0.4758319530191237,0.8795362144255383,-0.4758319530191237,1.0,-0.49590968963138177
-1.9499999999999997,0.12338062924120917,0.4811844540407157,0.8766193707587908,-0.4811844540407157,1.0,-0.5020053732860693
-1.9249999999999998,0.12640227524095438,0.4866487596776743,0.8735977247590456,-0.4866487596776743,1.0,-0.5082494991112683
-1.9,0.12953367875647667,0.49222797927461137,0.8704663212435233,-0.49222797927461137,0.9999999999999999,-0.5146474299421773
-1.875,0.13278008298755187,0.4979253112033195,0.8672199170124482,-0.4979253112033195,1.0,-0.5212047834946819
-1.8499999999999996,0.13614703880190612,0.5037440435670525,0.8638529611980938,-0.5037440435670525,0.9999999999999999,-0.5279274472514093
-1.8249999999999997,0.13964042590329903,0.5096875545470414,0.8603595740967009,-0.5096875545470414,1.0,-0.5348215943677471
-1.7999999999999998,0.14326647564469916,0.515759312320917,0.8567335243553008,-0.515759312320917,1.0,-0.5418937006768412
-1.775,0.1470317956258041,0.5219628744716045,0.852968204374196,-0.5219628744716045,1.0,-0.5491505628792508
-1.75,0.1509433962264151,0.5283018867924528,0.8490566037735849,-0.5283018867924528,1.0,-0.5565993180102227
-1.7249999999999996,0.15500871924045734,0.5347800813795777,0.8449912807595427,-0.5347800813795777,0.9999999999999999,-0.5642474642854309
-1.6999999999999997,0.159235668789809,0.5414012738853504,0.840764331210191,-0.5414012738853504,1.0,-0.5721028834346366
-1.6749999999999998,0.1636326447126202,0.5481693597872777,0.8363673552873798,-0.5481693597872777,1.0,-0.5801738646420562
-1.65,0.16820857863751054,0.5550883095037847,0.8317914213624895,-0.5550883095037847,1.0,-0.5884691302223756
-1.625,0.17297297297297298,0.5621621621621622,0.827027027027027,-0.5621621621621622,1.0,-0.5969978631723586
-1.5999999999999996,0.17793594306049831,0.5693950177935945,0.8220640569395017,-0.5693950177935945,1.0,-0.605769736749943
-1.5749999999999997,0.1831082627603571,0.5767910276951248,0.8168917372396429,-0.5767910276951248,1.0,-0.614794946245643
-1.5499999999999998,0.18850141376060325,0.58435438265787,0.8114985862393967,-0.58435438265787,1.0,-0.6240842431250667
-1.525,0.19412763892259166,0.5920892987139045,0.8058723610774083,-0.5920892987139045,1.0,-0.6336489717364385
-1.5,0.19999999999999998,0.6,0.8,-0.6,1.0,-0.6435011087932844
-1.4749999999999996,0.2061324400927597,0.6080906982736409,0.7938675599072403,-0.6080906982736409,1.0,-0.6536533058598816
-1.4499999999999997,0.2125398512221042,0.6163655685441021,0.7874601487778958,-0.6163655685441021,1.0,-0.664118935085771
-1.4249999999999998,0.21923814743765419,0.6248287201973144,0.7807618525623459,-0.6248287201973144,1.0,-0.6749121384555631
-1.4,0.22624434389140272,0.6334841628959276,0.7737556561085973,-0.6334841628959276,1.0,-0.6860478808414068
-1.375,0.23357664233576642,0.6423357664233577,0.7664233576642336,-0.6423357664233577,1.0,-0.6975420071678139
-1.3499999999999996,0.2412545235223162,0.6513872135102535,0.7587454764776838,-0.6513872135102535,1.0,-0.7094113040218809
-1.3249999999999997,0.24929884699283275,0.6606419445310067,0.7507011530071672,-0.6606419445310067,1.0,-0.7216735660661816
-1.2999999999999998,0.2577319587628867,0.6701030927835052,0.7422680412371133,-0.6701030927835052,1.0,-0.7343476676364386
-1.275,0.2665778073975342,0.6797734088637122,0.7334221926024658,-0.6797734088637122,1.0,-0.747453639931107
-1.25,0.2758620689655173,0.6896551724137931,0.7241379310344827,-0.6896551724137931,0.9999999999999999,-0.7610127542247299
-1.2249999999999996,0.28561228132809724,0.6997500892538381,0.7143877186719028,-0.6997500892538381,1.0,-0.7750476115605579
-1.1999999999999997,0.29585798816568054,0.7100591715976332,0.7041420118343195,-0.7100591715976332,1.0,-0.7895822393995231
-1.1749999999999998,0.3066308930624761,0.7205825986968187,0.6933691069375238,-0.7205825986968187,0.9999999999999999,-0.8046421957208815
-1.15,0.3179650238473768,0.7313195548489666,0.6820349761526232,-0.7313195548489666,1.0,-0.8202546810829819
-1.125,0.3298969072164948,0.7422680412371133,0.6701030927835052,-0.7422680412371133,1.0,-0.8364486591584581
-1.0999999999999996,0.34246575342465774,0.7534246575342468,0.6575342465753422,-0.7534246575342468,1.0,-0.8532549862537525
-1.0749999999999997,0.3557136505113386,0.7647843485993777,0.6442863494886615,-0.7647843485993777,1.0,-0.8707065503046051
-1.0499999999999998,0.3696857670979668,0.7763401109057302,0.6303142329020333,-0.7763401109057302,1.0,-0.8888384198021978
-1.025,0.3844305622296973,0.7880826525708794,0.6155694377703027,-0.7880826525708794,1.0,-0.9076880030430203
-1.0,0.4,0.8,0.6,-0.8,1.0,-0.9272952180016123
-0.9749999999999996,0.41644976574700704,0.8120770432066634,0.583550234252993,-0.8120770432066634,1.0,-0.947702672989521
-0.9500000000000002,0.43383947939262457,0.8242950108459869,0.5661605206073754,-0.8242950108459869,1.0,-0.9689558580740462
-0.9249999999999998,0.452232899943471,0.8366308648954212,0.547767100056529,-0.8366308648954212,0.9999999999999999,-0.9911033469716573
-0.8999999999999995,0.4716981132075476,0.8490566037735852,0.5283018867924524,-0.8490566037735852,0.9999999999999999,-1.0141970087846743
-0.875,0.49230769230769234,0.8615384615384616,0.5076923076923077,-0.8615384615384616,1.0,-1.038292228493046
-0.8499999999999996,0.5141388174807201,0.8740359897172238,0.4858611825192799,-0.8740359897172238,1.0,-1.0634481345176114
-0.8250000000000002,0.5372733378106109,0.8865010073875083,0.46272666218938907,-0.8865010073875083,1.0,-1.0897278309030871
-0.7999999999999998,0.561797752808989,0.8988764044943822,0.438202247191011,-0.8988764044943822,1.0,-1.117198630687125
-0.7749999999999995,0.5878030859662019,0.9110947832476124,0.4121969140337981,-0.9110947832476124,1.0,-1.145932285777413
-0.75,0.6153846153846154,0.9230769230769231,0.3846153846153846,-0.9230769230769231,1.0,-1.1760052070951352
-0.7249999999999996,0.6446414182111204,0.9347300564061242,0.3553585817888796,-0.9347300564061242,0.9999999999999999,-1.207498666794873
-0.7000000000000002,0.6756756756756754,0.9459459459459459,0.32432432432432456,-0.9459459459459459,1.0,-1.2404989719656427
-0.6749999999999998,0.7085916740478301,0.9565987599645704,0.2914083259521699,-0.9565987599645704,1.0,-1.2750975962773856
-0.6499999999999995,0.7434944237918222,0.9665427509293681,0.2565055762081778,-0.9665427509293681,0.9999999999999999,-1.311391252483073
-0.625,0.7804878048780489,0.9756097560975611,0.21951219512195108,-0.9756097560975611,1.0,-1.3494818844471055
-0.5999999999999996,0.8196721311475416,0.9836065573770493,0.18032786885245844,-0.9836065573770493,1.0,-1.389476552393407
-0.5750000000000002,0.8611410118406886,0.9903121636167922,0.13885898815931141,-0.9903121636167922,1.0,-1.43148717933776
-0.5499999999999998,0.9049773755656113,0.9954751131221721,0.09502262443438869,-0.9954751131221721,1.0,-1.4756301202409303
-0.5249999999999995,0.9512485136741983,0.9988109393579072,0.04875148632580173,-0.9988109393579072,0.9999999999999999,-1.5220255084494605
-0.5,1.0,1.0,0.0,-1.0,1.0,-1.5707963267948966
-0.47499999999999964,1.0512483574244422,0.9986859395532194,-0.051248357424442226,-0.9986859395532194,0.9999999999999999,-1.6220671438382523
-0.4500000000000002,1.1049723756906074,0.994475138121547,-0.10497237569060736,-0.994475138121547,1.0,-1.6759624500167796
-0.4249999999999998,1.1611030478955011,0.9869375907111755,-0.16110304789550112,-0.9869375907111755,0.9999999999999999,-1.7326045251053581
-0.39999999999999947,1.2195121951219525,0.9756097560975607,-0.21951219512195252,-0.9756097560975607,1.0,-1.7921107691426892
-0.375,1.28,0.96,-0.28,-0.96,1.0,-1.8545904360032246
-0.34999999999999964,1.3422818791946316,0.9395973154362411,-0.3422818791946316,-0.9395973154362411,0.9999999999999998,-1.9201407248113769
-0.3250000000000002,1.4059753954305794,0.913884007029877,-0.40597539543057937,-0.913884007029877,0.9999999999999998,-1.9888422124074252
-0.2999999999999998,1.470588235294118,0.8823529411764702,-0.470588235294118,-0.8823529411764702,0.9999999999999998,-2.0607536530486255
-0.27499999999999947,1.5355086372360858,0.8445297504798456,-0.5355086372360858,-0.8445297504798456,1.0,-2.135906231734073
-0.25,1.6,0.8,-0.6000000000000001,-0.8,1.0,-2.2142974355881813
-0.22499999999999964,1.663201663201664,0.7484407484407476,-0.663201663201664,-0.7484407484407476,0.9999999999999998,-2.295884801323913
-0.1999999999999993,1.7241379310344844,0.6896551724137914,-0.7241379310344844,-0.6896551724137914,1.0,-2.380579899365066
-0.17499999999999982,1.7817371937639201,0.6236080178173714,-0.7817371937639201,-0.6236080178173714,0.9999999999999999,-2.4682430148163395
-0.14999999999999947,1.834862385321102,0.5504587155963286,-0.8348623853211019,-0.5504587155963286,0.9999999999999999,-2.558679064634061
-0.125,1.8823529411764706,0.47058823529411764,-0.8823529411764706,-0.47058823529411764,0.9999999999999999,-2.651635327336065
-0.09999999999999964,1.9230769230769234,0.3846153846153833,-0.9230769230769234,-0.3846153846153833,0.9999999999999997,-2.746801533890033
-0.07499999999999929,1.9559902200489008,0.2933985330073323,-0.9559902200489008,-0.2933985330073323,1.0000000000000002,-2.8438127583708015
-0.04999999999999982,1.9801980198019802,0.1980198019801973,-0.9801980198019802,-0.1980198019801973,0.9999999999999998,-2.94225534860747
-0.024999999999999467,1.9950124688279303,0.09975062344139439,-0.9950124688279303,-0.09975062344139439,0.9999999999999998,-3.04167586214591
0.0,2.0,0.0,-1.0,0.0,1.0,3.141592653589793
0.025000000000000355,1.9950124688279298,-0.09975062344139791,-0.9950124688279298,0.09975062344139791,0.9999999999999998,3.0416758621459064
0.05000000000000071,1.9801980198019797,-0.19801980198020078,-0.9801980198019797,0.19801980198020078,1.0,2.9422553486074663
0.07500000000000018,1.9559902200488994,-0.2933985330073356,-0.9559902200488994,0.2933985330073356,0.9999999999999999,2.843812758370798
0.10000000000000053,1.9230769230769222,-0.3846153846153865,-0.9230769230769222,0.3846153846153865,0.9999999999999999,2.7468015338900296
0.125,1.8823529411764706,-0.47058823529411764,-0.8823529411764706,0.47058823529411764,0.9999999999999999,2.651635327336065
0.15000000000000036,1.8348623853211001,-0.5504587155963313,-0.8348623853211001,0.5504587155963313,0.9999999999999999,2.558679064634058
0.1750000000000007,1.7817371937639184,-0.623608017817374,-0.7817371937639184,0.623608017817374,1.0,2.4682430148163363
0.20000000000000018,1.7241379310344822,-0.6896551724137935,-0.7241379310344822,0.6896551724137935,0.9999999999999998,2.380579899365063
0.22500000000000053,1.6632016632016617,-0.7484407484407496,-0.6632016632016617,0.7484407484407496,0.9999999999999999,2.29588480132391
0.25,1.6,-0.8,-0.6000000000000001,0.8,1.0,2.2142974355881813
0.27500000000000036,1.5355086372360833,-0.8445297504798469,-0.5355086372360833,0.8445297504798469,0.9999999999999998,2.1359062317340705
0.3000000000000007,1.4705882352941158,-0.8823529411764716,-0.47058823529411575,0.8823529411764716,0.9999999999999999,2.060753653048623
0.3250000000000002,1.4059753954305794,-0.913884007029877,-0.40597539543057937,0.913884007029877,0.9999999999999998,1.9888422124074252
0.35000000000000053,1.3422818791946294,-0.939597315436242,-0.3422818791946294,0.939597315436242,0.9999999999999999,1.9201407248113744
0.375,1.28,-0.96,-0.28,0.96,1.0,1.8545904360032246
0.40000000000000036,1.2195121951219503,-0.9756097560975611,-0.2195121951219503,0.9756097560975611,0.9999999999999999,1.792110769142687
0.4250000000000007,1.1611030478954991,-0.9869375907111759,-0.16110304789549912,0.9869375907111759,1.0,1.7326045251053561
0.4500000000000002,1.1049723756906074,-0.994475138121547,-0.10497237569060736,0.994475138121547,1.0,1.6759624500167796
0.47500000000000053,1.0512483574244404,-0.9986859395532195,-0.05124835742444045,0.9986859395532195,1.0,1.6220671438382506
0.5,1.0,-1.0,0.0,1.0,1.0,1.5707963267948966
0.5250000000000004,0.9512485136741967,-0.9988109393579072,0.048751486325803284,0.9988109393579072,1.0,1.522025508449459
0.5500000000000007,0.9049773755656096,-0.9954751131221719,0.09502262443439036,0.9954751131221719,1.0,1.4756301202409285
0.5750000000000002,0.8611410118406886,-0.9903121636167922,0.13885898815931141,0.9903121636167922,1.0,1.43148717933776
0.6000000000000005,0.8196721311475401,-0.983606557377049,0.18032786885245988,0.983606557377049,1.0,1.3894765523934056
0.625,0.7804878048780489,-0.9756097560975611,0.21951219512195108,0.9756097560975611,1.0,1.3494818844471055
0.6500000000000004,0.7434944237918211,-0.9665427509293679,0.25650557620817893,0.9665427509293679,1.0,1.311391252483072
0.6750000000000007,0.708591674047829,-0.9565987599645701,0.29140832595217103,0.9565987599645701,0.9999999999999999,1.2750975962773845
0.7000000000000002,0.6756756756756754,-0.9459459459459459,0.32432432432432456,0.9459459459459459,1.0,1.2404989719656427
0.7250000000000005,0.6446414182111194,-0.9347300564061238,0.3553585817888806,0.9347300564061238,1.0,1.207498666794872
0.75,0.6153846153846154,-0.9230769230769231,0.3846153846153846,0.9230769230769231,1.0,1.1760052070951352
0.7750000000000004,0.5878030859662009,-0.911094783247612,0.4121969140337991,0.911094783247612,1.0,1.145932285777412
0.8000000000000007,0.561797752808988,-0.8988764044943817,0.438202247191012,0.8988764044943817,1.0,1.117198630687124
0.8250000000000002,0.5372733378106109,-0.8865010073875083,0.46272666218938907,0.8865010073875083,1.0,1.0897278309030871
0.8500000000000005,0.5141388174807193,-0.8740359897172234,0.4858611825192807,0.8740359897172234,1.0,1.0634481345176106
0.875,0.49230769230769234,-0.8615384615384616,0.5076923076923077,0.8615384615384616,1.0,1.038292228493046
0.9000000000000004,0.4716981132075469,-0.8490566037735847,0.5283018867924532,0.8490566037735847,1.0,1.0141970087846734
0.9250000000000007,0.4522328999434703,-0.8366308648954207,0.5477671000565296,0.8366308648954207,0.9999999999999999,0.9911033469716564
