phi_rad,g_half
0.0,0.011443678864869177
0.017453292519943295,0.011447997800268577
0.03490658503988659,0.01146097543822062
0.05235987755982989,0.011482674240658113
0.06981317007977318,0.011513198199749742
0.08726646259971647,0.011552692671471892
0.10471975511965978,0.011601344142909786
0.12217304763960307,0.01165937993358882
0.13962634015954636,0.011727067831221379
0.15707963267948966,0.011804715662339853
0.17453292519943295,0.011892670798370149
0.19198621771937624,0.011991319597783637
0.20943951023931956,0.012101086785048704
0.22689280275926285,0.012222434767183304
0.24434609527920614,0.012355862888793125
0.2617993877991494,0.012501906626557046
0.2792526803190927,0.0126611367242021
0.29670597283903605,0.012834158269086383
0.3141592653589793,0.013021609711584281
0.33161255787892263,0.013224161828543279
0.3490658503988659,0.013442516632153404
0.3665191429188092,0.013677406225642792
0.3839724354387525,0.013929591607281041
0.4014257279586958,0.014199861424240406
0.4188790204786391,0.014489030677930044
0.4363323129985824,0.014797939382482642
0.4537856055185257,0.015127451178133388
0.47123889803846897,0.015478451901292354
0.4886921905584123,0.015851848113166166
0.5061454830783556,0.01624856558884231
0.5235987755982988,0.01666954776880002
0.5410520681182421,0.017115754174862184
0.5585053606381855,0.017588158792651597
0.5759586531581288,0.01808774842265771
0.5934119456780721,0.01861552100206458
0.6108652381980153,0.019172483899529046
0.6283185307179586,0.01975965218513602
0.6457718232379019,0.02037804687779169
0.6632251157578453,0.02102869317234712
0.6806784082777885,0.021712618648773354
0.6981317007977318,0.022430851465734866
0.7155849933176751,0.02318441854093105
0.7330382858376184,0.023974343720595592
0.7504915783575618,0.02480164594056027
0.767944870877505,0.025667337381303834
0.7853981633974483,0.02657242161941769
0.8028514559173916,0.027517891777927773
0.8203047484373349,0.02850472867791748
0.8377580409572782,0.029533898993897766
0.8552113334772214,0.03060635341536977
0.8726646259971648,0.0317230248170213
0.8901179185171081,0.032884826439990765
0.9075712110370514,0.03409265008662227
0.9250245035569946,0.035347364331122545
0.9424777960769379,0.036649812748513304
0.9599310885968813,0.038000812164254535
0.9773843811168246,0.03940115092689076
0.9948376736367679,0.04085158720604838
1.0122909661567112,0.04235284731808329
1.0297442586766545,0.04390562408164729
1.0471975511965976,0.04551057520540842
1.064650843716541,0.04716832171012345
1.0821041362364843,0.0488794463872212
1.0995574287564276,0.05064449229601434
1.117010721276371,0.052463961301611454
1.1344640137963142,0.054338312655555054
1.1519173063162575,0.056267961621160434
1.1693705988362009,0.058253278145478905
1.1868238913561442,0.0602945855797535
1.2042771838760873,0.06239215945017874
1.2217304763960306,0.06454622628071655
1.239183768915974,0.0667569624696586
1.2566370614359172,0.06902449322156246
1.2740903539558606,0.07134889153612202
1.2915436464758039,0.07373017725546646
1.3089969389957472,0.0761683161713107
1.3264502315156905,0.07866321919331053
1.3439035240356338,0.0812147415799011
1.361356816555577,0.08382268223282355
1.3788101090755203,0.08648678305646787
1.3962634015954636,0.08920672838308207
1.413716694115407,0.0919821444648192
1.4311699866353502,0.09481259903351258
1.4486232791552935,0.09769760092898883
1.4660765716752369,0.10063659979664462
1.4835298641951802,0.10362898585493062
1.5009831567151235,0.10667408973330043
1.5184364492350666,0.10977118238109798
1.53588974175501,0.11291947504777064
1.5533430342749532,0.11611811933470806
1.5707963267948966,0.11936620731892149
1.5882496193148399,0.12266277174868938
1.6057029118347832,0.1260067863112085
1.6231562043547265,0.12939716597220194
1.6406094968746698,0.13283276738734742
1.6580627893946132,0.13631238938530243
1.6755160819145565,0.13983477352201468
1.6929693744344996,0.1433986047059191
1.710422666954443,0.1470025118935371
1.7278759594743862,0.15064506885490578
1.7453292519943295,0.15432479500818097
1.7627825445142729,0.15804015632267218
1.7802358370342162,0.16178956628948332
1.7976891295541595,0.16557138695885046
1.8151424220741028,0.16938393004318594
1.8325957145940461,0.17322545808475603
1.8500490071139892,0.1770941856868411
1.8675022996339325,0.1809882808071483
1.8849555921538759,0.18490586611216775
1.9024088846738192,0.18884502039109238
1.9198621771937625,0.19280378002784235
1.9373154697137058,0.19678014052966636
1.9547687622336491,0.2007720581107205
1.9722220547535925,0.20477745132895656
1.9896753472735358,0.20879420277458555
2.007128639793479,0.2128201608083173
2.0245819323134224,0.21685314134751552
2.0420352248333655,0.2208909296983444
2.059488517353309,0.22493128243193025
2.076941809873252,0.22897192930249982
2.0943951023931953,0.23301057520540838
2.111848394913139,0.23704490217291763
2.129301687433082,0.24107257140553512
2.1467549799530254,0.24509122533668357
2.1642082724729685,0.2490984897284208
2.181661564992912,0.2530919757958969
