field_g,m0_0,m2_0,m2_1,m4_0,m4_1,m4_2
664.6666666666666,0.06928957314074066,2.0,2.0692895731407406,4.0,4.0,4.069289573140741
665.9444444444445,0.07045097299344445,2.0,2.0704509729934446,4.0,4.0,4.070450972993444
667.2222222222222,0.0716166283241724,2.0,2.0716166283241724,4.0,4.0,4.071616628324173
668.5,0.07278636561651995,2.0,2.07278636561652,4.0,4.0,4.07278636561652
669.7777777777778,0.0739600044963876,2.0,2.0739600044963877,4.0,4.0,4.073960004496388
671.0555555555555,0.07513735773483081,2.0,2.075137357734831,4.0,4.0,4.075137357734831
672.3333333333333,0.07631823126695278,2.0,2.076318231266953,4.0,4.0,4.076318231266953
673.6111111111111,0.07750242422800022,2.0,2.0775024242280002,4.0,4.0,4.077502424228
674.8888888888889,0.07868972900767955,2.0,2.0786897290076793,4.0,4.0,4.07868972900768
676.1666666666666,0.07987993132287777,2.0,2.079879931322878,4.0,4.0,4.0798799313228775
677.4444444444445,0.08107281031006026,2.0,2.08107281031006,4.0,4.0,4.081072810310061
678.7222222222222,0.08226813863780805,2.0,2.082268138637808,4.0,4.0,4.082268138637808
680.0,0.0834656826401504,2.0,2.0834656826401505,4.0,4.0,4.08346568264015
