time_ms,ground_occupation
0.0,2.0
0.5,1.9764010324277232
1.0,1.9365664485552179
1.5,1.8816719647922637
2.0,1.8131194849938341
2.5,1.7325060268597796
3.0,1.641590190719039
3.5,1.5422568258022802
4.0,1.4364805608255693
4.5,1.3262888655075913
5.0,1.213725297883291
5.5,1.100813569506679
6.0,0.9895230275786057
6.5,0.8817361105721382
7.0,0.7792182830762392
7.5,0.6835908974704012
8.0,0.5963073659034511
8.5,0.5186329571717164
9.0,0.45162846081158836
9.5,0.39613788639476977
10.0,0.35278029099180497
10.5,0.321945753373195
11.0,0.3037954410195667
11.5,0.2982656466141149
12.0,0.30507560550335866
12.5,0.3237388456414365
13.0,0.3535777676634563
13.5,0.39374110571730936
14.0,0.4432238801320122
14.5,0.5008894213773984
15.0,0.5654930213868904
15.5,0.6357067533318305
16.0,0.7101449943616915
16.5,0.7873901875224767
17.0,0.8660183887593629
17.5,0.9446241621923518
18.0,1.0218444111989258
18.5,1.0963807636123648
19.0,1.1670201658225645
19.5,1.2326533819448386
20.0,1.2922911396370618
20.5,1.3450777126883149
21.0,1.390301781237238
21.5,1.4274044624600752
22.0,1.4559844568576872
22.5,1.4758003069513892
23.0,1.4867698153907516
23.5,1.4889667173561558
24.0,1.4826147469432218
24.5,1.468079278259733
25.0,1.4458567586485183
25.5,1.4165621832656696
26.0,1.3809148867857273
26.5,1.3397229489710059
27.0,1.2938665260337574
27.5,1.2442804290461429
28.0,1.191936274127328
28.5,1.1378245268737333
29.0,1.0829367557081957
29.5,1.0282483958065474
30.0,0.9747023073978536
30.5,0.9231933899817105
31.0,0.8745544878797644
31.5,0.8295437931078393
32.0,0.7888339194290024
32.5,0.7530027872643777
33.0,0.722526423552013
33.5,0.6977737443138866
34.0,0.6790033512697238
34.5,0.6663623379583234
35.0,0.6598870660987266
35.5,0.65950583991311
36.0,0.665043375362093
36.5,0.6762269331783021
37.0,0.6926939596316212
37.5,0.7140010574596181
38.0,0.7396340916191079
38.5,0.7690192206570278
39.0,0.8015346346841852
39.5,0.8365227752135902
40.0,0.8733028104730994
40.5,0.9111831421271741
41.0,0.9494737254856334
41.5,0.9874979950178226
42.0,1.024604200052273
42.5,1.0601759715988768
43.0,1.0936419599150045
43.5,1.1244844033460757
44.0,1.1522465116758733
44.5,1.176538571274711
45.0,1.1970427042769718
45.5,1.2135162393941554
46.0,1.2257936773223221
46.5,1.2337872585944456
47.0,1.237486165740685
47.5,1.2369544143624982
48.0,1.232327508843227
48.5,1.2238079575904437
49.0,1.2116597596593497
49.5,1.1962019891139453
50.0,1.1778016153648725
50.5,1.1568657068519932
51.0,1.1338331717396606
51.5,1.1091661927384666
52.0,1.0833415137843645
52.5,1.0568417341682264
53.0,1.0301467609354213
53.5,1.003725563127366
54.0,0.9780283619147879
54.5,0.9534793791088101
55.0,0.9304702531923735
55.5,0.9093542171756794
56.0,0.8904411165472934
56.5,0.8739933286810702
57.0,0.860222627587799
57.5,0.8492880201892523
58.0,0.84129456265558
58.5,0.8362931480885232
59.0,0.8342812402408034
59.5,0.8352045123043181
60.0,0.8389593353201372
60.5,0.8453960476778556
61.0,0.8543229256659771
61.5,0.8655107652611902
62.0,0.8786979774205017
62.5,0.8935960931484788
63.0,0.909895570598606
63.5,0.9272717944435351
64.0,0.9453911576895931
64.5,0.9639171179586341
65.0,0.9825161239262584
65.5,1.0008633129716606
66.0,1.018647888017061
66.5,1.0355780898472924
67.0,1.0513856907168868
67.5,1.0658299455719555
68.0,1.078700948524759
68.5,1.0898223541003313
69.0,1.099053435003658
69.5,1.1062904605101607
70.0,1.1114673918435631
