time_ms,ground_occupation
0.0,2.0
0.5,1.9954954223473267
1.0,1.9872441920465957
1.5,1.97529712316793
2.0,1.9597187614439737
2.5,1.9405870681143815
3.0,1.9179930546135702
3.5,1.8920403697419448
4.0,1.8628448411322065
4.5,1.8305339729859895
5.0,1.7952464022113621
5.5,1.7571313152381594
6.0,1.7163478279251405
6.5,1.6730643311001399
7.0,1.6274578043912675
7.5,1.5797131011134202
8.0,1.5300222070695593
8.5,1.4785834762100558
9.0,1.425600846165693
9.5,1.3712830367303823
10.0,1.31584273441816
10.5,1.259495766255465
11.0,1.2024602659939452
11.5,1.1449558359411227
12.0,1.087202707606151
12.5,1.0294209043456735
13.0,0.9718294091706025
13.5,0.914645340838581
14.0,0.8580831413091847
14.5,0.802353777579837
15.0,0.7476639608501675
15.5,0.6942153858815405
16.0,0.6422039933270187
16.5,0.5918192577055408
17.0,0.5432435035830123
17.5,0.4966512524027956
18.0,0.4522086022792592
18.5,0.4100726429311249
19.0,0.37039090778689465
19.5,0.33330086514325874
20.0,0.2989294500996559
20.5,0.26739263882872444
21.0,0.2387950665739147
21.5,0.21322969059265118
22.0,0.19077749908685593
22.5,0.17150726698304208
23.0,0.15547535924224898
23.5,0.14272558219653275
24.0,0.13328908322424815
24.5,0.12718429889164995
25.0,0.12441695150412913
25.5,0.12498009382735298
26.0,0.12885420155740035
26.5,0.13600731294034485
27.0,0.1463952147663018
27.5,0.15996167379137416
28.0,0.1766387124738249
28.5,0.19634692774879536
29.0,0.21899585140954847
29.5,0.244484350513123
30.0,0.27270106608496636
30.5,0.3035248882610714
31.0,0.33682546587786855
31.5,0.3724637484000568
32.0,0.41029255796509323
32.5,0.4501571892206152
33.0,0.4918960345379272
33.5,0.5353412321012212
34.0,0.5803193342986019
34.5,0.626651993777547
35.0,0.6741566644743174
35.5,0.7226473148841457
36.0,0.7719351508069756
36.5,0.8218293447820546
37.0,0.8721377694139167
37.5,0.9226677317921451
38.0,0.9732267062178033
38.5,1.0236230624703517
39.0,1.073666786880223
39.5,1.1231701935137601
40.0,1.1719486228287206
40.5,1.2198211252197957
41.0,1.2666111269443119
41.5,1.3121470759981018
42.0,1.3562630656001509
42.5,1.3987994330416773
43.0,1.4396033317603005
43.5,1.4785292746125274
44.0,1.5154396464374718
44.5,1.5502051841309559
45.0,1.5827054225814978
45.5,1.6128291049575942
46.0,1.6404745559785923
46.5,1.6655500169487873
47.0,1.6879739414855575
47.5,1.707675251026802
48.0,1.7245935493600428
