angle_deg,p_ab,p_bc,p_ac,wigner,w_limit
0,0.15775,0.180756259530668,0.42325,-0.0847437404693321,-0.183012701892219
0.5,0.154415809776581,0.17678483499296,0.419881541186769,-0.0886808964172278,-0.183012701892219
1,0.151104567077283,0.172841880849931,0.41646750315658,-0.0925210552293654,-0.183012701892219
1.5,0.147817280538709,0.168928598163609,0.413008925858488,-0.0962630471561701,-0.183012701892219
2,0.144554951500182,0.165046178957808,0.409506862808643,-0.0999057323506521,-0.183012701892219
2.5,0.141318573698732,0.16119580585503,0.405962380769374,-0.103448001215613,-0.183012701892219
3,0.138109132966387,0.157378651716219,0.402376559424248,-0.106888774741642,-0.183012701892219
3.5,0.134927606929886,0.153595879283505,0.398750491049183,-0.110227004835792,-0.183012701892219
4,0.131774964712879,0.149848640826016,0.395085280179732,-0.113461674640838,-0.183012701892219
4.5,0.128652166640726,0.146138077788884,0.391382043274632,-0.116591798845022,-0.183012701892219
5,0.125560163947971,0.142465320445558,0.387641908375718,-0.119616423982189,-0.183012701892219
5.5,0.122499898488587,0.138831487553501,0.383866014764312,-0.122534628722223,-0.183012701892219
6,0.119472302449079,0.135237686013416,0.380055512614185,-0.12534552415169,-0.183012701892219
6.5,0.116478298064528,0.131685010532065,0.376211562641206,-0.128048254044613,-0.183012701892219
7,0.113518797337675,0.128174543288814,0.372335335749774,-0.130641995123285,-0.183012701892219
7.5,0.110594701761109,0.124707353605994,0.36842801267615,-0.133125957309046,-0.183012701892219
8,0.107706902042671,0.121284497623169,0.364490783628793,-0.135499383962953,-0.183012701892219
8.5,0.104856277834128,0.117907017975429,0.360524847925811,-0.137761552116254,-0.183012701892219
9,0.10204369746323,0.114575943475793,0.35653141362964,-0.139911772690617,-0.183012701892219
9.5,0.099270017669203,0.111292288801823,0.352511697179049,-0.141949390708024,-0.183012701892219
10,0.0965360833417821,0.108057054186541,0.348466923018611,-0.143873785490288,-0.183012701892219
10.5,0.0938427272638474,0.104871225113753,0.344398323225718,-0.145684370848117,-0.183012701892219
11,0.0911907698577515,0.101735772017856,0.340307137135279,-0.147380595259671,-0.183012701892219
11.5,0.0885810189354103,0.0986516499882355,0.336194610962209,-0.148961942038564,-0.183012701892219
12,0.086014269452236,0.0956197984783394,0.332061997421821,-0.150427929491246,-0.183012701892219
12.5,0.0834913032649858,0.0926411410195076,0.327910555348232,-0.151778111063739,-0.183012701892219
13,0.0810128888936009,0.0897165849396568,0.323741549310914,-0.153012075477656,-0.183012701892219
13.5,0.0785797812871078,0.0868470210869,0.319556249229491,-0.154129446855483,-0.183012701892219
14,0.0761927215936534,0.0840333235581845,0.315355929986912,-0.155129884835074,-0.183012701892219
14.5,0.0738524369347444,0.0812763494330347,0.311141871041108,-0.156013084673329,-0.183012701892219
15,0.0715596401837586,0.0785769385124764,0.306915356035257,-0.156778777339022,-0.183012701892219
15.5,0.0693150297487973,0.0759359130632259,0.302677672406773,-0.157426729594749,-0.183012701892219
16,0.067119289359943,0.0733540775672192,0.298430110995139,-0.157956744067977,-0.183012701892219
16.5,0.0649730878609887,0.0708322184765591,0.294173965648709,-0.158368659311161,-0.183012701892219
17,0.0628770790057017,0.0683711039739545,0.289910532830586,-0.15866234985093,-0.183012701892219
17.5,0.0608319012586839,0.0659714837387241,0.285641111223707,-0.158837726226299,-0.183012701892219
18,0.058838177600889,0.0636340887184375,0.281367001335252,-0.158894735015926,-0.183012701892219
18.5,0.0568965153398569,0.0613596309062604,0.277089505100498,-0.158833358854381,-0.183012701892219
19,0.0550075059247216,0.0591488031240757,0.272809925486234,-0.158653616437437,-0.183012701892219
19.5,0.0531717247660502,0.0570022788114427,0.268529566093869,-0.158355562516376,-0.183012701892219
20,0.0513897310605672,0.0549207118204608,0.264249730762337,-0.157939287881309,-0.183012701892219
20.5,0.0496620676208179,0.0529047362165999,0.259971723170942,-0.157404919333524,-0.183012701892219
21,0.0479892607098222,0.0509549660855584,0.255696846442236,-0.156752619646855,-0.183012701892219
21.5,0.0463718198807702,0.0490719953462059,0.251426402745084,-0.155982587518107,-0.183012701892219
22,0.0448102378218068,0.0472563975696704,0.247161692898003,-0.155095057506526,-0.183012701892219
22.5,0.0433049902059546,0.0455087258046227,0.242904015972928,-0.154090299962351,-0.183012701892219
23,0.041856535546219,0.0438295124088125,0.238654668899493,-0.152968620944462,-0.183012701892219
23.5,0.0404653150559209,0.0422192688869072,0.234414946069983,-0.151730362127155,-0.183012701892219
24,0.0391317525142986,0.0406784857346821,0.230186138945042,-0.150375900696061,-0.183012701892219
24.5,0.037856254137421,0.0392076322896114,0.225969535660285,-0.148905649233253,-0.183012701892219
25,0.0366392084544495,0.037807156587903,0.221766420633921,-0.147320055591568,-0.183012701892219
25.5,0.0354809861892891,0.0364774852280224,0.217578074175502,-0.145619602758191,-0.183012701892219
26,0.0343819401476616,0.0352190232407465,0.213405772095935,-0.143804808707527,-0.183012701892219
26.5,0.033342405109638,0.0340321539657876,0.209250785318849,-0.141876226243423,-0.183012701892219
27,0.0323626977276611,0.0329172389350244,0.205114379493468,-0.139834442830782,-0.183012701892219
27.5,0.0314431164300901,0.0318746177623757,0.200997814609075,-0.13768008041661,-0.183012701892219
28,0.0305839413302964,0.0309046080403508,0.196902344611215,-0.135413795240567,-0.183012701892219
