angle_deg,p_ab,p_bc,p_ac,wigner,w_limit
97.5,0.391613408795904,0.287486944030515,0.112219363541791,0.566880989284628,-0.183012701892219
98,0.386725908302204,0.283021259924476,0.108680962752045,0.561066205474635,-0.183012701892219
98.5,0.381817092468963,0.278555683571091,0.105205941806655,0.5551668342334,-0.183012701892219
99,0.376888456569037,0.274091575228176,0.101795359230664,0.54918467256655,-0.183012701892219
99.5,0.371941501912666,0.269630294706377,0.0984502539205632,0.54312154269848,-0.183012701892219
100,0.36697773539016,0.265173200954959,0.0951716448278357,0.536979291517283,-0.183012701892219
100.5,0.361998669012887,0.260721651647854,0.0919605306485713,0.53075979001217,-0.183012701892219
101,0.357005819452699,0.256277002770105,0.0888178895192556,0.524464932703549,-0.183012701892219
101.5,0.352000707579939,0.251840608204817,0.0857446787188205,0.518096637065935,-0.183012701892219
102,0.346984858000169,0.24741381932075,0.0827418343770465,0.511656842943872,-0.183012701892219
102.5,0.34195979858976,0.242997984560682,0.0798102711894092,0.505147511961033,-0.183012701892219
103,0.336927060030488,0.238594449030657,0.0769508821384542,0.498570626922691,-0.183012701892219
103.5,0.331888175343272,0.234204554090257,0.0741645382217861,0.491928191211743,-0.183012701892219
104,0.326844679421198,0.229829636944006,0.0714520881867538,0.48522222817845,-0.183012701892219
104.5,0.321798108561984,0.225471030234047,0.0688143582719141,0.478454780524117,-0.183012701892219
105,0.31675,0.221130061634207,0.0662521519553512,0.471627909678856,-0.183012701892219
105.5,0.311701891438016,0.216808053445573,0.0637662497099297,0.464743695173659,-0.183012701892219
106,0.306655320578802,0.212506322193709,0.0613574087655554,0.457804234006955,-0.183012701892219
106.5,0.301611824656728,0.208226178227625,0.0590263628785146,0.450811640005838,-0.183012701892219
107,0.296572939969512,0.203968925320635,0.056773822107966,0.443768043182181,-0.183012701892219
107.5,0.29154020141024,0.199735860273217,0.054600472599649,0.436675589083808,-0.183012701892219
108,0.286515141999831,0.19552827251799,0.0525069763768777,0.429536438140943,-0.183012701892219
108.5,0.281499292420061,0.191347443726944,0.0504939711388816,0.422352765008124,-0.183012701892219
109,0.276494180547301,0.18719464742103,0.0485620700665568,0.415126757901775,-0.183012701892219
109.5,0.271501330987113,0.183071148582232,0.0467118616356844,0.407860617933661,-0.183012701892219
110,0.266522264609841,0.178978203268241,0.044943909437676,0.400556558440405,-0.183012701892219
110.5,0.261558498087334,0.174917058229848,0.0432587520078976,0.393216804309285,-0.183012701892219
111,0.256611543430963,0.170888950531175,0.0416569026616268,0.385843591300511,-0.183012701892219
111.5,0.251682907531037,0.166895107172847,0.040138849337692,0.378439165366192,-0.183012701892219
112,0.246774091697796,0.16293674471824,0.0387050544498413,0.371005781966195,-0.183012701892219
112.5,0.241886591204096,0.159015068922903,0.037355954745887,0.363545705381112,-0.183012701892219
113,0.237021894829933,0.155131274367274,0.036091961174668,0.356061208022539,-0.183012701892219
113.5,0.232181484408948,0.151286544092798,0.0349134587608707,0.348554569740875,-0.183012701892219
114,0.227366834377047,0.14748204924156,0.0338208064877467,0.34102807713086,-0.183012701892219
114.5,0.222579411323268,0.143718948699548,0.0328143371877632,0.333484022835053,-0.183012701892219
115,0.21782067354305,0.139998388743641,0.0318943574412188,0.325924704845473,-0.183012701892219
115.5,0.213092070594022,0.136321502692443,0.0310611474828564,0.318352425803609,-0.183012701892219
116,0.208395042854448,0.132689410561064,0.0303149611165008,0.310769492299011,-0.183012701892219
116.5,0.203731021084478,0.129103218719952,0.0296560256377476,0.303178214166682,-0.183012701892219
117,0.199101425990325,0.125564019557883,0.0290845417647269,0.295580903783481,-0.183012701892219
117.5,0.194507667791503,0.122072891149205,0.0286006835769626,0.287979875363745,-0.183012701892219
118,0.189951145791259,0.118630896925452,0.0282045984623458,0.280377444254366,-0.183012701892219
118.5,0.185433247950336,0.115239085351408,0.0278964070722395,0.272775926229504,-0.183012701892219
119,0.180955350464181,0.111898489605734,0.0276762032847266,0.265177636785189,-0.183012701892219
119.5,0.176518817343747,0.108610127266257,0.0275440541760138,0.25758489043399,-0.183012701892219
120,0.172125,0.105375,0.0275,0.25,-0.183012701892219
120.5,0.167775236832267,0.102194093258068,0.0275440541760138,0.242425275914321,-0.183012701892219
121,0.163470852820546,0.0990683759754677,0.0276762032847266,0.234863025511287,-0.183012701892219
121.5,0.159213159121904,0.0959988002759641,0.0278964070722395,0.227315552325628,-0.183012701892219
122,0.155003452671086,0.0929863011820504,0.0282045984623458,0.219785155390791,-0.183012701892219
122.5,0.15084301578546,0.0900317963301335,0.0286006835769626,0.212274128538631,-0.183012701892219
123,0.146733115774402,0.087136185691012,0.0290845417647269,0.204784759700687,-0.183012701892219
123.5,0.14267500455327,0.084300351295737,0.0296560256377476,0.197319330211259,-0.183012701892219
124,0.138669918262053,0.0815251569669368,0.0303149611165008,0.189880114112489,-0.183012701892219
124.5,0.134719076888834,0.0788114480556879,0.0310611474828564,0.182469377461666,-0.183012701892219
125,0.130823683898169,0.0761600511840129,0.0318943574412188,0.175089377640963,-0.183012701892219
125.5,0.126984925864496,0.0735717739930833,0.0328143371877632,0.167742362669816,-0.183012701892219
126,0.1232039721107,0.071047404897205,0.0338208064877467,0.160430570520159,-0.183012701892219
126.5,0.119481974351922,0.0685877128436587,0.0349134587608707,0.15315622843471,-0.183012701892219
127,0.115820066344735,0.0661934470784714,0.036091961174668,0.145921552248538,-0.183012701892219
127.5,0.112219363541791,0.0638653369181889,0.037355954745887,0.138728745714093,-0.183012701892219
