magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.03019091995097062,0.9939800092063814,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.031170910594614024,0.9937852100753395,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.03221170809171686,0.9935783657725288,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.03332014720996509,0.9933581259601396,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.03450440509123774,0.9931228753830554,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.03577443100908095,0.9928706490595405,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.037142580992485276,0.992599007033532,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.038624589967061106,0.9923048425038172,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.040241118168586415,0.9919840766068396,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.0420202883207661,0.9916311577087331,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.04400186192434913,0.9912382375485764,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.04624361451501476,0.9907939149847471,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.048828591436787784,0.9902818114928307,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.051866489554469535,0.9896803191883464,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.0554795232315387,0.9889654278475507,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.059775422324345365,0.988116093628347,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.06485284776359572,0.9871131857753713,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.07084904816927985,0.9859301096163346,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.07790785078319541,0.984539194459925,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.0860741501068422,0.9829324985415,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.09524790708828988,0.9811307151850542,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.10542159249288312,0.9791364017774236,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.11668230032869324,0.9769337292832229,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.12906393348715764,0.9745175151743968,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.142616125762794,0.9718797218292066,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.15714201410940207,0.9690603359555038,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.17242706706810254,0.9661024317202858,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.18865817566652185,0.9629713338914987,0.45,3,printed_energy_and_delta_mu_reconstructed_gamma_m
