field_mv_m,velocity_m_s,density,gaussian_density,kurtosis
124.89999999999999,0.6500000000000001,0.0,0.0015683468924501177,1.6126806812914827
124.89999999999999,0.6700000000000002,0.0,0.000993226479367786,1.6126806812914827
124.89999999999999,0.6900000000000002,0.0,0.000620358184555722,1.6126806812914827
124.89999999999999,0.7100000000000001,0.0,0.00038214203230034374,1.6126806812914827
124.89999999999999,0.73,0.0,0.0002321641546495974,1.6126806812914827
124.89999999999999,0.75,0.0,0.00013910847530427132,1.6126806812914827
124.89999999999999,0.77,0.0,8.220534941123629e-05,1.6126806812914827
124.89999999999999,0.79,0.0,4.791093365899843e-05,1.6126806812914827
124.89999999999999,0.81,0.0,2.753957629902115e-05,1.6126806812914827
124.89999999999999,0.8300000000000001,0.0,1.5612337815424992e-05,1.6126806812914827
124.89999999999999,0.8500000000000001,0.0,8.729044167002984e-06,1.6126806812914827
124.89999999999999,0.8700000000000001,0.0,4.813417222071211e-06,1.6126806812914827
124.89999999999999,0.8900000000000001,0.0,2.6177513340667017e-06,1.6126806812914827
124.89999999999999,0.9100000000000001,0.0,1.4040783316334755e-06,1.6126806812914827
124.89999999999999,0.9300000000000002,0.0,7.427494694488562e-07,1.6126806812914827
124.89999999999999,0.9500000000000002,0.0,3.875086745681682e-07,1.6126806812914827
124.89999999999999,0.9700000000000002,0.0,1.9939238719911878e-07,1.6126806812914827
124.89999999999999,0.9900000000000002,0.0,1.0118678155097945e-07,1.6126806812914827
124.89999999999999,1.0100000000000002,0.0,5.0643890092591995e-08,1.6126806812914827
124.89999999999999,1.0300000000000002,0.0,2.4998756032411715e-08,1.6126806812914827
124.89999999999999,1.0500000000000003,0.0,1.2170202493917821e-08,1.6126806812914827
124.89999999999999,1.0700000000000003,0.0,5.84339542100268e-09,1.6126806812914827
124.89999999999999,1.0900000000000003,0.0,2.7670742506457296e-09,1.6126806812914827
124.89999999999999,1.11,0.0,1.2923031877078622e-09,1.6126806812914827
124.89999999999999,1.13,0.0,5.952454490596115e-10,1.6126806812914827
124.89999999999999,1.15,0.0,2.704056845912731e-10,1.6126806812914827
124.89999999999999,1.17,0.0,1.2115005521536325e-10,1.6126806812914827
124.89999999999999,1.19,0.0,5.3532741022442716e-11,1.6126806812914827
250.2,-1.19,0.0,0.0026059380455306386,1.5946971004825803
250.2,-1.17,0.0,0.003194384569036715,1.5946971004825803
250.2,-1.15,0.0,0.0039022187851681825,1.5946971004825803
250.2,-1.13,0.0,0.004750478254673957,1.5946971004825803
250.2,-1.1099999999999999,0.0,0.005763208833466318,1.5946971004825803
250.2,-1.0899999999999999,0.0,0.006967751962931683,1.5946971004825803
250.2,-1.07,0.0,0.008395031132128946,1.5946971004825803
250.2,-1.05,0.0,0.010079830818011401,1.5946971004825803
250.2,-1.03,0.0,0.012061059999265253,1.5946971004825803
250.2,-1.01,0.0,0.01438199111551986,1.5946971004825803
250.2,-0.99,0.0,0.01709046414538826,1.5946971004825803
250.2,-0.97,0.0,0.02023904434984992,1.5946971004825803
250.2,-0.95,0.0,0.02388512122417298,1.5946971004825803
250.2,-0.9299999999999999,0.0,0.028090935379779115,1.5946971004825803
250.2,-0.9099999999999999,0.0,0.03292351949936101,1.5946971004825803
250.2,-0.8899999999999999,0.0,0.038454539238911206,1.5946971004825803
250.2,-0.8699999999999999,0.0,0.044760020054206665,1.5946971004825803
250.2,-0.8499999999999999,0.0,0.0519199464695849,1.5946971004825803
250.2,-0.83,0.0,0.06001772134118435,1.5946971004825803
250.2,-0.8099999999999999,0.0,0.06913947424438499,1.5946971004825803
250.2,-0.79,0.0,0.07937321027322185,1.5946971004825803
250.2,-0.77,0.0,0.09080779329990997,1.5946971004825803
250.2,-0.75,0.0,0.10353176110836995,1.5946971004825803
250.2,-0.73,0.0,0.11763197376798454,1.5946971004825803
250.2,-0.71,0.0,0.1331921011094848,1.5946971004825803
250.2,-0.69,0.0,0.15029096013424156,1.5946971004825803
250.2,-0.6699999999999999,0.0,0.16900071853430554,1.5946971004825803
250.2,-0.6499999999999999,0.008333333333333326,0.18938498609894133,1.5946971004825803
250.2,-0.6299999999999999,0.0,0.21149682148364282,1.5946971004825803
250.2,-0.61,0.033333333333333305,0.23537668744565934,1.5946971004825803
250.2,-0.59,0.08333333333333326,0.26105039301221294,1.5946971004825803
250.2,-0.57,0.14999999999999986,0.28852706593578625,1.5946971004825803
250.2,-0.5499999999999999,0.2749999999999998,0.3177972029892631,1.5946971004825803
250.2,-0.5299999999999999,0.5583333333333328,0.3488308489463216,1.5946971004825803
250.2,-0.5099999999999999,0.6916666666666661,0.3815759572718396,1.5946971004825803
250.2,-0.48999999999999994,1.0666666666666718,0.4159569864233215,1.5946971004825803
250.2,-0.47,1.308333333333332,0.45187378507476755,1.5946971004825803
250.2,-0.44999999999999996,1.3916666666666655,0.4892008173925334,1.5946971004825803
250.2,-0.42999999999999994,1.274999999999999,0.527786775637101,1.5946971004825803
250.2,-0.4099999999999999,1.433333333333332,0.5674546218061941,1.5946971004825803
250.2,-0.3899999999999999,1.2916666666666654,0.6080020928026835,1.5946971004825803
250.2,-0.36999999999999994,1.2166666666666723,0.6492026947968853,1.5946971004825803
250.2,-0.35,0.9999999999999991,0.6908072022128758,1.5946971004825803
250.2,-0.32999999999999996,1.0083333333333324,0.7325456653210859,1.5946971004825803
250.2,-0.30999999999999994,0.8416666666666659,0.7741299180427871,1.5946971004825803
250.2,-0.2899999999999999,0.766666666666666,0.8152565645970673,1.5946971004825803
250.2,-0.2699999999999999,1.0166666666666657,0.8556104104219701,1.5946971004825803
250.2,-0.24999999999999994,0.7750000000000037,0.8948682897849946,1.5946971004825803
250.2,-0.22999999999999998,0.8416666666666659,0.9327032300884679,1.5946971004825803
250.2,-0.20999999999999996,0.6749999999999994,0.9687888814993857,1.5946971004825803
250.2,-0.18999999999999995,0.7083333333333327,1.0028041306044084,1.5946971004825803
250.2,-0.16999999999999993,0.716666666666666,1.0344378086915127,1.5946971004825803
250.2,-0.1499999999999999,0.6083333333333328,1.0633933993264428,1.5946971004825803
250.2,-0.1299999999999999,0.8166666666666659,1.0893936463989615,1.5946971004825803
250.2,-0.10999999999999988,0.6499999999999994,1.1121849629606506,1.5946971004825803
250.2,-0.08999999999999986,0.7749999999999992,1.1315415430771931,1.5946971004825803
250.2,-0.06999999999999984,0.6249999999999994,1.1472690835958639,1.5946971004825803
250.2,-0.04999999999999993,0.6416666666666732,1.159208030109613,1.5946971004825803
250.2,-0.030000000000000027,0.7749999999999992,1.1672362713132196,1.5946971004825803
250.2,-0.010000000000000009,0.5916666666666661,1.1712712181338292,1.5946971004825803
250.2,0.010000000000000009,0.6499999999999994,1.1712712181338292,1.5946971004825803
250.2,0.030000000000000027,0.6999999999999994,1.1672362713132196,1.5946971004825803
250.2,0.050000000000000044,0.6833333333333327,1.1592080301096128,1.5946971004825803
250.2,0.07000000000000006,0.6999999999999994,1.1472690835958639,1.5946971004825803
250.2,0.09000000000000008,0.7999999999999993,1.131541543077193,1.5946971004825803
250.2,0.1100000000000001,0.7583333333333327,1.1121849629606506,1.5946971004825803
250.2,0.13000000000000012,0.7833333333333325,1.0893936463989613,1.5946971004825803
250.2,0.15000000000000013,0.6499999999999994,1.0633933993264426,1.5946971004825803
250.2,0.17000000000000015,0.641666666666666,1.0344378086915125,1.5946971004825803
250.2,0.19000000000000017,0.8249999999999993,1.0028041306044082,1.5946971004825803
250.2,0.21000000000000008,0.7500000000000078,0.9687888814993855,1.5946971004825803
250.2,0.22999999999999998,0.7583333333333327,0.9327032300884679,1.5946971004825803
250.2,0.25,0.8666666666666659,0.8948682897849946,1.5946971004825803
250.2,0.27,0.8333333333333326,0.8556104104219698,1.5946971004825803
250.2,0.29000000000000004,1.0916666666666657,0.8152565645970671,1.5946971004825803
250.2,0.31000000000000005,0.9749999999999991,0.7741299180427869,1.5946971004825803
250.2,0.33000000000000007,0.9083333333333325,0.7325456653210858,1.5946971004825803
250.2,0.3500000000000001,1.1083333333333325,0.6908072022128757,1.5946971004825803
250.2,0.3700000000000001,1.2416666666666656,0.649202694796885,1.5946971004825803
250.2,0.3900000000000001,1.2666666666666655,0.608002092802683,1.5946971004825803
250.2,0.41000000000000014,1.249999999999999,0.5674546218061937,1.5946971004825803
250.2,0.43000000000000016,1.3666666666666654,0.5277867756371006,1.5946971004825803
250.2,0.4500000000000002,1.3333333333333321,0.489200817392533,1.5946971004825803
250.2,0.4700000000000001,1.2333333333333458,0.4518737850747672,1.5946971004825803
250.2,0.49,1.0583333333333325,0.4159569864233215,1.5946971004825803
