magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.03537110132609441,0.992950743130755,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.035847869726649,0.9928560661372002,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.03634589908155231,0.9927571767690369,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.03686736098350205,0.9926536451587953,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.037414841295850515,0.9925449594436917,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.037991468463680185,0.9924305003660584,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.03860110041652327,0.9923095042737169,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.03924860648435852,0.9921810073091153,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.039940308613399714,0.992043758059864,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.04068469477234444,0.9918960763248472,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.04149358569608887,0.9917356221575018,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.04238395576636712,0.991559035537593,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.04338027910976434,0.9913614725392169,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.04451587376088232,0.9911363411488769,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.04583104957298602,0.9908756717245168,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.04737341040925174,0.9905700612971604,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.04919781112845573,0.9902086878837107,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.05135204696114156,0.9897821511689212,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.05386949575542781,0.9892839314271018,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.056728588793719656,0.9887184021723394,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.059809159751444706,0.9881094263519058,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.06314491005831564,0.9874504289369963,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.06700930729034833,0.9866875436432826,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.07159794847829841,0.9857824480022411,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.07689954126550416,0.9847377585287189,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.08251488152716607,0.9836324517957051,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.0882823259082957,0.9824984968322129,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.09424803619125947,0.9813269356135692,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.36,0.10086555691237063,0.9800290044455492,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.38,0.10859250602054794,0.9785156472617527,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.40000000000003,0.11673062693785442,0.9769242869499523,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.42,0.12461030546644512,0.9753859295789045,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.44,0.1322219768564239,0.9739021957999735,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.46000000000004,0.13950785759784953,0.9724840822210634,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.48,0.14680753461645946,0.971065354157528,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.5,0.15406754561747685,0.9696563882850681,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.52,0.16085694576725074,0.9683406047797448,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.54,0.16735512986682521,0.9670829311120808,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.56,0.17375663220328097,0.965845566651638,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.58,0.18031322347532333,0.964579865778848,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.6,0.18750665523128718,0.9631931356653501,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.62,0.19556037709668306,0.9616429265723433,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.64,0.20486320309951747,0.9598553906370293,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.66,0.21496842706781297,0.9579174389004005,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.68,0.22415341834658523,0.9561593615229168,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.7,0.2315915643755485,0.9547380084166456,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.72,0.23817236778226425,0.9534822463625816,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.74,0.2450798593280115,0.9521659217109225,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.76,0.2525171875519018,0.9507506604514452,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.78000000000003,0.25988775611289117,0.9493501783545292,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.8,0.26640312116444803,0.9481139114077587,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.82,0.27134772318260325,0.9471767656734447,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.84000000000003,0.27411209825906896,0.9466532400400944,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.86,0.2748927742110623,0.9465054456944686,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.88,0.27489560816609726,0.946504909223846,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.90000000000003,0.27546495196314236,0.9463971380200612,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.92,0.27738818189572156,0.946033180161224,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.94,0.28063619098719345,0.945418834848744,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.96000000000004,0.2844722878044298,0.9446937693897762,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.98,0.2879915311051071,0.9440290818930955,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.0,0.2906638527292874,0.9435246668351499,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.02,0.2923789038096617,0.9432010837346341,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.04,0.29326245643416676,0.9430344249016587,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.06,0.29358938314975286,0.942972766288022,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.08,0.2936606473708561,0.9429593263398587,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.1,0.29365874343463333,0.9429596854068106,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.12,0.29365439591002973,0.9429605053152537,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.14,0.2936701246834006,0.9429575389975021,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.16,0.2936917503779202,0.9429534605839853,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.18,0.2936669063345353,0.9429581459509626,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.2,0.2935231180065485,0.9429852636159146,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.22,0.29319093049997574,0.9430479152817928,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.24,0.29262051576044085,0.9431555071050651,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.26,0.2917917889955593,0.9433118437031762,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.28000000000003,0.29071178878434145,0.9435156211084368,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.3,0.2893956605126393,0.9437640113150866,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.32,0.28784582901323563,0.9440565916963211,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.34000000000003,0.2860474056294236,0.9443962154614214,3.21,3,printed_energy_and_delta_mu_reconstructed_gamma_m
