magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.001644075671015979,0.9996712389195683,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.0018137093644055144,0.9996373239099977,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.0020124806547408692,0.999597584859753,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.0022478248551036197,0.999550536068169,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.002529825763225761,0.9994941628261376,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.0028724782139394134,0.9994256693482368,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.00329572632016171,0.999341071924485,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.0038288611563790566,0.9992345208974512,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.004516344223857033,0.9990971389797306,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.005427889204030893,0.9989150111856541,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.006675189436111964,0.9986658528794112,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.008434875165315853,0.9983144471094991,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.010962444842337937,0.9978099127798813,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.014554255422816851,0.9970933813348114,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.019427061568726197,0.9961221261341922,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.025570146854598567,0.9948990250142999,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.032678482507990284,0.9934856147096374,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.04023900119421116,0.9919844966079027,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.04755260818194235,0.9905345603435977,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.053813723200307674,0.9892949664671659,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.058494447346413875,0.9883692764572949,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.061094284983126045,0.9878554901161967,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.061425436582676136,0.9877900662976056,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.05996277685424662,0.9880790687167879,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.057643102523762084,0.988537579398548,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.055045870738043706,0.9890512050319993,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.05225541650608996,0.9896033395124082,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.04901885084855254,0.9902441301227716,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.36,0.04518202771990866,0.9910043000655231,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.38,0.040737814143167406,0.9918855386017239,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.40000000000003,0.03560880884094845,0.9929035378821638,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.42,0.03045541301596216,0.9939274304332307,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.44,0.025994044402971227,0.9948146815381333,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.46000000000004,0.022005668497423806,0.9956085370967447,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.48,0.018321266096930324,0.9963424519641115,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.5,0.01535196024711461,0.9969343167836916,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.52,0.013305860299936162,0.9973423657194701,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.54,0.011851133510195054,0.9976325800672727,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.56,0.010441857920083274,0.997913807546711,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.58,0.008882881834324412,0.9982250008107983,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.6,0.007366107315875183,0.9985278631948522,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.62,0.006085550927216568,0.9987836301927541,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.64,0.005011493693585671,0.9989982033948871,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.66,0.004105604999662245,0.9991792160276627,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.68,0.003396298821636712,0.9993209708803609,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.7,0.0028637756414719114,0.9994274088646133,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.72,0.002461380780580333,0.9995078449919106,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.74,0.002149658690707582,0.9995701606692647,0.0,3,printed_energy_and_delta_mu_reconstructed_gamma_m
