magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.05032622952876958,0.9899852391583128,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.05139861871102215,0.9897729320345003,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.05252131268776716,0.9895507145618276,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.05369932650572243,0.9893176011409248,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.05493865057909428,0.9890724145048893,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.0562465700757914,0.9888137229222256,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.057632138935057566,0.9885397469848124,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.059106908932232645,0.9882482162290335,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.060686092634883795,0.9879361404186824,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.062390474308508234,0.9875994337591206,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.06424956172400109,0.9872322952818327,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.06630647189879124,0.9868262491769862,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.06862416283660662,0.986368923528143,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.07129058281850484,0.9858430489993972,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.07441718761111614,0.9852267733841553,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.07811462256070563,0.984498480317931,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.08244576528442976,0.9836460488855432,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.08740420149745264,0.9826710631679776,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.09296069956074975,0.9815796277643037,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.0991130898623322,0.9803725583563976,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.10606040488139677,0.9790113128757277,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.11398535773311169,0.977460818260828,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.1225960629859369,0.9757789414905678,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.13144110447189813,0.9740543063435425,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.14087393629130385,0.9722184205573007,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.15134226835742445,0.9701850488476524,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.1623460086027971,0.9680522637163266,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.1733056917737053,0.9659326783427432,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.36,0.1844298862770518,0.9637860226116061,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.38,0.1963005475893048,0.9615005811648528,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.40000000000003,0.20932761218568408,0.9589987357142713,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.42,0.22402693803142784,0.9561835488963154,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.44,0.2395486870618268,0.9532198232823552,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.46000000000004,0.25532839451848083,0.950216259320713,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.48,0.2718243597044069,0.9470864781691204,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.5,0.2885956514953779,0.9439150273400264,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.52,0.30555201161614776,0.9407193764380725,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.54,0.32266766960751797,0.9375046755267222,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.56,0.3392898137363905,0.9343931827928101,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.58,0.3566523339412359,0.9311541257638078,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.6,0.3761128686780066,0.9275370179731899,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.62,0.3966506585014385,0.9237349199222971,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.64,0.41631038441577356,0.9201099760641263,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.66,0.4341887258107411,0.9168258429938299,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.68,0.45131082449993015,0.9136916159981469,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.7,0.4686939916588296,0.9105205606721505,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.72,0.4863924942904443,0.9073032880144001,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.74,0.5043886969288095,0.9040435550498109,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.76,0.522596369008861,0.9007574362193052,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.78000000000003,0.540907343407386,0.8974647199129935,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.8,0.5592697777196426,0.8941748372426394,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.82,0.5785335350892187,0.8907364317346781,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.84000000000003,0.6000431917640563,0.886912775218601,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.86,0.6231377466330908,0.8828256503675866,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.88,0.6454174244860156,0.8789005875574449,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.90000000000003,0.6651653657876504,0.8754361381926691,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.92,0.6820634245233497,0.8724824978263195,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.94,0.6966476717298591,0.8699413056791436,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.96000000000004,0.7096902065290499,0.8676750148313986,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.98,0.7216541549856027,0.8656013329322335,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.0,0.7325136226690888,0.863723379088001,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.02,0.7419614289525498,0.8620928618206444,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.04,0.7498786012021011,0.8607288744614924,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.06,0.7566305122035669,0.8595673459403683,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.08,0.7627894729452753,0.8585091894808734,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.1,0.7686663949226484,0.8575007039713558,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.12,0.7742215368136305,0.8565485254015724,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.14,0.7792814122688247,0.8556821580746141,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.16,0.78369388580333,0.8549273562026384,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.18,0.7873589544068437,0.8543009123443589,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.2,0.7902415086184216,0.853808540548269,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.22,0.7923783603179814,0.8534437260630731,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.24,0.7938524717076504,0.8531921489267613,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.26,0.7947330988712119,0.8530418933226499,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.28000000000003,0.7950113690554528,0.8529944194187554,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.3,0.7945748207192097,0.8530688973289532,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.32,0.7932388918019871,0.853296855662875,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.34000000000003,0.7908124021806995,0.8537110593536702,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.36,0.7871560623770555,0.8543355792169485,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.38,0.7822076788965139,0.855181513762162,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.40000000000003,0.7759759140167577,0.8562480362805144,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.42,0.7685205837486596,0.8575257109728526,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.44,0.7599344877420401,0.8589995356672234,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.46000000000004,0.7503309486728527,0.8606510082779295,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.48,0.7398346808560774,0.8624596306881857,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.5,0.7285738159947447,0.8644042279207949,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.52,0.7166733533976484,0.8664640402570144,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.54,0.7042509554401108,0.8686194288826313,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.56,0.6914149392325697,0.8708522162793457,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.58,0.6782634569106889,0.873145830905684,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.6,0.6648840320061457,0.8754853975303324,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.62,0.651353257423024,0.8778578052468792,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.64,0.6377368520490627,0.8802517169620119,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.66,0.6240902646838433,0.8826574849126299,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.68,0.6104598198655096,0.8850669704847749,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.7,0.5968842301297816,0.8874732969525941,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.72,0.5833962261750361,0.8898705776197509,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.74,0.5700240667190712,0.8922536611484316,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.76,0.5567927514498778,0.8946179259001242,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.78000000000003,0.543724846921197,0.8969591403732095,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.8,0.5308409240668257,0.8992733912292602,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.82,0.5181596772289538,0.9015570675612111,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.84000000000003,0.5056978349055532,0.9038068824847582,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.86,0.4934699792171945,0.9060199114675186,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.88,0.48148837171996667,0.9081936298841929,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.90000000000003,0.4697628500657289,0.9103259379641175,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.92,0.4583008251262936,0.9124151674500273,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.94,0.44710737969345377,0.9144600694236413,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.96000000000004,0.4361854512366259,0.9164597861958234,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.98,0.4255360723013461,0.918413811881568,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.0,0.41515864080760345,0.9203219466335129,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.02,0.4050511959869821,0.9221842489697054,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.04,0.3952106814881791,0.9240009896440929,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.06,0.3856331834614314,0.925772609401879,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.08,0.3763141370854805,0.9274996819449551,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.1,0.3672484994948433,0.929182882608948,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.12,0.35843089026183345,0.9308229626553581,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.14,0.3498557025904807,0.932420728696806,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.16,0.3415171894030226,0.9339770265656338,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.18,0.33340952879140046,0.9354927288635937,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.2,0.3255268731058739,0.936968725450762,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.22,0.3178633854622018,0.9384059162087739,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.24,0.3104132668227042,0.9398052055185748,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.26,0.30317077615892046,0.9411674980047939,0.8,3,printed_energy_and_delta_mu_reconstructed_gamma_m
