magnetic_field_g,loss_rate_s,survival,excess_ratio,partial_wave,parameter_status
319.8,0.06060116854225073,0.987952920477246,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.82,0.061515388873004895,0.9877722956616914,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.84000000000003,0.06246637881529153,0.9875844412233372,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.86,0.0634576546956121,0.9873886669033417,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.88,0.06449340697641859,0.9871841500741927,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.90000000000003,0.06557871777051699,0.9869698930058172,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.92,0.06671988243112188,0.9867446596770305,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.94,0.06792490241124954,0.9865068789251982,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.96000000000004,0.06920426890612301,0.9862544904467396,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
319.98,0.07057224618591236,0.9859846926091496,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.0,0.07204897466464036,0.9856935292731519,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.02000000000004,0.07366365439197738,0.9853752647936211,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.04,0.07545820608132094,0.9850216668831752,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.06,0.0774888538167468,0.9846217017040709,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.08,0.07982273649582328,0.9841622106452261,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.1,0.08253026868835056,0.9836294247381465,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.12,0.08566921645517155,0.9830121062542366,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.14,0.08927156046831684,0.9823041317664639,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.16,0.09337464063058114,0.9814983679037812,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.18,0.09801357466462327,0.9805881689677091,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.2,0.10318353784781992,0.9795747720341931,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.22,0.10878596415017955,0.9784777876327958,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.24,0.11486230661512423,0.9772893966597086,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.26,0.12165259549626603,0.9759630820047606,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.28000000000003,0.12936432790538596,0.9744589690087038,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.3,0.13817857333666142,0.972742658148582,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.32,0.14757283527169146,0.9709167341413557,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.34000000000003,0.15697073573530884,0.969093532339831,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.36,0.16636138130215192,0.9672751576688771,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.38,0.17593469872082954,0.9654249230992841,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.40000000000003,0.18574416363730173,0.9635327194741936,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.42,0.19556719045014634,0.9616416161706033,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.44,0.20544036025352444,0.9597445995504355,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.46000000000004,0.21544699485262375,0.9578257576026888,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.48,0.22575863664226176,0.9558524418927138,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.5,0.23628299259371882,0.9538426115846037,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.52,0.24665508210664533,0.9518659942688735,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.54,0.2574984170910506,0.9498039506527867,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.56,0.2692330966434748,0.947577435419348,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.58,0.28088911121760185,0.9453710129483583,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.6,0.2920723410335483,0.9432589155760576,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.62,0.30314082887236404,0.9411731351042276,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.64,0.31442001319188234,0.9390523949719634,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.66,0.3270511529127228,0.9366831284843721,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.68,0.3429008040141676,0.9337186094701637,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.7,0.3619213704585679,0.9301733855917632,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.72,0.3814911364614438,0.9265398458828471,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.74,0.3989999488956273,0.9233009975564145,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.76,0.4137900958878296,0.9205738814952819,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.78000000000003,0.42726061042571783,0.9180970985766167,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.8,0.4407787518775692,0.9156182577296643,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.82,0.4544873105515714,0.9131113346084938,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.84000000000003,0.4678609108660808,0.9106722807494074,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.86,0.48015079132785937,0.9084366187827765,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.88,0.4908802014218078,0.9064893110708708,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.90000000000003,0.5001352491651927,0.9048129426659035,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.92,0.5083865106060438,0.9033210044127481,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.94,0.5160315445078052,0.9019408758540075,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.96000000000004,0.5233799560970535,0.9006162829008628,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
320.98,0.5305460984580188,0.8993264185576368,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.0,0.5372315142502689,0.8981247478952646,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.02,0.5427656666049101,0.8971312259891872,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.04,0.5465185361077104,0.8964581153468227,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.06,0.548288143558355,0.8961408956935385,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.08,0.5482384254949929,0.8961498066158085,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.1,0.5466891037551846,0.896427534518077,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.12,0.5440721000976021,0.8968968481542315,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.14,0.540950375022331,0.8974569960749796,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.16,0.5379120534224922,0.8980025143994244,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.18,0.5353774159424363,0.8984578519672763,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.2,0.5334983603055727,0.8987955658798694,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.22,0.5322095912630084,0.8990272637192669,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.24,0.5313454455193661,0.8991826552636465,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.26,0.5307379580558977,0.8992919103387091,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.28000000000003,0.5302675321436919,0.8993765243625618,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.3,0.5298683364074425,0.8994483326838428,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.32,0.5295047215100197,0.8995137456249712,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.34000000000003,0.5291412061410503,0.899579145416552,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.36,0.5287244958326226,0.8996541213214603,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.38,0.5281825691394091,0.899751635922542,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.40000000000003,0.5274343441701456,0.8998862893254213,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.42,0.5264017545210502,0.9000721511702063,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.44,0.5250198202553384,0.9003209536609543,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.46000000000004,0.5232427538080637,0.9006409965630415,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.48,0.5210448802776982,0.9010369825907277,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.5,0.5184166334449456,0.9015107366132076,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.52,0.5153580163907662,0.9020623805454653,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.54,0.5118727809573586,0.9026913796953742,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.56,0.507965503959461,0.9033970684444206,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.58,0.5036417874642802,0.9041786128746793,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.6,0.49891035857215216,0.9050346291913554,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.62,0.49378546239502613,0.9059627464628276,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.64,0.4882883830155276,0.9069593240154724,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.66,0.4824476485342857,0.9080194047793257,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.68,0.4762980644024525,0.9091368801839662,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.7,0.4698790153946146,0.910304788547406,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.72,0.4632325114500509,0.9115156620502192,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.74,0.4564013361786946,0.912761857804546,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.76,0.44942749733399123,0.9140358368704691,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.78000000000003,0.44235104479348425,0.9153303789749471,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.8,0.4352092388802279,0.916638735537996,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.82,0.4280360158381342,0.9179547301243569,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.84000000000003,0.4208616912391526,0.9192728165764352,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.86,0.41371284951275744,0.9205881038042101,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.88,0.40661237782396387,0.9218963544576442,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.90000000000003,0.3995796104337768,0.9231939633456122,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.92,0.3926305547573804,0.9244779206182783,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.94,0.38577817365492817,0.9257457642011557,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.96000000000004,0.3790327012994337,0.9269955255267771,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
321.98,0.37240197301764555,0.928225672112909,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.0,0.3658917529787834,0.929435049947869,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.02,0.35950604733285724,0.9306228279957147,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.04,0.35324739406649003,0.9317884464841552,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.06,0.3471171241757774,0.9329315700381486,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.08,0.34111559157032045,0.9340520462082985,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.1,0.3352423713437411,0.9351498695319769,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.12,0.3294964276720132,0.9362251509592812,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.14,0.3238762536868905,0.9372780922672818,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.16,0.31837998630033654,0.938308964960805,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.18,0.31300549922098875,0.9393180930999805,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.2,0.30775047740175115,0.9403058394868281,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.22,0.30261247597466767,0.9412725946697433,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.24,0.29758896643632987,0.9422187682728642,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.26,0.29267737250186504,0.9431447822162854,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
322.28000000000003,0.287875097688705,0.9440510654552943,1.26,3,printed_energy_and_delta_mu_reconstructed_gamma_m
