field_mv_m,velocity_m_s,density,gaussian_density,kurtosis
3.0,-0.08750000000000002,0.0,5.681763385123524e-09,3.0521275383763884
3.0,-0.08250000000000002,0.0,6.834753537346776e-08,3.0521275383763884
3.0,-0.07750000000000001,0.0,7.102627859418887e-07,3.0521275383763884
3.0,-0.07250000000000002,0.0,6.376344161464754e-06,3.0521275383763884
3.0,-0.06750000000000003,0.0,4.94516659355816e-05,3.0521275383763884
3.0,-0.06250000000000003,0.0,0.0003313191900053936,3.0521275383763884
3.0,-0.05750000000000002,0.0,0.0019176473405703256,3.0521275383763884
3.0,-0.05250000000000002,0.0,0.009588427336857022,3.0521275383763884
3.0,-0.047500000000000014,0.033333333333333305,0.0414173690416929,3.0521275383763884
3.0,-0.042500000000000024,0.23333333333333442,0.1545518191837412,3.0521275383763884
3.0,-0.03750000000000003,0.6333333333333327,0.4982212217891426,3.0521275383763884
3.0,-0.03250000000000003,1.7999999999999985,1.3874802529449128,3.0521275383763884
3.0,-0.027500000000000024,2.999999999999998,3.338011946082976,3.0521275383763884
3.0,-0.02250000000000002,7.199999999999994,6.937539194630889,3.0521275383763884
3.0,-0.017500000000000016,12.366666666666655,12.456025833144025,3.0521275383763884
3.0,-0.012500000000000011,20.06666666666665,19.320129724734006,3.0521275383763884
3.0,-0.007500000000000007,25.966666666666644,25.887914370161308,3.0521275383763884
3.0,-0.0025000000000000022,30.03333333333331,29.96681426168285,3.0521275383763884
3.0,0.0025000000000000022,30.433333333333305,29.96681426168285,3.0521275383763884
3.0,0.007499999999999979,25.700000000000262,25.88791437016134,3.0521275383763884
3.0,0.012499999999999956,18.399999999999984,19.320129724734084,3.0521275383763884
3.0,0.01749999999999996,11.833333333333323,12.456025833144102,3.0521275383763884
3.0,0.022499999999999964,6.76666666666666,6.93753919463094,3.0521275383763884
3.0,0.02749999999999997,3.399999999999997,3.338011946083004,3.0521275383763884
3.0,0.03249999999999997,1.3999999999999988,1.3874802529449264,3.0521275383763884
3.0,0.03749999999999998,0.5999999999999994,0.49822122178914874,3.0521275383763884
3.0,0.04249999999999998,0.06666666666666661,0.15455181918374286,3.0521275383763884
3.0,0.04749999999999999,0.033333333333333305,0.041417369041693165,3.0521275383763884
3.0,0.05249999999999999,0.033333333333333305,0.00958842733685709,3.0521275383763884
3.0,0.057499999999999996,0.0,0.0019176473405703393,3.0521275383763884
3.0,0.0625,0.0,0.0003313191900053965,3.0521275383763884
3.0,0.0675,0.0,4.945166593558222e-05,3.0521275383763884
3.0,0.07249999999999998,0.0,6.376344161464856e-06,3.0521275383763884
3.0,0.07749999999999996,0.0,7.102627859419038e-07,3.0521275383763884
3.0,0.08249999999999996,0.0,6.834753537346971e-08,3.0521275383763884
3.0,0.08749999999999997,0.0,5.681763385123707e-09,3.0521275383763884
3.0,0.09249999999999997,0.0,4.080373481484554e-10,3.0521275383763884
3.0,0.09749999999999998,0.0,2.5314722816649114e-11,3.0521275383763884
3.0,0.10249999999999998,0.0,1.356759664554469e-12,3.0521275383763884
3.0,0.10749999999999998,0.0,6.281873095094167e-14,3.0521275383763884
3.0,0.11249999999999999,0.0,2.5126493236985917e-15,3.0521275383763884
3.0,0.1175,0.0,8.682226077840873e-17,3.0521275383763884
3.0,0.1225,0.0,2.591712284236863e-18,3.0521275383763884
3.0,0.1275,0.0,6.683423347439316e-20,3.0521275383763884
3.0,0.1325,0.0,1.4889072446916592e-21,3.0521275383763884
3.0,0.13749999999999998,0.0,2.865449784691902e-23,3.0521275383763884
3.0,0.14249999999999996,0.0,4.764029570304021e-25,3.0521275383763884
3.0,0.14749999999999996,0.0,6.842464962295653e-27,3.0521275383763884
3.0,0.15249999999999997,0.0,8.489990481633929e-29,3.0521275383763884
3.0,0.15749999999999997,0.0,9.100354530276592e-31,3.0521275383763884
3.0,0.16249999999999998,0.0,8.426862500684777e-33,3.0521275383763884
3.0,0.16749999999999998,0.0,6.741087912182936e-35,3.0521275383763884
3.0,0.1725,0.0,4.6585478589796135e-37,3.0521275383763884
3.0,0.1775,0.0,2.7811705341148924e-39,3.0521275383763884
3.0,0.1825,0.0,1.4343699058370986e-41,3.0521275383763884
3.0,0.1875,0.0,6.390740712272448e-44,3.0521275383763884
3.0,0.1925,0.0,2.45978822161662e-46,3.0521275383763884
3.0,0.19749999999999998,0.0,8.179009734230086e-49,3.0521275383763884
3.0,0.20249999999999996,0.0,2.3494176111664836e-51,3.0521275383763884
3.0,0.20749999999999996,0.0,5.830102659082106e-54,3.0521275383763884
3.0,0.21249999999999997,0.0,1.2498234578260547e-56,3.0521275383763884
3.0,0.21749999999999997,0.0,2.3146089525594643e-59,3.0521275383763884
3.0,0.22249999999999998,0.0,3.70307981572501e-62,3.0521275383763884
3.0,0.22749999999999998,0.0,5.118055659150873e-65,3.0521275383763884
3.0,0.23249999999999998,0.0,6.1108753296535e-68,3.0521275383763884
3.0,0.2375,0.0,6.303159979360101e-71,3.0521275383763884
3.0,0.2425,0.0,5.616551220327814e-74,3.0521275383763884
3.0,0.2475,0.0,4.323521320624606e-77,3.0521275383763884
3.0,0.2525,0.0,2.875159706718754e-80,3.0521275383763884
3.0,0.2575,0.0,1.651744347941618e-83,3.0521275383763884
3.0,0.2625,0.0,8.197476354947797e-87,3.0521275383763884
3.0,0.2675,0.0,3.5145846125847863e-90,3.0521275383763884
3.0,0.2725,0.0,1.3017402134119945e-93,3.0521275383763884
3.0,0.2775,0.0,4.165154606949853e-97,3.0521275383763884
124.89999999999999,-0.2775,0.0,8.371688829091358e-43,2.981882090047039
124.89999999999999,-0.2725,0.0,2.9658975863497185e-41,2.981882090047039
124.89999999999999,-0.2675,0.0,9.847576190637854e-40,2.981882090047039
124.89999999999999,-0.2625,0.0,3.0643098317869236e-38,2.981882090047039
124.89999999999999,-0.2575,0.0,8.936472546999733e-37,2.981882090047039
124.89999999999999,-0.2525,0.0,2.442472611100517e-35,2.981882090047039
124.89999999999999,-0.2475,0.0,6.256384122976563e-34,2.981882090047039
124.89999999999999,-0.24250000000000002,0.0,1.5019214990711221e-32,2.981882090047039
124.89999999999999,-0.23750000000000004,0.0,3.3791011232143016e-31,2.981882090047039
124.89999999999999,-0.23250000000000004,0.0,7.125006573249382e-30,2.981882090047039
124.89999999999999,-0.22750000000000004,0.0,1.4079896940106124e-28,2.981882090047039
124.89999999999999,-0.22250000000000003,0.0,2.6076170286359767e-27,2.981882090047039
124.89999999999999,-0.21750000000000003,0.0,4.5260387403163615e-26,2.981882090047039
124.89999999999999,-0.21250000000000002,0.0,7.362458356884029e-25,2.981882090047039
124.89999999999999,-0.20750000000000002,0.0,1.122425595668659e-23,2.981882090047039
124.89999999999999,-0.2025,0.0,1.6036973000884964e-22,2.981882090047039
124.89999999999999,-0.1975,0.0,2.147421813212836e-21,2.981882090047039
124.89999999999999,-0.1925,0.0,2.6948987223131644e-20,2.981882090047039
124.89999999999999,-0.18750000000000003,0.0,3.1695504045465623e-19,2.981882090047039
124.89999999999999,-0.18250000000000002,0.0,3.493679026659551e-18,2.981882090047039
124.89999999999999,-0.17750000000000005,0.0,3.6090962870146803e-17,2.981882090047039
124.89999999999999,-0.17250000000000004,0.0,3.494170241853328e-16,2.981882090047039
124.89999999999999,-0.16750000000000004,0.0,3.170441751895587e-15,2.981882090047039
124.89999999999999,-0.16250000000000003,0.0,2.6960355995028263e-14,2.981882090047039
124.89999999999999,-0.15750000000000003,0.0,2.1486297876189548e-13,2.981882090047039
124.89999999999999,-0.15250000000000002,0.0,1.6048250253678154e-12,2.981882090047039
124.89999999999999,-0.14750000000000002,0.0,1.123372814358063e-11,2.981882090047039
124.89999999999999,-0.14250000000000002,0.0,7.369707603447732e-11,2.981882090047039
124.89999999999999,-0.1375,0.0,4.531132175316583e-10,2.981882090047039
124.89999999999999,-0.13250000000000003,0.0,2.610918589952081e-09,2.981882090047039
124.89999999999999,-0.12750000000000003,0.0,1.4099705963330324e-08,2.981882090047039
124.89999999999999,-0.12250000000000003,0.0,7.136033946539911e-08,2.981882090047039
124.89999999999999,-0.11750000000000002,0.0,3.3848067990479787e-07,2.981882090047039
124.89999999999999,-0.11250000000000002,0.0,1.504669050201834e-06,2.981882090047039
124.89999999999999,-0.10750000000000001,0.0,6.2687105490800106e-06,2.981882090047039
124.89999999999999,-0.10250000000000002,0.0,2.4476288999304618e-05,2.981882090047039
124.89999999999999,-0.09750000000000003,0.0,8.956597409565387e-05,2.981882090047039
124.89999999999999,-0.09250000000000003,0.0,0.0003071642447950489,2.981882090047039
124.89999999999999,-0.08750000000000002,0.0,0.0009872528442881313,2.981882090047039
124.89999999999999,-0.08250000000000002,0.0,0.002973830782475461,2.981882090047039
124.89999999999999,-0.07750000000000001,0.033333333333333305,0.008395261677082754,2.981882090047039
124.89999999999999,-0.07250000000000002,0.0,0.02221172809027506,2.981882090047039
124.89999999999999,-0.06750000000000003,0.06666666666666661,0.0550757709495444,2.981882090047039
124.89999999999999,-0.06250000000000003,0.23333333333333314,0.1279879101778979,2.981882090047039
124.89999999999999,-0.05750000000000002,0.19999999999999982,0.27874522500678783,2.981882090047039
124.89999999999999,-0.05250000000000002,0.49999999999999956,0.5689525538026603,2.981882090047039
124.89999999999999,-0.047500000000000014,1.1333333333333322,1.0883655627461775,2.981882090047039
124.89999999999999,-0.042500000000000024,2.0000000000000093,1.9512084056202854,2.981882090047039
124.89999999999999,-0.03750000000000003,3.599999999999997,3.278405356648626,2.981882090047039
124.89999999999999,-0.03250000000000003,4.999999999999996,5.16240139022765,2.981882090047039
124.89999999999999,-0.027500000000000024,7.233333333333327,7.618527041553013,2.981882090047039
124.89999999999999,-0.02250000000000002,10.766666666666657,10.53708258016941,2.981882090047039
124.89999999999999,-0.017500000000000016,14.233333333333322,13.658401653590824,2.981882090047039
124.89999999999999,-0.012500000000000011,16.93333333333332,16.592411200919184,2.981882090047039
124.89999999999999,-0.007500000000000007,18.033333333333317,18.89075215616369,2.981882090047039
124.89999999999999,-0.0025000000000000022,20.266666666666648,20.156685712051036,2.981882090047039
124.89999999999999,0.0025000000000000022,19.799999999999983,20.156685712051036,2.981882090047039
124.89999999999999,0.007499999999999979,18.70000000000019,18.890752156163703,2.981882090047039
124.89999999999999,0.012499999999999956,16.899999999999984,16.592411200919212,2.981882090047039
124.89999999999999,0.01749999999999996,14.566666666666654,13.65840165359086,2.981882090047039
124.89999999999999,0.022499999999999964,9.566666666666658,10.537082580169445,2.981882090047039
124.89999999999999,0.02749999999999997,7.799999999999993,7.618527041553043,2.981882090047039
124.89999999999999,0.03249999999999997,4.799999999999995,5.162401390227674,2.981882090047039
124.89999999999999,0.03749999999999998,3.399999999999997,3.278405356648644,2.981882090047039
124.89999999999999,0.04249999999999998,2.1666666666666647,1.9512084056202925,2.981882090047039
124.89999999999999,0.04749999999999999,0.9999999999999991,1.0883655627461812,2.981882090047039
124.89999999999999,0.05249999999999999,0.6666666666666661,0.5689525538026623,2.981882090047039
124.89999999999999,0.057499999999999996,0.23333333333333314,0.27874522500678883,2.981882090047039
124.89999999999999,0.0625,0.13333333333333322,0.12798791017789846,2.981882090047039
124.89999999999999,0.0675,0.0,0.05507577094954464,2.981882090047039
124.89999999999999,0.07249999999999998,0.0,0.022211728090275256,2.981882090047039
124.89999999999999,0.07749999999999996,0.033333333333333305,0.008395261677082858,2.981882090047039
124.89999999999999,0.08249999999999996,0.0,0.002973830782475492,2.981882090047039
124.89999999999999,0.08749999999999997,0.0,0.0009872528442881438,2.981882090047039
124.89999999999999,0.09249999999999997,0.0,0.0003071642447950533,2.981882090047039
124.89999999999999,0.09749999999999998,0.0,8.956597409565497e-05,2.981882090047039
124.89999999999999,0.10249999999999998,0.0,2.4476288999304875e-05,2.981882090047039
124.89999999999999,0.10749999999999998,0.0,6.268710549080044e-06,2.981882090047039
124.89999999999999,0.11249999999999999,0.0,1.5046690502018447e-06,2.981882090047039
124.89999999999999,0.1175,0.0,3.384806799048002e-07,2.981882090047039
124.89999999999999,0.1225,0.0,7.136033946539963e-08,2.981882090047039
124.89999999999999,0.1275,0.0,1.4099705963330424e-08,2.981882090047039
124.89999999999999,0.1325,0.0,2.6109185899520993e-09,2.981882090047039
124.89999999999999,0.13749999999999998,0.0,4.5311321753166474e-10,2.981882090047039
124.89999999999999,0.14249999999999996,0.0,7.369707603447916e-11,2.981882090047039
124.89999999999999,0.14749999999999996,0.0,1.123372814358095e-11,2.981882090047039
124.89999999999999,0.15249999999999997,0.0,1.604825025367861e-12,2.981882090047039
124.89999999999999,0.15749999999999997,0.0,2.1486297876190156e-13,2.981882090047039
124.89999999999999,0.16249999999999998,0.0,2.696035599502903e-14,2.981882090047039
124.89999999999999,0.16749999999999998,0.0,3.1704417518956773e-15,2.981882090047039
124.89999999999999,0.1725,0.0,3.494170241853452e-16,2.981882090047039
124.89999999999999,0.1775,0.0,3.6090962870147826e-17,2.981882090047039
124.89999999999999,0.1825,0.0,3.4936790266596255e-18,2.981882090047039
124.89999999999999,0.1875,0.0,3.1695504045466076e-19,2.981882090047039
124.89999999999999,0.1925,0.0,2.6948987223131644e-20,2.981882090047039
124.89999999999999,0.19749999999999998,0.0,2.1474218132128665e-21,2.981882090047039
124.89999999999999,0.20249999999999996,0.0,1.6036973000885305e-22,2.981882090047039
124.89999999999999,0.20749999999999996,0.0,1.1224255956686831e-23,2.981882090047039
124.89999999999999,0.21249999999999997,0.0,7.362458356884185e-25,2.981882090047039
124.89999999999999,0.21749999999999997,0.0,4.5260387403164574e-26,2.981882090047039
124.89999999999999,0.22249999999999998,0.0,2.6076170286360133e-27,2.981882090047039
124.89999999999999,0.22749999999999998,0.0,1.4079896940106525e-28,2.981882090047039
124.89999999999999,0.23249999999999998,0.0,7.125006573249584e-30,2.981882090047039
124.89999999999999,0.2375,0.0,3.37910112321435e-31,2.981882090047039
124.89999999999999,0.2425,0.0,1.5019214990711221e-32,2.981882090047039
124.89999999999999,0.2475,0.0,6.256384122976563e-34,2.981882090047039
124.89999999999999,0.2525,0.0,2.442472611100517e-35,2.981882090047039
124.89999999999999,0.2575,0.0,8.936472546999733e-37,2.981882090047039
124.89999999999999,0.2625,0.0,3.0643098317869236e-38,2.981882090047039
124.89999999999999,0.2675,0.0,9.847576190637854e-40,2.981882090047039
124.89999999999999,0.2725,0.0,2.9658975863497185e-41,2.981882090047039
124.89999999999999,0.2775,0.0,8.371688829091358e-43,2.981882090047039
250.2,-0.2775,0.0,2.5790782843088745e-16,2.991751007919815
250.2,-0.2725,0.0,1.0173083451109074e-15,2.991751007919815
250.2,-0.2675,0.0,3.913853292657089e-15,2.991751007919815
250.2,-0.2625,0.0,1.4686568354336655e-14,2.991751007919815
250.2,-0.2575,0.0,5.3752661464630016e-14,2.991751007919815
250.2,-0.2525,0.0,1.9188607828612257e-13,2.991751007919815
250.2,-0.2475,0.0,6.681143727030476e-13,2.991751007919815
250.2,-0.24250000000000002,0.0,2.2689347946801127e-12,2.991751007919815
250.2,-0.23750000000000004,0.0,7.515485978205127e-12,2.991751007919815
250.2,-0.23250000000000004,0.0,2.42804077423841e-11,2.991751007919815
250.2,-0.22750000000000004,0.0,7.65100939723138e-11,2.991751007919815
250.2,-0.22250000000000003,0.0,2.3515019769910223e-10,2.991751007919815
250.2,-0.21750000000000003,0.0,7.049134775056389e-10,2.991751007919815
250.2,-0.21250000000000002,0.0,2.0610576185805267e-09,2.991751007919815
250.2,-0.20750000000000002,0.0,5.8777120348560284e-09,2.991751007919815
250.2,-0.2025,0.0,1.6348967481506757e-08,2.991751007919815
250.2,-0.1975,0.0,4.4354348867321934e-08,2.991751007919815
250.2,-0.1925,0.0,1.1736698254438897e-07,2.991751007919815
250.2,-0.18750000000000003,0.0,3.029141237756771e-07,2.991751007919815
250.2,-0.18250000000000002,0.0,7.62530045478318e-07,2.991751007919815
250.2,-0.17750000000000005,0.0,1.8722259084169473e-06,2.991751007919815
250.2,-0.17250000000000004,0.0,4.483564214131057e-06,2.991751007919815
250.2,-0.16750000000000004,0.0,1.0472548745785683e-05,2.991751007919815
250.2,-0.16250000000000003,0.0,2.385861559262108e-05,2.991751007919815
250.2,-0.15750000000000003,0.0,5.301538777844879e-05,2.991751007919815
250.2,-0.15250000000000002,0.0,0.00011490065326994851,2.991751007919815
250.2,-0.14750000000000002,0.0,0.0002428884740566962,2.991751007919815
250.2,-0.14250000000000002,0.0,0.0005007894464351672,2.991751007919815
250.2,-0.1375,0.0,0.0010070876789350443,2.991751007919815
250.2,-0.13250000000000003,0.0,0.00197534633245338,2.991751007919815
250.2,-0.12750000000000003,0.0,0.00377905376863233,2.991751007919815
250.2,-0.12250000000000003,0.0,0.007051584994368465,2.991751007919815
250.2,-0.11750000000000002,0.033333333333333305,0.012833770589198122,2.991751007919815
250.2,-0.11250000000000002,0.06666666666666661,0.02278167498281109,2.991751007919815
250.2,-0.10750000000000001,0.033333333333333305,0.03944399404824838,2.991751007919815
250.2,-0.10250000000000002,0.03333333333333349,0.0666100823515214,2.991751007919815
250.2,-0.09750000000000003,0.06666666666666661,0.10971421740489394,2.991751007919815
250.2,-0.09250000000000003,0.09999999999999991,0.1762583505851244,2.991751007919815
250.2,-0.08750000000000002,0.09999999999999991,0.27618516477404736,2.991751007919815
250.2,-0.08250000000000002,0.49999999999999956,0.4220995071013812,2.991751007919815
250.2,-0.07750000000000001,0.8999999999999992,0.6292064939187226,2.991751007919815
250.2,-0.07250000000000002,0.7666666666666703,0.91481947304717,2.991751007919815
250.2,-0.06750000000000003,1.566666666666665,1.2973031059078421,2.991751007919815
250.2,-0.06250000000000003,1.8999999999999981,1.7943673909818776,2.991751007919815
250.2,-0.05750000000000002,2.8999999999999977,2.4207231954993085,2.991751007919815
250.2,-0.05250000000000002,3.499999999999997,3.185244306572732,2.991751007919815
250.2,-0.047500000000000014,3.8333333333333295,4.087937220688423,2.991751007919815
250.2,-0.042500000000000024,5.200000000000024,5.117166407114388,2.991751007919815
250.2,-0.03750000000000003,5.599999999999995,6.247679115298072,2.991751007919815
250.2,-0.03250000000000003,6.799999999999994,7.439979595404122,2.991751007919815
250.2,-0.027500000000000024,9.133333333333324,8.64148988987755,2.991751007919815
250.2,-0.02250000000000002,9.466666666666658,9.78969949614177,2.991751007919815
250.2,-0.017500000000000016,11.733333333333324,10.817177315764463,2.991751007919815
250.2,-0.012500000000000011,11.09999999999999,11.65795540268522,2.991751007919815
250.2,-0.007500000000000007,11.833333333333323,12.254474247763786,2.991751007919815
250.2,-0.0025000000000000022,13.13333333333332,12.564083975302083,2.991751007919815
250.2,0.0025000000000000022,12.599999999999987,12.564083975302083,2.991751007919815
250.2,0.007499999999999979,12.200000000000124,12.254474247763788,2.991751007919815
250.2,0.012499999999999956,11.89999999999999,11.657955402685229,2.991751007919815
250.2,0.01749999999999996,10.499999999999991,10.817177315764475,2.991751007919815
250.2,0.022499999999999964,9.999999999999991,9.789699496141782,2.991751007919815
250.2,0.02749999999999997,8.499999999999993,8.641489889877564,2.991751007919815
250.2,0.03249999999999997,7.799999999999993,7.439979595404135,2.991751007919815
250.2,0.03749999999999998,6.466666666666661,6.2476791152980855,2.991751007919815
250.2,0.04249999999999998,4.866666666666663,5.1171664071143965,2.991751007919815
250.2,0.04749999999999999,4.133333333333329,4.0879372206884295,2.991751007919815
250.2,0.05249999999999999,2.5999999999999974,3.185244306572737,2.991751007919815
250.2,0.057499999999999996,2.0666666666666647,2.4207231954993125,2.991751007919815
250.2,0.0625,1.9999999999999982,1.7943673909818803,2.991751007919815
250.2,0.0675,1.3999999999999988,1.2973031059078444,2.991751007919815
250.2,0.07249999999999998,1.1333333333333449,0.9148194730471728,2.991751007919815
250.2,0.07749999999999996,0.43333333333333296,0.6292064939187254,2.991751007919815
250.2,0.08249999999999996,0.26666666666666644,0.42209950710138316,2.991751007919815
250.2,0.08749999999999997,0.26666666666666644,0.27618516477404886,2.991751007919815
250.2,0.09249999999999997,0.2999999999999997,0.17625835058512535,2.991751007919815
250.2,0.09749999999999998,0.06666666666666661,0.10971421740489452,2.991751007919815
250.2,0.10249999999999998,0.13333333333333322,0.06661008235152169,2.991751007919815
250.2,0.10749999999999998,0.0,0.039443994048248485,2.991751007919815
250.2,0.11249999999999999,0.06666666666666661,0.02278167498281117,2.991751007919815
250.2,0.1175,0.0,0.012833770589198155,2.991751007919815
250.2,0.1225,0.0,0.00705158499436849,2.991751007919815
250.2,0.1275,0.0,0.003779053768632343,2.991751007919815
250.2,0.1325,0.0,0.0019753463324533875,2.991751007919815
250.2,0.13749999999999998,0.0,0.0010070876789350478,2.991751007919815
250.2,0.14249999999999996,0.0,0.0005007894464351717,2.991751007919815
250.2,0.14749999999999996,0.0,0.00024288847405669838,2.991751007919815
250.2,0.15249999999999997,0.0,0.00011490065326994953,2.991751007919815
250.2,0.15749999999999997,0.0,5.301538777844926e-05,2.991751007919815
250.2,0.16249999999999998,0.0,2.385861559262129e-05,2.991751007919815
250.2,0.16749999999999998,0.0,1.0472548745785777e-05,2.991751007919815
250.2,0.1725,0.0,4.483564214131097e-06,2.991751007919815
250.2,0.1775,0.0,1.8722259084169638e-06,2.991751007919815
250.2,0.1825,0.0,7.625300454783206e-07,2.991751007919815
250.2,0.1875,0.0,3.029141237756793e-07,2.991751007919815
250.2,0.1925,0.0,1.1736698254438897e-07,2.991751007919815
250.2,0.19749999999999998,0.0,4.4354348867322245e-08,2.991751007919815
250.2,0.20249999999999996,0.0,1.634896748150693e-08,2.991751007919815
250.2,0.20749999999999996,0.0,5.877712034856091e-09,2.991751007919815
250.2,0.21249999999999997,0.0,2.0610576185805486e-09,2.991751007919815
250.2,0.21749999999999997,0.0,7.04913477505649e-10,2.991751007919815
250.2,0.22249999999999998,0.0,2.351501976991047e-10,2.991751007919815
250.2,0.22749999999999998,0.0,7.651009397231462e-11,2.991751007919815
250.2,0.23249999999999998,0.0,2.4280407742384446e-11,2.991751007919815
250.2,0.2375,0.0,7.515485978205234e-12,2.991751007919815
250.2,0.2425,0.0,2.268934794680129e-12,2.991751007919815
250.2,0.2475,0.0,6.681143727030476e-13,2.991751007919815
250.2,0.2525,0.0,1.9188607828612257e-13,2.991751007919815
250.2,0.2575,0.0,5.3752661464630016e-14,2.991751007919815
250.2,0.2625,0.0,1.4686568354336655e-14,2.991751007919815
250.2,0.2675,0.0,3.913853292657089e-15,2.991751007919815
250.2,0.2725,0.0,1.0173083451109074e-15,2.991751007919815
250.2,0.2775,0.0,2.5790782843088745e-16,2.991751007919815
