L,samples,epsilon,noninteracting_peak_signed,noninteracting_peak_folded,interacting_peak,interacting_half_peak_height
14,24,-0.140000000000,0.544563384066,0.455436615934,0.500000000000,1.000000000000
14,24,-0.100000000000,0.531830988618,0.468169011382,0.500000000000,1.000000000000
14,24,-0.060000000000,0.519098593171,0.480901406829,0.500000000000,1.000000000000
14,24,-0.020000000000,0.506366197724,0.493633802276,0.500000000000,1.000000000000
14,24,0.020000000000,0.493633802276,0.493633802276,0.500000000000,1.000000000000
14,24,0.060000000000,0.480901406829,0.480901406829,0.500000000000,1.000000000000
14,24,0.100000000000,0.468169011382,0.468169011382,0.500000000000,1.000000000000
14,24,0.140000000000,0.455436615934,0.455436615934,0.500000000000,1.000000000000
