detuning_over_ef,tunnel_mev,sigma_h_real,sigma_h_imag,sigma_x_real,sigma_x_imag,sigma_t_real,sigma_t_imag,event_count,momentum_residual,collision_min_eigenvalue,condition_number,sigma_x_over_sigma0
0.51875,0.2,0.7868070789704539,0.0,-0.018266495905148335,0.0,0.08324347777307428,0.0,490,1.2266573303711206e-20,-9.082657414252408e-20,5485915774766.356,-0.018266495905148335
0.5516666666666667,0.2,0.7682924229953867,0.0,-0.012633096508626328,0.0,0.08565943016709611,0.0,501,8.1122216929713e-21,-6.050576542743914e-20,6207369663508.988,-0.012633096508626328
0.5845833333333335,0.2,0.7013949311750602,0.0,-0.012419848553375619,0.0,0.1078164288036958,0.0,514,3.0023324658825146e-20,-1.3278280559570037e-19,6340181741610.261,-0.012419848553375619
0.6175,0.2,0.7105473530054929,0.0,-0.010414565534482957,0.0,0.10342876618097449,0.0,524,1.6203211012849454e-20,-1.0074227323239666e-19,8167650954089.133,-0.010414565534482957
0.6504166666666668,0.2,0.7547475558023332,0.0,-0.00018191663334415087,0.0,0.08187359931427576,0.0,533,1.0380021513719099e-20,-8.158847896798623e-20,5897940166061.882,-0.00018191663334415087
0.6833333333333335,0.2,0.6848167730057069,0.0,0.007786345959392038,0.0,0.09987168518484503,0.0,544,4.7720760159576965e-20,-1.6191985804522192e-19,6317962534892.422,0.007786345959392038
0.71625,0.2,0.6994605727110461,0.0,0.009304413881743231,0.0,0.09397837333489886,0.0,550,2.121611158267328e-20,-1.131805613272681e-19,6426598226038.023,0.009304413881743231
0.7491666666666668,0.2,0.7551496633136376,0.0,0.012839477177720104,0.0,0.07305863427009317,0.0,559,1.0960028953632964e-20,-8.020731045390296e-20,6220402091256.617,0.012839477177720104
0.7820833333333335,0.2,0.7813975913733329,0.0,0.014640542203478168,0.0,0.06310861489969097,0.0,565,1.3842388670974413e-20,-3.971719011662066e-20,5949319868401.88,0.014640542203478168
0.8150000000000001,0.2,0.7293331755061311,0.0,0.02419345735837166,0.0,0.07409481008551787,0.0,574,1.9583886728458737e-20,-9.02002308166856e-20,6175949725164.629,0.02419345735837166
0.8479166666666668,0.2,0.8038370289647048,0.0,0.020421851207621383,0.0,0.05177459636650324,0.0,580,1.9220692281849268e-20,-2.8254378863134186e-20,7557125137911.888,0.020421851207621383
0.8808333333333335,0.2,0.8411805059480572,0.0,0.018885603614721996,0.0,0.04035093576712385,0.0,587,5.075590952912789e-21,-4.685106646290093e-20,6199876719600.304,0.018885603614721996
0.9137500000000002,0.2,0.8136316722117976,0.0,0.02587932483449165,0.0,0.04487139953276901,0.0,594,2.9054257150576548e-21,-4.687251156003169e-20,5573323560678.78,0.02587932483449165
0.9466666666666668,0.2,0.867826237143762,0.0,0.02054253468863567,0.0,0.03036440465273477,0.0,599,2.481035080875061e-21,-4.549095595224459e-20,6121838333126.429,0.02054253468863567
0.9795833333333335,0.2,0.9042381351444191,0.0,0.01612162623618321,0.0,0.021174377620806123,0.0,604,2.7215062014201947e-21,-2.0349634005107337e-20,6153483510295.676,0.01612162623618321
1.0125000000000002,0.2,0.884712320307525,0.0,0.021396209814352876,0.0,0.02416659351438497,0.0,607,4.129971828737288e-21,-1.3557280902240145e-20,6161268777712.9795,0.021396209814352876
1.0454166666666667,0.2,0.9273526971645067,0.0,0.015011959782973176,0.0,0.014209301249656565,0.0,613,2.0804906940875138e-21,-1.4618602548245177e-20,6124639305437.578,0.015011959782973176
1.0783333333333334,0.2,0.9188947372057507,0.0,0.015145544450715068,0.0,0.01693956479075865,0.0,620,1.545030317067083e-21,-1.499246054426341e-20,7295445512414.685,0.015145544450715068
1.11125,0.2,0.940379555234873,0.0,0.014520336819360638,0.0,0.01019476386847338,0.0,626,1.9047587705866115e-21,-7.564888681768785e-21,6266263889042.605,0.014520336819360638
1.1441666666666668,0.2,0.9651207263929209,0.0,0.008431971900201946,0.0,0.006006616761933982,0.0,633,8.42076690924193e-22,-5.678584904614349e-21,6252592016072.124,0.008431971900201946
1.1770833333333335,0.2,0.9505885585832139,0.0,0.014165547247847389,0.0,0.007028289133449974,0.0,637,1.0654411214576515e-21,-7.083168452440699e-21,6225201189281.228,0.014165547247847389
1.21,0.2,0.9740286883522304,0.0,0.007199498775198672,0.0,0.0038589448589068827,0.0,640,1.01884668233868e-21,-2.2341685295480973e-21,6158604819395.909,0.007199498775198672
1.2429166666666667,0.2,0.98231035055988,0.0,0.00437007585414811,0.0,0.002984672736995622,0.0,646,2.9320491954742304e-22,-2.867326726475387e-21,6378110975796.454,0.00437007585414811
1.2758333333333334,0.2,0.982443716157129,0.0,0.0053366233973868235,0.0,0.002295852509164739,0.0,649,6.427153961457417e-22,-1.5250128282496448e-21,6372042304067.583,0.0053366233973868235
1.30875,0.2,0.9896251513524753,0.0,0.0030297978720954196,0.0,0.0014399244609236705,0.0,654,1.9815034856508415e-22,-2.01426224695848e-21,8400278397936.919,0.0030297978720954196
1.3416666666666668,0.2,0.9873886291463386,0.0,0.004313458573756956,0.0,0.0013296580617561103,0.0,657,1.6442195344771266e-22,-1.2189415468287225e-21,6311269103043.245,0.004313458573756956
1.3745833333333335,0.2,0.9938246972727008,0.0,0.001954169871684862,0.0,0.0007571611543237161,0.0,661,1.0994174879700193e-22,-3.263919579360185e-22,6254719852587.535,0.001954169871684862
1.4075,0.2,0.9916902660896902,0.0,0.002957008410434149,0.0,0.0008000791895555845,0.0,663,2.5392261128515865e-22,-5.339223005331151e-22,6091972638269.753,0.002957008410434149
1.4404166666666667,0.2,0.9960124311037414,0.0,0.0013944855809393999,0.0,0.0004010394045700048,0.0,665,1.535223781914278e-22,-4.267854947154538e-22,6468141483406.258,0.0013944855809393999
1.4733333333333334,0.2,0.9940898137898515,0.0,0.0022990051603563287,0.0,0.00043889878960932986,0.0,670,2.697874868944996e-22,-3.0993476177949144e-22,6449156507325.394,0.0022990051603563287
1.50625,0.2,0.9975612349900638,0.0,0.0008628194693068589,0.0,0.00023921551691958844,0.0,672,4.1233826970415595e-23,-2.440824279430653e-22,6780188425321.36,0.0008628194693068589
1.5391666666666668,0.2,0.9970251786361598,0.0,0.0010653590305797031,0.0,0.00028287459386290906,0.0,674,6.371926336621889e-23,-1.5772235024022316e-22,6376841816486.957,0.0010653590305797031
1.5720833333333335,0.2,0.99857786083124,0.0,0.0005516944563866617,0.0,0.00010775691169741871,0.0,677,3.7953900146808934e-23,-2.688450641875848e-22,6304247090543.878,0.0005516944563866617
1.605,0.2,0.9971145656841864,0.0,0.001259242535124798,0.0,0.00012382324160348858,0.0,681,1.7632220731490229e-22,-1.2826497537703022e-22,6089434888137.2295,0.001259242535124798
1.6379166666666667,0.2,0.9992009221102877,0.0,0.0003150475517082694,0.0,5.7834421884137016e-05,0.0,685,1.4631135258919126e-23,-8.178587519722076e-23,6564573863896.993,0.0003150475517082694
1.6708333333333334,0.2,0.9989231117743349,0.0,0.0004319460881400809,0.0,7.250550960035489e-05,0.0,688,2.8090851054769264e-23,-8.353827303210582e-23,6542161248616.294,0.0004319460881400809
1.70375,0.2,0.9995570631768054,0.0,0.00018171801244182877,0.0,2.800709258458776e-05,0.0,691,1.5849457961106217e-23,-3.5761083286575564e-23,6757543930143.073,0.00018171801244182877
1.7366666666666668,0.2,0.9993818950161469,0.0,0.00026907404451116483,0.0,2.8159124617733263e-05,0.0,693,1.1631984355483073e-23,-1.6347577972308695e-22,6467560126589.131,0.00026907404451116483
1.7695833333333335,0.2,0.9997605889379058,0.0,0.00010131644548345209,0.0,1.37662167825195e-05,0.0,696,5.402508715470888e-24,-1.64374421967112e-23,6399197969143.624,0.00010131644548345209
1.8025000000000002,0.2,0.9996520572884511,0.0,0.0001537836450879534,0.0,1.4965300229663802e-05,0.0,696,1.8788077098742884e-23,-1.8370155679106828e-23,6246201248445.987,0.0001537836450879534
1.8354166666666667,0.2,0.9998763326415129,0.0,5.398413269193431e-05,0.0,6.739857495452765e-06,0.0,697,1.4689444113446132e-24,-5.958285426194284e-24,6675266031721.514,5.398413269193431e-05
1.8683333333333334,0.2,0.9998227710847873,0.0,8.330693071086468e-05,0.0,5.0451777401413145e-06,0.0,700,4.1815401963614294e-24,-2.0093725794901088e-23,6653615300664.96,8.330693071086468e-05
1.90125,0.2,0.9999275224909283,0.0,3.060961547299665e-05,0.0,5.259585859244409e-06,0.0,702,1.9110165625983326e-24,-6.524069819395521e-24,7189263317572.021,3.060961547299665e-05
1.9341666666666668,0.2,0.9999140566016862,0.0,4.1468378820426054e-05,0.0,2.509039947028815e-06,0.0,703,2.0558474367017935e-24,-1.0985512040818913e-23,6585734097025.565,4.1468378820426054e-05
1.9670833333333335,0.2,0.9999403505514847,0.0,2.472736796828431e-05,0.0,4.905063949384162e-06,0.0,703,2.1158422173183697e-24,-2.845171947551536e-23,6531781082272.163,2.472736796828431e-05
2.0,0.2,0.9999643350902321,0.0,1.8379824582675745e-05,0.0,1.141913319668372e-06,0.0,705,8.796591176459184e-25,-2.4424551508867502e-24,6440216804610.533,1.8379824582675745e-05
0.025,0.5,0.9976443808173379,0.0,-0.0015456647386984464,0.0,0.0018171563796917157,0.0,131,5.688100889753994e-22,-1.7022151429732133e-20,6997303852377.505,-0.0015456647386984464
0.05791666666666667,0.5,0.9936799310985571,0.0,-0.0033676944202971518,0.0,0.004353326073712068,0.0,192,1.694083264112094e-21,-1.700253185176666e-20,5775840427574.27,-0.0033676944202971518
0.09083333333333335,0.5,0.9820365156555118,0.0,-0.008202806923080456,0.0,0.011457872889942836,0.0,238,2.1761746660931904e-21,-3.500283308080457e-20,4767894951173.798,-0.008202806923080456
0.12375,0.5,0.96933570166037,0.0,-0.012407344649672707,0.0,0.018494502704766703,0.0,275,9.316683090597232e-21,-4.912864177358919e-20,3316367216152.4854,-0.012407344649672707
0.15666666666666668,0.5,0.9498711226844256,0.0,-0.018135768278533866,0.0,0.028801644783006602,0.0,306,1.1792322766521163e-20,-3.058779785293891e-19,3935154699523.973,-0.018135768278533866
0.18958333333333335,0.5,0.9317186361548463,0.0,-0.021588788317479995,0.0,0.0371544869859148,0.0,331,6.7448902575470746e-21,-4.5009547607821194e-20,3185555094651.6216,-0.021588788317479995
0.2225,0.5,0.9262667379202242,0.0,-0.020048863771366977,0.0,0.037945170033464266,0.0,354,7.656995113462353e-21,-1.0199104759115746e-19,3600358695124.2007,-0.020048863771366977
0.2554166666666667,0.5,0.8665857785308334,0.0,-0.03335246810651676,0.0,0.06670789272017737,0.0,375,2.4871786042785553e-20,-8.995973381368208e-20,2947818014779.7505,-0.03335246810651676
0.2883333333333334,0.5,0.8339423326504521,0.0,-0.03710303174204915,0.0,0.0800894171040808,0.0,394,3.5181707174509113e-20,-1.1559210278863933e-19,3339584474453.467,-0.03710303174204915
0.32125000000000004,0.5,0.8080207889484863,0.0,-0.036954525395148645,0.0,0.08863092744022633,0.0,410,2.4204808268928917e-20,-2.0510054626135403e-19,2660993962662.061,-0.036954525395148645
0.35416666666666674,0.5,0.777592122120847,0.0,-0.03665516225282286,0.0,0.09857424095455611,0.0,426,2.0349048249850992e-20,-2.243259199488473e-19,3949721086141.1416,-0.03665516225282286
0.3870833333333334,0.5,0.7254635474382839,0.0,-0.03939464813828702,0.0,0.11777675643553698,0.0,443,3.414558184678505e-20,-2.4276171274376245e-19,3274517664201.514,-0.03939464813828702
0.42000000000000004,0.5,0.6995421510730043,0.0,-0.03452554044666026,0.0,0.12317115009874473,0.0,453,3.749520338727425e-20,-3.6980746599504707e-19,2597844159055.1206,-0.03452554044666026
0.45291666666666675,0.5,0.629297696456248,0.0,-0.036310215971467885,0.0,0.1477757519881236,0.0,469,3.1759619687603455e-20,-3.300136332124395e-19,3133269398199.803,-0.036310215971467885
0.4858333333333334,0.5,0.6069176594410536,0.0,-0.02775408918986364,0.0,0.1495316798055831,0.0,480,4.4906586530237166e-20,-4.5346091631764e-19,3492738818994.6045,-0.02775408918986364
0.51875,0.5,0.5337794670111585,0.0,-0.025613343118143856,0.0,0.17248391323452306,0.0,490,9.812313211139138e-20,-6.415842895970924e-19,2251481983223.705,-0.025613343118143856
0.5516666666666667,0.5,0.5108821949585747,0.0,-0.015391838555854657,0.0,0.17330200087728745,0.0,501,6.835614403767827e-20,-6.850365208578224e-19,3510551558078.434,-0.015391838555854657
0.5845833333333335,0.5,0.4568863015156633,0.0,-0.007632506687599789,0.0,0.18612774411272068,0.0,514,1.7931388895980995e-19,-7.9010752420768315e-19,4572592681191.342,-0.007632506687599789
0.6175,0.5,0.436745052878014,0.0,-0.00013960799020001173,0.0,0.1878462278604453,0.0,524,1.0906596386103458e-19,-8.651247593486842e-19,5271441668474.714,-0.00013960799020001173
0.6504166666666668,0.5,0.4686421855764542,0.0,0.012378555561452164,0.0,0.16886840792466093,0.0,533,9.328726825342998e-20,-4.0678776833027676e-19,3024548113998.586,0.012378555561452164
0.6833333333333335,0.5,0.4297550507978904,0.0,0.024940507487543714,0.0,0.1734561515678719,0.0,544,3.4719869988250367e-19,-1.4221134771555404e-18,4112694650023.9775,0.024940507487543714
0.71625,0.5,0.43821258768462046,0.0,0.03155141591164513,0.0,0.16622970032324857,0.0,550,1.4894678736289323e-19,-4.0009679616256567e-19,4130602370967.298,0.03155141591164513
0.7491666666666668,0.5,0.4668561813670654,0.0,0.03968859519689671,0.0,0.15125704957253802,0.0,559,1.0771775698247149e-19,-4.686915819097196e-19,3281939799421.1553,0.03968859519689671
0.7820833333333335,0.5,0.49822418884608216,0.0,0.04494759248795942,0.0,0.13729504888545097,0.0,565,9.255935476627431e-20,-2.344726783437913e-19,2958740623138.3833,0.04494759248795942
0.8150000000000001,0.5,0.480668756148626,0.0,0.056597324112043136,0.0,0.13538037203536404,0.0,574,1.1403864211089948e-19,-4.933427675957207e-19,4004340750768.0605,0.056597324112043136
0.8479166666666668,0.5,0.5488417958681632,0.0,0.05694978508350417,0.0,0.11242105148126927,0.0,580,1.2455361073908049e-19,-3.79199280859865e-19,4528010134863.55,0.05694978508350417
0.8808333333333335,0.5,0.5883457773347502,0.0,0.057271631686251746,0.0,0.09903849325607031,0.0,587,2.9345907129498334e-20,-2.0622638327968228e-19,3185004281632.36,0.057271631686251746
0.9137500000000002,0.5,0.5844446646209203,0.0,0.06650396981090022,0.0,0.09418397207793647,0.0,594,7.663957970248702e-20,-3.016056805158149e-19,2341329851792.66,0.06650396981090022
0.9466666666666668,0.5,0.6602899046087592,0.0,0.059939226709598524,0.0,0.07327872081654394,0.0,599,2.23964394399114e-20,-1.5147499391702254e-19,3078497090645.301,0.059939226709598524
0.9795833333333335,0.5,0.7138095489593193,0.0,0.05413929958318407,0.0,0.05930545745066447,0.0,604,2.277850083508185e-20,-7.898448373258335e-20,3121875978404.9653,0.05413929958318407
1.0125000000000002,0.5,0.702886132177481,0.0,0.06128342862216207,0.0,0.058183843685587246,0.0,607,2.291378768591655e-20,-1.0368292672641761e-19,3137924855469.088,0.06128342862216207
1.0454166666666667,0.5,0.7810897994516357,0.0,0.049861704739127426,0.0,0.03973043718295996,0.0,613,1.5186669990019608e-20,-8.044851760198182e-20,3079491957219.3066,0.049861704739127426
1.0783333333333334,0.5,0.7937370777443592,0.0,0.04684385451482933,0.0,0.03752657790166143,0.0,620,9.575684221268746e-21,-9.661388938016619e-20,3945677446678.414,0.04684385451482933
1.11125,0.5,0.8276955916589246,0.0,0.04553745671856112,0.0,0.027078005126807792,0.0,626,8.30286542710459e-21,-1.0251763230802659e-19,3297918827685.1553,0.04553745671856112
1.1441666666666668,0.5,0.8785287474593937,0.0,0.03249171250456589,0.0,0.018830782669514108,0.0,633,6.90007088612196e-21,-2.7896120975824934e-20,3274801602756.5522,0.03249171250456589
1.1770833333333335,0.5,0.8679567092823595,0.0,0.03948955047060377,0.0,0.0176895700847415,0.0,637,1.1207443786381968e-20,-4.1706707683136703e-20,3228587109264.446,0.03948955047060377
1.21,0.5,0.9085627050091103,0.0,0.02806660375604433,0.0,0.01176953598570259,0.0,640,4.579221764891927e-21,-2.0542082527543397e-20,3119260601313.5503,0.02806660375604433
1.2429166666666667,0.5,0.9385435969478125,0.0,0.01833433399856114,0.0,0.008264085177342171,0.0,646,2.6951679554495897e-21,-1.0590265317403744e-20,3502247155955.3896,0.01833433399856114
1.2758333333333334,0.5,0.9381033462468057,0.0,0.02061184341526296,0.0,0.006892495800408527,0.0,649,3.771238740180779e-21,-1.074541720381027e-20,3530959157198.4966,0.02061184341526296
1.30875,0.5,0.9592213104083037,0.0,0.013739333457746361,0.0,0.004434847718356605,0.0,654,1.9938728649633643e-21,-4.010311738174847e-21,4908170992397.068,0.013739333457746361
1.3416666666666668,0.5,0.9566756124080089,0.0,0.016240128144370806,0.0,0.0036162172600447437,0.0,657,4.154229968146309e-21,-8.13204618067306e-21,3376465324955.122,0.016240128144370806
1.3745833333333335,0.5,0.974216617214104,0.0,0.009114009804579519,0.0,0.002519961217723636,0.0,661,1.1612502697114717e-21,-2.528185204799706e-21,3277574654444.1353,0.009114009804579519
1.4075,0.5,0.9714505984619617,0.0,0.010881535177175407,0.0,0.002263617220420762,0.0,663,2.65712701756174e-21,-5.667103332480098e-21,3014790073732.7256,0.010881535177175407
1.4404166666666667,0.5,0.9826778593869963,0.0,0.006712496306741742,0.0,0.0013005561592384321,0.0,665,4.535419662504786e-22,-2.557874353906767e-21,3676479386344.346,0.006712496306741742
1.4733333333333334,0.5,0.9785839934718774,0.0,0.008952164007309377,0.0,0.0011720663307009669,0.0,670,1.7027646000968367e-21,-2.8084345325847427e-21,3644743573394.694,0.008952164007309377
1.50625,0.5,0.9892809295013094,0.0,0.00431445496127282,0.0,0.0006982270183548048,0.0,672,5.015310862851461e-22,-1.947904458500825e-21,3610724239604.7383,0.00431445496127282
1.5391666666666668,0.5,0.9889317787047921,0.0,0.0044894437636070934,0.0,0.0006979514146041254,0.0,674,6.817268185318246e-22,-1.8026424213563275e-21,3496260328007.498,0.0044894437636070934
1.5720833333333335,0.5,0.9934705874942034,0.0,0.002771087094603177,0.0,0.0003305862645357495,0.0,677,3.411437002161513e-22,-6.643034931894511e-22,3363932469516.414,0.002771087094603177
1.605,0.5,0.9900535922123818,0.0,0.004468883936688814,0.0,0.00033772013070304833,0.0,681,2.973862343482e-22,-3.210970267176932e-21,3010530529725.062,0.004468883936688814
1.6379166666666667,0.5,0.9961592232109799,0.0,0.0016535838561337298,0.0,0.0001793765184060742,0.0,685,1.426483079668864e-22,-3.0491386818334283e-22,3876161246697.024,0.0016535838561337298
1.6708333333333334,0.5,0.9956033864119683,0.0,0.0019374351250980686,0.0,0.00017542127220701026,0.0,688,1.9077087550157745e-22,-1.0453088169294223e-21,3829267404927.901,0.0019374351250980686
1.70375,0.5,0.9978685247003097,0.0,0.0009365897347815951,0.0,8.760543636167234e-05,0.0,691,8.112011181678637e-23,-2.272199162763576e-22,3835010476757.266,0.0009365897347815951
1.7366666666666668,0.5,0.9976346119490282,0.0,0.0010568219113418062,0.0,8.542156829324465e-05,0.0,693,2.0573737843091247e-22,-3.886777128345159e-22,3672518019773.8896,0.0010568219113418062
1.7695833333333335,0.5,0.9987212557384698,0.0,0.000577973633388108,0.0,4.2439157534415666e-05,0.0,696,4.114200994469885e-23,-1.407209315188097e-22,3538052024796.79,0.000577973633388108
1.8025000000000002,0.5,0.9982042700696557,0.0,0.0008417537720879279,0.0,3.8914288186032655e-05,0.0,696,1.1517226634306502e-22,-2.1825254009566883e-22,3262750091350.692,0.0008417537720879279
1.8354166666666667,0.5,0.9993412247918708,0.0,0.00030161308823720997,0.0,2.0023170100500892e-05,0.0,697,1.5024602765724285e-23,-4.165927220538916e-23,4129577293925.092,0.00030161308823720997
1.8683333333333334,0.5,0.9992075475216197,0.0,0.0003728982352951938,0.0,1.7058828884394503e-05,0.0,700,3.362700049120536e-23,-2.080715727966182e-22,4080169736981.172,0.0003728982352951938
1.90125,0.5,0.9996253321296321,0.0,0.00017101432428495654,0.0,1.23865669360679e-05,0.0,702,9.046226263275845e-24,-5.687102521367275e-23,4142011171110.1504,0.00017101432428495654
1.9341666666666668,0.5,0.9995236383558177,0.0,0.00022730353361063912,0.0,8.758351509883255e-06,0.0,703,1.5322409359894203e-23,-4.6303529312305454e-23,3922172507204.189,0.00022730353361063912
1.9670833333333335,0.5,0.999760273409203,0.0,0.00010906665859504905,0.0,8.704583886185171e-06,0.0,703,1.4362412684636567e-23,-7.520136503619247e-23,3805651478907.996,0.00010906665859504905
2.0,0.5,0.9997989579987365,0.0,9.691249897845183e-05,0.0,3.912493946211184e-06,0.0,705,3.840262484477357e-24,-1.182304050746158e-23,3619367646755.186,9.691249897845183e-05
0.025,1.0,0.9954153402667477,0.0,-0.0023440138642682735,0.0,0.0030924026464840553,0.0,131,2.2752403559015978e-21,-6.808860571892853e-20,5709175705565.223,-0.0023440138642682735
0.05791666666666667,1.0,0.9891930890830422,0.0,-0.004140456045156194,0.0,0.006364114494955979,0.0,192,6.776333056448376e-21,-6.801012740706664e-20,3388830948767.3853,-0.004140456045156194
0.09083333333333335,1.0,0.969806005788864,0.0,-0.009485367174705803,0.0,0.016389749679377497,0.0,238,8.704698664372762e-21,-1.4001133232321827e-19,2257185266060.469,-0.009485367174705803
0.12375,1.0,0.9510279575467322,0.0,-0.013385375854677271,0.0,0.025249104873646424,0.0,275,3.7266732362388927e-20,-1.9651456709435677e-19,1251625036492.8896,-0.013385375854677271
0.15666666666666668,1.0,0.9199064392743999,0.0,-0.019678481038158866,0.0,0.03981834775560945,0.0,306,4.716929106608465e-20,-1.2235119141175564e-18,1633059499514.1714,-0.019678481038158866
0.18958333333333335,1.0,0.8804240636026228,0.0,-0.023533084282936705,0.0,0.055548875144387236,0.0,331,2.6979561030188298e-20,-1.8003819043128477e-19,1174174107663.0981,-0.023533084282936705
0.2225,1.0,0.8666051838753204,0.0,-0.021749153856339194,0.0,0.05896588143590753,0.0,354,3.062798045384941e-20,-4.0796419036462986e-19,1409726093382.5823,-0.021749153856339194
0.2554166666666667,1.0,0.7810345435360124,0.0,-0.032715176133571694,0.0,0.09480010973476498,0.0,375,9.948714417114221e-20,-3.598389352547283e-19,1052126555570.4299,-0.032715176133571694
0.2883333333333334,1.0,0.748651509123084,0.0,-0.03272886591763812,0.0,0.10560358106215381,0.0,394,1.4072682869803645e-19,-4.623684111545573e-19,1267631891631.6333,-0.03272886591763812
0.32125000000000004,1.0,0.6906284984974923,0.0,-0.03167127781744316,0.0,0.1242395258711207,0.0,410,9.681923307571567e-20,-8.204021850454161e-19,985919551793.1934,-0.03167127781744316
0.35416666666666674,1.0,0.6620646787512497,0.0,-0.02860128007763355,0.0,0.13171413396005383,0.0,426,8.139619299940397e-20,-8.973036797953892e-19,1635436499303.6772,-0.02860128007763355
0.3870833333333334,1.0,0.5817447886373167,0.0,-0.0282595467071704,0.0,0.1582596084020418,0.0,443,1.365823273871402e-19,-9.710468509750498e-19,1249760971994.0974,-0.0282595467071704
0.42000000000000004,1.0,0.5541845660400299,0.0,-0.0210010955411667,0.0,0.16260738183543788,0.0,453,1.49980813549097e-19,-1.4792298639801883e-18,1205087066890.6477,-0.0210010955411667
0.45291666666666675,1.0,0.47769331373321383,0.0,-0.017748136874026068,0.0,0.18593582682830165,0.0,469,1.2703847875041382e-19,-1.320054532849758e-18,1247210505425.2207,-0.017748136874026068
0.4858333333333334,1.0,0.44899970475350204,0.0,-0.0074411471374496016,0.0,0.18862903666465078,0.0,480,1.7962634612094867e-19,-1.81384366527056e-18,2410301663149.3296,-0.0074411471374496016
0.51875,1.0,0.3925126651385902,0.0,-0.0009351823399925095,0.0,0.20312074000521202,0.0,490,3.924925284455655e-19,-2.5663371583883696e-18,1369774139300.894,-0.0009351823399925095
0.5516666666666667,1.0,0.36280372149678886,0.0,0.010362276619028991,0.0,0.2054920819136141,0.0,501,2.7342457615071307e-19,-2.7401460834312895e-18,2594524471889.1597,0.010362276619028991
0.5845833333333335,1.0,0.3376263655993067,0.0,0.01973248505129078,0.0,0.20763772825790244,0.0,514,7.172555558392398e-19,-3.1604300968307326e-18,4911385748248.804,0.01973248505129078
0.6175,1.0,0.3150782153617426,0.0,0.02859574319502507,0.0,0.20924493957506204,0.0,524,4.362638554441383e-19,-3.4604990373947366e-18,4502799284360.336,0.02859574319502507
0.6504166666666668,1.0,0.33294073684724235,0.0,0.039256317674690525,0.0,0.19618371608625082,0.0,533,3.7314907301371993e-19,-1.627151073321107e-18,1974679711902.4976,0.039256317674690525
0.6833333333333335,1.0,0.3163995103327537,0.0,0.050371899595374366,0.0,0.1942870703150238,0.0,544,1.3887947995300147e-18,-5.688453908622162e-18,3946652004543.174,0.050371899595374366
