target_id,frequency_mev,kinetic_real,kinetic_imag,hydro_real,hydro_imag,hydro_closed_real,hydro_closed_imag,printed_closed_real,printed_closed_imag
T006,0.56,0.026603737422890933,-0.06257913736812956,0.017004548629569106,-0.11500046973480843,0.0170045486295691,-0.11500046973480843,0.01700432063898339,-0.11500072594483499
T006,0.5800000000000001,0.025770802691052988,-0.0609085975893933,0.01587587196733433,-0.11119734530273265,0.01587587196733433,-0.11119734530273262,0.015875666242331,-0.11119756415948705
T006,0.6000000000000001,0.0250000869383116,-0.059339280497512754,0.014855269916656297,-0.10763275457618798,0.014855269916656293,-0.10763275457618796,0.014855084137141835,-0.10763294233223335
T006,0.6199999999999999,0.02428455182646819,-0.05786254427266172,0.013929451643433491,-0.10428539662674607,0.013929451643433488,-0.10428539662674609,0.013929283702273856,-0.10428555836489736
T006,0.6399999999999999,0.02361813304443129,-0.05647066201174377,0.01308709706679531,-0.10113637747664697,0.0130870970667953,-0.10113637747664694,0.013086945067073188,-0.10113651734977387
T006,0.6599999999999999,0.022995584081463908,-0.05515670711422702,0.012318518188277158,-0.09816888794121342,0.012318518188277157,-0.09816888794121342,0.012318380432477235,-0.09816900935899091
T006,0.6799999999999999,0.02241234847514779,-0.053914455066154575,0.011615386071974399,-0.0953679303330064,0.0116153860719744,-0.09536793033300642,0.011615261047069942,-0.09536803610812235
T006,0.7,0.021864454730892015,-0.05273829904038981,0.010970509398873732,-0.09272008591716442,0.010970509398873732,-0.09272008591716442,0.010970395759752422,-0.0927201783803835
T006,0.72,0.02134842941132639,-0.05162317716010477,0.010377653807962194,-0.09021331643265643,0.010377653807962193,-0.09021331643265643,0.010377550360651286,-0.09021339752383643
T006,0.74,0.020861224878770172,-0.050564509630502324,0.00983139369811168,-0.0878367941650234,0.009831393698111679,-0.0878367941650234,0.00983129938364243,-0.08783686550546815
T006,0.76,0.020400158924756336,-0.049558144241130545,0.009326990020560491,-0.08558075601543572,0.009326990020560491,-0.08558075601543573,0.00932690389992122,-0.08558081896569013
T006,0.78,0.019962864097037916,-0.04860030898753965,0.008860289001212975,-0.08343637779599769,0.008860289001212976,-0.08343637779599768,0.008860210241597588,-0.08343643350223143
T006,0.8,0.01954724498012067,-0.04768757076497139,0.008427637809767704,-0.08139566562389303,0.008427637809767703,-0.08139566562389301,0.008427565672178552,-0.08139571505529547
