detuning_over_ef,tunnel_mev,exciton_density_cm2,rho_over_rho0,sigma_h_real,sigma_h_imag,sigma_x_real,sigma_x_imag,sigma_t_real,sigma_t_imag,event_count,momentum_residual,collision_min_eigenvalue,condition_number
1.3745833333333335,1.0,100000000000.0,1.0426526113236114,0.9590922126311415,0.0,0.016046219739042793,0.0,0.002939956123686339,0.0,661,1.9384553574405402e-21,-7.287083398591037e-21,2191627446270.671
1.4075,1.0,100000000000.0,1.0430907035762569,0.9586893992741766,0.0,0.017259491964372358,0.0,0.0022653790925396596,0.0,663,5.5467154958514404e-21,-8.568022243107869e-21,2192264419849.6294
1.4404166666666667,1.0,100000000000.0,1.0285304556975725,0.9722609519829702,0.0,0.011710838294764624,0.0,0.0014406306348012528,0.0,665,1.5908583587482302e-21,-7.36394440772385e-21,2165636336289.1338
1.4733333333333334,1.0,100000000000.0,1.0312315070170275,0.9697143591865529,0.0,0.013372920458484972,0.0,0.001181440124883033,0.0,670,3.3368910811870184e-21,-3.716957445007311e-21,2177550995631.1025
1.50625,1.0,100000000000.0,1.0191343060289897,0.9812249416825682,0.0,0.00829650917134275,0.0,0.0007288534846559377,0.0,672,8.042243407620535e-22,-4.1001296318538124e-21,2184867064145.16
1.5391666666666668,1.0,100000000000.0,1.0185804867260604,0.9817584501488125,0.0,0.008143067283911237,0.0,0.0006533119210179747,0.0,674,1.0453314138183954e-21,-4.019317093275246e-21,2182534260468.5312
1.5720833333333335,1.0,100000000000.0,1.0116337528976453,0.9885000348551811,0.0,0.005205781652633006,0.0,0.00036430743989102987,0.0,677,5.10087766799988e-22,-4.2931436706226635e-21,2111857339662.542
1.605,1.0,100000000000.0,1.014092370894293,0.9861034642417579,0.0,0.006455765133413822,0.0,0.00032984199061359364,0.0,681,3.862589753325399e-21,-5.615314527436772e-21,2137664412862.1023
1.6379166666666667,1.0,100000000000.0,1.007751960720448,0.9923076699201795,0.0,0.003544349979797742,0.0,0.00020271686694969612,0.0,685,2.562310968560153e-22,-1.0002170913694518e-21,2147620949528.0427
1.6708333333333334,1.0,100000000000.0,1.0085068194064848,0.9915649361582987,0.0,0.003959721525920068,0.0,0.00017338042283840272,0.0,688,7.948581553034564e-22,-1.239772682389901e-21,2153406956248.6008
1.70375,1.0,100000000000.0,1.0042611375689967,0.9957569426819486,0.0,0.0019704909136387914,0.0,0.00010219865664639138,0.0,691,1.4000885216731977e-22,-8.863399475562665e-22,1977012657672.3843
1.7366666666666668,1.0,100000000000.0,1.004510572481777,0.9955096814256188,0.0,0.0021172158558504517,0.0,8.680244744515052e-05,0.0,693,9.085872191820542e-22,-3.7812564996270514e-21,2036750884213.709
1.7695833333333335,1.0,100000000000.0,1.0028599133039955,0.9971482424752891,0.0,0.0013568572424746633,0.0,4.752117331011267e-05,0.0,696,8.482332152220953e-23,-7.119399339400408e-22,2061667492215.701
1.8025000000000002,1.0,100000000000.0,1.0037630761557526,0.9962510314982251,0.0,0.0018186496612572608,0.0,3.872988657611778e-05,0.0,696,2.778982194953339e-22,-4.397979437312686e-22,2076462201644.146
1.8354166666666667,1.0,100000000000.0,1.0014268395460524,0.9985751934243153,0.0,0.0006813224176920443,0.0,2.2227406947627163e-05,0.0,697,4.8969279544394266e-23,-1.1800307964894778e-22,1871643610944.2964
1.8683333333333334,1.0,100000000000.0,1.001548706319128,0.9984536884633202,0.0,0.000746620703596246,0.0,1.9196869368571416e-05,0.0,700,7.402144797328e-23,-3.190552728802954e-22,1825000527335.8318
1.90125,1.0,100000000000.0,1.000862501189532,0.999138242077701,0.0,0.0004149555940075164,0.0,1.21224045307635e-05,0.0,702,3.947263848825376e-23,-1.1431231576830362e-22,1878299669085.001
1.9341666666666668,1.0,100000000000.0,1.0010699510137107,0.9989311925578954,0.0,0.0005214606821269078,0.0,1.0135519176526876e-05,0.0,703,4.254319596936305e-23,-1.6791939571428717e-22,1910139295814.561
