r,ergotropy_a_over_E0,ergotropy_b_over_E0,ergotropy_c_over_E0
0.07207207207207207,1.0003910666048392,1.1204961275056387,1.121346469810129
0.07407407407407407,1.0004134081911709,1.1272912772894774,1.1281893711307862
0.07607607607607608,1.0004363951062623,1.134273619263332,1.1352206155158375
0.07807807807807808,1.0004600299233053,1.1414432476034966,1.1424402732165069
0.08008008008008008,1.0004843152790854,1.1488002595772717,1.149848416358728
0.08208208208208208,1.0005092538741929,1.1563447555441075,1.1574451189432702
0.08408408408408408,1.0005348484731265,1.164076838956782,1.1652304568458718
0.08608608608608609,1.0005611019044374,1.1719966163626625,1.1732045078173778
0.08808808808808809,1.0005880170609487,1.180104197404975,1.1813673514838705
0.09009009009009009,1.0006155968998642,1.1883996948241837,1.1897190693468251
0.0920920920920921,1.000643844442982,1.1968832244593863,1.1982597447832632
0.0940940940940941,1.0006727627768457,1.2055549052497692,1.2069894630459157
0.0960960960960961,1.0007023550528846,1.214414859236118,1.2159083112633733
0.0980980980980981,1.0007326244876737,1.2234632115624164,1.2250163784402834
0.10010010010010009,1.0007635743630359,1.232700090477442,1.2343137554575159
0.1021021021021021,1.0007952080262954,1.2421256273364656,1.243800535072348
0.1041041041041041,1.0008275288903952,1.2517399566029668,1.2534768119186792
0.1061061061061061,1.0008605404341586,1.2615432158504496,1.263342682507208
0.10810810810810811,1.0008942462024493,1.2715355457642552,1.2733982452256694
0.11011011011011011,1.0009286498063916,1.2817170901435022,1.2836436003390332
0.11211211211211211,1.0009637549235388,1.2920879959029934,1.2940788499897502
0.11411411411411411,1.0009995652981243,1.3026484130752654,1.3047040981979705
0.11611611611611611,1.0010360847412456,1.3133984948126411,1.3155194508618047
0.11811811811811812,1.0010733171311024,1.3243383973893321,1.3265250157575679
0.12012012012012012,1.0011112664131738,1.3354682802036408,1.3377209025400572
0.12212212212212212,1.0011499366004977,1.3467883057801722,1.3491072227428131
0.12412412412412413,1.001189331773856,1.35829863977213,1.3606840897784072
0.12612612612612611,1.0012294560820172,1.3699994509636457,1.3724516189387441
0.12812812812812813,1.0012703137419476,1.3818909112721915,1.384409927395361
0.13013013013013014,1.0013119090390914,1.393973195751013,1.3965591341997363
0.13213213213213212,1.0013542463275913,1.4062464825916505,1.4088993602836364
0.13413413413413414,1.001397330030528,1.4187109531265016,1.4214307284594339
0.13613613613613612,1.0014411646401395,1.4313667918314257,1.4341533634204764
0.13813813813813813,1.001485754718156,1.4442141863284277,1.4470673917414292
0.14014014014014015,1.0015311048959739,1.4572533273883939,1.4601729418786757
0.14214214214214213,1.001577219874932,1.4704844089338627,1.4734701441706786
0.14414414414414414,1.0016241044266154,1.4839076280418744,1.4869591308384102
0.14614614614614616,1.001671763393091,1.4975231849468693,1.5006400359857313
0.14814814814814814,1.0017202016871654,1.5113312830436354,1.5145129955998509
0.15015015015015015,1.0017694242926878,1.5253321288903159,1.5285781475517626
0.15215215215215216,1.0018194362648132,1.539525932211484,1.5428356315966836
0.15415415415415415,1.0018702427302826,1.5539129059012513,1.5572855893745416
0.15615615615615616,1.0019218488877275,1.5684932660264617,1.5719281644104597
0.15815815815815815,1.0019742600079218,1.5832672318298946,1.5867635021152608
0.16016016016016016,1.0020274814341161,1.5982350257335944,1.6017917497859742
0.16216216216216217,1.0020815185823195,1.613396873342189,1.6170130566063816
0.16416416416416416,1.0021363769415783,1.6287530034462947,1.632427573647568
0.16616616616616617,1.0021920620743232,1.6443036480259776,1.6480354538684787
0.16816816816816815,1.0022485796166514,1.6600490422542824,1.663836852116522
0.17017017017017017,1.0023059352786325,1.6759894245007891,1.6798319251281488
0.17217217217217218,1.0023641348446473,1.6921250363352405,1.6960208315295053
0.17417417417417416,1.0024231841736806,1.708456122531236,1.7124037318370395
0.17617617617617617,1.0024830891996905,1.7249829310699802,1.7289807884581883
0.1781781781781782,1.0025438559318842,1.741705713144064,1.7457521656920403
0.18018018018018017,1.0026054904550947,1.7586247231613379,1.7627180297300358
0.18218218218218218,1.002667998930078,1.7757402187488138,1.7798785486566948
0.1841841841841842,1.0027313875938608,1.7930524607566403,1.7972338924503468
0.18618618618618618,1.0027956627601422,1.8105617132621352,1.8147842329838957
0.1881881881881882,1.002860830819557,1.8282682435738762,1.8325297440256025
0.19019019019019018,1.0029268982400619,1.8461723222358122,1.8504706012398846
0.1921921921921922,1.002993871567314,1.8642742230315101,1.8686069821881566
0.1941941941941942,1.0030617574250091,1.8825742229883626,1.8869390663296697
0.1961961961961962,1.0031305625152482,1.9010726023819633,1.9054670350223761
0.1981981981981982,1.003200293618888,1.9197696447404227,1.924191071523852
0.20020020020020018,1.0032709575959633,1.9386656368488269,1.9431113609921964
0.2022022022022022,1.0033425613860174,1.9577608687537291,1.9622280904869982
0.2042042042042042,1.0034151120084764,1.9770556337676872,1.9815414489702894
0.2062062062062062,1.0034886165630736,1.9965502284738803,2.001051627307554
0.2082082082082082,1.003563082230212,2.0162449527307618,2.0207588182687513
0.21021021021021022,1.0036385162713761,2.0361401096767766,2.0406632165293734
0.2122122122122122,1.0037149260294942,2.05623600573516,2.0607650186715167
0.21421421421421422,1.003792318929359,2.0765329506187653,2.0810644231849893
0.21621621621621623,1.0038707024780547,2.0970312573349523,2.1015616304684617
0.2182182182182182,1.0039500842653357,2.1177312421905685,2.1222568428306023
0.22022022022022023,1.0040304719640323,2.1386332247969353,2.14315026449131
0.2222222222222222,1.0041118733305077,2.1597375280749413,2.1642421015829085
0.22422422422422422,1.0041942962050454,2.18104447826016,2.185532562151418
0.22622622622622623,1.004277748512299,2.2025544049080708,2.2070218561578425
0.22822822822822822,1.004362238261682,2.2242676408992645,2.228710195479475
0.23023023023023023,1.004447773547855,2.246184522444789,2.250597793911262
0.23223223223223222,1.0045343625511423,2.2683053890915184,2.2726848671671966
0.23423423423423423,1.0046220135379762,2.290630583727553,2.2949716328817065
0.23623623623623624,1.0047107348613098,2.3131604525877463,2.317458310611144
0.23823823823823823,1.0048005349611262,2.3358953452592233,2.340145121835236
0.24024024024024024,1.0048914223648653,2.358835614687005,2.3630322899586353
0.24224224224224225,1.0049834056878588,2.3819816171796644,2.38612004031247
0.24424424424424424,1.0050764936338727,2.4053337124150764,2.409408600155928
0.24624624624624625,1.0051706949954873,2.4288922634461776,2.432898198677913
0.24824824824824826,1.0052660186546323,2.4526576367068427,2.4565890669986876
0.2502502502502503,1.005362473583001,2.4766302020177724,2.4804814381716085
0.25225225225225223,1.0054600688426354,2.500810332592479,2.5045755471848477
0.25425425425425424,1.0055588135863085,2.5251984050432976,2.528871630963209
0.25625625625625625,1.0056587170580509,2.549794799387505,2.5533699283699365
0.25825825825825827,1.0057597885936884,2.5745998990534478,2.578070680208586
0.2602602602602603,1.0058620376212828,2.599614090886758,2.6029741292249455
0.26226226226226224,1.0059654736616637,2.6248377651566446,2.6280805201089823
0.26426426426426425,1.0060701063289312,2.6502713155622,2.653390099496834
0.26626626626626626,1.0061759453309769,2.675915139238841,2.678903115972873
0.2682682682682683,1.0062830004700019,2.7017696367647095,2.704619820071761
0.2702702702702703,1.0063912816430423,2.7278352121672294,2.730540464280593
0.27227227227227224,1.0065007988424444,2.7541122729297007,2.7566653030410833
0.27427427427427425,1.0066115621565037,2.7806012299979037,2.7829945927517756
0.27627627627627627,1.006723581769886,2.8073024977868237,2.8095285917703094
0.2782782782782783,1.0068368679642727,2.8342164941874275,2.8362675604157537
0.2802802802802803,1.0069514311188128,2.8613436405734776,2.8632117609709637
0.2822822822822823,1.0070672817107322,2.88868436180843,2.890361457684997
0.28428428428428426,1.0071844303158684,2.9162390862523906,2.917716916775575
0.2862862862862863,1.0073028876092405,2.944008245769139,2.945278406431623
0.2882882882882883,1.0074226643656172,2.971992275733182,2.9730461968158104
0.2902902902902903,1.0075437714600366,3.0001916150369317,3.0010205600671873
0.2922922922922923,1.0076662198684734,3.028606706097889,3.0292017703038585
0.29429429429429427,1.0077900206683361,3.057237994865913,3.057590103625707
0.2962962962962963,1.0079151850390622,3.0860859308305795,3.086185838117189
0.2982982982982983,1.0080417242627633,3.1151509670285207,3.1149892538501525
0.3003003003003003,1.0081696497247477,3.144433560050956,3.1440006328867476
0.3023023023023023,1.008298972914167,3.1739341700511683,3.1732202592823784
0.30430430430430433,1.0084297054245832,3.203653260752086,3.202648419088704
0.3063063063063063,1.0085618589546144,3.2335912994539733,3.2322854003567154
0.3083083083083083,1.008695445308514,3.263748757042124,3.262131493139851
0.3103103103103103,1.0088304763968097,3.2941261079946274,3.292186989497197
0.3123123123123123,1.0089669642369055,3.3247238303902305,3.3224521834967375
0.31431431431431434,1.0091049209537333,3.355542405916244,3.3529273712186467
0.3163163163163163,1.0092443587803686,3.38658231987652,3.383612850758678
0.3183183183183183,1.0093852900586822,3.417844061199486,3.414508922231603
0.3203203203203203,1.0095277272399634,3.4493281224462415,3.445615887774702
0.32232232232232233,1.0096716828855792,3.481034999818735,3.476934051551327
0.32432432432432434,1.0098171696676415,3.5129651931680117,3.5084637197545447
0.3263263263263263,1.0099642003696314,3.54511920600249,3.540205200610835
0.3283283283283283,1.010112787887068,3.5774975454963296,3.5721588043838404
0.3303303303303303,1.0102629452282195,3.6101007224978767,3.6043248433782247
0.33233233233233234,1.0104146855147287,3.642929251538177,3.6367036319435497
0.33433433433433435,1.0105680219822986,3.675983650839482,3.669295486478272
0.3363363363363363,1.0107229679814116,3.7092644423239487,3.702100725433775
0.3383383383383383,1.0108795369779557,3.742772151622292,3.7351196693184923
0.34034034034034033,1.0110377425539736,3.7765073080825595,3.7683526407020875
0.34234234234234234,1.011197598408337,3.8104704447789666,3.8017999642197213
0.34434434434434436,1.0113591183574622,3.8446620985207827,3.835461966576395
0.34634634634634637,1.0115223163359979,3.8790828098613184,3.8693389765513615
0.3483483483483483,1.011687206397578,3.9137331231069306,3.903431325002597
0.35035035035035034,1.011853802715486,3.948613586326151,3.937739344871387
0.35235235235235235,1.0120221195834358,3.983724751358824,3.9722633711869597
0.35435435435435436,1.012192171416287,4.019067173825362,4.007003741071214
0.3563563563563564,1.0123639727507496,4.054641413136046,4.041960793743515
0.35835835835835833,1.0125375382461725,4.090448032500377,4.077134870525579
0.36036036036036034,1.012712882685245,4.126487598936556,4.112526314846441
0.36236236236236236,1.012890020974809,4.162760683280966,4.148135472247499
0.36436436436436437,1.013068968146524,4.199267860197736,4.183962690387633
0.3663663663663664,1.0132497393577566,4.2360097081884325,4.220008319048444
0.3683683683683684,1.0134323498922317,4.272986809601719,4.256272710139522
0.37037037037037035,1.0136168151608431,4.310199750643185,4.292756217703861
0.37237237237237236,1.0138031507025227,4.347649121385192,4.329459197923308
0.3743743743743744,1.0139913721848577,4.385335515776772,4.366382009124128
0.3763763763763764,1.014181495405046,4.4232595316536525,4.403525011782664
0.3783783783783784,1.0143735362905504,4.461421770748309,4.440888568531059
0.38038038038038036,1.0145675109000516,4.499822838700092,4.478473044163095
0.38238238238238237,1.0147634354241108,4.538463345065438,4.516278805640106
0.3843843843843844,1.0149613261861041,4.577343903328155,4.554306222097001
0.3863863863863864,1.015161199642928,4.616465130909747,4.592555664848355
0.3883883883883884,1.0153630723859282,4.655827649179852,4.631027507394617
0.39039039039039036,1.015566961141678,4.69543208346671,4.669722125428404
0.3923923923923924,1.0157728827728199,4.735279063067749,4.708639896840891
0.3943943943943944,1.0159808542789197,4.775369221260185,4.747781201728301
0.3963963963963964,1.0161908927972954,4.815703195311758,4.787146422398488
0.3983983983983984,1.016403015603901,4.856281626491483,4.826735943377617
0.40040040040040037,1.0166172401141587,4.8971051600805,4.8665501514169565
0.4024024024024024,1.016833583883852,4.938174445383007,4.9065894354997655
0.4044044044044044,1.0170520646099612,4.979490135737248,4.9468541868482605
0.4064064064064064,1.0172727001315822,5.02105288852656,4.987344798930728
0.4084084084084084,1.0174955084307837,5.06286336519054,5.028061667468702
0.41041041041041043,1.0177205076335194,5.1049222312362454,5.069005190444259
0.4124124124124124,1.0179477160104855,5.147230156249453,5.11017576810743
0.4144144144144144,1.018177151978064,5.189787813906058,5.151573802983696
0.4164164164164164,1.0184088340992155,5.232595881983483,5.193199699881615
0.4184184184184184,1.018642781084398,5.275655042372206,5.235053865900532
0.42042042042042044,1.0188790117924835,5.318965981087294,5.277136710438409
0.4224224224224224,1.0191175452316574,5.362529388280107,5.319448645199783
0.4244244244244244,1.0193584005604048,5.406345958250011,5.361990084203802
0.4264264264264264,1.0196015970884273,5.450416389456176,5.404761443792378
0.42842842842842843,1.0198471542775651,5.494741384529468,5.447763142638499
0.43043043043043044,1.0200950917427816,5.539321650284376,5.490995601754572
0.43243243243243246,1.0203454292530982,5.58415789773109,5.53445924450096
0.4344344344344344,1.0205981867325744,5.6292508420875595,5.578154496594572
0.4364364364364364,1.0208533842612626,5.674601202791712,5.622081786117623
0.43843843843843844,1.021111042076212,5.720209703513688,5.666241543526468
0.44044044044044045,1.021371180572408,5.766077072168186,5.710634201660567
0.44244244244244246,1.0216338203038116,5.812204040926869,5.755260195751578
0.4444444444444444,1.0218989819843172,5.858591346230864,5.800119963432573
0.44644644644644643,1.0221666864887746,5.905239728803318,5.845213944747326
0.44844844844844844,1.0224369548540087,5.952149933662049,5.890542582159817
0.45045045045045046,1.0227098082797763,5.99932271013224,5.9361063205637405
0.45245245245245247,1.0229852681298857,6.046758811859277,5.98190560729224
0.4544544544544544,1.0232633559331097,6.094458996821603,6.0279408921277025
0.45645645645645644,1.023544093384351,6.142424027343667,6.074212627311713
0.45845845845845845,1.0238275023455634,6.1906546701089775,6.120721267555088
0.46046046046046046,1.024113604846864,6.239151696173197,6.167467270048108
0.4624624624624625,1.0244024230875926,6.287915880977333,6.214451094470801
0.46446446446446443,1.0246939794373497,6.336948004361026,6.261673203003408
0.46646646646646645,1.0249882964370522,6.386248850575883,6.30913406033694
0.46846846846846846,1.025285396800064,6.435819208298891,6.3568341336838925
0.47047047047047047,1.0255853034132119,6.485659870645976,6.404773892789078
0.4724724724724725,1.0258880393379313,6.535771635185531,6.452953809940578
0.4744744744744745,1.026193627811322,6.586155303952141,6.501374359980851
0.47647647647647645,1.0265020922472703,6.636811683460294,6.5500360203179495
0.47847847847847846,1.026813456237561,6.68774158471822,6.598939270936891
0.4804804804804805,1.0271277435529536,6.738945823241816,6.648084594411137
0.4824824824824825,1.0274449781443973,6.790425219068649,6.697472475914235
0.4844844844844845,1.0277651841440483,6.842180596771979,6.747103403231572
0.48648648648648646,1.0280883858664824,6.894212785474978,6.796977866772278
0.48848848848848847,1.0284146078098304,6.946522618864942,6.847096359581268
0.4904904904904905,1.028743874656909,6.999110935207607,6.897459377351405
0.4924924924924925,1.0290762112763832,7.051978577361546,6.9480674184358175
0.4944944944944945,1.0294116427239224,7.105126392792707,6.998920983860339
0.4964964964964965,1.0297501942434257,7.158555233588908,7.050020577336113
0.4984984984984985,1.0300918912681374,7.212265956474548,7.101366705272314
0.5005005005005005,1.03043675942186,7.266259422825333,7.1529598767890175
0.5025025025025025,1.0307848245201556,7.320536498683064,7.204800603730205
0.5045045045045045,1.0311361125715441,7.3750980547705955,7.256889400676928
0.5065065065065065,1.0314906497786949,7.429944966506779,7.309226784960603
0.5085085085085085,1.0318484625396747,7.485078114021568,7.36181327667642
0.5105105105105106,1.0322095774491418,7.540498382171167,7.414649398696976
0.5125125125125125,1.032574021299584,7.596206660553274,7.467735676685955
0.5145145145145145,1.032941821082582,7.652203843522384,7.521072639112014
0.5165165165165165,1.0333130039900125,7.708490830205304,7.574660817262821
0.5185185185185185,1.0336875974153443,7.765068524516513,7.62850074525917
0.5205205205205206,1.0340656289548489,7.821937835173852,7.682592960069324
0.5225225225225225,1.0344471264089157,7.879099675714178,7.736938001523461
0.5245245245245245,1.0348321177833009,7.93655496450911,7.791536412328264
0.5265265265265265,1.0352206312904428,7.994304624780889,7.846388738081698
0.5285285285285285,1.0356126953507148,8.052349584618293,7.901495527287867
0.5305305305305306,1.0360083385937202,8.110690776992715,7.956857331372107
0.5325325325325325,1.0364075898596365,8.169329139774197,8.012474704696118
0.5345345345345345,1.0368104782005112,8.228265615747715,8.068348204573379
0.5365365365365365,1.0372170328815797,8.287501152629405,8.124478391284606
0.5385385385385385,1.037627283382573,8.347036703082953,8.180865828093369
0.5405405405405406,1.038041259399107,8.406873224736092,8.237511081261957
0.5425425425425425,1.0384589908439892,8.467011680197121,8.29441472006725
0.5445445445445445,1.038880507848584,8.527453037071584,8.351577316816869
0.5465465465465466,1.0393058407641542,8.58819826797898,8.408999446865403
0.5485485485485485,1.0397350201632691,8.649248350569573,8.4666816886308
0.5505505505505506,1.0401680768411383,8.710604267541385,8.524624623610936
0.5525525525525525,1.0406050418170165,8.772267006657103,8.582828836400317
0.5545545545545546,1.0410459463356112,8.834237560761265,8.641294914706933
0.5565565565565566,1.041490821868449,8.896516927797384,8.700023449369263
0.5585585585585585,1.0419397001153006,8.95910611082526,8.759015034373446
0.5605605605605606,1.0423926130056023,9.022006118038368,8.818270266870604
0.5625625625625625,1.042849592699894,9.085217962781286,8.877789747194292
0.5645645645645646,1.0433106715911953,9.14874266356728,8.937574078878141
0.5665665665665666,1.0437758823065053,9.212581244095944,8.997623868673617
0.5685685685685685,1.044245257708264,9.276734733270974,9.057939726567982
0.5705705705705706,1.044718830895719,9.341204165217954,9.118522265802348
0.5725725725725725,1.0451966352064828,9.405990579302317,9.179372102889921
0.5745745745745746,1.045678704217972,9.471095020147377,9.240489857634424
0.5765765765765766,1.046165071748892,9.536518537652439,9.301876153148598
0.5785785785785785,1.046655771860713,9.602262187011007,9.363531615872953
0.5805805805805806,1.0471508388591944,9.668327028729108,9.42545687559458
0.5825825825825826,1.047650307295876,9.734714128643704,9.487652565466194
0.5845845845845846,1.0481542119696174,9.801424557941159,9.55011932202529
0.5865865865865866,1.0486625879280498,9.868459393175856,9.612857785213434
0.5885885885885885,1.0491754704692327,9.935819716288893,9.675868598395788
0.5905905905905906,1.0496928951430746,10.003506614626897,9.739152408380702
0.5925925925925926,1.0502148977529782,10.071521180960847,9.802709865439487
0.5945945945945946,1.0507415143572851,10.139864513505104,9.866541623326386
0.5965965965965966,1.0512727812709843,10.2085377159365,9.930648339298621
0.5985985985985985,1.0518087350671725,10.277541897413446,9.995030674136665
0.6006006006006006,1.052349412578708,10.346878172595328,10.059689292164636
0.6026026026026026,1.0528948508997604,10.416547661661765,10.124624861270817
0.6046046046046046,1.053445087387444,10.486551490332166,10.18983805292839
0.6066066066066066,1.0540001596634077,10.556890789885223,10.255329542216268
0.6086086086086087,1.0545601056154612,10.627566697178697,10.321100007840126
0.6106106106106106,1.0551249633992088,10.698580354669062,10.387150132153511
0.6126126126126126,1.0556947714396867,10.769932910431473,10.453480601179223
0.6146146146146146,1.0562695684330226,10.841625518179704,10.520092104630722
0.6166166166166166,1.0568493933480254,10.913659337286202,10.586985335933734
0.6186186186186187,1.0574342854279557,10.986035532802315,10.65416099224808
0.6206206206206206,1.0580242841921073,11.058755275478495,10.721619774489527
0.6226226226226226,1.0586194294375288,11.131819741784728,10.789362387351852
0.6246246246246246,1.0592197612407388,11.205230113931064,10.85738953932913
0.6266266266266266,1.0598253199593741,11.278987579888016,10.925701942737986
0.6286286286286287,1.0604361462339316,11.353093333407456,10.994300313740208
0.6306306306306306,1.0610522809894594,11.427548574043294,11.063185372365346
0.6326326326326326,1.0616737654373543,11.502354507172369,11.13235784253353
0.6346346346346347,1.0623006410770346,11.57751234401547,11.201818452078458
0.6366366366366366,1.0629329496976585,11.653023301658445,11.27156793277044
0.6386386386386387,1.0635707333799909,11.728888603073356,11.341607020339705
0.6406406406406406,1.06421403449808,11.80510947713985,11.411936454499749
0.6426426426426426,1.064862895721041,11.881687158666512,11.482556978970909
0.6446446446446447,1.0655173600148689,11.958622888412437,11.55346934150401
0.6466466466466466,1.0661774706442346,12.035917913108808,11.62467429390422
0.6486486486486487,1.0668432711742601,12.113573485480668,11.696172592055017
0.6506506506506506,1.0675148054723134,12.191590864268719,11.767964995942272
0.6526526526526526,1.068192117709915,12.269971314251316,11.840052269678527
0.6546546546546547,1.0688752523644964,12.348716106266467,11.912435181527412
0.6566566566566566,1.0695642542212507,12.42782651723402,11.98511450392812
0.6586586586586587,1.070259168375,12.5073038301779,12.058091013520144
0.6606606606606606,1.0709600402320625,12.587149334248538,12.131365491168022
0.6626626626626626,1.071666915512109,12.667364324745328,12.204938721986373
0.6646646646646647,1.0723798402500395,12.747950103139212,12.278811495364913
0.6666666666666666,1.0730988607978935,12.82890797709534,12.352984604993697
0.6686686686686687,1.073824023826721,12.910239260496,12.427458848888515
0.6706706706706707,1.0745553763285032,12.991945273463413,12.502235029416324
0.6726726726726726,1.075292965618122,13.074027342382873,12.577313953320939
0.6746746746746747,1.0760368393351936,13.156486799925792,12.652696431748767
0.6766766766766766,1.0767870454461013,13.239324985073042,12.728383280274679
0.6786786786786787,1.0775436322458603,13.322543243138236,12.80437531892807
0.6806806806806807,1.0783066483601538,13.406142925791292,12.880673372218986
0.6826826826826827,1.079076142747289,13.49012539108199,12.957278269164455
0.6846846846846847,1.079852164700089,13.574492003463588,13.034190843314812
0.6866866866866866,1.0806347638480296,13.659244133816824,13.111411932780335
0.6886886886886887,1.0814239901591234,13.744383159473694,13.188942380257853
0.6906906906906907,1.0822198939419627,13.829910464241507,13.266783033057536
0.6926926926926927,1.0830225258477473,13.91582743842714,13.344934743129846
0.6946946946946947,1.08383193687232,14.002135478861161,13.423398367092526
0.6966966966966966,1.0846481783582533,14.088835988922435,13.50217476625781
0.6986986986986987,1.0854713019967333,14.175930378562368,13.581264806659684
0.7007007007007007,1.08630135982985,14.263420064329697,13.660669359081256
0.7027027027027027,1.0871384042525087,14.351306469395182,13.740389299082342
0.7047047047047047,1.0879824880145479,14.439591023576481,13.820425507027023
0.7067067067067067,1.0888336642228762,14.528275163363014,13.900778868111484
0.7087087087087087,1.0896919863435277,14.617360331941212,13.981450272391818
0.7107107107107107,1.090557508203806,14.706847979219583,14.062440614812042
0.7127127127127127,1.091430283994377,14.796739561854052,14.143750795232178
0.7147147147147147,1.092310368271435,14.88703654327349,14.225381718456486
0.7167167167167167,1.0931978159588724,14.977740393705192,14.307334294261759
0.7187187187187187,1.0940926823503319,15.068852590200564,14.389609437425772
0.7207207207207207,1.0949950231115118,15.160374616660924,14.472208067755808
0.7227227227227228,1.0959048942822238,15.252307963863439,14.5551311101173
0.7247247247247247,1.0968223522786715,15.344654129487127,14.638379494462601
0.7267267267267267,1.0977474538956098,15.4374146181391,14.721954155859828
0.7287287287287287,1.098680256308532,15.530590941380678,14.805856034521828
0.7307307307307307,1.099620817075937,15.624184617753968,14.89008607583523
0.7327327327327328,1.1005691941415559,15.718197172808273,14.974645230389608
0.7347347347347347,1.1015254458365586,15.812630139126805,15.059534454006775
0.7367367367367368,1.1024896308818286,15.907485056353405,15.144754707770108
0.7387387387387387,1.1034618083902772,16.002763471219453,15.230306958054026
0.7407407407407407,1.104442037869018,16.098466937570887,15.316192176553525
0.7427427427427428,1.1054303792217832,16.194597016395353,15.402411340313881
0.7447447447447447,1.106426892751055,16.291155275849444,15.488965431760313
0.7467467467467468,1.1074316391605068,16.388143291286067,15.57585543872789
0.7487487487487487,1.1084446795573546,16.48556264528207,15.66308235449143
0.7507507507507507,1.109466075454554,16.58341492766576,15.75064717779551
0.7527527527527528,1.1104958887732177,16.681701735544692,15.838550912884573
0.7547547547547547,1.1115341818449769,16.780424673333627,15.926794569533136
0.7567567567567568,1.1125810174143473,16.879585352782495,16.01537916307606
0.7587587587587588,1.1136364586410745,16.979185393004514,16.104305714438883
0.7607607607607607,1.114700569102592,17.079226420504618,16.193575250168312
0.7627627627627628,1.115773412796283,17.17971006920761,16.28318880246273
0.7647647647647647,1.1168550541420876,17.28063798048695,16.37314740920278
0.7667667667667668,1.1179455579847377,17.38201180319326,16.463452113982093
0.7687687687687688,1.1190449895963306,17.483833193683154,16.55410396613802
0.7707707707707707,1.1201534146786816,17.586103815848166,16.645104020782476
0.7727727727727728,1.1212708993658713,17.688825341143843,16.736453338832895
0.7747747747747747,1.122397510226616,17.791999448618824,16.828152987043154
0.7767767767767768,1.1235333142668475,17.89562782494425,16.920204038034687
0.7787787787787788,1.1246783789321164,17.999712164443192,17.0126075703276
0.7807807807807807,1.1258327721101655,18.104254169120185,17.10536466837188
0.7827827827827828,1.1269965621333973,18.209255548691008,17.198476422578672
0.7847847847847848,1.12816981778147,18.31471802061246,17.291943929351582
0.7867867867867868,1.1293526082837393,18.420643310112382,17.385768291118158
0.7887887887887888,1.1305450033219218,18.527033150219747,17.47995061636128
0.7907907907907907,1.1317470730325696,18.63388928179494,17.574492019650748
0.7927927927927928,1.1329588880096833,18.74121345356012,17.66939362167487
0.7947947947947948,1.1341805193073091,18.84900742212969,17.76465654927211
0.7967967967967968,1.1354120384421396,18.95727295204107,17.860281935462798
0.7987987987987988,1.1366535173960572,19.066011815785295,17.95627091948092
0.8008008008008007,1.137905028618942,19.17522579383824,18.05262464680598
0.8028028028028028,1.1391666450310345,19.284916674691317,18.14934426919484
0.8048048048048048,1.1404384400258385,19.395086254882965,18.246430944713673
0.8068068068068068,1.1417204874726774,19.50573633902992,18.34388583777002
