delta_theta,delta_r,G
0.9162978572970231,0.0,1.8902906800323689
0.9250245035569946,0.0,1.9023369235442857
0.9337511498169663,0.0,1.9143860938949866
0.9424777960769379,0.0,1.9264372271845123
0.9512044423369096,0.0,1.9384893776217935
0.9599310885968813,0.0,1.9505416170413137
0.9686577348568529,0.0,1.9625930344334042
0.9773843811168246,0.0,1.9746427354878646
0.9861110273767962,0.0,1.9866898421506216
0.9948376736367679,0.0,1.9987334921931073
1.0035643198967394,0.0,2.010772838794065
1.0122909661567112,0.0,2.0228070501334767
1.0210176124166828,0.0,2.0348353089983027
1.0297442586766545,0.0,2.046856812399751
1.038470904936626,0.0,2.0588707712017547
1.0471975511965976,0.0,2.0708764097603845
1.0559241974565694,0.0,2.0828729655738916
1.064650843716541,0.0,2.0948596889430995
1.0733774899765127,0.0,2.1068358426418596
1.0821041362364843,0.0,2.118800701597294
1.090830782496456,0.0,2.13075355257955
1.0995574287564276,0.0,2.142693693900799
1.1082840750163994,0.0,2.1546204351232183
1.117010721276371,0.0,2.1665330967756917
1.1257373675363425,0.0,2.1784310100789868
1.1344640137963142,0.0,2.190313516679154
1.1431906600562858,0.0,2.2021799683889065
1.1519173063162575,0.0,2.2140297269367566
1.160643952576229,0.0,2.225862163723661
1.1693705988362009,0.0,2.2376766595869695
1.1780972450961724,0.0,2.2494726045714435
1.1868238913561442,0.0,2.2612493977071457
1.1955505376161157,0.0,2.2730064467939814
1.2042771838760873,0.0,2.2847431681927026
1.213003830136059,0.0,2.2964589866221656
1.2217304763960306,0.0,2.3081533349626633
1.2304571226560024,0.0,2.3198256540651423
1.239183768915974,0.0,2.3314753925661225
1.2479104151759457,0.0,2.343102006708154
1.2566370614359172,0.0,2.354704960165624
1.265363707695889,0.0,2.3662837238757732
1.2740903539558606,0.0,2.3778377758747373
1.2828170002158321,0.0,2.38936660113848
1.2915436464758039,0.0,2.4008696914284493
1.3002702927357754,0.0,2.4123465451418236
1.3089969389957472,0.0,2.4237966671662
1.3177235852557188,0.0,2.4352195687385914
1.3264502315156905,0.0,2.4466147673085947
1.335176877775662,0.0,2.457981786405604
1.3439035240356338,0.0,2.4693201555099473
1.3526301702956054,0.0,2.480629409927819
1.361356816555577,0.0,2.491909090669892
1.3700834628155487,0.0,2.503158744333507
1.3788101090755203,0.0,2.514377922988306
1.387536755335492,0.0,2.5255661840652315
1.3962634015954636,0.0,2.536723090248762
1.4049900478554354,0.0,2.547848209372308
1.413716694115407,0.0,2.558941114316643
1.4224433403753787,0.0,2.570001382911311
1.4311699866353502,0.0,2.581028597838886
1.4398966328953218,0.0,2.5920223465420165
1.4486232791552935,0.0,2.602982221133167
1.457349925415265,0.0,2.613907818306962
1.4660765716752369,0.0,2.6247987392550716
1.4748032179352084,0.0,2.635654589583545
1.4835298641951802,0.0,2.6464749792325235
1.4922565104551517,0.0,2.657259522398265
1.5009831567151235,0.0,2.668007837457406
1.509709802975095,0.0,2.6787195468933804
1.5184364492350666,0.0,2.689394277224964
1.5271630954950384,0.0,2.7000316589368367
1.53588974175501,0.0,2.7106313264121376
1.5446163880149817,0.0,2.721192917866932
1.5533430342749532,0.0,2.7317160752865424
1.562069680534925,0.0,2.742200444363682
1.5707963267948966,0.0,2.752645674438343
1.5795229730548683,0.0,2.76305141843938
1.5882496193148399,0.0,2.77341733282774
1.5969762655748114,0.0,2.7837430775412972
1.6057029118347832,0.0,2.7940283159412354
1.6144295580947547,0.0,2.8042727147599313
1.6231562043547265,0.0,2.814475944050305
1.631882850614698,0.0,2.824637677136585
1.6406094968746698,0.0,2.8347575905664493
1.6493361431346414,0.0,2.8448353640644974
1.6580627893946132,0.0,2.8548706804870267
1.6667894356545847,0.0,2.864863225778054
1.6755160819145565,0.0,2.8748126889265717
1.684242728174528,0.0,2.8847187619249786
1.6929693744344996,0.0,2.894581139728664
1.7016960206944713,0.0,2.904399520216711
1.710422666954443,0.0,2.9141736041536848
1.7191493132144147,0.0,2.923903095152469
1.7278759594743862,0.0,2.9335876996381307
1.736602605734358,0.0,2.9432271268127725
1.7453292519943295,0.0,2.952821088621356
1.7540558982543013,0.0,2.9623692997184583
1.7627825445142729,0.0,2.9718714774359363
1.7715091907742444,0.0,2.9813273417514794
1.7802358370342162,0.0,2.990736615258019
1.7889624832941877,0.0,3.0000990231339704
1.7976891295541595,0.0,3.0094142931142884
1.806415775814131,0.0,3.0186821554623067
1.8151424220741028,0.0,3.027902342942347
1.8238690683340744,0.0,3.037074590793066
1.8325957145940461,0.0,3.046198636701531
1.8413223608540177,0.0,3.0552742207779895
1.8500490071139892,0.0,3.0643010855313326
1.858775653373961,0.0,3.073278975845211
1.8675022996339325,0.0,3.0822076389548
1.8762289458939043,0.0,3.091086824424194
1.8849555921538759,0.0,3.099916284124404
1.8936822384138476,0.0,3.1086957722119517
1.9024088846738192,0.0,3.1174250451080434
1.911135530933791,0.0,3.1261038614782906
1.9198621771937625,0.0,3.134731982212989
1.928588823453734,0.0,3.1433091704079215
1.9373154697137058,0.0,3.1518351913456724
1.9460421159736774,0.0,3.1603098124774474
1.9547687622336491,0.0,3.16873280340538
1.9634954084936207,0.0,3.177103935865304
1.9722220547535925,0.0,3.1854229837100037
1.980948701013564,0.0,3.19368972289289
1.9896753472735358,0.0,3.2019039314521276
1.9984019935335073,0.0,3.2100653894951856
2.007128639793479,0.0,3.21817387918379
2.0158552860534504,0.0,3.2262291847192883
2.0245819323134224,0.0,3.2342310923284026
2.033308578573394,0.0,3.2421793902493543
2.0420352248333655,0.0,3.2500738687183692
2.050761871093337,0.0,3.2579143199565377
2.059488517353309,0.0,3.2657005381570214
2.0682151636132806,0.0,3.2734323194726067
2.076941809873252,0.0,3.2811094620035863
2.0856684561332237,0.0,3.2887317657859634
2.0943951023931953,0.0,3.296299032779972
2.1031217486531673,0.0,3.303811066858899
2.111848394913139,0.0,3.3112676737982043
2.1205750411731104,0.0,3.3186686612649385
2.129301687433082,0.0,3.326013838807431
2.138028333693054,0.0,3.333303017845257
2.1467549799530254,0.0,3.3405360116594744
2.155481626212997,0.0,3.347712635383118
2.1642082724729685,0.0,3.3548327059919463
2.17293491873294,0.0,3.361896042295437
2.181661564992912,0.0,3.3689024649280213
2.1903882112528836,0.0,3.3758517963405494
2.199114857512855,0.0,3.3827438607919884
2.2078415037728267,0.0,3.38957848434134
2.2165681500327987,0.0,3.3963554948397707
2.2252947962927703,0.0,3.4030747219229562
2.234021442552742,0.0,3.409735997003629
2.2427480888127134,0.0,3.4163391532643232
2.251474735072685,0.0,3.4228840256503195
2.260201381332657,0.0,3.4293704508627703
2.2689280275926285,0.0,3.4357982673520158
2.2776546738526,0.0,3.442167315311076
2.2863813201125716,0.0,3.4484774366693207
2.2951079663725436,0.0,3.4547284750863057
2.303834612632515,0.0,3.4609202759457713
2.3125612588924866,0.0,3.467052686349819
2.321287905152458,0.0,3.473125555113222
2.3300145514124297,0.0,3.4791387327579035
2.3387411976724017,0.0,3.4850920715075655
2.3474678439323733,0.0,3.490985425282451
2.356194490192345,0.0,3.4968186496942595
2.3649211364523164,0.0,3.502591602041195
2.3736477827122884,0.0,3.50830414130315
2.38237442897226,0.0,3.513956128137016
2.3911010752322315,0.0,3.5195474248721292
2.399827721492203,0.0,3.525077895505834
2.4085543677521746,0.0,3.530547405699171
2.4172810140121466,0.0,3.5359558227726806
2.426007660272118,0.0,3.5413030157023213
2.4347343065320897,0.0,3.5465888551155045
2.443460952792061,0.0,3.5518132132872338
2.452187599052033,0.0,3.556975964136349
2.4609142453120048,0.0,3.56207698322188
2.4696408915719763,0.0,3.5671161477394975
2.478367537831948,0.0,3.572093336518061
2.4870941840919194,0.0,3.5770084300162655
2.4958208303518914,0.0,3.5818613103193795
2.504547476611863,0.0,3.586651861136075
2.5132741228718345,0.0,3.591379967795347
2.522000769131806,0.0,3.5960455172435166
2.530727415391778,0.0,3.6006483980413226
2.5394540616517496,0.0,3.605188500361088
2.548180707911721,0.0,3.6096657159839753
2.5569073541716927,0.0,3.6140799382973166
2.5656340004316642,0.0,3.618431062292015
2.5743606466916362,0.0,3.622718984560025
2.5830872929516078,0.0,3.626943603291904
2.5918139392115793,0.0,3.631104818274436
2.600540585471551,0.0,3.635202530888321
2.609267231731523,0.0,3.639236644105929
2.6179938779914944,0.0,3.6432070624891293
2.626720524251466,0.0,3.6471136921871703
2.6354471705114375,0.0,3.65095644093463
2.644173816771409,0.0,3.654735218049428
2.652900463031381,0.0,3.6584499344308856
2.6616271092913526,0.0,3.66210050255786
2.670353755551324,0.0,3.6656868364869157
2.6790804018112957,0.0,3.6692088518505708
2.6878070480712677,0.0,3.6726664658555763
2.6965336943312392,0.0,3.676059597281264
2.705260340591211,0.0,3.679388166477937
2.7139869868511823,0.0,3.6826520953653104
2.722713633111154,0.0,3.685851307431
2.731440279371126,0.0,3.688985727729064
2.7401669256310974,0.0,3.69205528287858
2.748893571891069,0.0,3.6950599010622773
2.7576202181510405,0.0,3.6979995120252096
2.7663468644110125,0.0,3.700874047073467
2.775073510670984,0.0,3.703683439072933
2.7838001569309556,0.0,3.706427622448084
2.792526803190927,0.0,3.709106533180825
2.8012534494508987,0.0,3.7117201088093665
2.8099800957108707,0.0,3.714268288427142
2.8187067419708423,0.0,3.7167510126817547
2.827433388230814,0.0,3.7191682237739694
2.8361600344907854,0.0,3.7215198654567367
2.8448866807507573,0.0,3.723805883034249
2.853613327010729,0.0,3.7260262233610386
2.8623399732707004,0.0,3.728180834841097
2.871066619530672,0.0,3.7302696674270424
2.8797932657906435,0.0,3.732292672619301
2.8885199120506155,0.0,3.734249803465339
2.897246558310587,0.0,3.7361410145589096
2.9059732045705586,0.0,3.7379662620393383
2.91469985083053,0.0,3.739725503590836
2.923426497090502,0.0,3.741418698441839
2.9321531433504737,0.0,3.743045807364383
2.9408797896104453,0.0,3.7446067926734963
2.949606435870417,0.0,3.74610161822663
2.9583330821303884,0.0,3.747530249423107
2.9670597283903604,0.0,3.748892653203605
2.975786374650332,0.0,3.7501887980496575
2.9845130209103035,0.0,3.7514186539831873
2.993239667170275,0.0,3.7525821925660625
3.001966313430247,0.0,3.753679386899676
3.0106929596902186,0.0,3.754710211624553
3.01941960595019,0.0,3.7556746429199803
3.0281462522101616,0.0,3.756572658503663
3.036872898470133,0.0,3.7574042376313943
3.045599544730105,0.0,3.7581693610967655
3.0543261909900767,0.0,3.7588680112308834
3.0630528372500483,0.0,3.7595001719021224
3.07177948351002,0.0,3.7600658285158914
3.080506129769992,0.0,3.7605649680144255
3.0892327760299634,0.0,3.760997578876601
3.097959422289935,0.0,3.7613636511177764
3.1066860685499065,0.0,3.761663176289642
3.115412714809878,0.0,3.7618961474801123
3.12413936106985,0.0,3.762062559313217
3.1328660073298216,0.0,3.762162407949034
3.141592653589793,0.0,3.7621956910836314
3.1503192998497647,0.0,3.762162407949034
3.1590459461097367,0.0,3.762062559313217
3.167772592369708,0.0,3.7618961474801123
3.1764992386296798,0.0,3.761663176289642
3.1852258848896513,0.0,3.7613636511177764
3.193952531149623,0.0,3.760997578876601
3.202679177409595,0.0,3.760564968014425
3.2114058236695664,0.0,3.7600658285158914
3.220132469929538,0.0,3.7595001719021224
3.2288591161895095,0.0,3.7588680112308834
3.2375857624494815,0.0,3.758169361096765
3.246312408709453,0.0,3.7574042376313943
3.2550390549694246,0.0,3.756572658503663
3.263765701229396,0.0,3.7556746429199803
3.2724923474893677,0.0,3.7547102116245523
3.2812189937493397,0.0,3.7536793868996754
3.2899456400093112,0.0,3.7525821925660625
3.2986722862692828,0.0,3.7514186539831877
3.3073989325292543,0.0,3.7501887980496575
3.3161255787892263,0.0,3.748892653203605
3.324852225049198,0.0,3.7475302494231073
3.3335788713091694,0.0,3.74610161822663
3.342305517569141,0.0,3.7446067926734963
3.351032163829113,0.0,3.7430458073643824
3.3597588100890845,0.0,3.741418698441839
3.368485456349056,0.0,3.739725503590836
3.3772121026090276,0.0,3.7379662620393383
3.385938748868999,0.0,3.7361410145589096
3.394665395128971,0.0,3.734249803465339
3.4033920413889427,0.0,3.732292672619301
3.4121186876489142,0.0,3.7302696674270424
3.420845333908886,0.0,3.728180834841097
3.429571980168858,0.0,3.7260262233610386
3.4382986264288293,0.0,3.723805883034249
3.447025272688801,0.0,3.721519865456737
3.4557519189487724,0.0,3.71916822377397
3.464478565208744,0.0,3.716751012681755
3.473205211468716,0.0,3.7142682884271414
3.4819318577286875,0.0,3.7117201088093665
3.490658503988659,0.0,3.7091065331808255
3.4993851502486306,0.0,3.706427622448084
3.5081117965086026,0.0,3.7036834390729325
3.516838442768574,0.0,3.700874047073467
3.5255650890285457,0.0,3.69799951202521
3.5342917352885173,0.0,3.6950599010622778
3.543018381548489,0.0,3.69205528287858
3.551745027808461,0.0,3.688985727729064
3.5604716740684323,0.0,3.6858513074310006
3.569198320328404,0.0,3.6826520953653104
3.5779249665883754,0.0,3.679388166477937
3.5866516128483474,0.0,3.676059597281264
3.595378259108319,0.0,3.6726664658555763
3.6041049053682905,0.0,3.6692088518505708
3.612831551628262,0.0,3.6656868364869157
3.6215581978882336,0.0,3.6621005025578603
3.6302848441482056,0.0,3.6584499344308856
3.639011490408177,0.0,3.654735218049428
3.6477381366681487,0.0,3.65095644093463
3.6564647829281203,0.0,3.6471136921871703
3.6651914291880923,0.0,3.6432070624891293
3.673918075448064,0.0,3.639236644105929
3.6826447217080354,0.0,3.635202530888321
3.691371367968007,0.0,3.6311048182744363
3.7000980142279785,0.0,3.626943603291904
3.7088246604879505,0.0,3.622718984560025
3.717551306747922,0.0,3.618431062292015
3.7262779530078936,0.0,3.614079938297317
3.735004599267865,0.0,3.609665715983976
3.743731245527837,0.0,3.6051885003610877
3.7524578917878086,0.0,3.600648398041322
3.76118453804778,0.0,3.596045517243517
3.7699111843077517,0.0,3.591379967795347
3.7786378305677233,0.0,3.586651861136075
3.7873644768276953,0.0,3.581861310319379
3.796091123087667,0.0,3.577008430016266
3.8048177693476384,0.0,3.5720933365180616
3.81354441560761,0.0,3.5671161477394975
3.822271061867582,0.0,3.56207698322188
3.8309977081275535,0.0,3.5569759641363485
3.839724354387525,0.0,3.5518132132872338
3.8484510006474966,0.0,3.546588855115505
3.857177646907468,0.0,3.5413030157023218
3.86590429316744,0.0,3.5359558227726806
3.8746309394274117,0.0,3.5305474056991715
3.883357585687383,0.0,3.5250778955058344
3.8920842319473548,0.0,3.5195474248721297
3.9008108782073267,0.0,3.513956128137016
3.9095375244672983,0.0,3.50830414130315
3.91826417072727,0.0,3.5025916020411954
3.9269908169872414,0.0,3.49681864969426
3.935717463247213,0.0,3.490985425282451
3.944444109507185,0.0,3.4850920715075655
3.9531707557671565,0.0,3.479138732757904
3.961897402027128,0.0,3.473125555113221
3.9706240482870996,0.0,3.467052686349819
3.9793506945470716,0.0,3.4609202759457713
3.988077340807043,0.0,3.4547284750863043
3.9968039870670147,0.0,3.4484774366693207
4.005530633326987,0.0,3.442167315311076
4.014257279586958,0.0,3.435798267352016
4.02298392584693,0.0,3.42937045086277
4.031710572106901,0.0,3.4228840256503203
4.040437218366873,0.0,3.4163391532643232
4.049163864626845,0.0,3.4097359970036285
4.057890510886816,0.0,3.4030747219229562
4.066617157146788,0.0,3.3963554948397707
4.075343803406759,0.0,3.38957848434134
4.084070449666731,0.0,3.382743860791989
4.092797095926703,0.0,3.375851796340549
4.101523742186674,0.0,3.368902464928022
4.110250388446646,0.0,3.361896042295437
4.118977034706618,0.0,3.354832705991946
4.127703680966589,0.0,3.347712635383118
4.136430327226561,0.0,3.3405360116594744
4.145156973486532,0.0,3.3333030178452576
4.153883619746504,0.0,3.3260138388074316
4.162610266006476,0.0,3.3186686612649385
4.171336912266447,0.0,3.3112676737982043
4.180063558526419,0.0,3.3038110668588985
4.1887902047863905,0.0,3.296299032779973
4.1975168510463625,0.0,3.288731765785964
4.2062434973063345,0.0,3.281109462003586
4.214970143566306,0.0,3.2734323194726067
4.223696789826278,0.0,3.2657005381570205
4.232423436086249,0.0,3.257914319956538
4.241150082346221,0.0,3.25007386871837
4.249876728606193,0.0,3.2421793902493543
4.258603374866164,0.0,3.234231092328403
4.267330021126136,0.0,3.2262291847192888
4.276056667386108,0.0,3.2181738791837895
4.284783313646079,0.0,3.210065389495185
4.293509959906051,0.0,3.201903931452127
4.302236606166022,0.0,3.1936897228928895
4.310963252425994,0.0,3.1854229837100037
4.319689898685966,0.0,3.177103935865304
4.328416544945937,0.0,3.16873280340538
4.337143191205909,0.0,3.1603098124774474
4.34586983746588,0.0,3.151835191345673
4.354596483725852,0.0,3.1433091704079223
4.363323129985824,0.0,3.134731982212989
4.372049776245795,0.0,3.1261038614782906
4.380776422505767,0.0,3.1174250451080434
4.389503068765738,0.0,3.108695772211952
4.39822971502571,0.0,3.0999162841244035
4.406956361285682,0.0,3.091086824424194
4.4156830075456535,0.0,3.0822076389548005
4.4244096538056255,0.0,3.073278975845211
4.4331363000655974,0.0,3.0643010855313326
4.4418629463255686,0.0,3.0552742207779895
4.4505895925855405,0.0,3.04619863670153
4.459316238845512,0.0,3.0370745907930665
4.468042885105484,0.0,3.027902342942347
4.476769531365456,0.0,3.0186821554623062
4.485496177625427,0.0,3.009414293114289
4.494222823885399,0.0,3.0000990231339704
4.50294947014537,0.0,2.99073661525802
4.511676116405342,0.0,2.98132734175148
4.520402762665314,0.0,2.971871477435936
4.529129408925285,0.0,2.9623692997184587
4.537856055185257,0.0,2.952821088621356
4.546582701445229,0.0,2.943227126812772
4.5553093477052,0.0,2.9335876996381307
4.564035993965172,0.0,2.9239030951524687
4.572762640225143,0.0,2.9141736041536856
4.581489286485115,0.0,2.904399520216711
4.590215932745087,0.0,2.894581139728663
4.598942579005058,0.0,2.8847187619249786
4.60766922526503,0.0,2.8748126889265717
4.616395871525001,0.0,2.864863225778054
4.625122517784973,0.0,2.8548706804870267
4.633849164044945,0.0,2.8448353640644974
4.642575810304916,0.0,2.8347575905664493
4.651302456564888,0.0,2.824637677136585
4.6600291028248595,0.0,2.8144759440503053
4.6687557490848315,0.0,2.804272714759932
4.6774823953448035,0.0,2.7940283159412354
4.686209041604775,0.0,2.783743077541298
4.694935687864747,0.0,2.77341733282774
4.703662334124719,0.0,2.763051418439379
4.71238898038469,0.0,2.7526456744383436
4.721115626644662,0.0,2.742200444363682
4.729842272904633,0.0,2.7317160752865424
4.738568919164605,0.0,2.721192917866932
4.747295565424577,0.0,2.7106313264121376
4.756022211684548,0.0,2.7000316589368367
4.76474885794452,0.0,2.689394277224964
4.773475504204491,0.0,2.6787195468933813
4.782202150464463,0.0,2.668007837457406
4.790928796724435,0.0,2.657259522398265
4.799655442984406,0.0,2.646474979232524
4.808382089244378,0.0,2.635654589583545
4.817108735504349,0.0,2.6247987392550725
4.825835381764321,0.0,2.6139078183069624
4.834562028024293,0.0,2.602982221133166
4.843288674284264,0.0,2.592022346542017
4.852015320544236,0.0,2.581028597838886
4.860741966804208,0.0,2.5700013829113106
4.869468613064179,0.0,2.5589411143166436
4.878195259324151,0.0,2.5478482093723076
4.886921905584122,0.0,2.536723090248763
4.895648551844094,0.0,2.5255661840652315
4.904375198104066,0.0,2.514377922988306
4.9131018443640375,0.0,2.5031587443335073
4.9218284906240095,0.0,2.491909090669892
4.930555136883981,0.0,2.480629409927819
4.939281783143953,0.0,2.4693201555099473
4.948008429403925,0.0,2.457981786405604
4.956735075663896,0.0,2.4466147673085947
4.965461721923868,0.0,2.4352195687385914
4.974188368183839,0.0,2.423796667166201
4.982915014443811,0.0,2.4123465451418236
4.991641660703783,0.0,2.400869691428449
5.000368306963754,0.0,2.3893666011384807
5.009094953223726,0.0,2.3778377758747373
5.017821599483698,0.0,2.3662837238757723
5.026548245743669,0.0,2.3547049601656243
5.035274892003641,0.0,2.3431020067081536
5.044001538263612,0.0,2.3314753925661234
5.052728184523584,0.0,2.3198256540651423
5.061454830783556,0.0,2.3081533349626633
5.070181477043527,0.0,2.296458986622166
5.078908123303499,0.0,2.2847431681927026
5.08763476956347,0.0,2.2730064467939823
5.096361415823442,0.0,2.2612493977071457
5.105088062083414,0.0,2.2494726045714435
5.113814708343385,0.0,2.23767665958697
5.122541354603357,0.0,2.225862163723661
5.1312680008633285,0.0,2.2140297269367575
5.1399946471233005,0.0,2.202179968388907
5.1487212933832724,0.0,2.190313516679154
5.1574479396432436,0.0,2.1784310100789877
5.1661745859032155,0.0,2.1665330967756917
5.1749012321631875,0.0,2.154620435123218
5.183627878423159,0.0,2.1426936939007994
5.192354524683131,0.0,2.1307535525795496
5.201081170943102,0.0,2.1188007015972943
5.209807817203074,0.0,2.1068358426418596
5.218534463463046,0.0,2.094859688943099
5.227261109723017,0.0,2.082872965573892
5.235987755982989,0.0,2.0708764097603845
5.24471440224296,0.0,2.0588707712017555
5.253441048502932,0.0,2.046856812399751
5.262167694762904,0.0,2.0348353089983027
5.270894341022875,0.0,2.0228070501334767
5.279620987282847,0.0,2.010772838794065
5.288347633542818,0.0,1.998733492193108
5.29707427980279,0.0,1.986689842150622
5.305800926062762,0.0,1.9746427354878644
5.314527572322733,0.0,1.9625930344334044
5.323254218582705,0.0,1.9505416170413137
5.331980864842677,0.0,1.9384893776217933
5.340707511102648,0.0,1.9264372271845123
5.34943415736262,0.0,1.9143860938949866
5.358160803622591,0.0,1.9023369235442862
5.366887449882563,0.0,1.8902906800323689
5.375614096142535,0.0,1.8782483458653467
5.3843407424025065,0.0,1.8662109226669552
5.3930673886624785,0.0,1.8541794317045222
5.40179403492245,0.0,1.8421549144297078
5.410520681182422,0.0,1.8301384330342696
5.419247327442394,0.0,1.8181310710211136
5.427973973702365,0.0,1.8061339337908568
5.436700619962337,0.0,1.7941481492441194
5.445427266222308,0.0,1.7821748683997567
5.45415391248228,0.0,1.7702152660291761
5.462880558742252,0.0,1.7582705413069162
5.471607205002223,0.0,1.7463419184775844
5.480333851262195,0.0,1.7344306475392286
5.489060497522167,0.0,1.7225380049432133
5.497787143782138,0.0,1.7106652943105671
5.50651379004211,0.0,1.6988138471647602
5.515240436302081,0.0,1.6869850236808306
5.523967082562053,0.0,1.6751802134506464
5.532693728822025,0.0,1.6634008362641293
5.541420375081996,0.0,1.6516483429060798
5.550147021341968,0.0,1.6399242159682532
5.558873667601939,0.0,1.6282299706761996
5.567600313861911,0.0,1.6165671557302792
5.576326960121883,0.0,1.6049373541601963
5.585053606381854,0.0,1.5933421841922275
5.593780252641826,0.0,1.581783300128223
5.602506898901797,0.0,1.5702623932353321
5.611233545161769,0.0,1.5587811926451924
5.619960191421741,0.0,1.547341466261247
5.6286868376817125,0.0,1.5359450216725905
5.6374134839416845,0.0,1.5245937070726028
5.6461401302016565,0.0,1.5132894121804228
5.654866776461628,0.0,1.5020340691630578
5.6635934227216,0.0,1.4908296535557126
5.672320068981571,0.0,1.4796781851776764
5.681046715241543,0.0,1.4685817290407825
5.689773361501515,0.0,1.4575423962472358
5.698500007761486,0.0,1.446562344873218
5.707226654021458,0.0,1.435643780834411
5.715953300281429,0.0,1.4247889587291969
5.724679946541401,0.0,1.414000182654933
5.733406592801373,0.0,1.4032798069923245
5.742133239061344,0.0,1.3926302371524866
5.750859885321316,0.0,1.3820539302808903
5.759586531581287,0.0,1.371553395911939
