x,y,raw_aggregate_density,raw_density_over_max,reflection_symmetrized_density,symmetrized_density_over_max
7,31,0.12940705481106282,0.0034246503193599287,0.1293715753944339,0.003496533803387305
8,31,0.1369055218090231,0.0036230910259873023,0.13690354796365595,0.003700100905466545
9,31,0.14673886506104566,0.0038833222951216028,0.14668425959075082,0.003964444821207343
10,31,0.15854004575317937,0.004195630749132449,0.1585403032915884,0.004284878869011319
11,31,0.17407569557693525,0.0046067688297268105,0.1739984128016031,0.004702666178730937
12,31,0.1930863976209791,0.0051098712836188795,0.19307949105774838,0.005218371695373821
13,31,0.21855224610218763,0.005783803831278458,0.2184484455256001,0.005904020042647896
14,31,0.2507401941954455,0.006635631166952378,0.2507393465598403,0.006776748280391166
15,31,0.2954952464394236,0.007820036485380249,0.29538088389888995,0.00798327795172946
16,31,0.3552361146291044,0.009401028987089975,0.3552333960513825,0.009600915607611662
17,31,0.44332804303116513,0.011732308770681484,0.4430920074637992,0.01197547589093184
18,31,0.5694250873278842,0.015069362408534502,0.5694272339469605,0.015389946099014116
19,31,0.7704622295156863,0.02038964354932596,0.7698662361790694,0.02080722377137015
20,31,1.089743732829166,0.028839163584262653,1.0903535688511083,0.029469055312253047
21,31,1.6578979718901854,0.04387489404800612,1.6574811950419377,0.04479684976605971
22,31,2.7144771623885804,0.07183638554050897,2.719571388107874,0.07350202902184987
23,31,4.942095248343043,0.13078844963480538,4.941956080474365,0.13356656156926955
24,31,8.799962860932652,0.23288371461701923,8.847842448135214,0.23913120105887567
25,31,11.82238869323385,0.3128697061608676,12.01360862824122,0.32469256512677586
-24,32,10.798520156664734,0.28577387498023055,10.992542677327922,0.2970961506750604
-23,32,8.222710927815406,0.2176072212296424,8.26409701105008,0.22335427597221488
-22,32,4.795369327515042,0.12690546989806975,4.793956224698269,0.12956656004621606
-21,32,2.6732861792701654,0.07074630035390778,2.679654322233154,0.07242318794151623
-20,32,1.6428942535498605,0.04347783309270658,1.6434507992087997,0.04441764936476675
-19,32,1.0909690789348014,0.028871591352115943,1.0914265595876913,0.02949805510119235
-18,32,0.7760500310413424,0.020537520079761624,0.7759064712816348,0.020970473589980887
-17,32,0.5769763996571535,0.015269201623002182,0.5769658822742503,0.0155936936272316
-16,32,0.4507552310419859,0.01192886313806385,0.4506754567751976,0.012180434258198654
-15,32,0.3628035015382344,0.009601293601974453,0.3628220859828445,0.00980601561345053
-14,32,0.30277760619621585,0.00801275809320298,0.30272880005384994,0.00818187054938425
-13,32,0.257758329608693,0.0068213602967852165,0.25774179675323594,0.006966003947511977
-12,32,0.22516105129569183,0.0059587003765214225,0.22510122812921662,0.006083825221561509
-11,32,0.1993589082877668,0.00527586807328051,0.1993524964195153,0.005387912610597085
-10,32,0.18008511455325785,0.004765803116122388,0.18006708512622643,0.004866684571952416
-9,32,0.16439872975960407,0.004350675959634497,0.16439826569968133,0.004443202391905903
-8,32,0.15250519835200554,0.004035923520574524,0.1525038381932769,0.004121730942545534
-7,32,0.14265182128292855,0.003775162073096596,0.1426475446097911,0.0038553442684581573
-6,32,0.1352043702740901,0.003578071462286592,0.13521658176135398,0.003654507162532388
